actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
218,PT00M28.60S,2026-03-17T23:39:06.4Z,1,REGULAR,steal,,[],1642364,,,1610612764,32,30,2026-03-17T23:48:28Z,1712500,False,,,0,,J. Watkins STEAL (1 STL),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
227,PT00M27.60S,2026-03-17T23:39:11.3Z,1,REGULAR,turnover,lost ball,[],1642364,,,1610612764,32,30,2026-03-17T23:49:19Z,1716250,False,,,0,,J. Watkins lost ball TURNOVER (1 TO),"[1642364, 1641842]",1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,,,,,Holland II,1641842.0,,
228,PT00M27.60S,2026-03-17T23:39:11.3Z,1,REGULAR,steal,,[],1641842,,,1610612765,32,30,2026-03-17T23:49:13Z,1718125,False,,,0,,R. Holland II STEAL (1 STL),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
178,PT00M21.70S,2026-03-17T23:39:16.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641842,9.149145860709593,43.872549019607845,1610612765,32,32,2026-03-17T23:49:13Z,1720000,False,31.0,34.0,1,left,R. Holland II driving Layup (2 PTS),[1641842],1610612765.0,DET,driving,,,Holland II,R. Holland II,,,,,In The Paint (Non-RA),0-8 Center,,,4.54,Made,2.0,,,,,,,,,,,,,,,
179,PT00M02.60S,2026-03-17T23:39:36.4Z,1,REGULAR,3pt,Jump Shot,[],1630536,65.52233902759527,45.83333333333333,1610612764,32,32,2026-03-17T23:55:00Z,1730000,False,-21.0,272.0,1,right,MISS S. Cooper 27' pullup 3PT,[1630536],1610612764.0,WAS,pullup,,,Cooper,S. Cooper,,,,,Above the Break 3,24+ Center,,,27.24,Missed,,,,,,,,,,,,,,,,
180,PT00M02.60S,2026-03-17T23:39:36.4Z,1,REGULAR,rebound,defensive,[],1641842,,,1610612765,32,32,2026-03-17T23:39:45Z,1740000,False,,,0,,R. Holland II REBOUND (Off:0 Def:2),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Center,,,,,,179.0,2.0,2.0,0.0,,,,,,,,,,,
181,PT00M00.00S,2026-03-17T23:39:44.4Z,1,REGULAR,period,end,[],0,,,1610612765,32,32,2026-03-17T23:39:44Z,1750000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2026-03-17T23:39:49.3Z,2,REGULAR,substitution,out,['startperiod'],1642860,,,1610612765,32,32,2026-03-17T23:42:18Z,1760000,False,,,0,,SUB out: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2026-03-17T23:39:49.3Z,2,REGULAR,substitution,out,['startperiod'],1631204,,,1610612765,32,32,2026-03-17T23:42:18Z,1770000,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2026-03-17T23:39:49.3Z,2,REGULAR,substitution,out,['startperiod'],1628989,,,1610612765,32,32,2026-03-17T23:42:18Z,1780000,False,,,0,,SUB out: K. Huerter,[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2026-03-17T23:39:49.3Z,2,REGULAR,substitution,in,['startperiod'],1642267,,,1610612765,32,32,2026-03-17T23:42:18Z,1790000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2026-03-17T23:39:49.3Z,2,REGULAR,substitution,in,['startperiod'],1629750,,,1610612765,32,32,2026-03-17T23:42:18Z,1800000,False,,,0,,SUB in: J. Green,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2026-03-17T23:39:49.3Z,2,REGULAR,substitution,in,['startperiod'],1642450,,,1610612765,32,32,2026-03-17T23:42:18Z,1810000,False,,,0,,SUB in: D. Jenkins,[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2026-03-17T23:42:34.4Z,2,REGULAR,period,start,[],0,,,1610612764,32,32,2026-03-17T23:42:34Z,1820000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT11M42.00S,2026-03-17T23:42:51.4Z,2,REGULAR,3pt,Jump Shot,[],1630702,94.95729303547962,3.9215686274509802,1610612764,35,32,2026-03-17T23:43:18Z,1830000,False,-230.0,-5.0,1,right,J. Hardy 3PT  (3 PTS) (J. Watkins 1 AST),"[1630702, 1642364]",1610612764.0,WAS,,,,Hardy,J. Hardy,,,,,Left Corner 3,24+ Left,,,23.05,Made,3.0,,,,,J. Watkins,1642364.0,1.0,,,,,,,,
191,PT11M23.00S,2026-03-17T23:43:09.8Z,2,REGULAR,3pt,Jump Shot,[],1642450,3.7614980289093296,97.05882352941177,1610612765,35,35,2026-03-17T23:43:21Z,1850000,False,-235.0,-17.0,1,left,D. Jenkins 3PT  (3 PTS) (C. LeVert 1 AST),"[1642450, 1627747]",1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,Left Corner 3,24+ Left,,,23.59,Made,3.0,,,,,C. LeVert,1627747.0,1.0,,,,,,,,
193,PT11M11.00S,2026-03-17T23:43:22.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641774,91.01511169513797,41.17647058823529,1610612764,37,35,2026-03-17T23:43:26Z,1870000,False,-44.0,32.0,1,right,T. Vukcevic Layup (6 PTS) (J. Hardy 2 AST),"[1641774, 1630702]",1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),0-8 Center,,,5.45,Made,6.0,,,,,J. Hardy,1630702.0,2.0,,,,,,,,
195,PT10M59.00S,2026-03-17T23:43:37.8Z,2,REGULAR,foul,personal,['2freethrow'],1642267,,,1610612765,37,35,2026-03-17T23:43:49Z,1890000,False,,,0,,B. Carrington shooting personal FOUL (2 PF) (Reed 2 FT),"[1642267, 1630194]",1610612764.0,WAS,shooting,,,Carrington,B. Carrington,,,,,Restricted Area,0-8 Center,1627961.0,,,,,,,,,,,,2.0,0.0,Reed,1630194.0,,,,
197,PT10M59.00S,2026-03-17T23:44:00.2Z,2,REGULAR,freethrow,1 of 2,[],1630194,,,1610612765,37,36,2026-03-17T23:44:00Z,1910000,False,,,0,,P. Reed Free Throw 1 of 2 (3 PTS),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
198,PT10M59.00S,2026-03-17T23:44:16.1Z,2,REGULAR,freethrow,2 of 2,[],1630194,,,1610612765,37,37,2026-03-17T23:44:16Z,1920000,False,,,0,,P. Reed Free Throw 2 of 2 (4 PTS),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
199,PT10M50.00S,2026-03-17T23:44:27.2Z,2,REGULAR,3pt,Jump Shot,[],1630702,67.09921156373193,47.794117647058826,1610612764,37,37,2026-03-17T23:44:31Z,1930000,False,-11.0,257.0,1,right,MISS J. Hardy 25' pullup 3PT,[1630702],1610612764.0,WAS,pullup,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Center,,,25.7,Missed,,,,,,,,,,,,,,,,
200,PT10M48.00S,2026-03-17T23:44:29.2Z,2,REGULAR,rebound,defensive,[],1630194,,,1610612765,37,37,2026-03-17T23:44:31Z,1940000,False,,,0,,P. Reed REBOUND (Off:0 Def:1),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Center,,,,,,199.0,1.0,1.0,0.0,,,,,,,,,,,
201,PT10M44.00S,2026-03-17T23:44:34.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629750,5.075558475689881,42.40196078431372,1610612765,37,37,2026-03-17T23:44:44Z,1950000,False,38.0,-5.0,1,left,MISS J. Green driving Layup - blocked,"[1629750, 1630702]",1610612765.0,DET,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,3.83,Missed,,,,,,,,,,,,,,,Hardy,1630702.0
260,PT10M44.00S,2026-03-17T23:44:34.8Z,2,REGULAR,block,,[],1630702,,,1610612765,37,37,2026-03-17T23:53:12Z,1960000,False,,,0,,J. Hardy BLOCK (1 BLK),[1630702],1610612764.0,WAS,,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
203,PT10M43.00S,2026-03-17T23:44:35.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,37,37,2026-03-17T23:44:44Z,1970000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,201.0,,,,,,,,,,,,,,
205,PT10M33.00S,2026-03-17T23:44:50.8Z,2,REGULAR,turnover,lost ball,[],1630702,,,1610612764,37,37,2026-03-17T23:44:55Z,1990000,False,,,0,,J. Hardy lost ball TURNOVER (1 TO),"[1630702, 1641842]",1610612764.0,WAS,,,,Hardy,J. Hardy,,,,,Left Corner 3,24+ Left,,1.0,,,,,,,,,,,,,,,Holland II,1641842.0,,
206,PT10M33.00S,2026-03-17T23:44:50.8Z,2,REGULAR,steal,,[],1641842,,,1610612765,37,37,2026-03-17T23:44:52Z,2000000,False,,,0,,R. Holland II STEAL (2 STL),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
207,PT10M29.00S,2026-03-17T23:44:54.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641842,6.389618922470433,47.549019607843135,1610612765,37,39,2026-03-17T23:44:59Z,2010000,False,12.0,8.0,1,left,R. Holland II running DUNK (4 PTS) (D. Jenkins 1 AST),"[1641842, 1642450]",1610612765.0,DET,running,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,,,1.45,Made,4.0,,,,,D. Jenkins,1642450.0,1.0,,,,,,,,
212,PT10M08.00S,2026-03-17T23:45:28.2Z,2,REGULAR,3pt,Jump Shot,[],1630702,65.91655716162943,27.205882352941174,1610612764,40,39,2026-03-17T23:45:38Z,2040000,False,-114.0,268.0,1,right,J. Hardy 29' 3PT  (6 PTS) (T. Vukcevic 1 AST),"[1630702, 1641774]",1610612764.0,WAS,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Left Center,,,29.11,Made,6.0,,,,,T. Vukcevic,1641774.0,1.0,,,,,,,,
214,PT10M06.00S,2026-03-17T23:45:33.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,40,39,2026-03-17T23:45:33Z,2060000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT10M06.00S,2026-03-17T23:45:33.7Z,2,REGULAR,substitution,out,[],1630194,,,1610612765,40,39,2026-03-17T23:48:15Z,2070000,False,,,0,,SUB out: P. Reed,[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT10M06.00S,2026-03-17T23:45:33.7Z,2,REGULAR,substitution,in,[],1631105,,,1610612765,40,39,2026-03-17T23:48:15Z,2080000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT09M51.00S,2026-03-17T23:48:42.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642450,18.873193166885677,49.754901960784316,1610612765,40,39,2026-03-17T23:58:24Z,2090000,False,1.0,125.0,1,left,MISS D. Jenkins 12' driving floating Shot,[1642450],1610612765.0,DET,driving floating,,,Jenkins,D. Jenkins,,,,,In The Paint (Non-RA),8-16 Center,,,12.49,Missed,,,,,,,,,,,,,,,,
220,PT09M48.00S,2026-03-17T23:48:44.6Z,2,REGULAR,rebound,offensive,[],1631105,,,1610612765,40,39,2026-03-17T23:48:44Z,2100000,False,,,0,,J. Duren REBOUND (Off:4 Def:3),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Center,,,,,,219.0,7.0,3.0,4.0,,,,,,,,,,,
221,PT09M48.00S,2026-03-17T23:48:45.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631105,7.178055190538765,48.529411764705884,1610612765,40,39,2026-03-17T23:58:51Z,2110000,False,7.0,15.0,1,left,MISS J. Duren putback Layup - blocked,"[1631105, 1641774]",1610612765.0,DET,putback,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,1.67,Missed,,,,,,,,,,,,,,,Vukcevic,1641774.0
222,PT09M48.00S,2026-03-17T23:48:45.1Z,2,REGULAR,block,,[],1641774,,,1610612765,40,39,2026-03-17T23:48:47Z,2120000,False,,,0,,T. Vukcevic BLOCK (1 BLK),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
223,PT09M45.00S,2026-03-17T23:48:48.1Z,2,REGULAR,rebound,offensive,[],1642450,,,1610612765,40,39,2026-03-17T23:48:55Z,2130000,False,,,0,,D. Jenkins REBOUND (Off:1 Def:0),[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,Restricted Area,0-8 Center,,,,,,221.0,1.0,0.0,1.0,,,,,,,,,,,
224,PT09M45.00S,2026-03-17T23:48:48.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629750,20.97568988173456,9.803921568627452,1610612765,40,39,2026-03-17T23:48:57Z,2140000,False,201.0,145.0,1,left,MISS J. Green 24' 3PT,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,24.77,Missed,,,,,,,,,,,,,,,,
225,PT09M42.00S,2026-03-17T23:48:51.5Z,2,REGULAR,rebound,defensive,[],1642364,,,1610612764,40,39,2026-03-17T23:48:57Z,2150000,False,,,0,,J. Watkins REBOUND (Off:0 Def:1),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Above the Break 3,24+ Right Center,,,,,,224.0,1.0,1.0,0.0,,,,,,,,,,,
226,PT09M34.00S,2026-03-17T23:48:58.4Z,2,REGULAR,3pt,Jump Shot,[],1642267,65.65374507227332,57.59803921568627,1610612764,43,39,2026-03-17T23:49:08Z,2160000,False,38.0,270.0,1,right,B. Carrington 27' 3PT step back (7 PTS),[1642267],1610612764.0,WAS,step back,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Center,,,27.31,Made,7.0,,,,,,,,,,,,,,,
229,PT09M18.00S,2026-03-17T23:49:15.0Z,2,REGULAR,3pt,Jump Shot,[],1627747,20.45006570302234,91.66666666666666,1610612765,43,42,2026-03-18T00:00:07Z,2170000,False,-208.0,140.0,1,left,C. LeVert 25' 3PT step back (4 PTS),[1627747],1610612765.0,DET,step back,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,25.08,Made,4.0,,,,,,,,,,,,,,,
230,PT09M03.00S,2026-03-17T23:49:32.6Z,2,REGULAR,foul,personal,[],1629750,,,1610612764,43,42,2026-03-17T23:49:53Z,2180000,False,,,0,,J. Green personal FOUL (1 PF),"[1629750, 1642267]",1610612765.0,DET,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,1627534.0,,,,,,,,,,,,1.0,0.0,Carrington,1642267.0,,,,
232,PT09M03.00S,2026-03-17T23:49:38.6Z,2,REGULAR,substitution,out,[],1642364,,,1610612764,43,42,2026-03-17T23:49:41Z,2200000,False,,,0,,SUB out: J. Watkins,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT09M03.00S,2026-03-17T23:49:38.6Z,2,REGULAR,substitution,in,[],1630551,,,1610612764,43,42,2026-03-17T23:49:41Z,2210000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT08M58.00S,2026-03-17T23:50:03.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630551,93.24901445466492,55.63725490196079,1610612764,43,42,2026-03-17T23:50:08Z,2220000,False,28.0,11.0,1,right,MISS J. Champagnie driving Layup,[1630551],1610612764.0,WAS,driving,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,3.03,Missed,,,,,,,,,,,,,,,,
235,PT08M57.00S,2026-03-17T23:50:04.3Z,2,REGULAR,rebound,offensive,[],1630551,,,1610612764,43,42,2026-03-17T23:50:08Z,2230000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:2),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,234.0,3.0,2.0,1.0,,,,,,,,,,,
236,PT08M57.00S,2026-03-17T23:50:05.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'defensivegoaltending']",1630551,90.3580814717477,51.71568627450981,1610612764,45,42,2026-03-18T00:00:40Z,2240000,False,9.0,38.0,1,right,J. Champagnie putback Layup (7 PTS),[1630551],1610612764.0,WAS,putback,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,3.91,Made,7.0,,,,,,,,,,,,,,,
237,PT08M57.00S,2026-03-17T23:50:09.3Z,2,REGULAR,violation,defensive goaltending,[],1641842,,,1610612764,45,42,2026-03-17T23:50:57Z,2250000,False,,,0,,R. Holland II defensive goaltending VIOLATION,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,200832.0,,,,,,,,,,,,,,,,,,,
238,PT08M49.00S,2026-03-17T23:50:24.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,6.521024967148489,52.20588235294118,1610612765,45,44,2026-03-17T23:50:28Z,2260000,False,-11.0,9.0,1,left,J. Duren driving Layup (11 PTS),[1631105],1610612765.0,DET,driving,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,1.41,Made,11.0,,,,,,,,,,,,,,,
239,PT08M32.00S,2026-03-17T23:50:41.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642267,94.82588699080158,50.98039215686274,1610612764,47,44,2026-03-17T23:50:45Z,2270000,False,5.0,-4.0,1,right,B. Carrington driving Layup (9 PTS) (J. Champagnie 1 AST),"[1642267, 1630551]",1610612764.0,WAS,driving,,,Carrington,B. Carrington,,,,,Restricted Area,0-8 Center,,,0.63,Made,9.0,,,,,J. Champagnie,1630551.0,1.0,,,,,,,,
241,PT08M25.00S,2026-03-17T23:50:48.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641842,6.389618922470433,42.8921568627451,1610612765,47,44,2026-03-17T23:50:53Z,2290000,False,36.0,8.0,1,left,MISS R. Holland II driving Layup,[1641842],1610612765.0,DET,driving,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,,,3.63,Missed,,,,,,,,,,,,,,,,
242,PT08M21.00S,2026-03-17T23:50:52.4Z,2,REGULAR,rebound,offensive,[],1629750,,,1610612765,47,44,2026-03-17T23:50:52Z,2300000,False,,,0,,J. Green REBOUND (Off:1 Def:0),[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,241.0,1.0,0.0,1.0,,,,,,,,,,,
243,PT08M21.00S,2026-03-17T23:50:52.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629750,5.590000152587891,50.0,1610612765,47,44,2026-03-17T23:50:54Z,2310000,False,0.0,0.0,1,left,MISS J. Green tip Layup - blocked,"[1629750, 1630551]",1610612765.0,DET,tip,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,Champagnie,1630551.0
321,PT08M21.00S,2026-03-17T23:50:52.4Z,2,REGULAR,block,,[],1630551,,,1610612765,47,44,2026-03-18T00:04:58Z,2315000,False,,,0,,J. Champagnie BLOCK (1 BLK),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
244,PT08M21.00S,2026-03-17T23:50:52.4Z,2,REGULAR,rebound,defensive,[],1641774,,,1610612764,47,44,2026-03-17T23:50:54Z,2320000,False,,,0,,T. Vukcevic REBOUND (Off:0 Def:2),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,,,,,,243.0,2.0,2.0,0.0,,,,,,,,,,,
245,PT08M17.00S,2026-03-17T23:50:56.0Z,2,REGULAR,turnover,out-of-bounds,[],1641774,,,1610612764,47,44,2026-03-17T23:51:16Z,2330000,False,,,0,,T. Vukcevic bad pass out-of-bounds TURNOVER (1 TO),[1641774],1610612764.0,WAS,bad pass,,,Vukcevic,T. Vukcevic,,,,,Mid-Range,16-24 Left Center,200832.0,1.0,,,,,,,,,,,,,,,,,,
246,PT08M17.00S,2026-03-17T23:50:58.3Z,2,REGULAR,substitution,out,[],1641842,,,1610612765,47,44,2026-03-17T23:51:19Z,2340000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT08M17.00S,2026-03-17T23:50:58.3Z,2,REGULAR,substitution,out,[],1627747,,,1610612765,47,44,2026-03-17T23:51:19Z,2350000,False,,,0,,SUB out: C. LeVert,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT08M17.00S,2026-03-17T23:50:58.3Z,2,REGULAR,substitution,in,[],1641709,,,1610612765,47,44,2026-03-17T23:51:19Z,2360000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT08M17.00S,2026-03-17T23:50:58.3Z,2,REGULAR,substitution,in,[],1631204,,,1610612765,47,44,2026-03-17T23:51:19Z,2370000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT08M05.00S,2026-03-17T23:51:31.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642450,4.944152431011826,43.872549019607845,1610612765,47,46,2026-03-18T00:04:47Z,2380000,False,31.0,-6.0,1,left,D. Jenkins driving Layup (5 PTS),[1642450],1610612765.0,DET,driving,,,Jenkins,D. Jenkins,,,,,Restricted Area,0-8 Center,,,3.12,Made,5.0,,,,,,,,,,,,,,,
251,PT07M52.00S,2026-03-17T23:51:43.9Z,2,REGULAR,2pt,Jump Shot,[],1642267,78.53153745072274,20.588235294117645,1610612764,47,46,2026-03-17T23:51:48Z,2390000,False,-147.0,149.0,1,right,MISS B. Carrington 20' step back Shot,[1642267],1610612764.0,WAS,step back,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Left Center,,,20.96,Missed,,,,,,,,,,,,,,,,
252,PT07M49.00S,2026-03-17T23:51:46.9Z,2,REGULAR,rebound,defensive,[],1629750,,,1610612765,47,46,2026-03-17T23:51:48Z,2400000,False,,,0,,J. Green REBOUND (Off:1 Def:1),[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Mid-Range,16-24 Left Center,,,,,,251.0,2.0,1.0,1.0,,,,,,,,,,,
253,PT07M37.00S,2026-03-17T23:51:58.6Z,2,REGULAR,3pt,Jump Shot,[],1629750,20.318659658344284,5.147058823529411,1610612765,47,46,2026-03-17T23:52:03Z,2410000,False,224.0,138.0,1,left,MISS J. Green 26' 3PT,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,26.36,Missed,,,,,,,,,,,,,,,,
254,PT07M36.00S,2026-03-17T23:51:59.6Z,2,REGULAR,rebound,defensive,[],1630536,,,1610612764,47,46,2026-03-17T23:52:03Z,2420000,False,,,0,,S. Cooper REBOUND (Off:1 Def:1),[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,Above the Break 3,24+ Right Center,,,,,,253.0,2.0,1.0,1.0,,,,,,,,,,,
255,PT07M20.00S,2026-03-17T23:52:16.6Z,2,REGULAR,3pt,Jump Shot,[],1630702,72.22404730617609,13.725490196078432,1610612764,47,46,2026-03-17T23:52:21Z,2430000,False,-181.0,209.0,1,right,MISS J. Hardy 27' step back 3PT,[1630702],1610612764.0,WAS,step back,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Left Center,,,27.64,Missed,,,,,,,,,,,,,,,,
256,PT07M17.00S,2026-03-17T23:52:19.6Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,47,46,2026-03-17T23:52:21Z,2440000,False,,,0,,J. Duren REBOUND (Off:4 Def:4),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Left Center,,,,,,255.0,8.0,4.0,4.0,,,,,,,,,,,
257,PT07M07.00S,2026-03-17T23:52:29.3Z,2,REGULAR,3pt,Jump Shot,[],1629750,30.699737187910642,27.205882352941174,1610612765,47,49,2026-03-17T23:52:32Z,2450000,False,114.0,236.0,1,left,J. Green 26' 3PT  (3 PTS) (M. Sasser 3 AST),"[1629750, 1631204]",1610612765.0,DET,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,26.22,Made,3.0,,,,,M. Sasser,1631204.0,3.0,,,,,,,,
259,PT06M57.00S,2026-03-17T23:52:42.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,47,49,2026-03-17T23:52:42Z,2470000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M57.00S,2026-03-17T23:52:43.0Z,2,REGULAR,substitution,out,[],1641774,,,1610612764,47,49,2026-03-17T23:55:23Z,2480000,False,,,0,,SUB out: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M57.00S,2026-03-17T23:52:43.0Z,2,REGULAR,substitution,out,[],1642450,,,1610612764,47,49,2026-03-17T23:55:23Z,2490000,False,,,0,,SUB out: D. Jenkins,[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,
