actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
165,PT00M00.10S,2026-03-03T00:38:16.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,30,26,2026-03-03T00:38:37Z,1650000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,164.0,,,,,,,,,,,,,,,,,
166,PT00M00.00S,2026-03-03T00:38:24.8Z,1,REGULAR,period,end,[],0,,,1610612764,30,26,2026-03-03T00:38:24Z,1660000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2026-03-03T00:38:41.7Z,2,REGULAR,substitution,out,['startperiod'],1630536,,,1610612764,30,26,2026-03-03T00:41:13Z,1670000,False,,,0,,SUB out: S. Cooper,[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2026-03-03T00:38:41.7Z,2,REGULAR,substitution,out,['startperiod'],1641708,,,1610612764,30,26,2026-03-03T00:41:13Z,1680000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2026-03-03T00:38:41.7Z,2,REGULAR,substitution,out,['startperiod'],203991,,,1610612764,30,26,2026-03-03T00:41:13Z,1690000,False,,,0,,SUB out: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2026-03-03T00:38:41.7Z,2,REGULAR,substitution,in,['startperiod'],1642882,,,1610612764,30,26,2026-03-03T00:41:13Z,1700000,False,,,0,,SUB in: J. Reese,[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2026-03-03T00:38:41.7Z,2,REGULAR,substitution,in,['startperiod'],1642263,,,1610612764,30,26,2026-03-03T00:41:13Z,1710000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2026-03-03T00:38:41.7Z,2,REGULAR,substitution,in,['startperiod'],1627827,,,1610612764,30,26,2026-03-03T00:41:13Z,1720000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612745.0,HOU,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2026-03-03T00:41:17.0Z,2,REGULAR,period,start,[],0,,,1610612764,30,26,2026-03-03T00:41:17Z,1730000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT11M35.00S,2026-03-03T00:41:53.8Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612764,30,26,2026-03-03T00:42:01Z,1750000,False,,,0,,WAS shot clock Team TURNOVER,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1146.0,,,,,,,,,,,,
178,PT11M23.00S,2026-03-03T00:42:16.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630578,93.77463863337714,46.568627450980394,1610612745,30,28,2026-03-03T00:42:22Z,1760000,False,-17.0,6.0,1,right,A. Sengun cutting DUNK (6 PTS) (R. Sheppard 2 AST),"[1630578, 1642263]",1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1.82,Made,,,,,6.0,,,,,,,,R. Sheppard,1642263.0,2.0,,,
180,PT11M09.00S,2026-03-03T00:42:30.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642882,8.229303547963205,39.950980392156865,1610612764,30,28,2026-03-03T00:42:34Z,1780000,False,50.0,25.0,1,left,MISS J. Reese driving floating Shot,[1642882],1610612764.0,WAS,driving floating,,,Reese,J. Reese,,,,,In The Paint (Non-RA),0-8 Center,5.6,Missed,,,,,,,,,,,,,,,,,,
181,PT11M08.00S,2026-03-03T00:42:31.5Z,2,REGULAR,rebound,offensive,[],1630551,,,1610612764,30,28,2026-03-03T00:42:34Z,1790000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:0),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,180.0,1.0,0.0,1.0,,,,,,,,,,,,,,
182,PT11M05.00S,2026-03-03T00:42:35.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642860,19.136005256241788,7.352941176470589,1610612764,33,28,2026-03-03T00:42:40Z,1800000,False,213.0,127.0,1,left,W. Riley 24' 3PT  (5 PTS) (J. Watkins 2 AST),"[1642860, 1642364]",1610612764.0,WAS,,,,Riley,W. Riley,,,,,Above the Break 3,24+ Right Center,24.84,Made,,,,,5.0,,,,,,,,J. Watkins,1642364.0,2.0,,,
184,PT10M45.00S,2026-03-03T00:42:54.4Z,2,REGULAR,3pt,Jump Shot,[],1642263,71.04139290407359,16.42156862745098,1610612745,33,31,2026-03-03T00:42:58Z,1820000,False,-168.0,220.0,1,right,R. Sheppard 27' 3PT  (10 PTS) (D. Finney-Smith 1 AST),"[1642263, 1627827]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,27.65,Made,,,,,10.0,,,,,,,,D. Finney-Smith,1627827.0,1.0,,,
186,PT10M33.00S,2026-03-03T00:43:09.2Z,2,REGULAR,turnover,double dribble,[],1630551,,,1610612764,33,31,2026-03-03T00:43:24Z,1840000,False,,,0,,J. Champagnie double dribble TURNOVER (1 TO),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,201245.0,,,,,,,,,,1.0,,
187,PT10M12.00S,2026-03-03T00:43:41.1Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630578,90.62089356110381,49.01960784313725,1610612745,33,33,2026-03-03T00:43:47Z,1850000,False,-5.0,36.0,1,right,A. Sengun turnaround Hook (8 PTS) (R. Sheppard 3 AST),"[1630578, 1642263]",1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,3.6,Made,,,,,8.0,,,,,,,,R. Sheppard,1642263.0,3.0,,,
189,PT10M05.00S,2026-03-03T00:43:50.5Z,2,REGULAR,foul,offensive,[],1642882,,,1610612764,33,33,2026-03-03T00:44:23Z,1870000,False,,,0,,J. Reese offensive FOUL (2 PF),"[1642882, 1628988]",1610612764.0,WAS,,,,Reese,J. Reese,,,,,Above the Break 3,24+ Center,,,,,,,,1146.0,2.0,0.0,Holiday,1628988.0,,,,,,,,
191,PT10M05.00S,2026-03-03T00:43:50.5Z,2,REGULAR,turnover,offensive foul,[],1642882,,,1610612764,33,33,2026-03-03T00:43:50Z,1890000,False,,,0,,J. Reese offensive foul TURNOVER (1 TO),[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,Above the Break 3,24+ Center,,,,,,,,1146.0,,,,,,,,,,1.0,,
192,PT09M48.00S,2026-03-03T00:44:22.0Z,2,REGULAR,turnover,lost ball,[],1630578,,,1610612745,33,33,2026-03-03T00:44:26Z,1900000,False,,,0,,A. Sengun lost ball TURNOVER (3 TO),"[1630578, 1642882]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,3.0,Reese,1642882.0
193,PT09M48.00S,2026-03-03T00:44:22.0Z,2,REGULAR,steal,,[],1642882,,,1610612764,33,33,2026-03-03T00:44:23Z,1910000,False,,,0,,J. Reese STEAL (1 STL),[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
194,PT09M42.00S,2026-03-03T00:44:26.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642364,5.075558475689881,46.568627450980394,1610612764,35,33,2026-03-03T00:44:33Z,1920000,False,17.0,-5.0,1,left,J. Watkins running Layup (4 PTS),[1642364],1610612764.0,WAS,running,,,Watkins,J. Watkins,,,,,Restricted Area,0-8 Center,1.79,Made,,,,,4.0,,,,,,,,,,,,,
195,PT09M27.00S,2026-03-03T00:44:42.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,93.77463863337714,44.11764705882353,1610612745,35,35,2026-03-03T00:44:46Z,1930000,False,-29.0,6.0,1,right,D. Finney-Smith driving Layup (2 PTS) (T. Eason 1 AST),"[1627827, 1631106]",1610612745.0,HOU,driving,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,3.0,Made,,,,,2.0,,,,,,,,T. Eason,1631106.0,1.0,,,
197,PT09M11.00S,2026-03-03T00:44:58.3Z,2,REGULAR,turnover,bad pass,[],1642860,,,1610612764,35,35,2026-03-03T00:45:06Z,1950000,False,,,0,,W. Riley bad pass TURNOVER (1 TO),"[1642860, 1642263]",1610612764.0,WAS,,,,Riley,W. Riley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Sheppard,1642263.0
198,PT09M11.00S,2026-03-03T00:44:58.3Z,2,REGULAR,steal,,[],1642263,,,1610612745,35,35,2026-03-03T00:45:00Z,1960000,False,,,0,,R. Sheppard STEAL (1 STL),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
199,PT09M03.00S,2026-03-03T00:45:05.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642263,93.24901445466492,41.911764705882355,1610612745,35,35,2026-03-03T00:45:11Z,1970000,False,-40.0,11.0,1,right,MISS R. Sheppard running Layup,[1642263],1610612745.0,HOU,running,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,4.19,Missed,,,,,,,,,,,,,,,,,,
200,PT09M01.00S,2026-03-03T00:45:07.7Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,35,35,2026-03-03T00:45:11Z,1980000,False,,,0,,A. Sengun REBOUND (Off:1 Def:0),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,199.0,1.0,0.0,1.0,,,,,,,,,,,,,,
201,PT09M01.00S,2026-03-03T00:45:08.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630578,94.40999984741211,50.0,1610612745,35,37,2026-03-03T00:45:08Z,1990000,False,0.0,0.0,1,right,A. Sengun tip Layup (10 PTS),[1630578],1610612745.0,HOU,tip,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,10.0,,,,,,,,,,,,,
202,PT08M47.00S,2026-03-03T00:45:21.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630702,11.908672798948752,50.49019607843137,1610612764,35,37,2026-03-03T00:45:31Z,2000000,False,-2.0,59.0,1,left,MISS J. Hardy driving floating Shot,[1630702],1610612764.0,WAS,driving floating,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),0-8 Center,5.95,Missed,,,,,,,,,,,,,,,,,,
203,PT08M43.00S,2026-03-03T00:45:25.9Z,2,REGULAR,rebound,defensive,[],1642263,,,1610612745,35,37,2026-03-03T00:45:31Z,2010000,False,,,0,,R. Sheppard REBOUND (Off:0 Def:4),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,,,202.0,4.0,4.0,0.0,,,,,,,,,,,,,,
204,PT08M41.00S,2026-03-03T00:45:28.9Z,2,REGULAR,turnover,bad pass,[],1642263,,,1610612745,35,37,2026-03-03T00:45:33Z,2020000,False,,,0,,R. Sheppard bad pass TURNOVER (1 TO),"[1642263, 1642860]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Riley,1642860.0
205,PT08M41.00S,2026-03-03T00:45:28.9Z,2,REGULAR,steal,,[],1642860,,,1610612764,35,37,2026-03-03T00:45:30Z,2030000,False,,,0,,W. Riley STEAL (1 STL),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
206,PT08M38.00S,2026-03-03T00:45:31.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630702,4.02431011826544,2.941176470588235,1610612764,35,37,2026-03-03T00:45:37Z,2040000,False,235.0,-15.0,1,left,MISS J. Hardy 3PT,[1630702],1610612764.0,WAS,,,,Hardy,J. Hardy,,,,,Right Corner 3,24+ Right,23.58,Missed,,,,,,,,,,,,,,,,,,
207,PT08M36.00S,2026-03-03T00:45:33.9Z,2,REGULAR,rebound,defensive,[],1642263,,,1610612745,35,37,2026-03-03T00:45:33Z,2050000,False,,,0,,R. Sheppard REBOUND (Off:0 Def:5),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Right Corner 3,24+ Right,,,206.0,5.0,5.0,0.0,,,,,,,,,,,,,,
214,PT08M36.00S,2026-03-03T00:45:59.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,35,37,2026-03-03T00:50:03Z,2055000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M36.00S,2026-03-03T00:46:03.3Z,2,REGULAR,foul,personal,[],1642364,,,1610612745,35,37,2026-03-03T00:52:21Z,2060000,False,,,0,,J. Watkins personal FOUL (2 PF),"[1642364, 1630578]",1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Above the Break 3,24+ Right Center,,,,,,,,201245.0,2.0,0.0,Sengun,1630578.0,,,,,,,,
216,PT08M36.00S,2026-03-03T00:46:11.0Z,2,REGULAR,substitution,out,[],1628988,,,1610612745,35,37,2026-03-03T00:49:07Z,2125000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M36.00S,2026-03-03T00:46:11.0Z,2,REGULAR,substitution,out,[],1631106,,,1610612745,35,37,2026-03-03T00:49:07Z,2127500,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M36.00S,2026-03-03T00:46:11.0Z,2,REGULAR,substitution,in,[],201142,,,1610612745,35,37,2026-03-03T00:49:07Z,2128750,False,,,0,,SUB in: K. Durant,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M36.00S,2026-03-03T00:46:11.0Z,2,REGULAR,substitution,in,[],1629006,,,1610612745,35,37,2026-03-03T00:49:07Z,2129375,False,,,0,,SUB in: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M15.00S,2026-03-03T00:49:43.1Z,2,REGULAR,3pt,Jump Shot,[],1629006,94.95729303547962,97.30392156862744,1610612745,35,37,2026-03-03T00:49:48Z,2140000,False,237.0,-5.0,1,right,MISS J. Okogie 3PT,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Right Corner 3,24+ Right,23.66,Missed,,,,,,,,,,,,,,,,,,
221,PT08M12.00S,2026-03-03T00:49:46.1Z,2,REGULAR,rebound,defensive,[],1642882,,,1610612764,35,37,2026-03-03T00:49:48Z,2150000,False,,,0,,J. Reese REBOUND (Off:0 Def:3),[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,Right Corner 3,24+ Right,,,220.0,3.0,3.0,0.0,,,,,,,,,,,,,,
222,PT08M01.00S,2026-03-03T00:49:59.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630702,13.222733245729303,60.5392156862745,1610612764,37,37,2026-03-03T00:50:50Z,2160000,False,-53.0,72.0,1,left,J. Hardy 8' driving floating Jump Shot (5 PTS),[1630702],1610612764.0,WAS,driving floating,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),8-16 Left,8.91,Made,,,,,5.0,,,,,,,,,,,,,
223,PT08M01.00S,2026-03-03T00:50:02.0Z,2,REGULAR,foul,personal,['1freethrow'],1629006,,,1610612764,37,37,2026-03-03T00:50:18Z,2170000,False,,,0,,J. Okogie shooting personal FOUL (1 PF) (Hardy 1 FT),"[1629006, 1630702]",1610612745.0,HOU,shooting,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,201245.0,1.0,0.0,Hardy,1630702.0,,,,,,,,
225,PT08M01.00S,2026-03-03T00:50:12.5Z,2,REGULAR,substitution,out,[],1642364,,,1610612764,37,37,2026-03-03T00:50:17Z,2190000,False,,,0,,SUB out: J. Watkins,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M01.00S,2026-03-03T00:50:12.5Z,2,REGULAR,substitution,in,[],1642273,,,1610612764,37,37,2026-03-03T00:50:17Z,2200000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M01.00S,2026-03-03T00:50:26.5Z,2,REGULAR,freethrow,1 of 1,[],1630702,,,1610612764,37,37,2026-03-03T00:50:37Z,2210000,False,,,0,,MISS J. Hardy Free Throw 1 of 1,[1630702],1610612764.0,WAS,,,,Hardy,J. Hardy,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
228,PT07M58.00S,2026-03-03T00:50:29.5Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,37,37,2026-03-03T00:50:37Z,2220000,False,,,0,,A. Sengun REBOUND (Off:1 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,227.0,2.0,1.0,1.0,,,,,,,,,,,,,,
229,PT07M52.00S,2026-03-03T00:50:34.4Z,2,REGULAR,3pt,Jump Shot,[],1642263,65.1281208935611,62.00980392156863,1610612745,37,37,2026-03-03T00:50:40Z,2230000,False,60.0,275.0,1,right,MISS R. Sheppard 28' 3PT,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Center,28.18,Missed,,,,,,,,,,,,,,,,,,
230,PT07M49.00S,2026-03-03T00:50:36.9Z,2,REGULAR,rebound,defensive,[],1630702,,,1610612764,37,37,2026-03-03T00:50:36Z,2240000,False,,,0,,J. Hardy REBOUND (Off:0 Def:1),[1630702],1610612764.0,WAS,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Center,,,229.0,1.0,1.0,0.0,,,,,,,,,,,,,,
231,PT07M44.00S,2026-03-03T00:50:41.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642273,23.209592641261498,8.823529411764707,1610612764,37,37,2026-03-03T00:53:10Z,2250000,False,206.0,166.0,1,left,MISS K. George 26' running pullup 3PT,[1642273],1610612764.0,WAS,running pullup,,,George,K. George,,,,,Above the Break 3,24+ Right Center,26.43,Missed,,,,,,,,,,,,,,,,,,
232,PT07M41.00S,2026-03-03T00:50:45.9Z,2,REGULAR,rebound,defensive,[],1642263,,,1610612745,37,37,2026-03-03T00:50:45Z,2260000,False,,,0,,R. Sheppard REBOUND (Off:0 Def:6),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Right Center,,,231.0,6.0,6.0,0.0,,,,,,,,,,,,,,
233,PT07M32.00S,2026-03-03T00:50:55.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,89.30683311432325,47.549019607843135,1610612745,37,39,2026-03-03T00:51:00Z,2270000,False,-12.0,48.0,1,right,A. Sengun driving Hook (12 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,4.96,Made,,,,,12.0,,,,,,,,,,,,,
235,PT07M09.00S,2026-03-03T00:51:17.7Z,2,REGULAR,2pt,Jump Shot,[],1642273,10.118265440210251,67.16835171568627,1610612764,37,39,2026-03-03T00:57:20Z,2290000,False,-86.0,43.0,1,left,MISS K. George 9' driving floating bank Shot,[1642273],1610612764.0,WAS,driving floating bank,,,George,K. George,,,,,Mid-Range,8-16 Left,9.58,Missed,,,,,,,,,,,,,,,,,,
236,PT07M08.00S,2026-03-03T00:51:18.7Z,2,REGULAR,rebound,defensive,[],201142,,,1610612745,37,39,2026-03-03T00:57:20Z,2300000,False,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,235.0,1.0,1.0,0.0,,,,,,,,,,,,,,
237,PT07M07.00S,2026-03-03T00:51:24.3Z,2,REGULAR,foul,personal,[],1642860,,,1610612745,37,39,2026-03-03T00:51:26Z,2310000,False,,,0,,W. Riley personal FOUL (1 PF),"[1642860, 1642263]",1610612764.0,WAS,,,,Riley,W. Riley,,,,,Above the Break 3,24+ Right Center,,,,,,,,201245.0,1.0,0.0,Sheppard,1642263.0,,,,,,,,
239,PT07M07.00S,2026-03-03T00:51:29.6Z,2,REGULAR,substitution,out,[],1627827,,,1610612745,37,39,2026-03-03T00:51:34Z,2330000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612745.0,HOU,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M07.00S,2026-03-03T00:51:29.6Z,2,REGULAR,substitution,in,[],1641708,,,1610612745,37,39,2026-03-03T00:51:34Z,2340000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M50.00S,2026-03-03T00:52:11.0Z,2,REGULAR,foul,personal,['2freethrow'],1630551,,,1610612745,37,39,2026-03-03T00:52:15Z,2370000,False,,,0,,J. Champagnie shooting personal FOUL (1 PF) (Sengun 2 FT),"[1630551, 1630578]",1610612764.0,WAS,shooting,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201245.0,1.0,0.0,Sengun,1630578.0,,,,,,,,
245,PT06M50.00S,2026-03-03T00:52:28.2Z,2,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,37,40,2026-03-03T00:52:28Z,2390000,False,,,0,,A. Sengun Free Throw 1 of 2 (13 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
246,PT06M50.00S,2026-03-03T00:52:28.2Z,2,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,37,40,2026-03-03T00:52:55Z,2400000,False,,,0,,MISS A. Sengun Free Throw 2 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
247,PT06M46.00S,2026-03-03T00:52:32.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,37,40,2026-03-03T00:52:55Z,2410000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,246.0,,,,,,,,,,,,,,,,,
249,PT06M32.00S,2026-03-03T00:53:09.0Z,2,REGULAR,turnover,lost ball,[],1642882,,,1610612764,37,40,2026-03-03T00:53:16Z,2430000,False,,,0,,J. Reese lost ball TURNOVER (2 TO),"[1642882, 1642263]",1610612764.0,WAS,,,,Reese,J. Reese,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,2.0,Sheppard,1642263.0
250,PT06M32.00S,2026-03-03T00:53:09.0Z,2,REGULAR,steal,,[],1642263,,,1610612745,37,40,2026-03-03T00:53:10Z,2440000,False,,,0,,R. Sheppard STEAL (2 STL),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
251,PT06M28.00S,2026-03-03T00:53:13.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630578,94.30026281208936,50.49019607843137,1610612745,37,42,2026-03-03T00:53:24Z,2450000,False,2.0,1.0,1,right,A. Sengun running finger roll Layup (15 PTS) (R. Sheppard 4 AST),"[1630578, 1642263]",1610612745.0,HOU,running finger roll,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,0.27,Made,,,,,15.0,,,,,,,,R. Sheppard,1642263.0,4.0,,,
253,PT06M20.00S,2026-03-03T00:53:25.2Z,2,REGULAR,2pt,Jump Shot,[],1642273,28.465834428383708,51.470588235294116,1610612764,37,42,2026-03-03T00:59:09Z,2470000,False,-7.0,215.0,1,left,MISS K. George 21' step back Shot,[1642273],1610612764.0,WAS,step back,,,George,K. George,,,,,Mid-Range,16-24 Center,21.52,Missed,,,,,,,,,,,,,,,,,,
254,PT06M16.00S,2026-03-03T00:53:29.2Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,37,42,2026-03-03T00:59:09Z,2480000,False,,,0,,A. Sengun REBOUND (Off:1 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Center,,,253.0,3.0,2.0,1.0,,,,,,,,,,,,,,
255,PT06M05.00S,2026-03-03T00:53:36.1Z,2,REGULAR,3pt,Jump Shot,[],201142,74.32654402102497,8.823529411764707,1610612745,37,45,2026-03-03T00:53:39Z,2490000,False,-206.0,189.0,1,right,K. Durant 27' 3PT  (12 PTS) (A. Sengun 1 AST),"[201142, 1630578]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,27.94,Made,,,,,12.0,,,,,,,,A. Sengun,1630578.0,1.0,,,
257,PT05M40.00S,2026-03-03T00:54:00.8Z,2,REGULAR,2pt,Jump Shot,[],1630702,16.90210249671485,73.52941176470588,1610612764,37,45,2026-03-03T00:54:05Z,2510000,False,-118.0,106.0,1,left,MISS J. Hardy 15' pullup Shot,[1630702],1610612764.0,WAS,pullup,,,Hardy,J. Hardy,,,,,Mid-Range,8-16 Left,15.86,Missed,,,,,,,,,,,,,,,,,,
258,PT05M37.00S,2026-03-03T00:54:03.8Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,37,45,2026-03-03T00:54:05Z,2520000,False,,,0,,A. Sengun REBOUND (Off:1 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,,,257.0,4.0,3.0,1.0,,,,,,,,,,,,,,
259,PT05M18.00S,2026-03-03T00:54:24.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,93.11760840998686,43.872549019607845,1610612745,37,47,2026-03-03T00:54:28Z,2530000,False,-31.0,12.0,1,right,A. Sengun Hook (17 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,3.29,Made,,,,,17.0,,,,,,,,,,,,,
