actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
183,PT11M17.00S,2026-03-19T23:43:20.3Z,2,REGULAR,freethrow,1 of 2,[],1641774,,,1610612764,15,38,2026-03-19T23:43:52Z,1780000,False,,,0,,T. Vukcevic Free Throw 1 of 2 (1 PTS),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
184,PT11M17.00S,2026-03-19T23:43:20.3Z,2,REGULAR,freethrow,2 of 2,[],1641774,,,1610612764,15,38,2026-03-19T23:43:52Z,1790000,False,,,0,,MISS T. Vukcevic Free Throw 2 of 2,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
185,PT11M13.00S,2026-03-19T23:43:24.3Z,2,REGULAR,rebound,defensive,[],1641842,,,1610612765,15,38,2026-03-19T23:43:52Z,1800000,False,,,0,,R. Holland II REBOUND (Off:1 Def:1),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,184.0,2.0,1.0,1.0,,,,,,,,,,,,,,
186,PT11M00.00S,2026-03-19T23:43:50.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630194,5.469776609724048,50.73529411764706,1610612765,15,40,2026-03-19T23:52:11Z,1810000,False,-4.0,-1.0,1,left,P. Reed driving Layup (4 PTS) (C. LeVert 4 AST),"[1630194, 1627747]",1610612765.0,DET,driving,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,0.39,Made,,,,,,,4.0,C. LeVert,1627747.0,4.0,,,,,,,,
189,PT10M44.00S,2026-03-19T23:44:05.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641774,94.03745072273325,48.03921568627451,1610612764,17,40,2026-03-19T23:54:30Z,1830000,False,-10.0,4.0,1,right,T. Vukcevic driving Layup (3 PTS),[1641774],1610612764.0,WAS,driving,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,1.04,Made,,,,,,,3.0,,,,,,,,,,,
191,PT10M30.00S,2026-03-19T23:44:20.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641842,6.1268068331143235,49.50980392156863,1610612765,17,40,2026-03-19T23:53:25Z,1850000,False,2.0,5.0,1,left,MISS R. Holland II driving Layup - blocked,"[1641842, 1642364]",1610612765.0,DET,driving,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,0.57,Missed,,,,,,,,,,,,,,,Watkins,1642364.0,,
192,PT10M30.00S,2026-03-19T23:44:20.2Z,2,REGULAR,block,,[],1642364,,,1610612765,17,40,2026-03-19T23:56:07Z,1860000,False,,,0,,J. Watkins BLOCK (1 BLK),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
193,PT10M30.00S,2026-03-19T23:44:20.2Z,2,REGULAR,rebound,defensive,[],1642860,,,1610612764,17,40,2026-03-19T23:45:08Z,1870000,False,,,0,,W. Riley REBOUND (Off:0 Def:1),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Restricted Area,0-8 Center,,,191.0,1.0,1.0,0.0,,,,,,,,,,,,,,
194,PT10M17.00S,2026-03-19T23:44:33.0Z,2,REGULAR,2pt,Jump Shot,[],1641774,75.64060446780552,45.09803921568628,1610612764,19,40,2026-03-19T23:57:18Z,1880000,False,-25.0,176.0,1,right,T. Vukcevic 17' pullup Jump Shot (5 PTS) (J. Hardy 1 AST),"[1641774, 1630702]",1610612764.0,WAS,pullup,,,Vukcevic,T. Vukcevic,,,,,Mid-Range,16-24 Center,17.82,Made,,,,,,,5.0,J. Hardy,1630702.0,1.0,,,,,,,,
195,PT09M56.00S,2026-03-19T23:44:54.6Z,2,REGULAR,2pt,Jump Shot,[],1631204,20.05584756898817,29.65686274509804,1610612765,19,42,2026-03-19T23:45:17Z,1890000,False,102.0,136.0,1,left,M. Sasser 16' pullup Jump Shot (2 PTS) (P. Reed 2 AST),"[1631204, 1630194]",1610612765.0,DET,pullup,,,Sasser,M. Sasser,,,,,Mid-Range,16-24 Right Center,16.98,Made,,,,,,,2.0,P. Reed,1630194.0,2.0,,,,,,,,
197,PT09M39.00S,2026-03-19T23:45:12.0Z,2,REGULAR,2pt,Jump Shot,[],1641774,79.05716162943496,57.107843137254896,1610612764,21,42,2026-03-19T23:45:20Z,1910000,False,36.0,144.0,1,right,T. Vukcevic 14' pullup Jump Shot (7 PTS) (J. Hardy 2 AST),"[1641774, 1630702]",1610612764.0,WAS,pullup,,,Vukcevic,T. Vukcevic,,,,,Mid-Range,8-16 Center,14.87,Made,,,,,,,7.0,J. Hardy,1630702.0,2.0,,,,,,,,
199,PT09M31.00S,2026-03-19T23:45:21.1Z,2,REGULAR,foul,personal,[],1642364,,,1610612765,21,42,2026-03-19T23:45:28Z,1930000,False,,,0,,J. Watkins personal FOUL (2 PF),"[1642364, 1631204]",1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1627962.0,,,,,,2.0,0.0,Sasser,1631204.0,,,,
201,PT09M25.00S,2026-03-19T23:45:46.1Z,2,REGULAR,turnover,lost ball,[],1627747,,,1610612765,21,42,2026-03-19T23:45:50Z,1950000,False,,,0,,C. LeVert lost ball TURNOVER (1 TO),"[1627747, 1642364]",1610612765.0,DET,,,,LeVert,C. LeVert,,,,,Mid-Range,16-24 Center,,,,,,,,1.0,,,,,,,,,,,Watkins,1642364.0
202,PT09M25.00S,2026-03-19T23:45:46.1Z,2,REGULAR,steal,,[],1642364,,,1610612764,21,42,2026-03-19T23:45:47Z,1960000,False,,,0,,J. Watkins STEAL (1 STL),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
203,PT09M22.00S,2026-03-19T23:45:49.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642364,92.46057818659659,53.431372549019606,1610612764,23,42,2026-03-19T23:45:53Z,1970000,False,17.0,18.0,1,right,J. Watkins running DUNK (3 PTS),[1642364],1610612764.0,WAS,running,,,Watkins,J. Watkins,,,,,Restricted Area,0-8 Center,2.52,Made,,,,,,,3.0,,,,,,,,,,,
204,PT09M14.00S,2026-03-19T23:45:58.8Z,2,REGULAR,3pt,Jump Shot,[],1629750,6.1268068331143235,2.696078431372549,1610612765,23,42,2026-03-19T23:46:03Z,1980000,False,237.0,5.0,1,left,MISS J. Green 3PT,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,23.66,Missed,,,,,,,,,,,,,,,,,,
205,PT09M14.00S,2026-03-19T23:45:58.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,23,42,2026-03-19T23:46:03Z,1990000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Right Corner 3,24+ Right,,,204.0,,,,,,,,,,,,,,,,,
207,PT09M01.00S,2026-03-19T23:46:25.1Z,2,REGULAR,3pt,Jump Shot,[],1630702,94.30026281208936,1.9607843137254901,1610612764,26,42,2026-03-19T23:46:40Z,2010000,False,-240.0,1.0,1,right,J. Hardy 24' 3PT  (3 PTS) (W. Riley 1 AST),"[1630702, 1642860]",1610612764.0,WAS,,,,Hardy,J. Hardy,,,,,Left Corner 3,24+ Left,24.02,Made,,,,,,,3.0,W. Riley,1642860.0,1.0,,,,,,,,
210,PT09M01.00S,2026-03-19T23:47:13.4Z,2,REGULAR,foul,personal,['1freethrow'],1630194,,,1610612765,26,42,2026-03-19T23:50:16Z,2040000,False,,,0,,P. Reed flagrant-type-1 personal FOUL (1 PF) (Vukcevic 1 FT),"[1630194, 1641774]",1610612765.0,DET,flagrant-type-1,,,Reed,P. Reed,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1627962.0,,,,,,1.0,0.0,Vukcevic,1641774.0,,,,
212,PT09M01.00S,2026-03-19T23:47:13.4Z,2,REGULAR,turnover,offensive foul,[],1630194,,,1610612765,26,42,2026-03-19T23:50:16Z,2060000,False,,,0,,P. Reed offensive foul TURNOVER (1 TO),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1627962.0,1.0,,,,,,,,,,,,
216,PT09M01.00S,2026-03-19T23:49:51.8Z,2,REGULAR,foul,technical,[],1641842,,,1610612764,26,42,2026-03-19T23:50:12Z,2080000,False,,,0,,R. Holland II double technical FOUL (1 Tech),[1641842],1610612765.0,DET,double,,,Holland II,R. Holland II,,,,,,,,,,,,,2534.0,,,,,,2.0,1.0,,,,,,
217,PT09M01.00S,2026-03-19T23:49:51.8Z,2,REGULAR,foul,technical,[],1641774,,,1610612764,26,42,2026-03-19T23:49:59Z,2090000,False,,,0,,T. Vukcevic double technical FOUL (1 Tech),[1641774],1610612764.0,WAS,double,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,2534.0,,,,,,1.0,1.0,,,,,,
218,PT09M01.00S,2026-03-19T23:49:51.9Z,2,REGULAR,freethrow,1 of 1,[],1641774,,,1610612764,27,42,2026-03-19T23:51:00Z,2100000,False,,,0,,T. Vukcevic flagrant Free Throw 1 of 1 (8 PTS),[1641774],1610612764.0,WAS,flagrant,,,Vukcevic,T. Vukcevic,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
675,PT09M01.00S,2026-03-19T23:50:27.5Z,2,REGULAR,substitution,out,[],1641842,,,1610612765,27,42,2026-03-20T01:57:47Z,2105000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT09M01.00S,2026-03-19T23:50:27.5Z,2,REGULAR,substitution,out,[],1627747,,,1610612765,27,42,2026-03-20T01:57:47Z,2107500,False,,,0,,SUB out: C. LeVert,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT09M01.00S,2026-03-19T23:50:27.5Z,2,REGULAR,substitution,in,[],1641709,,,1610612765,27,42,2026-03-20T01:57:47Z,2108750,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT09M01.00S,2026-03-19T23:50:27.5Z,2,REGULAR,substitution,in,[],1629130,,,1610612765,27,42,2026-03-20T01:57:47Z,2109375,False,,,0,,SUB in: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M48.00S,2026-03-19T23:51:03.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641774,65.65374507227332,45.83333333333333,1610612764,30,42,2026-03-19T23:51:07Z,2110000,False,-21.0,270.0,1,right,T. Vukcevic 27' 3PT  (11 PTS) (S. Cooper 1 AST),"[1641774, 1630536]",1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Center,27.12,Made,,,,,,,11.0,S. Cooper,1630536.0,1.0,,,,,,,,
220,PT08M35.00S,2026-03-19T23:51:16.1Z,2,REGULAR,3pt,Jump Shot,[],1631204,33.196452036793694,21.813725490196077,1610612765,30,42,2026-03-19T23:51:28Z,2120000,False,141.0,260.0,1,left,MISS M. Sasser 29' 3PT,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Right Center,29.53,Missed,,,,,,,,,,,,,,,,,,
221,PT08M32.00S,2026-03-19T23:51:19.1Z,2,REGULAR,rebound,defensive,[],1641774,,,1610612764,30,42,2026-03-20T00:02:46Z,2130000,False,,,0,,T. Vukcevic REBOUND (Off:0 Def:2),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Right Center,,,220.0,2.0,2.0,0.0,,,,,,,,,,,,,,
223,PT08M19.00S,2026-03-19T23:51:38.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641774,92.19776609724047,59.068627450980394,1610612764,30,42,2026-03-20T00:03:38Z,2150000,False,45.0,21.0,1,right,MISS T. Vukcevic driving floating Shot,[1641774],1610612764.0,WAS,driving floating,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),0-8 Center,4.98,Missed,,,,,,,,,,,,,,,,,,
224,PT08M18.00S,2026-03-19T23:51:39.7Z,2,REGULAR,rebound,offensive,[],1642364,,,1610612764,30,42,2026-03-20T00:05:08Z,2160000,False,,,0,,J. Watkins REBOUND (Off:1 Def:1),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,In The Paint (Non-RA),0-8 Center,,,223.0,2.0,1.0,1.0,,,,,,,,,,,,,,
225,PT08M16.00S,2026-03-19T23:51:42.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642364,93.9060446780552,3.431372549019608,1610612764,33,42,2026-03-19T23:51:45Z,2170000,False,-233.0,5.0,1,right,J. Watkins 3PT  (6 PTS),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Left Corner 3,24+ Left,23.28,Made,,,,,,,6.0,,,,,,,,,,,
227,PT08M06.00S,2026-03-19T23:51:52.4Z,2,REGULAR,3pt,Jump Shot,[],1631204,32.670827858081466,40.931372549019606,1610612765,33,42,2026-03-19T23:51:56Z,2190000,False,45.0,255.0,1,left,MISS M. Sasser 25' pullup 3PT,[1631204],1610612765.0,DET,pullup,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Center,25.86,Missed,,,,,,,,,,,,,,,,,,
228,PT08M03.00S,2026-03-19T23:51:55.4Z,2,REGULAR,rebound,defensive,[],1642364,,,1610612764,33,42,2026-03-19T23:51:56Z,2200000,False,,,0,,J. Watkins REBOUND (Off:1 Def:2),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Above the Break 3,24+ Center,,,227.0,3.0,2.0,1.0,,,,,,,,,,,,,,
229,PT07M52.00S,2026-03-19T23:52:06.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641774,79.97700394218134,34.55882352941176,1610612764,35,42,2026-03-19T23:52:10Z,2210000,False,-77.0,136.0,1,right,T. Vukcevic 15' pullup Jump Shot (13 PTS) (J. Watkins 1 AST),"[1641774, 1642364]",1610612764.0,WAS,pullup,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),8-16 Center,15.61,Made,,,,,,,13.0,J. Watkins,1642364.0,1.0,,,,,,,,
231,PT07M31.00S,2026-03-19T23:52:27.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630194,4.812746386333772,49.01960784313725,1610612765,35,44,2026-03-20T00:05:58Z,2230000,False,5.0,-7.0,1,left,P. Reed driving DUNK (6 PTS) (M. Sasser 4 AST),"[1630194, 1631204]",1610612765.0,DET,driving,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,,,6.0,M. Sasser,1631204.0,4.0,,,,,,,,
233,PT07M18.00S,2026-03-19T23:52:41.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630702,93.9060446780552,52.20588235294118,1610612764,37,44,2026-03-19T23:52:44Z,2250000,False,11.0,5.0,1,right,J. Hardy driving Layup (5 PTS),[1630702],1610612764.0,WAS,driving,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,1.2,Made,,,,,,,5.0,,,,,,,,,,,
234,PT07M06.00S,2026-03-19T23:52:52.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641709,11.251642575558476,50.98039215686274,1610612765,37,44,2026-03-20T02:02:49Z,2260000,False,-5.0,53.0,1,left,MISS A. Thompson driving floating Shot,[1641709],1610612765.0,DET,driving floating,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,5.35,Missed,,,,,,,,,,,,,,,,,,
235,PT07M04.00S,2026-03-19T23:52:54.3Z,2,REGULAR,rebound,defensive,[],1641774,,,1610612764,37,44,2026-03-19T23:52:58Z,2270000,False,,,0,,T. Vukcevic REBOUND (Off:0 Def:3),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),0-8 Center,,,234.0,3.0,3.0,0.0,,,,,,,,,,,,,,
236,PT06M57.00S,2026-03-19T23:53:01.6Z,2,REGULAR,turnover,bad pass,[],1642364,,,1610612764,37,44,2026-03-19T23:53:07Z,2280000,False,,,0,,J. Watkins bad pass TURNOVER (1 TO),"[1642364, 1629750]",1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Mid-Range,16-24 Center,,,,,,,,1.0,,,,,,,,,,,Green,1629750.0
237,PT06M57.00S,2026-03-19T23:53:01.6Z,2,REGULAR,steal,,[],1629750,,,1610612765,37,44,2026-03-19T23:53:03Z,2290000,False,,,0,,J. Green STEAL (1 STL),[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
238,PT06M56.00S,2026-03-19T23:53:04.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629750,6.1268068331143235,50.49019607843137,1610612765,37,46,2026-03-20T00:06:46Z,2300000,False,-2.0,5.0,1,left,J. Green driving DUNK (2 PTS),[1629750],1610612765.0,DET,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,0.57,Made,,,,,,,2.0,,,,,,,,,,,
239,PT06M56.00S,2026-03-19T23:55:09.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,37,46,2026-03-19T23:55:09Z,2310000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M56.00S,2026-03-19T23:55:48.3Z,2,REGULAR,substitution,out,[],1641774,,,1610612764,37,46,2026-03-19T23:56:04Z,2330000,False,,,0,,SUB out: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M56.00S,2026-03-19T23:55:48.3Z,2,REGULAR,substitution,out,[],1630702,,,1610612764,37,46,2026-03-19T23:56:04Z,2340000,False,,,0,,SUB out: J. Hardy,[1630702],1610612764.0,WAS,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M56.00S,2026-03-19T23:55:48.3Z,2,REGULAR,substitution,out,[],1642860,,,1610612764,37,46,2026-03-19T23:56:04Z,2350000,False,,,0,,SUB out: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M56.00S,2026-03-19T23:55:48.3Z,2,REGULAR,substitution,out,[],1630194,,,1610612764,37,46,2026-03-19T23:56:04Z,2370000,False,,,0,,SUB out: P. Reed,[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M56.00S,2026-03-19T23:55:48.3Z,2,REGULAR,substitution,out,[],1631204,,,1610612764,37,46,2026-03-19T23:56:04Z,2390000,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M56.00S,2026-03-19T23:55:48.3Z,2,REGULAR,substitution,out,[],1629750,,,1610612764,37,46,2026-03-19T23:56:04Z,2400000,False,,,0,,SUB out: J. Green,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M56.00S,2026-03-19T23:55:48.3Z,2,REGULAR,substitution,in,[],1642848,,,1610612764,37,46,2026-03-19T23:56:04Z,2410000,False,,,0,,SUB in: T. Johnson,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M56.00S,2026-03-19T23:55:48.3Z,2,REGULAR,substitution,in,[],1642259,,,1610612764,37,46,2026-03-19T23:56:04Z,2420000,False,,,0,,SUB in: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M56.00S,2026-03-19T23:55:48.3Z,2,REGULAR,substitution,in,[],1642267,,,1610612764,37,46,2026-03-19T23:56:04Z,2430000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M56.00S,2026-03-19T23:55:48.3Z,2,REGULAR,substitution,in,[],1631105,,,1610612764,37,46,2026-03-19T23:56:04Z,2440000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M56.00S,2026-03-19T23:55:48.3Z,2,REGULAR,substitution,in,[],1642450,,,1610612764,37,46,2026-03-19T23:56:04Z,2450000,False,,,0,,SUB in: D. Jenkins,[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M56.00S,2026-03-19T23:55:48.3Z,2,REGULAR,substitution,in,[],202699,,,1610612764,37,46,2026-03-19T23:56:04Z,2470000,False,,,0,,SUB in: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M42.00S,2026-03-19T23:56:14.7Z,2,REGULAR,3pt,Jump Shot,[],1642267,68.67608409986859,67.40196078431373,1610612764,37,46,2026-03-19T23:56:21Z,2490000,False,87.0,242.0,1,right,MISS B. Carrington 25' 3PT,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,25.71,Missed,,,,,,,,,,,,,,,,,,
259,PT06M40.00S,2026-03-19T23:56:16.7Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,37,46,2026-03-19T23:56:21Z,2500000,False,,,0,,J. Duren REBOUND (Off:2 Def:4),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Right Center,,,258.0,6.0,4.0,2.0,,,,,,,,,,,,,,
260,PT06M26.00S,2026-03-19T23:56:31.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641709,4.02431011826544,44.36274509803921,1610612765,37,46,2026-03-19T23:56:35Z,2510000,False,28.0,-15.0,1,left,MISS A. Thompson cutting Layup,[1641709],1610612765.0,DET,cutting,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,3.18,Missed,,,,,,,,,,,,,,,,,,
261,PT06M23.00S,2026-03-19T23:56:34.5Z,2,REGULAR,rebound,offensive,[],1631105,,,1610612765,37,46,2026-03-19T23:56:34Z,2520000,False,,,0,,J. Duren REBOUND (Off:3 Def:4),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,260.0,7.0,4.0,3.0,,,,,,,,,,,,,,
262,PT06M23.00S,2026-03-19T23:56:34.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631105,5.590000152587891,50.0,1610612765,37,46,2026-03-19T23:56:34Z,2530000,False,0.0,0.0,1,left,MISS J. Duren tip Layup,[1631105],1610612765.0,DET,tip,,,Duren,J. Duren,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
263,PT06M22.00S,2026-03-19T23:56:35.0Z,2,REGULAR,rebound,offensive,[],1631105,,,1610612765,37,46,2026-03-19T23:56:35Z,2540000,False,,,0,,J. Duren REBOUND (Off:4 Def:4),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,8-16 Left,,,262.0,8.0,4.0,4.0,,,,,,,,,,,,,,
264,PT06M21.00S,2026-03-19T23:56:36.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631105,5.732588699080158,54.166666666666664,1610612765,37,46,2026-03-20T00:13:38Z,2550000,False,-21.0,1.0,1,left,MISS J. Duren putback Layup - blocked,"[1631105, 1642364]",1610612765.0,DET,putback,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,,Watkins,1642364.0,,
265,PT06M21.00S,2026-03-19T23:56:36.4Z,2,REGULAR,block,,[],1642364,,,1610612765,37,46,2026-03-19T23:56:38Z,2560000,False,,,0,,J. Watkins BLOCK (2 BLK),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
266,PT06M19.00S,2026-03-19T23:56:38.4Z,2,REGULAR,rebound,defensive,[],1642267,,,1610612764,37,46,2026-03-19T23:56:40Z,2570000,False,,,0,,B. Carrington REBOUND (Off:0 Def:2),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Restricted Area,0-8 Center,,,264.0,2.0,2.0,0.0,,,,,,,,,,,,,,
267,PT06M13.00S,2026-03-19T23:56:43.9Z,2,REGULAR,turnover,lost ball,[],1642259,,,1610612764,37,46,2026-03-19T23:56:55Z,2580000,False,,,0,,A. Sarr lost ball TURNOVER (2 TO),"[1642259, 1631105]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Mid-Range,16-24 Right Center,,,,,,,,2.0,,,,,,,,,,,Duren,1631105.0
268,PT06M13.00S,2026-03-19T23:56:43.9Z,2,REGULAR,steal,,[],1631105,,,1610612765,37,46,2026-03-20T00:12:42Z,2590000,False,,,0,,J. Duren STEAL (2 STL),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
271,PT05M57.00S,2026-03-19T23:57:00.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642450,31.09395532194481,66.17647058823529,1610612765,37,46,2026-03-20T00:13:09Z,2600000,False,-81.0,240.0,1,left,MISS D. Jenkins 25' pullup 3PT,[1642450],1610612765.0,DET,pullup,,,Jenkins,D. Jenkins,,,,,Above the Break 3,24+ Left Center,25.31,Missed,,,,,,,,,,,,,,,,,,
272,PT05M54.00S,2026-03-19T23:57:03.3Z,2,REGULAR,rebound,defensive,[],1642267,,,1610612764,37,46,2026-03-19T23:57:04Z,2610000,False,,,0,,B. Carrington REBOUND (Off:0 Def:3),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,,,271.0,3.0,3.0,0.0,,,,,,,,,,,,,,
273,PT05M45.00S,2026-03-19T23:57:12.8Z,2,REGULAR,3pt,Jump Shot,[],1642848,67.36202365308804,16.911764705882355,1610612764,37,46,2026-03-20T00:13:26Z,2620000,False,-165.0,254.0,1,right,MISS T. Johnson 30' pullup 3PT,[1642848],1610612764.0,WAS,pullup,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Left Center,30.34,Missed,,,,,,,,,,,,,,,,,,
