actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
87,PT04M54.00S,2026-02-04T00:25:52.6Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1642267,92.85479632063075,72.79411764705883,1610612764,9,23,2026-02-04T00:28:32Z,860000,False,114.0,15.0,1,right,MISS B. Carrington 11' driving floating Shot - blocked,"[1642267, 1630574]",1610612764.0,WAS,driving floating,,,Carrington,B. Carrington,,,,,Mid-Range,8-16 Right,11.49,Missed,,,,,,Hukporti,1630574.0,,,,,,,,,,,
88,PT04M54.00S,2026-02-04T00:25:52.6Z,1,REGULAR,block,,[],1630574,,,1610612764,9,23,2026-02-04T00:25:54Z,870000,False,,,0,,A. Hukporti BLOCK (1 BLK),[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
89,PT04M51.00S,2026-02-04T00:25:55.6Z,1,REGULAR,rebound,offensive,[],1642259,,,1610612764,9,23,2026-02-04T00:25:57Z,880000,False,,,0,,A. Sarr REBOUND (Off:2 Def:1),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Mid-Range,8-16 Right,,,,87.0,3.0,1.0,2.0,,,,,,,,,,,,,
90,PT04M50.00S,2026-02-04T00:25:55.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642259,93.64323258869908,55.392156862745104,1610612764,11,23,2026-02-04T00:28:55Z,890000,False,27.0,7.0,1,right,A. Sarr putback Layup (2 PTS),[1642259],1610612764.0,WAS,putback,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,2.8,Made,2.0,,,,,,,,,,,,,,,,,
91,PT04M35.00S,2026-02-04T00:26:10.9Z,1,REGULAR,3pt,Jump Shot,[],1629013,4.155716162943495,95.09803921568627,1610612752,11,26,2026-02-04T00:26:14Z,900000,False,-225.0,-13.0,1,left,L. Shamet 3PT  (3 PTS) (M. Diawara 1 AST),"[1629013, 1642885]",1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Left Corner 3,24+ Left,22.59,Made,3.0,,,,,,,M. Diawara,1642885.0,1.0,,,,,,,,
93,PT04M24.00S,2026-02-04T00:26:25.1Z,1,REGULAR,foul,technical,['1freethrow'],1630574,,,1610612764,11,26,2026-02-04T00:26:41Z,920000,False,,,0,,A. Hukporti defensive-3-second technical FOUL (1 Tech),[1630574],1610612752.0,NYK,defensive-3-second,,,Hukporti,A. Hukporti,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,201245.0,0.0,1.0,,,,,
94,PT04M24.00S,2026-02-04T00:26:47.6Z,1,REGULAR,freethrow,1 of 1,[],1642267,,,1610612764,12,26,2026-02-04T00:26:47Z,930000,False,,,0,,B. Carrington technical Free Throw 1 of 1 (1 PTS),[1642267],1610612764.0,WAS,technical,,,Carrington,B. Carrington,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
95,PT04M24.00S,2026-02-04T00:26:56.3Z,1,REGULAR,substitution,out,[],203114,,,1610612764,12,26,2026-02-04T00:27:01Z,940000,False,,,0,,SUB out: K. Middleton,[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M24.00S,2026-02-04T00:26:56.3Z,1,REGULAR,substitution,in,[],1630551,,,1610612764,12,26,2026-02-04T00:27:01Z,950000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M20.00S,2026-02-04T00:27:08.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642273,91.40932982917214,61.029411764705884,1610612764,12,26,2026-02-04T00:27:13Z,960000,False,55.0,28.0,1,right,MISS K. George 6' driving Layup - blocked,"[1642273, 1630574]",1610612764.0,WAS,driving,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,6.19,Missed,,,,,,Hukporti,1630574.0,,,,,,,,,,,
98,PT04M20.00S,2026-02-04T00:27:08.9Z,1,REGULAR,block,,[],1630574,,,1610612764,12,26,2026-02-04T00:27:10Z,970000,False,,,0,,A. Hukporti BLOCK (2 BLK),[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
99,PT04M18.00S,2026-02-04T00:27:10.9Z,1,REGULAR,rebound,offensive,[],1642259,,,1610612764,12,26,2026-02-04T00:27:13Z,980000,False,,,0,,A. Sarr REBOUND (Off:3 Def:1),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,97.0,4.0,1.0,3.0,,,,,,,,,,,,,
102,PT04M15.00S,2026-02-04T00:27:14.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642259,94.56307490144546,54.90196078431373,1610612764,14,26,2026-02-04T00:27:18Z,1010000,False,25.0,-1.0,1,right,A. Sarr tip Layup (4 PTS),[1642259],1610612764.0,WAS,tip,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,2.45,Made,4.0,,,,,,,,,,,,,,,,,
103,PT04M04.00S,2026-02-04T00:27:25.8Z,1,REGULAR,foul,personal,['2freethrow'],1642273,,,1610612752,14,26,2026-02-04T00:27:32Z,1020000,False,,,0,,K. George shooting personal FOUL (2 PF) (Hart 2 FT),"[1642273, 1628404]",1610612764.0,WAS,shooting,,,George,K. George,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,201245.0,2.0,0.0,Hart,1628404.0,,,
105,PT04M04.00S,2026-02-04T00:27:56.6Z,1,REGULAR,freethrow,1 of 2,[],1628404,,,1610612752,14,26,2026-02-04T00:27:56Z,1040000,False,,,0,,MISS J. Hart Free Throw 1 of 2,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
106,PT04M04.00S,2026-02-04T00:27:56.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,14,26,2026-02-04T00:27:56Z,1050000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,105.0,,,,,,,,,,,,,,,,
107,PT04M04.00S,2026-02-04T00:27:57.3Z,1,REGULAR,substitution,out,[],1641731,,,1610612752,14,26,2026-02-04T00:28:10Z,1060000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M04.00S,2026-02-04T00:27:57.3Z,1,REGULAR,substitution,out,[],1642267,,,1610612752,14,26,2026-02-04T00:28:10Z,1070000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M04.00S,2026-02-04T00:27:57.3Z,1,REGULAR,substitution,in,[],1642860,,,1610612752,14,26,2026-02-04T00:28:10Z,1080000,False,,,0,,SUB in: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M04.00S,2026-02-04T00:27:57.3Z,1,REGULAR,substitution,in,[],1642358,,,1610612752,14,26,2026-02-04T00:28:10Z,1090000,False,,,0,,SUB in: A. Johnson,[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M04.00S,2026-02-04T00:28:20.1Z,1,REGULAR,freethrow,2 of 2,[],1628404,,,1610612752,14,27,2026-02-04T00:28:20Z,1100000,False,,,0,,J. Hart Free Throw 2 of 2 (4 PTS),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
112,PT03M46.00S,2026-02-04T00:28:41.3Z,1,REGULAR,2pt,Jump Shot,[],1642259,70.51576872536137,50.73529411764706,1610612764,14,27,2026-02-04T00:28:45Z,1110000,False,4.0,225.0,1,right,MISS A. Sarr 22' Jump Shot,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Mid-Range,16-24 Center,22.47,Missed,,,,,,,,,,,,,,,,,,
113,PT03M42.00S,2026-02-04T00:28:43.8Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,14,27,2026-02-04T00:28:43Z,1120000,False,,,0,,J. Hart REBOUND (Off:0 Def:4),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Center,,,,112.0,4.0,4.0,0.0,,,,,,,,,,,,,
114,PT03M41.00S,2026-02-04T00:28:48.6Z,1,REGULAR,foul,personal,['2freethrow'],1642358,,,1610612752,14,27,2026-02-04T00:28:55Z,1130000,False,,,0,,A. Johnson shooting personal FOUL (1 PF) (Brunson 2 FT),"[1642358, 1628973]",1610612764.0,WAS,shooting,,,Johnson,A. Johnson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,204058.0,1.0,0.0,Brunson,1628973.0,,,
116,PT03M41.00S,2026-02-04T00:29:17.0Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1628973,,,1610612752,14,27,2026-02-04T00:35:27Z,1150000,False,,,0,,MISS J. Brunson Free Throw 1 of 2,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
117,PT03M41.00S,2026-02-04T00:29:17.0Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612752,14,27,2026-02-04T00:35:27Z,1160000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,116.0,,,,,,,,,,,,,,,,
118,PT03M41.00S,2026-02-04T00:29:17.5Z,1,REGULAR,substitution,out,[],1642273,,,1610612752,14,27,2026-02-04T00:29:27Z,1170000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M41.00S,2026-02-04T00:29:17.5Z,1,REGULAR,substitution,out,[],1642259,,,1610612752,14,27,2026-02-04T00:29:27Z,1180000,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M41.00S,2026-02-04T00:29:17.5Z,1,REGULAR,substitution,in,[],1628963,,,1610612752,14,27,2026-02-04T00:29:27Z,1190000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M41.00S,2026-02-04T00:29:17.5Z,1,REGULAR,substitution,in,[],1630536,,,1610612752,14,27,2026-02-04T00:29:27Z,1200000,False,,,0,,SUB in: S. Cooper,[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M41.00S,2026-02-04T00:29:17.0Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1628973,,,1610612752,14,28,2026-02-04T00:35:27Z,1210000,False,,,0,,J. Brunson Free Throw 2 of 2 (6 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
123,PT03M17.00S,2026-02-04T00:30:12.4Z,1,REGULAR,2pt,Jump Shot,[],1630536,87.72996057818659,72.54901960784314,1610612764,14,28,2026-02-04T00:37:00Z,1220000,False,113.0,63.0,1,right,MISS S. Cooper 12' pullup Shot,[1630536],1610612764.0,WAS,pullup,,,Cooper,S. Cooper,,,,,Mid-Range,8-16 Right,12.9,Missed,,,,,,,,,,,,,,,,,,
124,PT03M14.00S,2026-02-04T00:30:14.7Z,1,REGULAR,rebound,defensive,[],1630574,,,1610612752,14,28,2026-02-04T00:30:14Z,1230000,False,,,0,,A. Hukporti REBOUND (Off:0 Def:1),[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,Mid-Range,8-16 Right,,,,123.0,1.0,1.0,0.0,,,,,,,,,,,,,
125,PT03M09.00S,2026-02-04T00:30:20.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628973,23.99802890932983,87.5,1610612752,14,28,2026-02-04T00:37:45Z,1240000,False,-188.0,173.0,1,left,MISS J. Brunson 25' running pullup 3PT,[1628973],1610612752.0,NYK,running pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,25.52,Missed,,,,,,,,,,,,,,,,,,
126,PT03M05.00S,2026-02-04T00:30:24.7Z,1,REGULAR,rebound,offensive,[],1642885,,,1610612752,14,28,2026-02-04T00:30:24Z,1250000,False,,,0,,M. Diawara REBOUND (Off:1 Def:0),[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,Above the Break 3,24+ Left Center,,,,125.0,1.0,0.0,1.0,,,,,,,,,,,,,
127,PT02M52.00S,2026-02-04T00:30:37.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642885,4.812746386333772,95.58823529411765,1610612752,14,31,2026-02-04T00:30:41Z,1260000,False,-228.0,-7.0,1,left,M. Diawara 3PT  (5 PTS) (J. Brunson 1 AST),"[1642885, 1628973]",1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,Left Corner 3,24+ Left,22.8,Made,5.0,,,,,,,J. Brunson,1628973.0,1.0,,,,,,,,
129,PT02M51.00S,2026-02-04T00:30:41.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,14,31,2026-02-04T00:30:41Z,1280000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M51.00S,2026-02-04T00:30:41.6Z,1,REGULAR,substitution,out,[],1628404,,,1610612764,14,31,2026-02-04T00:33:37Z,1290000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M51.00S,2026-02-04T00:30:41.6Z,1,REGULAR,substitution,in,[],1628384,,,1610612764,14,31,2026-02-04T00:33:37Z,1300000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M34.00S,2026-02-04T00:34:06.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630536,92.46057818659659,56.127450980392155,1610612764,16,31,2026-02-04T00:34:10Z,1310000,False,31.0,18.0,1,right,S. Cooper cutting Layup (2 PTS) (M. Bagley III 1 AST),"[1630536, 1628963]",1610612764.0,WAS,cutting,,,Cooper,S. Cooper,,,,,Restricted Area,0-8 Center,3.57,Made,2.0,,,,,,,M. Bagley III,1628963.0,1.0,,,,,,,,
134,PT02M21.00S,2026-02-04T00:34:19.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629013,19.793035479632064,37.00980392156863,1610612752,16,31,2026-02-04T00:34:29Z,1330000,False,65.0,134.0,1,left,MISS L. Shamet 14' pullup Shot,[1629013],1610612752.0,NYK,pullup,,,Shamet,L. Shamet,,,,,In The Paint (Non-RA),8-16 Center,14.86,Missed,,,,,,,,,,,,,,,,,,
135,PT02M19.00S,2026-02-04T00:34:22.3Z,1,REGULAR,rebound,defensive,[],1628963,,,1610612764,16,31,2026-02-04T00:34:22Z,1340000,False,,,0,,M. Bagley III REBOUND (Off:0 Def:1),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),8-16 Center,,,,134.0,1.0,1.0,0.0,,,,,,,,,,,,,
137,PT02M13.00S,2026-02-04T00:34:28.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642358,92.72339027595268,41.17647058823529,1610612764,16,31,2026-02-04T00:40:14Z,1350000,False,-44.0,16.0,1,right,MISS A. Johnson running Layup,[1642358],1610612764.0,WAS,running,,,Johnson,A. Johnson,,,,,In The Paint (Non-RA),0-8 Center,4.69,Missed,,,,,,,,,,,,,,,,,,
138,PT02M08.00S,2026-02-04T00:34:33.1Z,1,REGULAR,rebound,defensive,[],1630574,,,1610612752,16,31,2026-02-04T00:50:48Z,1360000,False,,,0,,A. Hukporti REBOUND (Off:0 Def:2),[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,In The Paint (Non-RA),0-8 Center,,,,137.0,2.0,2.0,0.0,,,,,,,,,,,,,
139,PT02M06.00S,2026-02-04T00:34:34.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628384,4.155716162943495,95.58823529411765,1610612752,16,34,2026-02-04T00:34:39Z,1370000,False,-228.0,-13.0,1,left,O. Anunoby 3PT running (9 PTS) (J. Brunson 2 AST),"[1628384, 1628973]",1610612752.0,NYK,running,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,22.83,Made,9.0,,,,,,,J. Brunson,1628973.0,2.0,,,,,,,,
141,PT01M54.00S,2026-02-04T00:34:47.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628963,88.91261498028909,46.568627450980394,1610612764,18,34,2026-02-04T00:43:21Z,1390000,False,-17.0,52.0,1,right,M. Bagley III driving floating Jump Shot (2 PTS) (A. Johnson 1 AST),"[1628963, 1642358]",1610612764.0,WAS,driving floating,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,5.45,Made,2.0,,,,,,,A. Johnson,1642358.0,1.0,,,,,,,,
142,PT01M54.00S,2026-02-04T00:34:54.1Z,1,REGULAR,timeout,full,['team'],0,,,1610612752,18,34,2026-02-04T00:34:54Z,1400000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M54.00S,2026-02-04T00:35:52.1Z,1,REGULAR,substitution,out,[],1642885,,,1610612752,18,34,2026-02-04T00:36:13Z,1410000,False,,,0,,SUB out: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M54.00S,2026-02-04T00:35:52.1Z,1,REGULAR,substitution,in,[],1628969,,,1610612752,18,34,2026-02-04T00:36:13Z,1420000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M35.00S,2026-02-04T00:36:46.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,7.703679369250986,63.23529411764706,1610612752,18,36,2026-02-04T00:36:49Z,1430000,False,-66.0,20.0,1,left,J. Brunson 6' pullup Jump Shot (8 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,6.91,Made,8.0,,,,,,,,,,,,,,,,,
146,PT01M21.00S,2026-02-04T00:37:04.0Z,1,REGULAR,turnover,out-of-bounds,[],1628963,,,1610612764,18,36,2026-02-04T00:37:30Z,1440000,False,,,0,,M. Bagley III bad pass out-of-bounds TURNOVER (1 TO),[1628963],1610612764.0,WAS,bad pass,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,201245.0,,,,,1.0,,
147,PT01M13.00S,2026-02-04T00:37:20.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628973,13.748357424441524,54.65686274509803,1610612752,18,36,2026-02-04T00:46:37Z,1450000,False,-23.0,77.0,1,left,MISS J. Brunson 8' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,8.02,Missed,,,,,,,,,,,,,,,,,,
148,PT01M10.00S,2026-02-04T00:37:23.7Z,1,REGULAR,rebound,defensive,[],1628963,,,1610612764,18,36,2026-02-04T00:37:27Z,1460000,False,,,0,,M. Bagley III REBOUND (Off:0 Def:2),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,147.0,2.0,2.0,0.0,,,,,,,,,,,,,
149,PT01M01.00S,2026-02-04T00:37:33.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642860,85.23324572930355,49.754901960784316,1610612764,20,36,2026-02-04T00:46:56Z,1470000,False,-1.0,86.0,1,right,W. Riley 8' driving floating Jump Shot (2 PTS),[1642860],1610612764.0,WAS,driving floating,,,Riley,W. Riley,,,,,In The Paint (Non-RA),8-16 Center,8.63,Made,2.0,,,,,,,,,,,,,,,,,
150,PT00M49.70S,2026-02-04T00:37:46.0Z,1,REGULAR,2pt,Jump Shot,[],1628384,15.325229960578188,68.38235294117648,1610612752,20,36,2026-02-04T00:37:50Z,1480000,False,-92.0,92.0,1,left,MISS O. Anunoby 12' pullup Shot,[1628384],1610612752.0,NYK,pullup,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Left,12.98,Missed,,,,,,,,,,,,,,,,,,
151,PT00M47.30S,2026-02-04T00:37:48.4Z,1,REGULAR,rebound,defensive,[],1630536,,,1610612764,20,36,2026-02-04T00:37:50Z,1490000,False,,,0,,S. Cooper REBOUND (Off:0 Def:1),[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,Mid-Range,8-16 Left,,,,150.0,1.0,1.0,0.0,,,,,,,,,,,,,
152,PT00M29.80S,2026-02-04T00:38:07.9Z,1,REGULAR,foul,personal,['2freethrow'],1628969,,,1610612764,20,36,2026-02-04T00:38:13Z,1500000,False,,,0,,M. Bridges shooting personal FOUL (1 PF) (Riley 2 FT),"[1628969, 1642860]",1610612752.0,NYK,shooting,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,201245.0,1.0,0.0,Riley,1642860.0,,,
154,PT00M29.80S,2026-02-04T00:38:33.6Z,1,REGULAR,freethrow,1 of 2,[],1642860,,,1610612764,21,36,2026-02-04T00:38:33Z,1520000,False,,,0,,W. Riley Free Throw 1 of 2 (3 PTS),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
155,PT00M29.80S,2026-02-04T00:38:39.0Z,1,REGULAR,substitution,out,[],1630574,,,1610612764,21,36,2026-02-04T00:38:43Z,1530000,False,,,0,,SUB out: A. Hukporti,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M29.80S,2026-02-04T00:38:39.0Z,1,REGULAR,substitution,in,[],1626157,,,1610612764,21,36,2026-02-04T00:38:43Z,1540000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M29.80S,2026-02-04T00:38:57.8Z,1,REGULAR,freethrow,2 of 2,[],1642860,,,1610612764,22,36,2026-02-04T00:38:57Z,1550000,False,,,0,,W. Riley Free Throw 2 of 2 (4 PTS),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
158,PT00M06.90S,2026-02-04T00:39:22.0Z,1,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1630551,,,1610612752,22,36,2026-02-04T00:52:17Z,1672500,False,,,0,,J. Champagnie shooting personal FOUL (1 PF) (Bridges 3 FT),"[1630551, 1628969]",1610612764.0,WAS,shooting,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,201245.0,1.0,0.0,Bridges,1628969.0,,,
160,PT00M06.90S,2026-02-04T00:40:02.5Z,1,REGULAR,freethrow,1 of 3,[],1628969,,,1610612752,22,37,2026-02-04T00:52:28Z,1674375,False,,,0,,M. Bridges Free Throw 1 of 3 (6 PTS),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
161,PT00M06.90S,2026-02-04T00:40:02.5Z,1,REGULAR,freethrow,2 of 3,[],1628969,,,1610612752,22,38,2026-02-04T00:52:28Z,1674687,False,,,0,,M. Bridges Free Throw 2 of 3 (7 PTS),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
230,PT00M06.90S,2026-02-04T00:40:30.5Z,1,REGULAR,substitution,out,[],1630536,,,1610612752,22,38,2026-02-04T00:53:16Z,1674765,False,,,0,,SUB out: S. Cooper,[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT00M06.90S,2026-02-04T00:40:30.5Z,1,REGULAR,substitution,out,[],1628973,,,1610612752,22,38,2026-02-04T00:53:16Z,1674804,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT00M06.90S,2026-02-04T00:40:30.5Z,1,REGULAR,substitution,out,[],1626157,,,1610612752,22,38,2026-02-04T00:53:16Z,1674823,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT00M06.90S,2026-02-04T00:40:30.5Z,1,REGULAR,substitution,in,[],1642267,,,1610612752,22,38,2026-02-04T00:53:16Z,1674833,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT00M06.90S,2026-02-04T00:40:30.5Z,1,REGULAR,substitution,in,[],1630574,,,1610612752,22,38,2026-02-04T00:53:16Z,1674838,False,,,0,,SUB in: A. Hukporti,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT00M06.90S,2026-02-04T00:40:30.5Z,1,REGULAR,substitution,in,[],1628404,,,1610612752,22,38,2026-02-04T00:53:16Z,1674840,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT00M06.90S,2026-02-04T00:40:02.5Z,1,REGULAR,freethrow,3 of 3,[],1628969,,,1610612752,22,38,2026-02-04T00:52:28Z,1674843,False,,,0,,MISS M. Bridges Free Throw 3 of 3,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
169,PT00M04.00S,2026-02-04T00:40:05.4Z,1,REGULAR,rebound,defensive,[],1642267,,,1610612764,22,38,2026-02-04T01:00:04Z,1674921,False,,,0,,B. Carrington REBOUND (Off:0 Def:1),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,168.0,1.0,1.0,0.0,,,,,,,,,,,,,
