actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
258,PT06M54.00S,2025-11-01T23:51:20.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628963,93.77463863337714,48.529411764705884,1610612764,41,48,2025-11-01T23:51:45Z,2580000,False,-7.0,6.0,1,right,M. Bagley III putback Layup (4 PTS),[1628963],1610612764.0,WAS,putback,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,0.95,Made,,4.0,,,,,,,,,,,,,,,,
259,PT06M48.00S,2025-11-01T23:51:27.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641710,14.536793692509855,51.470588235294116,1610612753,41,50,2025-11-01T23:51:33Z,2590000,False,-7.0,84.0,1,left,A. Black 8' driving Layup (2 PTS),[1641710],1610612753.0,ORL,driving,,,Black,A. Black,,,,,In The Paint (Non-RA),8-16 Center,8.44,Made,,2.0,,,,,,,,,,,,,,,,
260,PT06M37.00S,2025-11-01T23:51:38.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203114,94.1688567674113,59.31372549019608,1610612764,41,50,2025-11-01T23:51:54Z,2600000,False,47.0,2.0,1,right,MISS K. Middleton Layup - blocked,"[203114, 1631094]",1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,4.67,Missed,,,,,,,,,,,,,,,,,Banchero,1631094.0
261,PT06M37.00S,2025-11-01T23:51:38.1Z,2,REGULAR,block,,[],1631094,,,1610612764,41,50,2025-11-01T23:51:40Z,2610000,False,,,0,,P. Banchero BLOCK (2 BLK),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
262,PT06M37.00S,2025-11-01T23:51:38.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,41,50,2025-11-01T23:51:54Z,2620000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,260.0,,,,,,,,,,,,,,,,,
264,PT06M32.00S,2025-11-01T23:51:59.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630557,81.02825229960578,93.13725490196079,1610612764,41,50,2025-11-01T23:52:06Z,2640000,False,216.0,126.0,1,right,MISS C. Kispert 24' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,24.97,Missed,,,,,,,,,,,,,,,,,,
265,PT06M29.00S,2025-11-01T23:52:02.9Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612753,41,50,2025-11-01T23:52:02Z,2650000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:1),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Right Center,,,264.0,,,,,,,,,,2.0,1.0,1.0,,,,,
266,PT06M19.00S,2025-11-01T23:52:13.3Z,2,REGULAR,turnover,bad pass,[],1641710,,,1610612753,41,50,2025-11-01T23:55:11Z,2660000,False,,,0,,A. Black bad pass TURNOVER (2 TO),"[1641710, 203468]",1610612753.0,ORL,,,,Black,A. Black,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,2.0,McCollum,203468.0,,
267,PT06M19.00S,2025-11-01T23:52:13.3Z,2,REGULAR,steal,,[],203468,,,1610612764,41,50,2025-11-01T23:56:39Z,2670000,False,,,0,,C. McCollum STEAL (1 STL),[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
268,PT06M15.00S,2025-11-01T23:52:16.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630557,94.56307490144546,52.94117647058824,1610612764,43,50,2025-11-01T23:52:22Z,2680000,False,15.0,-1.0,1,right,C. Kispert running DUNK (2 PTS),[1630557],1610612764.0,WAS,running,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,1.48,Made,,2.0,,,,,,,,,,,,,,,,
269,PT05M58.00S,2025-11-01T23:52:33.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,8.623521681997373,49.26470588235294,1610612753,43,50,2025-11-01T23:52:43Z,2690000,False,4.0,29.0,1,left,MISS P. Banchero cutting Layup - blocked,"[1631094, 203114]",1610612753.0,ORL,cutting,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.88,Missed,,,,,,,,,,,,,,,,,Middleton,203114.0
270,PT05M58.00S,2025-11-01T23:52:33.3Z,2,REGULAR,block,,[],203114,,,1610612753,43,50,2025-11-01T23:52:36Z,2700000,False,,,0,,K. Middleton BLOCK (1 BLK),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
271,PT05M54.00S,2025-11-01T23:52:37.3Z,2,REGULAR,rebound,offensive,[],1631094,,,1610612753,43,50,2025-11-01T23:52:43Z,2710000,False,,,0,,P. Banchero REBOUND (Off:1 Def:5),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,269.0,,,,,,,,,,6.0,5.0,1.0,,,,,
272,PT05M53.00S,2025-11-01T23:52:38.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631094,5.863994743758213,51.470588235294116,1610612753,43,52,2025-11-01T23:52:46Z,2720000,False,-7.0,3.0,1,left,P. Banchero Layup (12 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,0.78,Made,,12.0,,,,,,,,,,,,,,,,
273,PT05M49.00S,2025-11-01T23:52:42.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203468,93.24901445466492,53.92156862745098,1610612764,43,52,2025-11-01T23:54:01Z,2730000,False,20.0,11.0,1,right,MISS C. McCollum Layup - blocked,"[203468, 1641710]",1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,2.25,Missed,,,,,,,,,,,,,,,,,Black,1641710.0
274,PT05M49.00S,2025-11-01T23:52:42.5Z,2,REGULAR,block,,[],1641710,,,1610612764,43,52,2025-11-01T23:52:44Z,2740000,False,,,0,,A. Black BLOCK (1 BLK),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
275,PT05M49.00S,2025-11-01T23:52:42.5Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612753,43,52,2025-11-01T23:52:50Z,2750000,False,,,0,,T. Jones REBOUND (Off:0 Def:2),[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,273.0,,,,,,,,,,2.0,2.0,0.0,,,,,
276,PT05M43.00S,2025-11-01T23:52:48.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631094,5.469776609724048,47.794117647058826,1610612753,43,54,2025-11-01T23:52:54Z,2760000,False,11.0,-1.0,1,left,P. Banchero Layup (14 PTS) (T. Jones 1 AST),"[1631094, 1626145]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,1.11,Made,,14.0,T. Jones,1626145.0,1.0,,,,,,,,,,,,,
278,PT05M43.00S,2025-11-01T23:52:53.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,43,54,2025-11-01T23:52:53Z,2780000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT05M28.00S,2025-11-01T23:56:07.5Z,2,REGULAR,2pt,Jump Shot,[],203114,81.15965834428384,20.34313725490196,1610612764,43,54,2025-11-01T23:56:12Z,2790000,False,-148.0,125.0,1,right,MISS K. Middleton 19' pullup Shot,[203114],1610612764.0,WAS,pullup,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Left Center,19.37,Missed,,,,,,,,,,,,,,,,,,
280,PT05M23.00S,2025-11-01T23:56:12.5Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612753,43,54,2025-11-01T23:56:12Z,2800000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:2),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Mid-Range,16-24 Left Center,,,279.0,,,,,,,,,,3.0,2.0,1.0,,,,,
281,PT05M17.00S,2025-11-01T23:56:18.1Z,2,REGULAR,3pt,Jump Shot,[],1629048,32.14520367936925,71.56862745098039,1610612753,43,54,2025-11-01T23:56:22Z,2810000,False,-108.0,250.0,1,left,MISS G. Bitadze 27' 3PT,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Left Center,27.2,Missed,,,,,,,,,,,,,,,,,,
282,PT05M14.00S,2025-11-01T23:56:21.1Z,2,REGULAR,rebound,defensive,[],203468,,,1610612764,43,54,2025-11-01T23:56:22Z,2820000,False,,,0,,C. McCollum REBOUND (Off:0 Def:3),[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,281.0,,,,,,,,,,3.0,3.0,0.0,,,,,
283,PT05M03.00S,2025-11-01T23:56:32.2Z,2,REGULAR,3pt,Jump Shot,[],203468,73.01248357424441,12.990196078431374,1610612764,46,54,2025-11-01T23:58:05Z,2830000,False,-185.0,201.0,1,right,C. McCollum 27' 3PT step back (6 PTS) (M. Bagley III 3 AST),"[203468, 1628963]",1610612764.0,WAS,step back,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,27.33,Made,,6.0,M. Bagley III,1628963.0,3.0,,,,,,,,,,,,,
285,PT04M44.00S,2025-11-01T23:56:50.4Z,2,REGULAR,3pt,Jump Shot,[],1631094,34.247700394218136,65.19607843137256,1610612753,46,54,2025-11-01T23:56:55Z,2850000,False,-76.0,269.0,1,left,MISS P. Banchero 27' 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,27.99,Missed,,,,,,,,,,,,,,,,,,
286,PT04M41.00S,2025-11-01T23:56:53.4Z,2,REGULAR,rebound,defensive,[],203468,,,1610612764,46,54,2025-11-01T23:56:55Z,2860000,False,,,0,,C. McCollum REBOUND (Off:0 Def:4),[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,,285.0,,,,,,,,,,4.0,4.0,0.0,,,,,
287,PT04M32.00S,2025-11-01T23:57:02.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641715,87.07293035479631,61.274509803921575,1610612764,46,54,2025-11-01T23:57:08Z,2870000,False,56.0,69.0,1,right,MISS C. Whitmore 8' driving floating Shot,[1641715],1610612764.0,WAS,driving floating,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),8-16 Right,8.91,Missed,,,,,,,,,,,,,,,,,,
288,PT04M27.00S,2025-11-01T23:57:07.7Z,2,REGULAR,rebound,offensive,[],1628963,,,1610612764,46,54,2025-11-01T23:57:08Z,2880000,False,,,0,,M. Bagley III REBOUND (Off:2 Def:0),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),8-16 Right,,,287.0,,,,,,,,,,2.0,0.0,2.0,,,,,
289,PT04M27.00S,2025-11-01T23:57:07.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628963,94.40999984741211,50.0,1610612764,48,54,2025-11-01T23:57:07Z,2890000,False,0.0,0.0,1,right,M. Bagley III tip Layup (6 PTS),[1628963],1610612764.0,WAS,tip,,,Bagley III,M. Bagley III,,,,,Mid-Range,8-16 Left,0.0,Made,,6.0,,,,,,,,,,,,,,,,
290,PT04M14.00S,2025-11-01T23:57:21.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626145,7.046649145860711,51.470588235294116,1610612753,48,56,2025-11-01T23:57:25Z,2900000,False,-7.0,14.0,1,left,T. Jones cutting Layup (6 PTS) (A. Black 2 AST),"[1626145, 1641710]",1610612753.0,ORL,cutting,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.56,Made,,6.0,A. Black,1641710.0,2.0,,,,,,,,,,,,,
292,PT03M47.00S,2025-11-01T23:57:47.8Z,2,REGULAR,3pt,Jump Shot,[],1630557,76.16622864651774,92.64705882352942,1610612764,48,56,2025-11-01T23:57:52Z,2920000,False,213.0,172.0,1,right,MISS C. Kispert 27' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,27.36,Missed,,,,,,,,,,,,,,,,,,
293,PT03M44.00S,2025-11-01T23:57:50.8Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612753,48,56,2025-11-01T23:57:52Z,2930000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:3),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Right Center,,,292.0,,,,,,,,,,4.0,3.0,1.0,,,,,
294,PT03M41.00S,2025-11-01T23:57:55.9Z,2,REGULAR,foul,personal,['2freethrow'],1630557,,,1610612753,48,56,2025-11-01T23:58:04Z,2940000,False,,,0,,C. Kispert shooting personal FOUL (1 PF) (Black 2 FT),"[1630557, 1641710]",1610612764.0,WAS,shooting,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,,,,2530.0,1.0,0.0,Black,1641710.0,,,,,,,,
296,PT03M41.00S,2025-11-01T23:58:49.1Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1641710,,,1610612753,48,57,2025-11-01T23:58:49Z,2960000,False,,,0,,A. Black Free Throw 1 of 2 (3 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Made,,3.0,,,,,,,,,,,,,,,,
297,PT03M41.00S,2025-11-01T23:58:49.9Z,2,REGULAR,substitution,out,[],1641715,,,1610612753,48,57,2025-11-01T23:59:04Z,2970000,False,,,0,,SUB out: C. Whitmore,[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M41.00S,2025-11-01T23:58:49.9Z,2,REGULAR,substitution,out,[],1630557,,,1610612753,48,57,2025-11-01T23:59:04Z,2980000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M41.00S,2025-11-01T23:58:49.9Z,2,REGULAR,substitution,out,[],1641783,,,1610612753,48,57,2025-11-01T23:59:04Z,2990000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M41.00S,2025-11-01T23:58:49.9Z,2,REGULAR,substitution,out,[],1629048,,,1610612753,48,57,2025-11-01T23:59:04Z,3000000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT03M41.00S,2025-11-01T23:58:49.9Z,2,REGULAR,substitution,out,[],1626145,,,1610612753,48,57,2025-11-01T23:59:04Z,3010000,False,,,0,,SUB out: T. Jones,[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT03M41.00S,2025-11-01T23:58:49.9Z,2,REGULAR,substitution,in,[],1642848,,,1610612753,48,57,2025-11-01T23:59:04Z,3020000,False,,,0,,SUB in: T. Johnson,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT03M41.00S,2025-11-01T23:58:49.9Z,2,REGULAR,substitution,in,[],1641731,,,1610612753,48,57,2025-11-01T23:59:04Z,3030000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT03M41.00S,2025-11-01T23:58:49.9Z,2,REGULAR,substitution,in,[],1630217,,,1610612753,48,57,2025-11-01T23:59:04Z,3040000,False,,,0,,SUB in: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT03M41.00S,2025-11-01T23:58:49.9Z,2,REGULAR,substitution,in,[],1630532,,,1610612753,48,57,2025-11-01T23:59:04Z,3050000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M41.00S,2025-11-01T23:58:49.9Z,2,REGULAR,substitution,in,[],1628976,,,1610612753,48,57,2025-11-01T23:59:04Z,3060000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M41.00S,2025-11-01T23:59:11.9Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1641710,,,1610612753,48,58,2025-11-01T23:59:11Z,3070000,False,,,0,,A. Black Free Throw 2 of 2 (4 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Made,,4.0,,,,,,,,,,,,,,,,
308,PT03M22.00S,2025-11-01T23:59:31.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641731,84.05059132720105,38.23529411764706,1610612764,48,58,2025-11-01T23:59:39Z,3080000,False,-59.0,97.0,1,right,MISS B. Coulibaly 11' driving finger roll Layup,[1641731],1610612764.0,WAS,driving finger roll,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),8-16 Center,11.38,Missed,,,,,,,,,,,,,,,,,,
309,PT03M19.00S,2025-11-01T23:59:34.8Z,2,REGULAR,rebound,offensive,[],1628963,,,1610612764,48,58,2025-11-01T23:59:39Z,3090000,False,,,0,,M. Bagley III REBOUND (Off:3 Def:0),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),8-16 Center,,,308.0,,,,,,,,,,3.0,0.0,3.0,,,,,
310,PT03M18.00S,2025-11-01T23:59:36.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628963,94.30026281208936,49.754901960784316,1610612764,50,58,2025-11-01T23:59:42Z,3100000,False,-1.0,1.0,1,right,M. Bagley III Layup (8 PTS),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,0.16,Made,,8.0,,,,,,,,,,,,,,,,
311,PT02M59.00S,2025-11-01T23:59:54.4Z,2,REGULAR,3pt,Jump Shot,[],1631094,19.530223390275953,94.36274509803921,1610612753,50,61,2025-11-02T00:00:00Z,3110000,False,-222.0,131.0,1,left,P. Banchero 25' 3PT step back (17 PTS) (F. Wagner 4 AST),"[1631094, 1630532]",1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,25.76,Made,,17.0,F. Wagner,1630532.0,4.0,,,,,,,,,,,,,
313,PT02M44.00S,2025-11-02T00:00:10.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1642848,90.62089356110381,56.372549019607845,1610612764,50,61,2025-11-02T00:00:15Z,3130000,False,32.0,36.0,1,right,MISS T. Johnson driving Hook,[1642848],1610612764.0,WAS,driving,,,Johnson,T. Johnson,,,,,In The Paint (Non-RA),0-8 Center,4.79,Missed,,,,,,,,,,,,,,,,,,
314,PT02M41.00S,2025-11-02T00:00:13.5Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,50,61,2025-11-02T00:00:22Z,3140000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:7),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,313.0,,,,,,,,,,7.0,7.0,0.0,,,,,
316,PT02M39.00S,2025-11-02T00:00:19.1Z,2,REGULAR,substitution,out,[],1628963,,,1610612753,50,61,2025-11-02T00:00:29Z,3160000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT02M39.00S,2025-11-02T00:00:19.1Z,2,REGULAR,substitution,out,[],1641710,,,1610612753,50,61,2025-11-02T00:00:29Z,3170000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT02M39.00S,2025-11-02T00:00:19.1Z,2,REGULAR,substitution,in,[],1642259,,,1610612753,50,61,2025-11-02T00:00:29Z,3180000,False,,,0,,SUB in: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT02M39.00S,2025-11-02T00:00:19.1Z,2,REGULAR,substitution,in,[],1630591,,,1610612753,50,61,2025-11-02T00:00:29Z,3190000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT02M37.00S,2025-11-02T00:00:39.0Z,2,REGULAR,3pt,Jump Shot,[],1631094,29.38567674113009,17.892156862745097,1610612753,50,64,2025-11-02T00:00:44Z,3200000,False,161.0,224.0,1,left,P. Banchero 27' 3PT  (20 PTS) (J. Suggs 3 AST),"[1631094, 1630591]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,27.53,Made,,20.0,J. Suggs,1630591.0,3.0,,,,,,,,,,,,,
322,PT02M22.00S,2025-11-02T00:00:53.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,82.34231274638634,44.36274509803921,1610612764,52,64,2025-11-02T00:00:58Z,3220000,False,-28.0,113.0,1,right,C. McCollum 11' floating Jump Shot (8 PTS) (A. Sarr 1 AST),"[203468, 1642259]",1610612764.0,WAS,floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,11.7,Made,,8.0,A. Sarr,1642259.0,1.0,,,,,,,,,,,,,
324,PT02M13.00S,2025-11-02T00:01:05.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,7.5722733245729295,45.83333333333333,1610612753,52,66,2025-11-02T00:01:42Z,3240000,False,21.0,19.0,1,left,P. Banchero driving floating bank Jump Shot (22 PTS),[1631094],1610612753.0,ORL,driving floating bank,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.8,Made,,22.0,,,,,,,,,,,,,,,,
325,PT02M13.00S,2025-11-02T00:01:12.6Z,2,REGULAR,foul,personal,['1freethrow'],1642259,,,1610612753,52,66,2025-11-02T00:01:40Z,3250000,False,,,0,,A. Sarr shooting personal FOUL (1 PF) (Banchero 1 FT),"[1642259, 1631094]",1610612764.0,WAS,shooting,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,1630888.0,1.0,0.0,Banchero,1631094.0,,,,,,,,
327,PT02M13.00S,2025-11-02T00:01:40.9Z,2,REGULAR,freethrow,1 of 1,[],1631094,,,1610612753,52,67,2025-11-02T00:01:40Z,3270000,False,,,0,,P. Banchero Free Throw 1 of 1 (23 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,23.0,,,,,,,,,,,,,,,,
328,PT01M59.00S,2025-11-02T00:01:52.8Z,2,REGULAR,turnover,bad pass,[],1642848,,,1610612764,52,67,2025-11-02T00:01:59Z,3280000,False,,,0,,T. Johnson bad pass TURNOVER (1 TO),"[1642848, 1630591]",1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1.0,Suggs,1630591.0,,
329,PT01M59.00S,2025-11-02T00:01:52.8Z,2,REGULAR,steal,,[],1630591,,,1610612753,52,67,2025-11-02T00:01:54Z,3290000,False,,,0,,J. Suggs STEAL (2 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
330,PT01M56.00S,2025-11-02T00:01:57.1Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630532,12.171484888304862,52.20588235294118,1610612753,52,69,2025-11-02T00:02:39Z,3300000,False,-11.0,62.0,1,left,F. Wagner 6' driving floating Jump Shot (17 PTS) (J. Suggs 4 AST),"[1630532, 1630591]",1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,6.29,Made,,17.0,J. Suggs,1630591.0,4.0,,,,,,,,,,,,,
332,PT01M56.00S,2025-11-02T00:02:02.7Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1641731,,,1610612753,52,69,2025-11-02T00:02:08Z,3320000,False,,,0,,B. Coulibaly shooting personal FOUL (1 PF) (Wagner 1 FT),"[1641731, 1630532]",1610612764.0,WAS,shooting,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,200833.0,1.0,0.0,Wagner,1630532.0,,,,,,,,
334,PT01M56.00S,2025-11-02T00:02:32.5Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1630532,,,1610612753,52,70,2025-11-02T00:02:32Z,3340000,False,,,0,,F. Wagner Free Throw 1 of 1 (18 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,18.0,,,,,,,,,,,,,,,,
335,PT01M34.00S,2025-11-02T00:02:55.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641731,88.51839684625493,51.71568627450981,1610612764,52,70,2025-11-02T00:02:59Z,3350000,False,9.0,55.0,1,right,MISS B. Coulibaly driving Layup,[1641731],1610612764.0,WAS,driving,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,5.61,Missed,,,,,,,,,,,,,,,,,,
336,PT01M30.00S,2025-11-02T00:02:59.9Z,2,REGULAR,rebound,offensive,[],1641731,,,1610612764,52,70,2025-11-02T00:02:59Z,3360000,False,,,0,,B. Coulibaly REBOUND (Off:1 Def:1),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,,,335.0,,,,,,,,,,2.0,1.0,1.0,,,,,
337,PT01M30.00S,2025-11-02T00:02:58.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641731,94.40999984741211,50.0,1610612764,54,70,2025-11-02T00:02:58Z,3370000,False,0.0,0.0,1,right,B. Coulibaly tip Layup (6 PTS),[1641731],1610612764.0,WAS,tip,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,8-16 Left,0.0,Made,,6.0,,,,,,,,,,,,,,,,
