actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
348,PT01M58.00S,2026-04-08T00:08:56.6Z,2,REGULAR,rebound,defensive,[],1642950,,,1610612741,32,59,2026-04-08T00:08:57Z,3420000,False,,,0,,L. Olbrich REBOUND (Off:0 Def:2),[1642950],1610612741.0,CHI,,,,Olbrich,L. Olbrich,,,,,In The Paint (Non-RA),0-8 Center,,,,347.0,2.0,2.0,0.0,,,,,,,,,,,,,
349,PT01M53.00S,2026-04-08T00:09:01.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630171,92.85479632063075,50.49019607843137,1610612741,32,61,2026-04-08T00:09:08Z,3430000,False,2.0,15.0,1,right,I. Okoro running reverse Layup (11 PTS) (T. Jones 5 AST),"[1630171, 1630200]",1610612741.0,CHI,running reverse,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,1.49,Made,11.0,,,,,,,,,,,T. Jones,1630200.0,5.0,,,,
352,PT01M37.00S,2026-04-08T00:09:26.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642267,6.389618922470433,50.49019607843137,1610612764,34,61,2026-04-08T00:09:30Z,3460000,False,-2.0,8.0,1,left,B. Carrington driving Layup (4 PTS),[1642267],1610612764.0,WAS,driving,,,Carrington,B. Carrington,,,,,Restricted Area,0-8 Center,0.8,Made,4.0,,,,,,,,,,,,,,,,,
353,PT01M27.00S,2026-04-08T00:09:38.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,92.32917214191852,59.068627450980394,1610612741,34,61,2026-04-08T00:12:31Z,3470000,False,45.0,20.0,1,right,MISS T. Jones driving Layup,[1630200],1610612741.0,CHI,driving,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,4.94,Missed,,,,,,,,,,,,,,,,,,
355,PT01M27.00S,2026-04-08T00:09:38.3Z,2,REGULAR,rebound,offensive,[],1642950,,,1610612741,34,61,2026-04-08T00:12:31Z,3490000,False,,,0,,L. Olbrich REBOUND (Off:1 Def:2),[1642950],1610612741.0,CHI,,,,Olbrich,L. Olbrich,,,,,In The Paint (Non-RA),0-8 Center,,,,353.0,3.0,2.0,1.0,,,,,,,,,,,,,
356,PT01M27.00S,2026-04-08T00:09:44.3Z,2,REGULAR,foul,personal,['2freethrow'],1642882,,,1610612741,34,61,2026-04-08T00:09:49Z,3500000,False,,,0,,J. Reese shooting personal FOUL (1 PF) (Olbrich 2 FT),"[1642882, 1642950]",1610612764.0,WAS,shooting,,,Reese,J. Reese,,,,,Mid-Range,8-16 Right,,,,,,,,1627962.0,1.0,0.0,Olbrich,1642950.0,,,,,,,,
358,PT01M27.00S,2026-04-08T00:10:06.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1642950,,,1610612741,34,62,2026-04-08T00:10:06Z,3520000,False,,,0,,L. Olbrich Free Throw 1 of 2 (3 PTS),[1642950],1610612741.0,CHI,,,,Olbrich,L. Olbrich,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
359,PT01M27.00S,2026-04-08T00:10:06.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1642950,,,1610612741,34,62,2026-04-08T00:10:20Z,3530000,False,,,0,,MISS L. Olbrich Free Throw 2 of 2,[1642950],1610612741.0,CHI,,,,Olbrich,L. Olbrich,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
360,PT01M24.00S,2026-04-08T00:10:09.3Z,2,REGULAR,rebound,defensive,[],1641731,,,1610612764,34,62,2026-04-08T00:10:20Z,3540000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:1),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,359.0,1.0,1.0,0.0,,,,,,,,,,,,,
361,PT01M11.00S,2026-04-08T00:10:31.4Z,2,REGULAR,turnover,bad pass,[],1642267,,,1610612764,34,62,2026-04-08T00:11:02Z,3550000,False,,,0,,B. Carrington bad pass TURNOVER (4 TO),"[1642267, 1630171]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,4.0,,,,Okoro,1630171.0,,
362,PT01M11.00S,2026-04-08T00:10:31.4Z,2,REGULAR,steal,,[],1630171,,,1610612741,34,62,2026-04-08T00:10:33Z,3560000,False,,,0,,I. Okoro STEAL (1 STL),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
363,PT01M09.00S,2026-04-08T00:10:34.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629012,91.01511169513797,52.69607843137255,1610612741,34,62,2026-04-08T00:10:39Z,3570000,False,13.0,32.0,1,right,MISS C. Sexton running Layup - blocked,"[1629012, 1641731]",1610612741.0,CHI,running,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,3.47,Missed,,,,,,,,,,,,,,,,,Coulibaly,1641731.0
364,PT01M09.00S,2026-04-08T00:10:34.2Z,2,REGULAR,block,,[],1641731,,,1610612741,34,62,2026-04-08T00:10:37Z,3580000,False,,,0,,B. Coulibaly BLOCK (2 BLK),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
365,PT01M05.00S,2026-04-08T00:10:38.2Z,2,REGULAR,rebound,defensive,[],1642860,,,1610612764,34,62,2026-04-08T00:10:39Z,3590000,False,,,0,,W. Riley REBOUND (Off:0 Def:2),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Restricted Area,0-8 Center,,,,363.0,2.0,2.0,0.0,,,,,,,,,,,,,
366,PT01M00.00S,2026-04-08T00:10:43.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642882,5.732588699080158,47.549019607843135,1610612764,36,62,2026-04-08T00:10:47Z,3600000,False,12.0,1.0,1,left,J. Reese DUNK (8 PTS) (J. Champagnie 2 AST),"[1642882, 1630551]",1610612764.0,WAS,,,,Reese,J. Reese,,,,,Restricted Area,0-8 Center,1.24,Made,8.0,,,,,,,,,,,J. Champagnie,1630551.0,2.0,,,,
368,PT00M46.40S,2026-04-08T00:11:03.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642265,85.3646517739816,38.23529411764706,1610612741,36,64,2026-04-08T00:15:54Z,3620000,False,-59.0,85.0,1,right,R. Dillingham 10' turnaround Jump Shot (12 PTS),[1642265],1610612741.0,CHI,turnaround,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),8-16 Left,10.34,Made,12.0,,,,,,,,,,,,,,,,,
369,PT00M37.80S,2026-04-08T00:11:23.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642950,,,1610612764,36,64,2026-04-08T00:11:27Z,3630000,False,,,0,,L. Olbrich personal FOUL (1 PF) (Reese 2 FT),"[1642950, 1642882]",1610612741.0,CHI,,,,Olbrich,L. Olbrich,,,,,Above the Break 3,24+ Right Center,,,,,,,,1627539.0,1.0,0.0,Reese,1642882.0,,,,,,,,
371,PT00M37.80S,2026-04-08T00:11:45.3Z,2,REGULAR,freethrow,1 of 2,[],1642882,,,1610612764,36,64,2026-04-08T00:12:03Z,3650000,False,,,0,,MISS J. Reese Free Throw 1 of 2,[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
372,PT00M37.80S,2026-04-08T00:11:45.3Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612764,36,64,2026-04-08T00:12:03Z,3660000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,371.0,,,,,,,,,,,,,,,,
373,PT00M37.80S,2026-04-08T00:11:45.3Z,2,REGULAR,freethrow,2 of 2,[],1642882,,,1610612764,36,64,2026-04-08T00:12:03Z,3670000,False,,,0,,MISS J. Reese Free Throw 2 of 2,[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
374,PT00M35.80S,2026-04-08T00:11:47.3Z,2,REGULAR,rebound,defensive,[],1630200,,,1610612741,36,64,2026-04-08T00:12:03Z,3680000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,373.0,1.0,1.0,0.0,,,,,,,,,,,,,
375,PT00M24.40S,2026-04-08T00:12:12.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,92.9862023653088,46.32352941176471,1610612741,36,66,2026-04-08T00:12:15Z,3690000,False,-18.0,13.0,1,right,T. Jones driving Layup (10 PTS) (L. Olbrich 1 AST),"[1630200, 1642950]",1610612741.0,CHI,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,2.28,Made,10.0,,,,,,,,,,,L. Olbrich,1642950.0,1.0,,,,
377,PT00M07.30S,2026-04-08T00:12:37.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629012,,,1610612764,36,66,2026-04-08T00:12:41Z,3710000,False,,,0,,C. Sexton personal FOUL (2 PF) (Coulibaly 2 FT),"[1629012, 1641731]",1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,,,,,,,,1627539.0,2.0,0.0,Coulibaly,1641731.0,,,,,,,,
379,PT00M07.30S,2026-04-08T00:13:05.2Z,2,REGULAR,freethrow,1 of 2,[],1641731,,,1610612764,36,66,2026-04-08T00:13:05Z,3730000,False,,,0,,MISS B. Coulibaly Free Throw 1 of 2,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
380,PT00M07.30S,2026-04-08T00:13:05.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,36,66,2026-04-08T00:13:05Z,3740000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,379.0,,,,,,,,,,,,,,,,
381,PT00M07.30S,2026-04-08T00:13:20.6Z,2,REGULAR,freethrow,2 of 2,[],1641731,,,1610612764,37,66,2026-04-08T00:13:20Z,3750000,False,,,0,,B. Coulibaly Free Throw 2 of 2 (11 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
382,PT00M02.50S,2026-04-08T00:13:29.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,93.64323258869908,58.57843137254902,1610612741,37,66,2026-04-08T00:14:04Z,3760000,False,43.0,7.0,1,right,MISS T. Jones driving Layup - blocked,"[1630200, 1642882]",1610612741.0,CHI,driving,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,4.35,Missed,,,,,,,,,,,,,,,,,Reese,1642882.0
383,PT00M02.50S,2026-04-08T00:13:29.8Z,2,REGULAR,block,,[],1642882,,,1610612741,37,66,2026-04-08T00:13:33Z,3770000,False,,,0,,J. Reese BLOCK (2 BLK),[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
384,PT00M02.50S,2026-04-08T00:13:29.8Z,2,REGULAR,rebound,defensive,[],1630551,,,1610612764,37,66,2026-04-08T00:13:36Z,3780000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:4),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,382.0,5.0,4.0,1.0,,,,,,,,,,,,,
386,PT00M02.50S,2026-04-08T00:13:48.2Z,2,REGULAR,heave,,[],0,,,1610612764,37,66,2026-04-08T00:17:26Z,3785000,False,,,0,,WAS Heave,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),8-16 Center,72.61,,,,,,,,,,,,,,,,,,,
387,PT00M02.50S,2026-04-08T00:13:48.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,37,66,2026-04-08T00:16:17Z,3787500,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Mid-Range,8-16 Center,,,,386.0,,,,,,,,,,,,,,,,
385,PT00M00.00S,2026-04-08T00:14:06.7Z,2,REGULAR,period,end,[],0,,,1610612764,37,66,2026-04-08T00:14:06Z,3790000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT12M00.00S,2026-04-08T00:28:10.7Z,3,REGULAR,substitution,out,['startperiod'],1642860,,,1610612764,37,66,2026-04-08T00:28:34Z,3800000,False,,,0,,SUB out: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT12M00.00S,2026-04-08T00:28:10.7Z,3,REGULAR,substitution,out,['startperiod'],1630551,,,1610612764,37,66,2026-04-08T00:28:34Z,3810000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT12M00.00S,2026-04-08T00:28:10.7Z,3,REGULAR,substitution,out,['startperiod'],1642265,,,1610612764,37,66,2026-04-08T00:28:34Z,3820000,False,,,0,,SUB out: R. Dillingham,[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT12M00.00S,2026-04-08T00:28:10.7Z,3,REGULAR,substitution,out,['startperiod'],1642950,,,1610612764,37,66,2026-04-08T00:28:34Z,3830000,False,,,0,,SUB out: L. Olbrich,[1642950],1610612741.0,CHI,,,,Olbrich,L. Olbrich,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT12M00.00S,2026-04-08T00:28:10.7Z,3,REGULAR,substitution,out,['startperiod'],1630171,,,1610612764,37,66,2026-04-08T00:28:34Z,3840000,False,,,0,,SUB out: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT12M00.00S,2026-04-08T00:28:10.7Z,3,REGULAR,substitution,in,['startperiod'],1641778,,,1610612764,37,66,2026-04-08T00:28:34Z,3850000,False,,,0,,SUB in: L. Black,[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT12M00.00S,2026-04-08T00:28:10.7Z,3,REGULAR,substitution,in,['startperiod'],1630264,,,1610612764,37,66,2026-04-08T00:28:34Z,3860000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT12M00.00S,2026-04-08T00:28:10.7Z,3,REGULAR,substitution,in,['startperiod'],1630172,,,1610612764,37,66,2026-04-08T00:28:34Z,3870000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT12M00.00S,2026-04-08T00:28:10.7Z,3,REGULAR,substitution,in,['startperiod'],1627824,,,1610612764,37,66,2026-04-08T00:28:34Z,3880000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT12M00.00S,2026-04-08T00:28:10.7Z,3,REGULAR,substitution,in,['startperiod'],1631159,,,1610612764,37,66,2026-04-08T00:28:34Z,3890000,False,,,0,,SUB in: L. Miller,[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT12M00.00S,2026-04-08T00:28:47.2Z,3,REGULAR,period,start,[],0,,,1610612741,37,66,2026-04-08T00:28:47Z,3900000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT11M50.00S,2026-04-08T00:28:58.8Z,3,REGULAR,foul,personal,[],1641778,,,1610612741,37,66,2026-04-08T00:29:04Z,3910000,False,,,0,,L. Black personal FOUL (4 PF),"[1641778, 1630200]",1610612764.0,WAS,,,,Black,L. Black,,,,,Above the Break 3,24+ Right Center,,,,,,,,201639.0,4.0,0.0,Jones,1630200.0,,,,,,,,
401,PT11M43.00S,2026-04-08T00:29:18.8Z,3,REGULAR,3pt,Jump Shot,[],1630172,19.66162943495401,93.62745098039215,1610612741,37,69,2026-04-08T00:29:24Z,3930000,False,-218.0,132.0,1,left,P. Williams 25' 3PT  (15 PTS) (C. Sexton 3 AST),"[1630172, 1629012]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,25.51,Made,15.0,,,,,,,,,,,C. Sexton,1629012.0,3.0,,,,
403,PT11M24.00S,2026-04-08T00:29:37.1Z,3,REGULAR,3pt,Jump Shot,[],1642267,70.64717477003943,76.9607843137255,1610612764,37,69,2026-04-08T00:30:26Z,3950000,False,135.0,223.0,1,right,MISS B. Carrington 26' step back 3PT,[1642267],1610612764.0,WAS,step back,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,26.09,Missed,,,,,,,,,,,,,,,,,,
404,PT11M21.00S,2026-04-08T00:29:40.1Z,3,REGULAR,rebound,defensive,[],1627824,,,1610612741,37,69,2026-04-08T00:37:53Z,3960000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:1),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Right Center,,,,403.0,1.0,1.0,0.0,,,,,,,,,,,,,
405,PT11M12.00S,2026-04-08T00:29:51.0Z,3,REGULAR,foul,personal,['2freethrow'],1641778,,,1610612741,37,69,2026-04-08T00:30:00Z,3970000,False,,,0,,L. Black shooting personal FOUL (5 PF) (Jones 2 FT),"[1641778, 1630200]",1610612764.0,WAS,shooting,,,Black,L. Black,,,,,Restricted Area,0-8 Center,,,,,,,,1627539.0,5.0,0.0,Jones,1630200.0,,,,,,,,
407,PT11M12.00S,2026-04-08T00:30:16.5Z,3,REGULAR,freethrow,1 of 2,[],1630200,,,1610612741,37,70,2026-04-08T00:30:16Z,3990000,False,,,0,,T. Jones Free Throw 1 of 2 (11 PTS),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
408,PT11M12.00S,2026-04-08T00:30:17.3Z,3,REGULAR,substitution,out,[],1641778,,,1610612741,37,70,2026-04-08T00:30:21Z,4000000,False,,,0,,SUB out: L. Black,[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT11M12.00S,2026-04-08T00:30:17.3Z,3,REGULAR,substitution,in,[],1642860,,,1610612741,37,70,2026-04-08T00:30:21Z,4010000,False,,,0,,SUB in: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT11M12.00S,2026-04-08T00:30:34.0Z,3,REGULAR,freethrow,2 of 2,[],1630200,,,1610612741,37,71,2026-04-08T00:30:34Z,4020000,False,,,0,,T. Jones Free Throw 2 of 2 (12 PTS),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
411,PT10M52.00S,2026-04-08T00:30:57.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642860,87.72996057818659,59.31372549019608,1610612764,37,71,2026-04-08T00:32:39Z,4030000,False,47.0,63.0,1,right,MISS W. Riley 7' pullup Shot,[1642860],1610612764.0,WAS,pullup,,,Riley,W. Riley,,,,,In The Paint (Non-RA),0-8 Center,7.82,Missed,,,,,,,,,,,,,,,,,,
412,PT10M49.00S,2026-04-08T00:31:00.0Z,3,REGULAR,rebound,offensive,[],1642882,,,1610612764,37,71,2026-04-08T00:32:39Z,4040000,False,,,0,,J. Reese REBOUND (Off:2 Def:3),[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,In The Paint (Non-RA),0-8 Center,,,,411.0,5.0,3.0,2.0,,,,,,,,,,,,,
413,PT10M49.00S,2026-04-08T00:31:00.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630264,82.60512483574244,1.4705882352941175,1610612764,40,71,2026-04-08T00:31:06Z,4050000,False,-243.0,111.0,1,right,A. Gill 26' 3PT  (3 PTS) (J. Reese 2 AST),"[1630264, 1642882]",1610612764.0,WAS,,,,Gill,A. Gill,,,,,Above the Break 3,24+ Left Center,26.68,Made,3.0,,,,,,,,,,,J. Reese,1642882.0,2.0,,,,
416,PT10M40.00S,2026-04-08T00:31:12.4Z,3,REGULAR,foul,personal,['2freethrow'],1629012,,,1610612741,40,71,2026-04-08T00:33:47Z,4080000,False,,,0,,C. Sexton flagrant-type-1 personal FOUL (3 PF) (Carrington 2 FT),"[1629012, 1642267]",1610612741.0,CHI,flagrant-type-1,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,201639.0,3.0,0.0,Carrington,1642267.0,,,,,,,,
418,PT10M40.00S,2026-04-08T00:31:12.4Z,3,REGULAR,turnover,offensive foul,[],1629012,,,1610612741,40,71,2026-04-08T00:31:12Z,4100000,False,,,0,,C. Sexton offensive foul TURNOVER (3 TO),[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,201639.0,,,,,3.0,,,,,,,
422,PT10M40.00S,2026-04-08T00:33:17.6Z,3,REGULAR,freethrow,1 of 2,[],1642267,,,1610612764,41,71,2026-04-08T00:34:11Z,4130000,False,,,0,,B. Carrington flagrant Free Throw 1 of 2 (5 PTS),[1642267],1610612764.0,WAS,flagrant,,,Carrington,B. Carrington,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
423,PT10M40.00S,2026-04-08T00:33:17.6Z,3,REGULAR,freethrow,2 of 2,[],1642267,,,1610612764,42,71,2026-04-08T00:34:11Z,4140000,False,,,0,,B. Carrington flagrant Free Throw 2 of 2 (6 PTS),[1642267],1610612764.0,WAS,flagrant,,,Carrington,B. Carrington,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
424,PT10M33.00S,2026-04-08T00:34:41.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642882,90.3580814717477,57.59803921568627,1610612764,42,71,2026-04-08T00:39:25Z,4150000,False,38.0,38.0,1,right,MISS J. Reese floating Shot,[1642882],1610612764.0,WAS,floating,,,Reese,J. Reese,,,,,In The Paint (Non-RA),0-8 Center,5.38,Missed,,,,,,,,,,,,,,,,,,
425,PT10M32.00S,2026-04-08T00:34:42.9Z,3,REGULAR,rebound,offensive,[],1642882,,,1610612764,42,71,2026-04-08T00:39:25Z,4160000,False,,,0,,J. Reese REBOUND (Off:3 Def:3),[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,In The Paint (Non-RA),0-8 Center,,,,424.0,6.0,3.0,3.0,,,,,,,,,,,,,
445,PT10M31.00S,2026-04-08T00:34:50.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642882,92.72339027595268,49.26470588235294,1610612764,42,71,2026-04-08T00:39:36Z,4165000,False,-4.0,16.0,1,right,MISS J. Reese tip Layup,[1642882],1610612764.0,WAS,tip,,,Reese,J. Reese,,,,,Restricted Area,0-8 Center,1.63,Missed,,,,,,,,,,,,,,,,,,
446,PT10M30.00S,2026-04-08T00:34:51.8Z,3,REGULAR,rebound,defensive,[],1631159,,,1610612741,42,71,2026-04-08T00:39:36Z,4167500,False,,,0,,L. Miller REBOUND (Off:0 Def:4),[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,Restricted Area,0-8 Center,,,,445.0,4.0,4.0,0.0,,,,,,,,,,,,,
426,PT10M16.00S,2026-04-08T00:34:59.7Z,3,REGULAR,foul,personal,[],1642882,,,1610612741,42,71,2026-04-08T00:38:43Z,4170000,False,,,0,,J. Reese personal FOUL (2 PF),"[1642882, 1627824]",1610612764.0,WAS,,,,Reese,J. Reese,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201639.0,2.0,0.0,Yabusele,1627824.0,,,,,,,,
428,PT10M09.00S,2026-04-08T00:35:25.5Z,3,REGULAR,3pt,Jump Shot,[],1631159,32.53942181340342,39.705882352941174,1610612741,42,71,2026-04-08T00:35:30Z,4190000,False,51.0,253.0,1,left,MISS L. Miller 25' 3PT,[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,Above the Break 3,24+ Center,25.86,Missed,,,,,,,,,,,,,,,,,,
429,PT10M07.00S,2026-04-08T00:35:27.5Z,3,REGULAR,rebound,offensive,[],1629012,,,1610612741,42,71,2026-04-08T00:35:30Z,4200000,False,,,0,,C. Sexton REBOUND (Off:4 Def:3),[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,,,,428.0,7.0,3.0,4.0,,,,,,,,,,,,,
430,PT10M04.00S,2026-04-08T00:35:31.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630172,29.517082785808146,15.931372549019606,1610612741,42,74,2026-04-08T00:35:35Z,4210000,False,170.0,225.0,1,left,P. Williams 28' 3PT  (18 PTS) (C. Sexton 4 AST),"[1630172, 1629012]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,28.22,Made,18.0,,,,,,,,,,,C. Sexton,1629012.0,4.0,,,,
432,PT09M45.00S,2026-04-08T00:35:49.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642882,81.68528252299606,40.19607843137255,1610612764,42,74,2026-04-08T00:35:58Z,4230000,False,-49.0,120.0,1,right,MISS J. Reese 12' floating Shot - blocked,"[1642882, 1631159]",1610612764.0,WAS,floating,,,Reese,J. Reese,,,,,In The Paint (Non-RA),8-16 Center,12.93,Missed,,,,,,,,,,,,,,,,,Miller,1631159.0
436,PT09M45.00S,2026-04-08T00:35:49.5Z,3,REGULAR,block,,[],1631159,,,1610612764,42,74,2026-04-08T00:35:58Z,4235000,False,,,0,,L. Miller BLOCK (1 BLK),[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
433,PT09M43.00S,2026-04-08T00:35:51.5Z,3,REGULAR,rebound,defensive,[],1627824,,,1610612741,42,74,2026-04-08T00:35:58Z,4240000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:2),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),8-16 Center,,,,432.0,2.0,2.0,0.0,,,,,,,,,,,,,
435,PT09M37.00S,2026-04-08T00:35:57.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630172,18.74178712220762,92.8921568627451,1610612741,42,74,2026-04-08T00:39:09Z,4260000,False,-214.0,124.0,1,left,MISS P. Williams 24' running 3PT,[1630172],1610612741.0,CHI,running,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,24.76,Missed,,,,,,,,,,,,,,,,,,
