actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
173,PT00M00.10S,2025-12-07T00:37:54.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612737,28,35,2025-12-07T00:38:08Z,1730000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,172.0,,,,,,,,
174,PT00M00.00S,2025-12-07T00:37:57.7Z,1,REGULAR,period,end,[],0,,,1610612737,28,35,2025-12-07T00:37:57Z,1740000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2025-12-07T00:40:18.5Z,2,REGULAR,substitution,out,['startperiod'],1641774,,,1610612737,28,35,2025-12-07T00:40:34Z,1750000,False,,,0,,SUB out: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2025-12-07T00:40:18.5Z,2,REGULAR,substitution,out,['startperiod'],1642273,,,1610612737,28,35,2025-12-07T00:40:34Z,1760000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2025-12-07T00:40:18.5Z,2,REGULAR,substitution,out,['startperiod'],1642860,,,1610612737,28,35,2025-12-07T00:40:34Z,1770000,False,,,0,,SUB out: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2025-12-07T00:40:18.5Z,2,REGULAR,substitution,out,['startperiod'],1629638,,,1610612737,28,35,2025-12-07T00:40:34Z,1780000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2025-12-07T00:40:18.5Z,2,REGULAR,substitution,out,['startperiod'],1631243,,,1610612737,28,35,2025-12-07T00:40:34Z,1790000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2025-12-07T00:40:18.5Z,2,REGULAR,substitution,in,['startperiod'],203468,,,1610612737,28,35,2025-12-07T00:40:34Z,1800000,False,,,0,,SUB in: C. McCollum,[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2025-12-07T00:40:18.5Z,2,REGULAR,substitution,in,['startperiod'],1628963,,,1610612737,28,35,2025-12-07T00:40:34Z,1810000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2025-12-07T00:40:18.5Z,2,REGULAR,substitution,in,['startperiod'],1642267,,,1610612737,28,35,2025-12-07T00:40:34Z,1820000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2025-12-07T00:40:18.5Z,2,REGULAR,substitution,in,['startperiod'],1630249,,,1610612737,28,35,2025-12-07T00:40:34Z,1830000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2025-12-07T00:40:18.5Z,2,REGULAR,substitution,in,['startperiod'],1642854,,,1610612737,28,35,2025-12-07T00:40:34Z,1840000,False,,,0,,SUB in: A. Newell,[1642854],1610612737.0,ATL,,,,Newell,A. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2025-12-07T00:40:41.1Z,2,REGULAR,period,start,[],0,,,1610612737,28,35,2025-12-07T00:40:41Z,1850000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT11M48.00S,2025-12-07T00:40:52.4Z,2,REGULAR,3pt,Jump Shot,[],1630249,30.831143232588698,65.19607843137256,1610612737,28,35,2025-12-07T00:40:59Z,1860000,False,-76.0,237.0,1,left,MISS V. Krejčí 24' 3PT,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Center,24.92,Missed,,,,,,,,,,,,,,,,,,
187,PT11M44.00S,2025-12-07T00:40:55.4Z,2,REGULAR,rebound,defensive,[],1642267,,,1610612764,28,35,2025-12-07T00:40:55Z,1870000,False,,,0,,B. Carrington REBOUND (Off:0 Def:1),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,186.0,1.0,1.0,0.0,,,,,
188,PT11M38.00S,2025-12-07T00:41:02.2Z,2,REGULAR,3pt,Jump Shot,[],203468,68.41327201051249,28.676470588235293,1610612764,28,35,2025-12-07T00:49:09Z,1880000,False,-107.0,244.0,1,right,MISS C. McCollum 26' step back 3PT,[203468],1610612764.0,WAS,step back,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,26.66,Missed,,,,,,,,,,,,,,,,,,
189,PT11M34.00S,2025-12-07T00:41:06.2Z,2,REGULAR,rebound,defensive,[],1628379,,,1610612737,28,35,2025-12-07T00:41:07Z,1890000,False,,,0,,L. Kennard REBOUND (Off:0 Def:1),[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,188.0,1.0,1.0,0.0,,,,,
190,PT11M15.00S,2025-12-07T00:41:24.5Z,2,REGULAR,3pt,Jump Shot,[],1630811,27.677398160315374,15.441176470588236,1610612737,28,35,2025-12-07T00:41:33Z,1900000,False,173.0,208.0,1,left,MISS K. Wallace 27' 3PT,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,Above the Break 3,24+ Right Center,27.02,Missed,,,,,,,,,,,,,,,,,,
191,PT11M12.00S,2025-12-07T00:41:27.5Z,2,REGULAR,rebound,offensive,[],1630168,,,1610612737,28,35,2025-12-07T00:41:33Z,1910000,False,,,0,,O. Okongwu REBOUND (Off:3 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,190.0,5.0,2.0,3.0,,,,,
192,PT11M09.00S,2025-12-07T00:41:30.4Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628379,25.04927726675427,49.754901960784316,1610612737,28,37,2025-12-07T00:50:11Z,1920000,False,1.0,183.0,1,left,L. Kennard 18' pullup Jump Shot (4 PTS) (O. Okongwu 2 AST),"[1628379, 1630168]",1610612737.0,ATL,pullup,,,Kennard,L. Kennard,,,,,Mid-Range,16-24 Center,18.3,Made,4.0,,,,,,O. Okongwu,1630168.0,2.0,,,,,,,,,
194,PT10M49.00S,2025-12-07T00:41:53.8Z,2,REGULAR,foul,personal,['2freethrow'],1630811,,,1610612764,28,37,2025-12-07T00:42:08Z,1940000,False,,,0,,K. Wallace shooting personal FOUL (1 PF) (Watkins 2 FT),"[1630811, 1642364]",1610612737.0,ATL,shooting,,,Wallace,K. Wallace,,,,,In The Paint (Non-RA),0-8 Center,,,,202037.0,1.0,0.0,Watkins,1642364.0,,,,,,,,,,,,
196,PT10M49.00S,2025-12-07T00:42:23.5Z,2,REGULAR,freethrow,1 of 2,[],1642364,,,1610612764,29,37,2025-12-07T00:42:23Z,1960000,False,,,0,,J. Watkins Free Throw 1 of 2 (1 PTS),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
197,PT10M49.00S,2025-12-07T00:42:42.3Z,2,REGULAR,freethrow,2 of 2,[],1642364,,,1610612764,30,37,2025-12-07T00:42:42Z,1970000,False,,,0,,J. Watkins Free Throw 2 of 2 (2 PTS),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
198,PT10M32.00S,2025-12-07T00:43:03.3Z,2,REGULAR,2pt,Hook,[],1630811,11.251642575558476,32.84313725490196,1610612737,30,37,2025-12-07T00:51:12Z,1980000,False,86.0,53.0,1,left,MISS K. Wallace 10' driving Hook,[1630811],1610612737.0,ATL,driving,,,Wallace,K. Wallace,,,,,Mid-Range,8-16 Right,10.1,Missed,,,,,,,,,,,,,,,,,,
199,PT10M30.00S,2025-12-07T00:43:05.3Z,2,REGULAR,rebound,defensive,[],1642364,,,1610612764,30,37,2025-12-07T00:43:08Z,1990000,False,,,0,,J. Watkins REBOUND (Off:0 Def:1),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,198.0,1.0,1.0,0.0,,,,,
200,PT10M26.00S,2025-12-07T00:43:09.1Z,2,REGULAR,turnover,lost ball,[],1631103,,,1610612764,30,37,2025-12-07T00:43:13Z,2000000,False,,,0,,M. Branham lost ball TURNOVER (2 TO),"[1631103, 1628379]",1610612764.0,WAS,,,,Branham,M. Branham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,Kennard,1628379.0,,
201,PT10M26.00S,2025-12-07T00:43:09.1Z,2,REGULAR,steal,,[],1628379,,,1610612737,30,37,2025-12-07T00:43:11Z,2010000,False,,,0,,L. Kennard STEAL (1 STL),[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
202,PT10M16.00S,2025-12-07T00:43:19.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630168,7.966491458607096,41.42156862745098,1610612737,30,39,2025-12-07T00:52:21Z,2020000,False,43.0,22.0,1,left,O. Okongwu driving finger roll Layup (11 PTS) (A. Newell 1 AST),"[1630168, 1642854]",1610612737.0,ATL,driving finger roll,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,4.84,Made,11.0,,,,,,A. Newell,1642854.0,1.0,,,,,,,,,
204,PT09M52.00S,2025-12-07T00:43:43.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,94.30026281208936,44.6078431372549,1610612764,32,39,2025-12-07T00:43:46Z,2040000,False,-27.0,1.0,1,right,M. Bagley III cutting Layup (4 PTS) (B. Carrington 3 AST),"[1628963, 1642267]",1610612764.0,WAS,cutting,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,2.7,Made,4.0,,,,,,B. Carrington,1642267.0,3.0,,,,,,,,,
206,PT09M42.00S,2025-12-07T00:43:53.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630249,5.863994743758213,54.166666666666664,1610612737,32,41,2025-12-07T00:43:57Z,2060000,False,-21.0,3.0,1,left,V. Krejčí driving Layup (2 PTS) (K. Wallace 1 AST),"[1630249, 1630811]",1610612737.0,ATL,driving,,,Krejčí,V. Krejčí,,,,,Restricted Area,0-8 Center,2.1,Made,2.0,,,,,,K. Wallace,1630811.0,1.0,,,,,,,,,
208,PT09M20.00S,2025-12-07T00:44:17.3Z,2,REGULAR,foul,personal,[],1630811,,,1610612764,32,41,2025-12-07T00:44:23Z,2080000,False,,,0,,K. Wallace personal FOUL (2 PF),"[1630811, 1642267]",1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,Above the Break 3,24+ Left Center,,,,202007.0,2.0,0.0,Carrington,1642267.0,,,,,,,,,,,,
210,PT09M11.00S,2025-12-07T00:44:46.5Z,2,REGULAR,3pt,Jump Shot,[],203468,71.17279894875165,72.79411764705883,1610612764,35,41,2025-12-07T00:53:27Z,2100000,False,114.0,218.0,1,right,C. McCollum 24' 3PT pullup (11 PTS) (M. Bagley III 1 AST),"[203468, 1628963]",1610612764.0,WAS,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,24.65,Made,11.0,,,,,,M. Bagley III,1628963.0,1.0,,,,,,,,,
212,PT08M59.00S,2025-12-07T00:44:57.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628379,5.075558475689881,46.32352941176471,1610612737,35,43,2025-12-07T00:56:28Z,2120000,False,18.0,-5.0,1,left,L. Kennard cutting Layup (6 PTS) (O. Okongwu 3 AST),"[1628379, 1630168]",1610612737.0,ATL,cutting,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,1.9,Made,6.0,,,,,,O. Okongwu,1630168.0,3.0,,,,,,,,,
214,PT08M49.00S,2025-12-07T00:45:09.0Z,2,REGULAR,turnover,out-of-bounds,[],1628963,,,1610612764,35,43,2025-12-07T00:45:25Z,2140000,False,,,0,,M. Bagley III bad pass out-of-bounds TURNOVER (1 TO),[1628963],1610612764.0,WAS,bad pass,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),8-16 Center,,,,1830.0,,,,,,,,,,,,1.0,,,,
216,PT08M49.00S,2025-12-07T00:45:11.8Z,2,REGULAR,substitution,out,[],1630168,,,1610612737,35,43,2025-12-07T00:45:21Z,2160000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M49.00S,2025-12-07T00:45:11.8Z,2,REGULAR,substitution,in,[],1630700,,,1610612737,35,43,2025-12-07T00:45:21Z,2170000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M49.00S,2025-12-07T00:45:11.8Z,2,REGULAR,substitution,in,[],1630552,,,1610612737,35,43,2025-12-07T00:45:21Z,2180000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M49.00S,2025-12-07T00:45:11.8Z,2,REGULAR,substitution,out,[],1630811,,,1610612737,35,43,2025-12-07T00:45:37Z,2190000,False,,,0,,SUB out: K. Wallace,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M36.00S,2025-12-07T00:45:42.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642854,6.915243101182654,49.26470588235294,1610612737,35,45,2025-12-07T00:45:47Z,2200000,False,4.0,13.0,1,left,A. Newell cutting DUNK (2 PTS) (D. Daniels 1 AST),"[1642854, 1630700]",1610612737.0,ATL,cutting,,,Newell,A. Newell,,,,,Restricted Area,0-8 Center,1.3,Made,2.0,,,,,,D. Daniels,1630700.0,1.0,,,,,,,,,
222,PT08M23.00S,2025-12-07T00:45:54.9Z,2,REGULAR,3pt,Jump Shot,[],1642364,88.64980289093299,2.696078431372549,1610612764,35,45,2025-12-07T00:45:59Z,2220000,False,-237.0,54.0,1,right,MISS J. Watkins 24' 3PT,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Left Corner 3,24+ Left,24.26,Missed,,,,,,,,,,,,,,,,,,
223,PT08M20.00S,2025-12-07T00:45:57.9Z,2,REGULAR,rebound,defensive,[],1630700,,,1610612737,35,45,2025-12-07T00:45:59Z,2230000,False,,,0,,D. Daniels REBOUND (Off:1 Def:2),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,222.0,3.0,2.0,1.0,,,,,
224,PT08M07.00S,2025-12-07T00:46:10.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1642854,11.514454664914586,63.23529411764706,1610612737,35,45,2025-12-07T00:46:17Z,2240000,False,-66.0,56.0,1,left,MISS A. Newell 8' driving bank Hook,[1642854],1610612737.0,ATL,driving bank,,,Newell,A. Newell,,,,,In The Paint (Non-RA),8-16 Left,8.65,Missed,,,,,,,,,,,,,,,,,,
225,PT08M05.00S,2025-12-07T00:46:12.7Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612764,35,45,2025-12-07T00:59:24Z,2250000,False,,,0,,M. Bagley III REBOUND (Off:0 Def:2),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,224.0,2.0,2.0,0.0,,,,,
226,PT07M53.00S,2025-12-07T00:46:25.2Z,2,REGULAR,3pt,Jump Shot,[],203468,95.0886990801577,97.30392156862744,1610612764,35,45,2025-12-07T00:46:29Z,2260000,False,237.0,-6.0,1,right,MISS C. McCollum 3PT,[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Right Corner 3,24+ Right,23.66,Missed,,,,,,,,,,,,,,,,,,
227,PT07M49.00S,2025-12-07T00:46:29.2Z,2,REGULAR,rebound,defensive,[],1628379,,,1610612737,35,45,2025-12-07T01:01:55Z,2270000,False,,,0,,L. Kennard REBOUND (Off:0 Def:2),[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,226.0,2.0,2.0,0.0,,,,,
228,PT07M45.00S,2025-12-07T00:46:33.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1642854,5.863994743758213,52.20588235294118,1610612737,35,47,2025-12-07T00:46:38Z,2280000,False,-11.0,3.0,1,left,A. Newell running DUNK (4 PTS) (D. Daniels 2 AST),"[1642854, 1630700]",1610612737.0,ATL,running,,,Newell,A. Newell,,,,,Restricted Area,0-8 Center,1.13,Made,4.0,,,,,,D. Daniels,1630700.0,2.0,,,,,,,,,
230,PT07M45.00S,2025-12-07T00:46:37.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,35,47,2025-12-07T00:46:40Z,2300000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M45.00S,2025-12-07T00:46:41.4Z,2,REGULAR,substitution,out,[],1642364,,,1610612764,35,47,2025-12-07T00:49:11Z,2310000,False,,,0,,SUB out: J. Watkins,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M45.00S,2025-12-07T00:46:41.4Z,2,REGULAR,substitution,out,[],1631103,,,1610612764,35,47,2025-12-07T00:49:11Z,2320000,False,,,0,,SUB out: M. Branham,[1631103],1610612764.0,WAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M45.00S,2025-12-07T00:46:41.4Z,2,REGULAR,substitution,out,[],1628963,,,1610612764,35,47,2025-12-07T00:49:11Z,2330000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M45.00S,2025-12-07T00:46:41.4Z,2,REGULAR,substitution,in,[],1641774,,,1610612764,35,47,2025-12-07T00:49:11Z,2340000,False,,,0,,SUB in: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M45.00S,2025-12-07T00:46:41.4Z,2,REGULAR,substitution,in,[],1642273,,,1610612764,35,47,2025-12-07T00:49:11Z,2350000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M45.00S,2025-12-07T00:46:41.4Z,2,REGULAR,substitution,in,[],1630551,,,1610612764,35,47,2025-12-07T00:49:11Z,2360000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M33.00S,2025-12-07T00:49:46.0Z,2,REGULAR,turnover,out-of-bounds,[],1641774,,,1610612764,35,47,2025-12-07T00:49:53Z,2370000,False,,,0,,T. Vukcevic bad pass out-of-bounds TURNOVER (1 TO),[1641774],1610612764.0,WAS,bad pass,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Left Center,,,,202007.0,,,,,,,,,,,,1.0,,,,
238,PT07M18.00S,2025-12-07T00:50:10.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630700,8.360709592641262,47.549019607843135,1610612737,35,47,2025-12-07T01:03:25Z,2380000,False,12.0,26.0,1,left,MISS D. Daniels cutting DUNK - blocked,"[1630700, 1630551]",1610612737.0,ATL,cutting,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,2.89,Missed,,,,,,,,,,,,,,,,,Champagnie,1630551.0
239,PT07M18.00S,2025-12-07T00:50:10.6Z,2,REGULAR,block,,[],1630551,,,1610612737,35,47,2025-12-07T00:50:12Z,2390000,False,,,0,,J. Champagnie BLOCK (2 BLK),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
240,PT07M16.00S,2025-12-07T00:50:12.6Z,2,REGULAR,rebound,defensive,[],1642273,,,1610612764,35,47,2025-12-07T00:50:14Z,2400000,False,,,0,,K. George REBOUND (Off:0 Def:4),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,238.0,4.0,4.0,0.0,,,,,
241,PT07M12.00S,2025-12-07T00:50:16.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642273,68.67608409986859,70.58823529411765,1610612764,35,47,2025-12-07T00:50:21Z,2410000,False,103.0,242.0,1,right,MISS K. George 26' running 3PT,[1642273],1610612764.0,WAS,running,,,George,K. George,,,,,Above the Break 3,24+ Right Center,26.29,Missed,,,,,,,,,,,,,,,,,,
242,PT07M10.00S,2025-12-07T00:50:18.8Z,2,REGULAR,rebound,defensive,[],1630249,,,1610612737,35,47,2025-12-07T00:50:21Z,2420000,False,,,0,,V. Krejčí REBOUND (Off:0 Def:1),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,241.0,1.0,1.0,0.0,,,,,
243,PT06M54.00S,2025-12-07T00:50:34.8Z,2,REGULAR,3pt,Jump Shot,[],1630552,19.267411300919843,94.85294117647058,1610612737,35,47,2025-12-07T00:50:42Z,2430000,False,-224.0,129.0,1,left,MISS J. Johnson 25' 3PT,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,25.86,Missed,,,,,,,,,,,,,,,,,,
244,PT06M51.00S,2025-12-07T00:50:37.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,35,47,2025-12-07T00:50:42Z,2440000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,243.0,,,,,,,,
246,PT06M49.00S,2025-12-07T00:51:02.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630249,21.50131406044678,6.127450980392156,1610612737,35,47,2025-12-07T00:51:07Z,2460000,False,219.0,150.0,1,left,MISS V. Krejčí 26' 3PT,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Right Center,26.55,Missed,,,,,,,,,,,,,,,,,,
247,PT06M44.00S,2025-12-07T00:51:07.0Z,2,REGULAR,rebound,offensive,[],1642854,,,1610612737,35,47,2025-12-07T00:51:07Z,2470000,False,,,0,,A. Newell REBOUND (Off:1 Def:0),[1642854],1610612737.0,ATL,,,,Newell,A. Newell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,246.0,1.0,0.0,1.0,,,,,
248,PT06M39.00S,2025-12-07T00:51:11.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630552,8.623521681997373,41.911764705882355,1610612737,35,47,2025-12-07T01:05:04Z,2480000,False,40.0,29.0,1,left,MISS J. Johnson cutting Layup - blocked,"[1630552, 1630551]",1610612737.0,ATL,cutting,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,4.95,Missed,,,,,,,,,,,,,,,,,Champagnie,1630551.0
249,PT06M39.00S,2025-12-07T00:51:11.9Z,2,REGULAR,block,,[],1630551,,,1610612737,35,47,2025-12-07T00:51:14Z,2490000,False,,,0,,J. Champagnie BLOCK (3 BLK),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
250,PT06M36.00S,2025-12-07T00:51:14.9Z,2,REGULAR,rebound,offensive,[],1642854,,,1610612737,35,47,2025-12-07T00:51:16Z,2500000,False,,,0,,A. Newell REBOUND (Off:2 Def:0),[1642854],1610612737.0,ATL,,,,Newell,A. Newell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,248.0,2.0,0.0,2.0,,,,,
251,PT06M35.00S,2025-12-07T00:51:16.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630700,16.245072273324574,51.71568627450981,1610612737,35,49,2025-12-07T00:51:20Z,2510000,False,-9.0,100.0,1,left,D. Daniels 10' floating Jump Shot (4 PTS) (A. Newell 2 AST),"[1630700, 1642854]",1610612737.0,ATL,floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,10.06,Made,4.0,,,,,,A. Newell,1642854.0,2.0,,,,,,,,,
253,PT06M24.00S,2025-12-07T00:51:27.8Z,2,REGULAR,turnover,bad pass,[],203468,,,1610612764,35,49,2025-12-07T00:51:31Z,2530000,False,,,0,,C. McCollum bad pass TURNOVER (2 TO),"[203468, 1630552]",1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,2.0,Johnson,1630552.0,,
254,PT06M24.00S,2025-12-07T00:51:27.8Z,2,REGULAR,steal,,[],1630552,,,1610612737,35,49,2025-12-07T00:51:29Z,2540000,False,,,0,,J. Johnson STEAL (2 STL),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
257,PT06M12.00S,2025-12-07T00:52:41.8Z,2,REGULAR,jumpball,recovered,[],0,,,1610612737,35,49,2025-12-07T01:12:52Z,2547500,False,,,0,,Jump Ball V. Krejčí vs. K. George: Tip to Team (ATL),"[1630249, 1642273]",1610612737.0,ATL,heldball,Team (ATL),,,,Krejčí,1630249.0,George,1642273.0,,,,,,,,,,,,,,,,,,,,,,
255,PT06M12.00S,2025-12-07T00:52:49.7Z,2,REGULAR,substitution,out,[],1628379,,,1610612737,35,49,2025-12-07T00:51:58Z,2550000,False,,,0,,SUB out: L. Kennard,[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
