actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
89,PT04M58.00S,2026-04-10T23:28:29.7Z,1,REGULAR,substitution,out,[],1641731,,,1610612748,16,16,2026-04-10T23:31:12Z,890000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M58.00S,2026-04-10T23:28:29.7Z,1,REGULAR,substitution,out,[],1642267,,,1610612748,16,16,2026-04-10T23:31:12Z,900000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M58.00S,2026-04-10T23:28:29.7Z,1,REGULAR,substitution,in,[],1642364,,,1610612748,16,16,2026-04-10T23:31:12Z,910000,False,,,0,,SUB in: J. Watkins,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M58.00S,2026-04-10T23:28:29.7Z,1,REGULAR,substitution,in,[],1642860,,,1610612748,16,16,2026-04-10T23:31:12Z,920000,False,,,0,,SUB in: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M53.00S,2026-04-10T23:28:52.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203952,5.863994743758213,52.450980392156865,1610612748,16,18,2026-04-10T23:31:12Z,930000,False,-12.0,3.0,1,left,A. Wiggins driving Layup (6 PTS),[203952],1610612748.0,MIA,driving,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,1.26,Made,,,,,,,6.0,,,,,,,,,,,
94,PT04M53.00S,2026-04-10T23:28:55.3Z,1,REGULAR,foul,personal,['1freethrow'],1641778,,,1610612748,16,18,2026-04-10T23:29:15Z,940000,False,,,0,,L. Black shooting personal FOUL (1 PF) (Wiggins 1 FT),"[1641778, 203952]",1610612764.0,WAS,shooting,,,Black,L. Black,,,,,Restricted Area,0-8 Center,,,,,,,1148.0,,,,,,,,1.0,0.0,Wiggins,203952.0,,
96,PT04M53.00S,2026-04-10T23:29:28.6Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],203952,,,1610612748,16,19,2026-04-10T23:31:12Z,960000,False,,,0,,A. Wiggins Free Throw 1 of 1 (7 PTS),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
97,PT04M41.00S,2026-04-10T23:29:42.7Z,1,REGULAR,3pt,Jump Shot,[],1642364,65.91655716162943,22.54901960784314,1610612764,16,19,2026-04-10T23:29:50Z,970000,False,-137.0,268.0,1,right,MISS J. Watkins 30' 3PT,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Above the Break 3,24+ Left Center,30.1,Missed,,,,,,,,,,,,,,,,,,
98,PT04M40.00S,2026-04-10T23:29:43.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,16,19,2026-04-10T23:29:50Z,980000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Left Center,,,97.0,,,,,,,,,,,,,,,,,
100,PT04M27.00S,2026-04-10T23:30:09.5Z,1,REGULAR,turnover,traveling,[],1631323,,,1610612748,16,19,2026-04-10T23:30:16Z,1000000,False,,,0,,S. Fontecchio traveling TURNOVER (1 TO),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1148.0,1.0,,,,,,,,,,,,
101,PT04M15.00S,2026-04-10T23:30:36.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642882,80.50262812089356,36.76470588235294,1610612764,16,19,2026-04-10T23:30:43Z,1010000,False,-66.0,131.0,1,right,MISS J. Reese 14' Jump Shot,[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,In The Paint (Non-RA),8-16 Center,14.66,Missed,,,,,,,,,,,,,,,,,,
102,PT04M13.00S,2026-04-10T23:30:38.8Z,1,REGULAR,rebound,defensive,[],1631170,,,1610612748,16,19,2026-04-10T23:30:43Z,1020000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,101.0,1.0,1.0,0.0,,,,,,,,,,,,,,
103,PT04M06.00S,2026-04-10T23:30:47.0Z,1,REGULAR,3pt,Jump Shot,[],1641796,23.209592641261498,10.53921568627451,1610612748,16,19,2026-04-10T23:32:43Z,1030000,False,197.0,166.0,1,left,MISS P. Larsson 25' 3PT,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Right Center,25.77,Missed,,,,,,,,,,,,,,,,,,
104,PT04M02.00S,2026-04-10T23:30:51.0Z,1,REGULAR,rebound,defensive,[],1642364,,,1610612764,16,19,2026-04-10T23:30:53Z,1040000,False,,,0,,J. Watkins REBOUND (Off:0 Def:1),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Above the Break 3,24+ Right Center,,,103.0,1.0,1.0,0.0,,,,,,,,,,,,,,
105,PT03M53.00S,2026-04-10T23:31:01.0Z,1,REGULAR,turnover,palming,[],1642860,,,1610612764,16,19,2026-04-10T23:31:13Z,1050000,False,,,0,,W. Riley palming TURNOVER (1 TO),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Mid-Range,16-24 Left,,,,,,,200834.0,1.0,,,,,,,,,,,,
108,PT03M43.00S,2026-04-10T23:31:26.8Z,1,REGULAR,foul,personal,['2freethrow'],1642364,,,1610612748,16,19,2026-04-10T23:31:52Z,1060000,False,,,0,,J. Watkins personal FOUL (1 PF) (Wiggins 2 FT),"[1642364, 203952]",1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1628168.0,,,,,,,,1.0,0.0,Wiggins,203952.0,,
110,PT03M43.00S,2026-04-10T23:31:26.9Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203952,,,1610612748,16,19,2026-04-10T23:32:17Z,1080000,False,,,0,,MISS A. Wiggins Free Throw 1 of 2,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
111,PT03M43.00S,2026-04-10T23:31:26.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,16,19,2026-04-10T23:32:17Z,1090000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,110.0,,,,,,,,,,,,,,,,,
112,PT03M43.00S,2026-04-10T23:31:26.9Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203952,,,1610612748,16,20,2026-04-10T23:32:17Z,1100000,False,,,0,,A. Wiggins Free Throw 2 of 2 (8 PTS),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
113,PT03M27.00S,2026-04-10T23:32:35.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630264,87.20433639947439,60.78431372549019,1610612764,16,20,2026-04-10T23:39:31Z,1110000,False,54.0,68.0,1,right,MISS A. Gill 8' turnaround Shot,[1630264],1610612764.0,WAS,turnaround,,,Gill,A. Gill,,,,,In The Paint (Non-RA),8-16 Right,8.66,Missed,,,,,,,,,,,,,,,,,,
115,PT03M24.00S,2026-04-10T23:32:38.8Z,1,REGULAR,rebound,defensive,[],1642276,,,1610612748,16,20,2026-04-10T23:32:41Z,1130000,False,,,0,,K. Ware REBOUND (Off:0 Def:4),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),8-16 Right,,,113.0,4.0,4.0,0.0,,,,,,,,,,,,,,
116,PT03M20.00S,2026-04-10T23:32:44.1Z,1,REGULAR,2pt,Layup,[],1641796,9.806176084099869,31.862745098039213,1610612748,16,20,2026-04-10T23:35:57Z,1140000,False,91.0,40.0,1,left,MISS P. Larsson 9' driving Layup - blocked,"[1641796, 1642882]",1610612748.0,MIA,driving,,,Larsson,P. Larsson,,,,,Mid-Range,8-16 Right,9.9,Missed,,,,,,,,,,,,,,,,,Reese,1642882.0
117,PT03M20.00S,2026-04-10T23:32:44.1Z,1,REGULAR,block,,[],1642882,,,1610612748,16,20,2026-04-10T23:35:57Z,1150000,False,,,0,,J. Reese BLOCK (1 BLK),[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
118,PT03M20.00S,2026-04-10T23:32:44.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,16,20,2026-04-10T23:32:58Z,1160000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,8-16 Right,,,116.0,,,,,,,,,,,,,,,,,
121,PT03M20.00S,2026-04-10T23:32:51.1Z,1,REGULAR,substitution,out,[],203952,,,1610612748,16,20,2026-04-10T23:32:58Z,1190000,False,,,0,,SUB out: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M20.00S,2026-04-10T23:32:51.1Z,1,REGULAR,substitution,in,[],1642857,,,1610612748,16,20,2026-04-10T23:32:58Z,1200000,False,,,0,,SUB in: K. Jakučionis,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M20.00S,2026-04-10T23:32:51.1Z,1,REGULAR,substitution,in,[],1642352,,,1610612748,16,20,2026-04-10T23:32:58Z,1210000,False,,,0,,SUB in: K. Johnson,[1642352],1610612748.0,MIA,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M20.00S,2026-04-10T23:32:51.1Z,1,REGULAR,substitution,out,[],1631323,,,1610612748,16,20,2026-04-10T23:33:34Z,1215000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M13.00S,2026-04-10T23:33:13.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642857,21.50131406044678,90.19607843137256,1610612748,16,20,2026-04-10T23:33:22Z,1220000,False,-201.0,150.0,1,left,MISS K. Jakučionis 25' 3PT,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,Above the Break 3,24+ Left Center,25.06,Missed,,,,,,,,,,,,,,,,,,
125,PT03M08.00S,2026-04-10T23:33:18.0Z,1,REGULAR,rebound,offensive,[],1642276,,,1610612748,16,20,2026-04-10T23:33:22Z,1230000,False,,,0,,K. Ware REBOUND (Off:1 Def:4),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Left Center,,,124.0,5.0,4.0,1.0,,,,,,,,,,,,,,
126,PT03M02.00S,2026-04-10T23:33:23.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641796,4.681340341655716,50.98039215686274,1610612748,16,22,2026-04-10T23:37:04Z,1240000,False,-5.0,-8.0,1,left,P. Larsson driving DUNK (2 PTS),[1641796],1610612748.0,MIA,driving,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,,,2.0,,,,,,,,,,,
128,PT02M43.00S,2026-04-10T23:33:41.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642882,86.02168199737189,48.77450980392157,1610612764,16,22,2026-04-11T00:21:31Z,1250000,False,-6.0,79.0,1,right,MISS J. Reese 7' floating Shot,[1642882],1610612764.0,WAS,floating,,,Reese,J. Reese,,,,,In The Paint (Non-RA),0-8 Center,7.91,Missed,,,,,,,,,,,,,,,,,,
129,PT02M41.00S,2026-04-10T23:33:43.8Z,1,REGULAR,rebound,defensive,[],1642276,,,1610612748,16,22,2026-04-10T23:33:47Z,1260000,False,,,0,,K. Ware REBOUND (Off:1 Def:5),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,,,128.0,6.0,5.0,1.0,,,,,,,,,,,,,,
130,PT02M36.00S,2026-04-10T23:33:49.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642857,6.652431011826544,51.71568627450981,1610612748,16,24,2026-04-10T23:37:23Z,1270000,False,-9.0,10.0,1,left,K. Jakučionis running Layup (2 PTS),[1642857],1610612748.0,MIA,running,,,Jakučionis,K. Jakučionis,,,,,Restricted Area,0-8 Center,1.32,Made,,,,,,,2.0,,,,,,,,,,,
131,PT02M32.00S,2026-04-10T23:34:01.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,16,24,2026-04-10T23:34:01Z,1280000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M31.00S,2026-04-10T23:36:59.7Z,1,REGULAR,turnover,backcourt,[],1641778,,,1610612764,16,24,2026-04-10T23:37:22Z,1290000,False,,,0,,L. Black backcourt TURNOVER (3 TO),[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,Above the Break 3,24+ Center,,,,,,,,3.0,,,,,,,,,,,,
133,PT02M20.00S,2026-04-10T23:37:31.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641796,13.485545335085414,38.72549019607843,1610612748,16,26,2026-04-10T23:38:19Z,1300000,False,56.0,74.0,1,left,P. Larsson 9' driving floating bank Jump Shot (4 PTS) (K. Ware 2 AST),"[1641796, 1642276]",1610612748.0,MIA,driving floating bank,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),8-16 Right,9.33,Made,,,,,,,4.0,K. Ware,1642276.0,2.0,,,,,,,,
134,PT02M02.00S,2026-04-10T23:37:48.3Z,1,REGULAR,3pt,Jump Shot,[],1642860,77.34888304862024,86.76470588235294,1610612764,19,26,2026-04-10T23:38:44Z,1310000,False,184.0,160.0,1,right,W. Riley 24' 3PT pullup (3 PTS) (J. Watkins 1 AST),"[1642860, 1642364]",1610612764.0,WAS,pullup,,,Riley,W. Riley,,,,,Above the Break 3,24+ Right Center,24.39,Made,,,,,,,3.0,J. Watkins,1642364.0,1.0,,,,,,,,
136,PT01M54.00S,2026-04-10T23:37:56.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641796,5.995400788436268,53.67647058823529,1610612748,19,28,2026-04-10T23:41:06Z,1330000,False,-18.0,4.0,1,left,P. Larsson driving Layup (6 PTS) (K. Jakučionis 1 AST),"[1641796, 1642857]",1610612748.0,MIA,driving,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,1.88,Made,,,,,,,6.0,K. Jakučionis,1642857.0,1.0,,,,,,,,
138,PT01M36.00S,2026-04-10T23:38:13.8Z,1,REGULAR,3pt,Jump Shot,[],1641778,70.51576872536137,15.196078431372548,1610612764,22,28,2026-04-10T23:38:22Z,1340000,False,-174.0,225.0,1,right,L. Black 28' 3PT  (5 PTS) (W. Riley 1 AST),"[1641778, 1642860]",1610612764.0,WAS,,,,Black,L. Black,,,,,Above the Break 3,24+ Left Center,28.42,Made,,,,,,,5.0,W. Riley,1642860.0,1.0,,,,,,,,
140,PT01M19.00S,2026-04-10T23:38:31.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631170,13.485545335085414,54.166666666666664,1610612748,22,30,2026-04-10T23:38:36Z,1360000,False,-21.0,74.0,1,left,J. Jaquez Jr. 7' turnaround Hook (2 PTS),[1631170],1610612748.0,MIA,turnaround,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.72,Made,,,,,,,2.0,,,,,,,,,,,
141,PT01M08.00S,2026-04-10T23:38:44.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641796,,,1610612764,22,30,2026-04-10T23:38:51Z,1370000,False,,,0,,P. Larsson personal FOUL (1 PF) (Watkins 2 FT),"[1641796, 1642364]",1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1148.0,,,,,,,,1.0,0.0,Watkins,1642364.0,,
143,PT01M08.00S,2026-04-10T23:39:10.3Z,1,REGULAR,freethrow,1 of 2,[],1642364,,,1610612764,22,30,2026-04-10T23:39:10Z,1390000,False,,,0,,MISS J. Watkins Free Throw 1 of 2,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
144,PT01M08.00S,2026-04-10T23:39:10.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,22,30,2026-04-10T23:39:10Z,1400000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,143.0,,,,,,,,,,,,,,,,,
145,PT01M08.00S,2026-04-10T23:39:10.9Z,1,REGULAR,substitution,out,[],1642882,,,1610612764,22,30,2026-04-10T23:39:19Z,1410000,False,,,0,,SUB out: J. Reese,[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M08.00S,2026-04-10T23:39:10.9Z,1,REGULAR,substitution,out,[],1642276,,,1610612764,22,30,2026-04-10T23:39:19Z,1420000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M08.00S,2026-04-10T23:39:10.9Z,1,REGULAR,substitution,in,[],1630536,,,1610612764,22,30,2026-04-10T23:39:19Z,1430000,False,,,0,,SUB in: S. Cooper,[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M08.00S,2026-04-10T23:39:10.9Z,1,REGULAR,substitution,in,[],1628389,,,1610612764,22,30,2026-04-10T23:39:19Z,1440000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT01M08.00S,2026-04-10T23:39:42.3Z,1,REGULAR,freethrow,2 of 2,[],1642364,,,1610612764,23,30,2026-04-10T23:39:42Z,1450000,False,,,0,,J. Watkins Free Throw 2 of 2 (1 PTS),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
150,PT00M57.30S,2026-04-10T23:39:55.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641796,8.09789750328515,40.19607843137255,1610612748,23,32,2026-04-10T23:40:02Z,1460000,False,49.0,24.0,1,left,P. Larsson driving Layup (8 PTS),[1641796],1610612748.0,MIA,driving,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),0-8 Center,5.44,Made,,,,,,,8.0,,,,,,,,,,,
151,PT00M31.90S,2026-04-10T23:40:22.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641778,87.07293035479631,41.17647058823529,1610612764,23,32,2026-04-10T23:42:22Z,1470000,False,-44.0,69.0,1,right,MISS L. Black 8' driving floating Shot,[1641778],1610612764.0,WAS,driving floating,,,Black,L. Black,,,,,In The Paint (Non-RA),8-16 Center,8.19,Missed,,,,,,,,,,,,,,,,,,
152,PT00M30.00S,2026-04-10T23:40:24.2Z,1,REGULAR,rebound,defensive,[],1631170,,,1610612748,23,32,2026-04-10T23:40:24Z,1480000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:2),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,151.0,2.0,2.0,0.0,,,,,,,,,,,,,,
153,PT00M24.80S,2026-04-10T23:40:30.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,6.389618922470433,49.26470588235294,1610612748,23,34,2026-04-10T23:42:47Z,1490000,False,4.0,8.0,1,left,B. Adebayo alley-oop DUNK (5 PTS) (J. Jaquez Jr. 2 AST),"[1628389, 1631170]",1610612748.0,MIA,alley-oop,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,0.85,Made,,,,,,,5.0,J. Jaquez Jr.,1631170.0,2.0,,,,,,,,
155,PT00M03.90S,2026-04-10T23:40:52.3Z,1,REGULAR,3pt,Jump Shot,[],1642860,66.04796320630749,34.55882352941176,1610612764,23,34,2026-04-10T23:43:07Z,1510000,False,-77.0,267.0,1,right,MISS W. Riley 27' pullup 3PT,[1642860],1610612764.0,WAS,pullup,,,Riley,W. Riley,,,,,Above the Break 3,24+ Center,27.76,Missed,,,,,,,,,,,,,,,,,,
156,PT00M03.90S,2026-04-10T23:40:52.3Z,1,REGULAR,rebound,defensive,[],1642352,,,1610612748,23,34,2026-04-10T23:41:00Z,1520000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1642352],1610612748.0,MIA,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,,,155.0,1.0,1.0,0.0,,,,,,,,,,,,,,
158,PT00M00.00S,2026-04-10T23:40:57.2Z,1,REGULAR,heave,,[],0,,,1610612748,23,34,2026-04-10T23:43:54Z,1530000,False,,,0,,MIA Heave,[],1610612748.0,MIA,,,,,,,,,,In The Paint (Non-RA),8-16 Center,70.09,,,,,,,,,,,,,,,,,,,
159,PT00M00.00S,2026-04-10T23:40:57.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,23,34,2026-04-10T23:41:10Z,1540000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,16-24 Left Center,,,158.0,,,,,,,,,,,,,,,,,
160,PT00M00.00S,2026-04-10T23:41:00.7Z,1,REGULAR,period,end,[],0,,,1610612748,23,34,2026-04-10T23:41:00Z,1550000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2026-04-10T23:41:06.3Z,2,REGULAR,substitution,out,['startperiod'],1641778,,,1610612748,23,34,2026-04-10T23:43:40Z,1560000,False,,,0,,SUB out: L. Black,[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2026-04-10T23:41:06.3Z,2,REGULAR,substitution,out,['startperiod'],1630264,,,1610612748,23,34,2026-04-10T23:43:40Z,1570000,False,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2026-04-10T23:41:06.3Z,2,REGULAR,substitution,in,['startperiod'],1642267,,,1610612748,23,34,2026-04-10T23:43:40Z,1580000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2026-04-10T23:41:06.3Z,2,REGULAR,substitution,in,['startperiod'],1642882,,,1610612748,23,34,2026-04-10T23:43:40Z,1590000,False,,,0,,SUB in: J. Reese,[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2026-04-10T23:43:40.5Z,2,REGULAR,period,start,[],0,,,1610612748,23,34,2026-04-10T23:43:40Z,1600000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT11M40.00S,2026-04-10T23:44:00.0Z,2,REGULAR,3pt,Jump Shot,[],1642352,5.075558475689881,1.715686274509804,1610612748,23,34,2026-04-10T23:44:05Z,1610000,False,241.0,-5.0,1,left,MISS K. Johnson 24' 3PT,[1642352],1610612748.0,MIA,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,24.14,Missed,,,,,,,,,,,,,,,,,,
168,PT11M37.00S,2026-04-10T23:44:03.0Z,2,REGULAR,rebound,defensive,[],1642860,,,1610612764,23,34,2026-04-10T23:44:05Z,1620000,False,,,0,,W. Riley REBOUND (Off:0 Def:1),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Right Corner 3,24+ Right,,,167.0,1.0,1.0,0.0,,,,,,,,,,,,,,
169,PT11M33.00S,2026-04-10T23:44:09.3Z,2,REGULAR,foul,personal,[],1641796,,,1610612764,23,34,2026-04-10T23:44:14Z,1630000,False,,,0,,P. Larsson personal FOUL (2 PF),"[1641796, 1642860]",1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1628168.0,,,,,,,,2.0,0.0,Riley,1642860.0,,
171,PT11M33.00S,2026-04-10T23:44:23.9Z,2,REGULAR,substitution,out,[],1641796,,,1610612764,23,34,2026-04-10T23:44:26Z,1650000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT11M33.00S,2026-04-10T23:44:23.9Z,2,REGULAR,substitution,in,[],1642066,,,1610612764,23,34,2026-04-10T23:44:26Z,1660000,False,,,0,,SUB in: M. Gardner,[1642066],1610612748.0,MIA,,,,Gardner,M. Gardner,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT11M33.00S,2026-04-10T23:44:45.0Z,2,REGULAR,turnover,5-second-violation,['team'],0,,,1610612764,23,34,2026-04-10T23:44:52Z,1670000,False,,,0,,WAS 5-second-violation Team TURNOVER,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,1628168.0,,,,,,,,,,,,,
174,PT11M20.00S,2026-04-10T23:45:07.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642352,5.601182654402102,48.529411764705884,1610612748,23,36,2026-04-10T23:45:36Z,1680000,False,7.0,0.0,1,left,K. Johnson driving DUNK (2 PTS) (J. Jaquez Jr. 3 AST),"[1642352, 1631170]",1610612748.0,MIA,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,0.74,Made,,,,,,,2.0,J. Jaquez Jr.,1631170.0,3.0,,,,,,,,
176,PT10M59.00S,2026-04-10T23:45:28.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642267,79.97700394218134,48.03921568627451,1610612764,25,36,2026-04-10T23:45:39Z,1700000,False,-10.0,136.0,1,right,B. Carrington 13' turnaround Jump Shot (10 PTS) (J. Reese 3 AST),"[1642267, 1642882]",1610612764.0,WAS,turnaround,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),8-16 Center,13.61,Made,,,,,,,10.0,J. Reese,1642882.0,3.0,,,,,,,,
