actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
172,PT00M01.40S,2026-03-16T23:39:49.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",204001,93.11760840998686,56.372549019607845,1610612744,23,34,2026-03-16T23:39:53Z,1690000,False,32.0,12.0,1,right,K. Porziņģis driving Layup (8 PTS) (B. Podziemski 2 AST),"[204001, 1641764]",1610612744.0,GSW,driving,,,,,,Restricted Area,0-8 Center,3.42,Made,8.0,Porziņģis,K. Porziņģis,B. Podziemski,1641764.0,2.0,,,,,,,,,,,,,,,
173,PT00M00.00S,2026-03-16T23:39:54.5Z,1,REGULAR,heave,,[],0,,,1610612764,23,34,2026-03-16T23:44:34Z,1700000,False,,,0,,WAS Heave,[],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Right Center,57.45,,,,,,,,,,,,,,,,,,,,,,
174,PT00M00.00S,2026-03-16T23:39:54.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,23,34,2026-03-16T23:44:34Z,1710000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,173.0,,,,,,,,,
175,PT00M00.00S,2026-03-16T23:39:57.8Z,1,REGULAR,period,end,[],0,,,1610612764,23,34,2026-03-16T23:39:57Z,1720000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2026-03-16T23:40:02.2Z,2,REGULAR,substitution,out,['startperiod'],1642954,,,1610612764,23,34,2026-03-16T23:42:28Z,1730000,False,,,0,,SUB out: W. Richard,[1642954],1610612744.0,GSW,,,,,,,,,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2026-03-16T23:40:02.2Z,2,REGULAR,substitution,out,['startperiod'],204001,,,1610612764,23,34,2026-03-16T23:42:28Z,1740000,False,,,0,,SUB out: K. Porziņģis,[204001],1610612744.0,GSW,,,,,,,,,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2026-03-16T23:40:02.2Z,2,REGULAR,substitution,out,['startperiod'],1642502,,,1610612764,23,34,2026-03-16T23:42:28Z,1750000,False,,,0,,SUB out: M. Leons,[1642502],1610612744.0,GSW,,,,,,,,,,,,Leons,M. Leons,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2026-03-16T23:40:02.2Z,2,REGULAR,substitution,out,['startperiod'],1641764,,,1610612764,23,34,2026-03-16T23:42:28Z,1760000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,,,,,,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2026-03-16T23:40:02.2Z,2,REGULAR,substitution,in,['startperiod'],1629001,,,1610612764,23,34,2026-03-16T23:42:28Z,1770000,False,,,0,,SUB in: D. Melton,[1629001],1610612744.0,GSW,,,,,,,,,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2026-03-16T23:40:02.2Z,2,REGULAR,substitution,in,['startperiod'],1630311,,,1610612764,23,34,2026-03-16T23:42:28Z,1780000,False,,,0,,SUB in: P. Spencer,[1630311],1610612744.0,GSW,,,,,,,,,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2026-03-16T23:40:02.2Z,2,REGULAR,substitution,in,['startperiod'],203110,,,1610612764,23,34,2026-03-16T23:42:28Z,1790000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,,,,,,,,,Green,D. Green,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2026-03-16T23:40:02.2Z,2,REGULAR,substitution,in,['startperiod'],1631466,,,1610612764,23,34,2026-03-16T23:42:28Z,1800000,False,,,0,,SUB in: N. Williams,[1631466],1610612744.0,GSW,,,,,,,,,,,,Williams,N. Williams,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2026-03-16T23:42:41.1Z,2,REGULAR,period,start,[],0,,,0,23,34,2026-03-16T23:42:41Z,1810000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT11M36.00S,2026-03-16T23:43:03.4Z,2,REGULAR,2pt,Jump Shot,[],1629001,84.70762155059133,33.57843137254902,1610612744,23,36,2026-03-16T23:43:10Z,1820000,False,-82.0,91.0,1,right,D. Melton 12' turnaround Jump Shot (6 PTS) (G. Santos 2 AST),"[1629001, 1630611]",1610612744.0,GSW,turnaround,,,,,,Mid-Range,8-16 Left,12.27,Made,6.0,Melton,D. Melton,G. Santos,1630611.0,2.0,,,,,,,,,,,,,,,
188,PT11M24.00S,2026-03-16T23:43:16.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642364,9.149145860709593,47.30392156862745,1610612764,23,36,2026-03-16T23:45:54Z,1840000,False,13.0,34.0,1,left,MISS J. Watkins driving Layup,[1642364],1610612764.0,WAS,driving,,,,,,Restricted Area,0-8 Center,3.61,Missed,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,
189,PT11M22.00S,2026-03-16T23:43:18.8Z,2,REGULAR,rebound,defensive,[],1630311,,,1610612744,23,36,2026-03-16T23:43:23Z,1850000,False,,,0,,P. Spencer REBOUND (Off:0 Def:2),[1630311],1610612744.0,GSW,,,,,,,Restricted Area,0-8 Center,,,,Spencer,P. Spencer,,,,,,,,,188.0,2.0,2.0,0.0,,,,,,
190,PT11M16.00S,2026-03-16T23:43:25.1Z,2,REGULAR,3pt,Jump Shot,[],1630611,70.77858081471747,75.49019607843137,1610612744,23,39,2026-03-16T23:46:25Z,1860000,False,127.0,222.0,1,right,G. Santos 25' 3PT step back (9 PTS) (D. Green 3 AST),"[1630611, 203110]",1610612744.0,GSW,step back,,,,,,Above the Break 3,24+ Right Center,25.62,Made,9.0,Santos,G. Santos,D. Green,203110.0,3.0,,,,,,,,,,,,,,,
192,PT10M59.00S,2026-03-16T23:43:41.3Z,2,REGULAR,3pt,Jump Shot,[],1630264,13.354139290407357,3.1862745098039214,1610612764,23,39,2026-03-16T23:43:45Z,1880000,False,234.0,73.0,1,left,MISS A. Gill 24' 3PT,[1630264],1610612764.0,WAS,,,,,,,Right Corner 3,24+ Right,24.52,Missed,,Gill,A. Gill,,,,,,,,,,,,,,,,,,
193,PT10M57.00S,2026-03-16T23:43:43.3Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612744,23,39,2026-03-16T23:43:45Z,1890000,False,,,0,,D. Melton REBOUND (Off:0 Def:2),[1629001],1610612744.0,GSW,,,,,,,Right Corner 3,24+ Right,,,,Melton,D. Melton,,,,,,,,,192.0,2.0,2.0,0.0,,,,,,
194,PT10M48.00S,2026-03-16T23:43:52.5Z,2,REGULAR,3pt,Jump Shot,[],1631466,95.0886990801577,95.34313725490196,1610612744,23,39,2026-03-16T23:43:56Z,1900000,False,227.0,-6.0,1,right,MISS N. Williams 3PT,[1631466],1610612744.0,GSW,,,,,,,Right Corner 3,24+ Right,22.68,Missed,,Williams,N. Williams,,,,,,,,,,,,,,,,,,
195,PT10M45.00S,2026-03-16T23:43:55.5Z,2,REGULAR,rebound,defensive,[],1641774,,,1610612764,23,39,2026-03-16T23:43:56Z,1910000,False,,,0,,T. Vukcevic REBOUND (Off:0 Def:2),[1641774],1610612764.0,WAS,,,,,,,Right Corner 3,24+ Right,,,,Vukcevic,T. Vukcevic,,,,,,,,,194.0,2.0,2.0,0.0,,,,,,
196,PT10M41.00S,2026-03-16T23:44:01.0Z,2,REGULAR,foul,personal,['2freethrow'],1630611,,,1610612764,23,39,2026-03-16T23:44:09Z,1920000,False,,,0,,G. Santos shooting personal FOUL (3 PF) (Gill 2 FT),"[1630611, 1630264]",1610612744.0,GSW,shooting,,,,,,Mid-Range,8-16 Right,,,,Santos,G. Santos,,,,1162.0,3.0,0.0,Gill,1630264.0,,,,,,,,,,
198,PT10M41.00S,2026-03-16T23:44:35.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630264,,,1610612764,24,39,2026-03-16T23:44:35Z,1940000,False,,,0,,A. Gill Free Throw 1 of 2 (1 PTS),[1630264],1610612764.0,WAS,,,,,,,,,,Made,1.0,Gill,A. Gill,,,,,,,,,,,,,,,,,,
199,PT10M41.00S,2026-03-16T23:44:37.4Z,2,REGULAR,substitution,out,[],1630611,,,1610612764,24,39,2026-03-16T23:44:54Z,1950000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,,,,,,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,
200,PT10M41.00S,2026-03-16T23:44:37.4Z,2,REGULAR,substitution,in,[],1642502,,,1610612764,24,39,2026-03-16T23:44:54Z,1960000,False,,,0,,SUB in: M. Leons,[1642502],1610612744.0,GSW,,,,,,,,,,,,Leons,M. Leons,,,,,,,,,,,,,,,,,,
201,PT10M41.00S,2026-03-16T23:44:58.4Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630264,,,1610612764,25,39,2026-03-16T23:44:58Z,1970000,False,,,0,,A. Gill Free Throw 2 of 2 (2 PTS),[1630264],1610612764.0,WAS,,,,,,,,,,Made,2.0,Gill,A. Gill,,,,,,,,,,,,,,,,,,
202,PT10M16.00S,2026-03-16T23:45:24.6Z,2,REGULAR,2pt,Jump Shot,[],1630311,83.65637319316689,28.921568627450984,1610612744,25,39,2026-03-16T23:45:29Z,1980000,False,-105.0,101.0,1,right,MISS P. Spencer 14' pullup Shot,[1630311],1610612744.0,GSW,pullup,,,,,,Mid-Range,8-16 Left,14.6,Missed,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,
203,PT10M15.00S,2026-03-16T23:45:25.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,25,39,2026-03-16T23:45:29Z,1990000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,202.0,,,,,,,,,
205,PT10M15.00S,2026-03-16T23:45:29.7Z,2,REGULAR,substitution,out,[],1630264,,,1610612764,25,39,2026-03-16T23:45:34Z,2010000,False,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,,,,,,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,
206,PT10M15.00S,2026-03-16T23:45:29.7Z,2,REGULAR,substitution,in,[],1642860,,,1610612764,25,39,2026-03-16T23:45:34Z,2020000,False,,,0,,SUB in: W. Riley,[1642860],1610612764.0,WAS,,,,,,,,,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,
207,PT10M00.00S,2026-03-16T23:45:55.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641774,19.136005256241788,50.73529411764706,1610612764,27,39,2026-03-16T23:46:27Z,2030000,False,-4.0,127.0,1,left,T. Vukcevic 12' floating Jump Shot (2 PTS) (B. Carrington 1 AST),"[1641774, 1642267]",1610612764.0,WAS,floating,,,,,,In The Paint (Non-RA),8-16 Center,12.75,Made,2.0,Vukcevic,T. Vukcevic,B. Carrington,1642267.0,1.0,,,,,,,,,,,,,,,
209,PT09M53.00S,2026-03-16T23:46:04.4Z,2,REGULAR,foul,personal,[],1630536,,,1610612744,27,39,2026-03-16T23:46:27Z,2050000,False,,,0,,S. Cooper personal FOUL (2 PF),"[1630536, 1629001]",1610612764.0,WAS,,,,,,,Above the Break 3,24+ Right Center,,,,Cooper,S. Cooper,,,,202901.0,2.0,0.0,Melton,1629001.0,,,,,,,,,,
212,PT09M42.00S,2026-03-16T23:46:29.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629001,91.5407358738502,46.81372549019608,1610612744,27,39,2026-03-16T23:51:04Z,2080000,False,-16.0,27.0,1,right,MISS D. Melton turnaround Hook,[1629001],1610612744.0,GSW,turnaround,,,,,,Restricted Area,0-8 Center,3.13,Missed,,Melton,D. Melton,,,,,,,,,,,,,,,,,,
213,PT09M41.00S,2026-03-16T23:46:30.5Z,2,REGULAR,rebound,offensive,[],1629001,,,1610612744,27,39,2026-03-16T23:46:34Z,2090000,False,,,0,,D. Melton REBOUND (Off:1 Def:2),[1629001],1610612744.0,GSW,,,,,,,Restricted Area,0-8 Center,,,,Melton,D. Melton,,,,,,,,,212.0,3.0,2.0,1.0,,,,,,
214,PT09M41.00S,2026-03-16T23:46:31.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629001,91.80354796320631,47.30392156862745,1610612744,27,41,2026-03-16T23:51:36Z,2100000,False,-13.0,25.0,1,right,D. Melton putback Layup (8 PTS),[1629001],1610612744.0,GSW,putback,,,,,,Restricted Area,0-8 Center,2.8,Made,8.0,Melton,D. Melton,,,,,,,,,,,,,,,,,,
215,PT09M33.00S,2026-03-16T23:46:38.5Z,2,REGULAR,3pt,Jump Shot,[],1641774,32.933639947437584,61.51960784313726,1610612764,27,41,2026-03-16T23:46:49Z,2110000,False,-58.0,257.0,1,left,MISS T. Vukcevic 26' 3PT,[1641774],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Center,26.35,Missed,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,
216,PT09M28.00S,2026-03-16T23:46:43.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612744,27,41,2026-03-16T23:46:50Z,2120000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,215.0,,,,,,,,,
218,PT09M18.00S,2026-03-16T23:47:01.6Z,2,REGULAR,2pt,Jump Shot,[],1629001,80.76544021024968,76.47058823529412,1610612744,27,43,2026-03-16T23:47:05Z,2140000,False,132.0,128.0,1,right,D. Melton 18' pullup Jump Shot (10 PTS) (D. Green 4 AST),"[1629001, 203110]",1610612744.0,GSW,pullup,,,,,,Mid-Range,16-24 Right Center,18.44,Made,10.0,Melton,D. Melton,D. Green,203110.0,4.0,,,,,,,,,,,,,,,
220,PT09M17.00S,2026-03-16T23:47:06.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,27,43,2026-03-16T23:47:06Z,2160000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT09M06.00S,2026-03-16T23:50:22.7Z,2,REGULAR,substitution,out,[],1630536,,,1610612764,27,43,2026-03-16T23:50:25Z,2170000,False,,,0,,SUB out: S. Cooper,[1630536],1610612764.0,WAS,,,,,,,,,,,,Cooper,S. Cooper,,,,,,,,,,,,,,,,,,
222,PT09M06.00S,2026-03-16T23:50:22.7Z,2,REGULAR,substitution,in,[],1641731,,,1610612764,27,43,2026-03-16T23:50:25Z,2180000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,,,,,,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,
224,PT09M06.00S,2026-03-16T23:50:45.8Z,2,REGULAR,jumpball,recovered,[],1629001,,,1610612764,27,43,2026-03-16T23:52:58Z,2190000,False,,,0,,Jump Ball D. Green vs. T. Vukcevic: Tip to D. Melton,"[1629001, 203110, 1641774]",1610612744.0,GSW,heldball,D. Melton,Green,203110.0,Vukcevic,1641774.0,,,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,1629001.0
227,PT09M06.00S,2026-03-16T23:50:45.8Z,2,REGULAR,turnover,lost ball,[],1641774,,,1610612764,27,43,2026-03-16T23:53:43Z,2220000,False,,,0,,T. Vukcevic lost ball TURNOVER (2 TO),"[1641774, 203110]",1610612764.0,WAS,,,,,,,Mid-Range,16-24 Center,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,2.0,Green,203110.0,,,
228,PT09M06.00S,2026-03-16T23:50:45.8Z,2,REGULAR,steal,,[],203110,,,1610612744,27,43,2026-03-16T23:50:45Z,2230000,False,,,0,,D. Green STEAL (1 STL),[203110],1610612744.0,GSW,,,,,,,Mid-Range,16-24 Center,,,,Green,D. Green,,,,,,,,,,,,,,,,,,
229,PT09M01.00S,2026-03-16T23:50:50.9Z,2,REGULAR,foul,personal,[],1642267,,,1610612744,27,43,2026-03-16T23:50:58Z,2240000,False,,,0,,B. Carrington personal FOUL (1 PF),"[1642267, 1631466]",1610612764.0,WAS,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Carrington,B. Carrington,,,,202027.0,1.0,0.0,Williams,1631466.0,,,,,,,,,,
231,PT09M01.00S,2026-03-16T23:51:15.3Z,2,REGULAR,foul,technical,['1freethrow'],1642267,,,1610612744,27,43,2026-03-16T23:51:19Z,2260000,False,,,0,,B. Carrington technical FOUL (1 Tech),[1642267],1610612764.0,WAS,,,,,,,,,,,,Carrington,B. Carrington,,,,202027.0,1.0,1.0,,,,,,,,,,,,
232,PT09M01.00S,2026-03-16T23:51:28.1Z,2,REGULAR,freethrow,1 of 1,[],1629001,,,1610612744,27,44,2026-03-16T23:51:28Z,2270000,False,,,0,,D. Melton technical Free Throw 1 of 1 (11 PTS),[1629001],1610612744.0,GSW,technical,,,,,,,,,Made,11.0,Melton,D. Melton,,,,,,,,,,,,,,,,,,
233,PT08M49.00S,2026-03-16T23:51:57.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630311,95.22010512483574,10.049019607843137,1610612744,27,44,2026-03-16T23:52:29Z,2280000,False,-200.0,-8.0,1,right,MISS P. Spencer 19' Jump Shot,[1630311],1610612744.0,GSW,,,,,,,Mid-Range,16-24 Left,19.99,Missed,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,
234,PT08M43.00S,2026-03-16T23:52:03.5Z,2,REGULAR,rebound,offensive,[],1631466,,,1610612744,27,44,2026-03-16T23:52:03Z,2290000,False,,,0,,N. Williams REBOUND (Off:1 Def:0),[1631466],1610612744.0,GSW,,,,,,,Left Corner 3,24+ Left,,,,Williams,N. Williams,,,,,,,,,233.0,1.0,0.0,1.0,,,,,,
235,PT08M43.00S,2026-03-16T23:52:02.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631466,94.40999984741211,50.0,1610612744,27,44,2026-03-16T23:52:02Z,2300000,False,0.0,0.0,1,right,MISS N. Williams tip Layup,[1631466],1610612744.0,GSW,tip,,,,,,Mid-Range,8-16 Left,0.0,Missed,,Williams,N. Williams,,,,,,,,,,,,,,,,,,
236,PT08M43.00S,2026-03-16T23:52:03.3Z,2,REGULAR,rebound,defensive,[],1642364,,,1610612764,27,44,2026-03-16T23:52:03Z,2310000,False,,,0,,J. Watkins REBOUND (Off:1 Def:1),[1642364],1610612764.0,WAS,,,,,,,Mid-Range,8-16 Left,,,,Watkins,J. Watkins,,,,,,,,,235.0,2.0,1.0,1.0,,,,,,
237,PT08M33.00S,2026-03-16T23:52:13.8Z,2,REGULAR,2pt,Jump Shot,[],1642860,6.783837056504599,26.715686274509803,1610612764,27,44,2026-03-16T23:52:47Z,2320000,False,116.0,11.0,1,left,MISS W. Riley 11' pullup Shot,[1642860],1610612764.0,WAS,pullup,,,,,,Mid-Range,8-16 Right,11.69,Missed,,Riley,W. Riley,,,,,,,,,,,,,,,,,,
238,PT08M33.00S,2026-03-16T23:52:13.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,27,44,2026-03-16T23:52:47Z,2330000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,237.0,,,,,,,,,
240,PT08M33.00S,2026-03-16T23:52:21.2Z,2,REGULAR,substitution,out,[],1642364,,,1610612764,27,44,2026-03-16T23:52:33Z,2350000,False,,,0,,SUB out: J. Watkins,[1642364],1610612764.0,WAS,,,,,,,,,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,
241,PT08M33.00S,2026-03-16T23:52:21.2Z,2,REGULAR,substitution,out,[],1642267,,,1610612764,27,44,2026-03-16T23:52:33Z,2360000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,,,,,,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,
242,PT08M33.00S,2026-03-16T23:52:21.2Z,2,REGULAR,substitution,out,[],1631466,,,1610612764,27,44,2026-03-16T23:52:33Z,2370000,False,,,0,,SUB out: N. Williams,[1631466],1610612744.0,GSW,,,,,,,,,,,,Williams,N. Williams,,,,,,,,,,,,,,,,,,
243,PT08M33.00S,2026-03-16T23:52:21.2Z,2,REGULAR,substitution,in,[],1642848,,,1610612764,27,44,2026-03-16T23:52:33Z,2380000,False,,,0,,SUB in: T. Johnson,[1642848],1610612764.0,WAS,,,,,,,,,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,
244,PT08M33.00S,2026-03-16T23:52:21.2Z,2,REGULAR,substitution,in,[],1629027,,,1610612764,27,44,2026-03-16T23:52:33Z,2390000,False,,,0,,SUB in: T. Young,[1629027],1610612764.0,WAS,,,,,,,,,,,,Young,T. Young,,,,,,,,,,,,,,,,,,
245,PT08M33.00S,2026-03-16T23:52:21.2Z,2,REGULAR,substitution,in,[],1642954,,,1610612764,27,44,2026-03-16T23:52:33Z,2400000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,,,,,,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,
246,PT08M31.00S,2026-03-16T23:52:44.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641774,20.05584756898817,95.09803921568627,1610612764,27,44,2026-03-16T23:52:49Z,2410000,False,-225.0,136.0,1,left,MISS T. Vukcevic 26' 3PT,[1641774],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Left Center,26.33,Missed,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,
247,PT08M31.00S,2026-03-16T23:52:44.9Z,2,REGULAR,rebound,defensive,[],1642954,,,1610612744,27,44,2026-03-16T23:52:49Z,2420000,False,,,0,,W. Richard REBOUND (Off:1 Def:2),[1642954],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,,,,Richard,W. Richard,,,,,,,,,246.0,3.0,2.0,1.0,,,,,,
248,PT08M12.00S,2026-03-16T23:53:03.8Z,2,REGULAR,turnover,lost ball,[],1629001,,,1610612744,27,44,2026-03-16T23:53:09Z,2430000,False,,,0,,D. Melton lost ball TURNOVER (2 TO),"[1629001, 1641731]",1610612744.0,GSW,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Melton,D. Melton,,,,,,,,,,,,,2.0,Coulibaly,1641731.0,,,
249,PT08M12.00S,2026-03-16T23:53:03.8Z,2,REGULAR,steal,,[],1641731,,,1610612764,27,44,2026-03-16T23:53:06Z,2440000,False,,,0,,B. Coulibaly STEAL (1 STL),[1641731],1610612764.0,WAS,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,
250,PT07M59.00S,2026-03-16T23:53:16.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1642848,8.623521681997373,50.245098039215684,1610612764,29,44,2026-03-17T00:26:02Z,2450000,False,-1.0,29.0,1,left,T. Johnson turnaround Hook (2 PTS),[1642848],1610612764.0,WAS,turnaround,,,,,,Restricted Area,0-8 Center,2.86,Made,2.0,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,
251,PT07M40.00S,2026-03-16T23:53:39.0Z,2,REGULAR,violation,kicked ball,[],1629027,,,1610612744,29,44,2026-03-16T23:53:43Z,2460000,False,,,0,,T. Young kicked ball VIOLATION,[1629027],1610612764.0,WAS,,,,,,,,,,,,Young,T. Young,,,,202027.0,,,,,,,,,,,,,,
252,PT07M40.00S,2026-03-16T23:53:42.6Z,2,REGULAR,substitution,out,[],1641774,,,1610612744,29,44,2026-03-16T23:53:50Z,2470000,False,,,0,,SUB out: T. Vukcevic,[1641774],1610612764.0,WAS,,,,,,,,,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,
253,PT07M40.00S,2026-03-16T23:53:42.6Z,2,REGULAR,substitution,out,[],1629001,,,1610612744,29,44,2026-03-16T23:53:50Z,2480000,False,,,0,,SUB out: D. Melton,[1629001],1610612744.0,GSW,,,,,,,,,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,
254,PT07M40.00S,2026-03-16T23:53:42.6Z,2,REGULAR,substitution,out,[],1630311,,,1610612744,29,44,2026-03-16T23:53:50Z,2490000,False,,,0,,SUB out: P. Spencer,[1630311],1610612744.0,GSW,,,,,,,,,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,
255,PT07M40.00S,2026-03-16T23:53:42.6Z,2,REGULAR,substitution,in,[],1630264,,,1610612744,29,44,2026-03-16T23:53:50Z,2500000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,,,,,,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,
256,PT07M40.00S,2026-03-16T23:53:42.6Z,2,REGULAR,substitution,in,[],1627780,,,1610612744,29,44,2026-03-16T23:53:50Z,2510000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,,,,,,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,
257,PT07M40.00S,2026-03-16T23:53:42.6Z,2,REGULAR,substitution,in,[],1641764,,,1610612744,29,44,2026-03-16T23:53:50Z,2520000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,,,,,,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,
258,PT07M25.00S,2026-03-16T23:54:18.7Z,2,REGULAR,3pt,Jump Shot,[],1642502,76.2976346911958,92.8921568627451,1610612744,29,44,2026-03-16T23:58:30Z,2530000,False,214.0,170.0,1,right,MISS M. Leons 27' pullup 3PT,[1642502],1610612744.0,GSW,pullup,,,,,,Above the Break 3,24+ Right Center,27.39,Missed,,Leons,M. Leons,,,,,,,,,,,,,,,,,,
259,PT07M23.00S,2026-03-16T23:54:20.7Z,2,REGULAR,rebound,defensive,[],1642848,,,1610612764,29,44,2026-03-16T23:54:23Z,2540000,False,,,0,,T. Johnson REBOUND (Off:0 Def:1),[1642848],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Right Center,,,,Johnson,T. Johnson,,,,,,,,,258.0,1.0,1.0,0.0,,,,,,
260,PT07M19.00S,2026-03-16T23:54:25.1Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1642848,21.369908015768726,32.59803921568628,1610612764,31,44,2026-03-16T23:59:01Z,2550000,False,87.0,148.0,1,left,T. Johnson 17' running pullup Jump Shot (4 PTS),[1642848],1610612764.0,WAS,running pullup,,,,,,Mid-Range,16-24 Right Center,17.2,Made,4.0,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,
262,PT07M12.00S,2026-03-16T23:54:35.5Z,2,REGULAR,substitution,out,[],1642502,,,1610612744,31,44,2026-03-16T23:54:42Z,2570000,False,,,0,,SUB out: M. Leons,[1642502],1610612744.0,GSW,,,,,,,,,,,,Leons,M. Leons,,,,,,,,,,,,,,,,,,
