actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
181,PT10M53.00S,2022-10-27T00:40:55.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628380,91.27792378449409,48.28431372549019,1610612759,39,28,2022-10-27T00:44:08Z,1810000,-9.0,29.0,1,right,MISS Z. Collins turnaround Hook,[1628380],1610612759.0,SAS,turnaround,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,3.07,Missed,,,,,,,,,,,,,,,,,,
182,PT10M50.00S,2022-10-27T00:40:58.1Z,2,REGULAR,rebound,offensive,[],1628380,,,1610612759,39,28,2022-10-27T00:40:58Z,1820000,,,0,,Z. Collins REBOUND (Off:1 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,181.0,2.0,1.0,1.0,,,,,,,,,,,,,
183,PT10M48.00S,2022-10-27T00:40:59.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630200,92.72339027595268,94.6078431372549,1610612759,39,28,2022-10-27T00:41:05Z,1830000,223.0,16.0,1,right,MISS T. Jones 3PT,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Right Corner 3,24+ Right,22.36,Missed,,,,,,,,,,,,,,,,,,
184,PT10M45.00S,2022-10-27T00:41:02.6Z,2,REGULAR,rebound,offensive,[],1630200,,,1610612759,39,28,2022-10-27T00:41:05Z,1840000,,,0,,T. Jones REBOUND (Off:1 Def:2),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Right Corner 3,24+ Right,,,,183.0,3.0,2.0,1.0,,,,,,,,,,,,,
185,PT10M45.00S,2022-10-27T00:41:03.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630200,86.28449408672799,64.70588235294117,1610612759,39,28,2022-10-27T00:49:27Z,1850000,74.0,76.0,1,right,MISS T. Jones 10' driving floating bank Shot,[1630200],1610612759.0,SAS,driving floating bank,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Right,10.6,Missed,,,,,,,,,,,,,,,,,,
186,PT10M44.00S,2022-10-27T00:41:04.4Z,2,REGULAR,rebound,offensive,[],1628966,,,1610612759,39,28,2022-10-27T00:41:25Z,1860000,,,0,,K. Bates-Diop REBOUND (Off:1 Def:1),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),8-16 Right,,,,185.0,2.0,1.0,1.0,,,,,,,,,,,,,
187,PT10M43.00S,2022-10-27T00:41:09.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628966,94.40999984741211,50.0,1610612759,39,28,2022-10-27T00:41:28Z,1870000,0.0,0.0,1,right,MISS K. Bates-Diop tip Layup,[1628966],1610612759.0,SAS,tip,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
188,PT10M43.00S,2022-10-27T00:41:09.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612750,39,28,2022-10-27T00:41:28Z,1880000,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,,187.0,,,,,,,,,,,,,,,,
190,PT10M43.00S,2022-10-27T00:41:14.3Z,2,REGULAR,substitution,out,[],1628380,,,1610612750,39,28,2022-10-27T00:41:18Z,1900000,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT10M43.00S,2022-10-27T00:41:14.3Z,2,REGULAR,substitution,in,[],1627751,,,1610612750,39,28,2022-10-27T00:41:18Z,1910000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT10M28.00S,2022-10-27T00:41:54.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203497,6.783837056504599,53.18627450980392,1610612750,41,28,2022-10-27T00:42:00Z,1930000,-16.0,11.0,1,left,R. Gobert driving Layup (4 PTS) (J. McLaughlin 4 AST),"[203497, 1629162]",1610612750.0,MIN,driving,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.95,Made,4.0,,,,,J. McLaughlin,1629162.0,4.0,,,,,,,,,,
195,PT10M14.00S,2022-10-27T00:42:08.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,79.71419185282524,48.529411764705884,1610612759,41,28,2022-10-27T00:51:12Z,1950000,-7.0,138.0,1,right,MISS K. Johnson 13' driving floating Shot,[1629640],1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,13.84,Missed,,,,,,,,,,,,,,,,,,
196,PT10M11.00S,2022-10-27T00:42:11.7Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,41,28,2022-10-27T00:42:15Z,1960000,,,0,,R. Gobert REBOUND (Off:0 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,195.0,5.0,5.0,0.0,,,,,,,,,,,,,
197,PT09M58.00S,2022-10-27T00:42:24.8Z,2,REGULAR,3pt,Jump Shot,[],1629669,30.56833114323259,62.99019607843137,1610612750,41,28,2022-10-27T00:42:29Z,1970000,-65.0,235.0,1,left,MISS J. Nowell 24' step back 3PT,[1629669],1610612750.0,MIN,step back,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Center,24.36,Missed,,,,,,,,,,,,,,,,,,
198,PT09M55.00S,2022-10-27T00:42:27.8Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,41,28,2022-10-27T00:42:29Z,1980000,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,,,,197.0,1.0,1.0,0.0,,,,,,,,,,,,,
199,PT09M44.00S,2022-10-27T00:42:41.0Z,2,REGULAR,foul,personal,['2freethrow'],203497,,,1610612759,41,28,2022-10-27T00:42:49Z,1990000,,,0,,R. Gobert shooting personal FOUL (2 PF) (Jones 2 FT),"[203497, 1630200]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204059.0,2.0,0.0,Jones,1630200.0,,,,,
201,PT09M44.00S,2022-10-27T00:43:08.7Z,2,REGULAR,freethrow,1 of 2,[],1630200,,,1610612759,41,29,2022-10-27T00:43:08Z,2010000,,,0,,T. Jones Free Throw 1 of 2 (5 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
202,PT09M44.00S,2022-10-27T00:43:09.5Z,2,REGULAR,substitution,out,[],1629162,,,1610612759,41,29,2022-10-27T00:43:15Z,2020000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M44.00S,2022-10-27T00:43:09.5Z,2,REGULAR,substitution,in,[],1626156,,,1610612759,41,29,2022-10-27T00:43:15Z,2030000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M44.00S,2022-10-27T00:43:27.8Z,2,REGULAR,freethrow,2 of 2,[],1630200,,,1610612759,41,30,2022-10-27T00:43:27Z,2040000,,,0,,T. Jones Free Throw 2 of 2 (6 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
206,PT09M25.00S,2022-10-27T00:43:51.8Z,2,REGULAR,substitution,out,[],1630200,,,1610612750,41,30,2022-10-27T00:43:55Z,2060000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M25.00S,2022-10-27T00:43:51.8Z,2,REGULAR,substitution,in,[],1626196,,,1610612750,41,30,2022-10-27T00:43:55Z,2070000,,,0,,SUB in: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M20.00S,2022-10-27T00:44:10.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,7.046649145860711,37.99019607843137,1610612750,43,30,2022-10-27T00:53:52Z,2080000,60.0,14.0,1,left,D. Russell 6' Layup (2 PTS) (N. Reid 1 AST),"[1626156, 1629675]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,6.15,Made,2.0,,,,,N. Reid,1629675.0,1.0,,,,,,,,,,
210,PT09M06.00S,2022-10-27T00:44:25.7Z,2,REGULAR,3pt,Jump Shot,[],1626196,77.21747700394218,86.27450980392157,1610612759,43,33,2022-10-27T00:44:30Z,2100000,181.0,162.0,1,right,J. Richardson 24' 3PT  (3 PTS) (J. Poeltl 1 AST),"[1626196, 1627751]",1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Right Center,24.3,Made,3.0,,,,,J. Poeltl,1627751.0,1.0,,,,,,,,,,
212,PT08M47.00S,2022-10-27T00:44:43.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,11.645860709592641,50.73529411764706,1610612750,45,33,2022-10-27T00:54:56Z,2120000,-4.0,57.0,1,left,D. Russell driving floating Jump Shot (4 PTS) (R. Gobert 1 AST),"[1626156, 203497]",1610612750.0,MIN,driving floating,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,5.71,Made,4.0,,,,,R. Gobert,203497.0,1.0,,,,,,,,,,
213,PT08M36.00S,2022-10-27T00:44:55.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,92.9862023653088,54.90196078431373,1610612759,45,35,2022-10-27T00:45:01Z,2130000,25.0,13.0,1,right,J. Poeltl cutting finger roll Layup (4 PTS) (J. Richardson 2 AST),"[1627751, 1626196]",1610612759.0,SAS,cutting finger roll,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,2.79,Made,4.0,,,,,J. Richardson,1626196.0,2.0,,,,,,,,,,
216,PT08M21.00S,2022-10-27T00:45:10.8Z,2,REGULAR,3pt,Jump Shot,[],1626156,26.363337713534822,80.14705882352942,1610612750,45,35,2022-10-27T00:45:16Z,2150000,-151.0,195.0,1,left,MISS D. Russell 24' step back 3PT,[1626156],1610612750.0,MIN,step back,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,24.67,Missed,,,,,,,,,,,,,,,,,,
217,PT08M17.00S,2022-10-27T00:45:14.8Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,45,35,2022-10-27T00:45:16Z,2160000,,,0,,K. Johnson REBOUND (Off:0 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,216.0,2.0,2.0,0.0,,,,,,,,,,,,,
218,PT08M14.00S,2022-10-27T00:45:18.1Z,2,REGULAR,turnover,traveling,[],1628966,,,1610612759,45,35,2022-10-27T00:45:24Z,2170000,,,0,,K. Bates-Diop traveling TURNOVER (1 TO),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,204059.0,,,,,1.0,,,,
219,PT08M14.00S,2022-10-27T00:45:21.4Z,2,REGULAR,substitution,out,[],1629675,,,1610612750,45,35,2022-10-27T00:45:27Z,2180000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M14.00S,2022-10-27T00:45:21.4Z,2,REGULAR,substitution,in,[],1626157,,,1610612750,45,35,2022-10-27T00:45:27Z,2190000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M07.00S,2022-10-27T00:45:41.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627752,14.4053876478318,94.36274509803921,1610612750,48,35,2022-10-27T00:45:45Z,2200000,-222.0,83.0,1,left,T. Prince 3PT  (6 PTS) (D. Russell 3 AST),"[1627752, 1626156]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,Left Corner 3,24+ Left,23.68,Made,6.0,,,,,D. Russell,1626156.0,3.0,,,,,,,,,,
223,PT08M06.00S,2022-10-27T00:45:47.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,48,35,2022-10-27T00:45:47Z,2220000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M47.00S,2022-10-27T00:49:02.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628966,91.5407358738502,47.794117647058826,1610612759,48,37,2022-10-27T00:49:06Z,2230000,-11.0,27.0,1,right,K. Bates-Diop driving finger roll Layup (2 PTS) (J. Richardson 3 AST),"[1628966, 1626196]",1610612759.0,SAS,driving finger roll,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,2.92,Made,2.0,,,,,J. Richardson,1626196.0,3.0,,,,,,,,,,
226,PT07M23.00S,2022-10-27T00:49:26.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,6.783837056504599,63.48039215686274,1610612750,50,37,2022-10-27T00:49:40Z,2250000,-67.0,11.0,1,left,D. Russell 6' cutting Layup (6 PTS) (K. Towns 1 AST),"[1626156, 1626157]",1610612750.0,MIN,cutting,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,6.83,Made,6.0,,,,,K. Towns,1626157.0,1.0,,,,,,,,,,
228,PT07M17.00S,2022-10-27T00:49:34.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628966,92.72339027595268,45.09803921568628,1610612759,50,39,2022-10-27T00:49:55Z,2270000,-25.0,16.0,1,right,K. Bates-Diop Layup (4 PTS) (J. Richardson 4 AST),"[1628966, 1626196]",1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,2.92,Made,4.0,,,,,J. Richardson,1626196.0,4.0,,,,,,,,,,
230,PT07M17.00S,2022-10-27T00:49:39.0Z,2,REGULAR,foul,personal,['1freethrow'],1626157,,,1610612759,50,39,2022-10-27T00:49:58Z,2290000,,,0,,K. Towns shooting personal FOUL (2 PF) (Bates-Diop 1 FT),"[1626157, 1628966]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628953.0,2.0,0.0,Bates-Diop,1628966.0,,,,,
232,PT07M17.00S,2022-10-27T00:49:57.1Z,2,REGULAR,substitution,out,[],1627752,,,1610612759,50,39,2022-10-27T00:50:10Z,2310000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M17.00S,2022-10-27T00:49:57.1Z,2,REGULAR,substitution,out,[],203497,,,1610612759,50,39,2022-10-27T00:50:10Z,2320000,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M17.00S,2022-10-27T00:49:57.1Z,2,REGULAR,substitution,in,[],1630162,,,1610612759,50,39,2022-10-27T00:50:10Z,2330000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M17.00S,2022-10-27T00:49:57.1Z,2,REGULAR,substitution,in,[],1630183,,,1610612759,50,39,2022-10-27T00:50:10Z,2340000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M17.00S,2022-10-27T00:50:14.6Z,2,REGULAR,freethrow,1 of 1,[],1628966,,,1610612759,50,40,2022-10-27T00:50:14Z,2350000,,,0,,K. Bates-Diop Free Throw 1 of 1 (5 PTS),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
237,PT07M02.00S,2022-10-27T00:50:33.4Z,2,REGULAR,turnover,bad pass,[],1626156,,,1610612750,50,40,2022-10-27T00:50:37Z,2360000,,,0,,D. Russell bad pass TURNOVER (1 TO),"[1626156, 1628966]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1.0,,,Bates-Diop,1628966.0
238,PT07M02.00S,2022-10-27T00:50:33.4Z,2,REGULAR,steal,,[],1628966,,,1610612759,50,40,2022-10-27T00:50:35Z,2370000,,,0,,K. Bates-Diop STEAL (1 STL),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
239,PT06M57.00S,2022-10-27T00:50:38.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628966,92.32917214191852,53.431372549019606,1610612759,50,42,2022-10-27T00:50:43Z,2380000,17.0,20.0,1,right,K. Bates-Diop running Layup (7 PTS),[1628966],1610612759.0,SAS,running,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,2.61,Made,7.0,,,,,,,,,,,,,,,,,
240,PT06M56.00S,2022-10-27T00:50:43.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,50,42,2022-10-27T00:50:43Z,2390000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M48.00S,2022-10-27T00:53:40.8Z,2,REGULAR,2pt,Jump Shot,[],1626157,6.783837056504599,79.90196078431373,1610612750,52,42,2022-10-27T00:53:45Z,2400000,-150.0,11.0,1,left,K. Towns 14' turnaround Jump Shot (2 PTS) (A. Edwards 5 AST),"[1626157, 1630162]",1610612750.0,MIN,turnaround,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,14.99,Made,2.0,,,,,A. Edwards,1630162.0,5.0,,,,,,,,,,
243,PT06M37.00S,2022-10-27T00:53:51.5Z,2,REGULAR,3pt,Jump Shot,[],1629640,76.03482260183968,13.970588235294118,1610612759,52,45,2022-10-27T00:53:56Z,2420000,-180.0,173.0,1,right,K. Johnson 24' 3PT  (5 PTS) (K. Bates-Diop 1 AST),"[1629640, 1628966]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,24.96,Made,5.0,,,,,K. Bates-Diop,1628966.0,1.0,,,,,,,,,,
245,PT06M23.00S,2022-10-27T00:54:05.4Z,2,REGULAR,3pt,Jump Shot,[],1626157,31.882391590013142,35.294117647058826,1610612750,55,45,2022-10-27T00:54:09Z,2440000,74.0,247.0,1,left,K. Towns 25' 3PT  (5 PTS) (D. Russell 4 AST),"[1626157, 1626156]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,25.79,Made,5.0,,,,,D. Russell,1626156.0,4.0,,,,,,,,,,
247,PT06M07.00S,2022-10-27T00:54:21.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628966,84.97043363994744,34.31372549019608,1610612759,55,45,2022-10-27T00:59:26Z,2460000,-78.0,89.0,1,right,MISS K. Bates-Diop 11' driving floating Shot,[1628966],1610612759.0,SAS,driving floating,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),8-16 Left,11.85,Missed,,,,,,,,,,,,,,,,,,
248,PT06M04.00S,2022-10-27T00:54:24.6Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,55,45,2022-10-27T00:59:26Z,2470000,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Left,,,,247.0,1.0,1.0,0.0,,,,,,,,,,,,,
249,PT05M58.00S,2022-10-27T00:54:30.3Z,2,REGULAR,3pt,Jump Shot,[],1626157,32.013797634691194,53.18627450980392,1610612750,55,45,2022-10-27T00:54:39Z,2480000,-16.0,248.0,1,left,MISS K. Towns 24' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,24.89,Missed,,,,,,,,,,,,,,,,,,
250,PT05M54.00S,2022-10-27T00:54:34.3Z,2,REGULAR,rebound,defensive,[],1628966,,,1610612759,55,45,2022-10-27T00:54:39Z,2490000,,,0,,K. Bates-Diop REBOUND (Off:1 Def:2),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Above the Break 3,24+ Center,,,,249.0,3.0,2.0,1.0,,,,,,,,,,,,,
251,PT05M48.00S,2022-10-27T00:54:43.1Z,2,REGULAR,turnover,out-of-bounds,[],1628966,,,1610612759,55,45,2022-10-27T00:54:51Z,2500000,,,0,,K. Bates-Diop bad pass out-of-bounds TURNOVER (2 TO),[1628966],1610612759.0,SAS,bad pass,,,Bates-Diop,K. Bates-Diop,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,204059.0,,,,,2.0,,,,
252,PT05M48.00S,2022-10-27T00:54:50.7Z,2,REGULAR,substitution,out,[],1628966,,,1610612750,55,45,2022-10-27T00:54:53Z,2510000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M48.00S,2022-10-27T00:54:50.7Z,2,REGULAR,substitution,in,[],203926,,,1610612750,55,45,2022-10-27T00:54:53Z,2520000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M40.00S,2022-10-27T00:55:01.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630183,6.652431011826544,45.34313725490196,1610612750,57,45,2022-10-27T00:55:07Z,2530000,23.0,10.0,1,left,J. McDaniels cutting DUNK (10 PTS) (D. Russell 5 AST),"[1630183, 1626156]",1610612750.0,MIN,cutting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,2.54,Made,10.0,,,,,D. Russell,1626156.0,5.0,,,,,,,,,,
256,PT05M40.00S,2022-10-27T00:55:08.1Z,2,REGULAR,timeout,full,['team'],0,,,1610612759,57,45,2022-10-27T00:55:08Z,2550000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M25.00S,2022-10-27T00:56:45.9Z,2,REGULAR,3pt,Jump Shot,[],1626196,77.7431011826544,11.029411764705882,1610612759,57,48,2022-10-27T00:56:50Z,2560000,-195.0,157.0,1,right,J. Richardson 25' 3PT  (6 PTS) (K. Johnson 2 AST),"[1626196, 1629640]",1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,25.01,Made,6.0,,,,,K. Johnson,1629640.0,2.0,,,,,,,,,,
259,PT05M11.00S,2022-10-27T00:57:00.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,8.623521681997373,44.85294117647059,1610612750,59,48,2022-10-27T00:57:07Z,2580000,26.0,29.0,1,left,K. Towns driving Layup (7 PTS) (D. Russell 6 AST),"[1626157, 1626156]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,3.85,Made,7.0,,,,,D. Russell,1626156.0,6.0,,,,,,,,,,
261,PT04M52.00S,2022-10-27T00:57:18.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,90.48948751642575,59.31372549019608,1610612759,59,48,2022-10-27T01:02:26Z,2600000,47.0,37.0,1,right,MISS K. Johnson driving floating Shot - blocked,"[1629640, 1630183]",1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,5.94,Missed,,,,,,,,,,,,,,,McDaniels,1630183.0,,
276,PT04M52.00S,2022-10-27T00:57:18.5Z,2,REGULAR,block,,[],1630183,,,1610612759,59,48,2022-10-27T00:58:29Z,2605000,,,0,,J. McDaniels BLOCK (1 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
262,PT04M48.00S,2022-10-27T00:57:22.5Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,59,48,2022-10-27T00:57:27Z,2610000,,,0,,A. Edwards REBOUND (Off:0 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,261.0,3.0,3.0,0.0,,,,,,,,,,,,,
263,PT04M37.00S,2022-10-27T00:57:34.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.652431011826544,55.14705882352941,1610612750,59,48,2022-10-27T01:03:31Z,2620000,-26.0,10.0,1,left,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,2.76,Missed,,,,,,,,,,,,,,,,,,
264,PT04M35.00S,2022-10-27T00:57:36.1Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,59,48,2022-10-27T00:57:37Z,2630000,,,0,,J. Poeltl REBOUND (Off:1 Def:2),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,263.0,3.0,2.0,1.0,,,,,,,,,,,,,
265,PT04M30.00S,2022-10-27T00:57:40.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629640,92.9862023653088,45.588235294117645,1610612759,59,48,2022-10-27T00:57:45Z,2640000,-22.0,13.0,1,right,MISS K. Johnson Layup - blocked,"[1629640, 1630183]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,2.58,Missed,,,,,,,,,,,,,,,McDaniels,1630183.0,,
266,PT04M30.00S,2022-10-27T00:57:40.2Z,2,REGULAR,block,,[],1630183,,,1610612759,59,48,2022-10-27T00:57:42Z,2650000,,,0,,J. McDaniels BLOCK (2 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
267,PT04M27.00S,2022-10-27T00:57:43.2Z,2,REGULAR,rebound,defensive,[],1629669,,,1610612750,59,48,2022-10-27T00:57:45Z,2660000,,,0,,J. Nowell REBOUND (Off:0 Def:1),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,,,,265.0,1.0,1.0,0.0,,,,,,,,,,,,,
