actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
245,PT11M42.00S,2022-11-08T02:43:19.9Z,2,REGULAR,steal,,[],203937,,,1610612750,29,38,2022-11-08T02:56:15Z,1750000,,,0,,K. Anderson STEAL (1 STL),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
177,PT11M42.00S,2022-11-08T02:43:30.4Z,2,REGULAR,foul,personal,[],203095,,,1610612750,29,38,2022-11-08T02:44:07Z,1760000,,,0,,E. Fournier loose ball personal FOUL (1 PF),"[203095, 203937]",1610612752.0,NYK,loose ball,,,Fournier,E. Fournier,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,203591.0,,,,,1.0,0.0,Anderson,203937.0
179,PT11M32.00S,2022-11-08T02:44:13.3Z,2,REGULAR,turnover,lost ball,[],1630162,,,1610612750,29,38,2022-11-08T02:44:31Z,1780000,,,0,,A. Edwards lost ball TURNOVER (2 TO),"[1630162, 1630167]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2.0,Toppin,1630167.0,,,,,,,,,
180,PT11M32.00S,2022-11-08T02:44:13.3Z,2,REGULAR,steal,,[],1630167,,,1610612752,29,38,2022-11-08T02:44:14Z,1790000,,,0,,O. Toppin STEAL (2 STL),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
181,PT11M31.00S,2022-11-08T02:44:17.3Z,2,REGULAR,foul,personal,['1freethrow'],1630162,,,1610612752,29,38,2022-11-08T02:44:36Z,1800000,,,0,,A. Edwards transition take personal FOUL (1 PF) (Toppin 1 FT),"[1630162, 1630167]",1610612750.0,MIN,transition take,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,1627529.0,,,,,1.0,0.0,Toppin,1630167.0
183,PT11M31.00S,2022-11-08T02:44:41.8Z,2,REGULAR,foul,technical,"['team', '1freethrow']",0,,,1610612752,29,38,2022-11-08T02:45:04Z,1820000,,,0,,TEAM foul technical,[],1610612750.0,MIN,bench,,,,,,,,,,,,,,,,,,,,,,1627529.0,,,,,,,,
184,PT11M31.00S,2022-11-08T02:45:05.4Z,2,REGULAR,freethrow,1 of 1,[],1630167,,,1610612752,29,39,2022-11-08T02:45:05Z,1830000,,,0,,O. Toppin technical Free Throw 1 of 1 (4 PTS),[1630167],1610612752.0,NYK,technical,,,Toppin,O. Toppin,,,,,,,,Made,,,,,,,,,,,4.0,,,,,,,
185,PT11M31.00S,2022-11-08T02:45:12.8Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1630167,,,1610612752,29,40,2022-11-08T02:45:12Z,1840000,,,0,,O. Toppin transition take Free Throw 1 of 1 (5 PTS),[1630167],1610612752.0,NYK,transition take,,,Toppin,O. Toppin,,,,,,,,Made,,,,,,,,,,,5.0,,,,,,,
204,PT11M31.00S,2022-11-08T02:46:20.5Z,2,REGULAR,substitution,out,[],201565,,,1610612750,29,40,2022-11-08T02:51:42Z,1866250,,,0,,SUB out: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT11M31.00S,2022-11-08T02:46:20.5Z,2,REGULAR,substitution,in,[],1628973,,,1610612750,29,40,2022-11-08T02:51:42Z,1868125,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT11M12.00S,2022-11-08T02:46:23.1Z,2,REGULAR,foul,personal,['1freethrow'],1629162,,,1610612752,29,40,2022-11-08T02:51:42Z,1869062,,,0,,J. McLaughlin shooting personal FOUL (1 PF) (Brunson 1 FT),"[1629162, 1628973]",1610612750.0,MIN,shooting,,,McLaughlin,J. McLaughlin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1627529.0,,,,,1.0,0.0,Brunson,1628973.0
188,PT11M12.00S,2022-11-08T02:46:24.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'defensivegoaltending']",1628973,92.19776609724047,51.9607843137255,1610612752,29,42,2022-11-08T03:00:03Z,1870000,10.0,21.0,1,right,J. Brunson driving Layup (2 PTS),[1628973],1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,2.3,Made,,,,,,,,,,,2.0,,,,,,,
261,PT11M12.00S,2022-11-08T02:46:32.2Z,2,REGULAR,violation,defensive goaltending,[],1629675,,,1610612752,29,42,2022-11-08T03:00:03Z,1885000,,,0,,N. Reid defensive goaltending VIOLATION,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT11M12.00S,2022-11-08T02:46:40.0Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1628973,,,1610612752,29,43,2022-11-08T02:46:40Z,1900000,,,0,,J. Brunson Free Throw 1 of 1 (3 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,,,,,3.0,,,,,,,
192,PT10M58.00S,2022-11-08T02:46:54.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629669,17.296320630749015,49.50980392156863,1610612750,29,43,2022-11-08T02:47:01Z,1910000,2.0,110.0,1,left,MISS J. Nowell 11' turnaround Shot,[1629669],1610612750.0,MIN,turnaround,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),8-16 Center,11.01,Missed,,,,,,,,,,,,,,,,,,
193,PT10M56.00S,2022-11-08T02:46:57.0Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612752,29,43,2022-11-08T02:46:57Z,1920000,,,0,,I. Quickley REBOUND (Off:1 Def:1),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,,,,,192.0,2.0,1.0,1.0,,,,,,,,,,,,
194,PT10M45.00S,2022-11-08T02:47:07.9Z,2,REGULAR,3pt,Jump Shot,[],203095,76.16622864651774,12.254901960784313,1610612752,29,43,2022-11-08T02:47:13Z,1930000,-189.0,172.0,1,right,MISS E. Fournier 25' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,Above the Break 3,24+ Left Center,25.5,Missed,,,,,,,,,,,,,,,,,,
195,PT10M42.00S,2022-11-08T02:47:10.9Z,2,REGULAR,rebound,defensive,[],1629669,,,1610612750,29,43,2022-11-08T02:47:13Z,1940000,,,0,,J. Nowell REBOUND (Off:0 Def:2),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Left Center,,,,,194.0,2.0,2.0,0.0,,,,,,,,,,,,
196,PT10M35.00S,2022-11-08T02:47:18.1Z,2,REGULAR,3pt,Jump Shot,[],1629675,33.065045992115635,21.568627450980394,1610612750,29,43,2022-11-08T02:47:24Z,1950000,142.0,258.0,1,left,MISS N. Reid 29' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,29.49,Missed,,,,,,,,,,,,,,,,,,
197,PT10M32.00S,2022-11-08T02:47:20.8Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612752,29,43,2022-11-08T02:47:20Z,1960000,,,0,,I. Quickley REBOUND (Off:1 Def:2),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,,,196.0,3.0,2.0,1.0,,,,,,,,,,,,
198,PT10M23.00S,2022-11-08T02:47:30.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,82.34231274638634,52.94117647058824,1610612752,29,45,2022-11-08T03:01:16Z,1970000,15.0,113.0,1,right,I. Quickley 11' floating Jump Shot (7 PTS) (E. Fournier 1 AST),"[1630193, 203095]",1610612752.0,NYK,floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,11.44,Made,,,,,,,,,,,7.0,E. Fournier,203095.0,1.0,,,,
200,PT10M05.00S,2022-11-08T02:47:48.0Z,2,REGULAR,3pt,Jump Shot,[],1629162,12.040078843626807,94.6078431372549,1610612750,29,45,2022-11-08T02:47:54Z,1990000,-223.0,61.0,1,left,MISS J. McLaughlin 3PT,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,Left Corner 3,24+ Left,23.11,Missed,,,,,,,,,,,,,,,,,,
201,PT10M00.00S,2022-11-08T02:47:53.0Z,2,REGULAR,rebound,defensive,[],1628973,,,1610612752,29,45,2022-11-08T02:47:54Z,2000000,,,0,,J. Brunson REBOUND (Off:0 Def:2),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Left Corner 3,24+ Left,,,,,200.0,2.0,2.0,0.0,,,,,,,,,,,,
202,PT09M42.00S,2022-11-08T02:48:11.2Z,2,REGULAR,3pt,Jump Shot,[],203095,73.53810775295663,82.59803921568627,1610612752,29,45,2022-11-08T02:48:22Z,2010000,163.0,196.0,1,right,MISS E. Fournier 25' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,Above the Break 3,24+ Right Center,25.51,Missed,,,,,,,,,,,,,,,,,,
203,PT09M37.00S,2022-11-08T02:48:16.2Z,2,REGULAR,rebound,defensive,[],203937,,,1610612750,29,45,2022-11-08T02:48:16Z,2020000,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Right Center,,,,,202.0,1.0,1.0,0.0,,,,,,,,,,,,
206,PT09M33.00S,2022-11-08T02:48:20.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629669,32.933639947437584,41.17647058823529,1610612750,29,45,2022-11-08T02:48:26Z,2030000,44.0,257.0,1,left,MISS J. Nowell 26' 3PT,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Center,26.09,Missed,,,,,,,,,,,,,,,,,,
207,PT09M33.00S,2022-11-08T02:48:20.1Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612752,29,45,2022-11-08T02:48:26Z,2040000,,,0,,O. Toppin REBOUND (Off:0 Def:1),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Center,,,,,206.0,1.0,1.0,0.0,,,,,,,,,,,,
208,PT09M24.00S,2022-11-08T02:48:28.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630193,87.99277266754271,64.95098039215686,1610612752,29,45,2022-11-08T02:48:33Z,2050000,75.0,60.0,1,right,MISS I. Quickley 9' driving Layup - blocked,"[1630193, 1629669]",1610612752.0,NYK,driving,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Right,9.61,Missed,Nowell,1629669.0,,,,,,,,,,,,,,,,
209,PT09M24.00S,2022-11-08T02:48:28.8Z,2,REGULAR,block,,[],1629669,,,1610612752,29,45,2022-11-08T02:48:31Z,2060000,,,0,,J. Nowell BLOCK (1 BLK),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
210,PT09M22.00S,2022-11-08T02:48:30.8Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,29,45,2022-11-08T02:48:33Z,2070000,,,0,,A. Edwards REBOUND (Off:0 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Right,,,,,208.0,4.0,4.0,0.0,,,,,,,,,,,,
211,PT09M19.00S,2022-11-08T02:48:34.0Z,2,REGULAR,turnover,bad pass,[],1630162,,,1610612750,29,45,2022-11-08T02:48:37Z,2080000,,,0,,A. Edwards bad pass TURNOVER (3 TO),"[1630162, 203095]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Center,,,,,,,,,3.0,Fournier,203095.0,,,,,,,,,
212,PT09M19.00S,2022-11-08T02:48:34.0Z,2,REGULAR,steal,,[],203095,,,1610612752,29,45,2022-11-08T02:48:35Z,2090000,,,0,,E. Fournier STEAL (1 STL),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
213,PT09M13.00S,2022-11-08T02:48:40.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630167,87.86136662286465,95.09803921568627,1610612752,29,48,2022-11-08T02:48:54Z,2100000,225.0,62.0,1,right,O. Toppin 3PT  (8 PTS) (J. Brunson 4 AST),"[1630167, 1628973]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Right Corner 3,24+ Right,23.38,Made,,,,,,,,,,,8.0,J. Brunson,1628973.0,4.0,,,,
215,PT09M13.00S,2022-11-08T02:48:46.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,29,48,2022-11-08T02:48:46Z,2120000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT09M13.00S,2022-11-08T02:50:41.6Z,2,REGULAR,substitution,out,[],1629669,,,1610612750,29,48,2022-11-08T02:51:21Z,2130000,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT09M13.00S,2022-11-08T02:50:41.6Z,2,REGULAR,substitution,out,[],1629162,,,1610612750,29,48,2022-11-08T02:51:21Z,2140000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT09M13.00S,2022-11-08T02:50:41.6Z,2,REGULAR,substitution,out,[],1629675,,,1610612750,29,48,2022-11-08T02:51:21Z,2150000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT09M13.00S,2022-11-08T02:50:41.6Z,2,REGULAR,substitution,in,[],1630183,,,1610612750,29,48,2022-11-08T02:51:21Z,2160000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT09M13.00S,2022-11-08T02:50:41.6Z,2,REGULAR,substitution,in,[],1626157,,,1610612750,29,48,2022-11-08T02:51:21Z,2170000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT09M13.00S,2022-11-08T02:50:41.6Z,2,REGULAR,substitution,in,[],1626156,,,1610612750,29,48,2022-11-08T02:51:21Z,2180000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M51.00S,2022-11-08T02:52:00.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,12.302890932982917,47.794117647058826,1610612750,31,48,2022-11-08T02:52:06Z,2190000,11.0,63.0,1,left,K. Towns 6' driving Hook (10 PTS) (J. McDaniels 1 AST),"[1626157, 1630183]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,6.41,Made,,,,,,,,,,,10.0,J. McDaniels,1630183.0,1.0,,,,
224,PT08M25.00S,2022-11-08T02:52:25.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203095,81.15965834428384,47.05882352941176,1610612752,31,50,2022-11-08T02:52:33Z,2210000,-15.0,125.0,1,right,E. Fournier 12' floating Jump Shot (2 PTS),[203095],1610612752.0,NYK,floating,,,Fournier,E. Fournier,,,,,In The Paint (Non-RA),8-16 Center,12.55,Made,,,,,,,,,,,2.0,,,,,,,
225,PT08M08.00S,2022-11-08T02:52:42.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,7.30946123521682,50.245098039215684,1610612750,33,50,2022-11-08T02:52:46Z,2220000,-1.0,16.0,1,left,A. Edwards cutting Layup (2 PTS) (K. Towns 3 AST),"[1630162, 1626157]",1610612750.0,MIN,cutting,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.62,Made,,,,,,,,,,,2.0,K. Towns,1626157.0,3.0,,,,
227,PT07M58.00S,2022-11-08T02:52:52.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,86.02168199737189,44.11764705882353,1610612752,33,52,2022-11-08T02:52:56Z,2240000,-29.0,79.0,1,right,J. Brunson 8' pullup Jump Shot (5 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,8.42,Made,,,,,,,,,,,5.0,,,,,,,
228,PT07M40.00S,2022-11-08T02:53:11.5Z,2,REGULAR,turnover,out-of-bounds,[],1626157,,,1610612750,33,52,2022-11-08T02:53:18Z,2250000,,,0,,K. Towns bad pass out-of-bounds TURNOVER (2 TO),[1626157],1610612750.0,MIN,bad pass,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,2.0,,,1627529.0,,,,,,,,
229,PT07M40.00S,2022-11-08T02:53:13.8Z,2,REGULAR,substitution,out,[],1630193,,,1610612752,33,52,2022-11-08T02:53:22Z,2260000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M40.00S,2022-11-08T02:53:13.8Z,2,REGULAR,substitution,out,[],1628392,,,1610612752,33,52,2022-11-08T02:53:22Z,2270000,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M40.00S,2022-11-08T02:53:13.8Z,2,REGULAR,substitution,in,[],1630579,,,1610612752,33,52,2022-11-08T02:53:22Z,2280000,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M40.00S,2022-11-08T02:53:13.8Z,2,REGULAR,substitution,in,[],1629628,,,1610612752,33,52,2022-11-08T02:53:22Z,2290000,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M29.00S,2022-11-08T02:53:43.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628973,92.72339027595268,50.0,1610612752,33,54,2022-11-08T02:53:48Z,2300000,0.0,16.0,1,right,J. Brunson driving finger roll Layup (7 PTS),[1628973],1610612752.0,NYK,driving finger roll,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,,,,,,,7.0,,,,,,,
234,PT07M19.00S,2022-11-08T02:53:52.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203937,6.652431011826544,54.41176470588235,1610612750,33,54,2022-11-08T02:53:58Z,2310000,-22.0,10.0,1,left,MISS K. Anderson driving reverse Layup,[203937],1610612750.0,MIN,driving reverse,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,2.43,Missed,,,,,,,,,,,,,,,,,,
235,PT07M17.00S,2022-11-08T02:53:54.5Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612752,33,54,2022-11-08T02:53:58Z,2320000,,,0,,O. Toppin REBOUND (Off:0 Def:2),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,234.0,2.0,2.0,0.0,,,,,,,,,,,,
236,PT07M15.00S,2022-11-08T02:54:04.0Z,2,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612752,33,54,2022-11-08T02:54:27Z,2330000,,,0,,K. Towns shooting personal FOUL (1 PF) (Toppin 2 FT),"[1626157, 1630167]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,204058.0,,,,,1.0,0.0,Toppin,1630167.0
238,PT07M15.00S,2022-11-08T02:54:28.3Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630167,,,1610612752,33,55,2022-11-08T02:54:28Z,2350000,,,0,,O. Toppin Free Throw 1 of 2 (9 PTS),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,Made,,,,,,,,,,,9.0,,,,,,,
239,PT07M15.00S,2022-11-08T02:54:41.4Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630167,,,1610612752,33,56,2022-11-08T02:54:41Z,2360000,,,0,,O. Toppin Free Throw 2 of 2 (10 PTS),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,Made,,,,,,,,,,,10.0,,,,,,,
240,PT07M03.00S,2022-11-08T02:54:54.3Z,2,REGULAR,turnover,bad pass,[],1626156,,,1610612750,33,56,2022-11-08T02:55:01Z,2370000,,,0,,D. Russell bad pass TURNOVER (3 TO),"[1626156, 203095]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,3.0,Fournier,203095.0,,,,,,,,,
241,PT07M03.00S,2022-11-08T02:54:54.3Z,2,REGULAR,steal,,[],203095,,,1610612752,33,56,2022-11-08T02:54:55Z,2380000,,,0,,E. Fournier STEAL (2 STL),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
242,PT07M00.00S,2022-11-08T02:54:58.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630579,93.38042049934296,49.50980392156863,1610612752,33,58,2022-11-08T02:55:11Z,2390000,-2.0,10.0,1,right,J. Sims running DUNK (2 PTS) (E. Fournier 2 AST),"[1630579, 203095]",1610612752.0,NYK,running,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,1.0,Made,,,,,,,,,,,2.0,E. Fournier,203095.0,2.0,,,,
244,PT07M00.00S,2022-11-08T02:55:06.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,33,58,2022-11-08T02:55:06Z,2410000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M37.00S,2022-11-08T02:58:17.1Z,2,REGULAR,3pt,Jump Shot,[],1630162,31.882391590013142,23.284313725490197,1610612750,33,58,2022-11-08T02:58:25Z,2420000,134.0,247.0,1,left,MISS A. Edwards 28' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,28.1,Missed,,,,,,,,,,,,,,,,,,
247,PT06M33.00S,2022-11-08T02:58:21.1Z,2,REGULAR,rebound,defensive,[],203095,,,1610612752,33,58,2022-11-08T02:58:25Z,2430000,,,0,,E. Fournier REBOUND (Off:0 Def:1),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,Above the Break 3,24+ Right Center,,,,,246.0,1.0,1.0,0.0,,,,,,,,,,,,
248,PT06M30.00S,2022-11-08T02:58:23.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630167,92.46057818659659,49.26470588235294,1610612752,33,60,2022-11-08T02:58:31Z,2440000,-4.0,18.0,1,right,O. Toppin running DUNK (12 PTS) (E. Fournier 3 AST),"[1630167, 203095]",1610612752.0,NYK,running,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,1.88,Made,,,,,,,,,,,12.0,E. Fournier,203095.0,3.0,,,,
250,PT06M20.00S,2022-11-08T02:58:33.5Z,2,REGULAR,3pt,Jump Shot,[],1626156,32.276609724047304,58.57843137254902,1610612750,36,60,2022-11-08T02:58:38Z,2460000,-43.0,251.0,1,left,D. Russell 25' 3PT  (9 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,25.45,Made,,,,,,,,,,,9.0,,,,,,,
251,PT06M03.00S,2022-11-08T02:58:50.6Z,2,REGULAR,3pt,Jump Shot,[],1630167,69.72733245729303,15.686274509803921,1610612752,36,60,2022-11-08T02:58:55Z,2470000,-172.0,232.0,1,right,MISS O. Toppin 28' 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,28.86,Missed,,,,,,,,,,,,,,,,,,
252,PT06M00.00S,2022-11-08T02:58:53.6Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,36,60,2022-11-08T02:58:55Z,2480000,,,0,,K. Towns REBOUND (Off:0 Def:8),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,,251.0,8.0,8.0,0.0,,,,,,,,,,,,
253,PT05M56.00S,2022-11-08T02:59:00.0Z,2,REGULAR,foul,personal,['2freethrow'],1628973,,,1610612750,36,60,2022-11-08T02:59:06Z,2490000,,,0,,J. Brunson shooting personal FOUL (1 PF) (Russell 2 FT),"[1628973, 1626156]",1610612752.0,NYK,shooting,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,1627529.0,,,,,1.0,0.0,Russell,1626156.0
255,PT05M56.00S,2022-11-08T02:59:26.2Z,2,REGULAR,freethrow,1 of 2,[],1626156,,,1610612750,37,60,2022-11-08T02:59:26Z,2510000,,,0,,D. Russell Free Throw 1 of 2 (10 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,Made,,,,,,,,,,,10.0,,,,,,,
256,PT05M56.00S,2022-11-08T02:59:27.0Z,2,REGULAR,substitution,out,[],1630167,,,1610612750,37,60,2022-11-08T02:59:30Z,2520000,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M56.00S,2022-11-08T02:59:27.0Z,2,REGULAR,substitution,out,[],203095,,,1610612750,37,60,2022-11-08T02:59:30Z,2530000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M56.00S,2022-11-08T02:59:27.0Z,2,REGULAR,substitution,in,[],203944,,,1610612750,37,60,2022-11-08T02:59:30Z,2540000,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M56.00S,2022-11-08T02:59:27.0Z,2,REGULAR,substitution,in,[],1629629,,,1610612750,37,60,2022-11-08T02:59:30Z,2550000,,,0,,SUB in: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M56.00S,2022-11-08T02:59:43.7Z,2,REGULAR,freethrow,2 of 2,[],1626156,,,1610612750,38,60,2022-11-08T02:59:43Z,2560000,,,0,,D. Russell Free Throw 2 of 2 (11 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,Made,,,,,,,,,,,11.0,,,,,,,
