actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
82,PT04M54.00S,2022-12-01T01:22:18.0Z,1,REGULAR,foul,personal,[],203497,,,1610612763,12,16,2022-12-01T01:22:43Z,820000,False,,,0,,R. Gobert personal FOUL (2 PF),"[203497, 203500]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202058.0,2.0,0.0,Adams,203500.0
84,PT04M54.00S,2022-12-01T01:22:31.3Z,1,REGULAR,foul,technical,['1freethrow'],203497,,,1610612763,12,16,2022-12-01T01:22:40Z,840000,False,,,0,,R. Gobert technical FOUL (1 Tech),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,202058.0,2.0,1.0,,
85,PT04M54.00S,2022-12-01T01:22:49.4Z,1,REGULAR,freethrow,1 of 1,[],1626145,,,1610612763,12,16,2022-12-01T01:22:49Z,850000,False,,,0,,MISS T. Jones technical Free Throw 1 of 1,[1626145],1610612763.0,MEM,technical,,,Jones,T. Jones,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
86,PT04M54.00S,2022-12-01T01:22:49.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,12,16,2022-12-01T01:22:49Z,860000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,85.0,,,,,,,,,,,,,,,,,
87,PT04M54.00S,2022-12-01T01:22:52.5Z,1,REGULAR,substitution,out,[],203497,,,1610612763,12,16,2022-12-01T01:22:56Z,870000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M54.00S,2022-12-01T01:22:52.5Z,1,REGULAR,substitution,in,[],203085,,,1610612763,12,16,2022-12-01T01:22:56Z,880000,False,,,0,,SUB in: A. Rivers,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M54.00S,2022-12-01T01:23:12.5Z,1,REGULAR,substitution,out,[],1631111,,,1610612763,12,16,2022-12-01T01:23:17Z,890000,False,,,0,,SUB out: W. Moore Jr.,[1631111],1610612750.0,MIN,,,,Moore Jr.,W. Moore Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M54.00S,2022-12-01T01:23:12.5Z,1,REGULAR,substitution,in,[],1629669,,,1610612763,12,16,2022-12-01T01:23:17Z,900000,False,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M45.00S,2022-12-01T01:23:34.6Z,1,REGULAR,turnover,lost ball,[],1629723,,,1610612763,12,16,2022-12-01T01:32:20Z,910000,False,,,0,,J. Konchar lost ball TURNOVER (1 TO),"[1629723, 1630162]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Right Center,,,,,,,,1.0,Edwards,1630162.0,,,,,,,,,,
92,PT04M45.00S,2022-12-01T01:23:34.6Z,1,REGULAR,steal,,[],1630162,,,1610612750,12,16,2022-12-01T01:23:36Z,920000,False,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
93,PT04M42.00S,2022-12-01T01:23:38.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630162,94.30026281208936,49.01960784313725,1610612750,14,16,2022-12-01T01:24:18Z,930000,False,-5.0,1.0,1,right,A. Edwards running DUNK (6 PTS) (J. Nowell 1 AST),"[1630162, 1629669]",1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,0.5,Made,,,,,6.0,,,,,,J. Nowell,1629669.0,1.0,,,,,
94,PT04M42.00S,2022-12-01T01:23:45.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,14,16,2022-12-01T01:23:45Z,940000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M42.00S,2022-12-01T01:26:13.4Z,1,REGULAR,substitution,out,[],203500,,,1610612763,14,16,2022-12-01T01:26:26Z,950000,False,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M42.00S,2022-12-01T01:26:13.4Z,1,REGULAR,substitution,in,[],1629634,,,1610612763,14,16,2022-12-01T01:26:26Z,960000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M32.00S,2022-12-01T01:26:55.5Z,1,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612763,14,16,2022-12-01T01:27:04Z,970000,False,,,0,,N. Reid shooting personal FOUL (1 PF) (Morant 2 FT),"[1629675, 1629630]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Morant,1629630.0
99,PT04M32.00S,2022-12-01T01:27:22.3Z,1,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,14,17,2022-12-01T01:27:22Z,990000,False,,,0,,J. Morant Free Throw 1 of 2 (8 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
100,PT04M32.00S,2022-12-01T01:27:22.3Z,1,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,14,17,2022-12-01T01:27:39Z,1000000,False,,,0,,MISS J. Morant Free Throw 2 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
101,PT04M29.00S,2022-12-01T01:27:25.3Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,14,17,2022-12-01T01:27:39Z,1010000,False,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,100.0,2.0,2.0,0.0,,,,,,,,,,,,,,
102,PT04M19.00S,2022-12-01T01:27:50.4Z,1,REGULAR,foul,personal,['2freethrow'],1629634,,,1610612750,14,17,2022-12-01T01:28:00Z,1020000,False,,,0,,B. Clarke shooting personal FOUL (1 PF) (Edwards 2 FT),"[1629634, 1630162]",1610612763.0,MEM,shooting,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Edwards,1630162.0
104,PT04M19.00S,2022-12-01T01:28:15.5Z,1,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,15,17,2022-12-01T01:28:15Z,1040000,False,,,0,,A. Edwards Free Throw 1 of 2 (7 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
105,PT04M19.00S,2022-12-01T01:28:28.1Z,1,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,16,17,2022-12-01T01:28:28Z,1050000,False,,,0,,A. Edwards Free Throw 2 of 2 (8 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
106,PT04M08.00S,2022-12-01T01:28:42.5Z,1,REGULAR,turnover,bad pass,[],1629630,,,1610612763,16,17,2022-12-01T01:28:46Z,1060000,False,,,0,,J. Morant bad pass TURNOVER (3 TO),"[1629630, 1629675]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,3.0,Reid,1629675.0,,,,,,,,,,
107,PT04M08.00S,2022-12-01T01:28:42.5Z,1,REGULAR,steal,,[],1629675,,,1610612750,16,17,2022-12-01T01:28:44Z,1070000,False,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
108,PT03M59.00S,2022-12-01T01:28:51.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626156,73.01248357424441,20.098039215686274,1610612750,16,17,2022-12-01T01:28:55Z,1080000,False,-150.0,201.0,1,right,MISS D. Russell 25' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,25.07,Missed,,,,,,,,,,,,,,,,,,
109,PT03M55.00S,2022-12-01T01:28:55.2Z,1,REGULAR,rebound,defensive,[],1629723,,,1610612763,16,17,2022-12-01T01:28:55Z,1090000,False,,,0,,J. Konchar REBOUND (Off:0 Def:2),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Left Center,,,108.0,2.0,2.0,0.0,,,,,,,,,,,,,,
110,PT03M49.00S,2022-12-01T01:29:01.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,9.937582128777924,52.94117647058824,1610612763,16,17,2022-12-01T01:29:05Z,1100000,False,-15.0,41.0,1,left,MISS J. Morant driving Layup,[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,4.35,Missed,,,,,,,,,,,,,,,,,,
111,PT03M46.00S,2022-12-01T01:29:04.0Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,16,17,2022-12-01T01:29:05Z,1110000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,110.0,1.0,1.0,0.0,,,,,,,,,,,,,,
112,PT03M44.00S,2022-12-01T01:29:05.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629669,94.43166885676742,48.529411764705884,1610612750,18,17,2022-12-01T01:29:13Z,1120000,False,-7.0,0.0,1,right,J. Nowell running DUNK (2 PTS) (N. Reid 1 AST),"[1629669, 1629675]",1610612750.0,MIN,running,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,0.74,Made,,,,,2.0,,,,,,N. Reid,1629675.0,1.0,,,,,
114,PT03M32.00S,2022-12-01T01:29:18.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,9.543363994743759,47.549019607843135,1610612763,18,17,2022-12-01T01:29:24Z,1140000,False,12.0,37.0,1,left,MISS B. Clarke cutting Layup - blocked,"[1629634, 1629675]",1610612763.0,MEM,cutting,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,3.92,Missed,,,,,,,,,Reid,1629675.0,,,,,,,,
115,PT03M32.00S,2022-12-01T01:29:18.8Z,1,REGULAR,block,,[],1629675,,,1610612763,18,17,2022-12-01T01:29:21Z,1150000,False,,,0,,N. Reid BLOCK (1 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
116,PT03M29.00S,2022-12-01T01:29:21.8Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,18,17,2022-12-01T01:29:24Z,1160000,False,,,0,,N. Reid REBOUND (Off:0 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,114.0,2.0,2.0,0.0,,,,,,,,,,,,,,
117,PT03M22.00S,2022-12-01T01:29:27.2Z,1,REGULAR,3pt,Jump Shot,[],1629669,68.67608409986859,63.23529411764706,1610612750,18,17,2022-12-01T01:29:31Z,1170000,False,66.0,242.0,1,right,MISS J. Nowell 25' 3PT,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Center,25.08,Missed,,,,,,,,,,,,,,,,,,
118,PT03M20.00S,2022-12-01T01:29:29.2Z,1,REGULAR,rebound,defensive,[],1629723,,,1610612763,18,17,2022-12-01T01:29:31Z,1180000,False,,,0,,J. Konchar REBOUND (Off:0 Def:3),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Center,,,117.0,3.0,3.0,0.0,,,,,,,,,,,,,,
119,PT03M00.00S,2022-12-01T01:29:50.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630583,7.835085413929041,47.549019607843135,1610612763,18,19,2022-12-01T01:29:56Z,1190000,False,12.0,21.0,1,left,S. Aldama cutting DUNK (2 PTS) (J. Morant 1 AST),"[1630583, 1629630]",1610612763.0,MEM,cutting,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,2.44,Made,,,,,2.0,,,,,,J. Morant,1629630.0,1.0,,,,,
121,PT02M40.00S,2022-12-01T01:30:09.6Z,1,REGULAR,3pt,Jump Shot,[],1629669,90.62089356110381,94.6078431372549,1610612750,21,19,2022-12-01T01:30:13Z,1210000,False,223.0,36.0,1,right,J. Nowell 3PT  (5 PTS) (A. Rivers 1 AST),"[1629669, 203085]",1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Right Corner 3,24+ Right,22.58,Made,,,,,5.0,,,,,,A. Rivers,203085.0,1.0,,,,,
123,PT02M17.00S,2022-12-01T01:30:33.4Z,1,REGULAR,turnover,lost ball,[],1629630,,,1610612763,21,19,2022-12-01T01:30:36Z,1230000,False,,,0,,J. Morant lost ball TURNOVER (4 TO),"[1629630, 1629669]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,4.0,Nowell,1629669.0,,,,,,,,,,
124,PT02M17.00S,2022-12-01T01:30:33.4Z,1,REGULAR,steal,,[],1629669,,,1610612750,21,19,2022-12-01T01:30:35Z,1240000,False,,,0,,J. Nowell STEAL (1 STL),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
125,PT02M11.00S,2022-12-01T01:30:39.8Z,1,REGULAR,turnover,lost ball,[],203085,,,1610612750,21,19,2022-12-01T01:30:43Z,1250000,False,,,0,,A. Rivers lost ball TURNOVER (1 TO),"[203085, 1629630]",1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,Mid-Range,16-24 Left Center,,,,,,,,1.0,Morant,1629630.0,,,,,,,,,,
126,PT02M11.00S,2022-12-01T01:30:39.8Z,1,REGULAR,steal,,[],1629630,,,1610612763,21,19,2022-12-01T01:30:41Z,1260000,False,,,0,,J. Morant STEAL (2 STL),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
127,PT02M05.00S,2022-12-01T01:30:44.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626145,7.178055190538765,49.50980392156863,1610612763,21,21,2022-12-01T01:30:51Z,1270000,False,2.0,15.0,1,left,T. Jones running Layup (2 PTS),[1626145],1610612763.0,MEM,running,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.52,Made,,,,,2.0,,,,,,,,,,,,,
128,PT01M50.00S,2022-12-01T01:31:00.5Z,1,REGULAR,3pt,Jump Shot,[],1629669,69.46452036793693,63.48039215686274,1610612750,21,21,2022-12-01T01:31:06Z,1280000,False,67.0,235.0,1,right,MISS J. Nowell 24' 3PT,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Center,24.4,Missed,,,,,,,,,,,,,,,,,,
129,PT01M47.00S,2022-12-01T01:31:03.5Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,21,21,2022-12-01T01:31:06Z,1290000,False,,,0,,J. Morant REBOUND (Off:0 Def:1),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,,,128.0,1.0,1.0,0.0,,,,,,,,,,,,,,
130,PT01M37.00S,2022-12-01T01:31:12.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630583,7.440867279894875,56.127450980392155,1610612763,21,21,2022-12-01T01:31:19Z,1300000,False,-31.0,17.0,1,left,MISS S. Aldama turnaround Shot,[1630583],1610612763.0,MEM,turnaround,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,3.52,Missed,,,,,,,,,,,,,,,,,,
131,PT01M37.00S,2022-12-01T01:31:12.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,21,21,2022-12-01T01:31:19Z,1310000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,130.0,,,,,,,,,,,,,,,,,
132,PT01M37.00S,2022-12-01T01:31:19.3Z,1,REGULAR,foul,personal,[],1629634,,,1610612750,21,21,2022-12-01T01:31:30Z,1320000,False,,,0,,B. Clarke loose ball personal FOUL (2 PF),"[1629634, 1629675]",1610612763.0,MEM,loose ball,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202026.0,2.0,0.0,Reid,1629675.0
134,PT01M37.00S,2022-12-01T01:31:27.3Z,1,REGULAR,substitution,out,[],1626156,,,1610612750,21,21,2022-12-01T01:31:47Z,1340000,False,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M37.00S,2022-12-01T01:31:27.3Z,1,REGULAR,substitution,out,[],1630583,,,1610612750,21,21,2022-12-01T01:31:47Z,1350000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M37.00S,2022-12-01T01:31:27.3Z,1,REGULAR,substitution,out,[],1629630,,,1610612750,21,21,2022-12-01T01:31:47Z,1360000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M37.00S,2022-12-01T01:31:27.3Z,1,REGULAR,substitution,out,[],1629723,,,1610612750,21,21,2022-12-01T01:31:47Z,1370000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M37.00S,2022-12-01T01:31:27.3Z,1,REGULAR,substitution,in,[],203937,,,1610612750,21,21,2022-12-01T01:31:47Z,1380000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M37.00S,2022-12-01T01:31:27.3Z,1,REGULAR,substitution,in,[],1628991,,,1610612750,21,21,2022-12-01T01:31:47Z,1390000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M37.00S,2022-12-01T01:31:27.3Z,1,REGULAR,substitution,in,[],1628415,,,1610612750,21,21,2022-12-01T01:31:47Z,1400000,False,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M37.00S,2022-12-01T01:31:27.3Z,1,REGULAR,substitution,in,[],1631223,,,1610612750,21,21,2022-12-01T01:31:47Z,1410000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M20.00S,2022-12-01T01:32:05.5Z,1,REGULAR,3pt,Jump Shot,[],1630162,69.07030223390277,56.86274509803921,1610612750,24,21,2022-12-01T01:32:10Z,1420000,False,34.0,238.0,1,right,A. Edwards 24' 3PT pullup (11 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,24.07,Made,,,,,11.0,,,,,,,,,,,,,
143,PT01M00.00S,2022-12-01T01:32:26.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,7.703679369250986,46.568627450980394,1610612763,24,21,2022-12-01T01:32:32Z,1430000,False,17.0,20.0,1,left,MISS J. Jackson Jr. Layup,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,2.63,Missed,,,,,,,,,,,,,,,,,,
144,PT00M58.00S,2022-12-01T01:32:28.7Z,1,REGULAR,rebound,defensive,[],203085,,,1610612750,24,21,2022-12-01T01:32:32Z,1440000,False,,,0,,A. Rivers REBOUND (Off:0 Def:1),[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,Restricted Area,0-8 Center,,,143.0,1.0,1.0,0.0,,,,,,,,,,,,,,
145,PT00M45.50S,2022-12-01T01:32:41.5Z,1,REGULAR,3pt,Jump Shot,[],1630162,68.15045992115637,46.568627450980394,1610612750,24,21,2022-12-01T01:33:06Z,1450000,False,-17.0,247.0,1,right,MISS A. Edwards 24' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,24.75,Missed,,,,,,,,,,,,,,,,,,
146,PT00M42.40S,2022-12-01T01:32:44.6Z,1,REGULAR,rebound,defensive,[],1629634,,,1610612763,24,21,2022-12-01T01:32:46Z,1460000,False,,,0,,B. Clarke REBOUND (Off:0 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Above the Break 3,24+ Center,,,145.0,1.0,1.0,0.0,,,,,,,,,,,,,,
147,PT00M38.30S,2022-12-01T01:32:49.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626145,26.231931668856767,82.84313725490196,1610612763,24,24,2022-12-01T01:33:00Z,1470000,False,-164.0,194.0,1,left,T. Jones 25' 3PT pullup (5 PTS) (B. Clarke 1 AST),"[1626145, 1629634]",1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,25.42,Made,,,,,5.0,,,,,,B. Clarke,1629634.0,1.0,,,,,
149,PT00M29.60S,2022-12-01T01:33:06.1Z,1,REGULAR,3pt,Jump Shot,[],1629669,72.09264126149803,77.45098039215686,1610612750,27,24,2022-12-01T01:33:12Z,1490000,False,137.0,210.0,1,right,J. Nowell 25' 3PT pullup (8 PTS),[1629669],1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Right Center,25.07,Made,,,,,8.0,,,,,,,,,,,,,
150,PT00M09.30S,2022-12-01T01:33:30.7Z,1,REGULAR,3pt,Jump Shot,[],1628415,27.020367936925098,20.34313725490196,1610612763,27,24,2022-12-01T01:33:37Z,1500000,False,148.0,201.0,1,left,MISS D. Brooks 25' pullup 3PT,[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,25.02,Missed,,,,,,,,,,,,,,,,,,
151,PT00M06.10S,2022-12-01T01:33:34.6Z,1,REGULAR,rebound,offensive,[],1628991,,,1610612763,27,24,2022-12-01T01:33:34Z,1510000,False,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:3),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,,,150.0,4.0,3.0,1.0,,,,,,,,,,,,,,
152,PT00M06.10S,2022-12-01T01:33:35.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628991,6.521024967148489,49.01960784313725,1610612763,27,26,2022-12-01T01:33:42Z,1520000,False,5.0,9.0,1,left,J. Jackson Jr. putback DUNK (4 PTS),[1628991],1610612763.0,MEM,putback,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,1.01,Made,,,,,4.0,,,,,,,,,,,,,
153,PT00M00.30S,2022-12-01T01:33:49.3Z,1,REGULAR,3pt,Jump Shot,[],1629675,69.46452036793693,35.049019607843135,1610612750,27,26,2022-12-01T01:34:10Z,1530000,False,-75.0,235.0,1,right,MISS N. Reid 24' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,24.61,Missed,,,,,,,,,,,,,,,,,,
154,PT00M00.10S,2022-12-01T01:33:49.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,27,26,2022-12-01T01:34:10Z,1540000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Center,,,153.0,,,,,,,,,,,,,,,,,
155,PT00M00.00S,2022-12-01T01:33:52.8Z,1,REGULAR,period,end,[],0,,,1610612750,27,26,2022-12-01T01:33:52Z,1550000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2022-12-01T01:35:55.9Z,2,REGULAR,substitution,out,['startperiod'],1630162,,,1610612750,27,26,2022-12-01T01:36:27Z,1560000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2022-12-01T01:35:55.9Z,2,REGULAR,substitution,in,['startperiod'],1626156,,,1610612750,27,26,2022-12-01T01:36:27Z,1570000,False,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2022-12-01T01:36:37.6Z,2,REGULAR,period,start,[],0,,,1610612763,27,26,2022-12-01T01:36:37Z,1580000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT11M37.00S,2022-12-01T01:37:00.0Z,2,REGULAR,turnover,lost ball,[],1629634,,,1610612763,27,26,2022-12-01T01:37:04Z,1590000,False,,,0,,B. Clarke lost ball TURNOVER (1 TO),"[1629634, 1629669]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,Nowell,1629669.0,,,,,,,,,,
161,PT11M37.00S,2022-12-01T01:37:00.0Z,2,REGULAR,steal,,[],1629669,,,1610612750,27,26,2022-12-01T01:37:02Z,1600000,False,,,0,,J. Nowell STEAL (2 STL),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
162,PT11M25.00S,2022-12-01T01:37:12.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629675,94.1688567674113,49.01960784313725,1610612750,29,26,2022-12-01T01:37:17Z,1610000,False,-5.0,2.0,1,right,N. Reid cutting DUNK (2 PTS) (D. Russell 2 AST),"[1629675, 1626156]",1610612750.0,MIN,cutting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,2.0,,,,,,D. Russell,1626156.0,2.0,,,,,
