actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
86,PT04M51.00S,2022-11-27T20:52:13.7Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,17,30,2022-11-27T20:52:16Z,860000,False,,,0,,S. Curry REBOUND (Off:0 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,85.0,3.0,3.0,0.0,,,,,,,,,,
87,PT04M42.00S,2022-11-27T20:52:23.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203210,93.51182654402102,50.49019607843137,1610612744,17,32,2022-11-27T20:52:27Z,870000,False,2.0,8.0,1,right,J. Green reverse Layup (2 PTS) (D. Green 6 AST),"[203210, 203110]",1610612744.0,GSW,reverse,,,Green,J. Green,,,,,Restricted Area,0-8 Center,0.89,Made,2.0,D. Green,203110.0,6.0,,,,,,,,,,,,,,
89,PT04M34.00S,2022-11-27T20:52:31.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,13.61695137976347,63.970588235294116,1610612750,17,32,2022-11-27T20:52:34Z,890000,False,-70.0,75.0,1,left,MISS D. Russell 10' pullup Shot,[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Left,10.29,Missed,,,,,,,,,,,,,,,,,,
90,PT04M31.00S,2022-11-27T20:52:34.2Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,17,32,2022-11-27T20:52:34Z,900000,False,,,0,,S. Curry REBOUND (Off:0 Def:4),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,89.0,4.0,4.0,0.0,,,,,,,,,,
91,PT04M22.00S,2022-11-27T20:52:43.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203210,94.43166885676742,49.754901960784316,1610612744,17,34,2022-11-27T20:52:48Z,910000,False,-1.0,0.0,1,right,J. Green cutting DUNK (4 PTS) (D. Green 7 AST),"[203210, 203110]",1610612744.0,GSW,cutting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,0.12,Made,4.0,D. Green,203110.0,7.0,,,,,,,,,,,,,,
93,PT04M04.00S,2022-11-27T20:53:00.5Z,1,REGULAR,3pt,Jump Shot,[],203085,29.6484888304862,71.81372549019608,1610612750,17,34,2022-11-27T20:53:06Z,930000,False,-109.0,226.0,1,left,MISS A. Rivers 25' 3PT,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,Above the Break 3,24+ Left Center,25.11,Missed,,,,,,,,,,,,,,,,,,
94,PT04M02.00S,2022-11-27T20:53:02.5Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,17,34,2022-11-27T20:53:06Z,940000,False,,,0,,S. Curry REBOUND (Off:0 Def:5),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,,93.0,5.0,5.0,0.0,,,,,,,,,,
95,PT03M55.00S,2022-11-27T20:53:10.0Z,1,REGULAR,3pt,Jump Shot,[],201939,65.78515111695138,58.333333333333336,1610612744,17,37,2022-11-27T20:53:13Z,950000,False,42.0,269.0,1,right,S. Curry 27' 3PT pullup (11 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,27.23,Made,11.0,,,,,,,,,,,,,,,,,
96,PT03M39.00S,2022-11-27T20:53:30.3Z,1,REGULAR,foul,offensive,[],1626157,,,1610612750,17,37,2022-11-27T20:53:46Z,960000,False,,,0,,K. Towns offensive FOUL (1 PF),"[1626157, 203210]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1626302.0,,,,1.0,0.0,Green,203210.0,,
98,PT03M39.00S,2022-11-27T20:53:30.3Z,1,REGULAR,turnover,offensive foul,[],1626157,,,1610612750,17,37,2022-11-27T20:53:30Z,980000,False,,,0,,K. Towns offensive foul TURNOVER (2 TO),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1626302.0,2.0,,,,,,,,
99,PT03M39.00S,2022-11-27T20:53:38.4Z,1,REGULAR,substitution,out,[],1626156,,,1610612744,17,37,2022-11-27T20:54:06Z,990000,False,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M39.00S,2022-11-27T20:53:38.4Z,1,REGULAR,substitution,out,[],203085,,,1610612744,17,37,2022-11-27T20:54:06Z,1000000,False,,,0,,SUB out: A. Rivers,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M39.00S,2022-11-27T20:53:38.4Z,1,REGULAR,substitution,out,[],202691,,,1610612744,17,37,2022-11-27T20:54:06Z,1010000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M39.00S,2022-11-27T20:53:38.4Z,1,REGULAR,substitution,out,[],203110,,,1610612744,17,37,2022-11-27T20:54:06Z,1020000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M39.00S,2022-11-27T20:53:38.4Z,1,REGULAR,substitution,in,[],1629669,,,1610612744,17,37,2022-11-27T20:54:06Z,1030000,False,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M39.00S,2022-11-27T20:53:38.4Z,1,REGULAR,substitution,in,[],1627854,,,1610612744,17,37,2022-11-27T20:54:06Z,1040000,False,,,0,,SUB in: B. Forbes,[1627854],1610612750.0,MIN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M39.00S,2022-11-27T20:53:38.4Z,1,REGULAR,substitution,in,[],1628978,,,1610612744,17,37,2022-11-27T20:54:06Z,1050000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M39.00S,2022-11-27T20:53:38.4Z,1,REGULAR,substitution,in,[],1630228,,,1610612744,17,37,2022-11-27T20:54:06Z,1060000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M24.00S,2022-11-27T20:54:07.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,90.09526938239159,94.36274509803921,1610612744,17,40,2022-11-27T20:54:17Z,1070000,False,222.0,41.0,1,right,D. DiVincenzo 3PT  (3 PTS) (J. Poole 1 AST),"[1628978, 1629673]",1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,22.55,Made,3.0,J. Poole,1629673.0,1.0,,,,,,,,,,,,,,
109,PT03M12.00S,2022-11-27T20:54:19.0Z,1,REGULAR,3pt,Jump Shot,[],1629669,10.90670170827858,98.30729166666666,1610612750,20,40,2022-11-27T20:54:30Z,1090000,False,-242.0,50.0,1,left,J. Nowell 24' 3PT  (3 PTS) (K. Towns 2 AST),"[1629669, 1626157]",1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Left Corner 3,24+ Left,24.66,Made,3.0,K. Towns,1626157.0,2.0,,,,,,,,,,,,,,
111,PT03M05.00S,2022-11-27T20:54:26.5Z,1,REGULAR,3pt,Jump Shot,[],201939,66.3107752956636,64.4607843137255,1610612744,20,40,2022-11-27T20:54:36Z,1110000,False,72.0,264.0,1,right,MISS S. Curry 27' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,27.39,Missed,,,,,,,,,,,,,,,,,,
112,PT03M05.00S,2022-11-27T20:54:26.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,20,40,2022-11-27T20:54:36Z,1120000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,111.0,,,,,,,,,,,,,
114,PT02M41.00S,2022-11-27T20:54:56.5Z,1,REGULAR,3pt,Jump Shot,[],1629669,31.488173455978973,31.127450980392158,1610612750,23,40,2022-11-27T20:55:00Z,1140000,False,94.0,243.0,1,left,J. Nowell 26' 3PT pullup (6 PTS),[1629669],1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Right Center,26.12,Made,6.0,,,,,,,,,,,,,,,,,
115,PT02M28.00S,2022-11-27T20:55:14.2Z,1,REGULAR,turnover,3-second-violation,[],1630228,,,1610612744,23,40,2022-11-27T20:55:22Z,1150000,False,,,0,,J. Kuminga 3-second-violation TURNOVER (1 TO),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202037.0,1.0,,,,,,,,
116,PT02M28.00S,2022-11-27T20:55:20.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,23,40,2022-11-27T20:55:20Z,1160000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M15.00S,2022-11-27T20:58:24.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626157,14.536793692509855,94.85294117647058,1610612750,23,40,2022-11-27T20:58:28Z,1170000,False,-224.0,84.0,1,left,MISS K. Towns 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Left Corner 3,24+ Left,23.95,Missed,,,,,,,,,,,,,,,,,,
118,PT02M12.00S,2022-11-27T20:58:27.5Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612744,23,40,2022-11-27T20:58:28Z,1180000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,,,,,,,117.0,1.0,1.0,0.0,,,,,,,,,,
119,PT02M02.00S,2022-11-27T20:58:40.2Z,1,REGULAR,foul,personal,['2freethrow'],1629669,,,1610612744,23,40,2022-11-27T20:58:45Z,1190000,False,,,0,,J. Nowell shooting personal FOUL (1 PF) (Curry 2 FT),"[1629669, 201939]",1610612750.0,MIN,shooting,,,Nowell,J. Nowell,,,,,Mid-Range,8-16 Left,,,,,,,,,,,2882.0,,,,1.0,0.0,Curry,201939.0,,
121,PT02M02.00S,2022-11-27T20:59:07.4Z,1,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,23,41,2022-11-27T20:59:07Z,1210000,False,,,0,,S. Curry Free Throw 1 of 2 (12 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
122,PT02M02.00S,2022-11-27T20:59:08.1Z,1,REGULAR,substitution,out,[],1630162,,,1610612744,23,41,2022-11-27T20:59:22Z,1220000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M02.00S,2022-11-27T20:59:08.1Z,1,REGULAR,substitution,out,[],1626157,,,1610612744,23,41,2022-11-27T20:59:22Z,1230000,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M02.00S,2022-11-27T20:59:08.1Z,1,REGULAR,substitution,in,[],203497,,,1610612744,23,41,2022-11-27T20:59:22Z,1240000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M02.00S,2022-11-27T20:59:08.1Z,1,REGULAR,substitution,in,[],1629675,,,1610612744,23,41,2022-11-27T20:59:22Z,1250000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M02.00S,2022-11-27T20:59:25.2Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612744,23,41,2022-11-27T20:59:30Z,1260000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,202037.0,,,,,,,,,
127,PT02M02.00S,2022-11-27T20:59:37.3Z,1,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,23,42,2022-11-27T20:59:37Z,1270000,False,,,0,,S. Curry Free Throw 2 of 2 (13 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
128,PT01M49.00S,2022-11-27T20:59:53.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629669,6.389618922470433,51.470588235294116,1610612750,25,42,2022-11-27T20:59:57Z,1280000,False,-7.0,8.0,1,left,J. Nowell driving Layup (8 PTS),[1629669],1610612750.0,MIN,driving,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,1.06,Made,8.0,,,,,,,,,,,,,,,,,
129,PT01M36.00S,2022-11-27T21:00:06.0Z,1,REGULAR,2pt,Jump Shot,[],1629673,78.79434954007884,59.068627450980394,1610612744,25,44,2022-11-27T21:00:11Z,1290000,False,45.0,147.0,1,right,J. Poole 15' step back Jump Shot (2 PTS),[1629673],1610612744.0,GSW,step back,,,Poole,J. Poole,,,,,Mid-Range,8-16 Center,15.36,Made,2.0,,,,,,,,,,,,,,,,,
130,PT01M14.00S,2022-11-27T21:00:30.5Z,1,REGULAR,foul,personal,[],1628978,,,1610612750,25,44,2022-11-27T21:00:46Z,1300000,False,,,0,,D. DiVincenzo personal FOUL (1 PF),"[1628978, 1629675]",1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202037.0,,,,1.0,0.0,Reid,1629675.0,,
132,PT01M07.00S,2022-11-27T21:00:56.3Z,1,REGULAR,3pt,Jump Shot,[],1627854,26.10052562417871,81.37254901960785,1610612750,25,44,2022-11-27T21:01:01Z,1320000,False,-157.0,193.0,1,left,MISS B. Forbes 24' 3PT,[1627854],1610612750.0,MIN,,,,Forbes,B. Forbes,,,,,Above the Break 3,24+ Left Center,24.86,Missed,,,,,,,,,,,,,,,,,,
133,PT01M03.00S,2022-11-27T21:01:00.3Z,1,REGULAR,rebound,defensive,[],1629673,,,1610612744,25,44,2022-11-27T21:01:01Z,1330000,False,,,0,,J. Poole REBOUND (Off:0 Def:2),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,,132.0,2.0,2.0,0.0,,,,,,,,,,
134,PT01M01.00S,2022-11-27T21:01:01.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,59.01979303547963,30.426623774509803,1610612744,25,47,2022-11-27T21:04:05Z,1340000,False,-98.0,333.0,1,right,J. Poole 34' 3PT running pullup (5 PTS),[1629673],1610612744.0,GSW,running pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,34.68,Made,5.0,,,,,,,,,,,,,,,,,
135,PT00M43.40S,2022-11-27T21:01:22.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,9.937582128777924,50.98039215686274,1610612750,25,47,2022-11-27T21:01:31Z,1350000,False,-5.0,41.0,1,left,MISS N. Reid Layup - blocked,"[1629675, 1628978]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,4.12,Missed,,,,,,,,,,,DiVincenzo,1628978.0,,,,,,
137,PT00M43.40S,2022-11-27T21:01:22.0Z,1,REGULAR,block,,[],1628978,,,1610612750,25,47,2022-11-27T21:01:31Z,1355000,False,,,0,,D. DiVincenzo BLOCK (1 BLK),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
136,PT00M42.40S,2022-11-27T21:01:23.0Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,25,47,2022-11-27T21:01:45Z,1360000,False,,,0,,S. Curry REBOUND (Off:0 Def:6),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,,135.0,6.0,6.0,0.0,,,,,,,,,,
138,PT00M32.70S,2022-11-27T21:01:33.6Z,1,REGULAR,3pt,Jump Shot,[],1628978,67.36202365308804,43.38235294117647,1610612744,25,47,2022-11-27T21:01:39Z,1370000,False,-33.0,254.0,1,right,MISS D. DiVincenzo 25' 3PT,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,25.64,Missed,,,,,,,,,,,,,,,,,,
139,PT00M29.90S,2022-11-27T21:01:36.4Z,1,REGULAR,rebound,defensive,[],1629669,,,1610612750,25,47,2022-11-27T21:01:39Z,1380000,False,,,0,,J. Nowell REBOUND (Off:0 Def:1),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Center,,,,,,,138.0,1.0,1.0,0.0,,,,,,,,,,
140,PT00M20.40S,2022-11-27T21:01:46.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,7.046649145860711,48.03921568627451,1610612750,27,47,2022-11-27T21:01:50Z,1390000,False,10.0,14.0,1,left,R. Gobert alley-oop DUNK (6 PTS) (J. Nowell 1 AST),"[203497, 1629669]",1610612750.0,MIN,alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.68,Made,6.0,J. Nowell,1629669.0,1.0,,,,,,,,,,,,,,
142,PT00M01.00S,2022-11-27T21:02:10.3Z,1,REGULAR,turnover,lost ball,[],1629673,,,1610612744,27,47,2022-11-27T21:02:14Z,1410000,False,,,0,,J. Poole lost ball TURNOVER (1 TO),"[1629673, 1629669]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1.0,,,,,,,Nowell,1629669.0
143,PT00M01.00S,2022-11-27T21:02:10.3Z,1,REGULAR,steal,,[],1629669,,,1610612750,27,47,2022-11-27T21:02:12Z,1420000,False,,,0,,J. Nowell STEAL (1 STL),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
146,PT00M00.00S,2022-11-27T21:02:17.9Z,1,REGULAR,period,end,[],0,,,1610612750,27,47,2022-11-27T21:56:15Z,1450000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2022-11-27T21:04:17.2Z,2,REGULAR,substitution,out,['startperiod'],1630228,,,1610612750,27,47,2022-11-27T21:56:15Z,1460000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2022-11-27T21:04:17.2Z,2,REGULAR,substitution,out,['startperiod'],203210,,,1610612750,27,47,2022-11-27T21:56:15Z,1470000,False,,,0,,SUB out: J. Green,[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2022-11-27T21:04:17.2Z,2,REGULAR,substitution,out,['startperiod'],201939,,,1610612750,27,47,2022-11-27T21:56:15Z,1480000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2022-11-27T21:04:17.2Z,2,REGULAR,substitution,in,['startperiod'],203952,,,1610612750,27,47,2022-11-27T21:56:15Z,1490000,False,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2022-11-27T21:04:17.2Z,2,REGULAR,substitution,in,['startperiod'],1630237,,,1610612750,27,47,2022-11-27T21:56:15Z,1500000,False,,,0,,SUB in: A. Lamb,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2022-11-27T21:04:17.2Z,2,REGULAR,substitution,in,['startperiod'],203110,,,1610612750,27,47,2022-11-27T21:56:15Z,1510000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2022-11-27T21:04:54.6Z,2,REGULAR,period,start,[],0,,,1610612750,27,47,2022-11-27T21:04:54Z,1520000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT11M52.00S,2022-11-27T21:05:02.1Z,2,REGULAR,3pt,Jump Shot,[],1629669,32.40801576872536,34.31372549019608,1610612750,30,47,2022-11-27T21:06:58Z,1530000,False,78.0,252.0,1,left,J. Nowell 26' 3PT pullup (11 PTS) (N. Reid 1 AST),"[1629669, 1629675]",1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Center,26.4,Made,11.0,N. Reid,1629675.0,1.0,,,,,,,,,,,,,,
157,PT11M33.00S,2022-11-27T21:05:35.9Z,2,REGULAR,3pt,Jump Shot,[],1629673,67.23061760840999,52.69607843137255,1610612744,30,47,2022-11-27T21:05:40Z,1560000,False,13.0,256.0,1,right,MISS J. Poole 25' pullup 3PT,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,25.59,Missed,,,,,,,,,,,,,,,,,,
158,PT11M30.00S,2022-11-27T21:05:38.9Z,2,REGULAR,rebound,offensive,[],1628978,,,1610612744,30,47,2022-11-27T21:05:40Z,1570000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:1),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,,,,,,,157.0,2.0,1.0,1.0,,,,,,,,,,
159,PT11M29.00S,2022-11-27T21:05:40.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203952,78.9257555847569,9.558823529411764,1610612744,30,47,2022-11-27T21:05:45Z,1580000,False,-202.0,146.0,1,right,MISS A. Wiggins 24' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,24.92,Missed,,,,,,,,,,,,,,,,,,
160,PT11M26.00S,2022-11-27T21:05:43.0Z,2,REGULAR,rebound,defensive,[],1629669,,,1610612750,30,47,2022-11-27T21:05:45Z,1590000,False,,,0,,J. Nowell REBOUND (Off:0 Def:2),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Left Center,,,,,,,159.0,2.0,2.0,0.0,,,,,,,,,,
161,PT11M19.00S,2022-11-27T21:05:49.6Z,2,REGULAR,3pt,Jump Shot,[],1629675,31.61957950065703,37.254901960784316,1610612750,33,47,2022-11-27T21:05:55Z,1600000,False,64.0,245.0,1,left,N. Reid 25' 3PT  (3 PTS) (J. Nowell 2 AST),"[1629675, 1629669]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,25.29,Made,3.0,J. Nowell,1629669.0,2.0,,,,,,,,,,,,,,
163,PT11M17.00S,2022-11-27T21:05:55.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,33,47,2022-11-27T21:05:55Z,1620000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT10M55.00S,2022-11-27T21:09:09.9Z,2,REGULAR,2pt,Jump Shot,[],1629673,86.5473061760841,29.65686274509804,1610612744,33,47,2022-11-27T21:09:14Z,1630000,False,-102.0,74.0,1,right,MISS J. Poole 12' bank Shot,[1629673],1610612744.0,GSW,bank,,,Poole,J. Poole,,,,,Mid-Range,8-16 Left,12.58,Missed,,,,,,,,,,,,,,,,,,
165,PT10M53.00S,2022-11-27T21:09:11.9Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,33,47,2022-11-27T21:09:14Z,1640000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,8-16 Left,,,,,,,164.0,1.0,1.0,0.0,,,,,,,,,,
166,PT10M44.00S,2022-11-27T21:09:21.4Z,2,REGULAR,2pt,Jump Shot,[],1627854,22.158344283837057,54.65686274509803,1610612750,33,47,2022-11-27T21:09:25Z,1650000,False,-23.0,156.0,1,left,MISS B. Forbes 15' pullup Shot,[1627854],1610612750.0,MIN,pullup,,,Forbes,B. Forbes,,,,,Mid-Range,8-16 Center,15.75,Missed,,,,,,,,,,,,,,,,,,
167,PT10M41.00S,2022-11-27T21:09:24.4Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612744,33,47,2022-11-27T21:09:25Z,1660000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:2),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,8-16 Center,,,,,,,166.0,3.0,2.0,1.0,,,,,,,,,,
168,PT10M36.00S,2022-11-27T21:09:32.1Z,2,REGULAR,foul,personal,[],203937,,,1610612744,33,47,2022-11-27T21:09:40Z,1670000,False,,,0,,K. Anderson personal FOUL (1 PF),"[203937, 203952]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1626302.0,,,,1.0,0.0,Wiggins,203952.0,,
170,PT10M33.00S,2022-11-27T21:09:53.0Z,2,REGULAR,foul,personal,[],1627854,,,1610612744,33,47,2022-11-27T21:10:01Z,1690000,False,,,0,,B. Forbes personal FOUL (1 PF),"[1627854, 203952]",1610612750.0,MIN,,,,Forbes,B. Forbes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202037.0,,,,1.0,0.0,Wiggins,203952.0,,
172,PT10M28.00S,2022-11-27T21:10:16.6Z,2,REGULAR,foul,personal,['2freethrow'],203497,,,1610612744,33,47,2022-11-27T21:10:22Z,1710000,False,,,0,,R. Gobert shooting personal FOUL (1 PF) (Poole 2 FT),"[203497, 1629673]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2882.0,,,,1.0,0.0,Poole,1629673.0,,
174,PT10M28.00S,2022-11-27T21:10:38.0Z,2,REGULAR,freethrow,1 of 2,[],1629673,,,1610612744,33,47,2022-11-27T21:10:38Z,1730000,False,,,0,,MISS J. Poole Free Throw 1 of 2,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
