actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
178,PT12M00.00S,2022-11-22T01:38:47.8Z,2,REGULAR,substitution,out,['startperiod'],1629622,,,1610612748,30,33,2022-11-22T01:39:16Z,1770000,False,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,,,,,,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2022-11-22T01:38:47.8Z,2,REGULAR,substitution,in,['startperiod'],1629669,,,1610612748,30,33,2022-11-22T01:39:16Z,1780000,False,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,,,,,,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2022-11-22T01:38:47.8Z,2,REGULAR,substitution,in,['startperiod'],1631107,,,1610612748,30,33,2022-11-22T01:39:16Z,1790000,False,,,0,,SUB in: N. Jovic,[1631107],1610612748.0,MIA,,,,,,,,,,,,Jovic,N. Jovic,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2022-11-22T01:39:27.5Z,2,REGULAR,period,start,[],0,,,1610612750,30,33,2022-11-22T01:39:27Z,1800000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT11M43.00S,2022-11-22T01:39:43.8Z,2,REGULAR,2pt,Jump Shot,[],1629669,20.844283837056505,34.068627450980394,1610612750,32,33,2022-11-22T01:39:48Z,1810000,False,80.0,143.0,1,left,J. Nowell 16' turnaround Jump Shot (2 PTS) (J. McLaughlin 2 AST),"[1629669, 1629162]",1610612750.0,MIN,turnaround,,,,,,Mid-Range,16-24 Right Center,16.41,Made,2.0,Nowell,J. Nowell,J. McLaughlin,1629162.0,2.0,,,,,,,,,,,,,,
184,PT11M16.00S,2022-11-22T01:40:10.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,93.11760840998686,48.77450980392157,1610612748,32,33,2022-11-22T01:40:17Z,1830000,False,-6.0,12.0,1,right,MISS C. Martin driving Layup,[1628997],1610612748.0,MIA,driving,,,,,,Restricted Area,0-8 Center,1.36,Missed,,Martin,C. Martin,,,,,,,,,,,,,,,,,
185,PT11M16.00S,2022-11-22T01:40:10.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,32,33,2022-11-22T01:40:17Z,1840000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,Restricted Area,0-8 Center,,,,,,,,,184.0,,,,,,,,,,,,,
187,PT11M12.00S,2022-11-22T01:40:26.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],200768,92.46057818659659,96.56862745098039,1610612748,32,36,2022-11-22T01:43:31Z,1860000,False,233.0,18.0,1,right,K. Lowry 3PT  (7 PTS),[200768],1610612748.0,MIA,,,,,,,Right Corner 3,24+ Right,23.35,Made,7.0,Lowry,K. Lowry,,,,,,,,,,,,,,,,,
188,PT10M59.00S,2022-11-22T01:40:37.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,6.915243101182654,50.0,1610612750,34,36,2022-11-22T01:40:55Z,1870000,False,0.0,13.0,1,left,N. Reid driving finger roll Layup (4 PTS) (J. Nowell 1 AST),"[1629675, 1629669]",1610612750.0,MIN,driving finger roll,,,,,,Restricted Area,0-8 Center,1.25,Made,4.0,Reid,N. Reid,J. Nowell,1629669.0,1.0,,,,,,,,,,,,,,
189,PT10M49.00S,2022-11-22T01:40:48.5Z,2,REGULAR,3pt,Jump Shot,[],1629312,95.74572930354796,4.166666666666666,1610612748,34,36,2022-11-22T01:40:57Z,1880000,False,-229.0,-13.0,1,right,MISS H. Highsmith 3PT,[1629312],1610612748.0,MIA,,,,,,,Left Corner 3,24+ Left,22.95,Missed,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,
190,PT10M49.00S,2022-11-22T01:40:48.5Z,2,REGULAR,rebound,defensive,[],1627752,,,1610612750,34,36,2022-11-22T01:40:57Z,1890000,False,,,0,,T. Prince REBOUND (Off:0 Def:1),[1627752],1610612750.0,MIN,,,,,,,Left Corner 3,24+ Left,,,,Prince,T. Prince,,,,189.0,1.0,1.0,0.0,,,,,,,,,,
191,PT10M35.00S,2022-11-22T01:41:02.2Z,2,REGULAR,3pt,Jump Shot,[],1627752,25.706307490144546,83.57843137254902,1610612750,34,36,2022-11-22T01:41:06Z,1900000,False,-168.0,189.0,1,left,MISS T. Prince 25' 3PT,[1627752],1610612750.0,MIN,,,,,,,Above the Break 3,24+ Left Center,25.29,Missed,,Prince,T. Prince,,,,,,,,,,,,,,,,,
192,PT10M33.00S,2022-11-22T01:41:04.2Z,2,REGULAR,rebound,defensive,[],203473,,,1610612748,34,36,2022-11-22T01:41:06Z,1910000,False,,,0,,D. Dedmon REBOUND (Off:1 Def:1),[203473],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,,,,Dedmon,D. Dedmon,,,,191.0,2.0,1.0,1.0,,,,,,,,,,
193,PT10M27.00S,2022-11-22T01:41:11.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203473,69.20170827858082,64.70588235294117,1610612748,34,39,2022-11-22T01:41:25Z,1920000,False,74.0,237.0,1,right,D. Dedmon 24' 3PT  (5 PTS) (N. Jovic 1 AST),"[203473, 1631107]",1610612748.0,MIA,,,,,,,Above the Break 3,24+ Center,24.81,Made,5.0,Dedmon,D. Dedmon,N. Jovic,1631107.0,1.0,,,,,,,,,,,,,,
195,PT10M08.00S,2022-11-22T01:41:28.9Z,2,REGULAR,3pt,Jump Shot,[],1629675,11.908672798948752,4.166666666666666,1610612750,34,39,2022-11-22T01:41:34Z,1940000,False,229.0,59.0,1,left,MISS N. Reid step back 3PT,[1629675],1610612750.0,MIN,step back,,,,,,Right Corner 3,24+ Right,23.68,Missed,,Reid,N. Reid,,,,,,,,,,,,,,,,,
196,PT10M06.00S,2022-11-22T01:41:30.9Z,2,REGULAR,rebound,defensive,[],203473,,,1610612748,34,39,2022-11-22T01:41:34Z,1950000,False,,,0,,D. Dedmon REBOUND (Off:1 Def:2),[203473],1610612748.0,MIA,,,,,,,Right Corner 3,24+ Right,,,,Dedmon,D. Dedmon,,,,195.0,3.0,2.0,1.0,,,,,,,,,,
197,PT09M53.00S,2022-11-22T01:41:44.7Z,2,REGULAR,2pt,Jump Shot,[],203473,71.17279894875165,49.26470588235294,1610612748,34,39,2022-11-22T01:41:50Z,1960000,False,-4.0,218.0,1,right,MISS D. Dedmon 21' step back Shot,[203473],1610612748.0,MIA,step back,,,,,,Mid-Range,16-24 Center,21.85,Missed,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,
198,PT09M49.00S,2022-11-22T01:41:48.7Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,34,39,2022-11-22T01:41:50Z,1970000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,,,,Mid-Range,16-24 Center,,,,Reid,N. Reid,,,,197.0,1.0,1.0,0.0,,,,,,,,,,
199,PT09M42.00S,2022-11-22T01:41:55.6Z,2,REGULAR,turnover,bad pass,[],1629669,,,1610612750,34,39,2022-11-22T01:41:59Z,1980000,False,,,0,,J. Nowell bad pass TURNOVER (1 TO),"[1629669, 1631107]",1610612750.0,MIN,,,,,,,Above the Break 3,24+ Left Center,,,,Nowell,J. Nowell,,,,,,,,1.0,Jovic,1631107.0,,,,,,,
200,PT09M42.00S,2022-11-22T01:41:55.6Z,2,REGULAR,steal,,[],1631107,,,1610612748,34,39,2022-11-22T01:41:57Z,1990000,False,,,0,,N. Jovic STEAL (1 STL),[1631107],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,,,,Jovic,N. Jovic,,,,,,,,,,,,,,,,,
201,PT09M36.00S,2022-11-22T01:42:01.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203473,94.43166885676742,51.470588235294116,1610612748,34,39,2022-11-22T01:44:47Z,2000000,False,7.0,0.0,1,right,MISS D. Dedmon running Layup - blocked,"[203473, 1629675]",1610612748.0,MIA,running,,,,,,Restricted Area,0-8 Center,0.74,Missed,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,Reid,1629675.0
202,PT09M36.00S,2022-11-22T01:42:01.8Z,2,REGULAR,block,,[],1629675,,,1610612748,34,39,2022-11-22T01:42:04Z,2010000,False,,,0,,N. Reid BLOCK (1 BLK),[1629675],1610612750.0,MIN,,,,,,,Restricted Area,0-8 Center,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,
203,PT09M33.00S,2022-11-22T01:42:04.8Z,2,REGULAR,rebound,defensive,[],1629669,,,1610612750,34,39,2022-11-22T01:42:10Z,2020000,False,,,0,,J. Nowell REBOUND (Off:0 Def:1),[1629669],1610612750.0,MIN,,,,,,,Restricted Area,0-8 Center,,,,Nowell,J. Nowell,,,,201.0,1.0,1.0,0.0,,,,,,,,,,
204,PT09M27.00S,2022-11-22T01:42:10.7Z,2,REGULAR,3pt,Jump Shot,[],1629669,24.129434954007884,86.02941176470588,1610612750,34,39,2022-11-22T01:45:15Z,2030000,False,-180.0,174.0,1,left,MISS J. Nowell 25' 3PT,[1629669],1610612750.0,MIN,,,,,,,Above the Break 3,24+ Left Center,25.06,Missed,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,
205,PT09M23.00S,2022-11-22T01:42:14.7Z,2,REGULAR,rebound,defensive,[],200768,,,1610612748,34,39,2022-11-22T01:42:17Z,2040000,False,,,0,,K. Lowry REBOUND (Off:0 Def:3),[200768],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,,,,Lowry,K. Lowry,,,,204.0,3.0,3.0,0.0,,,,,,,,,,
206,PT09M19.00S,2022-11-22T01:42:18.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628997,94.1688567674113,95.34313725490196,1610612748,34,39,2022-11-22T01:45:43Z,2050000,False,227.0,2.0,1,right,MISS C. Martin running 3PT,[1628997],1610612748.0,MIA,running,,,,,,Right Corner 3,24+ Right,22.67,Missed,,Martin,C. Martin,,,,,,,,,,,,,,,,,
207,PT09M16.00S,2022-11-22T01:42:21.6Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,34,39,2022-11-22T01:42:25Z,2060000,False,,,0,,N. Reid REBOUND (Off:0 Def:2),[1629675],1610612750.0,MIN,,,,,,,Right Corner 3,24+ Right,,,,Reid,N. Reid,,,,206.0,2.0,2.0,0.0,,,,,,,,,,
208,PT09M08.00S,2022-11-22T01:42:29.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,7.30946123521682,48.77450980392157,1610612750,36,39,2022-11-22T01:42:37Z,2070000,False,6.0,16.0,1,left,N. Reid driving finger roll Layup (6 PTS) (J. McLaughlin 3 AST),"[1629675, 1629162]",1610612750.0,MIN,driving finger roll,,,,,,Restricted Area,0-8 Center,1.73,Made,6.0,Reid,N. Reid,J. McLaughlin,1629162.0,3.0,,,,,,,,,,,,,,
210,PT08M49.00S,2022-11-22T01:42:51.0Z,2,REGULAR,foul,personal,[],1627752,,,1610612748,36,39,2022-11-22T01:43:09Z,2090000,False,,,0,,T. Prince personal FOUL (1 PF),"[1627752, 200768]",1610612750.0,MIN,,,,,,,Mid-Range,16-24 Right Center,,,,Prince,T. Prince,,,,,,,,,,,200832.0,1.0,0.0,Lowry,200768.0,,
213,PT08M49.00S,2022-11-22T01:43:04.6Z,2,REGULAR,substitution,out,[],1629162,,,1610612748,36,39,2022-11-22T01:43:21Z,2110000,False,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,,,,,,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,
214,PT08M49.00S,2022-11-22T01:43:04.6Z,2,REGULAR,substitution,out,[],1629669,,,1610612748,36,39,2022-11-22T01:43:21Z,2120000,False,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,,,,,,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,
215,PT08M49.00S,2022-11-22T01:43:04.6Z,2,REGULAR,substitution,out,[],200768,,,1610612748,36,39,2022-11-22T01:43:21Z,2130000,False,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,,,,,,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,
216,PT08M49.00S,2022-11-22T01:43:04.6Z,2,REGULAR,substitution,out,[],203473,,,1610612748,36,39,2022-11-22T01:43:21Z,2140000,False,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,,,,,,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,
217,PT08M49.00S,2022-11-22T01:43:04.6Z,2,REGULAR,substitution,in,[],1626156,,,1610612748,36,39,2022-11-22T01:43:21Z,2150000,False,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,,,,,,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,
218,PT08M49.00S,2022-11-22T01:43:04.6Z,2,REGULAR,substitution,in,[],1630162,,,1610612748,36,39,2022-11-22T01:43:21Z,2160000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,,,,,,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,
219,PT08M49.00S,2022-11-22T01:43:04.6Z,2,REGULAR,substitution,in,[],1628389,,,1610612748,36,39,2022-11-22T01:43:21Z,2170000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,,,,,,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,
220,PT08M49.00S,2022-11-22T01:43:04.6Z,2,REGULAR,substitution,in,[],1629622,,,1610612748,36,39,2022-11-22T01:43:21Z,2180000,False,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,,,,,,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,
221,PT08M43.00S,2022-11-22T01:43:36.0Z,2,REGULAR,3pt,Jump Shot,[],1629622,67.36202365308804,47.05882352941176,1610612748,36,39,2022-11-22T01:47:24Z,2190000,False,-15.0,254.0,1,right,MISS M. Strus 25' pullup 3PT,[1629622],1610612748.0,MIA,pullup,,,,,,Above the Break 3,24+ Center,25.47,Missed,,Strus,M. Strus,,,,,,,,,,,,,,,,,
222,PT08M40.00S,2022-11-22T01:43:38.7Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,36,39,2022-11-22T01:43:38Z,2200000,False,,,0,,N. Reid REBOUND (Off:0 Def:3),[1629675],1610612750.0,MIN,,,,,,,Above the Break 3,24+ Center,,,,Reid,N. Reid,,,,221.0,3.0,3.0,0.0,,,,,,,,,,
223,PT08M34.00S,2022-11-22T01:43:48.3Z,2,REGULAR,foul,offensive,[],1627752,,,1610612750,36,39,2022-11-22T01:43:57Z,2210000,False,,,0,,T. Prince offensive FOUL (2 PF),"[1627752, 1629622]",1610612750.0,MIN,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Prince,T. Prince,,,,,,,,,,,1627519.0,2.0,0.0,Strus,1629622.0,,
225,PT08M34.00S,2022-11-22T01:43:48.3Z,2,REGULAR,turnover,offensive foul,[],1627752,,,1610612750,36,39,2022-11-22T01:43:48Z,2230000,False,,,0,,T. Prince offensive foul TURNOVER (2 TO),[1627752],1610612750.0,MIN,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Prince,T. Prince,,,,,,,,2.0,,,1627519.0,,,,,,
226,PT08M24.00S,2022-11-22T01:44:13.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628389,87.33574244415243,36.029411764705884,1610612748,36,39,2022-11-22T01:44:21Z,2240000,False,-70.0,67.0,1,right,MISS B. Adebayo 9' pullup bank Shot,[1628389],1610612748.0,MIA,pullup bank,,,,,,In The Paint (Non-RA),8-16 Left,9.65,Missed,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,
227,PT08M21.00S,2022-11-22T01:44:16.7Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,36,39,2022-11-22T01:44:16Z,2250000,False,,,0,,R. Gobert REBOUND (Off:1 Def:1),[203497],1610612750.0,MIN,,,,,,,In The Paint (Non-RA),8-16 Left,,,,Gobert,R. Gobert,,,,226.0,2.0,1.0,1.0,,,,,,,,,,
228,PT08M14.00S,2022-11-22T01:44:23.7Z,2,REGULAR,3pt,Jump Shot,[],1626156,27.808804204993432,22.058823529411764,1610612750,36,39,2022-11-22T01:44:30Z,2260000,False,140.0,209.0,1,left,MISS D. Russell 25' pullup 3PT,[1626156],1610612750.0,MIN,pullup,,,,,,Above the Break 3,24+ Right Center,25.13,Missed,,Russell,D. Russell,,,,,,,,,,,,,,,,,
230,PT08M11.00S,2022-11-22T01:44:26.7Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612748,36,39,2022-11-22T01:44:31Z,2270000,False,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628997],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Right Center,,,,Martin,C. Martin,,,,228.0,1.0,1.0,0.0,,,,,,,,,,
231,PT08M05.00S,2022-11-22T01:44:32.9Z,2,REGULAR,3pt,Jump Shot,[],1631107,72.35545335085413,20.588235294117645,1610612748,36,39,2022-11-22T01:44:42Z,2280000,False,-147.0,207.0,1,right,MISS N. Jovic 25' 3PT,[1631107],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,25.43,Missed,,Jovic,N. Jovic,,,,,,,,,,,,,,,,,
232,PT08M03.00S,2022-11-22T01:44:37.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,36,39,2022-11-22T01:44:37Z,2290000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,231.0,,,,,,,,,,,,,
234,PT08M03.00S,2022-11-22T01:44:44.3Z,2,REGULAR,substitution,out,[],1627752,,,1610612748,36,39,2022-11-22T01:44:46Z,2310000,False,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,,,,,,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,
235,PT08M03.00S,2022-11-22T01:44:44.3Z,2,REGULAR,substitution,in,[],1630183,,,1610612748,36,39,2022-11-22T01:44:46Z,2320000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,,,,,,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,
237,PT07M48.00S,2022-11-22T01:45:26.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631107,72.88107752956637,16.911764705882355,1610612748,36,39,2022-11-22T01:45:30Z,2340000,False,-165.0,202.0,1,right,MISS N. Jovic 26' 3PT,[1631107],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,26.14,Missed,,Jovic,N. Jovic,,,,,,,,,,,,,,,,,
238,PT07M44.00S,2022-11-22T01:45:29.8Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,36,39,2022-11-22T01:45:29Z,2350000,False,,,0,,R. Gobert REBOUND (Off:1 Def:2),[203497],1610612750.0,MIN,,,,,,,Above the Break 3,24+ Left Center,,,,Gobert,R. Gobert,,,,237.0,3.0,2.0,1.0,,,,,,,,,,
239,PT07M37.00S,2022-11-22T01:45:37.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,5.995400788436268,50.245098039215684,1610612750,38,39,2022-11-22T01:45:43Z,2360000,False,-1.0,4.0,1,left,N. Reid driving reverse Layup (8 PTS) (D. Russell 4 AST),"[1629675, 1626156]",1610612750.0,MIN,driving reverse,,,,,,Restricted Area,0-8 Center,0.41,Made,8.0,Reid,N. Reid,D. Russell,1626156.0,4.0,,,,,,,,,,,,,,
241,PT07M19.00S,2022-11-22T01:45:55.3Z,2,REGULAR,3pt,Jump Shot,[],1631107,76.5604467805519,86.27450980392157,1610612748,38,39,2022-11-22T01:46:00Z,2380000,False,181.0,168.0,1,right,MISS N. Jovic 24' 3PT,[1631107],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Right Center,24.71,Missed,,Jovic,N. Jovic,,,,,,,,,,,,,,,,,
242,PT07M16.00S,2022-11-22T01:45:58.3Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,38,39,2022-11-22T01:46:00Z,2390000,False,,,0,,J. McDaniels REBOUND (Off:2 Def:1),[1630183],1610612750.0,MIN,,,,,,,Above the Break 3,24+ Right Center,,,,McDaniels,J. McDaniels,,,,241.0,3.0,1.0,2.0,,,,,,,,,,
243,PT07M08.00S,2022-11-22T01:46:06.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,6.915243101182654,50.49019607843137,1610612750,38,39,2022-11-22T01:46:12Z,2400000,False,-2.0,13.0,1,left,MISS J. McDaniels driving finger roll Layup,[1630183],1610612750.0,MIN,driving finger roll,,,,,,Restricted Area,0-8 Center,1.27,Missed,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,
244,PT07M07.00S,2022-11-22T01:46:07.5Z,2,REGULAR,rebound,defensive,[],1631107,,,1610612748,38,39,2022-11-22T01:46:12Z,2410000,False,,,0,,N. Jovic REBOUND (Off:1 Def:3),[1631107],1610612748.0,MIA,,,,,,,Restricted Area,0-8 Center,,,,Jovic,N. Jovic,,,,243.0,4.0,3.0,1.0,,,,,,,,,,
245,PT07M03.00S,2022-11-22T01:46:11.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629622,74.19513797634691,16.42156862745098,1610612748,38,42,2022-11-22T01:50:36Z,2420000,False,-168.0,190.0,1,right,M. Strus 25' 3PT running (7 PTS) (N. Jovic 2 AST),"[1629622, 1631107]",1610612748.0,MIA,running,,,,,,Above the Break 3,24+ Left Center,25.36,Made,7.0,Strus,M. Strus,N. Jovic,1631107.0,2.0,,,,,,,,,,,,,,
247,PT06M48.00S,2022-11-22T01:46:25.9Z,2,REGULAR,3pt,Jump Shot,[],1630183,4.944152431011826,95.09803921568627,1610612750,38,42,2022-11-22T01:46:32Z,2440000,False,-225.0,-6.0,1,left,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,,,,Left Corner 3,24+ Left,22.56,Missed,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,
248,PT06M44.00S,2022-11-22T01:46:29.9Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,38,42,2022-11-22T01:46:32Z,2450000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:2),[1628389],1610612748.0,MIA,,,,,,,Left Corner 3,24+ Left,,,,Adebayo,B. Adebayo,,,,247.0,3.0,2.0,1.0,,,,,,,,,,
249,PT06M40.00S,2022-11-22T01:46:34.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629622,72.48685939553219,16.666666666666664,1610612748,38,45,2022-11-22T01:51:31Z,2460000,False,-167.0,206.0,1,right,M. Strus 26' 3PT running (10 PTS) (N. Jovic 3 AST),"[1629622, 1631107]",1610612748.0,MIA,running,,,,,,Above the Break 3,24+ Left Center,26.51,Made,10.0,Strus,M. Strus,N. Jovic,1631107.0,3.0,,,,,,,,,,,,,,
251,PT06M39.00S,2022-11-22T01:46:39.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,38,45,2022-11-22T01:46:39Z,2480000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M39.00S,2022-11-22T01:49:03.3Z,2,REGULAR,substitution,out,[],203497,,,1610612750,38,45,2022-11-22T01:49:26Z,2490000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,,,,,,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,
253,PT06M39.00S,2022-11-22T01:49:03.3Z,2,REGULAR,substitution,in,[],1626157,,,1610612750,38,45,2022-11-22T01:49:26Z,2500000,False,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,,,,,,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,
255,PT06M25.00S,2022-11-22T01:49:46.6Z,2,REGULAR,3pt,Jump Shot,[],1626156,24.52365308804205,14.215686274509803,1610612750,38,45,2022-11-22T01:49:57Z,2520000,False,179.0,178.0,1,left,MISS D. Russell 25' 3PT,[1626156],1610612750.0,MIN,,,,,,,Above the Break 3,24+ Right Center,25.24,Missed,,Russell,D. Russell,,,,,,,,,,,,,,,,,
256,PT06M19.00S,2022-11-22T01:49:52.6Z,2,REGULAR,rebound,offensive,[],1626157,,,1610612750,38,45,2022-11-22T01:49:57Z,2530000,False,,,0,,K. Towns REBOUND (Off:1 Def:3),[1626157],1610612750.0,MIN,,,,,,,Above the Break 3,24+ Right Center,,,,Towns,K. Towns,,,,255.0,4.0,3.0,1.0,,,,,,,,,,
257,PT06M19.00S,2022-11-22T01:49:54.7Z,2,REGULAR,foul,personal,[],1629312,,,1610612750,38,45,2022-11-22T01:50:00Z,2540000,False,,,0,,H. Highsmith personal FOUL (2 PF),"[1629312, 1630183]",1610612748.0,MIA,,,,,,,Above the Break 3,24+ Center,,,,Highsmith,H. Highsmith,,,,,,,,,,,200832.0,2.0,0.0,McDaniels,1630183.0,,
259,PT06M02.00S,2022-11-22T01:50:27.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629675,6.389618922470433,51.9607843137255,1610612750,38,45,2022-11-22T01:50:34Z,2560000,False,-10.0,8.0,1,left,MISS N. Reid reverse Layup,[1629675],1610612750.0,MIN,reverse,,,,,,Restricted Area,0-8 Center,1.24,Missed,,Reid,N. Reid,,,,,,,,,,,,,,,,,
260,PT05M58.00S,2022-11-22T01:50:31.5Z,2,REGULAR,rebound,defensive,[],1631107,,,1610612748,38,45,2022-11-22T01:50:31Z,2570000,False,,,0,,N. Jovic REBOUND (Off:1 Def:4),[1631107],1610612748.0,MIA,,,,,,,Restricted Area,0-8 Center,,,,Jovic,N. Jovic,,,,259.0,5.0,4.0,1.0,,,,,,,,,,
261,PT05M39.00S,2022-11-22T01:50:50.6Z,2,REGULAR,3pt,Jump Shot,[],1629312,95.87713534822602,94.6078431372549,1610612748,38,48,2022-11-22T01:50:55Z,2580000,False,223.0,-14.0,1,right,H. Highsmith 3PT  (8 PTS) (B. Adebayo 3 AST),"[1629312, 1628389]",1610612748.0,MIA,,,,,,,Right Corner 3,24+ Right,22.34,Made,8.0,Highsmith,H. Highsmith,B. Adebayo,1628389.0,3.0,,,,,,,,,,,,,,
263,PT05M23.00S,2022-11-22T01:51:06.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629675,18.2161629434954,38.48039215686275,1610612750,38,48,2022-11-22T01:51:11Z,2600000,False,58.0,119.0,1,left,MISS N. Reid 13' turnaround Shot - blocked,"[1629675, 1628389]",1610612750.0,MIN,turnaround,,,,,,In The Paint (Non-RA),8-16 Center,13.19,Missed,,Reid,N. Reid,,,,,,,,,,,,,,,,Adebayo,1628389.0
