actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
253,PT07M43.00S,2023-02-04T01:47:57.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,43,39,2023-02-04T01:47:57Z,2520000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT07M24.00S,2023-02-04T01:51:08.0Z,2,REGULAR,violation,kicked ball,[],1630162,,,1610612753,43,39,2023-02-04T01:51:17Z,2530000,False,,,0,,A. Edwards kicked ball VIOLATION,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,202037.0,,,,,,,,,,,,
255,PT07M16.00S,2023-02-04T01:51:28.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,93.24901445466492,52.94117647058824,1610612753,43,41,2023-02-04T01:51:34Z,2540000,False,15.0,11.0,1,right,M. Wagner cutting Layup (13 PTS) (J. Suggs 3 AST),"[1629021, 1630591]",1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,13.0,,,J. Suggs,1630591.0,3.0,,,,,,,,
257,PT06M56.00S,2023-02-04T01:51:48.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,8.754927726675426,45.34313725490196,1610612750,43,41,2023-02-04T01:51:53Z,2560000,False,23.0,30.0,1,left,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,3.78,Missed,,,,,,,,,,,,,,,,,,
258,PT06M53.00S,2023-02-04T01:51:51.8Z,2,REGULAR,rebound,defensive,[],1629626,,,1610612753,43,41,2023-02-04T01:51:53Z,2570000,False,,,0,,B. Bol REBOUND (Off:0 Def:2),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,257.0,2.0,2.0,0.0,,,,,,,,,,,,,,
259,PT06M47.00S,2023-02-04T01:51:58.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629626,93.24901445466492,50.98039215686274,1610612753,43,43,2023-02-04T01:52:03Z,2580000,False,5.0,11.0,1,right,B. Bol driving DUNK (6 PTS),[1629626],1610612753.0,ORL,driving,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,1.2,Made,,,,,6.0,,,,,,,,,,,,,
260,PT06M23.00S,2023-02-04T01:52:21.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,17.296320630749015,49.26470588235294,1610612750,43,43,2023-02-04T01:52:28Z,2590000,False,4.0,110.0,1,left,MISS J. McDaniels 11' floating Shot,[1630183],1610612750.0,MIN,floating,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,11.02,Missed,,,,,,,,,,,,,,,,,,
261,PT06M19.00S,2023-02-04T01:52:25.6Z,2,REGULAR,rebound,defensive,[],1630591,,,1610612753,43,43,2023-02-04T01:52:28Z,2600000,False,,,0,,J. Suggs REBOUND (Off:0 Def:2),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Center,,,260.0,2.0,2.0,0.0,,,,,,,,,,,,,,
262,PT06M09.00S,2023-02-04T01:52:36.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,92.06636005256242,51.225490196078425,1610612753,43,43,2023-02-04T01:52:40Z,2610000,False,6.0,22.0,1,right,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,2.29,Missed,,,,,,,,,,,,,,,,,,
263,PT06M06.00S,2023-02-04T01:52:39.3Z,2,REGULAR,rebound,defensive,[],1626156,,,1610612750,43,43,2023-02-04T02:01:46Z,2620000,False,,,0,,D. Russell REBOUND (Off:0 Def:5),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,262.0,5.0,5.0,0.0,,,,,,,,,,,,,,
264,PT06M04.00S,2023-02-04T01:52:41.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,31.61957950065703,28.431372549019606,1610612750,46,43,2023-02-04T01:52:48Z,2630000,False,108.0,245.0,1,left,D. Russell 26' 3PT pullup (7 PTS),[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,26.74,Made,,,,,7.0,,,,,,,,,,,,,
265,PT05M44.00S,2023-02-04T01:53:01.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,93.11760840998686,49.50980392156863,1610612753,46,45,2023-02-04T01:53:07Z,2640000,False,-2.0,12.0,1,right,C. Anthony driving finger roll Layup (7 PTS),[1630175],1610612753.0,ORL,driving finger roll,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,1.25,Made,,,,,7.0,,,,,,,,,,,,,
266,PT05M28.00S,2023-02-04T01:53:19.2Z,2,REGULAR,foul,personal,[],1630532,,,1610612750,46,45,2023-02-04T01:53:35Z,2650000,False,,,0,,F. Wagner personal FOUL (1 PF),"[1630532, 1630162]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Right Center,,,,,,,,202058.0,,,,,,,,,1.0,0.0,Edwards,1630162.0
268,PT05M28.00S,2023-02-04T01:53:28.6Z,2,REGULAR,substitution,out,[],203085,,,1610612750,46,45,2023-02-04T01:53:44Z,2670000,False,,,0,,SUB out: A. Rivers,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M28.00S,2023-02-04T01:53:28.6Z,2,REGULAR,substitution,out,[],203497,,,1610612750,46,45,2023-02-04T01:53:44Z,2680000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M28.00S,2023-02-04T01:53:28.6Z,2,REGULAR,substitution,out,[],1629626,,,1610612750,46,45,2023-02-04T01:53:44Z,2690000,False,,,0,,SUB out: B. Bol,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M28.00S,2023-02-04T01:53:28.6Z,2,REGULAR,substitution,out,[],1629021,,,1610612750,46,45,2023-02-04T01:53:44Z,2700000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M28.00S,2023-02-04T01:53:28.6Z,2,REGULAR,substitution,in,[],1629675,,,1610612750,46,45,2023-02-04T01:53:44Z,2710000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M28.00S,2023-02-04T01:53:28.6Z,2,REGULAR,substitution,in,[],1629669,,,1610612750,46,45,2023-02-04T01:53:44Z,2720000,False,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT05M28.00S,2023-02-04T01:53:28.6Z,2,REGULAR,substitution,in,[],1631094,,,1610612750,46,45,2023-02-04T01:53:44Z,2730000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT05M28.00S,2023-02-04T01:53:28.6Z,2,REGULAR,substitution,in,[],1628964,,,1610612750,46,45,2023-02-04T01:53:44Z,2740000,False,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT05M23.00S,2023-02-04T01:53:51.5Z,2,REGULAR,3pt,Jump Shot,[],1629675,31.35676741130092,28.431372549019606,1610612750,46,45,2023-02-04T01:53:56Z,2750000,False,108.0,242.0,1,left,MISS N. Reid 26' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,26.52,Missed,,,,,,,,,,,,,,,,,,
277,PT05M20.00S,2023-02-04T01:53:54.5Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612753,46,45,2023-02-04T01:53:56Z,2760000,False,,,0,,M. Bamba REBOUND (Off:1 Def:1),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Right Center,,,276.0,2.0,1.0,1.0,,,,,,,,,,,,,,
278,PT05M06.00S,2023-02-04T01:54:09.0Z,2,REGULAR,3pt,Jump Shot,[],1630591,67.49342969776609,42.64705882352941,1610612753,46,48,2023-02-04T01:54:15Z,2770000,False,-37.0,253.0,1,right,J. Suggs 25' 3PT step back (5 PTS),[1630591],1610612753.0,ORL,step back,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,25.58,Made,,,,,5.0,,,,,,,,,,,,,
279,PT04M49.00S,2023-02-04T01:54:24.8Z,2,REGULAR,2pt,Jump Shot,[],1629669,8.623521681997373,69.6078431372549,1610612750,46,48,2023-02-04T01:54:34Z,2780000,False,-98.0,29.0,1,left,MISS J. Nowell 10' pullup Shot,[1629669],1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,Mid-Range,8-16 Left,10.21,Missed,,,,,,,,,,,,,,,,,,
280,PT04M48.00S,2023-02-04T01:54:25.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,46,48,2023-02-04T01:54:34Z,2790000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,8-16 Left,,,279.0,,,,,,,,,,,,,,,,,
282,PT04M48.00S,2023-02-04T01:54:34.4Z,2,REGULAR,substitution,out,[],1630591,,,1610612753,46,48,2023-02-04T01:54:55Z,2810000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT04M48.00S,2023-02-04T01:54:34.4Z,2,REGULAR,substitution,out,[],1630175,,,1610612753,46,48,2023-02-04T01:54:55Z,2820000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M48.00S,2023-02-04T01:54:34.4Z,2,REGULAR,substitution,in,[],203914,,,1610612753,46,48,2023-02-04T01:54:55Z,2830000,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M48.00S,2023-02-04T01:54:34.4Z,2,REGULAR,substitution,in,[],1628365,,,1610612753,46,48,2023-02-04T01:54:55Z,2840000,False,,,0,,SUB in: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT04M26.00S,2023-02-04T01:55:11.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,92.19776609724047,51.225490196078425,1610612753,46,50,2023-02-04T01:55:15Z,2850000,False,6.0,21.0,1,right,F. Wagner driving Layup (2 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,2.17,Made,,,,,2.0,,,,,,,,,,,,,
287,PT04M14.00S,2023-02-04T01:55:22.4Z,2,REGULAR,turnover,lost ball,[],1629675,,,1610612750,46,50,2023-02-04T01:55:27Z,2860000,False,,,0,,N. Reid lost ball TURNOVER (1 TO),"[1629675, 1628964]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,,,,Bamba,1628964.0,,,,,,
288,PT04M14.00S,2023-02-04T01:55:22.4Z,2,REGULAR,steal,,[],1628964,,,1610612753,46,50,2023-02-04T01:55:25Z,2870000,False,,,0,,M. Bamba STEAL (1 STL),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
289,PT04M05.00S,2023-02-04T01:55:32.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628964,93.11760840998686,50.49019607843137,1610612753,46,52,2023-02-04T01:55:38Z,2880000,False,2.0,12.0,1,right,M. Bamba cutting DUNK (8 PTS) (M. Fultz 2 AST),"[1628964, 1628365]",1610612753.0,ORL,cutting,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,1.25,Made,,,,,8.0,,,M. Fultz,1628365.0,2.0,,,,,,,,
291,PT04M05.00S,2023-02-04T01:55:38.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,46,52,2023-02-04T01:55:38Z,2900000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT03M55.00S,2023-02-04T01:58:41.0Z,2,REGULAR,3pt,Jump Shot,[],1626156,22.026938239159,9.803921568627452,1610612750,46,52,2023-02-04T01:58:47Z,2910000,False,201.0,155.0,1,left,MISS D. Russell 25' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,25.36,Missed,,,,,,,,,,,,,,,,,,
293,PT03M54.00S,2023-02-04T01:58:42.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,46,52,2023-02-04T01:58:47Z,2920000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Right Center,,,292.0,,,,,,,,,,,,,,,,,
295,PT03M48.00S,2023-02-04T01:58:54.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628365,91.5407358738502,51.225490196078425,1610612753,46,52,2023-02-04T01:59:00Z,2940000,False,6.0,27.0,1,right,MISS M. Fultz driving Layup - blocked,"[1628365, 1630183]",1610612753.0,ORL,driving,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,2.77,Missed,,,,,,,,,,,,,McDaniels,1630183.0,,,,
296,PT03M48.00S,2023-02-04T01:58:54.5Z,2,REGULAR,block,,[],1630183,,,1610612753,46,52,2023-02-04T01:58:57Z,2950000,False,,,0,,J. McDaniels BLOCK (2 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
297,PT03M44.00S,2023-02-04T01:58:58.5Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,46,52,2023-02-04T01:59:00Z,2960000,False,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,295.0,2.0,2.0,0.0,,,,,,,,,,,,,,
299,PT03M43.00S,2023-02-04T01:58:58.6Z,2,REGULAR,foul,personal,['2freethrow'],1630532,,,1610612750,46,52,2023-02-04T01:59:16Z,2980000,False,,,0,,F. Wagner shooting personal FOUL (2 PF) (Nowell 2 FT),"[1630532, 1629669]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,203591.0,,,,,,,,,2.0,0.0,Nowell,1629669.0
301,PT03M43.00S,2023-02-04T01:59:29.6Z,2,REGULAR,freethrow,1 of 2,[],1629669,,,1610612750,47,52,2023-02-04T01:59:29Z,3000000,False,,,0,,J. Nowell Free Throw 1 of 2 (1 PTS),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
302,PT03M43.00S,2023-02-04T01:59:46.3Z,2,REGULAR,freethrow,2 of 2,[],1629669,,,1610612750,48,52,2023-02-04T01:59:46Z,3010000,False,,,0,,J. Nowell Free Throw 2 of 2 (2 PTS),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
303,PT03M25.00S,2023-02-04T02:00:06.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631094,91.80354796320631,51.470588235294116,1610612753,48,52,2023-02-04T02:00:12Z,3020000,False,7.0,25.0,1,right,MISS P. Banchero cutting DUNK,[1631094],1610612753.0,ORL,cutting,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.56,Missed,,,,,,,,,,,,,,,,,,
304,PT03M22.00S,2023-02-04T02:00:09.3Z,2,REGULAR,rebound,offensive,[],1628365,,,1610612753,48,52,2023-02-04T02:00:12Z,3030000,False,,,0,,M. Fultz REBOUND (Off:1 Def:0),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,,,303.0,1.0,0.0,1.0,,,,,,,,,,,,,,
305,PT03M21.00S,2023-02-04T02:00:10.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628365,92.46057818659659,50.0,1610612753,48,54,2023-02-04T02:00:17Z,3040000,False,0.0,18.0,1,right,M. Fultz driving Layup (6 PTS),[1628365],1610612753.0,ORL,driving,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,6.0,,,,,,,,,,,,,
306,PT03M10.00S,2023-02-04T02:00:21.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629669,15.193823915900131,54.90196078431373,1610612750,48,54,2023-02-04T02:00:26Z,3050000,False,-25.0,90.0,1,left,MISS J. Nowell 9' pullup Shot,[1629669],1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),8-16 Center,9.36,Missed,,,,,,,,,,,,,,,,,,
307,PT03M06.00S,2023-02-04T02:00:25.0Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,48,54,2023-02-04T02:00:26Z,3060000,False,,,0,,P. Banchero REBOUND (Off:2 Def:3),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,306.0,5.0,3.0,2.0,,,,,,,,,,,,,,
308,PT03M03.00S,2023-02-04T02:00:30.8Z,2,REGULAR,foul,personal,['2freethrow'],1630162,,,1610612753,48,54,2023-02-04T02:00:38Z,3070000,False,,,0,,A. Edwards shooting personal FOUL (1 PF) (Banchero 2 FT),"[1630162, 1631094]",1610612750.0,MIN,shooting,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,202058.0,,,,,,,,,1.0,0.0,Banchero,1631094.0
310,PT03M03.00S,2023-02-04T02:01:02.2Z,2,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,48,55,2023-02-04T02:01:35Z,3090000,False,,,0,,P. Banchero Free Throw 1 of 2 (3 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
311,PT03M03.00S,2023-02-04T02:01:05.3Z,2,REGULAR,substitution,out,[],1626156,,,1610612753,48,55,2023-02-04T02:01:27Z,3100000,False,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT03M03.00S,2023-02-04T02:01:05.3Z,2,REGULAR,substitution,out,[],1630532,,,1610612753,48,55,2023-02-04T02:01:27Z,3110000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT03M03.00S,2023-02-04T02:01:05.3Z,2,REGULAR,substitution,in,[],1627752,,,1610612753,48,55,2023-02-04T02:01:27Z,3120000,False,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT03M03.00S,2023-02-04T02:01:05.3Z,2,REGULAR,substitution,in,[],1630591,,,1610612753,48,55,2023-02-04T02:01:27Z,3130000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT03M03.00S,2023-02-04T02:01:02.2Z,2,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,48,55,2023-02-04T02:01:35Z,3140000,False,,,0,,MISS P. Banchero Free Throw 2 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
316,PT03M02.00S,2023-02-04T02:01:03.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,48,55,2023-02-04T02:01:35Z,3150000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,315.0,,,,,,,,,,,,,,,,,
317,PT03M02.00S,2023-02-04T02:01:32.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629675,,,1610612753,48,55,2023-02-04T02:01:42Z,3160000,False,,,0,,N. Reid loose ball personal FOUL (2 PF) (Suggs 2 FT),"[1629675, 1630591]",1610612750.0,MIN,loose ball,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202037.0,,,,,,,,,2.0,0.0,Suggs,1630591.0
319,PT03M02.00S,2023-02-04T02:02:00.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630591,,,1610612753,48,55,2023-02-04T02:02:00Z,3180000,False,,,0,,MISS J. Suggs Free Throw 1 of 2,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
320,PT03M02.00S,2023-02-04T02:02:00.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,48,55,2023-02-04T02:02:00Z,3190000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,319.0,,,,,,,,,,,,,,,,,
321,PT03M02.00S,2023-02-04T02:02:01.1Z,2,REGULAR,substitution,out,[],1629675,,,1610612753,48,55,2023-02-04T02:02:04Z,3200000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT03M02.00S,2023-02-04T02:02:01.1Z,2,REGULAR,substitution,in,[],203497,,,1610612753,48,55,2023-02-04T02:02:04Z,3210000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT03M02.00S,2023-02-04T02:02:22.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630591,,,1610612753,48,56,2023-02-04T02:02:22Z,3220000,False,,,0,,J. Suggs Free Throw 2 of 2 (6 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
325,PT02M40.00S,2023-02-04T02:03:01.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203914,,,1610612750,48,56,2023-02-04T02:03:10Z,3240000,False,,,0,,G. Harris shooting personal FOUL (3 PF) (Gobert 2 FT),"[203914, 203497]",1610612753.0,ORL,shooting,,,Harris,G. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202037.0,,,,,,,,,3.0,0.0,Gobert,203497.0
327,PT02M40.00S,2023-02-04T02:03:30.1Z,2,REGULAR,freethrow,1 of 2,[],203497,,,1610612750,49,56,2023-02-04T02:03:30Z,3260000,False,,,0,,R. Gobert Free Throw 1 of 2 (9 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
328,PT02M40.00S,2023-02-04T02:03:31.0Z,2,REGULAR,substitution,out,[],203914,,,1610612750,49,56,2023-02-04T02:03:38Z,3270000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT02M40.00S,2023-02-04T02:03:31.0Z,2,REGULAR,substitution,in,[],1630175,,,1610612750,49,56,2023-02-04T02:03:38Z,3280000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT02M40.00S,2023-02-04T02:03:47.6Z,2,REGULAR,freethrow,2 of 2,[],203497,,,1610612750,50,56,2023-02-04T02:03:47Z,3290000,False,,,0,,R. Gobert Free Throw 2 of 2 (10 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
331,PT02M28.00S,2023-02-04T02:04:00.9Z,2,REGULAR,3pt,Jump Shot,[],1628964,70.12155059132719,72.05882352941177,1610612753,50,56,2023-02-04T02:04:06Z,3300000,False,110.0,228.0,1,right,MISS M. Bamba 25' 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Right Center,25.36,Missed,,,,,,,,,,,,,,,,,,
332,PT02M25.00S,2023-02-04T02:04:03.9Z,2,REGULAR,rebound,defensive,[],1627752,,,1610612750,50,56,2023-02-04T02:04:06Z,3310000,False,,,0,,T. Prince REBOUND (Off:0 Def:1),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Right Center,,,331.0,1.0,1.0,0.0,,,,,,,,,,,,,,
333,PT02M19.00S,2023-02-04T02:04:10.6Z,2,REGULAR,2pt,Jump Shot,[],1630162,7.966491458607096,71.07843137254902,1610612750,52,56,2023-02-04T02:04:15Z,3320000,False,-105.0,22.0,1,left,A. Edwards 10' pullup Jump Shot (10 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,10.78,Made,,,,,10.0,,,,,,,,,,,,,
334,PT01M57.00S,2023-02-04T02:04:31.3Z,2,REGULAR,3pt,Jump Shot,[],1630591,66.04796320630749,36.27450980392157,1610612753,52,59,2023-02-04T02:04:39Z,3330000,False,-69.0,267.0,1,right,J. Suggs 27' 3PT  (9 PTS) (P. Banchero 2 AST),"[1630591, 1631094]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,27.53,Made,,,,,9.0,,,P. Banchero,1631094.0,2.0,,,,,,,,
336,PT01M43.00S,2023-02-04T02:04:47.7Z,2,REGULAR,turnover,out-of-bounds,[],1630183,,,1610612750,52,59,2023-02-04T02:04:56Z,3350000,False,,,0,,J. McDaniels lost ball out-of-bounds TURNOVER (2 TO),[1630183],1610612750.0,MIN,lost ball,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Left,,,,,,,,202058.0,2.0,,,,,,,,,,,
337,PT01M24.00S,2023-02-04T02:05:10.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628365,77.4802890932983,89.70588235294117,1610612753,52,59,2023-02-04T02:05:14Z,3360000,False,199.0,159.0,1,right,MISS M. Fultz 25' 3PT,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Above the Break 3,24+ Right Center,25.45,Missed,,,,,,,,,,,,,,,,,,
