actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
563,PT10M18.00S,2022-10-29T01:56:08.1Z,4,REGULAR,freethrow,1 of 1,[],2544,,,1610612747,83,80,2022-10-29T01:56:08Z,5540000,,,0,,L. James Free Throw 1 of 1 (21 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
564,PT10M08.00S,2022-10-29T01:56:26.4Z,4,REGULAR,3pt,Jump Shot,[],1629669,24.392247043363994,13.970588235294118,1610612750,83,80,2022-10-29T01:56:34Z,5550000,180.0,177.0,1,left,MISS J. Nowell 25' 3PT,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Right Center,25.24,Missed,,,,,,,,,,,,,,,,,,
565,PT10M06.00S,2022-10-29T01:56:28.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612747,83,80,2022-10-29T01:56:34Z,5560000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,564.0,,,,,,,,,,,
567,PT09M54.00S,2022-10-29T01:56:47.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,94.03745072273325,49.01960784313725,1610612747,83,80,2022-10-29T01:56:53Z,5580000,-5.0,4.0,1,right,MISS L. James cutting Layup,[2544],1610612747.0,LAL,cutting,,,James,L. James,,,,,Restricted Area,0-8 Center,0.6,Missed,,,,,,,,,,,,,,,,,,
569,PT09M52.00S,2022-10-29T01:56:49.9Z,4,REGULAR,rebound,defensive,[],1627752,,,1610612750,83,80,2022-10-29T01:56:53Z,5600000,,,0,,T. Prince REBOUND (Off:0 Def:4),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,,,,,,,567.0,4.0,4.0,0.0,,,,,,,,
570,PT09M49.00S,2022-10-29T01:56:53.3Z,4,REGULAR,turnover,lost ball,[],1627752,,,1610612750,83,80,2022-10-29T01:56:57Z,5610000,,,0,,T. Prince lost ball TURNOVER (1 TO),"[1627752, 1629117]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Gabriel,1629117.0
571,PT09M49.00S,2022-10-29T01:56:53.3Z,4,REGULAR,steal,,[],1629117,,,1610612747,83,80,2022-10-29T01:56:55Z,5620000,,,0,,W. Gabriel STEAL (3 STL),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
572,PT09M45.00S,2022-10-29T01:56:57.8Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",2544,75.90341655716163,13.725490196078432,1610612747,83,80,2022-10-29T01:57:03Z,5630000,-181.0,174.0,1,right,MISS L. James 25' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,25.14,Missed,,,,,,,,,,,,,,,,,,
573,PT09M41.00S,2022-10-29T01:57:00.7Z,4,REGULAR,rebound,offensive,[],201976,,,1610612747,83,80,2022-10-29T01:57:00Z,5640000,,,0,,P. Beverley REBOUND (Off:1 Def:4),[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,572.0,5.0,4.0,1.0,,,,,,,,
574,PT09M37.00S,2022-10-29T01:57:05.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",201566,90.09526938239159,47.05882352941176,1610612747,83,80,2022-10-29T01:57:12Z,5650000,-15.0,41.0,1,right,MISS R. Westbrook driving Layup - blocked,"[201566, 1629669]",1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,4.32,Missed,,,,,Nowell,1629669.0,,,,,,,,,,,,
575,PT09M37.00S,2022-10-29T01:57:05.7Z,4,REGULAR,block,,[],1629669,,,1610612747,83,80,2022-10-29T01:57:08Z,5660000,,,0,,J. Nowell BLOCK (1 BLK),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
576,PT09M33.00S,2022-10-29T01:57:09.7Z,4,REGULAR,rebound,defensive,[],1629669,,,1610612750,83,80,2022-10-29T01:57:12Z,5670000,,,0,,J. Nowell REBOUND (Off:3 Def:2),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,,,,,,,,,574.0,5.0,2.0,3.0,,,,,,,,
577,PT09M32.00S,2022-10-29T01:57:10.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629669,7.440867279894875,48.77450980392157,1610612750,83,80,2022-10-29T01:57:16Z,5680000,6.0,17.0,1,left,MISS J. Nowell driving Layup - blocked,"[1629669, 1629117]",1610612750.0,MIN,driving,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,Gabriel,1629117.0,,,,,,,,,,,,
585,PT09M32.00S,2022-10-29T01:57:10.8Z,4,REGULAR,block,,[],1629117,,,1610612750,83,80,2022-10-29T01:58:39Z,5685000,,,0,,W. Gabriel BLOCK (2 BLK),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
578,PT09M32.00S,2022-10-29T01:57:10.8Z,4,REGULAR,rebound,defensive,[],1630559,,,1610612747,83,80,2022-10-29T01:57:16Z,5690000,,,0,,A. Reaves REBOUND (Off:1 Def:5),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,,,,577.0,6.0,5.0,1.0,,,,,,,,
579,PT09M27.00S,2022-10-29T01:57:15.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201566,93.77463863337714,53.67647058823529,1610612747,83,80,2022-10-29T01:57:21Z,5700000,18.0,6.0,1,right,MISS R. Westbrook Layup,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,1.94,Missed,,,,,,,,,,,,,,,,,,
581,PT09M23.00S,2022-10-29T01:57:19.9Z,4,REGULAR,rebound,defensive,[],1626156,,,1610612750,83,80,2022-10-29T01:57:21Z,5720000,,,0,,D. Russell REBOUND (Off:0 Def:4),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,,,,,,579.0,4.0,4.0,0.0,,,,,,,,
582,PT09M20.00S,2022-10-29T01:57:22.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627752,27.808804204993432,81.37254901960785,1610612750,86,80,2022-10-29T01:57:27Z,5730000,-157.0,209.0,1,left,T. Prince 26' 3PT  (12 PTS) (D. Russell 7 AST),"[1627752, 1626156]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Left Center,26.13,Made,12.0,D. Russell,1626156.0,7.0,,,,,,,,,,,,,,
584,PT09M19.00S,2022-10-29T01:57:28.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,86,80,2022-10-29T01:57:28Z,5750000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT09M19.00S,2022-10-29T02:00:03.5Z,4,REGULAR,substitution,out,[],1629669,,,1610612747,86,80,2022-10-29T02:00:22Z,5760000,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT09M19.00S,2022-10-29T02:00:03.5Z,4,REGULAR,substitution,out,[],1630559,,,1610612747,86,80,2022-10-29T02:00:22Z,5770000,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT09M19.00S,2022-10-29T02:00:03.5Z,4,REGULAR,substitution,out,[],1629117,,,1610612747,86,80,2022-10-29T02:00:22Z,5780000,,,0,,SUB out: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT09M19.00S,2022-10-29T02:00:03.5Z,4,REGULAR,substitution,in,[],203497,,,1610612747,86,80,2022-10-29T02:00:22Z,5790000,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT09M19.00S,2022-10-29T02:00:03.5Z,4,REGULAR,substitution,in,[],1628972,,,1610612747,86,80,2022-10-29T02:00:22Z,5800000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT09M19.00S,2022-10-29T02:00:03.5Z,4,REGULAR,substitution,in,[],1627745,,,1610612747,86,80,2022-10-29T02:00:22Z,5810000,,,0,,SUB in: D. Jones,[1627745],1610612747.0,LAL,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT08M58.00S,2022-10-29T02:00:44.9Z,4,REGULAR,3pt,Jump Shot,[],2544,66.5735873850197,22.30392156862745,1610612747,86,80,2022-10-29T02:01:03Z,5820000,-138.0,262.0,1,right,MISS L. James 29' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,29.61,Missed,,,,,,,,,,,,,,,,,,
593,PT08M54.00S,2022-10-29T02:00:48.9Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,86,80,2022-10-29T02:00:51Z,5830000,,,0,,R. Gobert REBOUND (Off:5 Def:11),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,,,,,,,592.0,16.0,11.0,5.0,,,,,,,,
594,PT08M34.00S,2022-10-29T02:01:08.9Z,4,REGULAR,2pt,Jump Shot,[],1626157,15.456636005256241,89.4607843137255,1610612750,88,80,2022-10-29T02:01:15Z,5840000,-197.0,93.0,1,left,K. Towns 21' step back Jump Shot (14 PTS),[1626157],1610612750.0,MIN,step back,,,Towns,K. Towns,,,,,Mid-Range,16-24 Left,21.8,Made,14.0,,,,,,,,,,,,,,,,,
595,PT08M19.00S,2022-10-29T02:01:25.4Z,4,REGULAR,foul,personal,[],1630183,,,1610612747,88,80,2022-10-29T02:01:33Z,5850000,,,0,,J. McDaniels personal FOUL (4 PF),"[1630183, 2544]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1627524.0,4.0,0.0,James,2544.0,,,
597,PT08M13.00S,2022-10-29T02:01:49.8Z,4,REGULAR,foul,personal,[],1630183,,,1610612747,88,80,2022-10-29T02:01:56Z,5870000,,,0,,J. McDaniels personal FOUL (5 PF),"[1630183, 2544]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,202026.0,5.0,0.0,James,2544.0,,,
599,PT08M13.00S,2022-10-29T02:01:58.3Z,4,REGULAR,substitution,out,[],1630183,,,1610612747,88,80,2022-10-29T02:02:09Z,5890000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT08M13.00S,2022-10-29T02:01:58.3Z,4,REGULAR,substitution,in,[],1630162,,,1610612747,88,80,2022-10-29T02:02:09Z,5900000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT08M04.00S,2022-10-29T02:02:26.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,86.41590013140605,64.70588235294117,1610612747,88,82,2022-10-29T02:02:31Z,5910000,74.0,75.0,1,right,L. James 10' turnaround fadeaway Jump Shot (23 PTS),[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Right,10.52,Made,23.0,,,,,,,,,,,,,,,,,
602,PT07M42.00S,2022-10-29T02:02:48.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,8.492115637319317,62.00980392156863,1610612750,90,82,2022-10-29T02:02:54Z,5920000,-60.0,27.0,1,left,K. Towns 6' driving floating Jump Shot (16 PTS),[1626157],1610612750.0,MIN,driving floating,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,6.59,Made,16.0,,,,,,,,,,,,,,,,,
603,PT07M28.00S,2022-10-29T02:03:01.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627745,90.75229960578186,54.65686274509803,1610612747,90,82,2022-10-29T02:03:06Z,5930000,23.0,34.0,1,right,MISS D. Jones cutting Layup - blocked,"[1627745, 203497]",1610612747.0,LAL,cutting,,,Jones,D. Jones,,,,,Restricted Area,0-8 Center,4.15,Missed,,,,,Gobert,203497.0,,,,,,,,,,,,
604,PT07M28.00S,2022-10-29T02:03:01.4Z,4,REGULAR,block,,[],203497,,,1610612747,90,82,2022-10-29T02:03:03Z,5940000,,,0,,R. Gobert BLOCK (2 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
605,PT07M26.00S,2022-10-29T02:03:03.4Z,4,REGULAR,rebound,offensive,[],1627745,,,1610612747,90,82,2022-10-29T02:28:19Z,5950000,,,0,,D. Jones REBOUND (Off:4 Def:3),[1627745],1610612747.0,LAL,,,,Jones,D. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,603.0,7.0,3.0,4.0,,,,,,,,
720,PT07M25.00S,2022-10-29T02:03:08.6Z,4,REGULAR,turnover,bad pass,[],1627745,,,1610612747,90,82,2022-10-29T02:28:51Z,5955000,,,0,,D. Jones bad pass TURNOVER (3 TO),"[1627745, 1626156]",1610612747.0,LAL,,,,Jones,D. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,3.0,Russell,1626156.0
721,PT07M25.00S,2022-10-29T02:03:08.6Z,4,REGULAR,steal,,[],1626156,,,1610612750,90,82,2022-10-29T02:28:51Z,5957500,,,0,,D. Russell STEAL (6 STL),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
606,PT07M14.00S,2022-10-29T02:03:15.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627752,6.1268068331143235,94.11764705882352,1610612750,90,82,2022-10-29T02:28:51Z,5960000,-221.0,5.0,1,left,MISS T. Prince 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Left Corner 3,24+ Left,22.07,Missed,,,,,,,,,,,,,,,,,,
607,PT07M13.00S,2022-10-29T02:03:16.9Z,4,REGULAR,rebound,defensive,[],1627745,,,1610612747,90,82,2022-10-29T02:03:20Z,5970000,,,0,,D. Jones REBOUND (Off:4 Def:4),[1627745],1610612747.0,LAL,,,,Jones,D. Jones,,,,,Left Corner 3,24+ Left,,,,,,,,,606.0,8.0,4.0,4.0,,,,,,,,
608,PT07M09.00S,2022-10-29T02:03:21.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",2544,93.38042049934296,51.9607843137255,1610612747,90,84,2022-10-29T02:03:28Z,5980000,10.0,10.0,1,right,L. James alley-oop Layup (25 PTS) (R. Westbrook 3 AST),"[2544, 201566]",1610612747.0,LAL,alley-oop,,,James,L. James,,,,,Restricted Area,0-8 Center,1.38,Made,25.0,R. Westbrook,201566.0,3.0,,,,,,,,,,,,,,
610,PT06M58.00S,2022-10-29T02:03:42.0Z,4,REGULAR,foul,personal,[],201566,,,1610612750,90,84,2022-10-29T02:03:53Z,6000000,,,0,,R. Westbrook personal FOUL (3 PF),"[201566, 203497]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202026.0,3.0,0.0,Gobert,203497.0,,,
612,PT06M44.00S,2022-10-29T02:04:15.4Z,4,REGULAR,3pt,Jump Shot,[],1626156,21.76412614980289,10.294117647058822,1610612750,90,84,2022-10-29T02:04:21Z,6020000,199.0,152.0,1,left,MISS D. Russell 25' pullup 3PT,[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,25.01,Missed,,,,,,,,,,,,,,,,,,
613,PT06M41.00S,2022-10-29T02:04:18.4Z,4,REGULAR,rebound,defensive,[],1628972,,,1610612747,90,84,2022-10-29T02:04:21Z,6030000,,,0,,T. Brown Jr. REBOUND (Off:1 Def:6),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,612.0,7.0,6.0,1.0,,,,,,,,
614,PT06M33.00S,2022-10-29T02:04:26.7Z,4,REGULAR,3pt,Jump Shot,[],201566,72.7496714848883,22.058823529411764,1610612747,90,84,2022-10-29T02:04:31Z,6040000,-140.0,204.0,1,right,MISS R. Westbrook 24' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,24.7,Missed,,,,,,,,,,,,,,,,,,
615,PT06M30.00S,2022-10-29T02:04:29.7Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,90,84,2022-10-29T02:04:31Z,6050000,,,0,,R. Gobert REBOUND (Off:5 Def:12),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,,,,,,,614.0,17.0,12.0,5.0,,,,,,,,
616,PT06M19.00S,2022-10-29T02:04:41.1Z,4,REGULAR,3pt,Jump Shot,[],1626156,30.042706964520367,16.666666666666664,1610612750,90,84,2022-10-29T02:04:50Z,6060000,167.0,230.0,1,left,MISS D. Russell 28' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,28.4,Missed,,,,,,,,,,,,,,,,,,
617,PT06M16.00S,2022-10-29T02:04:44.1Z,4,REGULAR,rebound,offensive,[],203497,,,1610612750,90,84,2022-10-29T02:04:50Z,6070000,,,0,,R. Gobert REBOUND (Off:6 Def:12),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,,,,,,,616.0,18.0,12.0,6.0,,,,,,,,
620,PT06M16.00S,2022-10-29T02:04:53.6Z,4,REGULAR,foul,personal,['2freethrow'],1627745,,,1610612750,90,84,2022-10-29T02:05:03Z,6100000,,,0,,D. Jones shooting personal FOUL (3 PF) (Gobert 2 FT),"[1627745, 203497]",1610612747.0,LAL,shooting,,,Jones,D. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627524.0,3.0,0.0,Gobert,203497.0,,,
622,PT06M16.00S,2022-10-29T02:05:20.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203497,,,1610612750,91,84,2022-10-29T02:05:20Z,6120000,,,0,,R. Gobert Free Throw 1 of 2 (15 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
623,PT06M16.00S,2022-10-29T02:05:21.3Z,4,REGULAR,substitution,out,[],1626156,,,1610612750,91,84,2022-10-29T02:05:39Z,6130000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT06M16.00S,2022-10-29T02:05:21.3Z,4,REGULAR,substitution,out,[],2544,,,1610612750,91,84,2022-10-29T02:05:39Z,6140000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT06M16.00S,2022-10-29T02:05:21.3Z,4,REGULAR,substitution,out,[],201976,,,1610612750,91,84,2022-10-29T02:05:39Z,6150000,,,0,,SUB out: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT06M16.00S,2022-10-29T02:05:21.3Z,4,REGULAR,substitution,out,[],1627745,,,1610612750,91,84,2022-10-29T02:05:39Z,6160000,,,0,,SUB out: D. Jones,[1627745],1610612747.0,LAL,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT06M16.00S,2022-10-29T02:05:21.3Z,4,REGULAR,substitution,in,[],1629669,,,1610612750,91,84,2022-10-29T02:05:39Z,6170000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT06M16.00S,2022-10-29T02:05:21.3Z,4,REGULAR,substitution,in,[],1629022,,,1610612750,91,84,2022-10-29T02:05:39Z,6180000,,,0,,SUB in: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT06M16.00S,2022-10-29T02:05:21.3Z,4,REGULAR,substitution,in,[],1630559,,,1610612750,91,84,2022-10-29T02:05:39Z,6190000,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT06M16.00S,2022-10-29T02:05:21.3Z,4,REGULAR,substitution,in,[],1629117,,,1610612750,91,84,2022-10-29T02:05:39Z,6200000,,,0,,SUB in: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT06M16.00S,2022-10-29T02:05:49.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203497,,,1610612750,92,84,2022-10-29T02:05:49Z,6210000,,,0,,R. Gobert Free Throw 2 of 2 (16 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
632,PT05M59.00S,2022-10-29T02:06:09.5Z,4,REGULAR,turnover,out-of-bounds,[],1628972,,,1610612747,92,84,2022-10-29T02:06:15Z,6220000,,,0,,T. Brown Jr. bad pass out-of-bounds TURNOVER (2 TO),[1628972],1610612747.0,LAL,bad pass,,,Brown Jr.,T. Brown Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,201639.0,,,,,2.0,,
633,PT05M50.00S,2022-10-29T02:06:27.4Z,4,REGULAR,foul,personal,[],201566,,,1610612750,92,84,2022-10-29T02:06:34Z,6230000,,,0,,R. Westbrook personal FOUL (4 PF),"[201566, 1626157]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1627524.0,4.0,0.0,Towns,1626157.0,,,
635,PT05M42.00S,2022-10-29T02:06:55.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630162,6.521024967148489,51.71568627450981,1610612750,94,84,2022-10-29T02:06:59Z,6250000,-9.0,9.0,1,left,A. Edwards driving Layup (24 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.23,Made,24.0,,,,,,,,,,,,,,,,,
636,PT05M32.00S,2022-10-29T02:07:05.1Z,4,REGULAR,3pt,Jump Shot,[],1628972,79.71419185282524,90.93137254901961,1610612747,94,87,2022-10-29T02:07:10Z,6260000,205.0,138.0,1,right,T. Brown Jr. 24' 3PT step back (9 PTS) (L. Walker IV 3 AST),"[1628972, 1629022]",1610612747.0,LAL,step back,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Right Center,24.7,Made,9.0,L. Walker IV,1629022.0,3.0,,,,,,,,,,,,,,
638,PT05M15.00S,2022-10-29T02:07:22.0Z,4,REGULAR,2pt,Jump Shot,[],1626157,7.30946123521682,90.68627450980392,1610612750,96,87,2022-10-29T02:07:31Z,6280000,-203.0,16.0,1,left,K. Towns 20' Jump Shot (18 PTS) (J. Nowell 5 AST),"[1626157, 1629669]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Left,20.4,Made,18.0,J. Nowell,1629669.0,5.0,,,,,,,,,,,,,,
640,PT05M03.00S,2022-10-29T02:07:34.6Z,4,REGULAR,3pt,Jump Shot,[],1628972,88.51839684625493,94.11764705882352,1610612747,96,90,2022-10-29T02:07:39Z,6300000,221.0,55.0,1,right,T. Brown Jr. 3PT  (12 PTS) (A. Reaves 3 AST),"[1628972, 1630559]",1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Right Corner 3,24+ Right,22.75,Made,12.0,A. Reaves,1630559.0,3.0,,,,,,,,,,,,,,
642,PT04M43.00S,2022-10-29T02:07:54.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,8.360709592641262,44.85294117647059,1610612750,96,90,2022-10-29T02:07:58Z,6320000,26.0,26.0,1,left,MISS K. Towns driving Layup,[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,3.66,Missed,,,,,,,,,,,,,,,,,,
643,PT04M41.00S,2022-10-29T02:07:56.0Z,4,REGULAR,rebound,defensive,[],1628972,,,1610612747,96,90,2022-10-29T02:07:58Z,6330000,,,0,,T. Brown Jr. REBOUND (Off:1 Def:7),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,642.0,8.0,7.0,1.0,,,,,,,,
644,PT04M40.00S,2022-10-29T02:07:58.0Z,4,REGULAR,turnover,bad pass,[],1628972,,,1610612747,96,90,2022-10-29T02:08:05Z,6340000,,,0,,T. Brown Jr. bad pass TURNOVER (3 TO),"[1628972, 1627752]",1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,3.0,Prince,1627752.0
645,PT04M40.00S,2022-10-29T02:07:58.0Z,4,REGULAR,steal,,[],1627752,,,1610612750,96,90,2022-10-29T02:08:00Z,6350000,,,0,,T. Prince STEAL (3 STL),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
646,PT04M38.00S,2022-10-29T02:08:01.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629117,,,1610612750,96,90,2022-10-29T02:08:12Z,6360000,,,0,,W. Gabriel shooting personal FOUL (2 PF) (Prince 2 FT),"[1629117, 1627752]",1610612747.0,LAL,shooting,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201639.0,2.0,0.0,Prince,1627752.0,,,
648,PT04M38.00S,2022-10-29T02:08:39.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1627752,,,1610612750,96,90,2022-10-29T02:08:39Z,6380000,,,0,,MISS T. Prince Free Throw 1 of 2,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
