actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
192,PT11M11.00S,2022-12-04T01:43:02.7Z,2,REGULAR,rebound,defensive,[],1631172,,,1610612760,29,32,2022-12-04T01:43:05Z,1900000,False,,,0,,O. Dieng REBOUND (Off:0 Def:1),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Center,,,,,191.0,1.0,1.0,0.0,,,,,,,,,,,,
193,PT10M54.00S,2022-12-04T01:43:19.7Z,2,REGULAR,turnover,lost ball,[],1629647,,,1610612760,29,32,2022-12-04T01:43:25Z,1910000,False,,,0,,D. Bazley lost ball TURNOVER (1 TO),"[1629647, 203085]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,Mid-Range,8-16 Left,,1.0,,,,,,,,,,,,,,,Rivers,203085.0,,
194,PT10M54.00S,2022-12-04T01:43:19.7Z,2,REGULAR,steal,,[],203085,,,1610612750,29,32,2022-12-04T01:43:21Z,1920000,False,,,0,,A. Rivers STEAL (1 STL),[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
195,PT10M46.00S,2022-12-04T01:43:29.0Z,2,REGULAR,turnover,bad pass,[],203937,,,1610612750,29,32,2022-12-04T01:43:33Z,1930000,False,,,0,,K. Anderson bad pass TURNOVER (1 TO),"[203937, 1629647]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Left Center,,1.0,,,,,,,,,,,,,,,Bazley,1629647.0,,
196,PT10M46.00S,2022-12-04T01:43:29.0Z,2,REGULAR,steal,,[],1629647,,,1610612760,29,32,2022-12-04T01:43:31Z,1940000,False,,,0,,D. Bazley STEAL (1 STL),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
198,PT10M39.00S,2022-12-04T01:43:56.5Z,2,REGULAR,foul,personal,['2freethrow'],1629669,,,1610612760,29,32,2022-12-04T01:44:02Z,1960000,False,,,0,,J. Nowell shooting personal FOUL (2 PF) (Williams 2 FT),"[1629669, 1631114]",1610612750.0,MIN,shooting,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,1198.0,,,,,,,,,,,,2.0,1.0,Williams,1631114.0,,,,
200,PT10M39.00S,2022-12-04T01:44:21.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1631114,,,1610612760,29,32,2022-12-04T01:44:39Z,1980000,False,,,0,,MISS J. Williams Free Throw 1 of 2,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
201,PT10M39.00S,2022-12-04T01:44:21.4Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612760,29,32,2022-12-04T01:44:39Z,1990000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,200.0,,,,,,,,,,,,,,,
202,PT10M39.00S,2022-12-04T01:44:21.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1631114,,,1610612760,29,32,2022-12-04T01:44:39Z,2000000,False,,,0,,MISS J. Williams Free Throw 2 of 2,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
203,PT10M37.00S,2022-12-04T01:44:23.4Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,29,32,2022-12-04T01:44:39Z,2010000,False,,,0,,N. Reid REBOUND (Off:0 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,202.0,2.0,2.0,0.0,,,,,,,,,,,,
204,PT10M25.00S,2022-12-04T01:44:54.9Z,2,REGULAR,foul,offensive,[],1629669,,,1610612750,29,32,2022-12-04T01:57:13Z,2020000,False,,,0,,J. Nowell charge offensive FOUL (3 PF),"[1629669, 1629026]",1610612750.0,MIN,charge,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),0-8 Center,1151.0,,,,,,,,,,,,3.0,1.0,Williams,1629026.0,,,,
206,PT10M25.00S,2022-12-04T01:44:54.9Z,2,REGULAR,turnover,offensive foul,[],1629669,,,1610612750,29,32,2022-12-04T01:44:54Z,2040000,False,,,0,,J. Nowell offensive foul TURNOVER (1 TO),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),0-8 Center,1151.0,1.0,,,,,,,,,,,,,,,,,,
207,PT10M25.00S,2022-12-04T01:45:03.5Z,2,REGULAR,substitution,out,[],1629675,,,1610612760,29,32,2022-12-04T01:45:29Z,2050000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT10M25.00S,2022-12-04T01:45:03.5Z,2,REGULAR,substitution,out,[],1631172,,,1610612760,29,32,2022-12-04T01:45:29Z,2060000,False,,,0,,SUB out: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT10M25.00S,2022-12-04T01:45:03.5Z,2,REGULAR,substitution,out,[],1629647,,,1610612760,29,32,2022-12-04T01:45:29Z,2070000,False,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT10M25.00S,2022-12-04T01:45:03.5Z,2,REGULAR,substitution,in,[],203497,,,1610612760,29,32,2022-12-04T01:45:29Z,2080000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT10M25.00S,2022-12-04T01:45:03.5Z,2,REGULAR,substitution,in,[],1630526,,,1610612760,29,32,2022-12-04T01:45:29Z,2090000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT10M25.00S,2022-12-04T01:45:03.5Z,2,REGULAR,substitution,in,[],1630581,,,1610612760,29,32,2022-12-04T01:45:29Z,2100000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT10M10.00S,2022-12-04T01:45:41.3Z,2,REGULAR,turnover,traveling,[],1631114,,,1610612760,29,32,2022-12-04T01:45:51Z,2110000,False,,,0,,J. Williams traveling TURNOVER (1 TO),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,1151.0,1.0,,,,,,,,,,,,,,,,,,
214,PT10M10.00S,2022-12-04T01:45:43.8Z,2,REGULAR,substitution,out,[],1629162,,,1610612750,29,32,2022-12-04T01:45:56Z,2120000,False,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT10M10.00S,2022-12-04T01:45:43.8Z,2,REGULAR,substitution,in,[],1626156,,,1610612750,29,32,2022-12-04T01:45:56Z,2130000,False,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT10M02.00S,2022-12-04T01:46:26.4Z,2,REGULAR,foul,personal,['2freethrow'],1630581,,,1610612750,29,32,2022-12-04T01:46:32Z,2150000,False,,,0,,J. Giddey shooting personal FOUL (1 PF) (Nowell 2 FT),"[1630581, 1629669]",1610612760.0,OKC,shooting,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,1198.0,,,,,,,,,,,,1.0,0.0,Nowell,1629669.0,,,,
219,PT10M02.00S,2022-12-04T01:46:50.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629669,,,1610612750,29,32,2022-12-04T01:46:50Z,2170000,False,,,0,,MISS J. Nowell Free Throw 1 of 2,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
220,PT10M02.00S,2022-12-04T01:46:50.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,29,32,2022-12-04T01:46:50Z,2180000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,219.0,,,,,,,,,,,,,,,
221,PT10M02.00S,2022-12-04T01:47:03.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629669,,,1610612750,30,32,2022-12-04T01:47:03Z,2190000,False,,,0,,J. Nowell Free Throw 2 of 2 (5 PTS),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,
222,PT09M52.00S,2022-12-04T01:47:14.8Z,2,REGULAR,3pt,Jump Shot,[],1629026,93.11760840998686,4.901960784313726,1610612760,30,35,2022-12-04T01:47:20Z,2200000,False,-225.0,12.0,1,right,K. Williams 3PT  (3 PTS) (J. Giddey 4 AST),"[1629026, 1630581]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Left Corner 3,24+ Left,,,22.58,Made,,,,,3.0,J. Giddey,1630581.0,4.0,,,,,,,,
224,PT09M42.00S,2022-12-04T01:47:25.2Z,2,REGULAR,turnover,bad pass,[],203937,,,1610612750,30,35,2022-12-04T01:47:28Z,2220000,False,,,0,,K. Anderson bad pass TURNOVER (2 TO),"[203937, 1630526]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Left Center,,2.0,,,,,,,,,,,,,,,Robinson-Earl,1630526.0,,
225,PT09M42.00S,2022-12-04T01:47:25.2Z,2,REGULAR,steal,,[],1630526,,,1610612760,30,35,2022-12-04T01:47:26Z,2230000,False,,,0,,J. Robinson-Earl STEAL (1 STL),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
226,PT09M25.00S,2022-12-04T01:47:42.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629026,89.43823915900131,54.65686274509803,1610612760,30,37,2022-12-04T01:59:46Z,2240000,False,23.0,47.0,1,right,K. Williams driving Layup (5 PTS),[1629026],1610612760.0,OKC,driving,,,Williams,K. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,5.23,Made,,,,,5.0,,,,,,,,,,,
227,PT09M22.00S,2022-12-04T01:49:45.7Z,2,REGULAR,foul,personal,['2freethrow'],203497,,,1610612750,30,37,2022-12-04T01:53:30Z,2250000,False,,,0,,R. Gobert flagrant-type-2 personal FOUL (2 PF) (Williams 2 FT),"[203497, 1629026]",1610612750.0,MIN,flagrant-type-2,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1627962.0,,,,,,,,,,,,2.0,0.0,Williams,1629026.0,,,,
244,PT09M22.00S,2022-12-04T01:49:54.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629026,,,1610612760,30,37,2022-12-04T02:29:08Z,2280000,False,,,0,,MISS K. Williams flagrant Free Throw 1 of 2,[1629026],1610612760.0,OKC,flagrant,,,Williams,K. Williams,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
245,PT09M22.00S,2022-12-04T01:49:54.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,30,37,2022-12-04T01:55:56Z,2285000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,244.0,,,,,,,,,,,,,,,
246,PT09M22.00S,2022-12-04T01:49:54.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629026,,,1610612760,30,38,2022-12-04T02:29:08Z,2287500,False,,,0,,K. Williams flagrant Free Throw 2 of 2 (6 PTS),[1629026],1610612760.0,OKC,flagrant,,,Williams,K. Williams,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,
268,PT09M22.00S,2022-12-04T01:51:48.1Z,2,REGULAR,ejection,other,[],203497,,,1610612750,30,38,2022-12-04T01:58:08Z,2295000,False,,,0,,Ejection R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,1627962.0,,,,,,,,,,,,,,,,,,,
232,PT09M22.00S,2022-12-04T01:53:33.2Z,2,REGULAR,foul,technical,['1freethrow'],1629026,,,1610612750,30,38,2022-12-04T01:55:56Z,2300000,False,,,0,,K. Williams technical FOUL (1 Tech),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,1627962.0,,,,,,,,,,,,0.0,1.0,,,,,,
233,PT09M22.00S,2022-12-04T01:53:41.4Z,2,REGULAR,substitution,out,[],1629669,,,1610612750,30,38,2022-12-04T01:55:56Z,2310000,False,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT09M22.00S,2022-12-04T01:53:41.4Z,2,REGULAR,substitution,out,[],203497,,,1610612750,30,38,2022-12-04T01:55:56Z,2320000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT09M22.00S,2022-12-04T01:53:41.4Z,2,REGULAR,substitution,in,[],1630183,,,1610612750,30,38,2022-12-04T01:55:56Z,2330000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT09M22.00S,2022-12-04T01:53:41.4Z,2,REGULAR,substitution,in,[],1629675,,,1610612750,30,38,2022-12-04T01:55:56Z,2340000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT09M22.00S,2022-12-04T01:54:30.0Z,2,REGULAR,freethrow,1 of 1,[],1626156,,,1610612750,31,38,2022-12-04T01:55:56Z,2350000,False,,,0,,D. Russell technical Free Throw 1 of 1 (5 PTS),[1626156],1610612750.0,MIN,technical,,,Russell,D. Russell,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,
238,PT09M22.00S,2022-12-04T01:55:03.5Z,2,REGULAR,substitution,out,[],203085,,,1610612750,31,38,2022-12-04T01:55:56Z,2360000,False,,,0,,SUB out: A. Rivers,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT09M22.00S,2022-12-04T01:55:03.5Z,2,REGULAR,substitution,in,[],1630162,,,1610612750,31,38,2022-12-04T01:55:56Z,2370000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT09M09.00S,2022-12-04T01:55:29.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630526,92.9862023653088,78.18627450980392,1610612760,31,38,2022-12-04T02:02:30Z,2380000,False,141.0,13.0,1,right,MISS J. Robinson-Earl 14' Jump Shot,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Mid-Range,8-16 Right,,,14.15,Missed,,,,,,,,,,,,,,,,
241,PT09M06.00S,2022-12-04T01:55:32.5Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,31,38,2022-12-04T02:02:30Z,2390000,False,,,0,,N. Reid REBOUND (Off:0 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,8-16 Right,,,,,240.0,3.0,3.0,0.0,,,,,,,,,,,,
242,PT08M56.00S,2022-12-04T01:55:43.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,7.5722733245729295,48.529411764705884,1610612750,33,38,2022-12-04T02:02:54Z,2400000,False,7.0,19.0,1,left,N. Reid cutting finger roll Layup (3 PTS) (D. Russell 2 AST),"[1629675, 1626156]",1610612750.0,MIN,cutting finger roll,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,2.01,Made,,,,,3.0,D. Russell,1626156.0,2.0,,,,,,,,
247,PT08M38.00S,2022-12-04T01:55:59.6Z,2,REGULAR,2pt,Jump Shot,[],1630544,73.53810775295663,36.27450980392157,1610612760,33,38,2022-12-04T02:03:34Z,2420000,False,-69.0,196.0,1,right,MISS T. Mann 20' pullup Shot,[1630544],1610612760.0,OKC,pullup,,,Mann,T. Mann,,,,,Mid-Range,16-24 Left Center,,,20.78,Missed,,,,,,,,,,,,,,,,
248,PT08M38.00S,2022-12-04T01:55:59.6Z,2,REGULAR,rebound,defensive,[],1626156,,,1610612750,33,38,2022-12-04T01:56:05Z,2430000,False,,,0,,D. Russell REBOUND (Off:0 Def:2),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Mid-Range,16-24 Left Center,,,,,247.0,2.0,2.0,0.0,,,,,,,,,,,,
249,PT08M32.00S,2022-12-04T01:56:10.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626156,7.30946123521682,48.28431372549019,1610612750,33,38,2022-12-04T02:04:16Z,2440000,False,9.0,16.0,1,left,MISS D. Russell running Layup - blocked,"[1626156, 1630581]",1610612750.0,MIN,running,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,1.83,Missed,,,,,,,,,,,,,,,Giddey,1630581.0
250,PT08M32.00S,2022-12-04T01:56:10.9Z,2,REGULAR,block,,[],1630581,,,1610612750,33,38,2022-12-04T01:56:13Z,2450000,False,,,0,,J. Giddey BLOCK (1 BLK),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
251,PT08M32.00S,2022-12-04T01:56:10.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,33,38,2022-12-04T01:56:24Z,2460000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,,,249.0,,,,,,,,,,,,,,,
253,PT08M32.00S,2022-12-04T01:56:17.5Z,2,REGULAR,substitution,out,[],203937,,,1610612750,33,38,2022-12-04T01:56:29Z,2480000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT08M32.00S,2022-12-04T01:56:17.5Z,2,REGULAR,substitution,out,[],1630544,,,1610612750,33,38,2022-12-04T01:56:29Z,2490000,False,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT08M32.00S,2022-12-04T01:56:17.5Z,2,REGULAR,substitution,in,[],1629162,,,1610612750,33,38,2022-12-04T01:56:29Z,2500000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT08M32.00S,2022-12-04T01:56:17.5Z,2,REGULAR,substitution,in,[],1629652,,,1610612750,33,38,2022-12-04T01:56:29Z,2510000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT08M22.00S,2022-12-04T01:56:36.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629675,9.674770039421814,48.03921568627451,1610612750,33,38,2022-12-04T01:56:41Z,2520000,False,10.0,38.0,1,left,MISS N. Reid Layup,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,3.96,Missed,,,,,,,,,,,,,,,,
258,PT08M19.00S,2022-12-04T01:56:39.7Z,2,REGULAR,rebound,offensive,[],1629675,,,1610612750,33,38,2022-12-04T01:56:41Z,2530000,False,,,0,,N. Reid REBOUND (Off:1 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,257.0,4.0,3.0,1.0,,,,,,,,,,,,
259,PT08M19.00S,2022-12-04T01:56:39.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629675,5.590000152587891,50.0,1610612750,33,38,2022-12-04T01:56:43Z,2540000,False,0.0,0.0,1,left,MISS N. Reid tip Layup,[1629675],1610612750.0,MIN,tip,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
260,PT08M19.00S,2022-12-04T01:56:39.3Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,33,38,2022-12-04T01:56:43Z,2550000,False,,,0,,J. Giddey REBOUND (Off:0 Def:6),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,259.0,6.0,6.0,0.0,,,,,,,,,,,,
261,PT08M12.00S,2022-12-04T01:56:46.1Z,2,REGULAR,3pt,Jump Shot,[],1629652,93.24901445466492,4.166666666666666,1610612760,33,41,2022-12-04T02:05:38Z,2560000,False,-229.0,11.0,1,right,L. Dort 3PT  (8 PTS) (J. Robinson-Earl 1 AST),"[1629652, 1630526]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Left Corner 3,24+ Left,,,22.95,Made,,,,,8.0,J. Robinson-Earl,1630526.0,1.0,,,,,,,,
263,PT07M53.00S,2022-12-04T01:57:05.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,10.85742444152431,44.85294117647059,1610612750,33,41,2022-12-04T02:06:21Z,2580000,False,26.0,50.0,1,left,MISS A. Edwards driving floating bank Shot,[1630162],1610612750.0,MIN,driving floating bank,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,5.59,Missed,,,,,,,,,,,,,,,,
264,PT07M51.00S,2022-12-04T01:57:07.6Z,2,REGULAR,rebound,defensive,[],1630526,,,1610612760,33,41,2022-12-04T01:57:14Z,2590000,False,,,0,,J. Robinson-Earl REBOUND (Off:2 Def:1),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),0-8 Center,,,,,263.0,3.0,1.0,2.0,,,,,,,,,,,,
265,PT07M44.00S,2022-12-04T01:57:14.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630526,93.9060446780552,49.50980392156863,1610612760,33,43,2022-12-04T02:06:55Z,2600000,False,-2.0,5.0,1,right,J. Robinson-Earl running Layup (4 PTS) (K. Williams 1 AST),"[1630526, 1629026]",1610612760.0,OKC,running,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,,,0.54,Made,,,,,4.0,K. Williams,1629026.0,1.0,,,,,,,,
267,PT07M44.00S,2022-12-04T01:57:21.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,33,43,2022-12-04T01:57:21Z,2620000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT07M35.00S,2022-12-04T02:00:21.4Z,2,REGULAR,foul,offensive,[],1630183,,,1610612750,33,43,2022-12-04T02:00:27Z,2630000,False,,,0,,J. McDaniels offensive FOUL (2 PF),"[1630183, 1629652]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,1198.0,,,,,,,,,,,,2.0,0.0,Dort,1629652.0,,,,
271,PT07M35.00S,2022-12-04T02:00:21.4Z,2,REGULAR,turnover,offensive foul,[],1630183,,,1610612750,33,43,2022-12-04T02:00:21Z,2650000,False,,,0,,J. McDaniels offensive foul TURNOVER (1 TO),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,1198.0,1.0,,,,,,,,,,,,,,,,,,
272,PT07M32.00S,2022-12-04T02:00:34.8Z,2,REGULAR,turnover,bad pass,[],1630581,,,1610612760,33,43,2022-12-04T02:00:39Z,2660000,False,,,0,,J. Giddey bad pass TURNOVER (3 TO),"[1630581, 1630162]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,3.0,,,,,,,,,,,,,,,Edwards,1630162.0,,
273,PT07M32.00S,2022-12-04T02:00:34.8Z,2,REGULAR,steal,,[],1630162,,,1610612750,33,43,2022-12-04T02:00:36Z,2670000,False,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
274,PT07M30.00S,2022-12-04T02:00:39.2Z,2,REGULAR,foul,personal,['2freethrow'],1630581,,,1610612750,33,43,2022-12-04T02:00:52Z,2680000,False,,,0,,J. Giddey shooting personal FOUL (2 PF) (Edwards 2 FT),"[1630581, 1630162]",1610612760.0,OKC,shooting,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,1627962.0,,,,,,,,,,,,2.0,0.0,Edwards,1630162.0,,,,
276,PT07M30.00S,2022-12-04T02:01:00.8Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630162,,,1610612750,34,43,2022-12-04T02:01:18Z,2700000,False,,,0,,A. Edwards Free Throw 1 of 2 (6 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,
277,PT07M30.00S,2022-12-04T02:01:00.8Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630162,,,1610612750,34,43,2022-12-04T02:01:18Z,2710000,False,,,0,,MISS A. Edwards Free Throw 2 of 2,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
278,PT07M28.00S,2022-12-04T02:01:02.8Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,34,43,2022-12-04T02:01:18Z,2720000,False,,,0,,J. Giddey REBOUND (Off:0 Def:7),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,277.0,7.0,7.0,0.0,,,,,,,,,,,,
279,PT07M17.00S,2022-12-04T02:01:25.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629026,87.59855453350855,47.549019607843135,1610612760,34,45,2022-12-04T02:01:30Z,2730000,False,-12.0,64.0,1,right,K. Williams 6' turnaround Jump Shot (8 PTS),[1629026],1610612760.0,OKC,turnaround,,,Williams,K. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,6.53,Made,,,,,8.0,,,,,,,,,,,
280,PT07M01.00S,2022-12-04T02:01:41.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,7.046649145860711,50.245098039215684,1610612750,36,45,2022-12-04T02:01:52Z,2740000,False,-1.0,14.0,1,left,N. Reid cutting Layup (5 PTS) (D. Russell 3 AST),"[1629675, 1626156]",1610612750.0,MIN,cutting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,1.38,Made,,,,,5.0,D. Russell,1626156.0,3.0,,,,,,,,
