actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
189,PT09M44.00S,2023-02-02T01:43:42.0Z,2,REGULAR,freethrow,1 of 1,[],203937,,,1610612750,40,37,2023-02-02T01:43:43Z,1890000,False,,,0,,MISS K. Anderson Free Throw 1 of 1,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
190,PT09M42.00S,2023-02-02T01:43:44.0Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,40,37,2023-02-02T01:43:50Z,1900000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,189.0,,,,,1.0,1.0,0.0,,,,,,,,,,
191,PT09M26.00S,2023-02-02T01:43:59.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,92.19776609724047,49.26470588235294,1610612744,40,39,2023-02-02T01:44:13Z,1910000,False,-4.0,21.0,1,right,J. Kuminga driving Layup (2 PTS) (J. Poole 2 AST),"[1630228, 1629673]",1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,2.11,Made,,2.0,J. Poole,1629673.0,2.0,,,,,,,,,,,,,
193,PT09M17.00S,2023-02-02T01:44:09.3Z,2,REGULAR,foul,personal,['2freethrow'],1630228,,,1610612750,40,39,2023-02-02T01:44:20Z,1930000,False,,,0,,J. Kuminga shooting personal FOUL (2 PF) (Rivers 2 FT),"[1630228, 203085]",1610612744.0,GSW,shooting,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2530.0,2.0,0.0,Rivers,203085.0,,,,,
195,PT09M17.00S,2023-02-02T01:44:35.5Z,2,REGULAR,freethrow,1 of 2,[],203085,,,1610612750,41,39,2023-02-02T01:44:35Z,1950000,False,,,0,,A. Rivers Free Throw 1 of 2 (6 PTS),[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,Made,,6.0,,,,,,,,,,,,,,,,
196,PT09M17.00S,2023-02-02T01:44:51.7Z,2,REGULAR,freethrow,2 of 2,[],203085,,,1610612750,42,39,2023-02-02T01:44:51Z,1960000,False,,,0,,A. Rivers Free Throw 2 of 2 (7 PTS),[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,Made,,7.0,,,,,,,,,,,,,,,,
197,PT09M08.00S,2023-02-02T01:45:04.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,92.9862023653088,50.0,1610612744,42,41,2023-02-02T01:45:08Z,1970000,False,0.0,13.0,1,right,J. Poole driving finger roll Layup (8 PTS),[1629673],1610612744.0,GSW,driving finger roll,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,1.34,Made,,8.0,,,,,,,,,,,,,,,,
198,PT09M08.00S,2023-02-02T01:45:07.0Z,2,REGULAR,foul,personal,['1freethrow'],1629669,,,1610612744,42,41,2023-02-02T01:45:25Z,1980000,False,,,0,,J. Nowell shooting personal FOUL (2 PF) (Poole 1 FT),"[1629669, 1629673]",1610612750.0,MIN,shooting,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2530.0,2.0,0.0,Poole,1629673.0,,,,,
200,PT09M08.00S,2023-02-02T01:45:13.9Z,2,REGULAR,substitution,out,[],1627752,,,1610612744,42,41,2023-02-02T01:47:14Z,2000000,False,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M08.00S,2023-02-02T01:45:13.9Z,2,REGULAR,substitution,in,[],1626156,,,1610612744,42,41,2023-02-02T01:47:14Z,2010000,False,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M08.00S,2023-02-02T01:45:38.0Z,2,REGULAR,freethrow,1 of 1,[],1629673,,,1610612744,42,42,2023-02-02T01:45:38Z,2020000,False,,,0,,J. Poole Free Throw 1 of 1 (9 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,Made,,9.0,,,,,,,,,,,,,,,,
203,PT08M53.00S,2023-02-02T01:45:54.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,8.492115637319317,60.78431372549019,1610612750,44,42,2023-02-02T01:45:58Z,2030000,False,-54.0,27.0,1,left,D. Russell 6' floating Jump Shot (10 PTS),[1626156],1610612750.0,MIN,floating,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,6.04,Made,,10.0,,,,,,,,,,,,,,,,
204,PT08M34.00S,2023-02-02T01:46:17.5Z,2,REGULAR,turnover,bad pass,[],1629673,,,1610612744,44,42,2023-02-02T01:46:39Z,2040000,False,,,0,,J. Poole bad pass TURNOVER (1 TO),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,,,,
205,PT08M34.00S,2023-02-02T01:46:27.5Z,2,REGULAR,foul,personal,[],1630237,,,1610612750,44,42,2023-02-02T01:46:32Z,2050000,False,,,0,,A. Lamb loose ball personal FOUL (1 PF),"[1630237, 1630568]",1610612744.0,GSW,loose ball,,,Lamb,A. Lamb,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627519.0,1.0,0.0,Garza,1630568.0,,,,,
207,PT08M16.00S,2023-02-02T01:46:48.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629669,13.091327201051248,52.94117647058824,1610612750,46,42,2023-02-02T01:46:53Z,2070000,False,-15.0,71.0,1,left,J. Nowell 7' pullup Jump Shot (2 PTS),[1629669],1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),0-8 Center,7.21,Made,,2.0,,,,,,,,,,,,,,,,
208,PT08M04.00S,2023-02-02T01:47:01.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,94.03745072273325,51.225490196078425,1610612744,46,44,2023-02-02T01:47:07Z,2080000,False,6.0,4.0,1,right,J. Kuminga cutting Layup (4 PTS) (D. DiVincenzo 2 AST),"[1630228, 1628978]",1610612744.0,GSW,cutting,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,0.7,Made,,4.0,D. DiVincenzo,1628978.0,2.0,,,,,,,,,,,,,
210,PT07M55.00S,2023-02-02T01:47:10.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,6.915243101182654,62.00980392156863,1610612750,46,44,2023-02-02T01:47:14Z,2100000,False,-60.0,13.0,1,left,MISS K. Anderson 6' turnaround fadeaway Shot,[203937],1610612750.0,MIN,turnaround fadeaway,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,6.13,Missed,,,,,,,,,,,,,,,,,,
211,PT07M51.00S,2023-02-02T01:47:14.2Z,2,REGULAR,rebound,defensive,[],1629673,,,1610612744,46,44,2023-02-02T01:47:14Z,2110000,False,,,0,,J. Poole REBOUND (Off:0 Def:2),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,210.0,,,,,2.0,2.0,0.0,,,,,,,,,,
212,PT07M48.00S,2023-02-02T01:47:18.5Z,2,REGULAR,foul,personal,['2freethrow'],1626156,,,1610612744,46,44,2023-02-02T01:47:46Z,2120000,False,,,0,,D. Russell shooting personal FOUL (2 PF) (Poole 2 FT),"[1626156, 1629673]",1610612750.0,MIN,shooting,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,204058.0,2.0,0.0,Poole,1629673.0,,,,,
214,PT07M48.00S,2023-02-02T01:47:49.4Z,2,REGULAR,freethrow,1 of 2,[],1629673,,,1610612744,46,45,2023-02-02T01:47:49Z,2140000,False,,,0,,J. Poole Free Throw 1 of 2 (10 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,Made,,10.0,,,,,,,,,,,,,,,,
215,PT07M48.00S,2023-02-02T01:47:49.9Z,2,REGULAR,substitution,out,[],1630568,,,1610612744,46,45,2023-02-02T01:48:00Z,2150000,False,,,0,,SUB out: L. Garza,[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M48.00S,2023-02-02T01:47:49.9Z,2,REGULAR,substitution,out,[],1630228,,,1610612744,46,45,2023-02-02T01:48:00Z,2160000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M48.00S,2023-02-02T01:47:49.9Z,2,REGULAR,substitution,out,[],203110,,,1610612744,46,45,2023-02-02T01:48:00Z,2170000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M48.00S,2023-02-02T01:47:49.9Z,2,REGULAR,substitution,out,[],1630237,,,1610612744,46,45,2023-02-02T01:48:00Z,2180000,False,,,0,,SUB out: A. Lamb,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M48.00S,2023-02-02T01:47:49.9Z,2,REGULAR,substitution,in,[],1629675,,,1610612744,46,45,2023-02-02T01:48:00Z,2190000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M48.00S,2023-02-02T01:47:49.9Z,2,REGULAR,substitution,in,[],1626172,,,1610612744,46,45,2023-02-02T01:48:00Z,2200000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M48.00S,2023-02-02T01:47:49.9Z,2,REGULAR,substitution,in,[],202691,,,1610612744,46,45,2023-02-02T01:48:00Z,2210000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M48.00S,2023-02-02T01:47:49.9Z,2,REGULAR,substitution,in,[],203952,,,1610612744,46,45,2023-02-02T01:48:00Z,2220000,False,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M48.00S,2023-02-02T01:48:12.3Z,2,REGULAR,freethrow,2 of 2,[],1629673,,,1610612744,46,46,2023-02-02T01:48:12Z,2230000,False,,,0,,J. Poole Free Throw 2 of 2 (11 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,Made,,11.0,,,,,,,,,,,,,,,,
224,PT07M39.00S,2023-02-02T01:48:22.6Z,2,REGULAR,2pt,Jump Shot,[],1626156,20.97568988173456,48.03921568627451,1610612750,48,46,2023-02-02T01:48:29Z,2240000,False,10.0,145.0,1,left,D. Russell 14' fadeaway Jump Shot (12 PTS) (A. Rivers 4 AST),"[1626156, 203085]",1610612750.0,MIN,fadeaway,,,Russell,D. Russell,,,,,Mid-Range,8-16 Center,14.5,Made,,12.0,A. Rivers,203085.0,4.0,,,,,,,,,,,,,
226,PT07M28.00S,2023-02-02T01:48:34.1Z,2,REGULAR,3pt,Jump Shot,[],1629673,65.78515111695138,43.38235294117647,1610612744,48,46,2023-02-02T01:48:41Z,2260000,False,-33.0,269.0,1,right,MISS J. Poole 27' pullup 3PT,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,27.11,Missed,,,,,,,,,,,,,,,,,,
227,PT07M25.00S,2023-02-02T01:48:37.1Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,48,46,2023-02-02T01:48:41Z,2270000,False,,,0,,N. Reid REBOUND (Off:0 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,,,226.0,,,,,3.0,3.0,0.0,,,,,,,,,,
228,PT07M25.00S,2023-02-02T01:48:41.7Z,2,REGULAR,turnover,out-of-bounds,[],1629675,,,1610612750,48,46,2023-02-02T01:48:49Z,2280000,False,,,0,,N. Reid bad pass out-of-bounds TURNOVER (1 TO),[1629675],1610612750.0,MIN,bad pass,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2530.0,,,,,1.0,,,,
229,PT07M19.00S,2023-02-02T01:49:03.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202691,77.21747700394218,72.05882352941177,1610612744,48,48,2023-02-02T01:49:07Z,2290000,False,110.0,162.0,1,right,K. Thompson 19' pullup Jump Shot (9 PTS) (J. Poole 3 AST),"[202691, 1629673]",1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Right Center,19.57,Made,,9.0,J. Poole,1629673.0,3.0,,,,,,,,,,,,,
231,PT07M06.00S,2023-02-02T01:49:15.3Z,2,REGULAR,3pt,Jump Shot,[],1626156,24.392247043363994,86.27450980392157,1610612750,51,48,2023-02-02T01:50:25Z,2310000,False,-181.0,177.0,1,left,D. Russell 25' 3PT pullup (15 PTS),[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,25.33,Made,,15.0,,,,,,,,,,,,,,,,
232,PT06M54.00S,2023-02-02T01:49:27.7Z,2,REGULAR,2pt,Jump Shot,[],1629673,73.32457293035479,48.920036764705884,1610612744,51,48,2023-02-02T01:50:08Z,2320000,False,-5.0,198.0,1,right,MISS J. Poole 19' pullup Shot,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,Mid-Range,16-24 Center,19.83,Missed,,,,,,,,,,,,,,,,,,
233,PT06M52.00S,2023-02-02T01:49:29.7Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,51,48,2023-02-02T01:49:32Z,2330000,False,,,0,,N. Reid REBOUND (Off:0 Def:4),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,,,232.0,,,,,4.0,4.0,0.0,,,,,,,,,,
234,PT06M42.00S,2023-02-02T01:49:40.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629675,15.456636005256241,46.81372549019608,1610612750,53,48,2023-02-02T01:49:46Z,2340000,False,16.0,93.0,1,left,N. Reid 9' floating Jump Shot (5 PTS),[1629675],1610612750.0,MIN,floating,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,9.42,Made,,5.0,,,,,,,,,,,,,,,,
235,PT06M24.00S,2023-02-02T01:49:58.8Z,2,REGULAR,3pt,Jump Shot,[],1628978,75.3777923784494,13.970588235294118,1610612744,53,51,2023-02-02T01:50:04Z,2350000,False,-180.0,179.0,1,right,D. DiVincenzo 25' 3PT  (3 PTS),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,25.39,Made,,3.0,,,,,,,,,,,,,,,,
236,PT06M22.00S,2023-02-02T01:50:04.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,53,51,2023-02-02T01:50:04Z,2360000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M22.00S,2023-02-02T01:52:41.2Z,2,REGULAR,substitution,out,[],203937,,,1610612750,53,51,2023-02-02T01:52:52Z,2380000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M22.00S,2023-02-02T01:52:41.2Z,2,REGULAR,substitution,out,[],1629673,,,1610612750,53,51,2023-02-02T01:52:52Z,2390000,False,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M22.00S,2023-02-02T01:52:41.2Z,2,REGULAR,substitution,in,[],1630162,,,1610612750,53,51,2023-02-02T01:52:52Z,2400000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M22.00S,2023-02-02T01:52:41.2Z,2,REGULAR,substitution,in,[],1630183,,,1610612750,53,51,2023-02-02T01:52:52Z,2410000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M22.00S,2023-02-02T01:52:41.2Z,2,REGULAR,substitution,in,[],201939,,,1610612750,53,51,2023-02-02T01:52:52Z,2420000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M22.00S,2023-02-02T01:52:41.2Z,2,REGULAR,substitution,out,[],203085,,,1610612750,53,51,2023-02-02T01:53:01Z,2430000,False,,,0,,SUB out: A. Rivers,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M11.00S,2023-02-02T01:53:05.8Z,2,REGULAR,3pt,Jump Shot,[],1626156,7.046649145860711,96.07843137254902,1610612750,53,51,2023-02-02T01:53:11Z,2440000,False,-230.0,14.0,1,left,MISS D. Russell 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Left Corner 3,24+ Left,23.08,Missed,,,,,,,,,,,,,,,,,,
245,PT06M07.00S,2023-02-02T01:53:09.8Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,53,51,2023-02-02T01:53:11Z,2450000,False,,,0,,S. Curry REBOUND (Off:0 Def:5),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,,,244.0,,,,,5.0,5.0,0.0,,,,,,,,,,
246,PT05M54.00S,2023-02-02T01:53:23.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203952,92.32917214191852,49.50980392156863,1610612744,53,53,2023-02-02T01:53:28Z,2460000,False,-2.0,20.0,1,right,A. Wiggins driving finger roll Layup (9 PTS),[203952],1610612744.0,GSW,driving finger roll,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,1.98,Made,,9.0,,,,,,,,,,,,,,,,
247,PT05M41.00S,2023-02-02T01:53:38.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626172,,,1610612750,53,53,2023-02-02T01:53:52Z,2470000,False,,,0,,K. Looney personal FOUL (1 PF) (Reid 2 FT),"[1626172, 1629675]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,204058.0,1.0,0.0,Reid,1629675.0,,,,,
249,PT05M41.00S,2023-02-02T01:54:01.8Z,2,REGULAR,freethrow,1 of 2,[],1629675,,,1610612750,54,53,2023-02-02T01:54:17Z,2490000,False,,,0,,N. Reid Free Throw 1 of 2 (6 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,Made,,6.0,,,,,,,,,,,,,,,,
250,PT05M41.00S,2023-02-02T01:54:01.8Z,2,REGULAR,freethrow,2 of 2,[],1629675,,,1610612750,54,53,2023-02-02T01:54:17Z,2500000,False,,,0,,MISS N. Reid Free Throw 2 of 2,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
251,PT05M38.00S,2023-02-02T01:54:04.8Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,54,53,2023-02-02T01:54:17Z,2510000,False,,,0,,K. Looney REBOUND (Off:0 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,250.0,,,,,1.0,1.0,0.0,,,,,,,,,,
252,PT05M26.00S,2023-02-02T01:54:28.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,80.23981603153744,65.19607843137256,1610612744,54,53,2023-02-02T01:55:06Z,2520000,False,76.0,133.0,1,right,MISS K. Thompson 15' pullup Shot,[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,15.34,Missed,,,,,,,,,,,,,,,,,,
253,PT05M23.00S,2023-02-02T01:54:31.9Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,54,53,2023-02-02T01:55:15Z,2530000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,252.0,,,,,1.0,1.0,0.0,,,,,,,,,,
254,PT05M21.00S,2023-02-02T01:54:36.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628978,,,1610612750,54,53,2023-02-02T01:54:42Z,2540000,False,,,0,,D. DiVincenzo shooting personal FOUL (1 PF) (Edwards 2 FT),"[1628978, 1630162]",1610612744.0,GSW,shooting,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2530.0,1.0,0.0,Edwards,1630162.0,,,,,
256,PT05M21.00S,2023-02-02T01:54:59.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630162,,,1610612750,55,53,2023-02-02T01:54:59Z,2560000,False,,,0,,A. Edwards Free Throw 1 of 2 (11 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,11.0,,,,,,,,,,,,,,,,
257,PT05M21.00S,2023-02-02T01:55:14.4Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630162,,,1610612750,56,53,2023-02-02T01:55:14Z,2570000,False,,,0,,A. Edwards Free Throw 2 of 2 (12 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,12.0,,,,,,,,,,,,,,,,
258,PT05M09.00S,2023-02-02T01:55:28.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628978,94.56307490144546,50.98039215686274,1610612744,56,55,2023-02-02T01:55:33Z,2580000,False,5.0,-1.0,1,right,D. DiVincenzo cutting DUNK (5 PTS) (A. Wiggins 3 AST),"[1628978, 203952]",1610612744.0,GSW,cutting,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,0.51,Made,,5.0,A. Wiggins,203952.0,3.0,,,,,,,,,,,,,
260,PT04M51.00S,2023-02-02T01:55:47.3Z,2,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,56,55,2023-02-02T01:55:53Z,2600000,False,,,0,,A. Edwards bad pass out-of-bounds TURNOVER (3 TO),[1630162],1610612750.0,MIN,bad pass,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1627519.0,,,,,3.0,,,,
261,PT04M34.00S,2023-02-02T01:56:13.3Z,2,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612744,56,55,2023-02-02T01:56:21Z,2610000,False,,,0,,N. Reid shooting personal FOUL (2 PF) (Looney 2 FT),"[1629675, 1626172]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2530.0,2.0,0.0,Looney,1626172.0,,,,,
263,PT04M34.00S,2023-02-02T01:56:39.7Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1626172,,,1610612744,56,56,2023-02-02T01:56:39Z,2630000,False,,,0,,K. Looney Free Throw 1 of 2 (1 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,Made,,1.0,,,,,,,,,,,,,,,,
264,PT04M34.00S,2023-02-02T01:56:40.4Z,2,REGULAR,substitution,out,[],1628978,,,1610612744,56,56,2023-02-02T01:56:45Z,2640000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M34.00S,2023-02-02T01:56:40.4Z,2,REGULAR,substitution,in,[],203110,,,1610612744,56,56,2023-02-02T01:56:45Z,2650000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M34.00S,2023-02-02T01:57:04.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1626172,,,1610612744,56,57,2023-02-02T01:57:04Z,2660000,False,,,0,,K. Looney Free Throw 2 of 2 (2 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,Made,,2.0,,,,,,,,,,,,,,,,
267,PT04M17.00S,2023-02-02T01:57:22.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,8.754927726675426,59.068627450980394,1610612750,56,57,2023-02-02T01:57:28Z,2670000,False,-45.0,30.0,1,left,MISS N. Reid driving Layup,[1629675],1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,5.42,Missed,,,,,,,,,,,,,,,,,,
268,PT04M15.00S,2023-02-02T01:57:24.5Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,56,57,2023-02-02T01:57:28Z,2680000,False,,,0,,K. Looney REBOUND (Off:0 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,267.0,,,,,2.0,2.0,0.0,,,,,,,,,,
270,PT04M11.00S,2023-02-02T01:57:46.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,56,57,2023-02-02T01:57:46Z,2700000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M03.00S,2023-02-02T02:00:48.0Z,2,REGULAR,2pt,Jump Shot,[],202691,92.9862023653088,27.450980392156865,1610612744,56,57,2023-02-02T02:00:54Z,2710000,False,-113.0,13.0,1,right,MISS K. Thompson 11' fadeaway Shot,[202691],1610612744.0,GSW,fadeaway,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Left,11.35,Missed,,,,,,,,,,,,,,,,,,
272,PT04M00.00S,2023-02-02T02:00:51.0Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,56,57,2023-02-02T02:00:54Z,2720000,False,,,0,,N. Reid REBOUND (Off:0 Def:5),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,8-16 Left,,,271.0,,,,,5.0,5.0,0.0,,,,,,,,,,
273,PT03M47.00S,2023-02-02T02:01:03.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,9.017739816031538,50.98039215686274,1610612750,56,57,2023-02-02T02:01:08Z,2730000,False,-5.0,32.0,1,left,MISS D. Russell cutting Layup,[1626156],1610612750.0,MIN,cutting,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,3.27,Missed,,,,,,,,,,,,,,,,,,
