actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
169,PT09M43.00S,2022-11-05T02:49:58.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629675,65.52233902759527,47.549019607843135,1610612750,26,40,2022-11-05T02:50:04Z,1650000,-12.0,272.0,1,right,MISS N. Reid 27' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,27.19,Missed,,,,,,,,,,,,,,,,,,
170,PT09M39.00S,2022-11-05T02:50:02.9Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,26,40,2022-11-05T02:50:04Z,1660000,,,0,,R. Gobert REBOUND (Off:1 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,,,169.0,3.0,2.0,1.0,,,,,,,,,,,,
171,PT09M37.00S,2022-11-05T02:50:04.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629675,87.86136662286465,43.872549019607845,1610612750,26,40,2022-11-05T02:51:39Z,1670000,-31.0,62.0,1,right,MISS N. Reid 6' driving floating Shot,[1629675],1610612750.0,MIN,driving floating,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,6.88,Missed,,,,,,,,,,,,,,,,,,
172,PT09M35.00S,2022-11-05T02:50:06.9Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,26,40,2022-11-05T02:50:09Z,1680000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,171.0,6.0,6.0,0.0,,,,,,,,,,,,
173,PT09M26.00S,2022-11-05T02:50:15.4Z,2,REGULAR,2pt,Jump Shot,[],1630699,25.443495400788436,38.970588235294116,1610612749,26,40,2022-11-05T02:50:20Z,1690000,55.0,187.0,1,left,MISS M. Beauchamp 19' pullup Shot,[1630699],1610612749.0,MIL,pullup,,,Beauchamp,M. Beauchamp,,,,,Mid-Range,16-24 Center,19.47,Missed,,,,,,,,,,,,,,,,,,
174,PT09M22.00S,2022-11-05T02:50:19.4Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,26,40,2022-11-05T02:50:20Z,1700000,,,0,,R. Gobert REBOUND (Off:1 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Center,,,,,173.0,4.0,3.0,1.0,,,,,,,,,,,,
175,PT09M17.00S,2022-11-05T02:50:24.4Z,2,REGULAR,3pt,Jump Shot,[],1626156,68.28186596583443,30.392156862745097,1610612750,29,40,2022-11-05T02:50:33Z,1710000,-98.0,246.0,1,right,D. Russell 26' 3PT step back (8 PTS),[1626156],1610612750.0,MIN,step back,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,26.45,Made,,,,,,,8.0,,,,,,,,,,,
176,PT09M01.00S,2022-11-05T02:50:39.7Z,2,REGULAR,3pt,Jump Shot,[],201950,26.231931668856767,18.38235294117647,1610612749,29,40,2022-11-05T02:50:43Z,1720000,158.0,194.0,1,left,MISS J. Holiday 25' pullup 3PT,[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,25.03,Missed,,,,,,,,,,,,,,,,,,
177,PT08M59.00S,2022-11-05T02:50:41.7Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,29,40,2022-11-05T02:50:43Z,1730000,,,0,,R. Gobert REBOUND (Off:1 Def:4),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,,,176.0,5.0,4.0,1.0,,,,,,,,,,,,
178,PT08M59.00S,2022-11-05T02:50:45.8Z,2,REGULAR,foul,personal,['2freethrow'],1628960,,,1610612750,29,40,2022-11-05T02:50:53Z,1740000,,,0,,G. Allen shooting personal FOUL (1 PF) (Reid 2 FT),"[1628960, 1629675]",1610612749.0,MIL,shooting,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202007.0,,1.0,0.0,Reid,1629675.0,,
180,PT08M59.00S,2022-11-05T02:51:08.4Z,2,REGULAR,freethrow,1 of 2,[],1629675,,,1610612750,30,40,2022-11-05T02:51:08Z,1760000,,,0,,N. Reid Free Throw 1 of 2 (1 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
181,PT08M59.00S,2022-11-05T02:51:21.4Z,2,REGULAR,freethrow,2 of 2,[],1629675,,,1610612750,31,40,2022-11-05T02:51:21Z,1770000,,,0,,N. Reid Free Throw 2 of 2 (2 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
182,PT08M45.00S,2022-11-05T02:51:39.7Z,2,REGULAR,turnover,bad pass,[],1628960,,,1610612749,31,40,2022-11-05T02:51:43Z,1780000,,,0,,G. Allen bad pass TURNOVER (2 TO),"[1628960, 1630162]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,2.0,,,,,Edwards,1630162.0
183,PT08M45.00S,2022-11-05T02:51:39.7Z,2,REGULAR,steal,,[],1630162,,,1610612750,31,40,2022-11-05T02:51:41Z,1790000,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
184,PT08M33.00S,2022-11-05T02:51:54.4Z,2,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,31,40,2022-11-05T02:51:59Z,1800000,,,0,,A. Edwards lost ball out-of-bounds TURNOVER (2 TO),[1630162],1610612750.0,MIN,lost ball,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2005.0,2.0,,,,,,
185,PT08M23.00S,2022-11-05T02:52:14.2Z,2,REGULAR,foul,personal,['2freethrow'],1629669,,,1610612749,31,40,2022-11-05T02:52:21Z,1810000,,,0,,J. Nowell shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1629669, 203507]",1610612750.0,MIN,shooting,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202007.0,,1.0,0.0,Antetokounmpo,203507.0,,
187,PT08M23.00S,2022-11-05T02:52:56.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203507,,,1610612749,31,40,2022-11-05T02:52:56Z,1830000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
188,PT08M23.00S,2022-11-05T02:52:56.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,31,40,2022-11-05T02:52:56Z,1840000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,187.0,,,,,,,,,,,,,,,
189,PT08M23.00S,2022-11-05T02:53:20.1Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203507,,,1610612749,31,41,2022-11-05T02:53:20Z,1850000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (8 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
190,PT08M06.00S,2022-11-05T02:53:38.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,92.59198423127464,50.49019607843137,1610612750,33,41,2022-11-05T02:53:41Z,1860000,2.0,17.0,1,right,N. Reid driving Layup (4 PTS),[1629675],1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,1.73,Made,,,,,,,4.0,,,,,,,,,,,
191,PT07M55.00S,2022-11-05T02:53:49.3Z,2,REGULAR,3pt,Jump Shot,[],201950,32.276609724047304,33.33333333333333,1610612749,33,41,2022-11-05T02:54:26Z,1870000,83.0,251.0,1,left,MISS J. Holiday 26' pullup 3PT,[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,26.44,Missed,,,,,,,,,,,,,,,,,,
192,PT07M53.00S,2022-11-05T02:53:51.3Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,33,41,2022-11-05T02:53:54Z,1880000,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,,,191.0,1.0,1.0,0.0,,,,,,,,,,,,
193,PT07M42.00S,2022-11-05T02:54:02.7Z,2,REGULAR,3pt,Jump Shot,[],1626156,69.99014454664915,74.01960784313727,1610612750,33,41,2022-11-05T02:54:07Z,1890000,120.0,230.0,1,right,MISS D. Russell 25' pullup 3PT,[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,25.91,Missed,,,,,,,,,,,,,,,,,,
194,PT07M38.00S,2022-11-05T02:54:06.7Z,2,REGULAR,rebound,defensive,[],1630699,,,1610612749,33,41,2022-11-05T02:54:07Z,1900000,,,0,,M. Beauchamp REBOUND (Off:0 Def:1),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Right Center,,,,,193.0,1.0,1.0,0.0,,,,,,,,,,,,
195,PT07M30.00S,2022-11-05T02:54:16.5Z,2,REGULAR,foul,personal,[],1629675,,,1610612749,33,41,2022-11-05T02:54:28Z,1910000,,,0,,N. Reid personal FOUL (1 PF),"[1629675, 201950]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,202007.0,,1.0,0.0,Holiday,201950.0,,
198,PT07M21.00S,2022-11-05T02:54:50.2Z,2,REGULAR,substitution,out,[],1629669,,,1610612749,33,41,2022-11-05T02:54:54Z,1940000,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT07M21.00S,2022-11-05T02:54:50.2Z,2,REGULAR,substitution,in,[],1630183,,,1610612749,33,41,2022-11-05T02:54:54Z,1950000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M18.00S,2022-11-05T02:55:05.3Z,2,REGULAR,3pt,Jump Shot,[],201950,7.440867279894875,3.1862745098039214,1610612749,33,41,2022-11-05T02:55:14Z,1960000,234.0,17.0,1,left,MISS J. Holiday 3PT,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Right Corner 3,24+ Right,23.47,Missed,,,,,,,,,,,,,,,,,,
201,PT07M14.00S,2022-11-05T02:55:09.3Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,33,41,2022-11-05T02:55:14Z,1970000,,,0,,R. Gobert REBOUND (Off:1 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Right Corner 3,24+ Right,,,,,200.0,6.0,5.0,1.0,,,,,,,,,,,,
202,PT07M10.00S,2022-11-05T02:55:13.0Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630183,94.56307490144546,53.18627450980392,1610612750,35,41,2022-11-05T02:56:24Z,1980000,16.0,-1.0,1,right,J. McDaniels driving floating Jump Shot (4 PTS) (D. Russell 2 AST),"[1630183, 1626156]",1610612750.0,MIN,driving floating,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,1.6,Made,,,,,,,4.0,D. Russell,1626156.0,2.0,,,,,,,,
204,PT07M05.00S,2022-11-05T02:55:25.4Z,2,REGULAR,foul,personal,[],1630183,,,1610612749,35,41,2022-11-05T02:55:37Z,2000000,,,0,,J. McDaniels personal FOUL (1 PF),"[1630183, 1628960]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2004.0,,1.0,0.0,Allen,1628960.0,,
206,PT07M05.00S,2022-11-05T02:55:38.7Z,2,REGULAR,substitution,out,[],203507,,,1610612749,35,41,2022-11-05T02:55:41Z,2020000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M05.00S,2022-11-05T02:55:38.7Z,2,REGULAR,substitution,in,[],1626171,,,1610612749,35,41,2022-11-05T02:55:41Z,2030000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT06M57.00S,2022-11-05T02:56:06.4Z,2,REGULAR,3pt,Jump Shot,[],201572,30.042706964520367,27.450980392156865,1610612749,35,41,2022-11-05T02:56:12Z,2040000,113.0,230.0,1,left,MISS B. Lopez 25' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,25.6,Missed,,,,,,,,,,,,,,,,,,
209,PT06M52.00S,2022-11-05T02:56:11.4Z,2,REGULAR,rebound,offensive,[],1628960,,,1610612749,35,41,2022-11-05T02:57:24Z,2050000,,,0,,G. Allen REBOUND (Off:2 Def:2),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,,,,208.0,4.0,2.0,2.0,,,,,,,,,,,,
210,PT06M51.00S,2022-11-05T02:56:11.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201572,29.517082785808146,24.509803921568626,1610612749,35,44,2022-11-05T02:56:15Z,2060000,127.0,225.0,1,left,B. Lopez 25' 3PT  (4 PTS) (J. Holiday 2 AST),"[201572, 201950]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,25.86,Made,,,,,,,4.0,J. Holiday,201950.0,2.0,,,,,,,,
212,PT06M29.00S,2022-11-05T02:56:33.1Z,2,REGULAR,3pt,Jump Shot,[],1630162,73.14388961892247,17.401960784313726,1610612750,35,44,2022-11-05T02:56:38Z,2080000,-163.0,200.0,1,right,MISS A. Edwards 25' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,25.79,Missed,,,,,,,,,,,,,,,,,,
213,PT06M27.00S,2022-11-05T02:56:35.1Z,2,REGULAR,rebound,offensive,[],1630183,,,1610612750,35,44,2022-11-05T02:56:38Z,2090000,,,0,,J. McDaniels REBOUND (Off:1 Def:0),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,212.0,1.0,0.0,1.0,,,,,,,,,,,,
214,PT06M27.00S,2022-11-05T02:56:36.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630183,93.38042049934296,50.245098039215684,1610612750,37,44,2022-11-05T02:56:41Z,2100000,1.0,10.0,1,right,J. McDaniels putback Layup (6 PTS),[1630183],1610612750.0,MIN,putback,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,,,6.0,,,,,,,,,,,
215,PT06M17.00S,2022-11-05T02:56:46.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201950,6.258212877792378,48.28431372549019,1610612749,37,46,2022-11-05T02:56:49Z,2110000,9.0,6.0,1,left,J. Holiday driving Layup (13 PTS),[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,1.07,Made,,,,,,,13.0,,,,,,,,,,,
216,PT06M03.00S,2022-11-05T02:57:02.6Z,2,REGULAR,foul,personal,['2freethrow'],1630699,,,1610612750,37,46,2022-11-05T02:57:10Z,2120000,,,0,,M. Beauchamp shooting personal FOUL (1 PF) (Russell 2 FT),"[1630699, 1626156]",1610612749.0,MIL,shooting,,,Beauchamp,M. Beauchamp,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2004.0,,1.0,0.0,Russell,1626156.0,,
218,PT06M03.00S,2022-11-05T02:57:25.4Z,2,REGULAR,freethrow,1 of 2,[],1626156,,,1610612750,38,46,2022-11-05T02:59:09Z,2140000,,,0,,D. Russell Free Throw 1 of 2 (9 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
219,PT06M03.00S,2022-11-05T02:57:27.0Z,2,REGULAR,substitution,out,[],203497,,,1610612750,38,46,2022-11-05T02:57:36Z,2150000,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M03.00S,2022-11-05T02:57:27.0Z,2,REGULAR,substitution,out,[],1630699,,,1610612750,38,46,2022-11-05T02:57:36Z,2160000,,,0,,SUB out: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M03.00S,2022-11-05T02:57:27.0Z,2,REGULAR,substitution,out,[],1628960,,,1610612750,38,46,2022-11-05T02:57:36Z,2170000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M03.00S,2022-11-05T02:57:27.0Z,2,REGULAR,substitution,in,[],1626157,,,1610612750,38,46,2022-11-05T02:57:36Z,2180000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M03.00S,2022-11-05T02:57:27.0Z,2,REGULAR,substitution,in,[],1629670,,,1610612750,38,46,2022-11-05T02:57:36Z,2190000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M03.00S,2022-11-05T02:57:27.0Z,2,REGULAR,substitution,in,[],1628975,,,1610612750,38,46,2022-11-05T02:57:36Z,2200000,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M03.00S,2022-11-05T02:57:25.4Z,2,REGULAR,freethrow,2 of 2,[],1626156,,,1610612750,38,46,2022-11-05T02:59:09Z,2210000,,,0,,MISS D. Russell Free Throw 2 of 2,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
227,PT06M03.00S,2022-11-05T02:57:25.4Z,2,REGULAR,rebound,defensive,[],201950,,,1610612749,38,46,2022-11-05T02:59:09Z,2220000,,,0,,J. Holiday REBOUND (Off:1 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,226.0,2.0,1.0,1.0,,,,,,,,,,,,
228,PT05M42.00S,2022-11-05T02:58:11.8Z,2,REGULAR,2pt,Jump Shot,[],1626171,10.068988173455978,71.56862745098039,1610612749,38,46,2022-11-05T02:58:17Z,2230000,-108.0,42.0,1,left,MISS B. Portis 11' turnaround fadeaway Shot,[1626171],1610612749.0,MIL,turnaround fadeaway,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,11.57,Missed,,,,,,,,,,,,,,,,,,
229,PT05M38.00S,2022-11-05T02:58:15.8Z,2,REGULAR,rebound,offensive,[],201572,,,1610612749,38,46,2022-11-05T02:58:17Z,2240000,,,0,,B. Lopez REBOUND (Off:2 Def:2),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Left,,,,,228.0,4.0,2.0,2.0,,,,,,,,,,,,
230,PT05M36.00S,2022-11-05T02:58:18.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,7.440867279894875,48.77450980392157,1610612749,38,48,2022-11-05T02:58:22Z,2250000,6.0,17.0,1,left,B. Portis cutting Layup (9 PTS) (J. Holiday 3 AST),"[1626171, 201950]",1610612749.0,MIL,cutting,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,,,9.0,J. Holiday,201950.0,3.0,,,,,,,,
232,PT05M18.00S,2022-11-05T02:58:35.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,94.43166885676742,49.26470588235294,1610612750,40,48,2022-11-05T02:58:42Z,2270000,-4.0,0.0,1,right,N. Reid cutting Layup (6 PTS) (K. Towns 2 AST),"[1629675, 1626157]",1610612750.0,MIN,cutting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,0.37,Made,,,,,,,6.0,K. Towns,1626157.0,2.0,,,,,,,,
234,PT05M10.00S,2022-11-05T02:58:43.5Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629670,18.478975032851512,49.50980392156863,1610612749,40,48,2022-11-05T03:01:04Z,2290000,2.0,121.0,1,left,MISS J. Nwora 12' running pullup Shot,[1629670],1610612749.0,MIL,running pullup,,,Nwora,J. Nwora,,,,,In The Paint (Non-RA),8-16 Center,12.12,Missed,,,,,,,,,,,,,,,,,,
235,PT05M08.00S,2022-11-05T02:58:45.5Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,40,48,2022-11-05T02:58:46Z,2300000,,,0,,K. Towns REBOUND (Off:0 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,,,234.0,2.0,2.0,0.0,,,,,,,,,,,,
236,PT04M52.00S,2022-11-05T02:59:00.9Z,2,REGULAR,3pt,Jump Shot,[],1626156,75.50919842312747,84.31372549019608,1610612750,40,48,2022-11-05T02:59:13Z,2310000,172.0,178.0,1,right,MISS D. Russell 24' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,24.7,Missed,,,,,,,,,,,,,,,,,,
237,PT04M49.00S,2022-11-05T02:59:04.2Z,2,REGULAR,rebound,defensive,[],201950,,,1610612749,40,48,2022-11-05T02:59:04Z,2320000,,,0,,J. Holiday REBOUND (Off:1 Def:2),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,236.0,3.0,2.0,1.0,,,,,,,,,,,,
239,PT04M45.00S,2022-11-05T02:59:08.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201950,11.514454664914586,48.03921568627451,1610612749,40,48,2022-11-05T03:02:43Z,2340000,10.0,56.0,1,left,MISS J. Holiday running Layup - blocked,"[201950, 1630183]",1610612749.0,MIL,running,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,5.66,Missed,McDaniels,1630183.0,,,,,,,,,,,,,,,,
258,PT04M45.00S,2022-11-05T02:59:08.6Z,2,REGULAR,block,,[],1630183,,,1610612749,40,48,2022-11-05T03:01:18Z,2345000,,,0,,J. McDaniels BLOCK (1 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
240,PT04M42.00S,2022-11-05T02:59:11.6Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,40,48,2022-11-05T03:01:18Z,2350000,,,0,,J. McDaniels REBOUND (Off:1 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,239.0,2.0,1.0,1.0,,,,,,,,,,,,
241,PT04M31.00S,2022-11-05T02:59:22.4Z,2,REGULAR,turnover,bad pass,[],1630183,,,1610612750,40,48,2022-11-05T02:59:27Z,2360000,,,0,,J. McDaniels bad pass TURNOVER (2 TO),"[1630183, 201950]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,2.0,,,,,Holiday,201950.0
242,PT04M31.00S,2022-11-05T02:59:22.4Z,2,REGULAR,steal,,[],201950,,,1610612749,40,48,2022-11-05T02:59:24Z,2370000,,,0,,J. Holiday STEAL (1 STL),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
243,PT04M21.00S,2022-11-05T02:59:32.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201950,7.178055190538765,95.83333333333334,1610612749,40,51,2022-11-05T02:59:37Z,2380000,-229.0,15.0,1,left,J. Holiday 3PT  (16 PTS) (J. Nwora 1 AST),"[201950, 1629670]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Left Corner 3,24+ Left,22.97,Made,,,,,,,16.0,J. Nwora,1629670.0,1.0,,,,,,,,
245,PT04M03.00S,2022-11-05T02:59:51.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,94.69448094612353,52.20588235294118,1610612750,40,51,2022-11-05T02:59:55Z,2400000,11.0,-3.0,1,right,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.13,Missed,,,,,,,,,,,,,,,,,,
246,PT04M02.00S,2022-11-05T02:59:55.0Z,2,REGULAR,rebound,offensive,[],1630162,,,1610612750,40,51,2022-11-05T02:59:55Z,2410000,,,0,,A. Edwards REBOUND (Off:1 Def:0),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,245.0,1.0,0.0,1.0,,,,,,,,,,,,
247,PT04M02.00S,2022-11-05T02:59:55.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630162,94.40999984741211,50.0,1610612750,42,51,2022-11-05T02:59:55Z,2420000,0.0,0.0,1,right,A. Edwards putback Layup (8 PTS),[1630162],1610612750.0,MIN,putback,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,8.0,,,,,,,,,,,
248,PT04M02.00S,2022-11-05T02:59:56.4Z,2,REGULAR,foul,personal,['1freethrow'],1626171,,,1610612750,42,51,2022-11-05T03:00:24Z,2430000,,,0,,B. Portis shooting personal FOUL (1 PF) (Edwards 1 FT),"[1626171, 1630162]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2005.0,,1.0,0.0,Edwards,1630162.0,,
250,PT04M02.00S,2022-11-05T03:00:03.1Z,2,REGULAR,substitution,out,[],1626156,,,1610612750,42,51,2022-11-05T03:00:24Z,2450000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT04M02.00S,2022-11-05T03:00:03.1Z,2,REGULAR,substitution,in,[],1629162,,,1610612750,42,51,2022-11-05T03:00:24Z,2460000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
