actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
171,PT11M21.00S,2023-01-28T01:09:38.9Z,2,REGULAR,rebound,offensive,[],1630214,,,1610612763,40,31,2023-01-28T01:09:38Z,1710000,False,,,0,,X. Tillman REBOUND (Off:1 Def:0),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),8-16 Left,,,170.0,,,,,,1.0,0.0,1.0,,,,,,,,,
172,PT11M15.00S,2023-01-28T01:09:45.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628991,32.40801576872536,38.970588235294116,1610612763,40,31,2023-01-28T01:09:49Z,1720000,False,55.0,252.0,1,left,MISS J. Jackson Jr. 25' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,25.81,Missed,,,,,,,,,,,,,,,,,,
173,PT11M11.00S,2023-01-28T01:09:49.3Z,2,REGULAR,rebound,defensive,[],1626156,,,1610612750,40,31,2023-01-28T01:09:49Z,1730000,False,,,0,,D. Russell REBOUND (Off:1 Def:2),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,,,172.0,,,,,,3.0,2.0,1.0,,,,,,,,,
175,PT10M53.00S,2023-01-28T01:10:23.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630233,89.04402102496715,53.92156862745098,1610612750,42,31,2023-01-28T01:10:30Z,1750000,False,20.0,50.0,1,right,N. Knight Hook (4 PTS),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,In The Paint (Non-RA),0-8 Center,5.42,Made,,4.0,,,,,,,,,,,,,,,,
177,PT10M40.00S,2023-01-28T01:10:39.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,8.886333771353483,53.92156862745098,1610612763,42,33,2023-01-28T01:13:18Z,1770000,False,-20.0,31.0,1,left,J. Jackson Jr. driving floating bank Jump Shot (5 PTS) (X. Tillman 1 AST),"[1628991, 1630214]",1610612763.0,MEM,driving floating bank,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,3.67,Made,,5.0,X. Tillman,1630214.0,1.0,,,,,,,,,,,,,
179,PT10M40.00S,2023-01-28T01:10:43.1Z,2,REGULAR,foul,personal,['1freethrow'],1630233,,,1610612763,42,33,2023-01-28T01:10:52Z,1790000,False,,,0,,N. Knight shooting personal FOUL (1 PF) (Jackson Jr. 1 FT),"[1630233, 1628991]",1610612750.0,MIN,shooting,,,Knight,N. Knight,,,,,Restricted Area,0-8 Center,,,,,,,,1162.0,,,,,1.0,0.0,Jackson Jr.,1628991.0,,,,
181,PT10M40.00S,2023-01-28T01:11:00.6Z,2,REGULAR,freethrow,1 of 1,[],1628991,,,1610612763,42,34,2023-01-28T01:11:00Z,1810000,False,,,0,,J. Jackson Jr. Free Throw 1 of 1 (6 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,6.0,,,,,,,,,,,,,,,,
182,PT10M26.00S,2023-01-28T01:11:15.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629675,94.03745072273325,49.50980392156863,1610612750,44,34,2023-01-28T01:11:20Z,1820000,False,-2.0,4.0,1,right,N. Reid cutting DUNK (5 PTS) (D. Russell 5 AST),"[1629675, 1626156]",1610612750.0,MIN,cutting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,0.43,Made,,5.0,D. Russell,1626156.0,5.0,,,,,,,,,,,,,
184,PT10M13.00S,2023-01-28T01:11:41.1Z,2,REGULAR,foul,offensive,[],1628991,,,1610612763,44,34,2023-01-28T01:11:50Z,1840000,False,,,0,,J. Jackson Jr. offensive FOUL (3 PF),"[1628991, 1629675]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1626300.0,,,,,3.0,0.0,Reid,1629675.0,,,,
186,PT10M13.00S,2023-01-28T01:11:41.1Z,2,REGULAR,turnover,offensive foul,[],1628991,,,1610612763,44,34,2023-01-28T01:11:41Z,1860000,False,,,0,,J. Jackson Jr. offensive foul TURNOVER (2 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1626300.0,,,,2.0,,,,,,,,
187,PT10M13.00S,2023-01-28T01:11:48.5Z,2,REGULAR,substitution,out,[],1628991,,,1610612750,44,34,2023-01-28T01:11:54Z,1870000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT10M13.00S,2023-01-28T01:11:48.5Z,2,REGULAR,substitution,in,[],1630583,,,1610612750,44,34,2023-01-28T01:11:54Z,1880000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT10M01.00S,2023-01-28T01:12:18.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629675,74.72076215505913,83.08823529411765,1610612750,44,34,2023-01-28T01:12:22Z,1890000,False,165.0,185.0,1,right,MISS N. Reid 24' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,24.82,Missed,,,,,,,,,,,,,,,,,,
190,PT09M57.00S,2023-01-28T01:12:22.1Z,2,REGULAR,rebound,defensive,[],1631222,,,1610612763,44,34,2023-01-28T01:12:22Z,1900000,False,,,0,,J. LaRavia REBOUND (Off:0 Def:1),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Right Center,,,189.0,,,,,,1.0,1.0,0.0,,,,,,,,,
191,PT09M50.00S,2023-01-28T01:12:31.3Z,2,REGULAR,turnover,traveling,[],1631223,,,1610612763,44,34,2023-01-28T01:12:37Z,1910000,False,,,0,,D. Roddy traveling TURNOVER (1 TO),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Mid-Range,16-24 Left Center,,,,,,,,1162.0,,,,1.0,,,,,,,,
192,PT09M42.00S,2023-01-28T01:12:51.4Z,2,REGULAR,turnover,out-of-bounds,[],1626156,,,1610612750,44,34,2023-01-28T01:19:36Z,1920000,False,,,0,,D. Russell bad pass out-of-bounds TURNOVER (1 TO),[1626156],1610612750.0,MIN,bad pass,,,Russell,D. Russell,,,,,Mid-Range,8-16 Right,,,,,,,,1162.0,,,,1.0,,,,,,,,
193,PT09M30.00S,2023-01-28T01:13:08.1Z,2,REGULAR,foul,personal,[],1630233,,,1610612763,44,34,2023-01-28T01:13:20Z,1930000,False,,,0,,N. Knight personal FOUL (2 PF),"[1630233, 1630583]",1610612750.0,MIN,,,,Knight,N. Knight,,,,,Above the Break 3,24+ Right Center,,,,,,,,1627534.0,,,,,2.0,0.0,Aldama,1630583.0,,,,
195,PT09M24.00S,2023-01-28T01:13:34.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630583,9.280551905387648,49.01960784313725,1610612763,44,34,2023-01-28T01:13:38Z,1950000,False,5.0,35.0,1,left,MISS S. Aldama turnaround Shot,[1630583],1610612763.0,MEM,turnaround,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,3.5,Missed,,,,,,,,,,,,,,,,,,
196,PT09M22.00S,2023-01-28T01:13:36.2Z,2,REGULAR,rebound,offensive,[],1630214,,,1610612763,44,34,2023-01-28T01:13:38Z,1960000,False,,,0,,X. Tillman REBOUND (Off:2 Def:0),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,195.0,,,,,,2.0,0.0,2.0,,,,,,,,,
197,PT09M19.00S,2023-01-28T01:13:40.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631223,6.915243101182654,50.0,1610612763,44,36,2023-01-28T01:13:44Z,1970000,False,0.0,13.0,1,left,D. Roddy cutting Layup (2 PTS) (X. Tillman 2 AST),"[1631223, 1630214]",1610612763.0,MEM,cutting,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,1.25,Made,,2.0,X. Tillman,1630214.0,2.0,,,,,,,,,,,,,
199,PT08M55.00S,2023-01-28T01:14:04.6Z,2,REGULAR,3pt,Jump Shot,[],1630233,72.48685939553219,77.94117647058823,1610612750,47,36,2023-01-28T01:14:12Z,1990000,False,140.0,206.0,1,right,N. Knight 24' 3PT  (7 PTS) (J. Nowell 2 AST),"[1630233, 1629669]",1610612750.0,MIN,,,,Knight,N. Knight,,,,,Above the Break 3,24+ Right Center,24.9,Made,,7.0,J. Nowell,1629669.0,2.0,,,,,,,,,,,,,
201,PT08M53.00S,2023-01-28T01:14:10.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,47,36,2023-01-28T01:14:10Z,2010000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M53.00S,2023-01-28T01:16:38.0Z,2,REGULAR,substitution,out,[],1630233,,,1610612763,47,36,2023-01-28T01:17:00Z,2020000,False,,,0,,SUB out: N. Knight,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M53.00S,2023-01-28T01:16:38.0Z,2,REGULAR,substitution,in,[],203937,,,1610612763,47,36,2023-01-28T01:17:00Z,2030000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M42.00S,2023-01-28T01:17:14.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631223,6.521024967148489,49.50980392156863,1610612763,47,38,2023-01-28T01:17:18Z,2040000,False,2.0,9.0,1,left,D. Roddy cutting DUNK (4 PTS) (X. Tillman 3 AST),"[1631223, 1630214]",1610612763.0,MEM,cutting,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,0.91,Made,,4.0,X. Tillman,1630214.0,3.0,,,,,,,,,,,,,
206,PT08M26.00S,2023-01-28T01:17:29.5Z,2,REGULAR,3pt,Jump Shot,[],1626156,67.88764783180025,45.34313725490196,1610612750,47,38,2023-01-28T01:17:39Z,2060000,False,-23.0,249.0,1,right,MISS D. Russell 25' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,25.05,Missed,,,,,,,,,,,,,,,,,,
207,PT08M22.00S,2023-01-28T01:17:32.8Z,2,REGULAR,rebound,offensive,[],1629675,,,1610612750,47,38,2023-01-28T01:17:32Z,2070000,False,,,0,,N. Reid REBOUND (Off:1 Def:0),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,,,206.0,,,,,,1.0,0.0,1.0,,,,,,,,,
208,PT08M20.00S,2023-01-28T01:17:35.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629669,86.81011826544021,47.549019607843135,1610612750,49,38,2023-01-28T01:21:02Z,2080000,False,-12.0,71.0,1,right,J. Nowell 7' driving floating Jump Shot (4 PTS) (N. Reid 1 AST),"[1629669, 1629675]",1610612750.0,MIN,driving floating,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),0-8 Center,7.26,Made,,4.0,N. Reid,1629675.0,1.0,,,,,,,,,,,,,
210,PT08M04.00S,2023-01-28T01:17:50.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631223,8.360709592641262,49.01960784313725,1610612763,49,38,2023-01-28T01:17:55Z,2100000,False,5.0,26.0,1,left,MISS D. Roddy driving Layup - blocked,"[1631223, 1629675]",1610612763.0,MEM,driving,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,2.66,Missed,,,,,,,,,,,,,,,Reid,1629675.0,,
211,PT08M04.00S,2023-01-28T01:17:50.8Z,2,REGULAR,block,,[],1629675,,,1610612763,49,38,2023-01-28T01:17:53Z,2110000,False,,,0,,N. Reid BLOCK (1 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
212,PT08M02.00S,2023-01-28T01:17:52.8Z,2,REGULAR,rebound,offensive,[],1630214,,,1610612763,49,38,2023-01-28T01:17:55Z,2120000,False,,,0,,X. Tillman REBOUND (Off:3 Def:0),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,210.0,,,,,,3.0,0.0,3.0,,,,,,,,,
213,PT08M01.00S,2023-01-28T01:17:54.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630214,7.440867279894875,50.0,1610612763,49,40,2023-01-28T01:17:58Z,2130000,False,0.0,17.0,1,left,X. Tillman putback Layup (2 PTS),[1630214],1610612763.0,MEM,putback,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,1.74,Made,,2.0,,,,,,,,,,,,,,,,
214,PT07M40.00S,2023-01-28T01:18:15.4Z,2,REGULAR,turnover,bad pass,[],1626156,,,1610612750,49,40,2023-01-28T01:18:19Z,2140000,False,,,0,,D. Russell bad pass TURNOVER (2 TO),"[1626156, 1626145]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2.0,,,,,,,Jones,1626145.0
215,PT07M40.00S,2023-01-28T01:18:15.4Z,2,REGULAR,steal,,[],1626145,,,1610612763,49,40,2023-01-28T01:18:17Z,2150000,False,,,0,,T. Jones STEAL (1 STL),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
216,PT07M32.00S,2023-01-28T01:18:23.6Z,2,REGULAR,turnover,bad pass,[],1631223,,,1610612763,49,40,2023-01-28T01:18:28Z,2160000,False,,,0,,D. Roddy bad pass TURNOVER (2 TO),"[1631223, 1629669]",1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,2.0,,,,,,,Nowell,1629669.0
217,PT07M32.00S,2023-01-28T01:18:23.6Z,2,REGULAR,steal,,[],1629669,,,1610612750,49,40,2023-01-28T01:18:25Z,2170000,False,,,0,,J. Nowell STEAL (2 STL),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
218,PT07M28.00S,2023-01-28T01:18:27.8Z,2,REGULAR,turnover,bad pass,[],1629669,,,1610612750,49,40,2023-01-28T01:18:31Z,2180000,False,,,0,,J. Nowell bad pass TURNOVER (1 TO),"[1629669, 1626145]",1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,,,,,,,Jones,1626145.0
219,PT07M28.00S,2023-01-28T01:18:27.8Z,2,REGULAR,steal,,[],1626145,,,1610612763,49,40,2023-01-28T01:18:29Z,2190000,False,,,0,,T. Jones STEAL (2 STL),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
220,PT07M22.00S,2023-01-28T01:18:33.3Z,2,REGULAR,turnover,bad pass,[],1626145,,,1610612763,49,40,2023-01-28T01:18:38Z,2200000,False,,,0,,T. Jones bad pass TURNOVER (1 TO),"[1626145, 203937]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,,,,,,,Anderson,203937.0
221,PT07M22.00S,2023-01-28T01:18:33.3Z,2,REGULAR,steal,,[],203937,,,1610612750,49,40,2023-01-28T01:18:35Z,2210000,False,,,0,,K. Anderson STEAL (1 STL),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
222,PT07M17.00S,2023-01-28T01:18:39.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629669,93.77463863337714,49.26470588235294,1610612750,51,40,2023-01-28T01:18:44Z,2220000,False,-4.0,6.0,1,right,J. Nowell running Layup (6 PTS) (D. Russell 6 AST),"[1629669, 1626156]",1610612750.0,MIN,running,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,0.7,Made,,6.0,D. Russell,1626156.0,6.0,,,,,,,,,,,,,
224,PT06M56.00S,2023-01-28T01:18:59.0Z,2,REGULAR,3pt,Jump Shot,[],1631222,27.808804204993432,76.9607843137255,1610612763,51,43,2023-01-28T01:19:04Z,2240000,False,-135.0,209.0,1,left,J. LaRavia 24' 3PT  (3 PTS) (S. Aldama 1 AST),"[1631222, 1630583]",1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,24.86,Made,,3.0,S. Aldama,1630583.0,1.0,,,,,,,,,,,,,
226,PT06M40.00S,2023-01-28T01:19:14.8Z,2,REGULAR,3pt,Jump Shot,[],1626156,72.48685939553219,20.833333333333336,1610612750,51,43,2023-01-28T01:19:19Z,2260000,False,-146.0,206.0,1,right,MISS D. Russell 25' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,25.25,Missed,,,,,,,,,,,,,,,,,,
227,PT06M38.00S,2023-01-28T01:19:16.8Z,2,REGULAR,rebound,defensive,[],1631222,,,1610612763,51,43,2023-01-28T01:19:19Z,2270000,False,,,0,,J. LaRavia REBOUND (Off:0 Def:2),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,,,226.0,,,,,,2.0,2.0,0.0,,,,,,,,,
228,PT06M25.00S,2023-01-28T01:19:31.6Z,2,REGULAR,3pt,Jump Shot,[],1630583,30.042706964520367,27.696078431372552,1610612763,51,43,2023-01-28T01:19:36Z,2280000,False,112.0,230.0,1,left,MISS S. Aldama 25' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,25.55,Missed,,,,,,,,,,,,,,,,,,
229,PT06M21.00S,2023-01-28T01:19:35.6Z,2,REGULAR,rebound,defensive,[],1626156,,,1610612750,51,43,2023-01-28T01:19:36Z,2290000,False,,,0,,D. Russell REBOUND (Off:1 Def:3),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,,,228.0,,,,,,4.0,3.0,1.0,,,,,,,,,
230,PT06M18.00S,2023-01-28T01:19:38.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629675,94.1688567674113,49.01960784313725,1610612750,53,43,2023-01-28T01:19:44Z,2300000,False,-5.0,2.0,1,right,N. Reid running DUNK (7 PTS) (A. Rivers 2 AST),"[1629675, 203085]",1610612750.0,MIN,running,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,0.54,Made,,7.0,A. Rivers,203085.0,2.0,,,,,,,,,,,,,
232,PT05M52.00S,2023-01-28T01:20:03.8Z,2,REGULAR,2pt,Jump Shot,[],1630583,6.652431011826544,80.88235294117648,1610612763,53,43,2023-01-28T01:20:09Z,2320000,False,-154.0,10.0,1,left,MISS S. Aldama 15' turnaround fadeaway Shot,[1630583],1610612763.0,MEM,turnaround fadeaway,,,Aldama,S. Aldama,,,,,Mid-Range,8-16 Left,15.47,Missed,,,,,,,,,,,,,,,,,,
233,PT05M48.00S,2023-01-28T01:20:07.8Z,2,REGULAR,rebound,defensive,[],203085,,,1610612750,53,43,2023-01-28T01:20:09Z,2330000,False,,,0,,A. Rivers REBOUND (Off:0 Def:1),[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,Mid-Range,8-16 Left,,,232.0,,,,,,1.0,1.0,0.0,,,,,,,,,
234,PT05M29.00S,2023-01-28T01:20:26.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,92.9862023653088,49.01960784313725,1610612750,53,43,2023-01-28T01:20:30Z,2340000,False,-5.0,13.0,1,right,MISS D. Russell driving finger roll Layup,[1626156],1610612750.0,MIN,driving finger roll,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,1.43,Missed,,,,,,,,,,,,,,,,,,
235,PT05M26.00S,2023-01-28T01:20:29.8Z,2,REGULAR,rebound,defensive,[],1630214,,,1610612763,53,43,2023-01-28T01:20:30Z,2350000,False,,,0,,X. Tillman REBOUND (Off:3 Def:1),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,234.0,,,,,,4.0,1.0,3.0,,,,,,,,,
236,PT05M22.00S,2023-01-28T01:20:33.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626145,28.991458607095925,18.38235294117647,1610612763,53,43,2023-01-28T01:27:59Z,2360000,False,158.0,220.0,1,left,MISS T. Jones 27' pullup 3PT,[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,27.09,Missed,,,,,,,,,,,,,,,,,,
237,PT05M19.00S,2023-01-28T01:20:36.8Z,2,REGULAR,rebound,offensive,[],1630214,,,1610612763,53,43,2023-01-28T01:20:36Z,2370000,False,,,0,,X. Tillman REBOUND (Off:4 Def:1),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Above the Break 3,24+ Right Center,,,236.0,,,,,,5.0,1.0,4.0,,,,,,,,,
238,PT05M16.00S,2023-01-28T01:20:39.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630583,25.312089356110377,83.57843137254902,1610612763,53,43,2023-01-28T01:20:45Z,2380000,False,-168.0,185.0,1,left,MISS S. Aldama 25' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,25.01,Missed,,,,,,,,,,,,,,,,,,
239,PT05M12.00S,2023-01-28T01:20:43.5Z,2,REGULAR,rebound,offensive,[],1626145,,,1610612763,53,43,2023-01-28T01:20:45Z,2390000,False,,,0,,T. Jones REBOUND (Off:1 Def:1),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,238.0,,,,,,2.0,1.0,1.0,,,,,,,,,
240,PT05M00.00S,2023-01-28T01:20:58.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631223,9.280551905387648,51.225490196078425,1610612763,53,43,2023-01-28T01:21:52Z,2400000,False,-6.0,35.0,1,left,MISS D. Roddy Layup,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,3.52,Missed,,,,,,,,,,,,,,,,,,
241,PT05M00.00S,2023-01-28T01:20:58.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,53,43,2023-01-28T01:21:52Z,2410000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,240.0,,,,,,,,,,,,,,,,,
242,PT05M00.00S,2023-01-28T01:21:02.5Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612763,53,43,2023-01-28T01:26:06Z,2420000,False,,,0,,MEM shot clock Team TURNOVER,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1626300.0,,,,,,,,,,,,
243,PT05M00.00S,2023-01-28T01:21:07.9Z,2,REGULAR,substitution,out,[],1629675,,,1610612750,53,43,2023-01-28T01:24:25Z,2430000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M00.00S,2023-01-28T01:21:07.9Z,2,REGULAR,substitution,out,[],203085,,,1610612750,53,43,2023-01-28T01:24:25Z,2440000,False,,,0,,SUB out: A. Rivers,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M00.00S,2023-01-28T01:21:07.9Z,2,REGULAR,substitution,out,[],203937,,,1610612750,53,43,2023-01-28T01:24:25Z,2450000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M00.00S,2023-01-28T01:21:07.9Z,2,REGULAR,substitution,out,[],1630214,,,1610612750,53,43,2023-01-28T01:24:25Z,2460000,False,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M00.00S,2023-01-28T01:21:07.9Z,2,REGULAR,substitution,out,[],1631222,,,1610612750,53,43,2023-01-28T01:24:25Z,2470000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M00.00S,2023-01-28T01:21:07.9Z,2,REGULAR,substitution,out,[],1626145,,,1610612750,53,43,2023-01-28T01:24:25Z,2480000,False,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M00.00S,2023-01-28T01:21:07.9Z,2,REGULAR,substitution,out,[],1631223,,,1610612750,53,43,2023-01-28T01:24:25Z,2490000,False,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M00.00S,2023-01-28T01:21:07.9Z,2,REGULAR,substitution,in,[],1630162,,,1610612750,53,43,2023-01-28T01:24:25Z,2500000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M00.00S,2023-01-28T01:21:07.9Z,2,REGULAR,substitution,in,[],1630183,,,1610612750,53,43,2023-01-28T01:24:25Z,2510000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M00.00S,2023-01-28T01:21:07.9Z,2,REGULAR,substitution,in,[],203497,,,1610612750,53,43,2023-01-28T01:24:25Z,2520000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M00.00S,2023-01-28T01:21:07.9Z,2,REGULAR,substitution,in,[],1630533,,,1610612750,53,43,2023-01-28T01:24:25Z,2530000,False,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M00.00S,2023-01-28T01:21:07.9Z,2,REGULAR,substitution,in,[],1629630,,,1610612750,53,43,2023-01-28T01:24:25Z,2540000,False,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
