actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
84,PT05M17.00S,2023-02-25T01:23:58.5Z,1,REGULAR,jumpball,recovered,[],1630162,,,1610612750,17,18,2023-02-25T01:23:58Z,820000,False,,,0,,Jump Ball J. McDaniels vs. G. Hayward: Tip to A. Edwards,"[1630162, 1630183, 202330]",1610612750.0,MIN,heldball,A. Edwards,1630162.0,Edwards,A. Edwards,McDaniels,1630183.0,Hayward,202330.0,,,,,,,,,,,,,,,,,,,,,,
87,PT05M14.00S,2023-02-25T01:24:01.4Z,1,REGULAR,3pt,Jump Shot,[],201144,29.911300919842315,29.166666666666668,1610612750,20,18,2023-02-25T01:24:05Z,850000,False,104.0,229.0,1,left,M. Conley 25' 3PT  (3 PTS) (A. Edwards 1 AST),"[201144, 1630162]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,25.13,Made,,,,,3.0,,,,,,A. Edwards,1630162.0,1.0,,,,,
89,PT05M00.00S,2023-02-25T01:24:14.5Z,1,REGULAR,3pt,Jump Shot,[],1630163,63.01330486202366,40.1156556372549,1610612766,20,21,2023-02-25T01:24:21Z,870000,False,-49.0,295.0,1,right,L. Ball 29' 3PT  (7 PTS) (T. Rozier 2 AST),"[1630163, 1626179]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,29.93,Made,,,,,7.0,,,,,,T. Rozier,1626179.0,2.0,,,,,
92,PT04M44.00S,2023-02-25T01:24:31.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,5.650459921156373,44.75337009803921,1610612750,22,21,2023-02-25T01:24:37Z,890000,False,26.0,1.0,1,left,J. McDaniels driving Layup (4 PTS),[1630183],1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,2.62,Made,,,,,4.0,,,,,,,,,,,,,
93,PT04M34.00S,2023-02-25T01:24:47.5Z,1,REGULAR,foul,personal,['2freethrow'],203497,,,1610612766,22,21,2023-02-25T01:24:53Z,900000,False,,,0,,R. Gobert shooting personal FOUL (1 PF) (Richards 2 FT),"[203497, 1630208]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628954.0,1.0,0.0,Richards,1630208.0,,,,,,,,
96,PT04M34.00S,2023-02-25T01:25:11.3Z,1,REGULAR,freethrow,1 of 2,[],1630208,,,1610612766,22,22,2023-02-25T01:25:50Z,920000,False,,,0,,N. Richards Free Throw 1 of 2 (1 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
97,PT04M34.00S,2023-02-25T01:25:12.2Z,1,REGULAR,substitution,out,[],201144,,,1610612766,22,22,2023-02-25T01:25:17Z,930000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M34.00S,2023-02-25T01:25:12.2Z,1,REGULAR,substitution,out,[],1630163,,,1610612766,22,22,2023-02-25T01:25:17Z,940000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M34.00S,2023-02-25T01:25:12.2Z,1,REGULAR,substitution,in,[],1629162,,,1610612766,22,22,2023-02-25T01:25:17Z,950000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M34.00S,2023-02-25T01:25:12.2Z,1,REGULAR,substitution,in,[],1628372,,,1610612766,22,22,2023-02-25T01:25:17Z,960000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M34.00S,2023-02-25T01:25:26.8Z,1,REGULAR,substitution,out,[],203497,,,1610612766,22,22,2023-02-25T01:25:32Z,970000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M34.00S,2023-02-25T01:25:26.8Z,1,REGULAR,substitution,in,[],1629675,,,1610612766,22,22,2023-02-25T01:25:32Z,980000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M34.00S,2023-02-25T01:25:11.3Z,1,REGULAR,freethrow,2 of 2,[],1630208,,,1610612766,22,22,2023-02-25T01:25:50Z,990000,False,,,0,,MISS N. Richards Free Throw 2 of 2,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
104,PT04M31.00S,2023-02-25T01:25:14.3Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,22,22,2023-02-25T01:25:50Z,1000000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,103.0,1.0,1.0,0.0,,,,,,,,,,,,,,
105,PT04M23.00S,2023-02-25T01:25:57.8Z,1,REGULAR,2pt,Jump Shot,[],1630183,16.951379763469117,66.93474264705883,1610612750,24,22,2023-02-25T01:26:07Z,1010000,False,-85.0,107.0,1,left,J. McDaniels 13' pullup Jump Shot (6 PTS) (N. Reid 1 AST),"[1630183, 1629675]",1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,13.63,Made,,,,,6.0,,,,,,N. Reid,1629675.0,1.0,,,,,
107,PT04M03.00S,2023-02-25T01:26:21.0Z,1,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612766,24,22,2023-02-25T01:26:27Z,1030000,False,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Rozier 2 FT),"[1630183, 1626179]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202049.0,1.0,0.0,Rozier,1626179.0,,,,,,,,
109,PT04M03.00S,2023-02-25T01:26:48.0Z,1,REGULAR,freethrow,1 of 2,[],1626179,,,1610612766,24,23,2023-02-25T01:26:48Z,1050000,False,,,0,,T. Rozier Free Throw 1 of 2 (1 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
110,PT04M03.00S,2023-02-25T01:26:49.0Z,1,REGULAR,substitution,out,[],1630183,,,1610612766,24,23,2023-02-25T01:26:54Z,1060000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M03.00S,2023-02-25T01:26:49.0Z,1,REGULAR,substitution,out,[],202330,,,1610612766,24,23,2023-02-25T01:26:54Z,1070000,False,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M03.00S,2023-02-25T01:26:49.0Z,1,REGULAR,substitution,in,[],203085,,,1610612766,24,23,2023-02-25T01:26:54Z,1080000,False,,,0,,SUB in: A. Rivers,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M03.00S,2023-02-25T01:26:49.0Z,1,REGULAR,substitution,in,[],1626162,,,1610612766,24,23,2023-02-25T01:26:54Z,1090000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M03.00S,2023-02-25T01:27:13.8Z,1,REGULAR,freethrow,2 of 2,[],1626179,,,1610612766,24,24,2023-02-25T01:27:13Z,1100000,False,,,0,,T. Rozier Free Throw 2 of 2 (2 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
115,PT03M51.00S,2023-02-25T01:27:26.5Z,1,REGULAR,3pt,Jump Shot,[],1629675,32.013797634691194,55.63725490196079,1610612750,24,24,2023-02-25T01:27:35Z,1110000,False,-28.0,248.0,1,left,MISS N. Reid 25' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,25.0,Missed,,,,,,,,,,,,,,,,,,
116,PT03M50.00S,2023-02-25T01:27:27.5Z,1,REGULAR,rebound,offensive,[],1629638,,,1610612750,24,24,2023-02-25T01:27:35Z,1120000,False,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:0),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,115.0,1.0,0.0,1.0,,,,,,,,,,,,,,
117,PT03M45.00S,2023-02-25T01:27:36.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630208,,,1610612750,24,24,2023-02-25T01:28:07Z,1130000,False,,,0,,N. Richards shooting personal FOUL (2 PF) (Edwards 2 FT),"[1630208, 1630162]",1610612766.0,CHA,shooting,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202049.0,2.0,0.0,Edwards,1630162.0,,,,,,,,
119,PT03M45.00S,2023-02-25T01:28:02.6Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630162,,,1610612750,25,24,2023-02-25T01:28:02Z,1150000,False,,,0,,A. Edwards Free Throw 1 of 2 (7 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
120,PT03M45.00S,2023-02-25T01:28:08.7Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630162,,,1610612750,26,24,2023-02-25T01:28:08Z,1160000,False,,,0,,A. Edwards Free Throw 2 of 2 (8 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
121,PT03M36.00S,2023-02-25T01:28:28.9Z,1,REGULAR,foul,personal,['2freethrow'],1629162,,,1610612766,26,24,2023-02-25T01:28:34Z,1170000,False,,,0,,J. McLaughlin shooting personal FOUL (1 PF) (Rozier 2 FT),"[1629162, 1626179]",1610612750.0,MIN,shooting,,,McLaughlin,J. McLaughlin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1626300.0,1.0,0.0,Rozier,1626179.0,,,,,,,,
123,PT03M36.00S,2023-02-25T01:28:48.0Z,1,REGULAR,freethrow,1 of 2,[],1626179,,,1610612766,26,25,2023-02-25T01:28:48Z,1190000,False,,,0,,T. Rozier Free Throw 1 of 2 (3 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
124,PT03M36.00S,2023-02-25T01:29:05.4Z,1,REGULAR,freethrow,2 of 2,[],1626179,,,1610612766,26,26,2023-02-25T01:29:05Z,1200000,False,,,0,,T. Rozier Free Throw 2 of 2 (4 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
125,PT03M15.00S,2023-02-25T01:29:26.9Z,1,REGULAR,2pt,Jump Shot,[],1629638,24.129434954007884,68.62745098039215,1610612750,26,26,2023-02-25T01:29:32Z,1210000,False,-93.0,174.0,1,left,MISS N. Alexander-Walker 19' pullup Shot,[1629638],1610612750.0,MIN,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Left Center,19.76,Missed,,,,,,,,,,,,,,,,,,
126,PT03M11.00S,2023-02-25T01:29:30.9Z,1,REGULAR,rebound,offensive,[],1629675,,,1610612750,26,26,2023-02-25T01:29:32Z,1220000,False,,,0,,N. Reid REBOUND (Off:1 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,16-24 Left Center,,,125.0,2.0,1.0,1.0,,,,,,,,,,,,,,
127,PT03M08.00S,2023-02-25T01:29:33.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203085,28.728646517739815,21.568627450980394,1610612750,26,26,2023-02-25T01:29:38Z,1230000,False,142.0,218.0,1,left,MISS A. Rivers 25' 3PT,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,Above the Break 3,24+ Right Center,25.99,Missed,,,,,,,,,,,,,,,,,,
128,PT03M06.00S,2023-02-25T01:29:35.1Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612766,26,26,2023-02-25T01:29:38Z,1240000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,127.0,1.0,1.0,0.0,,,,,,,,,,,,,,
129,PT02M58.00S,2023-02-25T01:29:43.8Z,1,REGULAR,turnover,lost ball,[],1626162,,,1610612766,26,26,2023-02-25T01:29:49Z,1250000,False,,,0,,K. Oubre Jr. lost ball TURNOVER (1 TO),"[1626162, 1629638]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Alexander-Walker,1629638.0
130,PT02M58.00S,2023-02-25T01:29:43.8Z,1,REGULAR,steal,,[],1629638,,,1610612750,26,26,2023-02-25T01:30:17Z,1260000,False,,,0,,N. Alexander-Walker STEAL (1 STL),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
131,PT02M54.00S,2023-02-25T01:29:47.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629638,6.915243101182654,49.754901960784316,1610612750,28,26,2023-02-25T01:29:54Z,1270000,False,1.0,13.0,1,left,N. Alexander-Walker running finger roll Layup (2 PTS) (J. McLaughlin 1 AST),"[1629638, 1629162]",1610612750.0,MIN,running finger roll,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,1.26,Made,,,,,2.0,,,,,,J. McLaughlin,1629162.0,1.0,,,,,
133,PT02M37.00S,2023-02-25T01:30:06.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,91.06438896189225,53.821997549019606,1610612766,28,28,2023-02-25T01:30:13Z,1290000,False,19.0,31.0,1,right,N. Richards cutting finger roll Layup (3 PTS) (T. Rozier 3 AST),"[1630208, 1626179]",1610612766.0,CHA,cutting finger roll,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,3.68,Made,,,,,3.0,,,,,,T. Rozier,1626179.0,3.0,,,,,
135,PT02M37.00S,2023-02-25T01:30:09.5Z,1,REGULAR,foul,personal,['1freethrow'],1629675,,,1610612766,28,28,2023-02-25T01:30:19Z,1310000,False,,,0,,N. Reid shooting personal FOUL (1 PF) (Richards 1 FT),"[1629675, 1630208]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,1628954.0,1.0,0.0,Richards,1630208.0,,,,,,,,
137,PT02M37.00S,2023-02-25T01:30:22.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,28,28,2023-02-25T01:30:22Z,1330000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M37.00S,2023-02-25T01:32:41.0Z,1,REGULAR,substitution,out,[],1630162,,,1610612766,28,28,2023-02-25T01:33:08Z,1340000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M37.00S,2023-02-25T01:32:41.0Z,1,REGULAR,substitution,in,[],1629669,,,1610612766,28,28,2023-02-25T01:33:08Z,1350000,False,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M37.00S,2023-02-25T01:33:24.6Z,1,REGULAR,freethrow,1 of 1,[],1630208,,,1610612766,28,29,2023-02-25T01:33:24Z,1360000,False,,,0,,N. Richards Free Throw 1 of 1 (4 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
141,PT02M16.00S,2023-02-25T01:33:46.5Z,1,REGULAR,3pt,Jump Shot,[],1629669,21.23850197109067,91.17647058823529,1610612750,28,29,2023-02-25T01:33:51Z,1370000,False,-206.0,147.0,1,left,MISS J. Nowell 25' 3PT,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Left Center,25.3,Missed,,,,,,,,,,,,,,,,,,
142,PT02M14.00S,2023-02-25T01:33:48.5Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612766,28,29,2023-02-25T01:33:51Z,1380000,False,,,0,,T. Rozier REBOUND (Off:0 Def:2),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,,,141.0,2.0,2.0,0.0,,,,,,,,,,,,,,
143,PT01M55.00S,2023-02-25T01:34:07.7Z,1,REGULAR,2pt,Jump Shot,[],1628372,78.580814717477,14.973958333333334,1610612766,28,29,2023-02-25T01:43:56Z,1390000,False,-175.0,149.0,1,right,MISS D. Smith Jr. 22' step back Shot,[1628372],1610612766.0,CHA,step back,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,16-24 Left Center,22.98,Missed,,,,,,,,,,,,,,,,,,
144,PT01M54.00S,2023-02-25T01:34:08.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,28,29,2023-02-25T01:34:14Z,1400000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Mid-Range,16-24 Left Center,,,143.0,,,,,,,,,,,,,,,,,
145,PT01M54.00S,2023-02-25T01:34:12.6Z,1,REGULAR,substitution,out,[],1626179,,,1610612750,28,29,2023-02-25T01:34:21Z,1410000,False,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M54.00S,2023-02-25T01:34:12.6Z,1,REGULAR,substitution,out,[],1630550,,,1610612750,28,29,2023-02-25T01:34:21Z,1420000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M54.00S,2023-02-25T01:34:12.6Z,1,REGULAR,substitution,in,[],1629023,,,1610612750,28,29,2023-02-25T01:34:21Z,1430000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M54.00S,2023-02-25T01:34:12.6Z,1,REGULAR,substitution,in,[],1630163,,,1610612750,28,29,2023-02-25T01:34:21Z,1440000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT01M45.00S,2023-02-25T01:34:37.4Z,1,REGULAR,3pt,Jump Shot,[],1629675,32.802233902759525,46.568627450980394,1610612750,28,29,2023-02-25T01:34:43Z,1450000,False,17.0,256.0,1,left,MISS N. Reid 25' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,25.64,Missed,,,,,,,,,,,,,,,,,,
150,PT01M42.00S,2023-02-25T01:34:40.4Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,28,29,2023-02-25T01:34:43Z,1460000,False,,,0,,L. Ball REBOUND (Off:1 Def:3),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,149.0,4.0,3.0,1.0,,,,,,,,,,,,,,
151,PT01M29.00S,2023-02-25T01:34:54.4Z,1,REGULAR,2pt,Jump Shot,[],1629023,87.3850197109067,32.68229166666667,1610612766,28,31,2023-02-25T01:35:03Z,1470000,False,-87.0,66.0,1,right,P. Washington 10' pullup bank Jump Shot (7 PTS) (D. Smith Jr. 1 AST),"[1629023, 1628372]",1610612766.0,CHA,pullup bank,,,Washington,P. Washington,,,,,Mid-Range,8-16 Left,10.89,Made,,,,,7.0,,,,,,D. Smith Jr.,1628372.0,1.0,,,,,
152,PT01M09.00S,2023-02-25T01:35:13.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,8.623521681997373,50.245098039215684,1610612750,30,31,2023-02-25T01:35:19Z,1480000,False,-1.0,29.0,1,left,N. Reid driving finger roll Layup (2 PTS) (J. Nowell 1 AST),"[1629675, 1629669]",1610612750.0,MIN,driving finger roll,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,2.86,Made,,,,,2.0,,,,,,J. Nowell,1629669.0,1.0,,,,,
154,PT01M02.00S,2023-02-25T01:35:24.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629162,,,1610612766,30,31,2023-02-25T01:35:32Z,1500000,False,,,0,,J. McLaughlin shooting personal FOUL (2 PF) (Ball 2 FT),"[1629162, 1630163]",1610612750.0,MIN,shooting,,,McLaughlin,J. McLaughlin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202049.0,2.0,0.0,Ball,1630163.0,,,,,,,,
156,PT01M02.00S,2023-02-25T01:35:54.1Z,1,REGULAR,freethrow,1 of 2,[],1630163,,,1610612766,30,32,2023-02-25T01:35:54Z,1520000,False,,,0,,L. Ball Free Throw 1 of 2 (8 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
158,PT01M02.00S,2023-02-25T01:36:13.2Z,1,REGULAR,freethrow,2 of 2,[],1630163,,,1610612766,30,33,2023-02-25T01:36:13Z,1530000,False,,,0,,L. Ball Free Throw 2 of 2 (9 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
159,PT00M49.10S,2023-02-25T01:36:29.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,8.492115637319317,51.470588235294116,1610612750,30,33,2023-02-25T01:36:35Z,1540000,False,-7.0,27.0,1,left,MISS N. Alexander-Walker driving finger roll Layup,[1629638],1610612750.0,MIN,driving finger roll,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,2.83,Missed,,,,,,,,,,,,,,,,,,
160,PT00M47.20S,2023-02-25T01:36:31.2Z,1,REGULAR,rebound,defensive,[],1630208,,,1610612766,30,33,2023-02-25T01:36:35Z,1550000,False,,,0,,N. Richards REBOUND (Off:0 Def:1),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,159.0,1.0,1.0,0.0,,,,,,,,,,,,,,
161,PT00M43.80S,2023-02-25T01:36:35.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629023,92.59198423127464,50.0,1610612766,30,35,2023-02-25T01:36:41Z,1560000,False,0.0,17.0,1,right,P. Washington driving Layup (9 PTS),[1629023],1610612766.0,CHA,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,1.71,Made,,,,,9.0,,,,,,,,,,,,,
162,PT00M34.50S,2023-02-25T01:36:46.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629162,13.009198423127463,41.07689950980392,1610612750,32,35,2023-02-25T01:45:23Z,1570000,False,45.0,70.0,1,left,J. McLaughlin 8' driving floating Jump Shot (2 PTS) (J. Nowell 2 AST),"[1629162, 1629669]",1610612750.0,MIN,driving floating,,,McLaughlin,J. McLaughlin,,,,,In The Paint (Non-RA),8-16 Right,8.28,Made,,,,,2.0,,,,,,J. Nowell,1629669.0,2.0,,,,,
163,PT00M25.90S,2023-02-25T01:37:00.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629638,,,1610612766,32,35,2023-02-25T01:37:06Z,1580000,False,,,0,,N. Alexander-Walker personal FOUL (1 PF) (Ball 2 FT),"[1629638, 1630163]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,,,,,,202049.0,1.0,0.0,Ball,1630163.0,,,,,,,,
166,PT00M25.90S,2023-02-25T01:37:38.6Z,1,REGULAR,freethrow,1 of 2,[],1630163,,,1610612766,32,36,2023-02-25T01:37:38Z,1600000,False,,,0,,L. Ball Free Throw 1 of 2 (10 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
167,PT00M25.90S,2023-02-25T01:37:56.6Z,1,REGULAR,freethrow,2 of 2,[],1630163,,,1610612766,32,37,2023-02-25T01:37:56Z,1610000,False,,,0,,L. Ball Free Throw 2 of 2 (11 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
168,PT00M02.80S,2023-02-25T01:38:21.9Z,1,REGULAR,turnover,lost ball,[],1629675,,,1610612750,32,37,2023-02-25T01:38:29Z,1620000,False,,,0,,N. Reid lost ball TURNOVER (1 TO),"[1629675, 1628372]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Smith Jr.,1628372.0
169,PT00M02.80S,2023-02-25T01:38:21.9Z,1,REGULAR,steal,,[],1628372,,,1610612766,32,37,2023-02-25T01:38:24Z,1630000,False,,,0,,D. Smith Jr. STEAL (1 STL),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
172,PT00M00.00S,2023-02-25T01:38:58.6Z,1,REGULAR,period,end,[],0,,,1610612766,32,37,2023-02-25T01:38:58Z,1660000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2023-02-25T01:40:22.6Z,2,REGULAR,substitution,out,['startperiod'],1629638,,,1610612766,32,37,2023-02-25T01:40:50Z,1670000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2023-02-25T01:40:22.6Z,2,REGULAR,substitution,out,['startperiod'],1629675,,,1610612766,32,37,2023-02-25T01:40:50Z,1680000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2023-02-25T01:40:22.6Z,2,REGULAR,substitution,in,['startperiod'],203497,,,1610612766,32,37,2023-02-25T01:40:50Z,1690000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
