actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId
173,PT00M57.50S,2023-01-20T01:36:52.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630233,5.590000152587891,50.0,1610612750,29,32,2023-01-20T01:36:52Z,1700000,False,0.0,0.0,1,left,N. Knight putback Layup (8 PTS),[1630233],1610612750.0,MIN,putback,,,Knight,N. Knight,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,8.0,,,,,,,,
174,PT00M47.50S,2023-01-20T01:37:03.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,92.32917214191852,50.0,1610612761,29,34,2023-01-20T01:37:07Z,1710000,False,0.0,20.0,1,right,F. VanVleet driving Layup (9 PTS),[1627832],1610612761.0,TOR,driving,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,1.96,Made,,,,,,,,,,9.0,,,,,,,,
175,PT00M34.00S,2023-01-20T01:37:20.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,6.389618922470433,50.0,1610612750,31,34,2023-01-20T01:37:24Z,1720000,False,0.0,8.0,1,left,D. Russell driving finger roll Layup (4 PTS),[1626156],1610612750.0,MIN,driving finger roll,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,0.76,Made,,,,,,,,,,4.0,,,,,,,,
176,PT00M26.20S,2023-01-20T01:37:31.8Z,1,REGULAR,3pt,Jump Shot,[],1630173,68.67608409986859,66.17647058823529,1610612761,31,37,2023-01-20T01:37:37Z,1730000,False,81.0,242.0,1,right,P. Achiuwa 25' 3PT  (7 PTS) (F. VanVleet 4 AST),"[1630173, 1627832]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,25.51,Made,,,,,,,,,,7.0,F. VanVleet,1627832.0,4.0,,,,,
178,PT00M08.50S,2023-01-20T01:37:53.8Z,1,REGULAR,turnover,bad pass,[],1626156,,,1610612750,31,37,2023-01-20T01:37:58Z,1750000,False,,,0,,D. Russell bad pass TURNOVER (2 TO),"[1626156, 1627823]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,,,,,,,2.0,,,,,,,,,,,,Hernangomez,1627823.0
179,PT00M08.50S,2023-01-20T01:37:53.8Z,1,REGULAR,steal,,[],1627823,,,1610612761,31,37,2023-01-20T01:37:55Z,1760000,False,,,0,,J. Hernangomez STEAL (1 STL),[1627823],1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
180,PT00M04.80S,2023-01-20T01:37:59.3Z,1,REGULAR,foul,offensive,['inpenalty'],1629018,,,1610612761,31,37,2023-01-20T01:38:23Z,1770000,False,,,0,,G. Trent Jr. charge offensive FOUL (2 PF),"[1629018, 1626156]",1610612761.0,TOR,charge,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,2003.0,,2.0,0.0,Russell,1626156.0,,,,,,,,,
182,PT00M04.80S,2023-01-20T01:37:59.3Z,1,REGULAR,turnover,offensive foul,[],1629018,,,1610612761,31,37,2023-01-20T01:37:59Z,1790000,False,,,0,,G. Trent Jr. offensive foul TURNOVER (1 TO),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,2003.0,1.0,,,,,,,,,,,,,
183,PT00M00.00S,2023-01-20T01:38:20.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627752,28.07161629434954,22.30392156862745,1610612750,31,37,2023-01-20T01:38:26Z,1800000,False,138.0,211.0,1,left,MISS T. Prince 25' 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Right Center,25.27,Missed,,,,,,,,,,,,,,,,,,
184,PT00M00.00S,2023-01-20T01:38:23.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,31,37,2023-01-20T01:38:23Z,1810000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,183.0,,,,,,,,,,,,,,,
185,PT00M00.00S,2023-01-20T01:38:24.9Z,1,REGULAR,period,end,[],0,,,1610612750,31,37,2023-01-20T01:38:24Z,1820000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2023-01-20T01:40:19.6Z,2,REGULAR,substitution,out,['startperiod'],1629669,,,1610612750,31,37,2023-01-20T01:40:52Z,1830000,False,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2023-01-20T01:40:19.6Z,2,REGULAR,substitution,out,['startperiod'],1630233,,,1610612750,31,37,2023-01-20T01:40:52Z,1840000,False,,,0,,SUB out: N. Knight,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2023-01-20T01:40:19.6Z,2,REGULAR,substitution,out,['startperiod'],1627832,,,1610612750,31,37,2023-01-20T01:40:52Z,1850000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2023-01-20T01:40:19.6Z,2,REGULAR,substitution,out,['startperiod'],1629018,,,1610612750,31,37,2023-01-20T01:40:52Z,1860000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT12M00.00S,2023-01-20T01:40:19.6Z,2,REGULAR,substitution,out,['startperiod'],1627823,,,1610612750,31,37,2023-01-20T01:40:52Z,1870000,False,,,0,,SUB out: J. Hernangomez,[1627823],1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT12M00.00S,2023-01-20T01:40:19.6Z,2,REGULAR,substitution,in,['startperiod'],1631111,,,1610612750,31,37,2023-01-20T01:40:52Z,1880000,False,,,0,,SUB in: W. Moore Jr.,[1631111],1610612750.0,MIN,,,,Moore Jr.,W. Moore Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT12M00.00S,2023-01-20T01:40:19.6Z,2,REGULAR,substitution,in,['startperiod'],1629675,,,1610612750,31,37,2023-01-20T01:40:52Z,1890000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT12M00.00S,2023-01-20T01:40:19.6Z,2,REGULAR,substitution,in,['startperiod'],1630580,,,1610612750,31,37,2023-01-20T01:40:52Z,1900000,False,,,0,,SUB in: J. Wieskamp,[1630580],1610612761.0,TOR,,,,Wieskamp,J. Wieskamp,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT12M00.00S,2023-01-20T01:40:19.6Z,2,REGULAR,substitution,in,['startperiod'],1628384,,,1610612750,31,37,2023-01-20T01:40:52Z,1910000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT12M00.00S,2023-01-20T01:40:19.6Z,2,REGULAR,substitution,in,['startperiod'],1627783,,,1610612750,31,37,2023-01-20T01:40:52Z,1920000,False,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT12M00.00S,2023-01-20T01:41:09.3Z,2,REGULAR,period,start,[],0,,,1610612761,31,37,2023-01-20T01:41:09Z,1930000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT11M40.00S,2023-01-20T01:41:28.8Z,2,REGULAR,3pt,Jump Shot,[],1628384,94.30026281208936,4.6568627450980395,1610612761,31,37,2023-01-20T01:41:35Z,1940000,False,-227.0,1.0,1,right,MISS O. Anunoby 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,22.67,Missed,,,,,,,,,,,,,,,,,,
198,PT11M39.00S,2023-01-20T01:41:29.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,31,37,2023-01-20T01:41:35Z,1950000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Left Corner 3,24+ Left,,,,,197.0,,,,,,,,,,,,,,,
199,PT11M39.00S,2023-01-20T01:41:35.7Z,2,REGULAR,foul,personal,[],1629675,,,1610612761,31,37,2023-01-20T01:42:56Z,1960000,False,,,0,,N. Reid loose ball personal FOUL (3 PF),"[1629675, 1627783]",1610612750.0,MIN,loose ball,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,203592.0,,3.0,0.0,Siakam,1627783.0,,,,,,,,,
201,PT11M30.00S,2023-01-20T01:42:01.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627783,87.59855453350855,61.274509803921575,1610612761,31,37,2023-01-20T01:48:44Z,1980000,False,56.0,64.0,1,right,MISS P. Siakam 8' driving floating Shot,[1627783],1610612761.0,TOR,driving floating,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Right,8.54,Missed,,,,,,,,,,,,,,,,,,
202,PT11M29.00S,2023-01-20T01:42:02.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,31,37,2023-01-20T01:48:10Z,1990000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,201.0,,,,,,,,,,,,,,,
204,PT11M29.00S,2023-01-20T01:42:15.6Z,2,REGULAR,substitution,out,[],1629675,,,1610612761,31,37,2023-01-20T01:42:20Z,2010000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT11M29.00S,2023-01-20T01:42:15.6Z,2,REGULAR,substitution,in,[],1630183,,,1610612761,31,37,2023-01-20T01:42:20Z,2020000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT11M22.00S,2023-01-20T01:42:36.8Z,2,REGULAR,turnover,bad pass,[],1628384,,,1610612761,31,37,2023-01-20T01:42:43Z,2030000,False,,,0,,O. Anunoby bad pass TURNOVER (1 TO),"[1628384, 203937]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Left,,,,,,,1.0,,,,,,,,,,,,Anderson,203937.0
207,PT11M22.00S,2023-01-20T01:42:36.8Z,2,REGULAR,steal,,[],203937,,,1610612750,31,37,2023-01-20T01:42:38Z,2040000,False,,,0,,K. Anderson STEAL (2 STL),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
208,PT11M17.00S,2023-01-20T01:42:42.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627752,7.703679369250986,51.470588235294116,1610612750,33,37,2023-01-20T01:42:47Z,2050000,False,-7.0,20.0,1,left,T. Prince running Layup (2 PTS) (K. Anderson 3 AST),"[1627752, 203937]",1610612750.0,MIN,running,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,2.12,Made,,,,,,,,,,2.0,K. Anderson,203937.0,3.0,,,,,
210,PT11M11.00S,2023-01-20T01:42:51.2Z,2,REGULAR,foul,personal,[],1630183,,,1610612761,33,37,2023-01-20T01:45:31Z,2070000,False,,,0,,J. McDaniels personal FOUL (1 PF),"[1630183, 1630567]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,,1199.0,,1.0,1.0,Barnes,1630567.0,,,,,,,,,
212,PT11M00.00S,2023-01-20T01:43:20.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630567,93.11760840998686,49.01960784313725,1610612761,33,39,2023-01-20T01:43:25Z,2090000,False,-5.0,12.0,1,right,S. Barnes DUNK (5 PTS) (P. Siakam 3 AST),"[1630567, 1627783]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,1.31,Made,,,,,,,,,,5.0,P. Siakam,1627783.0,3.0,,,,,
214,PT10M50.00S,2023-01-20T01:43:29.4Z,2,REGULAR,3pt,Jump Shot,[],1631111,26.888961892247043,83.33333333333334,1610612750,33,39,2023-01-20T01:43:32Z,2110000,False,-167.0,200.0,1,left,MISS W. Moore Jr. 26' 3PT,[1631111],1610612750.0,MIN,,,,Moore Jr.,W. Moore Jr.,,,,,Above the Break 3,24+ Left Center,26.06,Missed,,,,,,,,,,,,,,,,,,
215,PT10M48.00S,2023-01-20T01:43:31.4Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612761,33,39,2023-01-20T01:43:32Z,2120000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:2),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,,,214.0,,,,,,,,,,,2.0,2.0,0.0,,
216,PT10M45.00S,2023-01-20T01:43:34.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630567,93.51182654402102,49.754901960784316,1610612761,33,41,2023-01-20T01:43:39Z,2130000,False,-1.0,8.0,1,right,S. Barnes DUNK (7 PTS) (P. Siakam 4 AST),"[1630567, 1627783]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,,,,,,7.0,P. Siakam,1627783.0,4.0,,,,,
218,PT10M30.00S,2023-01-20T01:43:49.6Z,2,REGULAR,3pt,Jump Shot,[],1627752,7.440867279894875,4.411764705882353,1610612750,33,41,2023-01-20T01:43:55Z,2150000,False,228.0,17.0,1,left,MISS T. Prince 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Right Corner 3,24+ Right,22.86,Missed,,,,,,,,,,,,,,,,,,
219,PT10M27.00S,2023-01-20T01:43:52.6Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612761,33,41,2023-01-20T01:43:55Z,2160000,False,,,0,,P. Siakam REBOUND (Off:1 Def:4),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Right Corner 3,24+ Right,,,,,218.0,,,,,,,,,,,5.0,4.0,1.0,,
220,PT10M21.00S,2023-01-20T01:43:58.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,91.67214191852825,53.67647058823529,1610612761,33,41,2023-01-20T01:44:03Z,2170000,False,18.0,26.0,1,right,MISS P. Siakam driving finger roll Layup,[1627783],1610612761.0,TOR,driving finger roll,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,3.17,Missed,,,,,,,,,,,,,,,,,,
221,PT10M19.00S,2023-01-20T01:44:00.6Z,2,REGULAR,rebound,defensive,[],203937,,,1610612750,33,41,2023-01-20T01:44:03Z,2180000,False,,,0,,K. Anderson REBOUND (Off:1 Def:5),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,220.0,,,,,,,,,,,6.0,5.0,1.0,,
222,PT10M14.00S,2023-01-20T01:44:05.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630183,7.5722733245729295,50.73529411764706,1610612750,33,41,2023-01-20T01:44:11Z,2190000,False,-4.0,19.0,1,left,MISS J. McDaniels cutting Layup,[1630183],1610612750.0,MIN,cutting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,1.91,Missed,,,,,,,,,,,,,,,,,,
223,PT10M12.00S,2023-01-20T01:44:07.6Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612761,33,41,2023-01-20T01:44:12Z,2200000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:3),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,222.0,,,,,,,,,,,3.0,3.0,0.0,,
224,PT10M06.00S,2023-01-20T01:44:13.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630173,92.72339027595268,48.77450980392157,1610612761,33,43,2023-01-20T01:44:24Z,2210000,False,-6.0,16.0,1,right,P. Achiuwa Layup (9 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,1.7,Made,,,,,,,,,,9.0,,,,,,,,
226,PT09M51.00S,2023-01-20T01:44:28.5Z,2,REGULAR,3pt,Jump Shot,[],1626156,33.590670170827856,48.77450980392157,1610612750,33,43,2023-01-20T01:44:34Z,2230000,False,6.0,263.0,1,left,MISS D. Russell 26' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,26.34,Missed,,,,,,,,,,,,,,,,,,
227,PT09M48.00S,2023-01-20T01:44:32.1Z,2,REGULAR,rebound,offensive,[],203937,,,1610612750,33,43,2023-01-20T01:44:32Z,2240000,False,,,0,,K. Anderson REBOUND (Off:2 Def:5),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Center,,,,,226.0,,,,,,,,,,,7.0,5.0,2.0,,
228,PT09M47.00S,2023-01-20T01:44:33.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203937,6.783837056504599,50.245098039215684,1610612750,33,43,2023-01-20T01:44:36Z,2250000,False,-1.0,11.0,1,left,MISS K. Anderson Layup - blocked,"[203937, 1630173]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,1.14,Missed,Achiuwa,1630173.0,,,,,,,,,,,,,,,,
229,PT09M47.00S,2023-01-20T01:44:33.2Z,2,REGULAR,block,,[],1630173,,,1610612750,33,43,2023-01-20T01:44:35Z,2260000,False,,,0,,P. Achiuwa BLOCK (2 BLK),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
230,PT09M47.00S,2023-01-20T01:44:33.2Z,2,REGULAR,rebound,offensive,[],1630183,,,1610612750,33,43,2023-01-20T01:44:36Z,2270000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:0),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,228.0,,,,,,,,,,,1.0,0.0,1.0,,
231,PT09M42.00S,2023-01-20T01:44:37.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627752,7.046649145860711,95.58823529411765,1610612750,33,43,2023-01-20T01:44:41Z,2280000,False,-228.0,14.0,1,left,MISS T. Prince 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Left Corner 3,24+ Left,22.83,Missed,,,,,,,,,,,,,,,,,,
232,PT09M39.00S,2023-01-20T01:44:39.9Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612761,33,43,2023-01-20T01:44:39Z,2290000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:4),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,,,,,231.0,,,,,,,,,,,4.0,4.0,0.0,,
234,PT09M38.00S,2023-01-20T01:44:51.9Z,2,REGULAR,substitution,out,[],203937,,,1610612761,33,43,2023-01-20T01:44:58Z,2310000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT09M38.00S,2023-01-20T01:44:51.9Z,2,REGULAR,substitution,in,[],1630162,,,1610612761,33,43,2023-01-20T01:44:58Z,2320000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT09M32.00S,2023-01-20T01:45:17.9Z,2,REGULAR,turnover,bad pass,[],1628384,,,1610612761,33,43,2023-01-20T01:45:26Z,2330000,False,,,0,,O. Anunoby bad pass TURNOVER (2 TO),"[1628384, 1626156]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Left,,,,,,,2.0,,,,,,,,,,,,Russell,1626156.0
239,PT09M32.00S,2023-01-20T01:45:17.9Z,2,REGULAR,steal,,[],1626156,,,1610612750,33,43,2023-01-20T01:45:26Z,2335000,False,,,0,,D. Russell STEAL (1 STL),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
237,PT09M26.00S,2023-01-20T01:45:24.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627752,6.521024967148489,50.245098039215684,1610612750,35,43,2023-01-20T01:45:32Z,2340000,False,-1.0,9.0,1,left,T. Prince running Layup (4 PTS) (D. Russell 2 AST),"[1627752, 1626156]",1610612750.0,MIN,running,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,,,,,,4.0,D. Russell,1626156.0,2.0,,,,,
240,PT09M20.00S,2023-01-20T01:45:33.7Z,2,REGULAR,foul,personal,[],1627752,,,1610612761,35,43,2023-01-20T01:45:42Z,2360000,False,,,0,,T. Prince personal FOUL (2 PF),"[1627752, 1628384]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,,,,,,203592.0,,2.0,0.0,Anunoby,1628384.0,,,,,,,,,
242,PT09M20.00S,2023-01-20T01:45:46.9Z,2,REGULAR,substitution,out,[],1630173,,,1610612761,35,43,2023-01-20T01:45:49Z,2380000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT09M20.00S,2023-01-20T01:45:46.9Z,2,REGULAR,substitution,in,[],201152,,,1610612761,35,43,2023-01-20T01:45:49Z,2390000,False,,,0,,SUB in: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT09M07.00S,2023-01-20T01:46:09.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201152,87.33574244415243,48.03921568627451,1610612761,35,45,2023-01-20T01:58:09Z,2400000,False,-10.0,67.0,1,right,T. Young 6' turnaround Hook (2 PTS),[201152],1610612761.0,TOR,turnaround,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,6.72,Made,,,,,,,,,,2.0,,,,,,,,
245,PT08M49.00S,2023-01-20T01:46:26.7Z,2,REGULAR,3pt,Jump Shot,[],1630162,34.90473061760841,52.20588235294118,1610612750,35,45,2023-01-20T01:46:30Z,2410000,False,-11.0,276.0,1,left,MISS A. Edwards 27' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,27.58,Missed,,,,,,,,,,,,,,,,,,
246,PT08M46.00S,2023-01-20T01:46:29.7Z,2,REGULAR,rebound,defensive,[],201152,,,1610612761,35,45,2023-01-20T01:46:30Z,2420000,False,,,0,,T. Young REBOUND (Off:0 Def:1),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,,,,245.0,,,,,,,,,,,1.0,1.0,0.0,,
247,PT08M37.00S,2023-01-20T01:46:39.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,92.19776609724047,50.98039215686274,1610612761,35,45,2023-01-20T01:46:43Z,2430000,False,5.0,21.0,1,right,MISS P. Siakam driving Layup,[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,2.14,Missed,,,,,,,,,,,,,,,,,,
248,PT08M34.00S,2023-01-20T01:46:42.5Z,2,REGULAR,rebound,offensive,[],201152,,,1610612761,35,45,2023-01-20T01:46:43Z,2440000,False,,,0,,T. Young REBOUND (Off:1 Def:1),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,247.0,,,,,,,,,,,2.0,1.0,1.0,,
249,PT08M34.00S,2023-01-20T01:46:43.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201152,94.40999984741211,50.0,1610612761,35,47,2023-01-20T01:46:43Z,2450000,False,0.0,0.0,1,right,T. Young putback Layup (4 PTS),[201152],1610612761.0,TOR,putback,,,Young,T. Young,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,4.0,,,,,,,,
250,PT08M34.00S,2023-01-20T01:46:45.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,35,47,2023-01-20T01:46:45Z,2460000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT08M34.00S,2023-01-20T01:48:56.8Z,2,REGULAR,substitution,out,[],1626156,,,1610612750,35,47,2023-01-20T01:49:33Z,2470000,False,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT08M34.00S,2023-01-20T01:48:56.8Z,2,REGULAR,substitution,out,[],1631111,,,1610612750,35,47,2023-01-20T01:49:33Z,2480000,False,,,0,,SUB out: W. Moore Jr.,[1631111],1610612750.0,MIN,,,,Moore Jr.,W. Moore Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT08M34.00S,2023-01-20T01:48:56.8Z,2,REGULAR,substitution,in,[],1629669,,,1610612750,35,47,2023-01-20T01:49:33Z,2490000,False,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT08M34.00S,2023-01-20T01:48:56.8Z,2,REGULAR,substitution,in,[],1630568,,,1610612750,35,47,2023-01-20T01:49:33Z,2500000,False,,,0,,SUB in: L. Garza,[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT08M15.00S,2023-01-20T01:49:58.6Z,2,REGULAR,2pt,Hook,[],1630568,8.623521681997373,29.411764705882355,1610612750,35,47,2023-01-20T01:50:09Z,2510000,False,103.0,29.0,1,left,MISS L. Garza 10' turnaround Hook,[1630568],1610612750.0,MIN,turnaround,,,Garza,L. Garza,,,,,Mid-Range,8-16 Right,10.68,Missed,,,,,,,,,,,,,,,,,,
256,PT08M13.00S,2023-01-20T01:50:00.6Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612761,35,47,2023-01-20T01:50:03Z,2520000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:5),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Right,,,,,255.0,,,,,,,,,,,5.0,5.0,0.0,,
