actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
85,PT04M29.00S,2023-01-15T01:24:59.9Z,1,REGULAR,rebound,defensive,[],1627747,,,1610612739,15,13,2023-01-15T01:25:05Z,840000,False,,,0,,C. LeVert REBOUND (Off:0 Def:1),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,84.0,1.0,1.0,0.0,,,,,,,,,,,,,,
86,PT04M25.00S,2023-01-15T01:25:03.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628378,68.67608409986859,65.93137254901961,1610612739,15,13,2023-01-15T02:20:29Z,850000,False,80.0,242.0,1,right,MISS D. Mitchell 25' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,25.47,Missed,,,,,,,,,,,,,,,,,,
87,PT04M25.00S,2023-01-15T01:25:03.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,15,13,2023-01-15T02:20:29Z,860000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Right Center,,,86.0,,,,,,,,,,,,,,,,,
89,PT04M25.00S,2023-01-15T01:25:09.1Z,1,REGULAR,substitution,out,[],1626156,,,1610612750,15,13,2023-01-15T01:25:17Z,880000,False,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M25.00S,2023-01-15T01:25:09.1Z,1,REGULAR,substitution,out,[],1630596,,,1610612750,15,13,2023-01-15T01:25:17Z,890000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M25.00S,2023-01-15T01:25:09.1Z,1,REGULAR,substitution,out,[],1628378,,,1610612750,15,13,2023-01-15T01:25:17Z,900000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M25.00S,2023-01-15T01:25:09.1Z,1,REGULAR,substitution,in,[],203085,,,1610612750,15,13,2023-01-15T01:25:17Z,910000,False,,,0,,SUB in: A. Rivers,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M25.00S,2023-01-15T01:25:09.1Z,1,REGULAR,substitution,in,[],201567,,,1610612750,15,13,2023-01-15T01:25:17Z,920000,False,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M25.00S,2023-01-15T01:25:09.1Z,1,REGULAR,substitution,in,[],201937,,,1610612750,15,13,2023-01-15T01:25:17Z,930000,False,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M12.00S,2023-01-15T01:25:39.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.652431011826544,52.94117647058824,1610612750,17,13,2023-01-15T01:25:44Z,940000,False,-15.0,10.0,1,left,A. Edwards driving Layup (6 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.78,Made,,,,,,,,,,6.0,,,,,,,,
96,PT03M55.00S,2023-01-15T01:25:56.0Z,1,REGULAR,3pt,Jump Shot,[],201567,68.41327201051249,69.6078431372549,1610612739,17,16,2023-01-15T01:26:01Z,950000,False,98.0,244.0,1,right,K. Love 26' 3PT  (3 PTS) (J. Allen 1 AST),"[201567, 1628386]",1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,26.33,Made,,,,,,,,,,3.0,J. Allen,1628386.0,1.0,,,,,
98,PT03M35.00S,2023-01-15T01:26:15.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629675,14.4053876478318,50.98039215686274,1610612750,17,16,2023-01-15T01:26:19Z,970000,False,-5.0,83.0,1,left,MISS N. Reid 8' Hook,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,8.3,Missed,,,,,,,,,,,,,,,,,,
99,PT03M34.00S,2023-01-15T01:26:16.2Z,1,REGULAR,rebound,offensive,[],1629675,,,1610612750,17,16,2023-01-15T01:26:19Z,980000,False,,,0,,N. Reid REBOUND (Off:1 Def:0),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,,,98.0,1.0,0.0,1.0,,,,,,,,,,,,,,
100,PT03M30.00S,2023-01-15T01:26:21.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630162,21.632720105124836,89.95098039215686,1610612750,20,16,2023-01-15T01:26:26Z,990000,False,-200.0,151.0,1,left,A. Edwards 25' 3PT  (9 PTS) (T. Prince 1 AST),"[1630162, 1627752]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,25.03,Made,,,,,,,,,,9.0,T. Prince,1627752.0,1.0,,,,,
102,PT03M09.00S,2023-01-15T01:26:41.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201937,86.59658344283837,49.44852941176471,1610612739,20,16,2023-01-15T01:28:08Z,1010000,False,-3.0,73.0,1,right,MISS R. Rubio 7' driving floating Shot - blocked,"[201937, 1629675]",1610612739.0,CLE,driving floating,,,Rubio,R. Rubio,,,,,In The Paint (Non-RA),0-8 Center,7.36,Missed,,,,,Reid,1629675.0,,,,,,,,,,,,
103,PT03M09.00S,2023-01-15T01:26:41.6Z,1,REGULAR,block,,[],1629675,,,1610612739,20,16,2023-01-15T01:26:43Z,1020000,False,,,0,,N. Reid BLOCK (1 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
104,PT03M07.00S,2023-01-15T01:26:43.6Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,20,16,2023-01-15T01:26:47Z,1030000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,102.0,1.0,1.0,0.0,,,,,,,,,,,,,,
105,PT03M04.00S,2023-01-15T01:26:46.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629675,7.5722733245729295,49.754901960784316,1610612750,22,16,2023-01-15T01:26:51Z,1040000,False,1.0,19.0,1,left,N. Reid running DUNK (2 PTS) (A. Edwards 1 AST),"[1629675, 1630162]",1610612750.0,MIN,running,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,1.87,Made,,,,,,,,,,2.0,A. Edwards,1630162.0,1.0,,,,,
107,PT02M49.00S,2023-01-15T01:27:02.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,92.59198423127464,49.01960784313725,1610612739,22,18,2023-01-15T01:29:11Z,1060000,False,-5.0,17.0,1,right,J. Allen DUNK (2 PTS) (C. LeVert 1 AST),"[1628386, 1627747]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.78,Made,,,,,,,,,,2.0,C. LeVert,1627747.0,1.0,,,,,
109,PT02M34.00S,2023-01-15T01:27:16.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.044678055190539,54.2892156862745,1610612750,24,18,2023-01-15T01:27:21Z,1080000,False,-21.0,4.0,1,left,A. Edwards driving finger roll Layup (11 PTS),[1630162],1610612750.0,MIN,driving finger roll,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,2.18,Made,,,,,,,,,,11.0,,,,,,,,
110,PT02M22.00S,2023-01-15T01:27:31.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,91.06438896189225,50.18382352941176,1610612739,24,20,2023-01-15T01:27:37Z,1090000,False,1.0,31.0,1,right,J. Allen cutting Layup (4 PTS) (R. Rubio 1 AST),"[1628386, 201937]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,3.15,Made,,,,,,,,,,4.0,R. Rubio,201937.0,1.0,,,,,
112,PT02M22.00S,2023-01-15T01:27:36.1Z,1,REGULAR,foul,personal,['1freethrow'],1627752,,,1610612739,24,20,2023-01-15T01:27:46Z,1110000,False,,,0,,T. Prince shooting personal FOUL (1 PF) (Allen 1 FT),"[1627752, 1628386]",1610612750.0,MIN,shooting,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202041.0,1.0,0.0,Allen,1628386.0
114,PT02M22.00S,2023-01-15T01:27:44.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,24,20,2023-01-15T01:27:44Z,1130000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M22.00S,2023-01-15T01:30:03.8Z,1,REGULAR,substitution,out,[],1630183,,,1610612739,24,20,2023-01-15T01:30:18Z,1140000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M22.00S,2023-01-15T01:30:03.8Z,1,REGULAR,substitution,in,[],203497,,,1610612739,24,20,2023-01-15T01:30:18Z,1150000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M22.00S,2023-01-15T01:30:46.2Z,1,REGULAR,freethrow,1 of 1,[],1628386,,,1610612739,24,21,2023-01-15T01:30:46Z,1160000,False,,,0,,J. Allen Free Throw 1 of 1 (5 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
118,PT02M12.00S,2023-01-15T01:30:58.4Z,1,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,24,21,2023-01-15T01:31:04Z,1170000,False,,,0,,A. Edwards bad pass out-of-bounds TURNOVER (1 TO),[1630162],1610612750.0,MIN,bad pass,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1.0,,,,,,,1627529.0,,,,
119,PT01M58.00S,2023-01-15T01:31:29.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201567,73.14388961892247,20.34313725490196,1610612739,24,21,2023-01-15T01:31:34Z,1180000,False,-148.0,200.0,1,right,MISS K. Love 24' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,24.89,Missed,,,,,,,,,,,,,,,,,,
120,PT01M56.00S,2023-01-15T01:31:31.2Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,24,21,2023-01-15T01:31:34Z,1190000,False,,,0,,R. Gobert REBOUND (Off:0 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,119.0,2.0,2.0,0.0,,,,,,,,,,,,,,
121,PT01M46.00S,2023-01-15T01:31:41.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627752,12.828515111695138,60.78431372549019,1610612750,24,21,2023-01-15T01:31:48Z,1200000,False,-54.0,68.0,1,left,MISS T. Prince 8' pullup Shot,[1627752],1610612750.0,MIN,pullup,,,Prince,T. Prince,,,,,In The Paint (Non-RA),8-16 Left,8.68,Missed,,,,,,,,,,,,,,,,,,
122,PT01M43.00S,2023-01-15T01:31:44.9Z,1,REGULAR,rebound,defensive,[],201567,,,1610612739,24,21,2023-01-15T01:31:48Z,1210000,False,,,0,,K. Love REBOUND (Off:0 Def:1),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,In The Paint (Non-RA),8-16 Left,,,121.0,1.0,1.0,0.0,,,,,,,,,,,,,,
123,PT01M36.00S,2023-01-15T01:31:51.7Z,1,REGULAR,3pt,Jump Shot,[],201937,94.95729303547962,96.32352941176471,1610612739,24,21,2023-01-15T01:31:57Z,1220000,False,232.0,-5.0,1,right,MISS R. Rubio 3PT,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,Right Corner 3,24+ Right,23.17,Missed,,,,,,,,,,,,,,,,,,
124,PT01M34.00S,2023-01-15T01:31:53.7Z,1,REGULAR,rebound,defensive,[],1627752,,,1610612750,24,21,2023-01-15T01:31:57Z,1230000,False,,,0,,T. Prince REBOUND (Off:0 Def:2),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Right Corner 3,24+ Right,,,123.0,2.0,2.0,0.0,,,,,,,,,,,,,,
125,PT01M26.00S,2023-01-15T01:32:01.4Z,1,REGULAR,3pt,Jump Shot,[],1630162,31.225361366622867,69.11764705882352,1610612750,27,21,2023-01-15T01:32:06Z,1240000,False,-96.0,241.0,1,left,A. Edwards 25' 3PT pullup (14 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,25.93,Made,,,,,,,,,,14.0,,,,,,,,
126,PT01M13.00S,2023-01-15T01:32:14.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,92.90407358738501,49.5327818627451,1610612739,27,23,2023-01-15T01:32:21Z,1250000,False,-2.0,14.0,1,right,J. Allen alley-oop DUNK (7 PTS) (D. Garland 2 AST),"[1628386, 1629636]",1610612739.0,CLE,alley-oop,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.44,Made,,,,,,,,,,7.0,D. Garland,1629636.0,2.0,,,,,
128,PT00M55.30S,2023-01-15T01:32:34.1Z,1,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,27,23,2023-01-15T01:32:42Z,1270000,False,,,0,,A. Edwards bad pass out-of-bounds TURNOVER (2 TO),[1630162],1610612750.0,MIN,bad pass,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,2.0,,,,,,,202027.0,,,,
129,PT00M55.30S,2023-01-15T01:32:37.1Z,1,REGULAR,substitution,out,[],1629636,,,1610612739,27,23,2023-01-15T01:32:43Z,1280000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT00M55.30S,2023-01-15T01:32:37.1Z,1,REGULAR,substitution,in,[],1630596,,,1610612739,27,23,2023-01-15T01:32:43Z,1300000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT00M55.30S,2023-01-15T01:32:37.1Z,1,REGULAR,substitution,in,[],1630205,,,1610612739,27,23,2023-01-15T01:32:43Z,1310000,False,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT00M55.30S,2023-01-15T01:32:37.1Z,1,REGULAR,substitution,out,[],1628386,,,1610612739,27,23,2023-01-15T01:33:47Z,1315000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT00M55.30S,2023-01-15T01:32:45.1Z,1,REGULAR,substitution,out,[],1630162,,,1610612739,27,23,2023-01-15T01:32:47Z,1320000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT00M55.30S,2023-01-15T01:32:45.1Z,1,REGULAR,substitution,in,[],1629669,,,1610612739,27,23,2023-01-15T01:32:47Z,1330000,False,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT00M41.50S,2023-01-15T01:33:05.5Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630596,91.87335742444152,59.33670343137255,1610612739,27,23,2023-01-15T01:34:24Z,1340000,False,47.0,24.0,1,right,MISS E. Mobley driving bank Hook,[1630596],1610612739.0,CLE,driving bank,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,5.25,Missed,,,,,,,,,,,,,,,,,,
136,PT00M38.70S,2023-01-15T01:33:08.3Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,27,23,2023-01-15T01:33:11Z,1350000,False,,,0,,N. Reid REBOUND (Off:1 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,135.0,2.0,1.0,1.0,,,,,,,,,,,,,,
137,PT00M33.20S,2023-01-15T01:33:17.1Z,1,REGULAR,foul,personal,[],201937,,,1610612750,27,23,2023-01-15T01:33:33Z,1360000,False,,,0,,R. Rubio personal FOUL (1 PF),"[201937, 203085]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Rivers,203085.0
139,PT00M22.50S,2023-01-15T01:33:41.3Z,1,REGULAR,3pt,Jump Shot,[],1627752,22.815374507227332,89.95098039215686,1610612750,27,23,2023-01-15T01:33:54Z,1380000,False,-200.0,162.0,1,left,MISS T. Prince 25' 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Left Center,25.72,Missed,,,,,,,,,,,,,,,,,,
140,PT00M19.60S,2023-01-15T01:33:44.2Z,1,REGULAR,rebound,defensive,[],201937,,,1610612739,27,23,2023-01-15T01:34:32Z,1390000,False,,,0,,R. Rubio REBOUND (Off:0 Def:1),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,Above the Break 3,24+ Left Center,,,139.0,1.0,1.0,0.0,,,,,,,,,,,,,,
142,PT00M01.00S,2023-01-15T01:34:03.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627747,94.56307490144546,49.50980392156863,1610612739,27,25,2023-01-15T01:34:11Z,1400000,False,-2.0,-1.0,1,right,C. LeVert driving DUNK (2 PTS) (R. Rubio 2 AST),"[1627747, 201937]",1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,0.29,Made,,,,,,,,,,2.0,R. Rubio,201937.0,2.0,,,,,
144,PT00M00.00S,2023-01-15T01:34:15.9Z,1,REGULAR,period,end,[],0,,,1610612750,27,25,2023-01-15T01:34:15Z,1420000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2023-01-15T01:36:25.5Z,2,REGULAR,substitution,out,['startperiod'],201937,,,1610612750,27,25,2023-01-15T01:36:41Z,1430000,False,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2023-01-15T01:36:25.5Z,2,REGULAR,substitution,in,['startperiod'],1628378,,,1610612750,27,25,2023-01-15T01:36:41Z,1440000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2023-01-15T01:36:53.9Z,2,REGULAR,period,start,[],0,,,1610612750,27,25,2023-01-15T01:36:53Z,1450000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT11M41.00S,2023-01-15T01:37:12.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,8.409986859395532,46.93627450980392,1610612750,27,25,2023-01-15T01:37:17Z,1460000,False,15.0,27.0,1,left,MISS N. Reid driving Layup,[1629675],1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,3.07,Missed,,,,,,,,,,,,,,,,,,
149,PT11M40.00S,2023-01-15T01:37:13.2Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,27,25,2023-01-15T01:37:17Z,1470000,False,,,0,,E. Mobley REBOUND (Off:0 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,148.0,3.0,3.0,0.0,,,,,,,,,,,,,,
150,PT11M33.00S,2023-01-15T01:37:19.1Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630596,90.14454664914587,55.83639705882353,1610612739,27,27,2023-01-15T01:38:10Z,1480000,False,29.0,40.0,1,right,E. Mobley driving floating Jump Shot (4 PTS),[1630596],1610612739.0,CLE,driving floating,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,4.96,Made,,,,,,,,,,4.0,,,,,,,,
151,PT11M16.00S,2023-01-15T01:37:36.8Z,2,REGULAR,turnover,bad pass,[],1627752,,,1610612750,27,27,2023-01-15T01:37:41Z,1490000,False,,,0,,T. Prince bad pass TURNOVER (1 TO),"[1627752, 1627747]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,Mid-Range,8-16 Left,,,,,,,,,1.0,LeVert,1627747.0,,,,,,,,,
152,PT11M16.00S,2023-01-15T01:37:36.8Z,2,REGULAR,steal,,[],1627747,,,1610612739,27,27,2023-01-15T01:37:38Z,1500000,False,,,0,,C. LeVert STEAL (1 STL),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
153,PT11M07.00S,2023-01-15T01:37:51.0Z,2,REGULAR,foul,personal,[],1627752,,,1610612739,27,27,2023-01-15T01:38:48Z,1510000,False,,,0,,T. Prince personal FOUL (2 PF),"[1627752, 1630596]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627529.0,2.0,0.0,Mobley,1630596.0
155,PT11M07.00S,2023-01-15T01:38:23.2Z,2,REGULAR,substitution,out,[],1629675,,,1610612739,27,27,2023-01-15T01:38:31Z,1530000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT11M07.00S,2023-01-15T01:38:23.2Z,2,REGULAR,substitution,in,[],203937,,,1610612739,27,27,2023-01-15T01:38:31Z,1540000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT10M53.00S,2023-01-15T01:38:36.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,93.11760840998686,4.166666666666666,1610612739,27,27,2023-01-15T01:39:38Z,1550000,False,-229.0,12.0,1,right,MISS D. Mitchell step back 3PT,[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Left Corner 3,24+ Left,22.95,Missed,,,,,,,,,,,,,,,,,,
158,PT10M49.00S,2023-01-15T01:38:40.0Z,2,REGULAR,rebound,offensive,[],1630205,,,1610612739,27,27,2023-01-15T01:38:40Z,1560000,False,,,0,,L. Stevens REBOUND (Off:1 Def:0),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,Left Corner 3,24+ Left,,,157.0,1.0,0.0,1.0,,,,,,,,,,,,,,
159,PT10M49.00S,2023-01-15T01:38:40.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630205,94.40999984741211,50.0,1610612739,27,27,2023-01-15T01:40:54Z,1570000,False,0.0,0.0,1,right,MISS L. Stevens tip Layup,[1630205],1610612739.0,CLE,tip,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
160,PT10M48.00S,2023-01-15T01:38:41.0Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,27,27,2023-01-15T01:40:54Z,1580000,False,,,0,,R. Gobert REBOUND (Off:0 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,159.0,3.0,3.0,0.0,,,,,,,,,,,,,,
161,PT10M35.00S,2023-01-15T01:38:53.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627752,13.009198423127463,53.10585171568627,1610612750,27,27,2023-01-15T01:41:17Z,1590000,False,-16.0,70.0,1,left,MISS T. Prince 7' driving floating Shot,[1627752],1610612750.0,MIN,driving floating,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,7.15,Missed,,,,,,,,,,,,,,,,,,
162,PT10M32.00S,2023-01-15T01:38:56.4Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,27,27,2023-01-15T01:39:00Z,1600000,False,,,0,,E. Mobley REBOUND (Off:0 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,161.0,4.0,4.0,0.0,,,,,,,,,,,,,,
163,PT10M24.00S,2023-01-15T01:39:04.5Z,2,REGULAR,2pt,Jump Shot,[],1627747,89.61892247043363,31.02405024509804,1610612739,27,29,2023-01-15T01:39:38Z,1610000,False,-95.0,45.0,1,right,C. LeVert 10' driving floating bank Jump Shot (4 PTS),[1627747],1610612739.0,CLE,driving floating bank,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Left,10.51,Made,,,,,,,,,,4.0,,,,,,,,
164,PT10M14.00S,2023-01-15T01:39:17.1Z,2,REGULAR,turnover,out-of-bounds,[],203937,,,1610612750,27,29,2023-01-15T01:39:24Z,1620000,False,,,0,,K. Anderson lost ball out-of-bounds TURNOVER (1 TO),[203937],1610612750.0,MIN,lost ball,,,Anderson,K. Anderson,,,,,Mid-Range,8-16 Right,,,,,,,,,1.0,,,,,,,1627529.0,,,,
165,PT10M07.00S,2023-01-15T01:39:53.0Z,2,REGULAR,foul,personal,[],1629669,,,1610612739,27,29,2023-01-15T01:40:02Z,1630000,False,,,0,,J. Nowell personal FOUL (1 PF),"[1629669, 1630596]",1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,202041.0,1.0,0.0,Mobley,1630596.0
167,PT10M07.00S,2023-01-15T01:40:01.7Z,2,REGULAR,substitution,out,[],203085,,,1610612739,27,29,2023-01-15T01:40:04Z,1650000,False,,,0,,SUB out: A. Rivers,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT10M07.00S,2023-01-15T01:40:01.7Z,2,REGULAR,substitution,in,[],1626156,,,1610612739,27,29,2023-01-15T01:40:04Z,1660000,False,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
