actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
275,PT05M05.00S,2022-11-06T00:56:15.6Z,2,REGULAR,substitution,out,[],1627752,,,1610612750,52,45,2022-11-06T00:56:18Z,2730000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT05M05.00S,2022-11-06T00:56:15.6Z,2,REGULAR,substitution,in,[],1630183,,,1610612750,52,45,2022-11-06T00:56:18Z,2740000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M55.00S,2022-11-06T00:56:35.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626157,30.699737187910642,74.26470588235294,1610612750,55,45,2022-11-06T00:56:41Z,2750000,-121.0,236.0,1,left,K. Towns 26' 3PT  (14 PTS) (J. McDaniels 3 AST),"[1626157, 1630183]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,26.54,Made,14.0,J. McDaniels,1630183.0,3.0,,,,,,,,,,,,,,
279,PT04M43.00S,2022-11-06T00:56:47.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,80.6340341655716,62.254901960784316,1610612745,55,45,2022-11-06T00:59:40Z,2770000,61.0,130.0,1,right,MISS J. Green 14' pullup Shot,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,14.33,Missed,,,,,,,,,,,,,,,,,,
280,PT04M40.00S,2022-11-06T00:56:50.1Z,2,REGULAR,rebound,defensive,[],203937,,,1610612750,55,45,2022-11-06T00:56:52Z,2780000,,,0,,K. Anderson REBOUND (Off:1 Def:2),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,279.0,3.0,2.0,1.0,,,,,
283,PT04M16.00S,2022-11-06T00:57:46.4Z,2,REGULAR,2pt,Jump Shot,[],1630183,13.748357424441524,30.637254901960787,1610612750,57,45,2022-11-06T00:57:55Z,2810000,97.0,77.0,1,left,J. McDaniels 12' turnaround fadeaway Jump Shot (4 PTS) (K. Towns 4 AST),"[1630183, 1626157]",1610612750.0,MIN,turnaround fadeaway,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Right,12.35,Made,4.0,K. Towns,1626157.0,4.0,,,,,,,,,,,,,,
285,PT04M02.00S,2022-11-06T00:58:00.7Z,2,REGULAR,turnover,lost ball,[],1629645,,,1610612745,57,45,2022-11-06T00:58:13Z,2830000,,,0,,K. Porter Jr. lost ball TURNOVER (2 TO),"[1629645, 203937]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2.0,Anderson,203937.0,,
286,PT04M02.00S,2022-11-06T00:58:00.7Z,2,REGULAR,steal,,[],203937,,,1610612750,57,45,2022-11-06T00:58:02Z,2840000,,,0,,K. Anderson STEAL (2 STL),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
287,PT03M54.00S,2022-11-06T00:58:11.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630162,10.068988173455978,51.71568627450981,1610612750,57,45,2022-11-06T00:58:21Z,2850000,-9.0,42.0,1,left,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,4.3,Missed,,,,,,,,,,,,,,,,,,
288,PT03M53.00S,2022-11-06T00:58:12.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,57,45,2022-11-06T00:58:21Z,2860000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,287.0,,,,,,,,
291,PT03M38.00S,2022-11-06T00:58:36.0Z,2,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612745,57,45,2022-11-06T00:58:42Z,2890000,,,0,,K. Towns shooting personal FOUL (3 PF) (Garuba 2 FT),"[1626157, 1630586]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,Mid-Range,8-16 Right,,,,,,,1626302.0,3.0,0.0,Garuba,1630586.0,,,,,,,,,
293,PT03M38.00S,2022-11-06T00:59:06.2Z,2,REGULAR,freethrow,1 of 2,[],1630586,,,1610612745,57,45,2022-11-06T00:59:06Z,2910000,,,0,,MISS U. Garuba Free Throw 1 of 2,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
294,PT03M38.00S,2022-11-06T00:59:06.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,57,45,2022-11-06T00:59:06Z,2920000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,293.0,,,,,,,,
295,PT03M38.00S,2022-11-06T00:59:07.2Z,2,REGULAR,substitution,out,[],1626156,,,1610612745,57,45,2022-11-06T00:59:13Z,2930000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M38.00S,2022-11-06T00:59:07.2Z,2,REGULAR,substitution,out,[],1626157,,,1610612745,57,45,2022-11-06T00:59:13Z,2940000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT03M38.00S,2022-11-06T00:59:07.2Z,2,REGULAR,substitution,in,[],1629162,,,1610612745,57,45,2022-11-06T00:59:13Z,2950000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M38.00S,2022-11-06T00:59:07.2Z,2,REGULAR,substitution,in,[],1627752,,,1610612745,57,45,2022-11-06T00:59:13Z,2960000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M38.00S,2022-11-06T00:59:26.9Z,2,REGULAR,freethrow,2 of 2,[],1630586,,,1610612745,57,46,2022-11-06T00:59:26Z,2970000,,,0,,U. Garuba Free Throw 2 of 2 (5 PTS),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
300,PT03M29.00S,2022-11-06T00:59:40.1Z,2,REGULAR,foul,personal,[],1630224,,,1610612750,57,46,2022-11-06T00:59:43Z,2980000,,,0,,J. Green personal FOUL (1 PF),"[1630224, 1627752]",1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1626302.0,1.0,0.0,Prince,1627752.0,,,,,,,,,
302,PT03M29.00S,2022-11-06T00:59:50.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,57,46,2022-11-06T00:59:50Z,3000000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT03M20.00S,2022-11-06T01:02:54.2Z,2,REGULAR,3pt,Jump Shot,[],1629162,5.601182654402102,94.6078431372549,1610612750,57,46,2022-11-06T01:03:02Z,3010000,-223.0,0.0,1,left,MISS J. McLaughlin 3PT,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,Left Corner 3,24+ Left,22.3,Missed,,,,,,,,,,,,,,,,,,
304,PT03M17.00S,2022-11-06T01:02:57.4Z,2,REGULAR,rebound,defensive,[],1630586,,,1610612745,57,46,2022-11-06T01:02:57Z,3020000,,,0,,U. Garuba REBOUND (Off:0 Def:1),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,303.0,1.0,1.0,0.0,,,,,
305,PT03M00.00S,2022-11-06T01:03:13.8Z,2,REGULAR,turnover,lost ball,[],1630224,,,1610612745,57,46,2022-11-06T01:03:22Z,3030000,,,0,,J. Green lost ball TURNOVER (1 TO),"[1630224, 1630162]",1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,1.0,Edwards,1630162.0,,
306,PT03M00.00S,2022-11-06T01:03:13.8Z,2,REGULAR,steal,,[],1630162,,,1610612750,57,46,2022-11-06T01:03:16Z,3040000,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
307,PT02M57.00S,2022-11-06T01:03:17.6Z,2,REGULAR,turnover,lost ball,[],1630162,,,1610612750,57,46,2022-11-06T01:03:25Z,3050000,,,0,,A. Edwards lost ball TURNOVER (2 TO),"[1630162, 1630528]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,2.0,Christopher,1630528.0,,
308,PT02M57.00S,2022-11-06T01:03:17.6Z,2,REGULAR,steal,,[],1630528,,,1610612745,57,46,2022-11-06T01:03:19Z,3060000,,,0,,J. Christopher STEAL (1 STL),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
309,PT02M39.00S,2022-11-06T01:03:35.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630586,90.62089356110381,58.08823529411765,1610612745,57,46,2022-11-06T01:03:40Z,3070000,40.0,36.0,1,right,MISS U. Garuba Layup - blocked,"[1630586, 1630183]",1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,In The Paint (Non-RA),0-8 Center,5.39,Missed,,,,,,,,,,,,,,,,,McDaniels,1630183.0
310,PT02M39.00S,2022-11-06T01:03:35.5Z,2,REGULAR,block,,[],1630183,,,1610612745,57,46,2022-11-06T01:03:37Z,3080000,,,0,,J. McDaniels BLOCK (1 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
311,PT02M36.00S,2022-11-06T01:03:38.5Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,57,46,2022-11-06T01:03:40Z,3090000,,,0,,J. McDaniels REBOUND (Off:0 Def:3),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,309.0,3.0,3.0,0.0,,,,,
312,PT02M20.00S,2022-11-06T01:03:54.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,14.273981603153747,43.13725490196079,1610612750,57,46,2022-11-06T01:07:48Z,3100000,34.0,82.0,1,left,MISS K. Anderson 8' floating Shot,[203937],1610612750.0,MIN,floating,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,8.86,Missed,,,,,,,,,,,,,,,,,,
313,PT02M17.00S,2022-11-06T01:03:57.2Z,2,REGULAR,rebound,defensive,[],1630586,,,1610612745,57,46,2022-11-06T01:03:58Z,3110000,,,0,,U. Garuba REBOUND (Off:0 Def:2),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,312.0,2.0,2.0,0.0,,,,,
314,PT02M08.00S,2022-11-06T01:04:07.4Z,2,REGULAR,foul,personal,['2freethrow'],203937,,,1610612745,57,46,2022-11-06T01:04:18Z,3120000,,,0,,K. Anderson shooting personal FOUL (2 PF) (Green 2 FT),"[203937, 1630224]",1610612750.0,MIN,shooting,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,,,1626302.0,2.0,0.0,Green,1630224.0,,,,,,,,,
316,PT02M08.00S,2022-11-06T01:04:32.2Z,2,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,57,47,2022-11-06T01:04:32Z,3140000,,,0,,J. Green Free Throw 1 of 2 (10 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
317,PT02M08.00S,2022-11-06T01:04:33.1Z,2,REGULAR,substitution,out,[],1630528,,,1610612745,57,47,2022-11-06T01:04:36Z,3150000,,,0,,SUB out: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT02M08.00S,2022-11-06T01:04:33.1Z,2,REGULAR,substitution,out,[],1631106,,,1610612745,57,47,2022-11-06T01:04:36Z,3160000,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT02M08.00S,2022-11-06T01:04:33.1Z,2,REGULAR,substitution,in,[],1630231,,,1610612745,57,47,2022-11-06T01:04:36Z,3170000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT02M08.00S,2022-11-06T01:04:33.1Z,2,REGULAR,substitution,in,[],201569,,,1610612745,57,47,2022-11-06T01:04:36Z,3180000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT02M08.00S,2022-11-06T01:04:49.1Z,2,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,57,47,2022-11-06T01:04:49Z,3190000,,,0,,MISS J. Green Free Throw 2 of 2,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
322,PT02M06.00S,2022-11-06T01:04:50.0Z,2,REGULAR,rebound,defensive,[],1627752,,,1610612750,57,47,2022-11-06T01:04:50Z,3200000,,,0,,T. Prince REBOUND (Off:0 Def:2),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,321.0,2.0,2.0,0.0,,,,,
323,PT01M57.00S,2022-11-06T01:04:58.8Z,2,REGULAR,3pt,Jump Shot,[],1630183,33.85348226018397,49.26470588235294,1610612750,60,47,2022-11-06T01:05:03Z,3210000,4.0,266.0,1,left,J. McDaniels 26' 3PT  (7 PTS) (K. Anderson 4 AST),"[1630183, 203937]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,26.57,Made,7.0,K. Anderson,203937.0,4.0,,,,,,,,,,,,,,
325,PT01M44.00S,2022-11-06T01:05:12.5Z,2,REGULAR,turnover,bad pass,[],1630224,,,1610612745,60,47,2022-11-06T01:05:21Z,3230000,,,0,,J. Green bad pass TURNOVER (2 TO),"[1630224, 203937]",1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,2.0,Anderson,203937.0,,
326,PT01M44.00S,2022-11-06T01:05:12.5Z,2,REGULAR,steal,,[],203937,,,1610612750,60,47,2022-11-06T01:05:14Z,3240000,,,0,,K. Anderson STEAL (3 STL),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
327,PT01M39.00S,2022-11-06T01:05:16.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630162,7.703679369250986,49.01960784313725,1610612750,62,47,2022-11-06T01:05:26Z,3250000,5.0,20.0,1,left,A. Edwards running DUNK (12 PTS) (J. McLaughlin 6 AST),"[1630162, 1629162]",1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,2.05,Made,12.0,J. McLaughlin,1629162.0,6.0,,,,,,,,,,,,,,
329,PT01M20.00S,2022-11-06T01:05:40.1Z,2,REGULAR,2pt,Jump Shot,[],1629645,89.83245729303549,68.87254901960785,1610612745,62,47,2022-11-06T01:05:49Z,3270000,94.0,43.0,1,right,MISS K. Porter Jr. 10' step back Shot,[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,8-16 Right,10.38,Missed,,,,,,,,,,,,,,,,,,
330,PT01M19.00S,2022-11-06T01:05:41.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,62,47,2022-11-06T01:05:49Z,3280000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,329.0,,,,,,,,
331,PT01M19.00S,2022-11-06T01:05:48.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627752,,,1610612745,62,47,2022-11-06T01:05:57Z,3290000,,,0,,T. Prince loose ball personal FOUL (1 PF) (Garuba 2 FT),"[1627752, 1630586]",1610612750.0,MIN,loose ball,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201245.0,1.0,0.0,Garuba,1630586.0,,,,,,,,,
333,PT01M19.00S,2022-11-06T01:06:19.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630586,,,1610612745,62,48,2022-11-06T01:06:19Z,3310000,,,0,,U. Garuba Free Throw 1 of 2 (6 PTS),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
334,PT01M19.00S,2022-11-06T01:06:35.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630586,,,1610612745,62,49,2022-11-06T01:06:35Z,3320000,,,0,,U. Garuba Free Throw 2 of 2 (7 PTS),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
335,PT01M09.00S,2022-11-06T01:06:47.8Z,2,REGULAR,turnover,bad pass,[],1627752,,,1610612750,62,49,2022-11-06T01:06:55Z,3330000,,,0,,T. Prince bad pass TURNOVER (2 TO),"[1627752, 1630586]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,2.0,Garuba,1630586.0,,
336,PT01M09.00S,2022-11-06T01:06:47.8Z,2,REGULAR,steal,,[],1630586,,,1610612745,62,49,2022-11-06T01:06:50Z,3340000,,,0,,U. Garuba STEAL (1 STL),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
337,PT01M05.00S,2022-11-06T01:06:52.0Z,2,REGULAR,turnover,bad pass,[],201569,,,1610612745,62,49,2022-11-06T01:06:59Z,3350000,,,0,,E. Gordon bad pass TURNOVER (1 TO),"[201569, 1629162]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1.0,McLaughlin,1629162.0,,
338,PT01M05.00S,2022-11-06T01:06:52.0Z,2,REGULAR,steal,,[],1629162,,,1610612750,62,49,2022-11-06T01:23:04Z,3360000,,,0,,J. McLaughlin STEAL (2 STL),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
339,PT01M00.00S,2022-11-06T01:06:59.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627752,9.674770039421814,57.35294117647059,1610612750,64,49,2022-11-06T01:07:09Z,3370000,-37.0,38.0,1,left,T. Prince driving Layup (10 PTS) (J. McLaughlin 7 AST),"[1627752, 1629162]",1610612750.0,MIN,driving,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,5.32,Made,10.0,J. McLaughlin,1629162.0,7.0,,,,,,,,,,,,,,
341,PT01M00.00S,2022-11-06T01:07:02.2Z,2,REGULAR,foul,personal,['1freethrow'],201569,,,1610612750,64,49,2022-11-06T01:07:09Z,3390000,,,0,,E. Gordon shooting personal FOUL (1 PF) (Prince 1 FT),"[201569, 1627752]",1610612745.0,HOU,shooting,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,101283.0,1.0,0.0,Prince,1627752.0,,,,,,,,,
343,PT01M00.00S,2022-11-06T01:07:25.4Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1627752,,,1610612750,65,49,2022-11-06T01:07:25Z,3410000,,,0,,T. Prince Free Throw 1 of 1 (11 PTS),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
344,PT00M36.60S,2022-11-06T01:07:52.1Z,2,REGULAR,turnover,traveling,[],1630224,,,1610612745,65,49,2022-11-06T01:08:00Z,3420000,,,0,,J. Green traveling TURNOVER (3 TO),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,201245.0,,,,,,,,,3.0,,,,
345,PT00M33.20S,2022-11-06T01:08:12.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630162,34.37910643889619,66.66666666666666,1610612750,68,49,2022-11-06T01:08:20Z,3430000,-83.0,271.0,1,left,A. Edwards 28' 3PT  (15 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,28.32,Made,15.0,,,,,,,,,,,,,,,,,
346,PT00M16.70S,2022-11-06T01:08:35.3Z,2,REGULAR,3pt,Jump Shot,[],1630224,66.96780551905388,68.13725490196079,1610612745,68,49,2022-11-06T01:08:48Z,3440000,91.0,258.0,1,right,MISS J. Green 27' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,27.35,Missed,,,,,,,,,,,,,,,,,,
347,PT00M14.20S,2022-11-06T01:08:37.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,68,49,2022-11-06T01:08:48Z,3450000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,346.0,,,,,,,,
348,PT00M14.20S,2022-11-06T01:08:50.5Z,2,REGULAR,substitution,out,[],1630162,,,1610612745,68,49,2022-11-06T01:08:58Z,3460000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT00M14.20S,2022-11-06T01:08:50.5Z,2,REGULAR,substitution,in,[],203085,,,1610612745,68,49,2022-11-06T01:08:58Z,3470000,,,0,,SUB in: A. Rivers,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT00M00.00S,2022-11-06T01:09:23.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630224,93.64323258869908,46.568627450980394,1610612745,68,49,2022-11-06T01:09:43Z,3480000,-17.0,7.0,1,right,MISS J. Green driving Layup,[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.87,Missed,,,,,,,,,,,,,,,,,,
351,PT00M00.00S,2022-11-06T01:09:23.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,68,49,2022-11-06T01:09:43Z,3490000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,350.0,,,,,,,,
352,PT00M00.00S,2022-11-06T01:09:41.2Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612745,68,49,2022-11-06T01:09:50Z,3500000,,,0,,HOU shot clock Team TURNOVER,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,201245.0,,,,,,,,,,,,,
353,PT00M00.00S,2022-11-06T01:10:10.8Z,2,REGULAR,period,end,[],0,,,1610612750,68,49,2022-11-06T01:10:10Z,3510000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2022-11-06T01:25:12.4Z,3,REGULAR,substitution,out,['startperiod'],1629162,,,1610612750,68,49,2022-11-06T01:25:29Z,3520000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2022-11-06T01:25:12.4Z,3,REGULAR,substitution,out,['startperiod'],1627752,,,1610612750,68,49,2022-11-06T01:25:29Z,3530000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2022-11-06T01:25:12.4Z,3,REGULAR,substitution,out,['startperiod'],203085,,,1610612750,68,49,2022-11-06T01:25:29Z,3540000,,,0,,SUB out: A. Rivers,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2022-11-06T01:25:12.4Z,3,REGULAR,substitution,out,['startperiod'],1630586,,,1610612750,68,49,2022-11-06T01:25:29Z,3550000,,,0,,SUB out: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2022-11-06T01:25:12.4Z,3,REGULAR,substitution,in,['startperiod'],1626157,,,1610612750,68,49,2022-11-06T01:25:29Z,3560000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2022-11-06T01:25:12.4Z,3,REGULAR,substitution,in,['startperiod'],1626156,,,1610612750,68,49,2022-11-06T01:25:29Z,3570000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2022-11-06T01:25:12.4Z,3,REGULAR,substitution,in,['startperiod'],1630162,,,1610612750,68,49,2022-11-06T01:25:29Z,3580000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2022-11-06T01:25:12.4Z,3,REGULAR,substitution,in,['startperiod'],1630578,,,1610612750,68,49,2022-11-06T01:25:29Z,3590000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2022-11-06T01:25:34.0Z,3,REGULAR,period,start,[],0,,,1610612745,68,49,2022-11-06T01:25:34Z,3600000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
