actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
82,PT05M36.00S,2023-01-31T01:21:39.6Z,1,REGULAR,substitution,out,[],203084,,,1610612750,8,10,2023-01-31T01:22:10Z,810000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M36.00S,2023-01-31T01:21:39.6Z,1,REGULAR,substitution,in,[],1629675,,,1610612750,8,10,2023-01-31T01:22:10Z,820000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M36.00S,2023-01-31T01:21:39.6Z,1,REGULAR,substitution,in,[],1630558,,,1610612750,8,10,2023-01-31T01:22:10Z,830000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M36.00S,2023-01-31T01:21:39.6Z,1,REGULAR,substitution,in,[],1629056,,,1610612750,8,10,2023-01-31T01:22:10Z,840000,False,,,0,,SUB in: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M36.00S,2023-01-31T01:22:08.4Z,1,REGULAR,freethrow,1 of 1,[],1630162,,,1610612750,8,10,2023-01-31T01:22:20Z,850000,False,,,0,,MISS A. Edwards Free Throw 1 of 1,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
87,PT05M34.00S,2023-01-31T01:22:10.4Z,1,REGULAR,rebound,offensive,[],1630162,,,1610612750,8,10,2023-01-31T01:22:20Z,860000,False,,,0,,A. Edwards REBOUND (Off:1 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,86.0,4.0,3.0,1.0,,,,,,,,,,,,,,
88,PT05M27.00S,2023-01-31T01:22:17.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626156,15.062417871222076,46.81372549019608,1610612750,8,10,2023-01-31T01:22:23Z,870000,False,16.0,89.0,1,left,MISS D. Russell 9' turnaround Shot,[1626156],1610612750.0,MIN,turnaround,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,9.05,Missed,,,,,,,,,,,,,,,,,,
89,PT05M24.00S,2023-01-31T01:22:20.8Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612758,8,10,2023-01-31T01:22:23Z,880000,False,,,0,,K. Huerter REBOUND (Off:0 Def:3),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Center,,,88.0,3.0,3.0,0.0,,,,,,,,,,,,,,
90,PT05M17.00S,2023-01-31T01:22:30.1Z,1,REGULAR,foul,personal,['2freethrow'],203937,,,1610612758,8,10,2023-01-31T01:22:41Z,890000,False,,,0,,K. Anderson shooting personal FOUL (2 PF) (Sabonis 2 FT),"[203937, 1627734]",1610612750.0,MIN,shooting,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,,,202041.0,,2.0,0.0,Sabonis,1627734.0,,,,,,,,
92,PT05M17.00S,2023-01-31T01:23:01.5Z,1,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,8,11,2023-01-31T01:23:01Z,910000,False,,,0,,D. Sabonis Free Throw 1 of 2 (3 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,,,,,,,,,3.0,,,,,
93,PT05M17.00S,2023-01-31T01:23:02.0Z,1,REGULAR,substitution,out,[],203937,,,1610612758,8,11,2023-01-31T01:23:13Z,920000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M17.00S,2023-01-31T01:23:02.0Z,1,REGULAR,substitution,out,[],1628989,,,1610612758,8,11,2023-01-31T01:23:13Z,930000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M17.00S,2023-01-31T01:23:02.0Z,1,REGULAR,substitution,in,[],1627752,,,1610612758,8,11,2023-01-31T01:23:13Z,940000,False,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M17.00S,2023-01-31T01:23:02.0Z,1,REGULAR,substitution,in,[],1628370,,,1610612758,8,11,2023-01-31T01:23:13Z,950000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M17.00S,2023-01-31T01:23:27.7Z,1,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,8,12,2023-01-31T01:23:27Z,960000,False,,,0,,D. Sabonis Free Throw 2 of 2 (4 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,,,,,,,,,4.0,,,,,
98,PT05M01.00S,2023-01-31T01:23:45.3Z,1,REGULAR,2pt,Jump Shot,[],1630162,16.770696452036795,29.166666666666668,1610612750,8,12,2023-01-31T01:23:50Z,970000,False,104.0,105.0,1,left,MISS A. Edwards 14' turnaround fadeaway Shot,[1630162],1610612750.0,MIN,turnaround fadeaway,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Right,14.8,Missed,,,,,,,,,,,,,,,,,,
99,PT04M59.00S,2023-01-31T01:23:47.3Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,8,12,2023-01-31T01:23:50Z,980000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Right,,,98.0,3.0,3.0,0.0,,,,,,,,,,,,,,
100,PT04M50.00S,2023-01-31T01:23:56.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,92.59198423127464,52.20588235294118,1610612758,8,14,2023-01-31T01:27:27Z,990000,False,11.0,17.0,1,right,D. Sabonis driving Layup (6 PTS) (M. Monk 1 AST),"[1627734, 1628370]",1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.03,Made,,,,,,,,,,,,,6.0,M. Monk,1628370.0,1.0,,
102,PT04M39.00S,2023-01-31T01:24:15.2Z,1,REGULAR,foul,technical,['1freethrow'],1629056,,,1610612750,8,14,2023-01-31T01:24:20Z,1010000,False,,,0,,T. Davis defensive-3-second technical FOUL (1 Tech),[1629056],1610612758.0,SAC,defensive-3-second,,,Davis,T. Davis,,,,,,,,,,,,,1627524.0,,0.0,1.0,,,,,,,,,,
103,PT04M39.00S,2023-01-31T01:24:29.7Z,1,REGULAR,freethrow,1 of 1,[],1626156,,,1610612750,8,14,2023-01-31T01:24:29Z,1020000,False,,,0,,MISS D. Russell technical Free Throw 1 of 1,[1626156],1610612750.0,MIN,technical,,,Russell,D. Russell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
104,PT04M39.00S,2023-01-31T01:24:29.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,8,14,2023-01-31T01:24:29Z,1030000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,103.0,,,,,,,,,,,,,,,,,
105,PT04M39.00S,2023-01-31T01:24:31.7Z,1,REGULAR,substitution,out,[],1631099,,,1610612750,8,14,2023-01-31T01:24:37Z,1040000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M39.00S,2023-01-31T01:24:31.7Z,1,REGULAR,substitution,in,[],1626168,,,1610612750,8,14,2023-01-31T01:24:37Z,1050000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M26.00S,2023-01-31T01:24:59.6Z,1,REGULAR,foul,personal,['2freethrow'],1629056,,,1610612750,8,14,2023-01-31T01:25:08Z,1060000,False,,,0,,T. Davis shooting personal FOUL (1 PF) (Russell 2 FT),"[1629056, 1626156]",1610612758.0,SAC,shooting,,,Davis,T. Davis,,,,,Restricted Area,0-8 Center,,,,,,,202041.0,,1.0,1.0,Russell,1626156.0,,,,,,,,
109,PT04M26.00S,2023-01-31T01:25:26.6Z,1,REGULAR,freethrow,1 of 2,[],1626156,,,1610612750,8,14,2023-01-31T01:25:40Z,1080000,False,,,0,,MISS D. Russell Free Throw 1 of 2,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
110,PT04M26.00S,2023-01-31T01:25:26.6Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612750,8,14,2023-01-31T01:25:40Z,1090000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,109.0,,,,,,,,,,,,,,,,,
111,PT04M26.00S,2023-01-31T01:25:26.6Z,1,REGULAR,freethrow,2 of 2,[],1626156,,,1610612750,8,14,2023-01-31T01:25:40Z,1100000,False,,,0,,MISS D. Russell Free Throw 2 of 2,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
112,PT04M24.00S,2023-01-31T01:25:28.6Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,8,14,2023-01-31T01:25:40Z,1110000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,111.0,4.0,4.0,0.0,,,,,,,,,,,,,,
113,PT04M07.00S,2023-01-31T01:25:55.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,93.11760840998686,49.26470588235294,1610612758,8,16,2023-01-31T01:25:59Z,1120000,False,-4.0,12.0,1,right,T. Lyles cutting Layup (2 PTS) (M. Monk 2 AST),"[1626168, 1628370]",1610612758.0,SAC,cutting,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,1.27,Made,,,,,,,,,,,,,2.0,M. Monk,1628370.0,2.0,,
115,PT03M53.00S,2023-01-31T01:26:08.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.915243101182654,50.245098039215684,1610612750,8,16,2023-01-31T01:26:12Z,1140000,False,-1.0,13.0,1,left,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.26,Missed,,,,,,,,,,,,,,,,,,
116,PT03M51.00S,2023-01-31T01:26:10.4Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612758,8,16,2023-01-31T01:26:12Z,1150000,False,,,0,,T. Lyles REBOUND (Off:0 Def:1),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,,,115.0,1.0,1.0,0.0,,,,,,,,,,,,,,
117,PT03M43.00S,2023-01-31T01:26:19.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,92.72339027595268,49.50980392156863,1610612758,8,18,2023-01-31T01:26:24Z,1160000,False,-2.0,16.0,1,right,M. Monk driving finger roll Layup (2 PTS),[1628370],1610612758.0,SAC,driving finger roll,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,1.61,Made,,,,,,,,,,,,,2.0,,,,,
118,PT03M23.00S,2023-01-31T01:26:38.6Z,1,REGULAR,2pt,Jump Shot,[],1629675,14.454664914586072,26.731004901960787,1610612750,8,18,2023-01-31T01:26:44Z,1170000,False,116.0,83.0,1,left,MISS N. Reid 14' pullup Shot,[1629675],1610612750.0,MIN,pullup,,,Reid,N. Reid,,,,,Mid-Range,8-16 Right,14.31,Missed,,,,,,,,,,,,,,,,,,
119,PT03M21.00S,2023-01-31T01:26:40.6Z,1,REGULAR,rebound,defensive,[],1629056,,,1610612758,8,18,2023-01-31T01:26:44Z,1180000,False,,,0,,T. Davis REBOUND (Off:0 Def:1),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,Mid-Range,8-16 Right,,,118.0,1.0,1.0,0.0,,,,,,,,,,,,,,
120,PT03M17.00S,2023-01-31T01:26:45.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626168,95.6143232588699,3.9215686274509802,1610612758,8,18,2023-01-31T01:31:21Z,1190000,False,-230.0,-11.0,1,right,MISS T. Lyles running 3PT,[1626168],1610612758.0,SAC,running,,,Lyles,T. Lyles,,,,,Left Corner 3,24+ Left,23.07,Missed,,,,,,,,,,,,,,,,,,
121,PT03M14.00S,2023-01-31T01:26:48.2Z,1,REGULAR,rebound,defensive,[],203085,,,1610612750,8,18,2023-01-31T01:26:50Z,1200000,False,,,0,,A. Rivers REBOUND (Off:0 Def:2),[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,Left Corner 3,24+ Left,,,120.0,2.0,2.0,0.0,,,,,,,,,,,,,,
122,PT03M05.00S,2023-01-31T01:26:56.5Z,1,REGULAR,3pt,Jump Shot,[],1629675,24.78646517739816,85.04901960784314,1610612750,8,18,2023-01-31T01:27:01Z,1210000,False,-175.0,180.0,1,left,MISS N. Reid 25' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,25.15,Missed,,,,,,,,,,,,,,,,,,
123,PT03M03.00S,2023-01-31T01:26:58.5Z,1,REGULAR,rebound,defensive,[],1630558,,,1610612758,8,18,2023-01-31T01:27:01Z,1220000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,122.0,1.0,1.0,0.0,,,,,,,,,,,,,,
124,PT02M59.00S,2023-01-31T01:27:03.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628370,90.22667542706965,5.392156862745098,1610612758,8,18,2023-01-31T01:31:51Z,1230000,False,-223.0,39.0,1,right,MISS M. Monk running 3PT,[1628370],1610612758.0,SAC,running,,,Monk,M. Monk,,,,,Left Corner 3,24+ Left,22.65,Missed,,,,,,,,,,,,,,,,,,
125,PT02M55.00S,2023-01-31T01:27:07.1Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612750,8,18,2023-01-31T01:27:09Z,1240000,False,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Left Corner 3,24+ Left,,,124.0,1.0,1.0,0.0,,,,,,,,,,,,,,
126,PT02M47.00S,2023-01-31T01:27:14.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.258212877792378,49.50980392156863,1610612750,10,18,2023-01-31T01:27:19Z,1250000,False,2.0,6.0,1,left,A. Edwards driving Layup (4 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,0.68,Made,,,,,,,,,,,,,4.0,,,,,
128,PT02M26.00S,2023-01-31T01:27:35.3Z,1,REGULAR,3pt,Jump Shot,[],1629056,93.77463863337714,4.6568627450980395,1610612758,10,18,2023-01-31T01:27:42Z,1270000,False,-227.0,6.0,1,right,MISS T. Davis 3PT,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,Left Corner 3,24+ Left,22.68,Missed,,,,,,,,,,,,,,,,,,
129,PT02M22.00S,2023-01-31T01:27:39.3Z,1,REGULAR,rebound,defensive,[],203085,,,1610612750,10,18,2023-01-31T01:27:42Z,1280000,False,,,0,,A. Rivers REBOUND (Off:0 Def:3),[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,Left Corner 3,24+ Left,,,128.0,3.0,3.0,0.0,,,,,,,,,,,,,,
130,PT02M15.00S,2023-01-31T01:27:47.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.307490144546649,43.73085171568628,1610612750,10,18,2023-01-31T01:27:53Z,1290000,False,31.0,7.0,1,left,MISS A. Edwards driving finger roll Layup,[1630162],1610612750.0,MIN,driving finger roll,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,3.2,Missed,,,,,,,,,,,,,,,,,,
131,PT02M14.00S,2023-01-31T01:27:48.0Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,10,18,2023-01-31T01:27:53Z,1300000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,130.0,5.0,5.0,0.0,,,,,,,,,,,,,,
132,PT02M05.00S,2023-01-31T01:27:57.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,93.11760840998686,47.549019607843135,1610612758,10,20,2023-01-31T01:28:02Z,1310000,False,-12.0,12.0,1,right,D. Sabonis Layup (8 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,1.73,Made,,,,,,,,,,,,,8.0,,,,,
133,PT01M56.00S,2023-01-31T01:28:05.8Z,1,REGULAR,3pt,Jump Shot,[],1626156,18.610381077529567,6.862745098039216,1610612750,13,20,2023-01-31T01:28:12Z,1320000,False,216.0,122.0,1,left,D. Russell 24' 3PT step back (3 PTS),[1626156],1610612750.0,MIN,step back,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,24.8,Made,,,,,,,,,,,,,3.0,,,,,
134,PT01M54.00S,2023-01-31T01:28:11.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,13,20,2023-01-31T01:28:11Z,1330000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M54.00S,2023-01-31T01:30:48.5Z,1,REGULAR,substitution,out,[],1626156,,,1610612758,13,20,2023-01-31T01:31:13Z,1340000,False,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M54.00S,2023-01-31T01:30:48.5Z,1,REGULAR,substitution,out,[],1629056,,,1610612758,13,20,2023-01-31T01:31:13Z,1350000,False,,,0,,SUB out: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M54.00S,2023-01-31T01:30:48.5Z,1,REGULAR,substitution,out,[],1627734,,,1610612758,13,20,2023-01-31T01:31:13Z,1360000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M54.00S,2023-01-31T01:30:48.5Z,1,REGULAR,substitution,out,[],1630558,,,1610612758,13,20,2023-01-31T01:31:13Z,1370000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M54.00S,2023-01-31T01:30:48.5Z,1,REGULAR,substitution,in,[],1629669,,,1610612758,13,20,2023-01-31T01:31:13Z,1380000,False,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M54.00S,2023-01-31T01:30:48.5Z,1,REGULAR,substitution,in,[],1628368,,,1610612758,13,20,2023-01-31T01:31:13Z,1390000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M54.00S,2023-01-31T01:30:48.5Z,1,REGULAR,substitution,in,[],1629002,,,1610612758,13,20,2023-01-31T01:31:13Z,1400000,False,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M54.00S,2023-01-31T01:30:48.5Z,1,REGULAR,substitution,in,[],203084,,,1610612758,13,20,2023-01-31T01:31:13Z,1410000,False,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M39.00S,2023-01-31T01:31:27.0Z,1,REGULAR,turnover,bad pass,[],1628370,,,1610612758,13,20,2023-01-31T01:31:31Z,1420000,False,,,0,,M. Monk bad pass TURNOVER (1 TO),"[1628370, 1627752]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,,,,,,,Prince,1627752.0
144,PT01M39.00S,2023-01-31T01:31:27.0Z,1,REGULAR,steal,,[],1627752,,,1610612750,13,20,2023-01-31T01:31:28Z,1430000,False,,,0,,T. Prince STEAL (1 STL),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
145,PT01M35.00S,2023-01-31T01:31:32.5Z,1,REGULAR,turnover,out-of-bounds,[],1627752,,,1610612750,13,20,2023-01-31T01:31:37Z,1440000,False,,,0,,T. Prince bad pass out-of-bounds TURNOVER (1 TO),[1627752],1610612750.0,MIN,bad pass,,,Prince,T. Prince,,,,,Mid-Range,16-24 Center,,,,,,,101283.0,1.0,,,,,,,,,,,,
146,PT01M18.00S,2023-01-31T01:31:56.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203084,80.3712220762155,8.333333333333332,1610612758,13,20,2023-01-31T01:32:00Z,1450000,False,-208.0,132.0,1,right,MISS H. Barnes 24' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,24.66,Missed,,,,,,,,,,,,,,,,,,
147,PT01M16.00S,2023-01-31T01:31:58.3Z,1,REGULAR,rebound,defensive,[],1629669,,,1610612750,13,20,2023-01-31T01:32:00Z,1460000,False,,,0,,J. Nowell REBOUND (Off:0 Def:1),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Left Center,,,146.0,1.0,1.0,0.0,,,,,,,,,,,,,,
148,PT00M58.30S,2023-01-31T01:32:17.0Z,1,REGULAR,3pt,Jump Shot,[],1629675,29.122864651773984,25.245098039215684,1610612750,13,20,2023-01-31T01:32:21Z,1470000,False,124.0,221.0,1,left,MISS N. Reid 25' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,25.36,Missed,,,,,,,,,,,,,,,,,,
149,PT00M56.10S,2023-01-31T01:32:19.2Z,1,REGULAR,rebound,defensive,[],1629002,,,1610612758,13,20,2023-01-31T01:32:21Z,1480000,False,,,0,,C. Metu REBOUND (Off:0 Def:1),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,Above the Break 3,24+ Right Center,,,148.0,1.0,1.0,0.0,,,,,,,,,,,,,,
150,PT00M44.60S,2023-01-31T01:32:31.0Z,1,REGULAR,2pt,Hook,[],1629002,92.5303876478318,66.44454656862744,1610612758,13,22,2023-01-31T01:32:41Z,1490000,False,82.0,18.0,1,right,C. Metu 8' turnaround Hook (2 PTS) (T. Lyles 1 AST),"[1629002, 1626168]",1610612758.0,SAC,turnaround,,,Metu,C. Metu,,,,,Mid-Range,8-16 Right,8.41,Made,,,,,,,,,,,,,2.0,T. Lyles,1626168.0,1.0,,
152,PT00M31.80S,2023-01-31T01:32:48.6Z,1,REGULAR,2pt,Jump Shot,[],1630162,18.528252299605782,28.699448529411764,1610612750,15,22,2023-01-31T01:32:55Z,1510000,False,107.0,122.0,1,left,A. Edwards 16' pullup Jump Shot (6 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,16.17,Made,,,,,,,,,,,,,6.0,,,,,
153,PT00M11.80S,2023-01-31T01:33:10.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,87.72996057818659,63.970588235294116,1610612758,15,24,2023-01-31T01:33:20Z,1520000,False,70.0,63.0,1,right,D. Fox 9' pullup Jump Shot (6 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Right,9.4,Made,,,,,,,,,,,,,6.0,,,,,
154,PT00M00.50S,2023-01-31T01:33:25.8Z,1,REGULAR,2pt,Jump Shot,[],1630162,22.026938239159,56.372549019607845,1610612750,17,24,2023-01-31T01:39:35Z,1530000,False,-32.0,155.0,1,left,A. Edwards 15' fadeaway Jump Shot (8 PTS),[1630162],1610612750.0,MIN,fadeaway,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Center,15.79,Made,,,,,,,,,,,,,8.0,,,,,
156,PT00M00.00S,2023-01-31T01:34:06.7Z,1,REGULAR,period,end,[],0,,,1610612758,17,24,2023-01-31T01:34:06Z,1550000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2023-01-31T01:35:57.5Z,2,REGULAR,substitution,out,['startperiod'],1630162,,,1610612758,17,24,2023-01-31T01:36:15Z,1560000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2023-01-31T01:35:57.5Z,2,REGULAR,substitution,out,['startperiod'],203085,,,1610612758,17,24,2023-01-31T01:36:15Z,1570000,False,,,0,,SUB out: A. Rivers,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2023-01-31T01:35:57.5Z,2,REGULAR,substitution,out,['startperiod'],1626168,,,1610612758,17,24,2023-01-31T01:36:15Z,1580000,False,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2023-01-31T01:35:57.5Z,2,REGULAR,substitution,in,['startperiod'],1630183,,,1610612758,17,24,2023-01-31T01:36:15Z,1590000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2023-01-31T01:35:57.5Z,2,REGULAR,substitution,in,['startperiod'],203497,,,1610612758,17,24,2023-01-31T01:36:15Z,1600000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2023-01-31T01:35:57.5Z,2,REGULAR,substitution,in,['startperiod'],1631099,,,1610612758,17,24,2023-01-31T01:36:15Z,1610000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
