actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
84,PT05M12.00S,2022-11-08T02:12:33.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,13.354139290407357,54.166666666666664,1610612763,17,18,2022-11-08T02:12:35Z,830000,False,-21.0,73.0,1,left,MISS J. Morant 7' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,7.59,Missed,,,,,,,,,,,,,,,,,,
85,PT05M11.00S,2022-11-08T02:12:34.9Z,1,REGULAR,rebound,offensive,[],1630214,,,1610612763,17,18,2022-11-08T02:12:35Z,840000,False,,,0,,X. Tillman REBOUND (Off:1 Def:0),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),0-8 Center,,,84.0,1.0,0.0,1.0,,,,,,,,,,,,,,
86,PT05M08.00S,2022-11-08T02:12:37.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629723,6.915243101182654,94.36274509803921,1610612763,20,18,2022-11-08T02:12:40Z,850000,False,-222.0,13.0,1,left,J. Konchar 3PT  (3 PTS) (X. Tillman 1 AST),"[1629723, 1630214]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Left Corner 3,24+ Left,22.22,Made,,,,,,,3.0,,,,X. Tillman,1630214.0,1.0,,,,,
88,PT04M57.00S,2022-11-08T02:12:48.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,93.9060446780552,50.0,1610612738,20,20,2022-11-08T02:12:52Z,870000,False,0.0,5.0,1,right,J. Brown driving Layup (4 PTS) (M. Smart 4 AST),"[1627759, 203935]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,0.48,Made,,,,,,,4.0,,,,M. Smart,203935.0,4.0,,,,,
90,PT04M40.00S,2022-11-08T02:13:04.6Z,1,REGULAR,3pt,Jump Shot,[],1630214,6.389618922470433,95.83333333333334,1610612763,20,20,2022-11-08T02:13:08Z,890000,False,-229.0,8.0,1,left,MISS X. Tillman 3PT,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Left Corner 3,24+ Left,22.93,Missed,,,,,,,,,,,,,,,,,,
91,PT04M38.00S,2022-11-08T02:13:06.6Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,20,20,2022-11-08T02:13:08Z,900000,False,,,0,,A. Horford REBOUND (Off:0 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,,,90.0,2.0,2.0,0.0,,,,,,,,,,,,,,
92,PT04M21.00S,2022-11-08T02:13:24.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201143,94.43166885676742,49.754901960784316,1610612738,20,22,2022-11-08T02:13:27Z,910000,False,-1.0,0.0,1,right,A. Horford driving Layup (2 PTS),[201143],1610612738.0,BOS,driving,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,0.12,Made,,,,,,,2.0,,,,,,,,,,,
93,PT04M04.00S,2022-11-08T02:13:41.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,6.389618922470433,51.71568627450981,1610612763,20,22,2022-11-08T02:13:46Z,920000,False,-9.0,8.0,1,left,MISS J. Morant driving finger roll Layup - blocked,"[1629630, 1628401]",1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,1.15,Missed,,,,,White,1628401.0,,,,,,,,,,,,
94,PT04M04.00S,2022-11-08T02:13:41.3Z,1,REGULAR,block,,[],1628401,,,1610612763,20,22,2022-11-08T02:13:43Z,930000,False,,,0,,D. White BLOCK (1 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
95,PT04M04.00S,2022-11-08T02:13:41.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,20,22,2022-11-08T02:13:46Z,940000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,93.0,,,,,,,,,,,,,,,,,
97,PT04M04.00S,2022-11-08T02:14:08.7Z,1,REGULAR,foul,technical,['1freethrow'],1629630,,,1610612763,20,22,2022-11-08T02:19:04Z,960000,False,,,0,,J. Morant technical FOUL (1 Tech),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,200833.0,0.0,1.0,,
98,PT04M04.00S,2022-11-08T02:14:29.6Z,1,REGULAR,freethrow,1 of 1,[],1627759,,,1610612763,20,23,2022-11-08T02:14:29Z,970000,False,,,0,,J. Brown technical Free Throw 1 of 1 (5 PTS),[1627759],1610612738.0,BOS,technical,,,Brown,J. Brown,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
99,PT03M57.00S,2022-11-08T02:14:52.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629630,6.1268068331143235,52.69607843137255,1610612763,22,23,2022-11-08T02:14:56Z,980000,False,-13.0,5.0,1,left,J. Morant driving Layup (4 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,1.44,Made,,,,,,,4.0,,,,,,,,,,,
101,PT03M38.00S,2022-11-08T02:15:11.0Z,1,REGULAR,2pt,Jump Shot,[],1627759,75.24638633377135,58.57843137254902,1610612738,22,23,2022-11-08T02:15:14Z,1000000,False,43.0,180.0,1,right,MISS J. Brown 18' Jump Shot,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Center,18.52,Missed,,,,,,,,,,,,,,,,,,
102,PT03M35.00S,2022-11-08T02:15:14.0Z,1,REGULAR,rebound,defensive,[],1631222,,,1610612763,22,23,2022-11-08T02:15:14Z,1010000,False,,,0,,J. LaRavia REBOUND (Off:0 Def:1),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Mid-Range,16-24 Center,,,101.0,1.0,1.0,0.0,,,,,,,,,,,,,,
103,PT03M29.00S,2022-11-08T02:15:19.4Z,1,REGULAR,3pt,Jump Shot,[],1631222,28.991458607095925,73.2843137254902,1610612763,25,23,2022-11-08T02:15:23Z,1020000,False,-116.0,220.0,1,left,J. LaRavia 24' 3PT  (3 PTS) (J. Morant 3 AST),"[1631222, 1629630]",1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,24.89,Made,,,,,,,3.0,,,,J. Morant,1629630.0,3.0,,,,,
105,PT03M09.00S,2022-11-08T02:15:39.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,87.46714848883047,63.725490196078425,1610612738,25,23,2022-11-08T02:15:48Z,1040000,False,69.0,65.0,1,right,MISS J. Brown 9' turnaround fadeaway Shot,[1627759],1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Right,9.47,Missed,,,,,,,,,,,,,,,,,,
106,PT03M09.00S,2022-11-08T02:15:39.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,25,23,2022-11-08T02:15:48Z,1050000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,105.0,,,,,,,,,,,,,,,,,
107,PT03M09.00S,2022-11-08T02:15:45.9Z,1,REGULAR,foul,personal,[],1630214,,,1610612738,25,23,2022-11-08T02:15:51Z,1060000,False,,,0,,X. Tillman loose ball personal FOUL (1 PF),"[1630214, 203943]",1610612763.0,MEM,loose ball,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Vonleh,203943.0
109,PT03M09.00S,2022-11-08T02:15:52.9Z,1,REGULAR,substitution,out,[],1629630,,,1610612738,25,23,2022-11-08T02:16:20Z,1080000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M09.00S,2022-11-08T02:15:52.9Z,1,REGULAR,substitution,out,[],1628415,,,1610612738,25,23,2022-11-08T02:16:20Z,1090000,False,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M09.00S,2022-11-08T02:15:52.9Z,1,REGULAR,substitution,out,[],203935,,,1610612738,25,23,2022-11-08T02:16:20Z,1100000,False,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M09.00S,2022-11-08T02:15:52.9Z,1,REGULAR,substitution,out,[],201143,,,1610612738,25,23,2022-11-08T02:16:20Z,1110000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M09.00S,2022-11-08T02:15:52.9Z,1,REGULAR,substitution,in,[],1630217,,,1610612738,25,23,2022-11-08T02:16:20Z,1120000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M09.00S,2022-11-08T02:15:52.9Z,1,REGULAR,substitution,in,[],1626145,,,1610612738,25,23,2022-11-08T02:16:20Z,1130000,False,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M09.00S,2022-11-08T02:15:52.9Z,1,REGULAR,substitution,in,[],1630573,,,1610612738,25,23,2022-11-08T02:16:20Z,1140000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M09.00S,2022-11-08T02:15:52.9Z,1,REGULAR,substitution,in,[],1627763,,,1610612738,25,23,2022-11-08T02:16:20Z,1150000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M09.00S,2022-11-08T02:15:52.9Z,1,REGULAR,substitution,out,[],1627759,,,1610612738,25,23,2022-11-08T02:16:39Z,1155000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M09.00S,2022-11-08T02:15:52.9Z,1,REGULAR,substitution,in,[],1628369,,,1610612738,25,23,2022-11-08T02:16:39Z,1157500,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M06.00S,2022-11-08T02:16:25.8Z,1,REGULAR,foul,offensive,[],203943,,,1610612738,25,23,2022-11-08T02:18:04Z,1160000,False,,,0,,N. Vonleh offensive FOUL (1 PF),"[203943, 1629723]",1610612738.0,BOS,,,,Vonleh,N. Vonleh,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Konchar,1629723.0
119,PT03M06.00S,2022-11-08T02:16:25.8Z,1,REGULAR,turnover,offensive foul,[],203943,,,1610612738,25,23,2022-11-08T02:16:25Z,1180000,False,,,0,,N. Vonleh offensive foul TURNOVER (1 TO),[203943],1610612738.0,BOS,,,,Vonleh,N. Vonleh,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1.0,,,,,,1628159.0,,,,
122,PT02M51.00S,2022-11-08T02:16:51.7Z,1,REGULAR,foul,personal,[],203943,,,1610612763,25,23,2022-11-08T02:17:44Z,1190000,False,,,0,,N. Vonleh personal FOUL (2 PF),"[203943, 1630214]",1610612738.0,BOS,,,,Vonleh,N. Vonleh,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1148.0,2.0,0.0,Tillman,1630214.0
124,PT02M51.00S,2022-11-08T02:17:47.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,25,23,2022-11-08T02:17:47Z,1210000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M46.00S,2022-11-08T02:19:57.2Z,1,REGULAR,foul,personal,[],1628401,,,1610612763,25,23,2022-11-08T02:20:01Z,1220000,False,,,0,,D. White personal FOUL (1 PF),"[1628401, 1629723]",1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,200833.0,1.0,0.0,Konchar,1629723.0
127,PT02M37.00S,2022-11-08T02:20:19.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630217,18.347568988173457,46.07843137254902,1610612763,25,23,2022-11-08T02:20:26Z,1240000,False,20.0,120.0,1,left,MISS D. Bane 12' driving floating Shot,[1630217],1610612763.0,MEM,driving floating,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,12.16,Missed,,,,,,,,,,,,,,,,,,
128,PT02M33.00S,2022-11-08T02:20:23.9Z,1,REGULAR,rebound,offensive,[],1629723,,,1610612763,25,23,2022-11-08T02:20:26Z,1250000,False,,,0,,J. Konchar REBOUND (Off:1 Def:0),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),8-16 Center,,,127.0,1.0,0.0,1.0,,,,,,,,,,,,,,
129,PT02M31.00S,2022-11-08T02:20:25.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629723,15.850854139290407,39.705882352941174,1610612763,25,23,2022-11-08T02:20:29Z,1260000,False,51.0,96.0,1,left,MISS J. Konchar 10' driving floating bank Shot,[1629723],1610612763.0,MEM,driving floating bank,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),8-16 Center,10.94,Missed,,,,,,,,,,,,,,,,,,
130,PT02M30.00S,2022-11-08T02:20:28.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,25,23,2022-11-08T02:20:28Z,1270000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,129.0,,,,,,,,,,,,,,,,,
132,PT02M20.00S,2022-11-08T02:20:53.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630217,16.245072273324574,42.8921568627451,1610612763,27,23,2022-11-08T02:20:56Z,1290000,False,36.0,100.0,1,left,D. Bane 10' driving floating Jump Shot (5 PTS) (T. Jones 1 AST),"[1630217, 1626145]",1610612763.0,MEM,driving floating,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,10.63,Made,,,,,,,5.0,,,,T. Jones,1626145.0,1.0,,,,,
134,PT02M05.00S,2022-11-08T02:21:07.7Z,1,REGULAR,3pt,Jump Shot,[],1628369,68.9388961892247,27.696078431372552,1610612738,27,23,2022-11-08T02:21:10Z,1310000,False,-112.0,239.0,1,right,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,26.42,Missed,,,,,,,,,,,,,,,,,,
135,PT02M02.00S,2022-11-08T02:21:10.7Z,1,REGULAR,rebound,defensive,[],1629723,,,1610612763,27,23,2022-11-08T02:21:10Z,1320000,False,,,0,,J. Konchar REBOUND (Off:1 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Left Center,,,134.0,2.0,1.0,1.0,,,,,,,,,,,,,,
136,PT01M56.00S,2022-11-08T02:21:16.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630217,13.748357424441524,37.00980392156863,1610612763,27,23,2022-11-08T02:21:20Z,1330000,False,65.0,77.0,1,left,MISS D. Bane 10' driving floating bank Shot,[1630217],1610612763.0,MEM,driving floating bank,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Right,10.05,Missed,,,,,,,,,,,,,,,,,,
137,PT01M53.00S,2022-11-08T02:21:19.8Z,1,REGULAR,rebound,defensive,[],203943,,,1610612738,27,23,2022-11-08T02:21:20Z,1340000,False,,,0,,N. Vonleh REBOUND (Off:0 Def:1),[203943],1610612738.0,BOS,,,,Vonleh,N. Vonleh,,,,,In The Paint (Non-RA),8-16 Right,,,136.0,1.0,1.0,0.0,,,,,,,,,,,,,,
138,PT01M51.00S,2022-11-08T02:21:25.5Z,1,REGULAR,foul,personal,[],1631222,,,1610612738,27,23,2022-11-08T02:21:46Z,1350000,False,,,0,,J. LaRavia personal FOUL (1 PF),"[1631222, 1627763]",1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,200833.0,1.0,0.0,Brogdon,1627763.0
140,PT01M41.00S,2022-11-08T02:21:54.4Z,1,REGULAR,turnover,out-of-bounds,[],1628369,,,1610612738,27,23,2022-11-08T02:21:59Z,1370000,False,,,0,,J. Tatum bad pass out-of-bounds TURNOVER (1 TO),[1628369],1610612738.0,BOS,bad pass,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Left,,,,,,,,,,1.0,,,,,,200833.0,,,,
141,PT01M32.00S,2022-11-08T02:22:10.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626145,16.90210249671485,40.44117647058824,1610612763,29,23,2022-11-08T02:22:16Z,1380000,False,48.0,106.0,1,left,T. Jones 11' driving floating Jump Shot (2 PTS),[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,11.66,Made,,,,,,,2.0,,,,,,,,,,,
142,PT01M16.00S,2022-11-08T02:22:26.1Z,1,REGULAR,3pt,Jump Shot,[],1630573,71.56701708278581,21.07843137254902,1610612738,29,26,2022-11-08T02:22:31Z,1390000,False,-145.0,215.0,1,right,S. Hauser 25' 3PT  (3 PTS) (N. Vonleh 1 AST),"[1630573, 203943]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,25.89,Made,,,,,,,3.0,,,,N. Vonleh,203943.0,1.0,,,,,
144,PT01M04.00S,2022-11-08T02:22:38.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,7.178055190538765,40.44117647058824,1610612763,31,26,2022-11-08T02:22:41Z,1410000,False,48.0,15.0,1,left,T. Jones driving floating Jump Shot (4 PTS),[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,5.01,Made,,,,,,,4.0,,,,,,,,,,,
145,PT00M55.80S,2022-11-08T02:22:47.1Z,1,REGULAR,3pt,Jump Shot,[],1628369,71.30420499342969,22.794117647058822,1610612738,31,26,2022-11-08T02:22:57Z,1420000,False,-136.0,217.0,1,right,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,25.63,Missed,,,,,,,,,,,,,,,,,,
146,PT00M53.10S,2022-11-08T02:22:49.8Z,1,REGULAR,rebound,offensive,[],203943,,,1610612738,31,26,2022-11-08T02:22:57Z,1430000,False,,,0,,N. Vonleh REBOUND (Off:1 Def:1),[203943],1610612738.0,BOS,,,,Vonleh,N. Vonleh,,,,,Above the Break 3,24+ Left Center,,,145.0,2.0,1.0,1.0,,,,,,,,,,,,,,
147,PT00M49.20S,2022-11-08T02:22:56.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629723,,,1610612738,31,26,2022-11-08T02:23:16Z,1440000,False,,,0,,J. Konchar shooting personal FOUL (1 PF) (Tatum 2 FT),"[1629723, 1628369]",1610612763.0,MEM,shooting,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1148.0,1.0,0.0,Tatum,1628369.0
149,PT00M49.20S,2022-11-08T02:23:23.0Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628369,,,1610612738,31,27,2022-11-08T02:23:23Z,1460000,False,,,0,,J. Tatum Free Throw 1 of 2 (5 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
150,PT00M49.20S,2022-11-08T02:23:23.8Z,1,REGULAR,substitution,out,[],1630214,,,1610612738,31,27,2022-11-08T02:23:34Z,1470000,False,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M49.20S,2022-11-08T02:23:23.8Z,1,REGULAR,substitution,out,[],203943,,,1610612738,31,27,2022-11-08T02:23:34Z,1480000,False,,,0,,SUB out: N. Vonleh,[203943],1610612738.0,BOS,,,,Vonleh,N. Vonleh,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M49.20S,2022-11-08T02:23:23.8Z,1,REGULAR,substitution,in,[],1629634,,,1610612738,31,27,2022-11-08T02:23:34Z,1490000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M49.20S,2022-11-08T02:23:23.8Z,1,REGULAR,substitution,in,[],203935,,,1610612738,31,27,2022-11-08T02:23:34Z,1500000,False,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M49.20S,2022-11-08T02:23:47.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628369,,,1610612738,31,28,2022-11-08T02:23:47Z,1510000,False,,,0,,J. Tatum Free Throw 2 of 2 (6 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
155,PT00M33.20S,2022-11-08T02:24:04.8Z,1,REGULAR,3pt,Jump Shot,[],1629723,28.465834428383708,76.47058823529412,1610612763,34,28,2022-11-08T02:24:09Z,1520000,False,-132.0,215.0,1,left,J. Konchar 25' 3PT bank (6 PTS) (T. Jones 2 AST),"[1629723, 1626145]",1610612763.0,MEM,bank,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Left Center,25.26,Made,,,,,,,6.0,,,,T. Jones,1626145.0,2.0,,,,,
157,PT00M29.00S,2022-11-08T02:24:16.8Z,1,REGULAR,3pt,Jump Shot,[],203935,66.83639947437582,59.068627450980394,1610612738,34,28,2022-11-08T02:24:20Z,1540000,False,45.0,259.0,1,right,MISS M. Smart 26' pullup 3PT,[203935],1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,26.31,Missed,,,,,,,,,,,,,,,,,,
158,PT00M26.70S,2022-11-08T02:24:19.1Z,1,REGULAR,rebound,defensive,[],1629634,,,1610612763,34,28,2022-11-08T02:24:20Z,1550000,False,,,0,,B. Clarke REBOUND (Off:1 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Above the Break 3,24+ Center,,,157.0,2.0,1.0,1.0,,,,,,,,,,,,,,
159,PT00M09.30S,2022-11-08T02:24:38.5Z,1,REGULAR,turnover,traveling,[],1631222,,,1610612763,34,28,2022-11-08T02:24:44Z,1560000,False,,,0,,J. LaRavia traveling TURNOVER (1 TO),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1.0,,,,,,200833.0,,,,
160,PT00M09.30S,2022-11-08T02:24:47.9Z,1,REGULAR,substitution,out,[],1631222,,,1610612738,34,28,2022-11-08T02:24:51Z,1570000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT00M09.30S,2022-11-08T02:24:47.9Z,1,REGULAR,substitution,in,[],1628415,,,1610612738,34,28,2022-11-08T02:24:51Z,1580000,False,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M02.80S,2022-11-08T02:25:03.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627763,66.3107752956636,53.18627450980392,1610612738,34,28,2022-11-08T02:25:06Z,1590000,False,16.0,264.0,1,right,MISS M. Brogdon 26' pullup 3PT - blocked,"[1627763, 1629723]",1610612738.0,BOS,pullup,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Center,26.47,Missed,,,,,Konchar,1629723.0,,,,,,,,,,,,
163,PT00M02.80S,2022-11-08T02:25:03.1Z,1,REGULAR,block,,[],1629723,,,1610612738,34,28,2022-11-08T02:25:05Z,1600000,False,,,0,,J. Konchar BLOCK (1 BLK),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
164,PT00M02.80S,2022-11-08T02:25:03.1Z,1,REGULAR,rebound,defensive,[],1629634,,,1610612763,34,28,2022-11-08T02:25:06Z,1610000,False,,,0,,B. Clarke REBOUND (Off:1 Def:2),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Above the Break 3,24+ Center,,,162.0,3.0,2.0,1.0,,,,,,,,,,,,,,
165,PT00M00.00S,2022-11-08T02:25:36.7Z,1,REGULAR,period,end,[],0,,,1610612763,34,28,2022-11-08T02:25:36Z,1620000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2022-11-08T02:25:46.6Z,2,REGULAR,substitution,out,['startperiod'],1629723,,,1610612763,34,28,2022-11-08T02:27:39Z,1630000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-11-08T02:25:46.6Z,2,REGULAR,substitution,out,['startperiod'],1628415,,,1610612763,34,28,2022-11-08T02:27:39Z,1640000,False,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2022-11-08T02:25:46.6Z,2,REGULAR,substitution,out,['startperiod'],203935,,,1610612763,34,28,2022-11-08T02:27:39Z,1650000,False,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2022-11-08T02:25:46.6Z,2,REGULAR,substitution,in,['startperiod'],1630583,,,1610612763,34,28,2022-11-08T02:27:39Z,1660000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
