actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
338,PT02M02.00S,2022-11-19T02:03:22.4Z,2,REGULAR,turnover,out-of-bounds,[],1629630,,,1610612763,57,53,2022-11-19T02:03:27Z,3370000,False,,,0,,J. Morant lost ball out-of-bounds TURNOVER (1 TO),[1629630],1610612763.0,MEM,lost ball,,,Morant,J. Morant,,,,,1193.0,Restricted Area,0-8 Center,,,,,,,,,,,1.0,,,,,,,,
339,PT02M02.00S,2022-11-19T02:03:25.5Z,2,REGULAR,substitution,out,[],1630583,,,1610612760,57,53,2022-11-19T02:03:33Z,3380000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT02M02.00S,2022-11-19T02:03:25.5Z,2,REGULAR,substitution,out,[],1630598,,,1610612760,57,53,2022-11-19T02:03:33Z,3390000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT02M02.00S,2022-11-19T02:03:25.5Z,2,REGULAR,substitution,in,[],1628991,,,1610612760,57,53,2022-11-19T02:03:33Z,3400000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT02M02.00S,2022-11-19T02:03:25.5Z,2,REGULAR,substitution,in,[],1630581,,,1610612760,57,53,2022-11-19T02:03:33Z,3410000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT01M50.00S,2022-11-19T02:03:54.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628983,70.51576872536137,25.0,1610612760,57,53,2022-11-19T02:04:05Z,3420000,False,-125.0,225.0,1,right,MISS S. Gilgeous-Alexander 25' 3PT,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Above the Break 3,24+ Left Center,25.71,Missed,,,,,,,,,,,,,,,,,
344,PT01M46.00S,2022-11-19T02:03:57.6Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,57,53,2022-11-19T02:03:57Z,3430000,False,,,0,,J. Konchar REBOUND (Off:1 Def:3),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,Above the Break 3,24+ Left Center,,,343.0,4.0,3.0,1.0,,,,,,,,,,,,,
345,PT01M43.00S,2022-11-19T02:04:04.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628983,,,1610612763,57,53,2022-11-19T02:04:13Z,3440000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (3 PF) (Jackson Jr. 2 FT),"[1628983, 1628991]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,1627529.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,3.0,0.0,Jackson Jr.,1628991.0
347,PT01M43.00S,2022-11-19T02:04:24.8Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628991,,,1610612763,58,53,2022-11-19T02:04:24Z,3460000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (18 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,
348,PT01M43.00S,2022-11-19T02:04:25.4Z,2,REGULAR,substitution,out,[],1630197,,,1610612763,58,53,2022-11-19T02:04:27Z,3470000,False,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT01M43.00S,2022-11-19T02:04:25.4Z,2,REGULAR,substitution,in,[],203488,,,1610612763,58,53,2022-11-19T02:04:27Z,3480000,False,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT01M43.00S,2022-11-19T02:04:41.2Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628991,,,1610612763,58,53,2022-11-19T02:04:41Z,3490000,False,,,0,,MISS J. Jackson Jr. Free Throw 2 of 2,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
351,PT01M41.00S,2022-11-19T02:04:43.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,58,53,2022-11-19T02:04:43Z,3500000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,350.0,,,,,,,,,,,,,,,,
353,PT01M28.00S,2022-11-19T02:05:01.6Z,2,REGULAR,2pt,Jump Shot,[],203488,79.58278580814718,73.52941176470588,1610612760,58,55,2022-11-19T02:05:06Z,3520000,False,118.0,139.0,1,right,M. Muscala 18' pullup Jump Shot (2 PTS) (S. Gilgeous-Alexander 4 AST),"[203488, 1628983]",1610612760.0,OKC,pullup,,,Muscala,M. Muscala,,,,,,Mid-Range,16-24 Right Center,18.24,Made,,,,,2.0,S. Gilgeous-Alexander,1628983.0,4.0,,,,,,,,,
355,PT01M18.00S,2022-11-19T02:05:14.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,8.623521681997373,48.28431372549019,1610612763,60,55,2022-11-19T02:05:25Z,3540000,False,9.0,29.0,1,left,J. Morant driving Layup (11 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,,Restricted Area,0-8 Center,2.99,Made,,,,,11.0,,,,,,,,,,,,
356,PT01M18.00S,2022-11-19T02:05:17.1Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203488,,,1610612763,60,55,2022-11-19T02:05:39Z,3550000,False,,,0,,M. Muscala shooting personal FOUL (1 PF) (Morant 1 FT),"[203488, 1629630]",1610612760.0,OKC,shooting,,,Muscala,M. Muscala,,,,,1179.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,0.0,Morant,1629630.0
358,PT01M18.00S,2022-11-19T02:05:44.3Z,2,REGULAR,freethrow,1 of 1,[],1629630,,,1610612763,61,55,2022-11-19T02:05:44Z,3570000,False,,,0,,J. Morant Free Throw 1 of 1 (12 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,
359,PT01M04.00S,2022-11-19T02:05:57.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,94.43166885676742,46.568627450980394,1610612760,61,57,2022-11-19T02:06:01Z,3580000,False,-17.0,0.0,1,right,S. Gilgeous-Alexander cutting finger roll Layup (8 PTS) (J. Giddey 4 AST),"[1628983, 1630581]",1610612760.0,OKC,cutting finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Restricted Area,0-8 Center,1.72,Made,,,,,8.0,J. Giddey,1630581.0,4.0,,,,,,,,,
361,PT00M46.60S,2022-11-19T02:06:16.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,18.478975032851512,39.705882352941174,1610612763,61,57,2022-11-19T02:06:20Z,3600000,False,51.0,121.0,1,left,MISS J. Morant 13' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,,In The Paint (Non-RA),8-16 Center,13.17,Missed,,,,,,,,,,,,,,,,,
362,PT00M43.90S,2022-11-19T02:06:18.7Z,2,REGULAR,rebound,offensive,[],1628991,,,1610612763,61,57,2022-11-19T02:06:20Z,3610000,False,,,0,,J. Jackson Jr. REBOUND (Off:2 Def:5),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,In The Paint (Non-RA),8-16 Center,,,361.0,7.0,5.0,2.0,,,,,,,,,,,,,
363,PT00M43.90S,2022-11-19T02:06:20.1Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628991,5.590000152587891,50.0,1610612763,61,57,2022-11-19T02:06:24Z,3620000,False,0.0,0.0,1,left,MISS J. Jackson Jr. tip DUNK,[1628991],1610612763.0,MEM,tip,,,Jackson Jr.,J. Jackson Jr.,,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,
364,PT00M43.90S,2022-11-19T02:06:20.1Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,61,57,2022-11-19T02:06:24Z,3630000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Restricted Area,0-8 Center,,,363.0,3.0,3.0,0.0,,,,,,,,,,,,,
365,PT00M37.20S,2022-11-19T02:06:26.8Z,2,REGULAR,3pt,Jump Shot,[],1630581,70.90998685939553,24.019607843137255,1610612760,61,57,2022-11-19T02:06:31Z,3640000,False,-130.0,221.0,1,right,MISS J. Giddey 25' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,Above the Break 3,24+ Left Center,25.63,Missed,,,,,,,,,,,,,,,,,
366,PT00M34.50S,2022-11-19T02:06:29.5Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,61,57,2022-11-19T02:06:31Z,3650000,False,,,0,,J. Morant REBOUND (Off:1 Def:3),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Above the Break 3,24+ Left Center,,,365.0,4.0,3.0,1.0,,,,,,,,,,,,,
367,PT00M31.00S,2022-11-19T02:06:33.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629723,5.601182654402102,48.28431372549019,1610612763,63,57,2022-11-19T02:06:37Z,3660000,False,9.0,0.0,1,left,J. Konchar running Layup (13 PTS) (J. Morant 6 AST),"[1629723, 1629630]",1610612763.0,MEM,running,,,Konchar,J. Konchar,,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,13.0,J. Morant,1629630.0,6.0,,,,,,,,,
369,PT00M20.00S,2022-11-19T02:06:56.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,90.88370565045992,43.872549019607845,1610612760,63,59,2022-11-19T02:07:00Z,3680000,False,-31.0,33.0,1,right,L. Dort driving finger roll Layup (4 PTS) (M. Muscala 1 AST),"[1629652, 203488]",1610612760.0,OKC,driving finger roll,,,Dort,L. Dort,,,,,,In The Paint (Non-RA),0-8 Center,4.52,Made,,,,,4.0,M. Muscala,203488.0,1.0,,,,,,,,,
371,PT00M00.90S,2022-11-19T02:07:17.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,7.046649145860711,50.98039215686274,1610612763,63,59,2022-11-19T02:07:26Z,3700000,False,-5.0,14.0,1,left,MISS J. Morant driving Layup,[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,,Restricted Area,0-8 Center,1.45,Missed,,,,,,,,,,,,,,,,,
372,PT00M00.90S,2022-11-19T02:07:17.7Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,63,59,2022-11-19T02:07:26Z,3710000,False,,,0,,S. Adams REBOUND (Off:3 Def:3),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,Restricted Area,0-8 Center,,,371.0,6.0,3.0,3.0,,,,,,,,,,,,,
373,PT00M00.00S,2022-11-19T02:07:24.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628991,6.258212877792378,96.07843137254902,1610612763,63,59,2022-11-19T02:07:39Z,3720000,False,-230.0,6.0,1,left,MISS J. Jackson Jr. 3PT - blocked,"[1628991, 1630581]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Left Corner 3,24+ Left,23.05,Missed,,,,,,,,,,,,Giddey,1630581.0,,,,
374,PT00M00.00S,2022-11-19T02:07:24.5Z,2,REGULAR,block,,[],1630581,,,1610612763,63,59,2022-11-19T02:07:35Z,3730000,False,,,0,,J. Giddey BLOCK (1 BLK),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,
375,PT00M00.00S,2022-11-19T02:07:24.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,63,59,2022-11-19T02:07:39Z,3740000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,Left Corner 3,24+ Left,,,373.0,,,,,,,,,,,,,,,,
376,PT00M00.00S,2022-11-19T02:08:24.2Z,2,REGULAR,period,end,[],0,,,1610612763,63,59,2022-11-19T02:08:24Z,3750000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT12M00.00S,2022-11-19T02:21:51.7Z,3,REGULAR,substitution,out,['startperiod'],1631114,,,1610612763,63,59,2022-11-19T02:22:23Z,3760000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT12M00.00S,2022-11-19T02:21:51.7Z,3,REGULAR,substitution,in,['startperiod'],1630526,,,1610612763,63,59,2022-11-19T02:22:23Z,3770000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT12M00.00S,2022-11-19T02:22:49.0Z,3,REGULAR,period,start,[],0,,,1610612763,63,59,2022-11-19T02:22:49Z,3780000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT11M46.00S,2022-11-19T02:23:02.1Z,3,REGULAR,3pt,Jump Shot,[],1628415,69.99014454664915,26.225490196078432,1610612763,63,59,2022-11-19T02:23:06Z,3790000,False,-119.0,230.0,1,right,MISS D. Brooks 25' 3PT,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,Above the Break 3,24+ Left Center,25.86,Missed,,,,,,,,,,,,,,,,,
381,PT11M41.00S,2022-11-19T02:23:07.1Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,63,59,2022-11-19T02:23:06Z,3800000,False,,,0,,J. Giddey REBOUND (Off:0 Def:2),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,Above the Break 3,24+ Left Center,,,380.0,2.0,2.0,0.0,,,,,,,,,,,,,
382,PT11M28.00S,2022-11-19T02:23:20.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,6.652431011826544,52.94117647058824,1610612760,63,61,2022-11-19T02:23:23Z,3810000,False,-15.0,10.0,1,left,J. Giddey driving finger roll Layup (6 PTS) (M. Muscala 2 AST),"[1630581, 203488]",1610612760.0,OKC,driving finger roll,,,Giddey,J. Giddey,,,,,,Restricted Area,0-8 Center,1.78,Made,,,,,6.0,M. Muscala,203488.0,2.0,,,,,,,,,
384,PT11M10.00S,2022-11-19T02:23:40.6Z,3,REGULAR,turnover,traveling,[],1629630,,,1610612763,63,61,2022-11-19T02:23:45Z,3830000,False,,,0,,J. Morant traveling TURNOVER (2 TO),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,1193.0,Above the Break 3,24+ Left Center,,,,,,,,,,,2.0,,,,,,,,
385,PT11M00.00S,2022-11-19T02:24:05.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203488,32.670827858081466,44.6078431372549,1610612760,63,61,2022-11-19T02:24:10Z,3840000,False,27.0,255.0,1,left,MISS M. Muscala 25' 3PT,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,Above the Break 3,24+ Center,25.6,Missed,,,,,,,,,,,,,,,,,
386,PT10M56.00S,2022-11-19T02:24:09.7Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,63,61,2022-11-19T02:24:10Z,3850000,False,,,0,,J. Morant REBOUND (Off:1 Def:4),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Above the Break 3,24+ Center,,,385.0,5.0,4.0,1.0,,,,,,,,,,,,,
387,PT10M51.00S,2022-11-19T02:24:14.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628415,74.19513797634691,16.42156862745098,1610612763,66,61,2022-11-19T02:24:18Z,3860000,False,-168.0,190.0,1,right,D. Brooks 25' 3PT running (8 PTS) (J. Morant 7 AST),"[1628415, 1629630]",1610612763.0,MEM,running,,,Brooks,D. Brooks,,,,,,Above the Break 3,24+ Left Center,25.36,Made,,,,,8.0,J. Morant,1629630.0,7.0,,,,,,,,,
389,PT10M42.00S,2022-11-19T02:24:23.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629652,15.325229960578188,37.745098039215684,1610612760,66,61,2022-11-19T02:24:28Z,3880000,False,61.0,92.0,1,left,MISS L. Dort 11' driving floating Shot,[1629652],1610612760.0,OKC,driving floating,,,Dort,L. Dort,,,,,,In The Paint (Non-RA),8-16 Right,11.02,Missed,,,,,,,,,,,,,,,,,
390,PT10M38.00S,2022-11-19T02:24:27.9Z,3,REGULAR,rebound,defensive,[],1629723,,,1610612763,66,61,2022-11-19T02:30:59Z,3890000,False,,,0,,J. Konchar REBOUND (Off:1 Def:4),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,In The Paint (Non-RA),8-16 Right,,,389.0,5.0,4.0,1.0,,,,,,,,,,,,,
391,PT10M25.00S,2022-11-19T02:24:41.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,81.2910643889619,50.245098039215684,1610612763,66,61,2022-11-19T02:24:45Z,3900000,False,1.0,123.0,1,right,MISS J. Morant 12' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,,In The Paint (Non-RA),8-16 Center,12.34,Missed,,,,,,,,,,,,,,,,,
392,PT10M21.00S,2022-11-19T02:24:45.0Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,66,61,2022-11-19T02:24:45Z,3910000,False,,,0,,J. Giddey REBOUND (Off:0 Def:3),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,In The Paint (Non-RA),8-16 Center,,,391.0,3.0,3.0,0.0,,,,,,,,,,,,,
393,PT10M16.00S,2022-11-19T02:24:49.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630581,7.5722733245729295,47.05882352941176,1610612760,66,61,2022-11-19T02:24:55Z,3920000,False,15.0,19.0,1,left,MISS J. Giddey running finger roll Layup,[1630581],1610612760.0,OKC,running finger roll,,,Giddey,J. Giddey,,,,,,Restricted Area,0-8 Center,2.38,Missed,,,,,,,,,,,,,,,,,
394,PT10M13.00S,2022-11-19T02:24:52.7Z,3,REGULAR,rebound,defensive,[],1629723,,,1610612763,66,61,2022-11-19T02:24:55Z,3930000,False,,,0,,J. Konchar REBOUND (Off:1 Def:5),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,Restricted Area,0-8 Center,,,393.0,6.0,5.0,1.0,,,,,,,,,,,,,
395,PT10M08.00S,2022-11-19T02:24:58.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628991,91.93495400788436,45.09803921568628,1610612763,66,61,2022-11-19T02:25:03Z,3940000,False,-25.0,23.0,1,right,MISS J. Jackson Jr. driving finger roll Layup - blocked,"[1628991, 1630526]",1610612763.0,MEM,driving finger roll,,,Jackson Jr.,J. Jackson Jr.,,,,,,Restricted Area,0-8 Center,3.38,Missed,,,,,,,,,,,,Robinson-Earl,1630526.0,,,,
396,PT10M08.00S,2022-11-19T02:24:58.3Z,3,REGULAR,block,,[],1630526,,,1610612763,66,61,2022-11-19T02:25:00Z,3950000,False,,,0,,J. Robinson-Earl BLOCK (2 BLK),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
397,PT10M03.00S,2022-11-19T02:25:03.3Z,3,REGULAR,rebound,defensive,[],1629652,,,1610612760,66,61,2022-11-19T02:25:03Z,3960000,False,,,0,,L. Dort REBOUND (Off:2 Def:3),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,Restricted Area,0-8 Center,,,395.0,5.0,3.0,2.0,,,,,,,,,,,,,
398,PT09M52.00S,2022-11-19T02:25:13.8Z,3,REGULAR,turnover,bad pass,[],1630581,,,1610612760,66,61,2022-11-19T02:25:16Z,3970000,False,,,0,,J. Giddey bad pass TURNOVER (3 TO),"[1630581, 1628991]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,3.0,Jackson Jr.,1628991.0,,,,,,
399,PT09M52.00S,2022-11-19T02:25:13.8Z,3,REGULAR,steal,,[],1628991,,,1610612763,66,61,2022-11-19T02:25:15Z,3980000,False,,,0,,J. Jackson Jr. STEAL (2 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
400,PT09M43.00S,2022-11-19T02:25:22.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628415,93.24901445466492,49.50980392156863,1610612763,66,61,2022-11-19T02:25:27Z,3990000,False,-2.0,11.0,1,right,MISS D. Brooks driving reverse Layup,[1628415],1610612763.0,MEM,driving reverse,,,Brooks,D. Brooks,,,,,,Restricted Area,0-8 Center,1.13,Missed,,,,,,,,,,,,,,,,,
401,PT09M39.00S,2022-11-19T02:25:26.2Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,66,61,2022-11-19T02:25:27Z,4000000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:4),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Restricted Area,0-8 Center,,,400.0,4.0,4.0,0.0,,,,,,,,,,,,,
402,PT09M31.00S,2022-11-19T02:25:34.4Z,3,REGULAR,3pt,Jump Shot,[],203488,30.305519053876477,17.15686274509804,1610612760,66,61,2022-11-19T02:25:38Z,4010000,False,164.0,232.0,1,left,MISS M. Muscala 28' 3PT,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,Above the Break 3,24+ Right Center,28.46,Missed,,,,,,,,,,,,,,,,,
403,PT09M29.00S,2022-11-19T02:25:36.4Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,66,61,2022-11-19T02:25:38Z,4020000,False,,,0,,J. Jackson Jr. REBOUND (Off:2 Def:6),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Above the Break 3,24+ Right Center,,,402.0,8.0,6.0,2.0,,,,,,,,,,,,,
404,PT09M23.00S,2022-11-19T02:25:43.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629723,90.88370565045992,3.431372549019608,1610612763,69,61,2022-11-19T02:25:51Z,4030000,False,-233.0,33.0,1,right,J. Konchar 3PT running (16 PTS) (D. Brooks 5 AST),"[1629723, 1628415]",1610612763.0,MEM,running,,,Konchar,J. Konchar,,,,,,Left Corner 3,24+ Left,23.52,Made,,,,,16.0,D. Brooks,1628415.0,5.0,,,,,,,,,
406,PT09M08.00S,2022-11-19T02:25:57.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,6.1268068331143235,51.470588235294116,1610612760,69,63,2022-11-19T02:26:00Z,4050000,False,-7.0,5.0,1,left,J. Giddey driving finger roll Layup (8 PTS),[1630581],1610612760.0,OKC,driving finger roll,,,Giddey,J. Giddey,,,,,,Restricted Area,0-8 Center,0.9,Made,,,,,8.0,,,,,,,,,,,,
407,PT08M51.00S,2022-11-19T02:26:14.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,90.62089356110381,41.42156862745098,1610612763,69,63,2022-11-19T02:26:20Z,4060000,False,-43.0,36.0,1,right,MISS J. Morant driving floating bank Shot,[1629630],1610612763.0,MEM,driving floating bank,,,Morant,J. Morant,,,,,,In The Paint (Non-RA),0-8 Center,5.58,Missed,,,,,,,,,,,,,,,,,
408,PT08M50.00S,2022-11-19T02:26:16.1Z,3,REGULAR,rebound,offensive,[],1629630,,,1610612763,69,63,2022-11-19T02:26:16Z,4070000,False,,,0,,J. Morant REBOUND (Off:2 Def:4),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,In The Paint (Non-RA),0-8 Center,,,407.0,6.0,4.0,2.0,,,,,,,,,,,,,
409,PT08M42.00S,2022-11-19T02:26:23.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628415,92.9862023653088,46.81372549019608,1610612763,71,63,2022-11-19T02:26:27Z,4080000,False,-16.0,13.0,1,right,D. Brooks driving finger roll Layup (10 PTS) (J. Morant 8 AST),"[1628415, 1629630]",1610612763.0,MEM,driving finger roll,,,Brooks,D. Brooks,,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,10.0,J. Morant,1629630.0,8.0,,,,,,,,,
411,PT08M33.00S,2022-11-19T02:26:35.7Z,3,REGULAR,foul,personal,[],1629630,,,1610612760,71,63,2022-11-19T02:26:51Z,4100000,False,,,0,,J. Morant personal FOUL (1 PF),"[1629630, 1629652]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,1193.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,0.0,Dort,1629652.0
413,PT08M26.00S,2022-11-19T02:27:02.4Z,3,REGULAR,3pt,Jump Shot,[],1630526,4.681340341655716,2.696078431372549,1610612760,71,63,2022-11-19T02:27:08Z,4120000,False,237.0,-8.0,1,left,MISS J. Robinson-Earl 3PT,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,Right Corner 3,24+ Right,23.67,Missed,,,,,,,,,,,,,,,,,
414,PT08M20.00S,2022-11-19T02:27:08.4Z,3,REGULAR,rebound,offensive,[],1628983,,,1610612760,71,63,2022-11-19T02:27:08Z,4130000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:4),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Right Corner 3,24+ Right,,,413.0,5.0,4.0,1.0,,,,,,,,,,,,,
415,PT08M20.00S,2022-11-19T02:27:09.9Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628983,7.440867279894875,70.09803921568627,1610612760,71,63,2022-11-19T02:27:14Z,4140000,False,-100.0,17.0,1,left,MISS S. Gilgeous-Alexander 10' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Mid-Range,8-16 Left,10.2,Missed,,,,,,,,,,,,,,,,,
416,PT08M20.00S,2022-11-19T02:27:09.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612763,71,63,2022-11-19T02:27:21Z,4150000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,Mid-Range,8-16 Left,,,415.0,,,,,,,,,,,,,,,,
