shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
01:09,175,PT01M09.00S,2022-12-08T01:35:22.3Z,1,REGULAR,3pt,Jump Shot,[],1628415,31.09395532194481,64.4607843137255,1610612763,24,23,2022-12-08T01:35:27Z,1720000,False,-72.0,240.0,1,left,MISS D. Brooks 25' 3PT,[1628415],24,1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,25.05,Missed,,,,,,,,,,,,,,,,,,
01:05,176,PT01M05.00S,2022-12-08T01:35:26.3Z,1,REGULAR,rebound,defensive,[],1630198,,,1610612760,24,23,2022-12-08T01:35:27Z,1730000,False,,,0,,I. Joe REBOUND (Off:0 Def:2),[1630198],11,1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Center,,,175.0,2.0,2.0,0.0,,,,,,,,,,,,,,
00:59,177,PT00M59.50S,2022-12-08T01:35:32.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,90.09526938239159,38.72549019607843,1610612760,24,23,2022-12-08T01:35:53Z,1740000,False,-56.0,41.0,1,right,MISS T. Mann 6' driving floating bank Shot,[1630544],23,1610612760.0,OKC,driving floating bank,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,6.95,Missed,,,,,,,,,,,,,,,,,,
00:56,178,PT00M56.60S,2022-12-08T01:35:35.3Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,24,23,2022-12-08T01:35:53Z,1750000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],13,1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,177.0,1.0,1.0,0.0,,,,,,,,,,,,,,
00:53,179,PT00M53.40S,2022-12-08T01:35:39.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629634,6.521024967148489,41.17647058823529,1610612763,26,23,2022-12-08T02:00:09Z,1760000,False,44.0,9.0,1,left,B. Clarke running Layup (2 PTS) (D. Roddy 2 AST),"[1629634, 1631223]",15,1610612763.0,MEM,running,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,4.5,Made,,,,,2.0,D. Roddy,1631223.0,2.0,,,,,,,,,,
00:53,181,PT00M53.40S,2022-12-08T01:35:43.2Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630544,,,1610612763,26,23,2022-12-08T01:36:04Z,1780000,False,,,0,,T. Mann shooting personal FOUL (1 PF) (Clarke 1 FT),"[1630544, 1629634]",23,1610612760.0,OKC,shooting,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627964.0,1.0,0.0,Clarke,1629634.0,,,
00:53,183,PT00M53.40S,2022-12-08T01:35:56.3Z,1,REGULAR,substitution,out,[],1630647,,,1610612763,26,23,2022-12-08T01:35:59Z,1800000,False,,,0,,SUB out: E. Omoruyi,[1630647],97,1610612760.0,OKC,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,,,,,,,,,,,,,,,
00:53,184,PT00M53.40S,2022-12-08T01:35:56.3Z,1,REGULAR,substitution,in,[],203488,,,1610612763,26,23,2022-12-08T01:35:59Z,1810000,False,,,0,,SUB in: M. Muscala,[203488],33,1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
00:53,185,PT00M53.40S,2022-12-08T01:36:09.4Z,1,REGULAR,freethrow,1 of 1,[],1629634,,,1610612763,27,23,2022-12-08T01:36:09Z,1820000,False,,,0,,B. Clarke Free Throw 1 of 1 (3 PTS),[1629634],15,1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
00:31,186,PT00M31.80S,2022-12-08T01:36:34.7Z,1,REGULAR,2pt,Jump Shot,[],1630198,72.35545335085413,51.71568627450981,1610612760,27,23,2022-12-08T01:36:39Z,1830000,False,9.0,207.0,1,right,MISS I. Joe 20' pullup Shot,[1630198],11,1610612760.0,OKC,pullup,,,Joe,I. Joe,,,,,Mid-Range,16-24 Center,20.76,Missed,,,,,,,,,,,,,,,,,,
00:28,187,PT00M28.80S,2022-12-08T01:36:37.7Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,27,23,2022-12-08T01:36:39Z,1840000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:2),[1628991],13,1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,16-24 Center,,,186.0,2.0,2.0,0.0,,,,,,,,,,,,,,
00:10,188,PT00M10.40S,2022-12-08T01:36:56.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,10.068988173455978,37.254901960784316,1610612763,27,23,2022-12-08T01:37:00Z,1850000,False,64.0,42.0,1,left,MISS B. Clarke 7' turnaround Shot,[1629634],15,1610612763.0,MEM,turnaround,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,7.64,Missed,,,,,,,,,,,,,,,,,,
00:07,189,PT00M07.60S,2022-12-08T01:36:58.9Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,27,23,2022-12-08T01:36:58Z,1860000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:3),[1628983],2,1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,188.0,3.0,3.0,0.0,,,,,,,,,,,,,,
00:02,190,PT00M02.40S,2022-12-08T01:37:07.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629634,,,1610612760,27,23,2022-12-08T01:37:16Z,1870000,False,,,0,,B. Clarke personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1629634, 1628983]",15,1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,1627964.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,,
00:02,192,PT00M02.40S,2022-12-08T01:37:34.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1628983,,,1610612760,27,24,2022-12-08T01:37:34Z,1890000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (11 PTS),[1628983],2,1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
00:02,193,PT00M02.40S,2022-12-08T01:37:35.2Z,1,REGULAR,substitution,out,[],1630198,,,1610612760,27,24,2022-12-08T01:37:39Z,1900000,False,,,0,,SUB out: I. Joe,[1630198],11,1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
00:02,194,PT00M02.40S,2022-12-08T01:37:35.2Z,1,REGULAR,substitution,in,[],1630598,,,1610612760,27,24,2022-12-08T01:37:39Z,1910000,False,,,0,,SUB in: A. Wiggins,[1630598],21,1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
00:02,195,PT00M02.40S,2022-12-08T01:37:50.3Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1628983,,,1610612760,27,25,2022-12-08T01:37:50Z,1920000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (12 PTS),[1628983],2,1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
00:00,196,PT00M00.20S,2022-12-08T01:37:57.2Z,1,REGULAR,3pt,Jump Shot,[],1628415,53.03876478318003,76.9607843137255,1610612763,27,25,2022-12-08T01:38:02Z,1930000,False,-135.0,446.0,1,left,MISS D. Brooks 46' 3PT,[1628415],24,1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,46.6,Missed,,,,,,,,,,,,,,,,,,
00:00,197,PT00M00.20S,2022-12-08T01:37:57.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,27,25,2022-12-08T01:38:02Z,1940000,False,,,0,,TEAM offensive REBOUND,[],,1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Right Center,,,196.0,,,,,,,,,,,,,,,,,
00:00,198,PT00M00.00S,2022-12-08T01:38:00.9Z,1,REGULAR,period,end,[],0,,,1610612763,27,25,2022-12-08T01:38:00Z,1950000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,199,PT12M00.00S,2022-12-08T01:40:04.6Z,2,REGULAR,substitution,out,['startperiod'],1631223,,,1610612763,27,25,2022-12-08T01:40:31Z,1960000,False,,,0,,SUB out: D. Roddy,[1631223],27,1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,200,PT12M00.00S,2022-12-08T01:40:04.6Z,2,REGULAR,substitution,out,['startperiod'],1628983,,,1610612763,27,25,2022-12-08T01:40:31Z,1970000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],2,1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,201,PT12M00.00S,2022-12-08T01:40:04.6Z,2,REGULAR,substitution,out,['startperiod'],203488,,,1610612763,27,25,2022-12-08T01:40:31Z,1980000,False,,,0,,SUB out: M. Muscala,[203488],33,1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,202,PT12M00.00S,2022-12-08T01:40:04.6Z,2,REGULAR,substitution,out,['startperiod'],1630598,,,1610612763,27,25,2022-12-08T01:40:31Z,1990000,False,,,0,,SUB out: A. Wiggins,[1630598],21,1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,203,PT12M00.00S,2022-12-08T01:40:04.6Z,2,REGULAR,substitution,in,['startperiod'],1630533,,,1610612763,27,25,2022-12-08T01:40:31Z,2000000,False,,,0,,SUB in: Z. Williams,[1630533],8,1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,204,PT12M00.00S,2022-12-08T01:40:04.6Z,2,REGULAR,substitution,in,['startperiod'],1631119,,,1610612763,27,25,2022-12-08T01:40:31Z,2010000,False,,,0,,SUB in: J. Williams,[1631119],6,1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,205,PT12M00.00S,2022-12-08T01:40:04.6Z,2,REGULAR,substitution,in,['startperiod'],1631114,,,1610612763,27,25,2022-12-08T01:40:31Z,2020000,False,,,0,,SUB in: J. Williams,[1631114],8,1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,206,PT12M00.00S,2022-12-08T01:40:04.6Z,2,REGULAR,substitution,in,['startperiod'],1630581,,,1610612763,27,25,2022-12-08T01:40:31Z,2030000,False,,,0,,SUB in: J. Giddey,[1630581],3,1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,207,PT12M00.00S,2022-12-08T01:40:39.4Z,2,REGULAR,period,start,[],0,,,1610612760,27,25,2022-12-08T01:40:39Z,2040000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:44,208,PT11M44.00S,2022-12-08T01:40:55.2Z,2,REGULAR,3pt,Jump Shot,[],1630544,71.69842312746385,77.69607843137256,1610612760,27,28,2022-12-08T01:41:00Z,2050000,False,138.0,214.0,1,right,T. Mann 25' 3PT step back (3 PTS) (J. Williams 1 AST),"[1630544, 1631119]",23,1610612760.0,OKC,step back,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,25.45,Made,,,,,3.0,J. Williams,1631119.0,1.0,,,,,,,,,,
11:25,210,PT11M25.00S,2022-12-08T01:41:12.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,13.091327201051248,40.68627450980392,1610612763,27,28,2022-12-08T01:41:19Z,2070000,False,47.0,71.0,1,left,MISS D. Brooks 8' driving floating Shot,[1628415],24,1610612763.0,MEM,driving floating,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Right,8.46,Missed,,,,,,,,,,,,,,,,,,
11:22,211,PT11M22.00S,2022-12-08T01:41:15.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,27,28,2022-12-08T01:41:19Z,2080000,False,,,0,,TEAM defensive REBOUND,[],,1610612760.0,OKC,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,210.0,,,,,,,,,,,,,,,,,
11:12,213,PT11M12.00S,2022-12-08T01:41:37.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,90.88370565045992,55.14705882352941,1610612760,27,28,2022-12-08T01:41:42Z,2100000,False,26.0,33.0,1,right,MISS J. Williams driving Layup,[1631114],8,1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,4.2,Missed,,,,,,,,,,,,,,,,,,
11:10,214,PT11M10.00S,2022-12-08T01:41:40.7Z,2,REGULAR,rebound,offensive,[],1631114,,,1610612760,27,28,2022-12-08T01:41:40Z,2110000,False,,,0,,J. Williams REBOUND (Off:1 Def:0),[1631114],8,1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,213.0,1.0,0.0,1.0,,,,,,,,,,,,,,
11:10,215,PT11M10.00S,2022-12-08T01:41:40.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631114,94.40999984741211,50.0,1610612760,27,30,2022-12-08T01:41:40Z,2120000,False,0.0,0.0,1,right,J. Williams tip Layup (4 PTS),[1631114],8,1610612760.0,OKC,tip,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,4.0,,,,,,,,,,,,,
10:52,216,PT10M52.00S,2022-12-08T01:41:57.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,13.485545335085414,43.38235294117647,1610612763,29,30,2022-12-08T01:42:02Z,2130000,False,33.0,74.0,1,left,J. Jackson Jr. 8' Hook (2 PTS),[1628991],13,1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,8.13,Made,,,,,2.0,,,,,,,,,,,,,
10:28,217,PT10M28.00S,2022-12-08T01:42:21.5Z,2,REGULAR,3pt,Jump Shot,[],1631114,67.23061760840999,32.84313725490196,1610612760,29,30,2022-12-08T01:42:25Z,2140000,False,-86.0,256.0,1,right,MISS J. Williams 26' 3PT,[1631114],8,1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,26.95,Missed,,,,,,,,,,,,,,,,,,
10:26,218,PT10M26.00S,2022-12-08T01:42:23.5Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,29,30,2022-12-08T01:42:25Z,2150000,False,,,0,,B. Clarke REBOUND (Off:0 Def:3),[1629634],15,1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Above the Break 3,24+ Left Center,,,217.0,3.0,3.0,0.0,,,,,,,,,,,,,,
10:15,219,PT10M15.00S,2022-12-08T01:42:34.6Z,2,REGULAR,3pt,Jump Shot,[],1628991,19.793035479632064,6.61764705882353,1610612763,29,30,2022-12-08T01:42:39Z,2160000,False,217.0,134.0,1,left,MISS J. Jackson Jr. 25' 3PT,[1628991],13,1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,25.47,Missed,,,,,,,,,,,,,,,,,,
10:12,220,PT10M12.00S,2022-12-08T01:42:37.6Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,29,30,2022-12-08T01:42:39Z,2170000,False,,,0,,J. Giddey REBOUND (Off:1 Def:1),[1630581],3,1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,219.0,2.0,1.0,1.0,,,,,,,,,,,,,,
10:03,221,PT10M03.00S,2022-12-08T01:42:50.7Z,2,REGULAR,foul,personal,[],1630533,,,1610612760,29,30,2022-12-08T01:42:56Z,2180000,False,,,0,,Z. Williams personal FOUL (1 PF),"[1630533, 1630544]",8,1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,2005.0,1.0,0.0,Mann,1630544.0,,,
09:55,223,PT09M55.00S,2022-12-08T01:43:16.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631119,87.46714848883047,49.01960784313725,1610612760,29,30,2022-12-08T04:33:36Z,2200000,False,-5.0,65.0,1,right,MISS J. Williams 6' Hook,[1631119],6,1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,6.55,Missed,,,,,,,,,,,,,,,,,,
09:52,224,PT09M52.00S,2022-12-08T01:43:19.1Z,2,REGULAR,rebound,offensive,[],1630581,,,1610612760,29,30,2022-12-08T01:43:21Z,2210000,False,,,0,,J. Giddey REBOUND (Off:2 Def:1),[1630581],3,1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,223.0,3.0,1.0,2.0,,,,,,,,,,,,,,
09:52,225,PT09M52.00S,2022-12-08T01:43:19.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630581,87.33574244415243,49.50980392156863,1610612760,29,30,2022-12-08T01:43:24Z,2220000,False,-2.0,67.0,1,right,MISS J. Giddey 6' putback Layup - blocked,"[1630581, 1628991]",3,1610612760.0,OKC,putback,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,6.65,Missed,,,,,,,,,Jackson Jr.,1628991.0,,,,,,,,
09:52,226,PT09M52.00S,2022-12-08T01:43:19.6Z,2,REGULAR,block,,[],1628991,,,1610612760,29,30,2022-12-08T01:43:21Z,2230000,False,,,0,,J. Jackson Jr. BLOCK (2 BLK),[1628991],13,1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
09:52,227,PT09M52.00S,2022-12-08T01:43:19.6Z,2,REGULAR,rebound,defensive,[],1630533,,,1610612763,29,30,2022-12-08T01:43:24Z,2240000,False,,,0,,Z. Williams REBOUND (Off:0 Def:1),[1630533],8,1610612763.0,MEM,,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,225.0,1.0,1.0,0.0,,,,,,,,,,,,,,
09:45,228,PT09M45.00S,2022-12-08T01:43:26.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,5.601182654402102,45.09803921568628,1610612763,31,30,2022-12-08T01:43:37Z,2250000,False,25.0,0.0,1,left,B. Clarke reverse Layup (5 PTS) (Z. Williams 1 AST),"[1629634, 1630533]",15,1610612763.0,MEM,reverse,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,2.45,Made,,,,,5.0,Z. Williams,1630533.0,1.0,,,,,,,,,,
09:31,230,PT09M31.00S,2022-12-08T01:43:40.5Z,2,REGULAR,turnover,bad pass,[],1630581,,,1610612760,31,30,2022-12-08T01:43:43Z,2270000,False,,,0,,J. Giddey bad pass TURNOVER (1 TO),"[1630581, 1626145]",3,1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Jones,1626145.0
09:31,231,PT09M31.00S,2022-12-08T01:43:40.5Z,2,REGULAR,steal,,[],1626145,,,1610612763,31,30,2022-12-08T01:43:42Z,2280000,False,,,0,,T. Jones STEAL (2 STL),[1626145],21,1610612763.0,MEM,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
09:26,232,PT09M26.00S,2022-12-08T01:43:45.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630533,15.062417871222076,94.11764705882352,1610612763,31,30,2022-12-08T02:05:20Z,2290000,False,-221.0,89.0,1,left,MISS Z. Williams running 3PT,[1630533],8,1610612763.0,MEM,running,,,Williams,Z. Williams,,,,,Left Corner 3,24+ Left,23.79,Missed,,,,,,,,,,,,,,,,,,
09:24,233,PT09M24.00S,2022-12-08T01:43:49.7Z,2,REGULAR,rebound,offensive,[],1626145,,,1610612763,31,30,2022-12-08T01:43:49Z,2300000,False,,,0,,T. Jones REBOUND (Off:1 Def:0),[1626145],21,1610612763.0,MEM,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,,,232.0,1.0,0.0,1.0,,,,,,,,,,,,,,
09:24,234,PT09M24.00S,2022-12-08T01:43:52.0Z,2,REGULAR,foul,personal,[],1631119,,,1610612763,31,30,2022-12-08T02:05:56Z,2310000,False,,,0,,J. Williams personal FOUL (1 PF),"[1631119, 1626145]",6,1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2005.0,1.0,0.0,Jones,1626145.0,,,
09:19,236,PT09M19.00S,2022-12-08T01:44:16.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628415,27.54599211563732,77.20588235294117,1610612763,31,30,2022-12-08T01:44:22Z,2330000,False,-136.0,206.0,1,left,MISS D. Brooks 24' pullup 3PT,[1628415],24,1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,24.72,Missed,,,,,,,,,,,,,,,,,,
09:15,237,PT09M15.00S,2022-12-08T01:44:20.8Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,31,30,2022-12-08T01:44:22Z,2340000,False,,,0,,J. Giddey REBOUND (Off:2 Def:2),[1630581],3,1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,236.0,4.0,2.0,2.0,,,,,,,,,,,,,,
09:09,238,PT09M09.00S,2022-12-08T01:44:26.3Z,2,REGULAR,3pt,Jump Shot,[],1630526,74.85216819973719,12.254901960784313,1610612760,31,30,2022-12-08T01:44:31Z,2350000,False,-189.0,184.0,1,right,MISS J. Robinson-Earl 26' 3PT,[1630526],50,1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Left Center,26.35,Missed,,,,,,,,,,,,,,,,,,
09:05,239,PT09M05.00S,2022-12-08T01:44:30.4Z,2,REGULAR,rebound,offensive,[],1630526,,,1610612760,31,30,2022-12-08T01:44:30Z,2360000,False,,,0,,J. Robinson-Earl REBOUND (Off:3 Def:2),[1630526],50,1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Left Center,,,238.0,5.0,2.0,3.0,,,,,,,,,,,,,,
09:03,240,PT09M03.00S,2022-12-08T01:44:32.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630581,87.20433639947439,50.98039215686274,1610612760,31,30,2022-12-08T01:44:37Z,2370000,False,5.0,68.0,1,right,MISS J. Giddey 6' driving floating Shot - blocked,"[1630581, 1628991]",3,1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,6.8,Missed,,,,,,,,,Jackson Jr.,1628991.0,,,,,,,,
09:03,241,PT09M03.00S,2022-12-08T01:44:32.8Z,2,REGULAR,block,,[],1628991,,,1610612760,31,30,2022-12-08T01:44:35Z,2380000,False,,,0,,J. Jackson Jr. BLOCK (3 BLK),[1628991],13,1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
08:59,242,PT08M59.00S,2022-12-08T01:44:36.8Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,31,30,2022-12-08T01:44:37Z,2390000,False,,,0,,B. Clarke REBOUND (Off:0 Def:4),[1629634],15,1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,,,240.0,4.0,4.0,0.0,,,,,,,,,,,,,,
08:47,243,PT08M47.00S,2022-12-08T01:44:48.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,10.988830486202366,42.64705882352941,1610612763,31,30,2022-12-08T01:44:52Z,2400000,False,37.0,51.0,1,left,MISS J. Jackson Jr. 6' driving floating Shot,[1628991],13,1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.27,Missed,,,,,,,,,,,,,,,,,,
08:43,244,PT08M43.00S,2022-12-08T01:44:52.3Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,31,30,2022-12-08T01:44:52Z,2410000,False,,,0,,J. Giddey REBOUND (Off:2 Def:3),[1630581],3,1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,243.0,5.0,3.0,2.0,,,,,,,,,,,,,,
08:32,245,PT08M32.00S,2022-12-08T01:45:03.2Z,2,REGULAR,2pt,Jump Shot,[],1630544,87.46714848883047,33.82352941176471,1610612760,31,30,2022-12-08T01:45:10Z,2420000,False,-81.0,65.0,1,right,MISS T. Mann 10' driving floating Shot,[1630544],23,1610612760.0,OKC,driving floating,,,Mann,T. Mann,,,,,Mid-Range,8-16 Left,10.4,Missed,,,,,,,,,,,,,,,,,,
08:26,247,PT08M26.00S,2022-12-08T01:45:09.2Z,2,REGULAR,rebound,offensive,[],1630544,,,1610612760,31,30,2022-12-08T02:06:57Z,2440000,False,,,0,,T. Mann REBOUND (Off:1 Def:0),[1630544],23,1610612760.0,OKC,,,,Mann,T. Mann,,,,,Mid-Range,8-16 Left,,,245.0,1.0,0.0,1.0,,,,,,,,,,,,,,
08:26,382,PT08M26.00S,2022-12-08T01:45:08.5Z,2,REGULAR,turnover,bad pass,[],1630544,,,1610612760,31,30,2022-12-08T02:07:26Z,2445000,False,,,0,,T. Mann bad pass TURNOVER (1 TO),"[1630544, 1630533]",23,1610612760.0,OKC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Williams,1630533.0
08:26,383,PT08M26.00S,2022-12-08T01:45:08.5Z,2,REGULAR,steal,,[],1630533,,,1610612763,31,30,2022-12-08T02:07:15Z,2447500,False,,,0,,Z. Williams STEAL (1 STL),[1630533],8,1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
08:21,248,PT08M21.00S,2022-12-08T01:45:13.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626145,14.273981603153747,47.05882352941176,1610612763,31,30,2022-12-08T02:07:15Z,2450000,False,15.0,82.0,1,left,MISS T. Jones 8' driving floating Shot,[1626145],21,1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,8.3,Missed,,,,,,,,,,,,,,,,,,
