actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
83,PT05M34.00S,2023-01-02T01:25:51.7Z,1,REGULAR,turnover,bad pass,[],1628989,,,1610612758,13,16,2023-01-02T01:25:55Z,830000,False,,,0,,K. Huerter bad pass TURNOVER (1 TO),"[1628989, 1629723]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,1.0,Konchar,1629723.0,,,,,,,,,,,,,,,,,
84,PT05M34.00S,2023-01-02T01:25:51.7Z,1,REGULAR,steal,,[],1629723,,,1610612763,13,16,2023-01-02T01:25:54Z,840000,False,,,0,,J. Konchar STEAL (1 STL),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
85,PT05M30.00S,2023-01-02T01:25:55.5Z,1,REGULAR,turnover,bad pass,[],1629723,,,1610612763,13,16,2023-01-02T01:25:59Z,850000,False,,,0,,J. Konchar bad pass TURNOVER (1 TO),"[1629723, 1628989]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Right Center,1.0,Huerter,1628989.0,,,,,,,,,,,,,,,,,
86,PT05M30.00S,2023-01-02T01:25:55.5Z,1,REGULAR,steal,,[],1628989,,,1610612758,13,16,2023-01-02T01:25:57Z,860000,False,,,0,,K. Huerter STEAL (2 STL),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
87,PT05M25.00S,2023-01-02T01:26:02.7Z,1,REGULAR,turnover,out-of-bounds,[],1628368,,,1610612758,13,16,2023-01-02T01:26:08Z,870000,False,,,0,,D. Fox lost ball out-of-bounds TURNOVER (1 TO),[1628368],1610612758.0,SAC,lost ball,,,Fox,D. Fox,,,,,Mid-Range,8-16 Right,1.0,,,,,,,,,,1626301.0,,,,,,,,,
88,PT05M08.00S,2023-01-02T01:26:25.5Z,1,REGULAR,turnover,bad pass,[],203500,,,1610612763,13,16,2023-01-02T01:26:28Z,880000,False,,,0,,S. Adams bad pass TURNOVER (1 TO),"[203500, 203084]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,Mid-Range,8-16 Center,1.0,Barnes,203084.0,,,,,,,,,,,,,,,,,
89,PT05M08.00S,2023-01-02T01:26:25.5Z,1,REGULAR,steal,,[],203084,,,1610612758,13,16,2023-01-02T01:26:27Z,890000,False,,,0,,H. Barnes STEAL (1 STL),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
90,PT05M04.00S,2023-01-02T01:26:29.8Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628368,81.02825229960578,37.99019607843137,1610612758,13,16,2023-01-02T01:26:56Z,900000,False,-60.0,126.0,1,right,MISS D. Fox 13' running pullup Shot,[1628368],1610612758.0,SAC,running pullup,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,13.94,Missed,,,,,,,,,,,,,,,
91,PT05M00.00S,2023-01-02T01:26:33.8Z,1,REGULAR,rebound,defensive,[],203500,,,1610612763,13,16,2023-01-02T01:26:35Z,910000,False,,,0,,S. Adams REBOUND (Off:1 Def:6),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,90.0,7.0,6.0,1.0,,,,,,,,,,,
92,PT04M54.00S,2023-01-02T01:26:39.7Z,1,REGULAR,3pt,Jump Shot,[],1629723,3.7614980289093296,96.81372549019608,1610612763,16,16,2023-01-02T01:26:44Z,920000,False,-234.0,-17.0,1,left,J. Konchar 3PT  (3 PTS) (D. Roddy 1 AST),"[1629723, 1631223]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Left Corner 3,24+ Left,,,,23.47,Made,,,,,3.0,,,,,,,,D. Roddy,1631223.0,1.0
94,PT04M53.00S,2023-01-02T01:26:44.3Z,1,REGULAR,timeout,full,['team'],0,,,1610612758,16,16,2023-01-02T01:26:44Z,940000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M53.00S,2023-01-02T01:27:37.5Z,1,REGULAR,substitution,out,[],1628415,,,1610612758,16,16,2023-01-02T01:28:15Z,950000,False,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M53.00S,2023-01-02T01:27:37.5Z,1,REGULAR,substitution,out,[],1628368,,,1610612758,16,16,2023-01-02T01:28:15Z,960000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M53.00S,2023-01-02T01:27:37.5Z,1,REGULAR,substitution,out,[],1628989,,,1610612758,16,16,2023-01-02T01:28:15Z,970000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M53.00S,2023-01-02T01:27:37.5Z,1,REGULAR,substitution,out,[],203084,,,1610612758,16,16,2023-01-02T01:28:15Z,980000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M53.00S,2023-01-02T01:27:37.5Z,1,REGULAR,substitution,in,[],1626145,,,1610612758,16,16,2023-01-02T01:28:15Z,990000,False,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M53.00S,2023-01-02T01:27:37.5Z,1,REGULAR,substitution,in,[],1628370,,,1610612758,16,16,2023-01-02T01:28:15Z,1000000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M53.00S,2023-01-02T01:27:37.5Z,1,REGULAR,substitution,in,[],1630558,,,1610612758,16,16,2023-01-02T01:28:15Z,1010000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M53.00S,2023-01-02T01:27:37.5Z,1,REGULAR,substitution,in,[],1626168,,,1610612758,16,16,2023-01-02T01:28:15Z,1020000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M32.00S,2023-01-02T01:28:44.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,94.43166885676742,44.36274509803921,1610612758,16,16,2023-01-02T01:28:48Z,1030000,False,-28.0,0.0,1,right,MISS D. Mitchell driving finger roll Layup - blocked,"[1630558, 203500]",1610612758.0,SAC,driving finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,2.82,Missed,,,,,,,,,,,Adams,203500.0,,,
104,PT04M32.00S,2023-01-02T01:28:44.0Z,1,REGULAR,block,,[],203500,,,1610612758,16,16,2023-01-02T01:28:46Z,1040000,False,,,0,,S. Adams BLOCK (1 BLK),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
105,PT04M32.00S,2023-01-02T01:28:44.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612758,16,16,2023-01-02T01:28:48Z,1050000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,103.0,,,,,,,,,,,,,,
107,PT04M28.00S,2023-01-02T01:29:03.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631099,64.73390275952694,43.872549019607845,1610612758,16,16,2023-01-02T01:29:07Z,1070000,False,-31.0,279.0,1,right,MISS K. Murray 28' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,,28.07,Missed,,,,,,,,,,,,,,,
108,PT04M25.00S,2023-01-02T01:29:06.9Z,1,REGULAR,rebound,defensive,[],203500,,,1610612763,16,16,2023-01-02T01:29:07Z,1080000,False,,,0,,S. Adams REBOUND (Off:1 Def:7),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Center,,,,,,107.0,8.0,7.0,1.0,,,,,,,,,,,
109,PT04M13.00S,2023-01-02T01:29:19.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631223,7.440867279894875,52.20588235294118,1610612763,16,16,2023-01-02T01:29:22Z,1090000,False,-11.0,17.0,1,left,MISS D. Roddy Layup,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,2.06,Missed,,,,,,,,,,,,,,,
110,PT04M12.00S,2023-01-02T01:29:20.5Z,1,REGULAR,rebound,offensive,[],1631223,,,1610612763,16,16,2023-01-02T01:29:22Z,1100000,False,,,0,,D. Roddy REBOUND (Off:1 Def:0),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,,,109.0,1.0,0.0,1.0,,,,,,,,,,,
111,PT04M12.00S,2023-01-02T01:29:23.0Z,1,REGULAR,foul,personal,['2freethrow'],1626158,,,1610612763,16,16,2023-01-02T01:29:36Z,1110000,False,,,0,,R. Holmes shooting personal FOUL (1 PF) (Roddy 2 FT),"[1626158, 1631223]",1610612758.0,SAC,shooting,,,Holmes,R. Holmes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626301.0,1.0,0.0,Roddy,1631223.0,,,,,
113,PT04M12.00S,2023-01-02T01:29:52.7Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1631223,,,1610612763,16,16,2023-01-02T01:29:52Z,1130000,False,,,0,,MISS D. Roddy Free Throw 1 of 2,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
114,PT04M12.00S,2023-01-02T01:29:52.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,16,16,2023-01-02T01:29:52Z,1140000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,113.0,,,,,,,,,,,,,,
115,PT04M12.00S,2023-01-02T01:29:54.9Z,1,REGULAR,substitution,out,[],203500,,,1610612763,16,16,2023-01-02T01:29:57Z,1150000,False,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M12.00S,2023-01-02T01:29:54.9Z,1,REGULAR,substitution,in,[],1630214,,,1610612763,16,16,2023-01-02T01:29:57Z,1160000,False,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT04M12.00S,2023-01-02T01:30:14.8Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1631223,,,1610612763,16,16,2023-01-02T01:30:14Z,1170000,False,,,0,,MISS D. Roddy Free Throw 2 of 2,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
118,PT04M09.00S,2023-01-02T01:30:16.5Z,1,REGULAR,rebound,offensive,[],1629723,,,1610612763,16,16,2023-01-02T01:30:16Z,1180000,False,,,0,,J. Konchar REBOUND (Off:1 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,117.0,2.0,1.0,1.0,,,,,,,,,,,
119,PT04M06.00S,2023-01-02T01:30:19.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629630,6.783837056504599,49.50980392156863,1610612763,18,16,2023-01-02T01:30:23Z,1190000,False,2.0,11.0,1,left,J. Morant alley-oop DUNK (6 PTS) (T. Jones 1 AST),"[1629630, 1626145]",1610612763.0,MEM,alley-oop,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,1.16,Made,,,,,6.0,,,,,,,,T. Jones,1626145.0,1.0
121,PT03M52.00S,2023-01-02T01:30:33.5Z,1,REGULAR,turnover,lost ball,[],1628370,,,1610612758,18,16,2023-01-02T01:30:36Z,1210000,False,,,0,,M. Monk lost ball TURNOVER (1 TO),"[1628370, 1629723]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Mid-Range,16-24 Left Center,1.0,Konchar,1629723.0,,,,,,,,,,,,,,,,,
122,PT03M52.00S,2023-01-02T01:30:33.5Z,1,REGULAR,steal,,[],1629723,,,1610612763,18,16,2023-01-02T01:30:34Z,1220000,False,,,0,,J. Konchar STEAL (2 STL),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
123,PT03M52.00S,2023-01-02T01:30:38.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628370,,,1610612763,18,16,2023-01-02T01:31:22Z,1230000,False,,,0,,M. Monk personal FOUL (1 PF) (Jones 2 FT),"[1628370, 1626145]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1627962.0,1.0,0.0,Jones,1626145.0,,,,,
125,PT03M52.00S,2023-01-02T01:31:37.8Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1626145,,,1610612763,19,16,2023-01-02T01:31:37Z,1250000,False,,,0,,T. Jones Free Throw 1 of 2 (1 PTS),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
126,PT03M52.00S,2023-01-02T01:31:54.4Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1626145,,,1610612763,20,16,2023-01-02T01:31:54Z,1260000,False,,,0,,T. Jones Free Throw 2 of 2 (2 PTS),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,
127,PT03M36.00S,2023-01-02T01:32:16.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,92.9862023653088,43.13725490196079,1610612758,20,18,2023-01-02T01:32:21Z,1270000,False,-34.0,13.0,1,right,M. Monk driving Layup (2 PTS),[1628370],1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,3.68,Made,,,,,2.0,,,,,,,,,,
128,PT03M36.00S,2023-01-02T01:32:18.5Z,1,REGULAR,foul,personal,['1freethrow'],1630214,,,1610612758,20,18,2023-01-02T01:32:29Z,1280000,False,,,0,,X. Tillman shooting personal FOUL (1 PF) (Monk 1 FT),"[1630214, 1628370]",1610612763.0,MEM,shooting,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627962.0,1.0,0.0,Monk,1628370.0,,,,,
130,PT03M36.00S,2023-01-02T01:32:31.3Z,1,REGULAR,substitution,out,[],1629723,,,1610612758,20,18,2023-01-02T01:34:24Z,1300000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT03M36.00S,2023-01-02T01:32:31.3Z,1,REGULAR,substitution,in,[],1631222,,,1610612758,20,18,2023-01-02T01:34:24Z,1310000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT03M36.00S,2023-01-02T01:32:48.1Z,1,REGULAR,freethrow,1 of 1,[],1628370,,,1610612758,20,19,2023-01-02T01:32:48Z,1320000,False,,,0,,M. Monk Free Throw 1 of 1 (3 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,
133,PT03M28.00S,2023-01-02T01:32:58.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630558,,,1610612763,20,19,2023-01-02T01:33:07Z,1330000,False,,,0,,D. Mitchell shooting personal FOUL (1 PF) (Morant 2 FT),"[1630558, 1629630]",1610612758.0,SAC,shooting,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627962.0,1.0,0.0,Morant,1629630.0,,,,,
135,PT03M28.00S,2023-01-02T01:33:19.5Z,1,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,21,19,2023-01-02T01:33:19Z,1350000,False,,,0,,J. Morant Free Throw 1 of 2 (7 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,
136,PT03M28.00S,2023-01-02T01:33:20.0Z,1,REGULAR,substitution,out,[],1626158,,,1610612763,21,19,2023-01-02T01:33:25Z,1360000,False,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT03M28.00S,2023-01-02T01:33:20.0Z,1,REGULAR,substitution,in,[],1627734,,,1610612763,21,19,2023-01-02T01:33:25Z,1370000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT03M28.00S,2023-01-02T01:33:35.7Z,1,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,22,19,2023-01-02T01:33:35Z,1380000,False,,,0,,J. Morant Free Throw 2 of 2 (8 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,Made,,,,,8.0,,,,,,,,,,
139,PT03M14.00S,2023-01-02T01:33:51.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,93.24901445466492,46.32352941176471,1610612758,22,21,2023-01-02T01:33:55Z,1390000,False,-18.0,11.0,1,right,D. Sabonis driving finger roll Layup (6 PTS),[1627734],1610612758.0,SAC,driving finger roll,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,2.14,Made,,,,,6.0,,,,,,,,,,
141,PT03M14.00S,2023-01-02T01:33:54.9Z,1,REGULAR,foul,personal,['1freethrow'],1630214,,,1610612758,22,21,2023-01-02T01:34:11Z,1410000,False,,,0,,X. Tillman shooting personal FOUL (2 PF) (Sabonis 1 FT),"[1630214, 1627734]",1610612763.0,MEM,shooting,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204058.0,2.0,0.0,Sabonis,1627734.0,,,,,
143,PT03M14.00S,2023-01-02T01:34:02.3Z,1,REGULAR,substitution,out,[],1631099,,,1610612758,22,21,2023-01-02T01:34:24Z,1430000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT03M14.00S,2023-01-02T01:34:02.3Z,1,REGULAR,substitution,in,[],1629644,,,1610612758,22,21,2023-01-02T01:34:24Z,1440000,False,,,0,,SUB in: K. Okpala,[1629644],1610612758.0,SAC,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT03M14.00S,2023-01-02T01:34:23.4Z,1,REGULAR,freethrow,1 of 1,[],1627734,,,1610612758,22,22,2023-01-02T01:34:23Z,1450000,False,,,0,,D. Sabonis Free Throw 1 of 1 (7 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,
146,PT03M03.00S,2023-01-02T01:34:36.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,18.74178712220762,38.970588235294116,1610612763,24,22,2023-01-02T01:34:39Z,1460000,False,55.0,124.0,1,left,J. Morant 13' pullup Jump Shot (10 PTS),[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,,,,13.54,Made,,,,,10.0,,,,,,,,,,
147,PT02M55.00S,2023-01-02T01:34:44.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,93.24901445466492,51.470588235294116,1610612758,24,24,2023-01-02T01:34:47Z,1470000,False,7.0,11.0,1,right,M. Monk driving finger roll Layup (5 PTS),[1628370],1610612758.0,SAC,driving finger roll,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,1.33,Made,,,,,5.0,,,,,,,,,,
148,PT02M41.00S,2023-01-02T01:34:57.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,10.5946123521682,45.83333333333333,1610612763,24,24,2023-01-02T01:35:00Z,1480000,False,21.0,47.0,1,left,MISS J. Morant driving Layup,[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,,,,5.15,Missed,,,,,,,,,,,,,,,
149,PT02M39.00S,2023-01-02T01:34:59.7Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,24,24,2023-01-02T01:35:00Z,1490000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,148.0,4.0,3.0,1.0,,,,,,,,,,,
150,PT02M36.00S,2023-01-02T01:35:03.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628370,72.61826544021025,18.872549019607842,1610612758,24,24,2023-01-02T01:35:07Z,1500000,False,-156.0,205.0,1,right,MISS M. Monk 25' step back 3PT,[1628370],1610612758.0,SAC,step back,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,,,,25.73,Missed,,,,,,,,,,,,,,,
151,PT02M32.00S,2023-01-02T01:35:07.0Z,1,REGULAR,rebound,defensive,[],1626145,,,1610612763,24,24,2023-01-02T01:35:07Z,1510000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,150.0,1.0,1.0,0.0,,,,,,,,,,,
152,PT02M28.00S,2023-01-02T01:35:11.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626145,30.042706964520367,27.941176470588236,1610612763,24,24,2023-01-02T01:35:15Z,1520000,False,110.0,230.0,1,left,MISS T. Jones 25' pullup 3PT,[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,25.5,Missed,,,,,,,,,,,,,,,
153,PT02M24.00S,2023-01-02T01:35:14.9Z,1,REGULAR,rebound,offensive,[],1630214,,,1610612763,24,24,2023-01-02T01:35:14Z,1530000,False,,,0,,X. Tillman REBOUND (Off:1 Def:0),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Above the Break 3,24+ Right Center,,,,,,152.0,1.0,0.0,1.0,,,,,,,,,,,
154,PT02M22.00S,2023-01-02T01:35:16.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631223,31.225361366622867,62.99019607843137,1610612763,24,24,2023-01-02T01:35:19Z,1540000,False,-65.0,241.0,1,left,MISS D. Roddy 24' 3PT,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Center,,,,24.96,Missed,,,,,,,,,,,,,,,
155,PT02M20.00S,2023-01-02T01:35:18.2Z,1,REGULAR,rebound,defensive,[],1628370,,,1610612758,24,24,2023-01-02T01:35:19Z,1550000,False,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,,,,,,154.0,1.0,1.0,0.0,,,,,,,,,,,
156,PT02M16.00S,2023-01-02T01:35:22.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626168,94.1688567674113,4.166666666666666,1610612758,24,24,2023-01-02T01:35:27Z,1560000,False,-229.0,2.0,1,right,MISS T. Lyles running 3PT,[1626168],1610612758.0,SAC,running,,,Lyles,T. Lyles,,,,,Left Corner 3,24+ Left,,,,22.92,Missed,,,,,,,,,,,,,,,
157,PT02M12.00S,2023-01-02T01:35:27.4Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,24,24,2023-01-02T01:35:27Z,1570000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Left Corner 3,24+ Left,,,,,,156.0,5.0,3.0,2.0,,,,,,,,,,,
158,PT02M12.00S,2023-01-02T01:35:27.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,94.40999984741211,50.0,1610612758,24,24,2023-01-02T01:35:27Z,1580000,False,0.0,0.0,1,right,MISS D. Sabonis putback Layup,[1627734],1610612758.0,SAC,putback,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,,,,,,,,,,
159,PT02M11.00S,2023-01-02T01:35:27.8Z,1,REGULAR,rebound,defensive,[],1631223,,,1610612763,24,24,2023-01-02T01:35:27Z,1590000,False,,,0,,D. Roddy REBOUND (Off:1 Def:1),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Mid-Range,8-16 Left,,,,,,158.0,2.0,1.0,1.0,,,,,,,,,,,
160,PT02M05.00S,2023-01-02T01:35:34.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,10.33180026281209,50.98039215686274,1610612763,26,24,2023-01-02T01:35:37Z,1600000,False,-5.0,45.0,1,left,J. Morant driving floating Jump Shot (12 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,,,,4.49,Made,,,,,12.0,,,,,,,,,,
161,PT01M53.00S,2023-01-02T01:35:45.7Z,1,REGULAR,3pt,Jump Shot,[],1630558,72.7496714848883,78.92156862745098,1610612758,26,24,2023-01-02T01:35:51Z,1610000,False,145.0,204.0,1,right,MISS D. Mitchell 24' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,24.98,Missed,,,,,,,,,,,,,,,
162,PT01M48.00S,2023-01-02T01:35:50.3Z,1,REGULAR,rebound,offensive,[],1626168,,,1610612758,26,24,2023-01-02T01:35:50Z,1620000,False,,,0,,T. Lyles REBOUND (Off:1 Def:0),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Right Center,,,,,,161.0,1.0,0.0,1.0,,,,,,,,,,,
163,PT01M48.00S,2023-01-02T01:35:50.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626168,94.40999984741211,50.0,1610612758,26,24,2023-01-02T01:35:52Z,1630000,False,0.0,0.0,1,right,MISS T. Lyles tip Layup,[1626168],1610612758.0,SAC,tip,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
