shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
11:35,380,PT11M35.00S,2022-12-10T02:24:13.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,9.674770039421814,46.32352941176471,1610612765,63,53,2022-12-10T02:24:16Z,3690000,False,18.0,38.0,1,left,MISS J. Ivey driving finger roll Layup - blocked,"[1631093, 1628991]",23,1610612765.0,DET,driving finger roll,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,4.26,Missed,,,,,,,,,,,,,,,,,Jackson Jr.,1628991.0
11:35,381,PT11M35.00S,2022-12-10T02:24:13.2Z,3,REGULAR,block,,[],1628991,,,1610612765,63,53,2022-12-10T02:24:15Z,3700000,False,,,0,,J. Jackson Jr. BLOCK (2 BLK),[1628991],13,1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
11:32,382,PT11M32.00S,2022-12-10T02:24:16.2Z,3,REGULAR,rebound,defensive,[],1629723,,,1610612763,63,53,2022-12-10T02:30:44Z,3710000,False,,,0,,J. Konchar REBOUND (Off:0 Def:3),[1629723],46,1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,,,,,,,,380.0,3.0,3.0,0.0,,,,,,,
11:24,383,PT11M24.00S,2022-12-10T02:24:29.7Z,3,REGULAR,foul,personal,[],1631093,,,1610612763,63,53,2022-12-10T02:24:33Z,3720000,False,,,0,,J. Ivey personal FOUL (3 PF),"[1631093, 203500]",23,1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1146.0,3.0,0.0,Adams,203500.0,,
11:12,385,PT11M12.00S,2022-12-10T02:24:51.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,83.919185282523,47.549019607843135,1610612763,65,53,2022-12-10T02:24:57Z,3740000,False,-12.0,99.0,1,right,J. Jackson Jr. 9' turnaround Hook (14 PTS) (J. Morant 7 AST),"[1628991, 1629630]",13,1610612763.0,MEM,turnaround,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,9.95,Made,14.0,J. Morant,1629630.0,7.0,,,,,,,,,,,,,,
10:50,387,PT10M50.00S,2022-12-10T02:25:13.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630165,6.652431011826544,53.431372549019606,1610612765,65,53,2022-12-10T02:25:17Z,3760000,False,-17.0,10.0,1,left,MISS K. Hayes driving Layup - blocked,"[1630165, 1628991]",7,1610612765.0,DET,driving,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,1.99,Missed,,,,,,,,,,,,,,,,,Jackson Jr.,1628991.0
10:50,407,PT10M50.00S,2022-12-10T02:25:13.7Z,3,REGULAR,block,,[],1628991,,,1610612765,65,53,2022-12-10T02:28:01Z,3765000,False,,,0,,J. Jackson Jr. BLOCK (3 BLK),[1628991],13,1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
10:48,388,PT10M48.00S,2022-12-10T02:25:15.7Z,3,REGULAR,rebound,offensive,[],1630165,,,1610612765,65,53,2022-12-10T02:28:01Z,3770000,False,,,0,,K. Hayes REBOUND (Off:1 Def:0),[1630165],7,1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,,387.0,1.0,0.0,1.0,,,,,,,
10:46,389,PT10M46.00S,2022-12-10T02:25:18.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631093,6.1268068331143235,53.67647058823529,1610612765,65,55,2022-12-10T02:25:23Z,3780000,False,-18.0,5.0,1,left,J. Ivey driving finger roll Layup (6 PTS) (K. Hayes 3 AST),"[1631093, 1630165]",23,1610612765.0,DET,driving finger roll,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,1.91,Made,6.0,K. Hayes,1630165.0,3.0,,,,,,,,,,,,,,
10:38,391,PT10M38.00S,2022-12-10T02:25:26.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,93.77463863337714,51.9607843137255,1610612763,67,55,2022-12-10T02:25:30Z,3800000,False,10.0,6.0,1,right,D. Brooks driving floating bank Jump Shot (14 PTS),[1628415],24,1610612763.0,MEM,driving floating bank,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,1.15,Made,14.0,,,,,,,,,,,,,,,,,
10:24,392,PT10M24.00S,2022-12-10T02:25:41.2Z,3,REGULAR,2pt,Jump Shot,[],202711,22.946780551905388,48.28431372549019,1610612765,67,57,2022-12-10T02:26:07Z,3810000,False,9.0,163.0,1,left,B. Bogdanovic 16' Jump Shot (15 PTS) (K. Hayes 4 AST),"[202711, 1630165]",44,1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Center,16.34,Made,15.0,K. Hayes,1630165.0,4.0,,,,,,,,,,,,,,
10:24,394,PT10M24.00S,2022-12-10T02:25:44.3Z,3,REGULAR,foul,personal,['1freethrow'],1628415,,,1610612765,67,57,2022-12-10T02:25:50Z,3830000,False,,,0,,D. Brooks shooting personal FOUL (3 PF) (Bogdanovic 1 FT),"[1628415, 202711]",24,1610612763.0,MEM,shooting,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,1628951.0,3.0,0.0,Bogdanovic,202711.0,,
10:24,396,PT10M24.00S,2022-12-10T02:26:06.5Z,3,REGULAR,freethrow,1 of 1,[],202711,,,1610612765,67,58,2022-12-10T02:26:06Z,3850000,False,,,0,,B. Bogdanovic Free Throw 1 of 1 (16 PTS),[202711],44,1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
10:09,398,PT10M09.00S,2022-12-10T02:26:39.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,93.9060446780552,47.05882352941176,1610612763,69,58,2022-12-10T02:26:43Z,3870000,False,-15.0,5.0,1,right,J. Morant reverse Layup (11 PTS) (J. Konchar 1 AST),"[1629630, 1629723]",12,1610612763.0,MEM,reverse,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,1.55,Made,11.0,J. Konchar,1629723.0,1.0,,,,,,,,,,,,,,
09:59,400,PT09M59.00S,2022-12-10T02:26:48.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,12.040078843626807,57.107843137254896,1610612765,69,58,2022-12-10T02:26:53Z,3890000,False,-36.0,61.0,1,left,MISS K. Hayes 7' driving floating Shot,[1630165],7,1610612765.0,DET,driving floating,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),0-8 Center,7.03,Missed,,,,,,,,,,,,,,,,,,
09:58,401,PT09M58.00S,2022-12-10T02:26:49.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612763,69,58,2022-12-10T02:26:53Z,3900000,False,,,0,,TEAM defensive REBOUND,[],,1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,400.0,,,,,,,,,,
09:51,403,PT09M51.00S,2022-12-10T02:27:03.7Z,3,REGULAR,foul,personal,['2freethrow'],1630165,,,1610612763,69,58,2022-12-10T02:27:16Z,3920000,False,,,0,,K. Hayes shooting personal FOUL (3 PF) (Morant 2 FT),"[1630165, 1629630]",7,1610612765.0,DET,shooting,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1628951.0,3.0,0.0,Morant,1629630.0,,
09:51,405,PT09M51.00S,2022-12-10T02:27:26.9Z,3,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,70,58,2022-12-10T02:27:26Z,3940000,False,,,0,,J. Morant Free Throw 1 of 2 (12 PTS),[1629630],12,1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
09:51,406,PT09M51.00S,2022-12-10T02:27:44.3Z,3,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,71,58,2022-12-10T02:27:44Z,3950000,False,,,0,,J. Morant Free Throw 2 of 2 (13 PTS),[1629630],12,1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
09:34,408,PT09M34.00S,2022-12-10T02:28:06.7Z,3,REGULAR,turnover,lost ball,[],202711,,,1610612765,71,58,2022-12-10T02:28:10Z,3960000,False,,,0,,B. Bogdanovic lost ball TURNOVER (2 TO),"[202711, 203500]",44,1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Left Center,,,,,,,2.0,Adams,203500.0,,,,,,,,,,,
09:34,409,PT09M34.00S,2022-12-10T02:28:06.7Z,3,REGULAR,steal,,[],203500,,,1610612763,71,58,2022-12-10T02:28:08Z,3970000,False,,,0,,S. Adams STEAL (1 STL),[203500],4,1610612763.0,MEM,,,,Adams,S. Adams,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
09:29,410,PT09M29.00S,2022-12-10T02:28:11.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629630,92.72339027595268,46.07843137254902,1610612763,73,58,2022-12-10T02:28:21Z,3980000,False,-20.0,16.0,1,right,J. Morant running finger roll Layup (15 PTS),[1629630],12,1610612763.0,MEM,running finger roll,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,2.52,Made,15.0,,,,,,,,,,,,,,,,,
09:29,411,PT09M29.00S,2022-12-10T02:28:19.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,73,58,2022-12-10T02:28:19Z,3990000,False,,,0,,DET Timeout,[],,1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:07,414,PT09M07.00S,2022-12-10T02:31:25.9Z,3,REGULAR,3pt,Jump Shot,[],1630165,31.225361366622867,63.23529411764706,1610612765,73,58,2022-12-10T02:31:30Z,4000000,False,-66.0,241.0,1,left,MISS K. Hayes 24' 3PT,[1630165],7,1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Center,24.99,Missed,,,,,,,,,,,,,,,,,,
09:04,415,PT09M04.00S,2022-12-10T02:31:28.9Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,73,58,2022-12-10T02:31:30Z,4010000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:3),[1628991],13,1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,414.0,3.0,3.0,0.0,,,,,,,
08:53,416,PT08M53.00S,2022-12-10T02:31:39.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,93.38042049934296,51.71568627450981,1610612763,73,58,2022-12-10T02:31:42Z,4020000,False,9.0,10.0,1,right,MISS J. Morant driving finger roll Layup,[1629630],12,1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,1.3,Missed,,,,,,,,,,,,,,,,,,
08:52,417,PT08M52.00S,2022-12-10T02:31:40.0Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,73,58,2022-12-10T02:31:42Z,4030000,False,,,0,,J. Duren REBOUND (Off:1 Def:4),[1631105],0,1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,416.0,5.0,4.0,1.0,,,,,,,
08:47,418,PT08M47.00S,2022-12-10T02:31:45.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630191,5.601182654402102,48.03921568627451,1610612765,73,60,2022-12-10T02:31:50Z,4040000,False,10.0,0.0,1,left,I. Stewart running finger roll Layup (4 PTS) (K. Hayes 5 AST),"[1630191, 1630165]",28,1610612765.0,DET,running finger roll,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,0.98,Made,4.0,K. Hayes,1630165.0,5.0,,,,,,,,,,,,,,
08:30,420,PT08M30.00S,2022-12-10T02:32:07.9Z,3,REGULAR,foul,personal,[],1630191,,,1610612763,73,60,2022-12-10T02:32:10Z,4060000,False,,,0,,I. Stewart personal FOUL (2 PF),"[1630191, 203500]",28,1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628951.0,2.0,0.0,Adams,203500.0,,
08:28,422,PT08M28.00S,2022-12-10T02:32:26.3Z,3,REGULAR,3pt,Jump Shot,[],1628991,66.83639947437582,54.90196078431373,1610612763,76,60,2022-12-10T02:32:40Z,4080000,False,25.0,259.0,1,right,J. Jackson Jr. 26' 3PT  (17 PTS) (D. Brooks 3 AST),"[1628991, 1628415]",13,1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,26.04,Made,17.0,D. Brooks,1628415.0,3.0,,,,,,,,,,,,,,
08:28,424,PT08M28.00S,2022-12-10T02:32:28.3Z,3,REGULAR,foul,personal,['1freethrow'],1630165,,,1610612763,76,60,2022-12-10T02:32:57Z,4100000,False,,,0,,K. Hayes loose ball personal FOUL (4 PF) (Morant 1 FT),"[1630165, 1629630]",7,1610612765.0,DET,loose ball,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1628951.0,4.0,0.0,Morant,1629630.0,,
08:28,426,PT08M28.00S,2022-12-10T02:32:42.0Z,3,REGULAR,substitution,out,[],1630165,,,1610612763,76,60,2022-12-10T02:32:53Z,4120000,False,,,0,,SUB out: K. Hayes,[1630165],7,1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
08:28,427,PT08M28.00S,2022-12-10T02:32:42.0Z,3,REGULAR,substitution,in,[],202709,,,1610612763,76,60,2022-12-10T02:32:53Z,4130000,False,,,0,,SUB in: C. Joseph,[202709],18,1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
08:28,428,PT08M28.00S,2022-12-10T02:33:03.6Z,3,REGULAR,freethrow,1 of 1,[],1629630,,,1610612763,76,60,2022-12-10T02:33:03Z,4140000,False,,,0,,MISS J. Morant Free Throw 1 of 1,[1629630],12,1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
08:26,429,PT08M26.00S,2022-12-10T02:33:09.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612765,76,60,2022-12-10T02:33:09Z,4150000,False,,,0,,TEAM defensive REBOUND,[],,1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,428.0,,,,,,,,,,
08:05,431,PT08M05.00S,2022-12-10T02:33:43.8Z,3,REGULAR,3pt,Jump Shot,[],1630191,7.703679369250986,96.32352941176471,1610612765,76,63,2022-12-10T02:33:47Z,4170000,False,-232.0,20.0,1,left,I. Stewart 3PT  (7 PTS) (C. Joseph 3 AST),"[1630191, 202709]",28,1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Left Corner 3,24+ Left,23.25,Made,7.0,C. Joseph,202709.0,3.0,,,,,,,,,,,,,,
07:53,433,PT07M53.00S,2022-12-10T02:33:55.1Z,3,REGULAR,2pt,Jump Shot,[],1628415,91.14651773981603,26.47058823529412,1610612763,76,63,2022-12-10T02:33:59Z,4190000,False,-118.0,31.0,1,right,MISS D. Brooks 12' step back Shot,[1628415],24,1610612763.0,MEM,step back,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Left,12.15,Missed,,,,,,,,,,,,,,,,,,
07:52,434,PT07M52.00S,2022-12-10T02:33:56.1Z,3,REGULAR,rebound,defensive,[],202711,,,1610612765,76,63,2022-12-10T02:33:59Z,4200000,False,,,0,,B. Bogdanovic REBOUND (Off:3 Def:1),[202711],44,1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Left,,,,,,,,,,433.0,4.0,1.0,3.0,,,,,,,
07:45,435,PT07M45.00S,2022-12-10T02:34:03.6Z,3,REGULAR,turnover,bad pass,[],1630191,,,1610612765,76,63,2022-12-10T02:34:06Z,4210000,False,,,0,,I. Stewart bad pass TURNOVER (2 TO),"[1630191, 1629630]",28,1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,Morant,1629630.0,,,,,,,,,,,
07:45,436,PT07M45.00S,2022-12-10T02:34:03.6Z,3,REGULAR,steal,,[],1629630,,,1610612763,76,63,2022-12-10T02:36:58Z,4220000,False,,,0,,J. Morant STEAL (3 STL),[1629630],12,1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
07:38,437,PT07M38.00S,2022-12-10T02:34:10.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629630,93.9060446780552,42.64705882352941,1610612763,76,63,2022-12-10T02:41:35Z,4230000,False,-37.0,5.0,1,right,MISS J. Morant running Layup - blocked,"[1629630, 1630191]",12,1610612763.0,MEM,running,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,3.71,Missed,,,,,,,,,,,,,,,,,Stewart,1630191.0
07:38,438,PT07M38.00S,2022-12-10T02:34:10.5Z,3,REGULAR,block,,[],1630191,,,1610612763,76,63,2022-12-10T02:34:13Z,4240000,False,,,0,,I. Stewart BLOCK (1 BLK),[1630191],28,1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
07:33,439,PT07M33.00S,2022-12-10T02:34:15.5Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,76,63,2022-12-10T02:34:16Z,4250000,False,,,0,,J. Duren REBOUND (Off:1 Def:5),[1631105],0,1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,437.0,6.0,5.0,1.0,,,,,,,
07:32,440,PT07M32.00S,2022-12-10T02:34:18.9Z,3,REGULAR,turnover,traveling,[],1630191,,,1610612765,76,63,2022-12-10T02:34:24Z,4260000,False,,,0,,I. Stewart traveling TURNOVER (3 TO),[1630191],28,1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,3.0,,,,,,,203592.0,,,,,,
07:21,441,PT07M21.00S,2022-12-10T02:34:42.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629723,91.80354796320631,49.26470588235294,1610612763,78,63,2022-12-10T02:34:45Z,4270000,False,-4.0,25.0,1,right,J. Konchar cutting Layup (6 PTS) (S. Adams 3 AST),"[1629723, 203500]",46,1610612763.0,MEM,cutting,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,2.48,Made,6.0,S. Adams,203500.0,3.0,,,,,,,,,,,,,,
06:58,443,PT06M58.00S,2022-12-10T02:35:04.7Z,3,REGULAR,2pt,Jump Shot,[],202711,11.383048620236531,70.09803921568627,1610612765,78,63,2022-12-10T02:35:10Z,4290000,False,-100.0,55.0,1,left,MISS B. Bogdanovic 11' fadeaway Shot,[202711],44,1610612765.0,DET,fadeaway,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Left,11.43,Missed,,,,,,,,,,,,,,,,,,
06:57,444,PT06M57.00S,2022-12-10T02:35:05.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,78,63,2022-12-10T02:35:10Z,4300000,False,,,0,,TEAM offensive REBOUND,[],,1610612765.0,DET,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,443.0,,,,,,,,,,
06:57,445,PT06M57.00S,2022-12-10T02:35:09.9Z,3,REGULAR,foul,personal,[],1628991,,,1610612765,78,63,2022-12-10T02:35:14Z,4310000,False,,,0,,J. Jackson Jr. loose ball personal FOUL (2 PF),"[1628991, 1631105]",13,1610612763.0,MEM,loose ball,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1146.0,2.0,0.0,Duren,1631105.0,,
06:57,447,PT06M57.00S,2022-12-10T02:35:17.2Z,3,REGULAR,substitution,out,[],1631105,,,1610612765,78,63,2022-12-10T02:35:33Z,4330000,False,,,0,,SUB out: J. Duren,[1631105],0,1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
06:57,448,PT06M57.00S,2022-12-10T02:35:17.2Z,3,REGULAR,substitution,out,[],1631093,,,1610612765,78,63,2022-12-10T02:35:33Z,4340000,False,,,0,,SUB out: J. Ivey,[1631093],23,1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
06:57,449,PT06M57.00S,2022-12-10T02:35:17.2Z,3,REGULAR,substitution,out,[],1630191,,,1610612765,78,63,2022-12-10T02:35:33Z,4350000,False,,,0,,SUB out: I. Stewart,[1630191],28,1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
06:57,450,PT06M57.00S,2022-12-10T02:35:17.2Z,3,REGULAR,substitution,in,[],1628963,,,1610612765,78,63,2022-12-10T02:35:33Z,4360000,False,,,0,,SUB in: M. Bagley III,[1628963],35,1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
06:57,451,PT06M57.00S,2022-12-10T02:35:17.2Z,3,REGULAR,substitution,in,[],1628995,,,1610612765,78,63,2022-12-10T02:35:33Z,4370000,False,,,0,,SUB in: K. Knox II,[1628995],20,1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
06:57,452,PT06M57.00S,2022-12-10T02:35:17.2Z,3,REGULAR,substitution,in,[],202692,,,1610612765,78,63,2022-12-10T02:35:33Z,4380000,False,,,0,,SUB in: A. Burks,[202692],5,1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
06:47,453,PT06M47.00S,2022-12-10T02:35:47.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202711,31.09395532194481,65.68627450980392,1610612765,78,66,2022-12-10T02:35:50Z,4390000,False,-78.0,240.0,1,left,B. Bogdanovic 25' 3PT  (19 PTS) (C. Joseph 4 AST),"[202711, 202709]",44,1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,25.23,Made,19.0,C. Joseph,202709.0,4.0,,,,,,,,,,,,,,
06:35,455,PT06M35.00S,2022-12-10T02:35:59.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629723,94.03745072273325,49.26470588235294,1610612763,80,66,2022-12-10T02:36:04Z,4410000,False,-4.0,4.0,1,right,J. Konchar driving DUNK (8 PTS) (J. Morant 8 AST),"[1629723, 1629630]",46,1610612763.0,MEM,driving,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,0.51,Made,8.0,J. Morant,1629630.0,8.0,,,,,,,,,,,,,,
06:26,457,PT06M26.00S,2022-12-10T02:36:07.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202692,5.338370565045992,45.09803921568628,1610612765,80,66,2022-12-10T02:36:12Z,4430000,False,25.0,-2.0,1,left,MISS A. Burks driving finger roll Layup - blocked,"[202692, 1629630]",5,1610612765.0,DET,driving finger roll,,,Burks,A. Burks,,,,,Restricted Area,0-8 Center,2.46,Missed,,,,,,,,,,,,,,,,,Morant,1629630.0
06:26,458,PT06M26.00S,2022-12-10T02:36:07.9Z,3,REGULAR,block,,[],1629630,,,1610612765,80,66,2022-12-10T02:36:10Z,4440000,False,,,0,,J. Morant BLOCK (1 BLK),[1629630],12,1610612763.0,MEM,,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
06:23,459,PT06M23.00S,2022-12-10T02:36:10.9Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,80,66,2022-12-10T02:36:12Z,4450000,False,,,0,,J. Morant REBOUND (Off:0 Def:3),[1629630],12,1610612763.0,MEM,,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,,,,,,,457.0,3.0,3.0,0.0,,,,,,,
06:17,460,PT06M17.00S,2022-12-10T02:36:19.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203500,92.46057818659659,46.81372549019608,1610612763,80,66,2022-12-10T02:36:23Z,4460000,False,-16.0,18.0,1,right,MISS S. Adams Layup - blocked,"[203500, 202709]",4,1610612763.0,MEM,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,2.43,Missed,,,,,,,,,,,,,,,,,Joseph,202709.0
06:17,461,PT06M17.00S,2022-12-10T02:36:19.3Z,3,REGULAR,block,,[],202709,,,1610612763,80,66,2022-12-10T02:36:22Z,4470000,False,,,0,,C. Joseph BLOCK (1 BLK),[202709],18,1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
06:17,462,PT06M17.00S,2022-12-10T02:36:19.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,80,66,2022-12-10T02:36:23Z,4480000,False,,,0,,TEAM offensive REBOUND,[],,1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,460.0,,,,,,,,,,
06:17,464,PT06M17.00S,2022-12-10T02:36:24.8Z,3,REGULAR,substitution,out,[],1628991,,,1610612763,80,66,2022-12-10T02:36:26Z,4500000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],13,1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
06:17,465,PT06M17.00S,2022-12-10T02:36:24.8Z,3,REGULAR,substitution,in,[],1630583,,,1610612763,80,66,2022-12-10T02:36:26Z,4510000,False,,,0,,SUB in: S. Aldama,[1630583],7,1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
06:16,466,PT06M16.00S,2022-12-10T02:36:39.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628995,,,1610612763,80,66,2022-12-10T02:36:55Z,4520000,False,,,0,,K. Knox II shooting personal FOUL (1 PF) (Brooks 2 FT),"[1628995, 1628415]",20,1610612765.0,DET,shooting,,,Knox II,K. Knox II,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203592.0,1.0,0.0,Brooks,1628415.0,,
06:16,468,PT06M16.00S,2022-12-10T02:37:05.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628415,,,1610612763,81,66,2022-12-10T02:37:05Z,4540000,False,,,0,,D. Brooks Free Throw 1 of 2 (15 PTS),[1628415],24,1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
