actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
169,PT12M00.00S,2022-11-05T00:38:18.8Z,2,REGULAR,substitution,out,['startperiod'],1630550,,,1610612766,41,24,2022-11-05T00:38:27Z,1680000,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2022-11-05T00:38:18.8Z,2,REGULAR,substitution,in,['startperiod'],1631222,,,1610612766,41,24,2022-11-05T00:38:27Z,1690000,,,0,,SUB in: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2022-11-05T00:38:18.8Z,2,REGULAR,substitution,in,['startperiod'],1631121,,,1610612766,41,24,2022-11-05T00:38:27Z,1700000,,,0,,SUB in: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2022-11-05T00:38:18.8Z,2,REGULAR,substitution,in,['startperiod'],1628372,,,1610612766,41,24,2022-11-05T00:38:27Z,1710000,,,0,,SUB in: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2022-11-05T00:38:44.7Z,2,REGULAR,period,start,[],0,,,1610612766,41,24,2022-11-05T00:38:44Z,1720000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT11M38.00S,2022-11-05T00:39:05.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,91.93495400788436,43.38235294117647,1610612766,41,26,2022-11-05T00:39:53Z,1730000,-33.0,23.0,1,right,N. Richards DUNK (4 PTS) (D. Smith Jr. 1 AST),"[1630208, 1628372]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,4.05,Made,,,,,4.0,D. Smith Jr.,1628372.0,1.0,,,,,,,,,,
176,PT11M21.00S,2022-11-05T00:39:22.8Z,2,REGULAR,turnover,lost ball,[],1630583,,,1610612763,41,26,2022-11-05T00:39:27Z,1750000,,,0,,S. Aldama lost ball TURNOVER (1 TO),"[1630583, 1628372]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Mid-Range,8-16 Center,,,,,,,,,,,1.0,Smith Jr.,1628372.0,,,,,,,
177,PT11M21.00S,2022-11-05T00:39:22.8Z,2,REGULAR,steal,,[],1628372,,,1610612766,41,26,2022-11-05T00:39:24Z,1760000,,,0,,D. Smith Jr. STEAL (1 STL),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
178,PT11M17.00S,2022-11-05T00:39:26.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630547,91.27792378449409,47.05882352941176,1610612766,41,28,2022-11-05T00:39:41Z,1770000,-15.0,29.0,1,right,J. Bouknight running finger roll Layup (4 PTS) (N. Richards 1 AST),"[1630547, 1630208]",1610612766.0,CHA,running finger roll,,,Bouknight,J. Bouknight,,,,,Restricted Area,0-8 Center,3.3,Made,,,,,4.0,N. Richards,1630208.0,1.0,,,,,,,,,,
180,PT11M16.00S,2022-11-05T00:39:32.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,41,28,2022-11-05T00:39:32Z,1790000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT11M16.00S,2022-11-05T00:42:05.0Z,2,REGULAR,substitution,out,[],1629723,,,1610612763,41,28,2022-11-05T00:42:19Z,1800000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT11M16.00S,2022-11-05T00:42:05.0Z,2,REGULAR,substitution,in,[],1630217,,,1610612763,41,28,2022-11-05T00:42:19Z,1810000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT10M57.00S,2022-11-05T00:42:44.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,17.821944809461236,53.18627450980392,1610612763,43,28,2022-11-05T00:42:52Z,1820000,-16.0,115.0,1,left,T. Jones 11' driving floating Jump Shot (5 PTS),[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,11.61,Made,,,,,5.0,,,,,,,,,,,,,
186,PT10M44.00S,2022-11-05T00:42:58.6Z,2,REGULAR,foul,personal,['2freethrow'],1629634,,,1610612766,43,28,2022-11-05T00:43:10Z,1840000,,,0,,B. Clarke shooting personal FOUL (1 PF) (Washington 2 FT),"[1629634, 1629023]",1610612763.0,MEM,shooting,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1626301.0,1.0,0.0,Washington,1629023.0,,
188,PT10M44.00S,2022-11-05T00:43:27.5Z,2,REGULAR,freethrow,1 of 2,[],1629023,,,1610612766,43,29,2022-11-05T00:43:27Z,1860000,,,0,,P. Washington Free Throw 1 of 2 (3 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
189,PT10M44.00S,2022-11-05T00:43:43.7Z,2,REGULAR,freethrow,2 of 2,[],1629023,,,1610612766,43,30,2022-11-05T00:43:43Z,1870000,,,0,,P. Washington Free Throw 2 of 2 (4 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
190,PT10M33.00S,2022-11-05T00:43:56.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,15.982260183968464,64.95098039215686,1610612763,45,30,2022-11-05T00:44:05Z,1880000,-75.0,98.0,1,left,T. Jones 12' driving floating Jump Shot (7 PTS),[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Left,12.3,Made,,,,,7.0,,,,,,,,,,,,,
191,PT10M26.00S,2022-11-05T00:44:03.8Z,2,REGULAR,3pt,Jump Shot,[],1629023,77.7431011826544,8.333333333333332,1610612766,45,30,2022-11-05T00:44:09Z,1890000,-208.0,157.0,1,right,MISS P. Washington 26' pullup 3PT,[1629023],1610612766.0,CHA,pullup,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,26.07,Missed,,,,,,,,,,,,,,,,,,
192,PT10M22.00S,2022-11-05T00:44:07.8Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612763,45,30,2022-11-05T00:44:09Z,1900000,,,0,,D. Bane REBOUND (Off:0 Def:2),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,191.0,2.0,2.0,0.0,,,,,,,,,,,,,,
193,PT10M17.00S,2022-11-05T00:44:12.8Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1630217,8.886333771353483,68.38235294117648,1610612763,47,30,2022-11-05T00:45:35Z,1910000,-92.0,31.0,1,left,D. Bane 9' driving floating bank Jump Shot (2 PTS),[1630217],1610612763.0,MEM,driving floating bank,,,Bane,D. Bane,,,,,Mid-Range,8-16 Left,9.7,Made,,,,,2.0,,,,,,,,,,,,,
194,PT10M02.00S,2022-11-05T00:44:27.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628372,85.75886990801577,44.36274509803921,1610612766,47,30,2022-11-05T00:44:34Z,1920000,-28.0,81.0,1,right,MISS D. Smith Jr. 8' driving floating Shot,[1628372],1610612766.0,CHA,driving floating,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,8.61,Missed,,,,,,,,,,,,,,,,,,
195,PT09M59.00S,2022-11-05T00:44:30.3Z,2,REGULAR,rebound,offensive,[],1630208,,,1610612766,47,30,2022-11-05T00:44:34Z,1930000,,,0,,N. Richards REBOUND (Off:1 Def:1),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),8-16 Center,,,194.0,2.0,1.0,1.0,,,,,,,,,,,,,,
196,PT09M59.00S,2022-11-05T00:44:31.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630208,92.85479632063075,45.34313725490196,1610612766,47,30,2022-11-05T00:44:40Z,1940000,-23.0,15.0,1,right,MISS N. Richards putback Layup - blocked,"[1630208, 1630583]",1610612766.0,CHA,putback,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,2.75,Missed,,,,,,,,,,,,,,,,,Aldama,1630583.0
197,PT09M59.00S,2022-11-05T00:44:31.1Z,2,REGULAR,block,,[],1630583,,,1610612766,47,30,2022-11-05T00:44:33Z,1950000,,,0,,S. Aldama BLOCK (1 BLK),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
198,PT09M59.00S,2022-11-05T00:44:31.1Z,2,REGULAR,rebound,defensive,[],1631222,,,1610612763,47,30,2022-11-05T00:44:40Z,1960000,,,0,,J. LaRavia REBOUND (Off:0 Def:1),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,196.0,1.0,1.0,0.0,,,,,,,,,,,,,,
199,PT09M43.00S,2022-11-05T00:44:47.2Z,2,REGULAR,foul,personal,['2freethrow'],1629023,,,1610612763,47,30,2022-11-05T00:45:03Z,1970000,,,0,,P. Washington shooting personal FOUL (1 PF) (Clarke 2 FT),"[1629023, 1629634]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,202058.0,1.0,0.0,Clarke,1629634.0,,
201,PT09M43.00S,2022-11-05T00:45:15.4Z,2,REGULAR,freethrow,1 of 2,[],1629634,,,1610612763,48,30,2022-11-05T00:45:15Z,1990000,,,0,,B. Clarke Free Throw 1 of 2 (5 PTS),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
203,PT09M43.00S,2022-11-05T00:45:31.5Z,2,REGULAR,freethrow,2 of 2,[],1629634,,,1610612763,49,30,2022-11-05T00:45:31Z,2000000,,,0,,B. Clarke Free Throw 2 of 2 (6 PTS),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
204,PT09M33.00S,2022-11-05T00:45:45.8Z,2,REGULAR,2pt,Jump Shot,[],1629023,88.51839684625493,15.931372549019606,1610612766,49,30,2022-11-05T00:45:53Z,2010000,-170.0,55.0,1,right,MISS P. Washington 17' step back Shot,[1629023],1610612766.0,CHA,step back,,,Washington,P. Washington,,,,,Mid-Range,16-24 Left,17.91,Missed,,,,,,,,,,,,,,,,,,
205,PT09M29.00S,2022-11-05T00:45:49.8Z,2,REGULAR,rebound,defensive,[],1631222,,,1610612763,49,30,2022-11-05T00:45:53Z,2020000,,,0,,J. LaRavia REBOUND (Off:0 Def:2),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Mid-Range,16-24 Left,,,204.0,2.0,2.0,0.0,,,,,,,,,,,,,,
206,PT09M11.00S,2022-11-05T00:46:06.9Z,2,REGULAR,2pt,Jump Shot,[],1626145,14.011169513797633,66.42156862745098,1610612763,49,30,2022-11-05T00:46:15Z,2030000,-82.0,79.0,1,left,MISS T. Jones 11' fadeaway Shot,[1626145],1610612763.0,MEM,fadeaway,,,Jones,T. Jones,,,,,Mid-Range,8-16 Left,11.41,Missed,,,,,,,,,,,,,,,,,,
207,PT09M08.00S,2022-11-05T00:46:09.9Z,2,REGULAR,rebound,defensive,[],1628372,,,1610612766,49,30,2022-11-05T00:46:15Z,2040000,,,0,,D. Smith Jr. REBOUND (Off:0 Def:1),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,8-16 Left,,,206.0,1.0,1.0,0.0,,,,,,,,,,,,,,
208,PT09M00.00S,2022-11-05T00:46:17.5Z,2,REGULAR,3pt,Jump Shot,[],1631121,93.38042049934296,3.431372549019608,1610612766,49,33,2022-11-05T00:46:23Z,2050000,-233.0,10.0,1,right,B. McGowens 3PT  (3 PTS) (D. Smith Jr. 2 AST),"[1631121, 1628372]",1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Left Corner 3,24+ Left,23.3,Made,,,,,3.0,D. Smith Jr.,1628372.0,2.0,,,,,,,,,,
210,PT08M49.00S,2022-11-05T00:46:29.3Z,2,REGULAR,turnover,lost ball,[],1629634,,,1610612763,49,33,2022-11-05T00:46:33Z,2070000,,,0,,B. Clarke lost ball TURNOVER (1 TO),"[1629634, 1631121]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,McGowens,1631121.0,,,,,,,
211,PT08M49.00S,2022-11-05T00:46:29.3Z,2,REGULAR,steal,,[],1631121,,,1610612766,49,33,2022-11-05T00:49:28Z,2080000,,,0,,B. McGowens STEAL (1 STL),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
212,PT08M44.00S,2022-11-05T00:46:33.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630547,92.32917214191852,53.92156862745098,1610612766,49,35,2022-11-05T00:46:42Z,2090000,20.0,20.0,1,right,J. Bouknight running finger roll Layup (6 PTS),[1630547],1610612766.0,CHA,running finger roll,,,Bouknight,J. Bouknight,,,,,Restricted Area,0-8 Center,2.77,Made,,,,,6.0,,,,,,,,,,,,,
213,PT08M25.00S,2022-11-05T00:46:55.7Z,2,REGULAR,foul,personal,[],1630547,,,1610612763,49,35,2022-11-05T00:47:04Z,2100000,,,0,,J. Bouknight personal FOUL (2 PF),"[1630547, 1630217]",1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,202058.0,2.0,0.0,Bane,1630217.0,,
215,PT08M25.00S,2022-11-05T00:47:03.8Z,2,REGULAR,substitution,out,[],1629023,,,1610612763,49,35,2022-11-05T00:47:11Z,2120000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M25.00S,2022-11-05T00:47:03.8Z,2,REGULAR,substitution,in,[],1630550,,,1610612763,49,35,2022-11-05T00:47:11Z,2130000,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M17.00S,2022-11-05T00:47:32.9Z,2,REGULAR,3pt,Jump Shot,[],1626145,24.392247043363994,12.745098039215685,1610612763,49,35,2022-11-05T00:47:39Z,2140000,186.0,177.0,1,left,MISS T. Jones 25' 3PT,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,25.68,Missed,,,,,,,,,,,,,,,,,,
218,PT08M11.00S,2022-11-05T00:47:38.9Z,2,REGULAR,rebound,defensive,[],1630550,,,1610612766,49,35,2022-11-05T00:47:39Z,2150000,,,0,,J. Thor REBOUND (Off:0 Def:1),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Right Center,,,217.0,1.0,1.0,0.0,,,,,,,,,,,,,,
219,PT08M00.00S,2022-11-05T00:47:48.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,92.32917214191852,59.31372549019608,1610612766,49,35,2022-11-05T00:47:53Z,2160000,47.0,20.0,1,right,MISS N. Richards driving DUNK - blocked,"[1630208, 1630583]",1610612766.0,CHA,driving,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,5.06,Missed,,,,,,,,,,,,,,,,,Aldama,1630583.0
220,PT08M00.00S,2022-11-05T00:47:48.9Z,2,REGULAR,block,,[],1630583,,,1610612766,49,35,2022-11-05T00:47:51Z,2170000,,,0,,S. Aldama BLOCK (2 BLK),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
221,PT07M58.00S,2022-11-05T00:47:50.9Z,2,REGULAR,rebound,defensive,[],1631222,,,1610612763,49,35,2022-11-05T00:47:53Z,2180000,,,0,,J. LaRavia REBOUND (Off:0 Def:3),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),0-8 Center,,,219.0,3.0,3.0,0.0,,,,,,,,,,,,,,
224,PT07M48.00S,2022-11-05T00:48:05.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630217,9.149145860709593,41.911764705882355,1610612763,49,35,2022-11-05T00:48:37Z,2210000,40.0,34.0,1,left,MISS D. Bane driving DUNK - blocked,"[1630217, 1630208]",1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,5.25,Missed,,,,,,,,,,,,,,,,,Richards,1630208.0
225,PT07M48.00S,2022-11-05T00:48:05.4Z,2,REGULAR,block,,[],1630208,,,1610612763,49,35,2022-11-05T00:48:08Z,2220000,,,0,,N. Richards BLOCK (1 BLK),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
226,PT07M48.00S,2022-11-05T00:48:05.4Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612766,49,35,2022-11-05T00:48:37Z,2230000,,,0,,N. Richards REBOUND (Off:1 Def:2),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,224.0,3.0,2.0,1.0,,,,,,,,,,,,,,
227,PT07M48.00S,2022-11-05T00:48:10.0Z,2,REGULAR,foul,personal,[],1629634,,,1610612766,49,35,2022-11-05T00:48:12Z,2240000,,,0,,B. Clarke personal FOUL (2 PF),"[1629634, 1630208]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1626301.0,2.0,0.0,Richards,1630208.0,,
229,PT07M35.00S,2022-11-05T00:48:36.3Z,2,REGULAR,turnover,bad pass,[],1628372,,,1610612766,49,35,2022-11-05T00:54:56Z,2260000,,,0,,D. Smith Jr. bad pass TURNOVER (2 TO),"[1628372, 1630583]",1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,16-24 Left,,,,,,,,,,,2.0,Aldama,1630583.0,,,,,,,
230,PT07M35.00S,2022-11-05T00:48:36.3Z,2,REGULAR,steal,,[],1630583,,,1610612763,49,35,2022-11-05T00:48:38Z,2270000,,,0,,S. Aldama STEAL (1 STL),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
231,PT07M27.00S,2022-11-05T00:48:44.6Z,2,REGULAR,turnover,lost ball,[],1631222,,,1610612763,49,35,2022-11-05T00:55:19Z,2280000,,,0,,J. LaRavia lost ball TURNOVER (1 TO),"[1631222, 1630547]",1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Mid-Range,8-16 Center,,,,,,,,,,,1.0,Bouknight,1630547.0,,,,,,,
232,PT07M27.00S,2022-11-05T00:48:44.6Z,2,REGULAR,steal,,[],1630547,,,1610612766,49,35,2022-11-05T00:48:46Z,2290000,,,0,,J. Bouknight STEAL (1 STL),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
233,PT07M24.00S,2022-11-05T00:48:48.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628372,92.32917214191852,52.69607843137255,1610612766,49,37,2022-11-05T00:48:58Z,2300000,13.0,20.0,1,right,D. Smith Jr. running finger roll Layup (5 PTS) (J. Bouknight 1 AST),"[1628372, 1630547]",1610612766.0,CHA,running finger roll,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,2.38,Made,,,,,5.0,J. Bouknight,1630547.0,1.0,,,,,,,,,,
235,PT07M08.00S,2022-11-05T00:49:07.0Z,2,REGULAR,foul,personal,[],1631121,,,1610612763,49,37,2022-11-05T00:49:30Z,2320000,,,0,,B. McGowens personal FOUL (1 PF),"[1631121, 1629634]",1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,1627961.0,1.0,0.0,Clarke,1629634.0,,
237,PT07M08.00S,2022-11-05T00:49:13.6Z,2,REGULAR,substitution,out,[],1631121,,,1610612763,49,37,2022-11-05T00:49:16Z,2340000,,,0,,SUB out: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M08.00S,2022-11-05T00:49:13.6Z,2,REGULAR,substitution,in,[],1629667,,,1610612763,49,37,2022-11-05T00:49:16Z,2350000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M03.00S,2022-11-05T00:49:30.7Z,2,REGULAR,2pt,Jump Shot,[],1626145,13.87976346911958,30.392156862745097,1610612763,51,37,2022-11-05T00:49:39Z,2360000,98.0,78.0,1,left,T. Jones 12' driving floating Jump Shot (9 PTS),[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,Mid-Range,8-16 Right,12.53,Made,,,,,9.0,,,,,,,,,,,,,
240,PT06M45.00S,2022-11-05T00:49:48.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630547,92.06636005256242,48.529411764705884,1610612766,51,39,2022-11-05T00:49:54Z,2370000,-7.0,22.0,1,right,J. Bouknight driving DUNK (8 PTS),[1630547],1610612766.0,CHA,driving,,,Bouknight,J. Bouknight,,,,,Restricted Area,0-8 Center,2.33,Made,,,,,8.0,,,,,,,,,,,,,
241,PT06M34.00S,2022-11-05T00:49:59.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,6.915243101182654,57.107843137254896,1610612763,53,39,2022-11-05T00:50:05Z,2380000,-36.0,13.0,1,left,D. Bane driving finger roll Layup (4 PTS),[1630217],1610612763.0,MEM,driving finger roll,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,3.76,Made,,,,,4.0,,,,,,,,,,,,,
242,PT06M21.00S,2022-11-05T00:50:11.8Z,2,REGULAR,3pt,Jump Shot,[],1628372,74.98357424441524,19.607843137254903,1610612766,53,39,2022-11-05T00:50:18Z,2390000,-152.0,183.0,1,right,MISS D. Smith Jr. pullup 3PT,[1628372],1610612766.0,CHA,pullup,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,16-24 Left Center,23.77,Missed,,,,,,,,,,,,,,,,,,
243,PT06M18.00S,2022-11-05T00:50:14.8Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612763,53,39,2022-11-05T00:50:18Z,2400000,,,0,,D. Bane REBOUND (Off:0 Def:3),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,16-24 Left Center,,,242.0,3.0,3.0,0.0,,,,,,,,,,,,,,
244,PT06M13.00S,2022-11-05T00:50:19.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630217,9.543363994743759,41.911764705882355,1610612763,53,39,2022-11-05T00:50:29Z,2410000,40.0,37.0,1,left,MISS D. Bane driving floating Shot - blocked,"[1630217, 1630550]",1610612763.0,MEM,driving floating,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,5.49,Missed,,,,,,,,,,,,,,,,,Thor,1630550.0
245,PT06M13.00S,2022-11-05T00:50:19.6Z,2,REGULAR,block,,[],1630550,,,1610612763,53,39,2022-11-05T00:50:22Z,2420000,,,0,,J. Thor BLOCK (1 BLK),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
246,PT06M09.00S,2022-11-05T00:50:23.6Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612766,53,39,2022-11-05T00:50:29Z,2430000,,,0,,N. Richards REBOUND (Off:1 Def:3),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,244.0,4.0,3.0,1.0,,,,,,,,,,,,,,
247,PT06M02.00S,2022-11-05T00:50:32.5Z,2,REGULAR,turnover,out-of-bounds,[],1628372,,,1610612766,53,39,2022-11-05T00:51:07Z,2440000,,,0,,D. Smith Jr. bad pass out-of-bounds TURNOVER (3 TO),[1628372],1610612766.0,CHA,bad pass,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,3.0,,,202058.0,,,,,,
248,PT06M02.00S,2022-11-05T00:50:36.0Z,2,REGULAR,substitution,out,[],1629634,,,1610612763,53,39,2022-11-05T00:50:52Z,2450000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M02.00S,2022-11-05T00:50:36.0Z,2,REGULAR,substitution,out,[],1626145,,,1610612763,53,39,2022-11-05T00:50:52Z,2460000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M02.00S,2022-11-05T00:50:36.0Z,2,REGULAR,substitution,out,[],1630217,,,1610612763,53,39,2022-11-05T00:50:52Z,2470000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M02.00S,2022-11-05T00:50:36.0Z,2,REGULAR,substitution,out,[],1630547,,,1610612763,53,39,2022-11-05T00:50:52Z,2480000,,,0,,SUB out: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M02.00S,2022-11-05T00:50:36.0Z,2,REGULAR,substitution,out,[],1630208,,,1610612763,53,39,2022-11-05T00:50:52Z,2490000,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M02.00S,2022-11-05T00:50:36.0Z,2,REGULAR,substitution,in,[],1629630,,,1610612763,53,39,2022-11-05T00:50:52Z,2500000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
