actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
172,PT00M59.40S,2022-12-16T01:38:17.2Z,1,REGULAR,3pt,Jump Shot,[],201588,29.517082785808146,72.79411764705883,1610612749,31,18,2022-12-16T01:38:21Z,1710000,False,-114.0,225.0,1,left,MISS G. Hill 25' 3PT,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,Above the Break 3,24+ Left Center,25.22,Missed,,,,,,,,,,,,,,,,,,
173,PT00M56.10S,2022-12-16T01:38:20.5Z,1,REGULAR,rebound,defensive,[],1631223,,,1610612763,31,18,2022-12-16T01:38:21Z,1720000,False,,,0,,D. Roddy REBOUND (Off:0 Def:1),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Left Center,,,172.0,1.0,1.0,0.0,,,,,,,,,,,,,,
174,PT00M50.10S,2022-12-16T01:38:27.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631223,93.77463863337714,48.77450980392157,1610612763,33,18,2022-12-16T01:44:52Z,1730000,False,-6.0,6.0,1,right,D. Roddy running Layup (6 PTS) (T. Jones 2 AST),"[1631223, 1626145]",1610612763.0,MEM,running,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,,,,,,6.0,,,,,,T. Jones,1626145.0,2.0
177,PT00M39.70S,2022-12-16T01:38:44.6Z,1,REGULAR,foul,offensive,[],1626171,,,1610612749,33,18,2022-12-16T01:38:50Z,1760000,False,,,0,,B. Portis offensive FOUL (1 PF),"[1626171, 1629634]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2714.0,1.0,0.0,Clarke,1629634.0,,,,,,,,,
179,PT00M39.70S,2022-12-16T01:38:44.6Z,1,REGULAR,turnover,offensive foul,[],1626171,,,1610612749,33,18,2022-12-16T01:38:44Z,1780000,False,,,0,,B. Portis offensive foul TURNOVER (1 TO),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2714.0,,,,,,,,1.0,,,,,
180,PT00M39.70S,2022-12-16T01:38:54.8Z,1,REGULAR,substitution,out,[],1629630,,,1610612763,33,18,2022-12-16T01:39:00Z,1790000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT00M39.70S,2022-12-16T01:38:54.8Z,1,REGULAR,substitution,in,[],1628415,,,1610612763,33,18,2022-12-16T01:39:00Z,1800000,False,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT00M39.70S,2022-12-16T01:38:54.8Z,1,REGULAR,substitution,out,[],1626192,,,1610612763,33,18,2022-12-16T01:40:07Z,1805000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT00M39.70S,2022-12-16T01:38:54.8Z,1,REGULAR,substitution,in,[],203114,,,1610612763,33,18,2022-12-16T01:40:07Z,1807500,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT00M32.60S,2022-12-16T01:39:30.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626145,91.5407358738502,45.09803921568628,1610612763,33,18,2022-12-16T01:39:36Z,1810000,False,-25.0,27.0,1,right,MISS T. Jones driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,3.65,Missed,,,,,,,,,,,,,,,,,,
183,PT00M28.40S,2022-12-16T01:39:34.7Z,1,REGULAR,rebound,defensive,[],203114,,,1610612749,33,18,2022-12-16T01:49:20Z,1820000,False,,,0,,K. Middleton REBOUND (Off:0 Def:2),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,182.0,2.0,2.0,0.0,,,,,,,,,,,,,,
184,PT00M25.80S,2022-12-16T01:39:37.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203114,30.305519053876477,22.30392156862745,1610612749,33,18,2022-12-16T01:39:59Z,1830000,False,138.0,232.0,1,left,MISS K. Middleton 27' running pullup 3PT,[203114],1610612749.0,MIL,running pullup,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,27.05,Missed,,,,,,,,,,,,,,,,,,
185,PT00M19.40S,2022-12-16T01:39:43.6Z,1,REGULAR,rebound,defensive,[],1631223,,,1610612763,33,18,2022-12-16T01:39:45Z,1840000,False,,,0,,D. Roddy REBOUND (Off:0 Def:2),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Right Center,,,184.0,2.0,2.0,0.0,,,,,,,,,,,,,,
186,PT00M00.00S,2022-12-16T01:40:04.4Z,1,REGULAR,3pt,Jump Shot,[],1628415,68.54467805519053,71.81372549019608,1610612763,33,18,2022-12-16T01:40:13Z,1850000,False,109.0,243.0,1,right,MISS D. Brooks 26' step back 3PT,[1628415],1610612763.0,MEM,step back,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,26.66,Missed,,,,,,,,,,,,,,,,,,
187,PT00M00.00S,2022-12-16T01:40:06.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,33,18,2022-12-16T01:40:06Z,1860000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Right Center,,,186.0,,,,,,,,,,,,,,,,,
190,PT00M00.00S,2022-12-16T01:40:16.2Z,1,REGULAR,period,end,[],0,,,1610612763,33,18,2022-12-16T01:40:16Z,1870000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT12M00.00S,2022-12-16T01:42:04.0Z,2,REGULAR,substitution,out,['startperiod'],1630583,,,1610612763,33,18,2022-12-16T01:42:23Z,1880000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT12M00.00S,2022-12-16T01:42:04.0Z,2,REGULAR,substitution,out,['startperiod'],1631223,,,1610612763,33,18,2022-12-16T01:42:23Z,1890000,False,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT12M00.00S,2022-12-16T01:42:04.0Z,2,REGULAR,substitution,out,['startperiod'],1626171,,,1610612763,33,18,2022-12-16T01:42:23Z,1900000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT12M00.00S,2022-12-16T01:42:04.0Z,2,REGULAR,substitution,out,['startperiod'],202083,,,1610612763,33,18,2022-12-16T01:42:23Z,1910000,False,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT12M00.00S,2022-12-16T01:42:04.0Z,2,REGULAR,substitution,out,['startperiod'],201572,,,1610612763,33,18,2022-12-16T01:42:23Z,1920000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT12M00.00S,2022-12-16T01:42:04.0Z,2,REGULAR,substitution,in,['startperiod'],1628991,,,1610612763,33,18,2022-12-16T01:42:23Z,1930000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT12M00.00S,2022-12-16T01:42:04.0Z,2,REGULAR,substitution,in,['startperiod'],1630533,,,1610612763,33,18,2022-12-16T01:42:23Z,1940000,False,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT12M00.00S,2022-12-16T01:42:04.0Z,2,REGULAR,substitution,in,['startperiod'],203507,,,1610612763,33,18,2022-12-16T01:42:23Z,1950000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT12M00.00S,2022-12-16T01:42:04.0Z,2,REGULAR,substitution,in,['startperiod'],1626192,,,1610612763,33,18,2022-12-16T01:42:23Z,1960000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT12M00.00S,2022-12-16T01:42:04.0Z,2,REGULAR,substitution,in,['startperiod'],1628960,,,1610612763,33,18,2022-12-16T01:42:23Z,1970000,False,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT12M00.00S,2022-12-16T01:42:42.8Z,2,REGULAR,period,start,[],0,,,1610612749,33,18,2022-12-16T01:42:42Z,1980000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT11M41.00S,2022-12-16T01:43:01.7Z,2,REGULAR,3pt,Jump Shot,[],1628960,23.73521681997372,13.970588235294118,1610612749,33,18,2022-12-16T01:43:08Z,1990000,False,180.0,171.0,1,left,MISS G. Allen 24' pullup 3PT,[1628960],1610612749.0,MIL,pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,24.81,Missed,,,,,,,,,,,,,,,,,,
203,PT11M38.00S,2022-12-16T01:43:04.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,33,18,2022-12-16T01:43:08Z,2000000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Right Center,,,202.0,,,,,,,,,,,,,,,,,
205,PT11M33.00S,2022-12-16T01:43:28.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626192,28.597240473061763,22.54901960784314,1610612749,33,21,2022-12-16T01:43:32Z,2020000,False,137.0,216.0,1,left,P. Connaughton 25' 3PT  (3 PTS) (G. Antetokounmpo 2 AST),"[1626192, 203507]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Right Center,25.62,Made,,,,,,,,,,3.0,,,,,,G. Antetokounmpo,203507.0,2.0
207,PT11M21.00S,2022-12-16T01:43:40.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630533,93.51182654402102,50.73529411764706,1610612763,35,21,2022-12-16T01:43:45Z,2040000,False,4.0,8.0,1,right,Z. Williams cutting Layup (2 PTS),[1630533],1610612763.0,MEM,cutting,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,0.93,Made,,,,,,,,,,2.0,,,,,,,,
209,PT11M05.00S,2022-12-16T01:43:56.3Z,2,REGULAR,3pt,Jump Shot,[],203114,6.915243101182654,3.9215686274509802,1610612749,35,21,2022-12-16T01:43:59Z,2060000,False,230.0,13.0,1,left,MISS K. Middleton 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Right Corner 3,24+ Right,23.07,Missed,,,,,,,,,,,,,,,,,,
210,PT11M03.00S,2022-12-16T01:43:58.3Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,35,21,2022-12-16T01:43:59Z,2070000,False,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:3),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Right Corner 3,24+ Right,,,209.0,4.0,3.0,1.0,,,,,,,,,,,,,,
211,PT10M56.00S,2022-12-16T01:44:05.5Z,2,REGULAR,3pt,Jump Shot,[],1626145,66.96780551905388,34.55882352941176,1610612763,38,21,2022-12-16T01:44:09Z,2080000,False,-77.0,258.0,1,right,T. Jones 26' 3PT  (9 PTS) (J. Jackson Jr. 1 AST),"[1626145, 1628991]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,26.93,Made,,,,,,,,,,9.0,,,,,,J. Jackson Jr.,1628991.0,1.0
213,PT10M43.00S,2022-12-16T01:44:23.3Z,2,REGULAR,foul,personal,['2freethrow'],1629634,,,1610612749,38,21,2022-12-16T01:44:34Z,2100000,False,,,0,,B. Clarke shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1629634, 203507]",1610612763.0,MEM,shooting,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,204058.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
215,PT10M43.00S,2022-12-16T01:44:57.7Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,38,22,2022-12-16T01:44:57Z,2120000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (5 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
216,PT10M43.00S,2022-12-16T01:45:16.4Z,2,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,38,22,2022-12-16T01:45:16Z,2130000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
217,PT10M40.00S,2022-12-16T01:45:17.9Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612763,38,22,2022-12-16T01:45:17Z,2140000,False,,,0,,T. Jones REBOUND (Off:0 Def:3),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,216.0,3.0,3.0,0.0,,,,,,,,,,,,,,
218,PT10M19.00S,2022-12-16T01:45:39.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,84.70762155059133,50.98039215686274,1610612763,40,22,2022-12-16T01:45:45Z,2150000,False,5.0,91.0,1,right,B. Clarke 9' turnaround Jump Shot (4 PTS),[1629634],1610612763.0,MEM,turnaround,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Center,9.13,Made,,,,,,,,,,4.0,,,,,,,,
220,PT10M06.00S,2022-12-16T01:45:52.2Z,2,REGULAR,3pt,Jump Shot,[],1626192,31.750985545335087,65.68627450980392,1610612749,40,22,2022-12-16T01:45:56Z,2170000,False,-78.0,246.0,1,left,MISS P. Connaughton 25' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Center,25.82,Missed,,,,,,,,,,,,,,,,,,
221,PT10M04.00S,2022-12-16T01:45:54.2Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,40,22,2022-12-16T01:45:56Z,2180000,False,,,0,,B. Clarke REBOUND (Off:1 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Above the Break 3,24+ Center,,,220.0,2.0,1.0,1.0,,,,,,,,,,,,,,
222,PT09M53.00S,2022-12-16T01:46:05.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,93.77463863337714,52.450980392156865,1610612763,40,22,2022-12-16T01:46:10Z,2190000,False,12.0,6.0,1,right,MISS J. Jackson Jr. driving floating bank Shot,[1628991],1610612763.0,MEM,driving floating bank,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,1.37,Missed,,,,,,,,,,,,,,,,,,
223,PT09M51.00S,2022-12-16T01:46:07.8Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,40,22,2022-12-16T01:46:10Z,2200000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,222.0,5.0,5.0,0.0,,,,,,,,,,,,,,
224,PT09M37.00S,2022-12-16T01:46:21.4Z,2,REGULAR,3pt,Jump Shot,[],1628960,7.30946123521682,96.32352941176471,1610612749,40,22,2022-12-16T01:46:28Z,2210000,False,-232.0,16.0,1,left,MISS G. Allen 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Left Corner 3,24+ Left,23.22,Missed,,,,,,,,,,,,,,,,,,
225,PT09M35.00S,2022-12-16T01:46:23.4Z,2,REGULAR,rebound,defensive,[],1630533,,,1610612763,40,22,2022-12-16T01:46:28Z,2220000,False,,,0,,Z. Williams REBOUND (Off:0 Def:1),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Left Corner 3,24+ Left,,,224.0,1.0,1.0,0.0,,,,,,,,,,,,,,
226,PT09M35.00S,2022-12-16T01:46:30.6Z,2,REGULAR,foul,personal,[],203114,,,1610612763,40,22,2022-12-16T01:46:32Z,2230000,False,,,0,,K. Middleton personal FOUL (2 PF),"[203114, 1630533]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2714.0,2.0,0.0,Williams,1630533.0,,,,,,,,,
228,PT09M35.00S,2022-12-16T01:46:34.2Z,2,REGULAR,substitution,out,[],201588,,,1610612763,40,22,2022-12-16T01:46:42Z,2250000,False,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT09M35.00S,2022-12-16T01:46:34.2Z,2,REGULAR,substitution,out,[],1628960,,,1610612763,40,22,2022-12-16T01:46:42Z,2260000,False,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT09M35.00S,2022-12-16T01:46:34.2Z,2,REGULAR,substitution,in,[],1630699,,,1610612763,40,22,2022-12-16T01:46:42Z,2270000,False,,,0,,SUB in: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT09M35.00S,2022-12-16T01:46:34.2Z,2,REGULAR,substitution,in,[],1628975,,,1610612763,40,22,2022-12-16T01:46:42Z,2280000,False,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT09M22.00S,2022-12-16T01:46:58.2Z,2,REGULAR,2pt,Jump Shot,[],1629634,78.0059132720105,49.50980392156863,1610612763,42,22,2022-12-16T01:47:03Z,2290000,False,-2.0,154.0,1,right,B. Clarke 15' Jump Shot (6 PTS) (D. Brooks 2 AST),"[1629634, 1628415]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Mid-Range,8-16 Center,15.42,Made,,,,,,,,,,6.0,,,,,,D. Brooks,1628415.0,2.0
234,PT09M05.00S,2022-12-16T01:47:15.6Z,2,REGULAR,3pt,Jump Shot,[],203507,32.802233902759525,44.36274509803921,1610612749,42,25,2022-12-16T01:47:20Z,2310000,False,28.0,256.0,1,left,G. Antetokounmpo 25' 3PT pullup (8 PTS) (K. Middleton 1 AST),"[203507, 203114]",1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,25.73,Made,,,,,,,,,,8.0,,,,,,K. Middleton,203114.0,1.0
236,PT08M51.00S,2022-12-16T01:47:30.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,89.70105124835742,41.42156862745098,1610612763,42,25,2022-12-16T01:47:34Z,2330000,False,-43.0,44.0,1,right,MISS D. Brooks 6' driving Layup,[1628415],1610612763.0,MEM,driving,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,6.17,Missed,,,,,,,,,,,,,,,,,,
237,PT08M48.00S,2022-12-16T01:47:33.2Z,2,REGULAR,rebound,offensive,[],1628415,,,1610612763,42,25,2022-12-16T01:47:34Z,2340000,False,,,0,,D. Brooks REBOUND (Off:1 Def:1),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,236.0,2.0,1.0,1.0,,,,,,,,,,,,,,
238,PT08M48.00S,2022-12-16T01:47:32.8Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628415,94.40999984741211,50.0,1610612763,44,25,2022-12-16T01:47:35Z,2350000,False,0.0,0.0,1,right,D. Brooks tip Layup (6 PTS),[1628415],1610612763.0,MEM,tip,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,6.0,,,,,,,,
273,PT08M35.00S,2022-12-16T01:47:41.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203114,7.5722733245729295,48.529411764705884,1610612749,44,25,2022-12-16T01:57:06Z,2355000,False,7.0,19.0,1,left,MISS K. Middleton driving finger roll Layup - blocked,"[203114, 1630533]",1610612749.0,MIL,driving finger roll,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,2.01,Missed,,,,,,,,,,,Williams,1630533.0,,,,,,
274,PT08M35.00S,2022-12-16T01:47:41.1Z,2,REGULAR,block,,[],1630533,,,1610612749,44,25,2022-12-16T01:57:06Z,2357500,False,,,0,,Z. Williams BLOCK (1 BLK),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
275,PT08M35.00S,2022-12-16T01:47:41.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,44,25,2022-12-16T01:57:06Z,2358750,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,273.0,,,,,,,,,,,,,,,,,
240,PT08M25.00S,2022-12-16T01:48:04.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,94.56307490144546,50.0,1610612763,46,25,2022-12-16T01:57:08Z,2370000,False,0.0,-1.0,1,right,D. Brooks driving finger roll Layup (8 PTS),[1628415],1610612763.0,MEM,driving finger roll,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,0.14,Made,,,,,,,,,,8.0,,,,,,,,
241,PT08M23.00S,2022-12-16T01:48:09.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,46,25,2022-12-16T01:48:09Z,2380000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT08M23.00S,2022-12-16T01:50:28.3Z,2,REGULAR,substitution,out,[],1626192,,,1610612749,46,25,2022-12-16T01:50:51Z,2390000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT08M23.00S,2022-12-16T01:50:28.3Z,2,REGULAR,substitution,in,[],1626171,,,1610612749,46,25,2022-12-16T01:50:51Z,2400000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT08M04.00S,2022-12-16T01:51:19.8Z,2,REGULAR,2pt,Jump Shot,[],203507,22.28975032851511,50.245098039215684,1610612749,46,25,2022-12-16T01:51:24Z,2410000,False,-1.0,157.0,1,left,MISS G. Antetokounmpo 15' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Center,15.7,Missed,,,,,,,,,,,,,,,,,,
245,PT08M00.00S,2022-12-16T01:51:23.8Z,2,REGULAR,rebound,offensive,[],1630699,,,1610612749,46,25,2022-12-16T01:51:24Z,2420000,False,,,0,,M. Beauchamp REBOUND (Off:1 Def:0),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Mid-Range,8-16 Center,,,244.0,1.0,0.0,1.0,,,,,,,,,,,,,,
246,PT07M58.00S,2022-12-16T01:51:25.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203114,30.699737187910642,63.23529411764706,1610612749,46,25,2022-12-16T01:51:32Z,2430000,False,-66.0,236.0,1,left,MISS K. Middleton 24' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Center,24.52,Missed,,,,,,,,,,,,,,,,,,
247,PT07M53.00S,2022-12-16T01:51:30.7Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,46,25,2022-12-16T01:51:32Z,2440000,False,,,0,,B. Clarke REBOUND (Off:1 Def:2),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Above the Break 3,24+ Center,,,246.0,3.0,2.0,1.0,,,,,,,,,,,,,,
248,PT07M45.00S,2022-12-16T01:51:38.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,82.34231274638634,48.77450980392157,1610612763,48,25,2022-12-16T01:51:44Z,2450000,False,-6.0,113.0,1,right,B. Clarke 11' floating Jump Shot (8 PTS) (Z. Williams 1 AST),"[1629634, 1630533]",1610612763.0,MEM,floating,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Center,11.37,Made,,,,,,,,,,8.0,,,,,,Z. Williams,1630533.0,1.0
250,PT07M38.00S,2022-12-16T01:51:47.5Z,2,REGULAR,foul,personal,['2freethrow'],1629634,,,1610612749,48,25,2022-12-16T01:52:01Z,2470000,False,,,0,,B. Clarke shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1629634, 203507]",1610612763.0,MEM,shooting,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2714.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
252,PT07M38.00S,2022-12-16T01:52:22.8Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,48,25,2022-12-16T01:52:22Z,2490000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
253,PT07M38.00S,2022-12-16T01:52:22.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,48,25,2022-12-16T01:52:22Z,2500000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,252.0,,,,,,,,,,,,,,,,,
254,PT07M38.00S,2022-12-16T01:52:42.6Z,2,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,48,25,2022-12-16T01:52:42Z,2510000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
255,PT07M34.00S,2022-12-16T01:52:45.1Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,48,25,2022-12-16T01:52:45Z,2520000,False,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:4),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,254.0,5.0,4.0,1.0,,,,,,,,,,,,,,
