actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
592,PT05M31.00S,2022-10-20T01:40:41.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,94,87,2022-10-20T01:40:46Z,5830000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,591.0,,,,,,,,,,,,,
593,PT05M31.00S,2022-10-20T01:40:45.3Z,4,REGULAR,foul,personal,[],203944,,,1610612763,94,87,2022-10-20T01:40:52Z,5840000,,,0,,J. Randle loose ball personal FOUL (3 PF),"[203944, 203500]",1610612752.0,NYK,loose ball,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203592.0,3.0,0.0,Adams,203500.0,,,,,
595,PT05M19.00S,2022-10-20T01:41:15.8Z,4,REGULAR,turnover,lost ball,[],1629630,,,1610612763,94,87,2022-10-20T01:41:20Z,5860000,,,0,,J. Morant lost ball TURNOVER (2 TO),"[1629630, 203944]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,2.0,,,Randle,203944.0
596,PT05M19.00S,2022-10-20T01:41:15.8Z,4,REGULAR,steal,,[],203944,,,1610612752,94,87,2022-10-20T01:41:17Z,5870000,,,0,,J. Randle STEAL (1 STL),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
597,PT05M18.00S,2022-10-20T01:41:19.3Z,4,REGULAR,foul,personal,['2freethrow'],1629630,,,1610612752,94,87,2022-10-20T01:41:39Z,5880000,,,0,,J. Morant shooting personal FOUL (2 PF) (Barrett 2 FT),"[1629630, 1629628]",1610612763.0,MEM,shooting,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203592.0,2.0,0.0,Barrett,1629628.0,,,,,
599,PT05M18.00S,2022-10-20T01:41:49.5Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629628,,,1610612752,94,88,2022-10-20T01:41:49Z,5900000,,,0,,R. Barrett Free Throw 1 of 2 (10 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
600,PT05M18.00S,2022-10-20T01:42:06.8Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629628,,,1610612752,94,89,2022-10-20T01:42:06Z,5910000,,,0,,R. Barrett Free Throw 2 of 2 (11 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
601,PT05M04.00S,2022-10-20T01:42:22.9Z,4,REGULAR,3pt,Jump Shot,[],1631222,68.28186596583443,28.921568627450984,1610612763,94,89,2022-10-20T01:42:27Z,5920000,-105.0,246.0,1,right,MISS J. LaRavia 26' 3PT,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,26.74,Missed,,,,,,,,,,,,,,,,,,
602,PT05M01.00S,2022-10-20T01:42:25.9Z,4,REGULAR,rebound,offensive,[],203500,,,1610612763,94,89,2022-10-20T01:42:27Z,5930000,,,0,,S. Adams REBOUND (Off:4 Def:8),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Left Center,,,,,,,601.0,12.0,8.0,4.0,,,,,,,,,,
603,PT04M56.00S,2022-10-20T01:42:30.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629630,84.1819973718791,40.68627450980392,1610612763,94,89,2022-10-20T01:42:34Z,5940000,-47.0,96.0,1,right,MISS J. Morant 10' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,10.69,Missed,,,,,,,,,,,,,,,,,,
604,PT04M54.00S,2022-10-20T01:42:32.5Z,4,REGULAR,rebound,defensive,[],1628973,,,1610612752,94,89,2022-10-20T01:42:34Z,5950000,,,0,,J. Brunson REBOUND (Off:1 Def:2),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,603.0,3.0,2.0,1.0,,,,,,,,,,
605,PT04M50.00S,2022-10-20T01:42:37.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629629,6.521024967148489,48.529411764705884,1610612752,94,91,2022-10-20T01:42:42Z,5960000,7.0,9.0,1,left,C. Reddish running finger roll Layup (16 PTS) (J. Brunson 7 AST),"[1629629, 1628973]",1610612752.0,NYK,running finger roll,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,1.15,Made,16.0,J. Brunson,1628973.0,7.0,,,,,,,,,,,,,,
607,PT04M50.00S,2022-10-20T01:42:39.6Z,4,REGULAR,foul,personal,['1freethrow'],1631222,,,1610612752,94,91,2022-10-20T01:42:48Z,5980000,,,0,,J. LaRavia shooting personal FOUL (2 PF) (Reddish 1 FT),"[1631222, 1629629]",1610612763.0,MEM,shooting,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,,,,,,,,200832.0,2.0,0.0,Reddish,1629629.0,,,,,
609,PT04M50.00S,2022-10-20T01:42:50.7Z,4,REGULAR,substitution,out,[],1631222,,,1610612752,94,91,2022-10-20T01:47:09Z,6000000,,,0,,SUB out: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT04M50.00S,2022-10-20T01:42:50.7Z,4,REGULAR,substitution,in,[],1630217,,,1610612752,94,91,2022-10-20T01:47:09Z,6010000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT04M50.00S,2022-10-20T01:43:02.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,94,91,2022-10-20T01:47:09Z,6020000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT04M50.00S,2022-10-20T01:45:03.3Z,4,REGULAR,substitution,out,[],1629634,,,1610612752,94,91,2022-10-20T01:47:09Z,6030000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT04M50.00S,2022-10-20T01:45:03.3Z,4,REGULAR,substitution,in,[],1630583,,,1610612752,94,91,2022-10-20T01:47:09Z,6040000,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT04M50.00S,2022-10-20T01:46:23.8Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1629629,,,1610612752,94,92,2022-10-20T01:46:23Z,6050000,,,0,,C. Reddish Free Throw 1 of 1 (17 PTS),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
615,PT04M31.00S,2022-10-20T01:46:44.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629629,,,1610612763,94,92,2022-10-20T01:46:55Z,6060000,,,0,,C. Reddish shooting personal FOUL (2 PF) (Bane 2 FT),"[1629629, 1630217]",1610612752.0,NYK,shooting,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,,,,,,,,,,,200832.0,2.0,0.0,Bane,1630217.0,,,,,
617,PT04M31.00S,2022-10-20T01:47:09.2Z,4,REGULAR,freethrow,1 of 2,[],1630217,,,1610612763,94,92,2022-10-20T01:47:09Z,6080000,,,0,,MISS D. Bane Free Throw 1 of 2,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
618,PT04M31.00S,2022-10-20T01:47:09.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,94,92,2022-10-20T01:47:09Z,6090000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,617.0,,,,,,,,,,,,,
619,PT04M31.00S,2022-10-20T01:47:22.5Z,4,REGULAR,freethrow,2 of 2,[],1630217,,,1610612763,95,92,2022-10-20T01:47:22Z,6100000,,,0,,D. Bane Free Throw 2 of 2 (16 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
620,PT04M22.00S,2022-10-20T01:47:37.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,11.251642575558476,50.0,1610612752,95,92,2022-10-20T01:47:40Z,6110000,0.0,53.0,1,left,MISS J. Brunson driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,5.33,Missed,,,,,,,,,,,,,,,,,,
621,PT04M21.00S,2022-10-20T01:47:38.6Z,4,REGULAR,rebound,offensive,[],203944,,,1610612752,95,92,2022-10-20T01:47:38Z,6120000,,,0,,J. Randle REBOUND (Off:2 Def:8),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,620.0,10.0,8.0,2.0,,,,,,,,,,
622,PT04M17.00S,2022-10-20T01:47:42.3Z,4,REGULAR,turnover,bad pass,[],203944,,,1610612752,95,92,2022-10-20T01:47:49Z,6130000,,,0,,J. Randle bad pass TURNOVER (2 TO),"[203944, 1630583]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,,,Aldama,1630583.0
623,PT04M17.00S,2022-10-20T01:47:42.3Z,4,REGULAR,steal,,[],1630583,,,1610612763,95,92,2022-10-20T01:50:20Z,6140000,,,0,,S. Aldama STEAL (1 STL),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
624,PT04M13.00S,2022-10-20T01:47:46.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629630,93.51182654402102,53.18627450980392,1610612763,95,92,2022-10-20T01:47:52Z,6150000,16.0,8.0,1,right,MISS J. Morant running alley-oop Layup,[1629630],1610612763.0,MEM,running alley-oop,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,1.8,Missed,,,,,,,,,,,,,,,,,,
625,PT04M08.00S,2022-10-20T01:47:51.3Z,4,REGULAR,rebound,defensive,[],1628973,,,1610612752,95,92,2022-10-20T01:47:51Z,6160000,,,0,,J. Brunson REBOUND (Off:1 Def:3),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,624.0,4.0,3.0,1.0,,,,,,,,,,
626,PT04M00.00S,2022-10-20T01:47:58.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,19.136005256241788,47.30392156862745,1610612752,95,94,2022-10-20T01:48:04Z,6170000,13.0,127.0,1,left,I. Hartenstein 12' floating Jump Shot (11 PTS) (J. Randle 5 AST),"[1628392, 203944]",1610612752.0,NYK,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,12.81,Made,11.0,J. Randle,203944.0,5.0,,,,,,,,,,,,,,
628,PT03M37.00S,2022-10-20T01:48:21.7Z,4,REGULAR,turnover,bad pass,[],1629630,,,1610612763,95,94,2022-10-20T01:48:24Z,6190000,,,0,,J. Morant bad pass TURNOVER (3 TO),"[1629630, 203944]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,3.0,,,Randle,203944.0
629,PT03M37.00S,2022-10-20T01:48:21.7Z,4,REGULAR,steal,,[],203944,,,1610612752,95,94,2022-10-20T01:48:23Z,6200000,,,0,,J. Randle STEAL (2 STL),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
630,PT03M31.00S,2022-10-20T01:48:28.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628973,7.178055190538765,49.01960784313725,1610612752,95,96,2022-10-20T01:48:39Z,6210000,5.0,15.0,1,left,J. Brunson driving reverse Layup (11 PTS) (J. Randle 6 AST),"[1628973, 203944]",1610612752.0,NYK,driving reverse,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,1.58,Made,11.0,J. Randle,203944.0,6.0,,,,,,,,,,,,,,
632,PT03M20.00S,2022-10-20T01:48:44.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,95,96,2022-10-20T01:48:44Z,6230000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT03M12.00S,2022-10-20T01:50:27.0Z,4,REGULAR,3pt,Jump Shot,[],1629723,70.25295663600527,72.05882352941177,1610612763,98,96,2022-10-20T01:50:30Z,6240000,110.0,227.0,1,right,J. Konchar 25' 3PT  (12 PTS) (D. Bane 6 AST),"[1629723, 1630217]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Right Center,25.25,Made,12.0,D. Bane,1630217.0,6.0,,,,,,,,,,,,,,
635,PT02M49.00S,2022-10-20T01:50:50.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,14.4053876478318,38.48039215686275,1610612752,98,98,2022-10-20T01:50:54Z,6260000,58.0,83.0,1,left,J. Brunson 10' turnaround fadeaway Jump Shot (13 PTS),[1628973],1610612752.0,NYK,turnaround fadeaway,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Right,10.09,Made,13.0,,,,,,,,,,,,,,,,,
636,PT02M32.00S,2022-10-20T01:51:07.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,85.3646517739816,44.36274509803921,1610612763,98,98,2022-10-20T01:51:10Z,6270000,-28.0,85.0,1,right,MISS J. Morant 8' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,8.97,Missed,,,,,,,,,,,,,,,,,,
637,PT02M30.00S,2022-10-20T01:51:09.0Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,98,98,2022-10-20T01:51:10Z,6280000,,,0,,J. Randle REBOUND (Off:2 Def:9),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,636.0,11.0,9.0,2.0,,,,,,,,,,
638,PT02M27.00S,2022-10-20T01:51:13.6Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629628,6.1268068331143235,53.431372549019606,1610612752,98,98,2022-10-20T01:51:37Z,6290000,-17.0,5.0,1,left,MISS R. Barrett running reverse Layup,[1629628],1610612752.0,NYK,running reverse,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.79,Missed,,,,,,,,,,,,,,,,,,
639,PT02M26.00S,2022-10-20T01:51:14.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612763,98,98,2022-10-20T01:51:37Z,6300000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,638.0,,,,,,,,,,,,,
640,PT02M26.00S,2022-10-20T01:51:19.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203944,,,1610612763,98,98,2022-10-20T01:51:27Z,6310000,,,0,,J. Randle loose ball personal FOUL (4 PF) (Morant 2 FT),"[203944, 1629630]",1610612752.0,NYK,loose ball,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2534.0,4.0,0.0,Morant,1629630.0,,,,,
642,PT02M26.00S,2022-10-20T01:51:51.1Z,4,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,99,98,2022-10-20T01:51:51Z,6330000,,,0,,J. Morant Free Throw 1 of 2 (26 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
643,PT02M26.00S,2022-10-20T01:52:10.0Z,4,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,100,98,2022-10-20T01:52:10Z,6340000,,,0,,J. Morant Free Throw 2 of 2 (27 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
644,PT02M16.00S,2022-10-20T01:52:22.2Z,4,REGULAR,2pt,Jump Shot,[],1628973,22.421156373193167,26.715686274509803,1610612752,100,100,2022-10-20T01:52:25Z,6350000,116.0,158.0,1,left,J. Brunson 19' pullup Jump Shot (15 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,19.65,Made,15.0,,,,,,,,,,,,,,,,,
645,PT01M46.00S,2022-10-20T01:52:52.3Z,4,REGULAR,3pt,Jump Shot,[],1630217,65.52233902759527,29.166666666666668,1610612763,100,100,2022-10-20T01:53:01Z,6360000,-104.0,272.0,1,right,MISS D. Bane 29' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,29.09,Missed,,,,,,,,,,,,,,,,,,
646,PT01M46.00S,2022-10-20T01:53:01.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,100,100,2022-10-20T01:53:01Z,6370000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,645.0,,,,,,,,,,,,,
647,PT01M46.00S,2022-10-20T01:53:01.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203944,,,1610612763,100,100,2022-10-20T01:53:12Z,6380000,,,0,,J. Randle loose ball personal FOUL (5 PF) (Aldama 2 FT),"[203944, 1630583]",1610612752.0,NYK,loose ball,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203592.0,5.0,0.0,Aldama,1630583.0,,,,,
649,PT01M46.00S,2022-10-20T01:53:27.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630583,,,1610612763,101,100,2022-10-20T01:53:27Z,6400000,,,0,,S. Aldama Free Throw 1 of 2 (18 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
650,PT01M46.00S,2022-10-20T01:53:45.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630583,,,1610612763,101,100,2022-10-20T01:53:45Z,6410000,,,0,,MISS S. Aldama Free Throw 2 of 2,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
651,PT01M43.00S,2022-10-20T01:53:47.4Z,4,REGULAR,rebound,offensive,[],203500,,,1610612763,101,100,2022-10-20T01:53:47Z,6420000,,,0,,S. Adams REBOUND (Off:5 Def:8),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,650.0,13.0,8.0,5.0,,,,,,,,,,
652,PT01M39.00S,2022-10-20T01:53:52.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629630,82.86793692509855,45.83333333333333,1610612763,103,100,2022-10-20T01:53:58Z,6430000,-21.0,109.0,1,right,J. Morant 11' driving floating Jump Shot (29 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,11.05,Made,29.0,,,,,,,,,,,,,,,,,
653,PT01M39.00S,2022-10-20T01:53:58.0Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628392,,,1610612763,103,100,2022-10-20T01:54:05Z,6440000,,,0,,I. Hartenstein shooting personal FOUL (2 PF) (Morant 1 FT),"[1628392, 1629630]",1610612752.0,NYK,shooting,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,200832.0,2.0,0.0,Morant,1629630.0,,,,,
655,PT01M39.00S,2022-10-20T01:54:26.0Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1629630,,,1610612763,104,100,2022-10-20T01:54:26Z,6460000,,,0,,J. Morant Free Throw 1 of 1 (30 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,30.0,,,,,,,,,,,,,,,,,
656,PT01M39.00S,2022-10-20T01:54:30.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,104,100,2022-10-20T01:54:30Z,6470000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT01M34.00S,2022-10-20T01:56:26.6Z,4,REGULAR,foul,personal,['2freethrow'],1630583,,,1610612752,104,100,2022-10-20T01:56:35Z,6480000,,,0,,S. Aldama shooting personal FOUL (1 PF) (Randle 2 FT),"[1630583, 203944]",1610612763.0,MEM,shooting,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,203592.0,1.0,1.0,Randle,203944.0,,,,,
659,PT01M34.00S,2022-10-20T01:56:55.2Z,4,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,104,101,2022-10-20T01:56:55Z,6500000,,,0,,J. Randle Free Throw 1 of 2 (23 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
660,PT01M34.00S,2022-10-20T01:57:12.9Z,4,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,104,102,2022-10-20T01:57:12Z,6510000,,,0,,J. Randle Free Throw 2 of 2 (24 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
661,PT01M16.00S,2022-10-20T01:57:36.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,90.3580814717477,49.50980392156863,1610612763,104,102,2022-10-20T01:57:40Z,6520000,-2.0,38.0,1,right,MISS J. Morant driving Layup,[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,3.82,Missed,,,,,,,,,,,,,,,,,,
663,PT01M13.00S,2022-10-20T01:57:39.8Z,4,REGULAR,rebound,offensive,[],203500,,,1610612763,104,102,2022-10-20T01:58:13Z,6540000,,,0,,S. Adams REBOUND (Off:6 Def:8),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,,661.0,14.0,8.0,6.0,,,,,,,,,,
664,PT01M11.00S,2022-10-20T01:57:41.8Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203500,82.9993429697766,48.77450980392157,1610612763,106,102,2022-10-20T01:57:45Z,6550000,-6.0,107.0,1,right,S. Adams 10' Hook (3 PTS) (S. Aldama 1 AST),"[203500, 1630583]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),8-16 Center,10.75,Made,3.0,S. Aldama,1630583.0,1.0,,,,,,,,,,,,,,
666,PT01M01.00S,2022-10-20T01:57:53.9Z,4,REGULAR,3pt,Jump Shot,[],1628392,30.305519053876477,67.64705882352942,1610612752,106,102,2022-10-20T01:57:56Z,6570000,-88.0,232.0,1,left,MISS I. Hartenstein 24' 3PT,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Left Center,24.86,Missed,,,,,,,,,,,,,,,,,,
667,PT00M59.60S,2022-10-20T01:57:55.3Z,4,REGULAR,rebound,defensive,[],1630217,,,1610612763,106,102,2022-10-20T01:57:56Z,6580000,,,0,,D. Bane REBOUND (Off:0 Def:4),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,,,,,666.0,4.0,4.0,0.0,,,,,,,,,,
668,PT00M39.00S,2022-10-20T01:58:16.9Z,4,REGULAR,3pt,Jump Shot,[],1629723,75.1149802890933,84.80392156862744,1610612763,106,102,2022-10-20T01:58:20Z,6590000,174.0,181.0,1,right,MISS J. Konchar 25' 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Right Center,25.14,Missed,,,,,,,,,,,,,,,,,,
669,PT00M36.40S,2022-10-20T01:58:19.5Z,4,REGULAR,rebound,defensive,[],1628973,,,1610612752,106,102,2022-10-20T01:58:20Z,6600000,,,0,,J. Brunson REBOUND (Off:1 Def:4),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,,668.0,5.0,4.0,1.0,,,,,,,,,,
670,PT00M32.90S,2022-10-20T01:58:23.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629628,13.354139290407357,96.32352941176471,1610612752,106,102,2022-10-20T01:58:28Z,6610000,-232.0,73.0,1,left,MISS R. Barrett 24' pullup 3PT,[1629628],1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,Left Corner 3,24+ Left,24.28,Missed,,,,,,,,,,,,,,,,,,
671,PT00M29.40S,2022-10-20T01:58:26.8Z,4,REGULAR,rebound,offensive,[],1628973,,,1610612752,106,102,2022-10-20T01:58:26Z,6620000,,,0,,J. Brunson REBOUND (Off:2 Def:4),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Left Corner 3,24+ Left,,,,,,,670.0,6.0,4.0,2.0,,,,,,,,,,
672,PT00M28.90S,2022-10-20T01:58:28.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628392,9.017739816031538,46.568627450980394,1610612752,106,104,2022-10-20T01:58:33Z,6630000,17.0,32.0,1,left,I. Hartenstein cutting Layup (13 PTS) (J. Brunson 8 AST),"[1628392, 1628973]",1610612752.0,NYK,cutting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,3.66,Made,13.0,J. Brunson,1628973.0,8.0,,,,,,,,,,,,,,
674,PT00M28.90S,2022-10-20T01:58:32.0Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630217,,,1610612752,106,104,2022-10-20T01:59:04Z,6650000,,,0,,D. Bane shooting personal FOUL (3 PF) (Hartenstein 1 FT),"[1630217, 1628392]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,,,,,200832.0,3.0,0.0,Hartenstein,1628392.0,,,,,
676,PT00M28.90S,2022-10-20T01:58:43.9Z,4,REGULAR,substitution,out,[],1630217,,,1610612752,106,104,2022-10-20T01:59:03Z,6670000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M28.90S,2022-10-20T01:58:43.9Z,4,REGULAR,substitution,in,[],1629634,,,1610612752,106,104,2022-10-20T01:59:03Z,6680000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
