actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
363,PT10M46.00S,2023-02-16T02:21:45.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,8.754927726675426,52.69607843137255,1610612763,67,49,2023-02-16T02:21:51Z,3540000,False,-13.0,30.0,1,left,J. Jackson Jr. driving finger roll Layup (18 PTS) (J. Morant 7 AST),"[1628991, 1629630]",1610612763.0,MEM,driving finger roll,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,3.27,Made,18.0,J. Morant,1629630.0,7.0,,,,,,,,,,,,,,
365,PT10M27.00S,2023-02-16T02:22:03.8Z,3,REGULAR,turnover,bad pass,[],203482,,,1610612762,67,49,2023-02-16T02:22:07Z,3560000,False,,,0,,K. Olynyk bad pass TURNOVER (6 TO),"[203482, 1629634]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,6.0,,,,,,,,,,,Clarke,1629634.0
366,PT10M27.00S,2023-02-16T02:22:03.8Z,3,REGULAR,steal,,[],1629634,,,1610612763,67,49,2023-02-16T02:22:05Z,3570000,False,,,0,,B. Clarke STEAL (2 STL),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
367,PT10M11.00S,2023-02-16T02:22:25.9Z,3,REGULAR,foul,personal,['2freethrow'],203482,,,1610612763,67,49,2023-02-16T02:22:36Z,3580000,False,,,0,,K. Olynyk shooting personal FOUL (3 PF) (Bane 2 FT),"[203482, 1630217]",1610612762.0,UTA,shooting,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,1193.0,,,,,,,,3.0,0.0,Bane,1630217.0,,
369,PT10M11.00S,2023-02-16T02:22:51.3Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630217,,,1610612763,67,49,2023-02-16T02:22:51Z,3600000,False,,,0,,MISS D. Bane Free Throw 1 of 2,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
370,PT10M11.00S,2023-02-16T02:22:51.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,67,49,2023-02-16T02:22:51Z,3610000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,369.0,,,,,,,,,,,
371,PT10M11.00S,2023-02-16T02:23:05.4Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630217,,,1610612763,68,49,2023-02-16T02:23:05Z,3620000,False,,,0,,D. Bane Free Throw 2 of 2 (13 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
372,PT10M02.00S,2023-02-16T02:23:23.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629659,80.50262812089356,35.78431372549019,1610612762,68,49,2023-02-16T02:23:28Z,3630000,False,-71.0,131.0,1,right,MISS T. Horton-Tucker 14' fadeaway Shot,[1629659],1610612762.0,UTA,fadeaway,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),8-16 Center,14.89,Missed,,,,,,,,,,,,,,,,,,
373,PT09M59.00S,2023-02-16T02:23:26.3Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,68,49,2023-02-16T02:23:28Z,3640000,False,,,0,,J. Jackson Jr. REBOUND (Off:2 Def:7),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,372.0,9.0,7.0,2.0,,,,,,,,
374,PT09M51.00S,2023-02-16T02:23:34.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,17.821944809461236,54.90196078431373,1610612763,68,49,2023-02-16T02:23:39Z,3650000,False,-25.0,115.0,1,left,MISS B. Clarke 11' turnaround Shot,[1629634],1610612763.0,MEM,turnaround,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Center,11.76,Missed,,,,,,,,,,,,,,,,,,
375,PT09M49.00S,2023-02-16T02:23:37.1Z,3,REGULAR,rebound,offensive,[],1630217,,,1610612763,68,49,2023-02-16T02:23:37Z,3660000,False,,,0,,D. Bane REBOUND (Off:2 Def:0),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,374.0,2.0,0.0,2.0,,,,,,,,
376,PT09M46.00S,2023-02-16T02:23:38.7Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630217,10.5946123521682,50.73529411764706,1610612763,70,49,2023-02-16T02:23:43Z,3670000,False,-4.0,47.0,1,left,D. Bane bank Hook (15 PTS),[1630217],1610612763.0,MEM,bank,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,4.72,Made,15.0,,,,,,,,,,,,,,,,,
377,PT09M35.00S,2023-02-16T02:23:50.2Z,3,REGULAR,3pt,Jump Shot,[],203482,74.45795006570303,83.08823529411765,1610612762,70,52,2023-02-16T02:23:55Z,3680000,False,165.0,188.0,1,right,K. Olynyk 25' 3PT pullup (13 PTS) (J. Clarkson 3 AST),"[203482, 203903]",1610612762.0,UTA,pullup,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,25.01,Made,13.0,J. Clarkson,203903.0,3.0,,,,,,,,,,,,,,
379,PT09M35.00S,2023-02-16T02:23:54.1Z,3,REGULAR,foul,personal,['1freethrow'],1628415,,,1610612762,70,52,2023-02-16T02:23:59Z,3700000,False,,,0,,D. Brooks shooting personal FOUL (3 PF) (Olynyk 1 FT),"[1628415, 203482]",1610612763.0,MEM,shooting,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,,,,,2002.0,,,,,,,,3.0,0.0,Olynyk,203482.0,,
381,PT09M35.00S,2023-02-16T02:24:37.5Z,3,REGULAR,freethrow,1 of 1,[],203482,,,1610612762,70,53,2023-02-16T02:24:37Z,3720000,False,,,0,,K. Olynyk Free Throw 1 of 1 (14 PTS),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
382,PT09M25.00S,2023-02-16T02:24:56.4Z,3,REGULAR,3pt,Jump Shot,[],1629630,31.225361366622867,33.82352941176471,1610612763,70,53,2023-02-16T02:24:59Z,3730000,False,81.0,241.0,1,left,MISS J. Morant 25' 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,25.42,Missed,,,,,,,,,,,,,,,,,,
383,PT09M23.00S,2023-02-16T02:24:58.4Z,3,REGULAR,rebound,defensive,[],203903,,,1610612762,70,53,2023-02-16T02:24:59Z,3740000,False,,,0,,J. Clarkson REBOUND (Off:0 Def:2),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,382.0,2.0,2.0,0.0,,,,,,,,
384,PT09M13.00S,2023-02-16T02:25:08.8Z,3,REGULAR,3pt,Jump Shot,[],203903,71.43561103810775,20.588235294117645,1610612762,70,56,2023-02-16T02:25:12Z,3750000,False,-147.0,216.0,1,right,J. Clarkson 26' 3PT  (11 PTS) (K. Olynyk 3 AST),"[203903, 203482]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,26.13,Made,11.0,K. Olynyk,203482.0,3.0,,,,,,,,,,,,,,
386,PT09M01.00S,2023-02-16T02:25:21.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,17.559132720105126,43.872549019607845,1610612763,70,56,2023-02-16T02:25:24Z,3770000,False,31.0,113.0,1,left,MISS B. Clarke 11' floating Shot,[1629634],1610612763.0,MEM,floating,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Center,11.67,Missed,,,,,,,,,,,,,,,,,,
387,PT08M57.00S,2023-02-16T02:25:25.0Z,3,REGULAR,rebound,defensive,[],203482,,,1610612762,70,56,2023-02-16T02:25:24Z,3780000,False,,,0,,K. Olynyk REBOUND (Off:2 Def:10),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,386.0,12.0,10.0,2.0,,,,,,,,
388,PT08M46.00S,2023-02-16T02:25:36.0Z,3,REGULAR,turnover,lost ball,[],1630534,,,1610612762,70,56,2023-02-16T02:25:39Z,3790000,False,,,0,,O. Agbaji lost ball TURNOVER (1 TO),"[1630534, 1628991]",1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,,,,,,,Jackson Jr.,1628991.0
389,PT08M46.00S,2023-02-16T02:25:36.0Z,3,REGULAR,steal,,[],1628991,,,1610612763,70,56,2023-02-16T02:25:37Z,3800000,False,,,0,,J. Jackson Jr. STEAL (5 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
390,PT08M41.00S,2023-02-16T02:25:40.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630217,31.488173455978973,64.70588235294117,1610612763,70,56,2023-02-16T02:25:45Z,3810000,False,-74.0,243.0,1,left,MISS D. Bane 25' running pullup 3PT,[1630217],1610612763.0,MEM,running pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,25.44,Missed,,,,,,,,,,,,,,,,,,
391,PT08M37.00S,2023-02-16T02:25:44.3Z,3,REGULAR,rebound,offensive,[],1630217,,,1610612763,70,56,2023-02-16T02:25:44Z,3820000,False,,,0,,D. Bane REBOUND (Off:3 Def:0),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,,,,,,,,,390.0,3.0,0.0,3.0,,,,,,,,
392,PT08M35.00S,2023-02-16T02:25:46.3Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630217,29.517082785808146,49.50980392156863,1610612763,72,56,2023-02-16T02:25:50Z,3830000,False,2.0,225.0,1,left,D. Bane 22' Jump Shot (17 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Mid-Range,16-24 Center,22.5,Made,17.0,,,,,,,,,,,,,,,,,
393,PT08M23.00S,2023-02-16T02:26:08.5Z,3,REGULAR,foul,personal,[],1630217,,,1610612762,72,56,2023-02-16T02:26:11Z,3840000,False,,,0,,D. Bane personal FOUL (2 PF),"[1630217, 1629659]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1193.0,,,,,,,,2.0,0.0,Horton-Tucker,1629659.0,,
395,PT08M14.00S,2023-02-16T02:26:30.8Z,3,REGULAR,3pt,Jump Shot,[],203903,69.33311432325887,69.11764705882352,1610612762,72,56,2023-02-16T02:26:34Z,3860000,False,96.0,236.0,1,right,MISS J. Clarkson 25' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,25.44,Missed,,,,,,,,,,,,,,,,,,
396,PT08M11.00S,2023-02-16T02:26:33.8Z,3,REGULAR,rebound,defensive,[],1629634,,,1610612763,72,56,2023-02-16T02:26:34Z,3870000,False,,,0,,B. Clarke REBOUND (Off:1 Def:2),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Above the Break 3,24+ Right Center,,,,,,,,,395.0,3.0,2.0,1.0,,,,,,,,
397,PT08M01.00S,2023-02-16T02:26:43.6Z,3,REGULAR,2pt,Jump Shot,[],1628415,12.171484888304862,90.44117647058823,1610612763,74,56,2023-02-16T02:26:47Z,3880000,False,-202.0,62.0,1,left,D. Brooks 21' Jump Shot (6 PTS) (D. Bane 4 AST),"[1628415, 1630217]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Left,21.15,Made,6.0,D. Bane,1630217.0,4.0,,,,,,,,,,,,,,
399,PT07M37.00S,2023-02-16T02:27:08.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203482,92.9862023653088,46.568627450980394,1610612762,74,58,2023-02-16T02:27:11Z,3900000,False,-17.0,13.0,1,right,K. Olynyk driving finger roll Layup (16 PTS),[203482],1610612762.0,UTA,driving finger roll,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,2.18,Made,16.0,,,,,,,,,,,,,,,,,
400,PT07M23.00S,2023-02-16T02:27:21.5Z,3,REGULAR,3pt,Jump Shot,[],1630217,31.61957950065703,23.284313725490197,1610612763,74,58,2023-02-16T02:27:25Z,3910000,False,134.0,245.0,1,left,MISS D. Bane 27' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,27.88,Missed,,,,,,,,,,,,,,,,,,
401,PT07M20.00S,2023-02-16T02:27:24.5Z,3,REGULAR,rebound,defensive,[],203903,,,1610612762,74,58,2023-02-16T02:27:25Z,3920000,False,,,0,,J. Clarkson REBOUND (Off:0 Def:3),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,400.0,3.0,3.0,0.0,,,,,,,,
402,PT07M13.00S,2023-02-16T02:27:36.3Z,3,REGULAR,foul,personal,[],1629630,,,1610612762,74,58,2023-02-16T02:27:39Z,3930000,False,,,0,,J. Morant personal FOUL (2 PF),"[1629630, 1631117]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1193.0,,,,,,,,2.0,0.0,Kessler,1631117.0,,
404,PT07M10.00S,2023-02-16T02:27:58.8Z,3,REGULAR,3pt,Jump Shot,[],203482,91.5407358738502,95.09803921568627,1610612762,74,58,2023-02-16T02:28:02Z,3950000,False,225.0,27.0,1,right,MISS K. Olynyk 3PT,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Right Corner 3,24+ Right,22.71,Missed,,,,,,,,,,,,,,,,,,
405,PT07M06.00S,2023-02-16T02:28:02.8Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,74,58,2023-02-16T02:28:02Z,3960000,False,,,0,,J. Morant REBOUND (Off:0 Def:5),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Right Corner 3,24+ Right,,,,,,,,,404.0,5.0,5.0,0.0,,,,,,,,
406,PT07M03.00S,2023-02-16T02:28:07.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,6.783837056504599,45.83333333333333,1610612763,74,58,2023-02-16T02:29:24Z,3970000,False,21.0,11.0,1,left,MISS J. Morant driving finger roll Layup,[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,2.37,Missed,,,,,,,,,,,,,,,,,,
407,PT07M00.00S,2023-02-16T02:28:10.8Z,3,REGULAR,rebound,offensive,[],1630217,,,1610612763,74,58,2023-02-16T02:29:24Z,3980000,False,,,0,,D. Bane REBOUND (Off:4 Def:0),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,,,406.0,4.0,0.0,4.0,,,,,,,,
408,PT06M55.00S,2023-02-16T02:28:12.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629630,5.863994743758213,3.431372549019608,1610612763,74,58,2023-02-16T02:28:16Z,3990000,False,233.0,3.0,1,left,MISS J. Morant 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Right Corner 3,24+ Right,23.28,Missed,,,,,,,,,,,,,,,,,,
409,PT06M53.00S,2023-02-16T02:28:14.8Z,3,REGULAR,rebound,defensive,[],1629659,,,1610612762,74,58,2023-02-16T02:28:16Z,4000000,False,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:4),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Right Corner 3,24+ Right,,,,,,,,,408.0,4.0,4.0,0.0,,,,,,,,
410,PT06M47.00S,2023-02-16T02:28:22.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203482,93.9060446780552,49.26470588235294,1610612762,74,60,2023-02-16T02:28:29Z,4010000,False,-4.0,5.0,1,right,K. Olynyk cutting DUNK (18 PTS) (T. Horton-Tucker 2 AST),"[203482, 1629659]",1610612762.0,UTA,cutting,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,0.61,Made,18.0,T. Horton-Tucker,1629659.0,2.0,,,,,,,,,,,,,,
412,PT06M47.00S,2023-02-16T02:28:28.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,74,60,2023-02-16T02:28:28Z,4030000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M47.00S,2023-02-16T02:31:00.2Z,3,REGULAR,substitution,out,[],1628991,,,1610612763,74,60,2023-02-16T02:31:12Z,4040000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M47.00S,2023-02-16T02:31:00.2Z,3,REGULAR,substitution,out,[],1630217,,,1610612763,74,60,2023-02-16T02:31:12Z,4050000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT06M47.00S,2023-02-16T02:31:00.2Z,3,REGULAR,substitution,out,[],203482,,,1610612763,74,60,2023-02-16T02:31:12Z,4060000,False,,,0,,SUB out: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M47.00S,2023-02-16T02:31:00.2Z,3,REGULAR,substitution,out,[],1629659,,,1610612763,74,60,2023-02-16T02:31:12Z,4070000,False,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M47.00S,2023-02-16T02:31:00.2Z,3,REGULAR,substitution,in,[],1628379,,,1610612763,74,60,2023-02-16T02:31:12Z,4080000,False,,,0,,SUB in: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M47.00S,2023-02-16T02:31:00.2Z,3,REGULAR,substitution,in,[],1630583,,,1610612763,74,60,2023-02-16T02:31:12Z,4090000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M47.00S,2023-02-16T02:31:00.2Z,3,REGULAR,substitution,in,[],1629308,,,1610612763,74,60,2023-02-16T02:31:12Z,4100000,False,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612762.0,UTA,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M47.00S,2023-02-16T02:31:00.2Z,3,REGULAR,substitution,in,[],1631323,,,1610612763,74,60,2023-02-16T02:31:12Z,4110000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M36.00S,2023-02-16T02:31:27.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,19.267411300919843,48.77450980392157,1610612763,74,60,2023-02-16T02:31:31Z,4120000,False,6.0,129.0,1,left,MISS D. Brooks 12' driving floating Shot,[1628415],1610612763.0,MEM,driving floating,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,12.87,Missed,,,,,,,,,,,,,,,,,,
422,PT06M36.00S,2023-02-16T02:31:31.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,74,60,2023-02-16T02:31:31Z,4130000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,421.0,,,,,,,,,,,
424,PT06M25.00S,2023-02-16T02:31:59.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630583,10.726018396846255,35.049019607843135,1610612763,74,60,2023-02-16T02:33:06Z,4150000,False,75.0,48.0,1,left,MISS S. Aldama 8' driving floating Shot,[1630583],1610612763.0,MEM,driving floating,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),8-16 Right,8.9,Missed,,,,,,,,,,,,,,,,,,
425,PT06M24.00S,2023-02-16T02:32:00.3Z,3,REGULAR,rebound,offensive,[],1629634,,,1610612763,74,60,2023-02-16T02:33:06Z,4160000,False,,,0,,B. Clarke REBOUND (Off:2 Def:2),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,424.0,4.0,2.0,2.0,,,,,,,,
426,PT06M24.00S,2023-02-16T02:32:04.1Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629634,5.590000152587891,50.0,1610612763,76,60,2023-02-16T02:33:14Z,4170000,False,0.0,0.0,1,left,B. Clarke tip DUNK (6 PTS),[1629634],1610612763.0,MEM,tip,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,0.0,Made,6.0,,,,,,,,,,,,,,,,,
427,PT06M09.00S,2023-02-16T02:32:13.6Z,3,REGULAR,3pt,Jump Shot,[],1630534,67.88764783180025,67.15686274509804,1610612762,76,60,2023-02-16T02:32:16Z,4180000,False,86.0,249.0,1,right,MISS O. Agbaji 26' 3PT,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Right Center,26.37,Missed,,,,,,,,,,,,,,,,,,
428,PT06M06.00S,2023-02-16T02:32:16.6Z,3,REGULAR,rebound,defensive,[],1629634,,,1610612763,76,60,2023-02-16T02:32:16Z,4190000,False,,,0,,B. Clarke REBOUND (Off:2 Def:3),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Above the Break 3,24+ Right Center,,,,,,,,,427.0,5.0,3.0,2.0,,,,,,,,
429,PT05M51.00S,2023-02-16T02:32:33.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629630,6.783837056504599,49.50980392156863,1610612763,76,60,2023-02-16T02:34:37Z,4200000,False,2.0,11.0,1,left,MISS J. Morant driving DUNK,[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,1.16,Missed,,,,,,,,,,,,,,,,,,
430,PT05M49.00S,2023-02-16T02:32:35.5Z,3,REGULAR,rebound,defensive,[],203903,,,1610612762,76,60,2023-02-16T02:34:37Z,4210000,False,,,0,,J. Clarkson REBOUND (Off:0 Def:4),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,,,,,,,,,429.0,4.0,4.0,0.0,,,,,,,,
431,PT05M44.00S,2023-02-16T02:32:39.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203903,66.83639947437582,63.48039215686274,1610612762,76,60,2023-02-16T02:32:43Z,4220000,False,67.0,259.0,1,right,MISS J. Clarkson 26' running pullup 3PT,[203903],1610612762.0,UTA,running pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,26.78,Missed,,,,,,,,,,,,,,,,,,
432,PT05M42.00S,2023-02-16T02:32:40.9Z,3,REGULAR,rebound,offensive,[],203903,,,1610612762,76,60,2023-02-16T02:32:40Z,4230000,False,,,0,,J. Clarkson REBOUND (Off:1 Def:4),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,,,,,,,,,431.0,5.0,4.0,1.0,,,,,,,,
433,PT05M35.00S,2023-02-16T02:32:47.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630534,67.23061760840999,63.23529411764706,1610612762,76,63,2023-02-16T02:32:51Z,4240000,False,66.0,256.0,1,right,O. Agbaji 26' 3PT  (15 PTS) (J. Clarkson 4 AST),"[1630534, 203903]",1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Center,26.39,Made,15.0,J. Clarkson,203903.0,4.0,,,,,,,,,,,,,,
435,PT05M18.00S,2023-02-16T02:33:04.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,14.668199737187912,46.81372549019608,1610612763,76,63,2023-02-16T02:33:08Z,4260000,False,16.0,85.0,1,left,MISS J. Morant 8' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,8.69,Missed,,,,,,,,,,,,,,,,,,
436,PT05M15.00S,2023-02-16T02:33:07.6Z,3,REGULAR,rebound,defensive,[],1631117,,,1610612762,76,63,2023-02-16T02:33:08Z,4270000,False,,,0,,W. Kessler REBOUND (Off:4 Def:7),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,435.0,11.0,7.0,4.0,,,,,,,,
437,PT05M07.00S,2023-02-16T02:33:16.1Z,3,REGULAR,turnover,bad pass,[],203903,,,1610612762,76,63,2023-02-16T02:33:18Z,4280000,False,,,0,,J. Clarkson bad pass TURNOVER (5 TO),"[203903, 1630583]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,5.0,,,,,,,,,,,Aldama,1630583.0
438,PT05M07.00S,2023-02-16T02:33:16.1Z,3,REGULAR,steal,,[],1630583,,,1610612763,76,63,2023-02-16T04:31:18Z,4290000,False,,,0,,S. Aldama STEAL (2 STL),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
439,PT05M00.00S,2023-02-16T02:33:25.1Z,3,REGULAR,foul,personal,[],1631323,,,1610612763,76,63,2023-02-16T02:33:32Z,4300000,False,,,0,,S. Fontecchio personal FOUL (1 PF),"[1631323, 1628415]",1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2002.0,,,,,,,,1.0,0.0,Brooks,1628415.0,,
441,PT05M00.00S,2023-02-16T02:33:33.9Z,3,REGULAR,substitution,out,[],1629634,,,1610612763,76,63,2023-02-16T02:33:37Z,4320000,False,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT05M00.00S,2023-02-16T02:33:33.9Z,3,REGULAR,substitution,in,[],1630214,,,1610612763,76,63,2023-02-16T02:33:37Z,4330000,False,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
