actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
247,PT06M20.00S,2023-04-01T00:56:40.1Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,42,38,2023-04-01T00:56:41Z,2450000,False,,,0,,I. Zubac REBOUND (Off:5 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Right Corner 3,24+ Right,,,,,,,,,,,246.0,7.0,2.0,5.0,,,,,,
248,PT06M17.00S,2023-04-01T00:56:43.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202695,7.440867279894875,96.07843137254902,1610612746,42,41,2023-04-01T00:56:49Z,2460000,False,-230.0,17.0,1,left,K. Leonard 3PT  (10 PTS) (E. Gordon 2 AST),"[202695, 201569]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Left Corner 3,24+ Left,,,,23.11,Made,10.0,,E. Gordon,201569.0,2.0,,,,,,,,,,
250,PT05M59.00S,2023-04-01T00:57:01.7Z,2,REGULAR,3pt,Jump Shot,[],1628379,67.23061760840999,45.588235294117645,1610612763,45,41,2023-04-01T00:57:06Z,2480000,False,-22.0,256.0,1,right,L. Kennard 25' 3PT  (12 PTS) (T. Jones 3 AST),"[1628379, 1626145]",1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Center,,,,25.65,Made,12.0,,T. Jones,1626145.0,3.0,,,,,,,,,,
252,PT05M41.00S,2023-04-01T00:57:19.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201569,14.011169513797633,39.950980392156865,1610612746,45,43,2023-04-01T00:57:24Z,2500000,False,50.0,79.0,1,left,E. Gordon 9' floating Jump Shot (11 PTS) (R. Westbrook 6 AST),"[201569, 201566]",1610612746.0,LAC,floating,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),8-16 Right,,,,9.38,Made,11.0,,R. Westbrook,201566.0,6.0,,,,,,,,,,
254,PT05M28.00S,2023-04-01T00:57:33.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,90.88370565045992,38.970588235294116,1610612763,45,43,2023-04-01T00:57:36Z,2520000,False,-55.0,33.0,1,right,MISS T. Jones 6' driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,6.43,Missed,,,,,,,,,,,,,,,
255,PT05M26.00S,2023-04-01T00:57:35.4Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,45,43,2023-04-01T00:57:36Z,2530000,False,,,0,,I. Zubac REBOUND (Off:5 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,254.0,8.0,3.0,5.0,,,,,,
256,PT05M21.00S,2023-04-01T00:57:39.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201566,29.122864651773984,76.22549019607843,1610612746,45,43,2023-04-01T00:57:45Z,2540000,False,-131.0,221.0,1,left,MISS R. Westbrook 25' running 3PT,[201566],1610612746.0,LAC,running,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,,25.72,Missed,,,,,,,,,,,,,,,
257,PT05M16.00S,2023-04-01T00:57:44.8Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612763,45,43,2023-04-01T00:57:45Z,2550000,False,,,0,,D. Bane REBOUND (Off:0 Def:1),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,256.0,1.0,1.0,0.0,,,,,,
258,PT05M09.00S,2023-04-01T00:57:50.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628379,81.8166885676741,58.333333333333336,1610612763,47,43,2023-04-01T00:57:58Z,2560000,False,42.0,118.0,1,right,L. Kennard 12' fadeaway Jump Shot (14 PTS),[1628379],1610612763.0,MEM,fadeaway,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),8-16 Center,,,,12.55,Made,14.0,,,,,,,,,,,,,,
259,PT04M53.00S,2023-04-01T00:58:07.9Z,2,REGULAR,3pt,Jump Shot,[],201587,29.122864651773984,26.225490196078432,1610612746,47,43,2023-04-01T00:58:13Z,2570000,False,119.0,221.0,1,left,MISS N. Batum 25' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,,,,25.12,Missed,,,,,,,,,,,,,,,
260,PT04M49.00S,2023-04-01T00:58:11.9Z,2,REGULAR,rebound,defensive,[],1631223,,,1610612763,47,43,2023-04-01T00:58:13Z,2580000,False,,,0,,D. Roddy REBOUND (Off:1 Def:1),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,259.0,2.0,1.0,1.0,,,,,,
262,PT04M37.00S,2023-04-01T00:58:23.8Z,2,REGULAR,3pt,Jump Shot,[],1626145,80.50262812089356,6.862745098039216,1610612763,47,43,2023-04-01T00:58:28Z,2590000,False,-216.0,131.0,1,right,MISS T. Jones 25' 3PT,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,25.23,Missed,,,,,,,,,,,,,,,
263,PT04M35.00S,2023-04-01T00:58:25.8Z,2,REGULAR,rebound,defensive,[],201566,,,1610612746,47,43,2023-04-01T00:58:28Z,2600000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:2),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,262.0,2.0,2.0,0.0,,,,,,
264,PT04M24.00S,2023-04-01T00:58:37.3Z,2,REGULAR,3pt,Jump Shot,[],201569,33.722076215505915,64.4607843137255,1610612746,47,43,2023-04-01T00:58:42Z,2610000,False,-72.0,264.0,1,left,MISS E. Gordon 27' 3PT,[201569],1610612746.0,LAC,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Center,,,,27.42,Missed,,,,,,,,,,,,,,,
265,PT04M20.00S,2023-04-01T00:58:41.3Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612763,47,43,2023-04-01T00:58:42Z,2620000,False,,,0,,D. Bane REBOUND (Off:0 Def:2),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,,,,,,,,,,,264.0,2.0,2.0,0.0,,,,,,
266,PT04M14.00S,2023-04-01T00:58:47.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,91.93495400788436,50.0,1610612763,49,43,2023-04-01T00:58:52Z,2630000,False,0.0,23.0,1,right,D. Bane driving finger roll Layup (6 PTS),[1630217],1610612763.0,MEM,driving finger roll,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,2.33,Made,6.0,,,,,,,,,,,,,,
267,PT03M59.00S,2023-04-01T00:59:02.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201569,7.046649145860711,47.30392156862745,1610612746,49,45,2023-04-01T00:59:07Z,2640000,False,13.0,14.0,1,left,E. Gordon driving finger roll Layup (13 PTS) (R. Westbrook 7 AST),"[201569, 201566]",1610612746.0,LAC,driving finger roll,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,,,,1.92,Made,13.0,,R. Westbrook,201566.0,7.0,,,,,,,,,,
268,PT03M40.00S,2023-04-01T00:59:20.6Z,2,REGULAR,2pt,Jump Shot,[],1626145,86.81011826544021,66.91176470588235,1610612763,49,45,2023-04-01T00:59:28Z,2650000,False,85.0,71.0,1,right,MISS T. Jones 11' driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,Mid-Range,8-16 Right,,,,11.08,Missed,,,,,,,,,,,,,,,
269,PT03M37.00S,2023-04-01T00:59:23.6Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,49,45,2023-04-01T00:59:28Z,2660000,False,,,0,,I. Zubac REBOUND (Off:5 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Right,,,,,,,,,,,268.0,9.0,4.0,5.0,,,,,,
270,PT03M35.00S,2023-04-01T00:59:25.8Z,2,REGULAR,turnover,bad pass,[],201569,,,1610612746,49,45,2023-04-01T00:59:30Z,2670000,False,,,0,,E. Gordon bad pass TURNOVER (1 TO),"[201569, 1630217]",1610612746.0,LAC,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Left Center,1.0,Bane,1630217.0,,,,,,,,,,,,,,,,,
271,PT03M35.00S,2023-04-01T00:59:25.8Z,2,REGULAR,steal,,[],1630217,,,1610612763,49,45,2023-04-01T00:59:27Z,2680000,False,,,0,,D. Bane STEAL (2 STL),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
272,PT03M33.00S,2023-04-01T00:59:28.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630217,69.20170827858082,31.127450980392158,1610612763,52,45,2023-04-01T00:59:58Z,2690000,False,-94.0,237.0,1,right,D. Bane 25' 3PT  (9 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,,25.51,Made,9.0,,,,,,,,,,,,,,
273,PT03M33.00S,2023-04-01T00:59:39.3Z,2,REGULAR,timeout,full,['team'],0,,,1610612746,52,45,2023-04-01T00:59:39Z,2700000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M33.00S,2023-04-01T01:00:17.1Z,2,REGULAR,substitution,out,[],1630214,,,1610612746,52,45,2023-04-01T01:00:58Z,2710000,False,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M33.00S,2023-04-01T01:00:17.1Z,2,REGULAR,substitution,out,[],1626145,,,1610612746,52,45,2023-04-01T01:00:58Z,2720000,False,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M33.00S,2023-04-01T01:00:17.1Z,2,REGULAR,substitution,out,[],1630217,,,1610612746,52,45,2023-04-01T01:00:58Z,2730000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M33.00S,2023-04-01T01:00:17.1Z,2,REGULAR,substitution,in,[],1629630,,,1610612746,52,45,2023-04-01T01:00:58Z,2740000,False,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT03M33.00S,2023-04-01T01:00:17.1Z,2,REGULAR,substitution,in,[],1628991,,,1610612746,52,45,2023-04-01T01:00:58Z,2750000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M33.00S,2023-04-01T01:00:17.1Z,2,REGULAR,substitution,in,[],1628415,,,1610612746,52,45,2023-04-01T01:00:58Z,2760000,False,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M19.00S,2023-04-01T01:01:17.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,13.485545335085414,53.92156862745098,1610612746,52,47,2023-04-01T01:07:58Z,2770000,False,-20.0,74.0,1,left,K. Leonard 7' driving floating Jump Shot (12 PTS),[202695],1610612746.0,LAC,driving floating,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,7.68,Made,12.0,,,,,,,,,,,,,,
281,PT03M10.00S,2023-04-01T01:01:29.1Z,2,REGULAR,foul,personal,['2freethrow'],202695,,,1610612763,52,47,2023-04-01T01:01:45Z,2780000,False,,,0,,K. Leonard shooting personal FOUL (1 PF) (Morant 2 FT),"[202695, 1629630]",1610612746.0,LAC,shooting,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627964.0,,,,,,,,,,1.0,0.0,Morant,1629630.0
283,PT03M10.00S,2023-04-01T01:01:53.7Z,2,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,53,47,2023-04-01T01:02:15Z,2800000,False,,,0,,J. Morant Free Throw 1 of 2 (3 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
284,PT03M10.00S,2023-04-01T01:01:53.7Z,2,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,53,47,2023-04-01T01:02:15Z,2810000,False,,,0,,MISS J. Morant Free Throw 2 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
285,PT03M08.00S,2023-04-01T01:01:55.7Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,53,47,2023-04-01T01:02:15Z,2820000,False,,,0,,N. Batum REBOUND (Off:0 Def:2),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,284.0,2.0,2.0,0.0,,,,,,
286,PT02M50.00S,2023-04-01T01:02:32.6Z,2,REGULAR,3pt,Jump Shot,[],201587,23.47240473061761,86.76470588235294,1610612746,53,47,2023-04-01T01:02:36Z,2830000,False,-184.0,168.0,1,left,MISS N. Batum 24' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,,,,24.91,Missed,,,,,,,,,,,,,,,
287,PT02M47.00S,2023-04-01T01:02:35.6Z,2,REGULAR,rebound,defensive,[],1628415,,,1610612763,53,47,2023-04-01T01:02:36Z,2840000,False,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,286.0,1.0,1.0,0.0,,,,,,
288,PT02M42.00S,2023-04-01T01:02:40.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629630,91.93495400788436,52.450980392156865,1610612763,53,47,2023-04-01T01:02:44Z,2850000,False,12.0,23.0,1,right,MISS J. Morant running Layup - blocked,"[1629630, 202695]",1610612763.0,MEM,running,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,2.63,Missed,,,,,,,,,,Leonard,202695.0,,,,
330,PT02M42.00S,2023-04-01T01:02:40.3Z,2,REGULAR,block,,[],202695,,,1610612763,53,47,2023-04-01T01:12:25Z,2855000,False,,,0,,K. Leonard BLOCK (2 BLK),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
289,PT02M40.00S,2023-04-01T01:02:42.3Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,53,47,2023-04-01T01:02:44Z,2860000,False,,,0,,I. Zubac REBOUND (Off:5 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,288.0,10.0,5.0,5.0,,,,,,
290,PT02M35.00S,2023-04-01T01:02:50.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,7.966491458607096,42.8921568627451,1610612746,53,49,2023-04-01T01:02:55Z,2870000,False,36.0,22.0,1,left,R. Westbrook driving finger roll Layup (4 PTS),[201566],1610612746.0,LAC,driving finger roll,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,4.2,Made,4.0,,,,,,,,,,,,,,
291,PT02M35.00S,2023-04-01T01:02:54.3Z,2,REGULAR,foul,personal,['1freethrow'],1628991,,,1610612746,53,49,2023-04-01T01:03:54Z,2880000,False,,,0,,J. Jackson Jr. away-from-play personal FOUL (3 PF) (Zubac 1 FT),"[1628991, 1627826]",1610612763.0,MEM,away-from-play,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,1627964.0,,,,,,,,,,3.0,0.0,Zubac,1627826.0
293,PT02M35.00S,2023-04-01T01:03:04.7Z,2,REGULAR,substitution,out,[],201569,,,1610612746,53,49,2023-04-01T01:03:08Z,2900000,False,,,0,,SUB out: E. Gordon,[201569],1610612746.0,LAC,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT02M35.00S,2023-04-01T01:03:04.7Z,2,REGULAR,substitution,in,[],1626181,,,1610612746,53,49,2023-04-01T01:03:08Z,2910000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M35.00S,2023-04-01T01:03:14.2Z,2,REGULAR,substitution,out,[],1628991,,,1610612746,53,49,2023-04-01T01:03:17Z,2920000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M35.00S,2023-04-01T01:03:14.2Z,2,REGULAR,substitution,in,[],1630214,,,1610612746,53,49,2023-04-01T01:03:17Z,2930000,False,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M35.00S,2023-04-01T01:03:37.5Z,2,REGULAR,freethrow,1 of 1,[],1627826,,,1610612746,53,49,2023-04-01T01:04:26Z,2940000,False,,,0,,MISS I. Zubac away-from-play Free Throw 1 of 1,[1627826],1610612746.0,LAC,away-from-play,,,Zubac,I. Zubac,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
298,PT02M33.00S,2023-04-01T01:03:39.5Z,2,REGULAR,rebound,defensive,[],1628415,,,1610612763,53,49,2023-04-01T01:03:40Z,2950000,False,,,0,,D. Brooks REBOUND (Off:0 Def:2),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,297.0,2.0,2.0,0.0,,,,,,
299,PT02M27.00S,2023-04-01T01:03:45.1Z,2,REGULAR,3pt,Jump Shot,[],1629630,71.04139290407359,22.058823529411764,1610612763,53,49,2023-04-01T01:03:50Z,2960000,False,-140.0,220.0,1,right,MISS J. Morant 26' pullup 3PT,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,,,,26.04,Missed,,,,,,,,,,,,,,,
300,PT02M26.00S,2023-04-01T01:03:46.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612746,53,49,2023-04-01T01:03:50Z,2970000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,299.0,,,,,,,,,
301,PT02M16.00S,2023-04-01T01:04:09.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,8.623521681997373,40.68627450980392,1610612746,53,49,2023-04-01T01:04:14Z,2980000,False,47.0,29.0,1,left,MISS K. Leonard driving floating Shot - blocked,"[202695, 1630214]",1610612746.0,LAC,driving floating,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,5.47,Missed,,,,,,,,,,Tillman,1630214.0,,,,
302,PT02M16.00S,2023-04-01T01:04:09.8Z,2,REGULAR,block,,[],1630214,,,1610612746,53,49,2023-04-01T01:04:11Z,2990000,False,,,0,,X. Tillman BLOCK (1 BLK),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
303,PT02M15.00S,2023-04-01T01:04:10.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,53,49,2023-04-01T01:04:14Z,3000000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,301.0,,,,,,,,,
305,PT02M02.00S,2023-04-01T01:04:34.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630214,84.70762155059133,49.26470588235294,1610612763,53,49,2023-04-01T01:04:39Z,3020000,False,-4.0,91.0,1,right,MISS X. Tillman 9' turnaround Shot - blocked,"[1630214, 1627826]",1610612763.0,MEM,turnaround,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),8-16 Center,,,,9.13,Missed,,,,,,,,,,Zubac,1627826.0,,,,
306,PT02M02.00S,2023-04-01T01:04:34.1Z,2,REGULAR,block,,[],1627826,,,1610612763,53,49,2023-04-01T01:04:38Z,3030000,False,,,0,,I. Zubac BLOCK (1 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
307,PT01M57.00S,2023-04-01T01:04:39.1Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,53,49,2023-04-01T01:04:39Z,3040000,False,,,0,,I. Zubac REBOUND (Off:5 Def:6),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,305.0,11.0,6.0,5.0,,,,,,
308,PT01M50.00S,2023-04-01T01:04:45.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,7.178055190538765,45.83333333333333,1610612746,53,49,2023-04-01T01:04:48Z,3050000,False,21.0,15.0,1,left,MISS I. Zubac Layup,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,2.56,Missed,,,,,,,,,,,,,,,
309,PT01M47.00S,2023-04-01T01:04:48.5Z,2,REGULAR,rebound,defensive,[],1631223,,,1610612763,53,49,2023-04-01T01:04:48Z,3060000,False,,,0,,D. Roddy REBOUND (Off:1 Def:2),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,,,,,,,,308.0,3.0,2.0,1.0,,,,,,
310,PT01M38.00S,2023-04-01T01:04:57.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,88.78120893561103,44.6078431372549,1610612763,53,49,2023-04-01T01:05:02Z,3070000,False,-27.0,53.0,1,right,MISS J. Morant driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,,,,5.95,Missed,,,,,,,,,,,,,,,
311,PT01M36.00S,2023-04-01T01:04:59.0Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,53,49,2023-04-01T01:05:02Z,3080000,False,,,0,,I. Zubac REBOUND (Off:5 Def:7),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,310.0,12.0,7.0,5.0,,,,,,
312,PT01M29.00S,2023-04-01T01:05:06.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,7.703679369250986,49.01960784313725,1610612746,53,51,2023-04-01T01:05:10Z,3090000,False,5.0,20.0,1,left,I. Zubac turnaround Hook (11 PTS) (R. Westbrook 8 AST),"[1627826, 201566]",1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,2.05,Made,11.0,,R. Westbrook,201566.0,8.0,,,,,,,,,,
314,PT01M10.00S,2023-04-01T01:05:25.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631223,89.30683311432325,48.529411764705884,1610612763,53,51,2023-04-01T01:05:29Z,3110000,False,-7.0,48.0,1,right,MISS D. Roddy driving Layup,[1631223],1610612763.0,MEM,driving,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,,,,4.86,Missed,,,,,,,,,,,,,,,
315,PT01M08.00S,2023-04-01T01:05:27.2Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,53,51,2023-04-01T01:05:29Z,3120000,False,,,0,,I. Zubac REBOUND (Off:5 Def:8),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,314.0,13.0,8.0,5.0,,,,,,
316,PT01M08.00S,2023-04-01T01:05:28.0Z,2,REGULAR,turnover,bad pass,[],1627826,,,1610612746,53,51,2023-04-01T01:05:32Z,3130000,False,,,0,,I. Zubac bad pass TURNOVER (1 TO),"[1627826, 1630214]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,16-24 Center,1.0,Tillman,1630214.0,,,,,,,,,,,,,,,,,
317,PT01M08.00S,2023-04-01T01:05:28.0Z,2,REGULAR,steal,,[],1630214,,,1610612763,53,51,2023-04-01T01:05:30Z,3140000,False,,,0,,X. Tillman STEAL (2 STL),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
318,PT01M03.00S,2023-04-01T01:05:31.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630214,92.46057818659659,50.0,1610612763,55,51,2023-04-01T01:05:36Z,3150000,False,0.0,18.0,1,right,X. Tillman driving DUNK (8 PTS),[1630214],1610612763.0,MEM,driving,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,,1.84,Made,8.0,,,,,,,,,,,,,,
319,PT00M56.00S,2023-04-01T01:05:40.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,7.703679369250986,52.450980392156865,1610612746,55,51,2023-04-01T01:05:43Z,3160000,False,-12.0,20.0,1,left,MISS N. Powell driving Layup,[1626181],1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,2.34,Missed,,,,,,,,,,,,,,,
320,PT00M53.60S,2023-04-01T01:05:42.8Z,2,REGULAR,rebound,defensive,[],1631223,,,1610612763,55,51,2023-04-01T01:05:43Z,3170000,False,,,0,,D. Roddy REBOUND (Off:1 Def:3),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,,,,,,,,319.0,4.0,3.0,1.0,,,,,,
321,PT00M32.10S,2023-04-01T01:06:04.2Z,2,REGULAR,3pt,Jump Shot,[],1628379,68.67608409986859,27.696078431372552,1610612763,55,51,2023-04-01T01:06:09Z,3180000,False,-112.0,242.0,1,right,MISS L. Kennard 26' 3PT,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,,,,26.64,Missed,,,,,,,,,,,,,,,
322,PT00M28.00S,2023-04-01T01:06:08.2Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,55,51,2023-04-01T01:06:08Z,3190000,False,,,0,,N. Batum REBOUND (Off:0 Def:3),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,321.0,3.0,3.0,0.0,,,,,,
