actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
85,PT04M21.00S,2023-02-02T00:23:53.5Z,1,REGULAR,turnover,offensive foul,[],1630214,,,1610612763,19,11,2023-02-02T00:23:53Z,840000,False,,,0,,X. Tillman offensive foul TURNOVER (2 TO),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628951.0,,,,,2.0,,,,,,,,
86,PT04M21.00S,2023-02-02T00:24:07.8Z,1,REGULAR,substitution,out,[],1630214,,,1610612757,19,11,2023-02-02T00:24:19Z,850000,False,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M21.00S,2023-02-02T00:24:07.8Z,1,REGULAR,substitution,in,[],1629634,,,1610612757,19,11,2023-02-02T00:24:19Z,860000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M10.00S,2023-02-02T00:24:25.2Z,1,REGULAR,foul,personal,[],1628415,,,1610612757,19,11,2023-02-02T00:24:27Z,870000,False,,,0,,D. Brooks personal FOUL (1 PF),"[1628415, 1629234]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,,,,,,,1628951.0,,,,,,,,1.0,0.0,Eubanks,1629234.0,,
90,PT04M03.00S,2023-02-02T00:24:49.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203924,93.51182654402102,49.26470588235294,1610612757,19,13,2023-02-02T00:24:53Z,890000,False,-4.0,8.0,1,right,J. Grant cutting DUNK (6 PTS) (J. Hart 1 AST),"[203924, 1628404]",1610612757.0,POR,cutting,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,0.93,Made,6.0,J. Hart,1628404.0,1.0,,,,,,,,,,,,,,
92,PT04M02.00S,2023-02-02T00:24:55.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,19,13,2023-02-02T00:24:55Z,910000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M02.00S,2023-02-02T00:27:15.4Z,1,REGULAR,substitution,out,[],1628415,,,1610612763,19,13,2023-02-02T00:27:33Z,920000,False,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M02.00S,2023-02-02T00:27:15.4Z,1,REGULAR,substitution,out,[],1628404,,,1610612763,19,13,2023-02-02T00:27:33Z,930000,False,,,0,,SUB out: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M02.00S,2023-02-02T00:27:15.4Z,1,REGULAR,substitution,in,[],1626145,,,1610612763,19,13,2023-02-02T00:27:33Z,940000,False,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M02.00S,2023-02-02T00:27:15.4Z,1,REGULAR,substitution,in,[],1627780,,,1610612763,19,13,2023-02-02T00:27:33Z,950000,False,,,0,,SUB in: G. Payton II,[1627780],1610612757.0,POR,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M47.00S,2023-02-02T00:28:03.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,15.850854139290407,56.61764705882353,1610612763,19,13,2023-02-02T00:33:34Z,960000,False,-33.0,96.0,1,left,MISS T. Jones 10' fadeaway Shot,[1626145],1610612763.0,MEM,fadeaway,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,10.2,Missed,,,,,,,,,,,,,,,,,,
98,PT03M41.00S,2023-02-02T00:28:09.7Z,1,REGULAR,rebound,defensive,[],1631101,,,1610612757,19,13,2023-02-02T00:28:09Z,970000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:1),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,97.0,1.0,1.0,0.0,,,,,,,,,
99,PT03M37.00S,2023-02-02T00:28:13.0Z,1,REGULAR,3pt,Jump Shot,[],1629014,68.41327201051249,30.637254901960787,1610612757,19,16,2023-02-02T00:28:16Z,980000,False,-97.0,244.0,1,right,A. Simons 26' 3PT pullup (8 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,26.29,Made,8.0,,,,,,,,,,,,,,,,,
100,PT03M21.00S,2023-02-02T00:28:28.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,17.821944809461236,48.529411764705884,1610612763,21,16,2023-02-02T00:28:31Z,990000,False,7.0,115.0,1,left,J. Morant 11' driving floating Jump Shot (10 PTS) (B. Clarke 1 AST),"[1629630, 1629634]",1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,11.52,Made,10.0,B. Clarke,1629634.0,1.0,,,,,,,,,,,,,,
102,PT03M06.00S,2023-02-02T00:28:43.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203924,93.24901445466492,44.85294117647059,1610612757,21,16,2023-02-02T00:28:47Z,1010000,False,-26.0,11.0,1,right,MISS J. Grant driving floating bank Shot,[203924],1610612757.0,POR,driving floating bank,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,2.8,Missed,,,,,,,,,,,,,,,,,,
103,PT03M03.00S,2023-02-02T00:28:46.9Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,21,16,2023-02-02T00:28:47Z,1020000,False,,,0,,J. Morant REBOUND (Off:1 Def:3),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,,,,,102.0,4.0,3.0,1.0,,,,,,,,,
104,PT02M58.00S,2023-02-02T00:28:51.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629634,5.732588699080158,49.26470588235294,1610612763,23,16,2023-02-02T00:29:04Z,1030000,False,4.0,1.0,1,left,B. Clarke running finger roll Layup (2 PTS) (J. Morant 3 AST),"[1629634, 1629630]",1610612763.0,MEM,running finger roll,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,0.4,Made,2.0,J. Morant,1629630.0,3.0,,,,,,,,,,,,,,
106,PT02M47.00S,2023-02-02T00:29:03.0Z,1,REGULAR,3pt,Jump Shot,[],1629014,68.54467805519053,31.127450980392158,1610612757,23,16,2023-02-02T00:29:08Z,1050000,False,-94.0,243.0,1,right,MISS A. Simons 26' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,26.09,Missed,,,,,,,,,,,,,,,,,,
107,PT02M42.00S,2023-02-02T00:29:08.0Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,23,16,2023-02-02T00:29:08Z,1060000,False,,,0,,S. Aldama REBOUND (Off:0 Def:2),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,,,,,,,,106.0,2.0,2.0,0.0,,,,,,,,,
108,PT02M31.00S,2023-02-02T00:29:21.1Z,1,REGULAR,foul,personal,['2freethrow'],1627780,,,1610612763,23,16,2023-02-02T00:29:28Z,1070000,False,,,0,,G. Payton II shooting personal FOUL (1 PF) (Morant 2 FT),"[1627780, 1629630]",1610612757.0,POR,shooting,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,200834.0,,,,,,,,1.0,0.0,Morant,1629630.0,,
110,PT02M31.00S,2023-02-02T00:29:56.3Z,1,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,24,16,2023-02-02T00:29:56Z,1090000,False,,,0,,J. Morant Free Throw 1 of 2 (11 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
111,PT02M31.00S,2023-02-02T00:29:57.0Z,1,REGULAR,substitution,out,[],1629014,,,1610612763,24,16,2023-02-02T00:30:03Z,1100000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M31.00S,2023-02-02T00:29:57.0Z,1,REGULAR,substitution,out,[],1629234,,,1610612763,24,16,2023-02-02T00:30:03Z,1110000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M31.00S,2023-02-02T00:29:57.0Z,1,REGULAR,substitution,in,[],203081,,,1610612763,24,16,2023-02-02T00:30:03Z,1120000,False,,,0,,SUB in: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M31.00S,2023-02-02T00:29:57.0Z,1,REGULAR,substitution,in,[],1630570,,,1610612763,24,16,2023-02-02T00:30:03Z,1130000,False,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M31.00S,2023-02-02T00:30:23.4Z,1,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,24,16,2023-02-02T00:30:23Z,1140000,False,,,0,,MISS J. Morant Free Throw 2 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
116,PT02M29.00S,2023-02-02T00:30:24.8Z,1,REGULAR,rebound,defensive,[],203924,,,1610612757,24,16,2023-02-02T00:30:24Z,1150000,False,,,0,,J. Grant REBOUND (Off:0 Def:1),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,115.0,1.0,1.0,0.0,,,,,,,,,
117,PT02M14.00S,2023-02-02T00:30:39.4Z,1,REGULAR,3pt,Jump Shot,[],1631101,84.83902759526939,3.1862745098039214,1610612757,24,19,2023-02-02T00:30:42Z,1160000,False,-234.0,90.0,1,right,S. Sharpe 25' 3PT  (3 PTS) (D. Lillard 2 AST),"[1631101, 203081]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left,25.08,Made,3.0,D. Lillard,203081.0,2.0,,,,,,,,,,,,,,
119,PT01M57.00S,2023-02-02T00:30:57.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,6.258212877792378,49.01960784313725,1610612763,26,19,2023-02-02T00:31:01Z,1180000,False,5.0,6.0,1,left,B. Clarke alley-oop Layup (4 PTS) (J. Morant 4 AST),"[1629634, 1629630]",1610612763.0,MEM,alley-oop,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,0.8,Made,4.0,J. Morant,1629630.0,4.0,,,,,,,,,,,,,,
121,PT01M46.00S,2023-02-02T00:31:07.5Z,1,REGULAR,2pt,Jump Shot,[],203081,92.32917214191852,74.75490196078431,1610612757,26,19,2023-02-02T00:31:12Z,1200000,False,124.0,20.0,1,right,MISS D. Lillard 12' step back Shot,[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Right,12.53,Missed,,,,,,,,,,,,,,,,,,
122,PT01M43.00S,2023-02-02T00:31:10.5Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,26,19,2023-02-02T00:31:12Z,1210000,False,,,0,,J. Morant REBOUND (Off:1 Def:4),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Mid-Range,8-16 Right,,,,,,,,121.0,5.0,4.0,1.0,,,,,,,,,
123,PT01M39.00S,2023-02-02T00:31:18.1Z,1,REGULAR,turnover,out-of-bounds,[],1629630,,,1610612763,26,19,2023-02-02T00:31:25Z,1220000,False,,,0,,J. Morant bad pass out-of-bounds TURNOVER (2 TO),[1629630],1610612763.0,MEM,bad pass,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203593.0,,,,,2.0,,,,,,,,
124,PT01M39.00S,2023-02-02T00:31:21.4Z,1,REGULAR,substitution,out,[],1629630,,,1610612757,26,19,2023-02-02T00:31:27Z,1230000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT01M39.00S,2023-02-02T00:31:21.4Z,1,REGULAR,substitution,in,[],1630217,,,1610612757,26,19,2023-02-02T00:31:27Z,1240000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT01M29.00S,2023-02-02T00:31:37.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203924,93.9060446780552,50.0,1610612757,26,21,2023-02-02T00:31:41Z,1250000,False,0.0,5.0,1,right,J. Grant cutting DUNK (8 PTS) (D. Lillard 3 AST),"[203924, 203081]",1610612757.0,POR,cutting,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,0.48,Made,8.0,D. Lillard,203081.0,3.0,,,,,,,,,,,,,,
128,PT01M29.00S,2023-02-02T00:31:40.5Z,1,REGULAR,foul,personal,['1freethrow'],1629634,,,1610612757,26,21,2023-02-02T00:31:51Z,1270000,False,,,0,,B. Clarke shooting personal FOUL (1 PF) (Grant 1 FT),"[1629634, 203924]",1610612763.0,MEM,shooting,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,,,,200834.0,,,,,,,,1.0,0.0,Grant,203924.0,,
130,PT01M29.00S,2023-02-02T00:31:46.2Z,1,REGULAR,substitution,out,[],1630583,,,1610612757,26,21,2023-02-02T00:32:24Z,1290000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M29.00S,2023-02-02T00:31:46.2Z,1,REGULAR,substitution,in,[],1628991,,,1610612757,26,21,2023-02-02T00:32:24Z,1300000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M29.00S,2023-02-02T00:32:04.6Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],203924,,,1610612757,26,22,2023-02-02T00:32:04Z,1310000,False,,,0,,J. Grant Free Throw 1 of 1 (9 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
133,PT01M17.00S,2023-02-02T00:32:21.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,6.783837056504599,47.30392156862745,1610612763,26,22,2023-02-02T00:38:41Z,1320000,False,13.0,11.0,1,left,MISS B. Clarke Layup,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,1.76,Missed,,,,,,,,,,,,,,,,,,
134,PT01M15.00S,2023-02-02T00:32:23.1Z,1,REGULAR,rebound,offensive,[],1629634,,,1610612763,26,22,2023-02-02T00:38:41Z,1330000,False,,,0,,B. Clarke REBOUND (Off:1 Def:0),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,,,,,133.0,1.0,0.0,1.0,,,,,,,,,
135,PT01M14.00S,2023-02-02T00:32:24.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629634,5.590000152587891,50.0,1610612763,28,22,2023-02-02T00:38:59Z,1340000,False,0.0,0.0,1,left,B. Clarke tip Layup (6 PTS),[1629634],1610612763.0,MEM,tip,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,0.0,Made,6.0,,,,,,,,,,,,,,,,,
136,PT00M57.90S,2023-02-02T00:32:42.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630217,,,1610612757,28,22,2023-02-02T00:32:53Z,1350000,False,,,0,,D. Bane shooting personal FOUL (1 PF) (Lillard 2 FT),"[1630217, 203081]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,1628951.0,,,,,,,,1.0,0.0,Lillard,203081.0,,
138,PT00M57.90S,2023-02-02T00:33:07.7Z,1,REGULAR,freethrow,1 of 2,[],203081,,,1610612757,28,23,2023-02-02T00:33:07Z,1370000,False,,,0,,D. Lillard Free Throw 1 of 2 (1 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
139,PT00M57.90S,2023-02-02T00:33:25.6Z,1,REGULAR,freethrow,2 of 2,[],203081,,,1610612757,28,24,2023-02-02T00:33:25Z,1380000,False,,,0,,D. Lillard Free Throw 2 of 2 (2 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
140,PT00M38.00S,2023-02-02T00:33:47.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628991,6.652431011826544,50.245098039215684,1610612763,30,24,2023-02-02T00:33:53Z,1390000,False,-1.0,10.0,1,left,J. Jackson Jr. driving DUNK (4 PTS) (T. Jones 1 AST),"[1628991, 1626145]",1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,1.01,Made,4.0,T. Jones,1626145.0,1.0,,,,,,,,,,,,,,
142,PT00M32.10S,2023-02-02T00:33:59.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203081,93.51182654402102,49.754901960784316,1610612757,30,26,2023-02-02T00:34:02Z,1410000,False,-1.0,8.0,1,right,D. Lillard driving finger roll Layup (4 PTS),[203081],1610612757.0,POR,driving finger roll,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,0.86,Made,4.0,,,,,,,,,,,,,,,,,
143,PT00M12.80S,2023-02-02T00:34:22.4Z,1,REGULAR,3pt,Jump Shot,[],1626145,31.882391590013142,54.166666666666664,1610612763,30,26,2023-02-02T00:34:28Z,1420000,False,-21.0,247.0,1,left,MISS T. Jones 24' pullup 3PT,[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,24.81,Missed,,,,,,,,,,,,,,,,,,
144,PT00M09.40S,2023-02-02T00:34:25.8Z,1,REGULAR,rebound,offensive,[],1629634,,,1610612763,30,26,2023-02-02T00:34:28Z,1430000,False,,,0,,B. Clarke REBOUND (Off:2 Def:0),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Above the Break 3,24+ Center,,,,,,,,143.0,2.0,0.0,2.0,,,,,,,,,
145,PT00M09.40S,2023-02-02T00:34:27.5Z,1,REGULAR,foul,personal,['2freethrow'],1631101,,,1610612763,30,26,2023-02-02T00:47:01Z,1432500,False,,,0,,S. Sharpe shooting personal FOUL (1 PF) (Clarke 2 FT),"[1631101, 1629634]",1610612757.0,POR,shooting,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,1628951.0,,,,,,,,1.0,0.0,Clarke,1629634.0,,
147,PT00M09.40S,2023-02-02T00:34:52.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629634,,,1610612763,31,26,2023-02-02T00:46:50Z,1435000,False,,,0,,B. Clarke Free Throw 1 of 2 (7 PTS),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
152,PT00M09.40S,2023-02-02T00:34:52.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629634,,,1610612763,32,26,2023-02-02T00:46:50Z,1437500,False,,,0,,B. Clarke Free Throw 2 of 2 (8 PTS),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
148,PT00M09.40S,2023-02-02T00:34:53.4Z,1,REGULAR,substitution,out,[],1626145,,,1610612757,32,26,2023-02-02T00:46:50Z,1470000,False,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M09.40S,2023-02-02T00:34:53.4Z,1,REGULAR,substitution,out,[],1627780,,,1610612757,32,26,2023-02-02T00:46:50Z,1480000,False,,,0,,SUB out: G. Payton II,[1627780],1610612757.0,POR,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M09.40S,2023-02-02T00:34:53.4Z,1,REGULAR,substitution,in,[],1628415,,,1610612757,32,26,2023-02-02T00:46:50Z,1490000,False,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M09.40S,2023-02-02T00:34:53.4Z,1,REGULAR,substitution,in,[],1629014,,,1610612757,32,26,2023-02-02T00:46:50Z,1500000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M00.00S,2023-02-02T00:35:29.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,80.89684625492772,41.17647058823529,1610612757,32,26,2023-02-02T00:44:48Z,1505000,False,-44.0,127.0,1,right,MISS A. Simons 13' fadeaway Shot,[1629014],1610612757.0,POR,fadeaway,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Center,13.45,Missed,,,,,,,,,,,,,,,,,,
154,PT00M00.00S,2023-02-02T00:35:29.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,32,26,2023-02-02T00:44:48Z,1507500,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,153.0,,,,,,,,,,,,
155,PT00M00.00S,2023-02-02T00:35:35.1Z,1,REGULAR,period,end,[],0,,,1610612757,32,26,2023-02-02T00:35:35Z,1540000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2023-02-02T00:37:33.7Z,2,REGULAR,substitution,out,['startperiod'],1630533,,,1610612757,32,26,2023-02-02T00:38:01Z,1550000,False,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2023-02-02T00:37:33.7Z,2,REGULAR,substitution,out,['startperiod'],1628415,,,1610612757,32,26,2023-02-02T00:38:01Z,1560000,False,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2023-02-02T00:37:33.7Z,2,REGULAR,substitution,out,['startperiod'],203924,,,1610612757,32,26,2023-02-02T00:38:01Z,1570000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2023-02-02T00:37:33.7Z,2,REGULAR,substitution,out,['startperiod'],1629014,,,1610612757,32,26,2023-02-02T00:38:01Z,1580000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2023-02-02T00:37:33.7Z,2,REGULAR,substitution,in,['startperiod'],201980,,,1610612757,32,26,2023-02-02T00:38:01Z,1590000,False,,,0,,SUB in: D. Green,[201980],1610612763.0,MEM,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2023-02-02T00:37:33.7Z,2,REGULAR,substitution,in,['startperiod'],1626145,,,1610612757,32,26,2023-02-02T00:38:01Z,1600000,False,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2023-02-02T00:37:33.7Z,2,REGULAR,substitution,in,['startperiod'],1627780,,,1610612757,32,26,2023-02-02T00:38:01Z,1610000,False,,,0,,SUB in: G. Payton II,[1627780],1610612757.0,POR,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2023-02-02T00:37:33.7Z,2,REGULAR,substitution,in,['startperiod'],1629642,,,1610612757,32,26,2023-02-02T00:38:01Z,1620000,False,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2023-02-02T00:38:14.0Z,2,REGULAR,period,start,[],0,,,1610612763,32,26,2023-02-02T00:38:14Z,1630000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT11M46.00S,2023-02-02T00:38:27.2Z,2,REGULAR,3pt,Jump Shot,[],1630217,32.802233902759525,20.588235294117645,1610612763,32,26,2023-02-02T00:38:34Z,1640000,False,147.0,256.0,1,left,MISS D. Bane 29' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,29.51,Missed,,,,,,,,,,,,,,,,,,
166,PT11M40.00S,2023-02-02T00:38:33.2Z,2,REGULAR,rebound,defensive,[],1629642,,,1610612757,32,26,2023-02-02T00:38:34Z,1650000,False,,,0,,N. Little REBOUND (Off:0 Def:1),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,Above the Break 3,24+ Right Center,,,,,,,,165.0,1.0,1.0,0.0,,,,,,,,,
167,PT11M40.00S,2023-02-02T00:38:42.6Z,2,REGULAR,foul,personal,[],1629634,,,1610612757,32,26,2023-02-02T00:39:06Z,1660000,False,,,0,,B. Clarke personal FOUL (2 PF),"[1629634, 1629642]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Mid-Range,8-16 Center,,,,,,,203593.0,,,,,,,,2.0,0.0,Little,1629642.0,,
169,PT11M26.00S,2023-02-02T00:39:07.4Z,2,REGULAR,3pt,Jump Shot,[],1629642,72.88107752956637,81.61764705882352,1610612757,32,26,2023-02-02T00:39:12Z,1680000,False,158.0,202.0,1,right,MISS N. Little 25' 3PT,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,Above the Break 3,24+ Right Center,25.68,Missed,,,,,,,,,,,,,,,,,,
170,PT11M22.00S,2023-02-02T00:39:11.4Z,2,REGULAR,rebound,offensive,[],1627780,,,1610612757,32,26,2023-02-02T00:39:12Z,1690000,False,,,0,,G. Payton II REBOUND (Off:1 Def:0),[1627780],1610612757.0,POR,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Right Center,,,,,,,,169.0,1.0,0.0,1.0,,,,,,,,,
