actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
85,PT05M48.00S,2023-02-26T01:25:13.7Z,1,REGULAR,rebound,defensive,[],1628427,,,1610612743,14,15,2023-02-26T01:25:14Z,840000,False,,,0,,V. Cancar REBOUND (Off:0 Def:2),[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,Above the Break 3,24+ Center,,,,,84.0,2.0,2.0,0.0,,,,,,,,,,,,
86,PT05M42.00S,2023-02-26T01:25:23.5Z,1,REGULAR,turnover,out-of-bounds,[],1628427,,,1610612743,14,15,2023-02-26T01:25:29Z,850000,False,,,0,,V. Cancar bad pass out-of-bounds TURNOVER (1 TO),[1628427],1610612743.0,DEN,bad pass,,,Cancar,V. Cancar,,,,,Mid-Range,16-24 Center,,,,,,,,,1.0,,,,,,,1627961.0,,,,
87,PT05M42.00S,2023-02-26T01:25:26.0Z,1,REGULAR,substitution,out,[],1630217,,,1610612763,14,15,2023-02-26T01:25:29Z,860000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M42.00S,2023-02-26T01:25:26.0Z,1,REGULAR,substitution,in,[],1628379,,,1610612763,14,15,2023-02-26T01:25:29Z,870000,False,,,0,,SUB in: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M30.00S,2023-02-26T01:25:54.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629630,6.389618922470433,51.71568627450981,1610612763,16,15,2023-02-26T01:25:57Z,880000,False,-9.0,8.0,1,left,J. Morant driving finger roll Layup (5 PTS),[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,,,,,,5.0,,,,,,,,
90,PT05M18.00S,2023-02-26T01:26:05.3Z,1,REGULAR,3pt,Jump Shot,[],1629008,86.41590013140605,3.6764705882352944,1610612743,16,15,2023-02-26T01:26:09Z,890000,False,-232.0,75.0,1,right,MISS M. Porter Jr. 24' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,24.35,Missed,,,,,,,,,,,,,,,,,,
91,PT05M15.00S,2023-02-26T01:26:08.3Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,16,15,2023-02-26T01:26:09Z,900000,False,,,0,,S. Aldama REBOUND (Off:0 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Left Corner 3,24+ Left,,,,,90.0,1.0,1.0,0.0,,,,,,,,,,,,
92,PT05M08.00S,2023-02-26T01:26:16.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,6.783837056504599,51.9607843137255,1610612763,16,15,2023-02-26T01:26:19Z,910000,False,-10.0,11.0,1,left,MISS J. Morant driving Layup,[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,1.5,Missed,,,,,,,,,,,,,,,,,,
93,PT05M06.00S,2023-02-26T01:26:18.1Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,16,15,2023-02-26T01:26:19Z,920000,False,,,0,,N. Jokic REBOUND (Off:2 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,92.0,5.0,3.0,2.0,,,,,,,,,,,,
94,PT04M59.00S,2023-02-26T01:26:25.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628427,94.1688567674113,50.73529411764706,1610612743,16,17,2023-02-26T01:26:29Z,930000,False,4.0,2.0,1,right,V. Cancar driving finger roll Layup (2 PTS) (N. Jokic 1 AST),"[1628427, 203999]",1610612743.0,DEN,driving finger roll,,,Cancar,V. Cancar,,,,,Restricted Area,0-8 Center,0.44,Made,,,,,,,,,,2.0,N. Jokic,203999.0,1.0,,,,,
96,PT04M50.00S,2023-02-26T01:26:33.4Z,1,REGULAR,2pt,Jump Shot,[],1628379,5.863994743758213,71.56862745098039,1610612763,16,17,2023-02-26T01:26:36Z,950000,False,-108.0,3.0,1,left,MISS L. Kennard 10' pullup Shot - blocked,"[1628379, 203484]",1610612763.0,MEM,pullup,,,Kennard,L. Kennard,,,,,Mid-Range,8-16 Left,10.78,Missed,Caldwell-Pope,203484.0,,,,,,,,,,,,,,,,
97,PT04M50.00S,2023-02-26T01:26:33.4Z,1,REGULAR,block,,[],203484,,,1610612763,16,17,2023-02-26T01:26:35Z,960000,False,,,0,,K. Caldwell-Pope BLOCK (1 BLK),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
98,PT04M48.00S,2023-02-26T01:26:35.4Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,16,17,2023-02-26T01:26:36Z,970000,False,,,0,,N. Jokic REBOUND (Off:2 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Left,,,,,96.0,6.0,4.0,2.0,,,,,,,,,,,,
99,PT04M33.00S,2023-02-26T01:26:50.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628427,86.5473061760841,47.30392156862745,1610612743,16,17,2023-02-26T01:26:53Z,980000,False,-13.0,74.0,1,right,MISS V. Cancar 7' driving floating Shot,[1628427],1610612743.0,DEN,driving floating,,,Cancar,V. Cancar,,,,,In The Paint (Non-RA),0-8 Center,7.52,Missed,,,,,,,,,,,,,,,,,,
100,PT04M32.00S,2023-02-26T01:26:51.8Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,16,17,2023-02-26T01:26:53Z,990000,False,,,0,,S. Aldama REBOUND (Off:0 Def:2),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,,,99.0,2.0,2.0,0.0,,,,,,,,,,,,
101,PT04M10.00S,2023-02-26T01:27:13.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,12.959921156373195,52.20588235294118,1610612763,18,17,2023-02-26T01:27:17Z,1000000,False,-11.0,69.0,1,left,D. Brooks 7' driving finger roll Layup (2 PTS),[1628415],1610612763.0,MEM,driving finger roll,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,7.02,Made,,,,,,,,,,2.0,,,,,,,,
102,PT03M52.00S,2023-02-26T01:27:34.1Z,1,REGULAR,turnover,traveling,[],203999,,,1610612743,18,17,2023-02-26T01:27:38Z,1010000,False,,,0,,N. Jokic traveling TURNOVER (1 TO),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,,,,,,,1179.0,,,,
103,PT03M52.00S,2023-02-26T01:27:36.3Z,1,REGULAR,substitution,out,[],1629008,,,1610612763,18,17,2023-02-26T01:27:51Z,1020000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M52.00S,2023-02-26T01:27:36.3Z,1,REGULAR,substitution,out,[],1628427,,,1610612763,18,17,2023-02-26T01:27:51Z,1030000,False,,,0,,SUB out: V. Cancar,[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M52.00S,2023-02-26T01:27:36.3Z,1,REGULAR,substitution,in,[],1628971,,,1610612763,18,17,2023-02-26T01:27:51Z,1040000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M52.00S,2023-02-26T01:27:36.3Z,1,REGULAR,substitution,in,[],201145,,,1610612763,18,17,2023-02-26T01:27:51Z,1050000,False,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M47.00S,2023-02-26T01:28:36.6Z,1,REGULAR,foul,personal,[],1627750,,,1610612763,18,17,2023-02-26T01:28:40Z,1070000,False,,,0,,J. Murray personal FOUL (1 PF),"[1627750, 1629630]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1179.0,1.0,0.0,Morant,1629630.0
110,PT03M47.00S,2023-02-26T01:28:49.6Z,1,REGULAR,substitution,out,[],1627750,,,1610612763,18,17,2023-02-26T01:28:57Z,1090000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M47.00S,2023-02-26T01:28:49.6Z,1,REGULAR,substitution,in,[],202704,,,1610612763,18,17,2023-02-26T01:28:57Z,1100000,False,,,0,,SUB in: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M34.00S,2023-02-26T01:29:21.8Z,1,REGULAR,turnover,traveling,[],1629630,,,1610612763,18,17,2023-02-26T01:29:27Z,1110000,False,,,0,,J. Morant traveling TURNOVER (1 TO),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,1.0,,,,,,,2714.0,,,,
113,PT03M26.00S,2023-02-26T01:29:36.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202704,83.39356110381078,37.745098039215684,1610612743,18,17,2023-02-26T01:29:39Z,1120000,False,-61.0,104.0,1,right,MISS R. Jackson 12' driving floating Shot,[202704],1610612743.0,DEN,driving floating,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),8-16 Center,12.04,Missed,,,,,,,,,,,,,,,,,,
114,PT03M23.00S,2023-02-26T01:29:39.6Z,1,REGULAR,rebound,defensive,[],1630214,,,1610612763,18,17,2023-02-26T01:29:39Z,1130000,False,,,0,,X. Tillman REBOUND (Off:1 Def:2),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),8-16 Center,,,,,113.0,3.0,2.0,1.0,,,,,,,,,,,,
115,PT03M17.00S,2023-02-26T01:29:44.6Z,1,REGULAR,3pt,Jump Shot,[],1629630,31.882391590013142,55.88235294117647,1610612763,21,17,2023-02-26T01:29:48Z,1140000,False,-29.0,247.0,1,left,J. Morant 24' 3PT  (8 PTS) (X. Tillman 2 AST),"[1629630, 1630214]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,24.89,Made,,,,,,,,,,8.0,X. Tillman,1630214.0,2.0,,,,,
117,PT03M02.00S,2023-02-26T01:29:59.2Z,1,REGULAR,3pt,Jump Shot,[],203484,68.28186596583443,31.372549019607842,1610612743,21,17,2023-02-26T01:30:02Z,1160000,False,-93.0,246.0,1,right,MISS K. Caldwell-Pope 26' 3PT,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,26.27,Missed,,,,,,,,,,,,,,,,,,
118,PT03M00.00S,2023-02-26T01:30:01.2Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,21,17,2023-02-26T01:30:02Z,1170000,False,,,0,,J. Morant REBOUND (Off:0 Def:1),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,,,,,117.0,1.0,1.0,0.0,,,,,,,,,,,,
119,PT02M56.00S,2023-02-26T01:30:05.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630214,5.863994743758213,51.71568627450981,1610612763,23,17,2023-02-26T01:30:12Z,1180000,False,-9.0,3.0,1,left,X. Tillman running reverse Layup (8 PTS) (J. Morant 2 AST),"[1630214, 1629630]",1610612763.0,MEM,running reverse,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,0.9,Made,,,,,,,,,,8.0,J. Morant,1629630.0,2.0,,,,,
121,PT02M41.00S,2023-02-26T01:30:20.9Z,1,REGULAR,3pt,Jump Shot,[],203484,92.19776609724047,5.147058823529411,1610612743,23,17,2023-02-26T01:30:24Z,1200000,False,-224.0,21.0,1,right,MISS K. Caldwell-Pope 3PT,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Left Corner 3,24+ Left,22.53,Missed,,,,,,,,,,,,,,,,,,
122,PT02M39.00S,2023-02-26T01:30:22.9Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,23,17,2023-02-26T01:30:24Z,1210000,False,,,0,,J. Morant REBOUND (Off:0 Def:2),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Left Corner 3,24+ Left,,,,,121.0,2.0,2.0,0.0,,,,,,,,,,,,
123,PT02M33.00S,2023-02-26T01:30:29.1Z,1,REGULAR,3pt,Jump Shot,[],1630583,4.418528252299605,95.09803921568627,1610612763,23,17,2023-02-26T01:30:33Z,1220000,False,-225.0,-11.0,1,left,MISS S. Aldama 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Left Corner 3,24+ Left,22.58,Missed,,,,,,,,,,,,,,,,,,
124,PT02M29.00S,2023-02-26T01:30:33.1Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,23,17,2023-02-26T01:30:33Z,1230000,False,,,0,,N. Jokic REBOUND (Off:2 Def:5),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Left Corner 3,24+ Left,,,,,123.0,7.0,5.0,2.0,,,,,,,,,,,,
125,PT02M14.00S,2023-02-26T01:30:47.6Z,1,REGULAR,3pt,Jump Shot,[],202704,96.13994743758212,4.901960784313726,1610612743,23,17,2023-02-26T01:30:51Z,1240000,False,-225.0,-16.0,1,right,MISS R. Jackson 3PT,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Left Corner 3,24+ Left,22.61,Missed,,,,,,,,,,,,,,,,,,
126,PT02M12.00S,2023-02-26T01:30:49.6Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,23,17,2023-02-26T01:30:51Z,1250000,False,,,0,,J. Morant REBOUND (Off:0 Def:3),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Left Corner 3,24+ Left,,,,,125.0,3.0,3.0,0.0,,,,,,,,,,,,
127,PT02M07.00S,2023-02-26T01:30:55.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,5.469776609724048,54.41176470588235,1610612763,25,17,2023-02-26T01:31:14Z,1260000,False,-22.0,-1.0,1,left,J. Morant driving finger roll Layup (10 PTS),[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,2.21,Made,,,,,,,,,,10.0,,,,,,,,
128,PT02M07.00S,2023-02-26T01:30:59.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,25,17,2023-02-26T01:30:59Z,1270000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M07.00S,2023-02-26T01:33:31.7Z,1,REGULAR,substitution,out,[],1630214,,,1610612743,25,17,2023-02-26T01:33:50Z,1280000,False,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M07.00S,2023-02-26T01:33:31.7Z,1,REGULAR,substitution,out,[],1630583,,,1610612743,25,17,2023-02-26T01:33:50Z,1290000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M07.00S,2023-02-26T01:33:31.7Z,1,REGULAR,substitution,out,[],1629630,,,1610612743,25,17,2023-02-26T01:33:50Z,1300000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M07.00S,2023-02-26T01:33:31.7Z,1,REGULAR,substitution,out,[],1628415,,,1610612743,25,17,2023-02-26T01:33:50Z,1310000,False,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M07.00S,2023-02-26T01:33:31.7Z,1,REGULAR,substitution,out,[],203484,,,1610612743,25,17,2023-02-26T01:33:50Z,1320000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M07.00S,2023-02-26T01:33:31.7Z,1,REGULAR,substitution,out,[],203999,,,1610612743,25,17,2023-02-26T01:33:50Z,1330000,False,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M07.00S,2023-02-26T01:33:31.7Z,1,REGULAR,substitution,in,[],1629634,,,1610612743,25,17,2023-02-26T01:33:50Z,1340000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M07.00S,2023-02-26T01:33:31.7Z,1,REGULAR,substitution,in,[],1626145,,,1610612743,25,17,2023-02-26T01:33:50Z,1350000,False,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M07.00S,2023-02-26T01:33:31.7Z,1,REGULAR,substitution,in,[],1630217,,,1610612743,25,17,2023-02-26T01:33:50Z,1360000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M07.00S,2023-02-26T01:33:31.7Z,1,REGULAR,substitution,in,[],1628991,,,1610612743,25,17,2023-02-26T01:33:50Z,1370000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M07.00S,2023-02-26T01:33:31.7Z,1,REGULAR,substitution,in,[],1631128,,,1610612743,25,17,2023-02-26T01:33:50Z,1380000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M07.00S,2023-02-26T01:33:31.7Z,1,REGULAR,substitution,in,[],1628418,,,1610612743,25,17,2023-02-26T01:33:50Z,1390000,False,,,0,,SUB in: T. Bryant,[1628418],1610612743.0,DEN,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M46.00S,2023-02-26T01:34:30.5Z,1,REGULAR,turnover,offensive goaltending,[],1631128,,,1610612743,25,17,2023-02-26T01:34:36Z,1410000,False,,,0,,C. Braun offensive goaltending TURNOVER (1 TO),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,,,,1.0,,,,,,,1627961.0,,,,
143,PT01M26.00S,2023-02-26T01:34:54.3Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628991,12.434296977660972,39.950980392156865,1610612763,25,17,2023-02-26T01:34:57Z,1420000,False,50.0,64.0,1,left,MISS J. Jackson Jr. 8' turnaround bank Hook,[1628991],1610612763.0,MEM,turnaround bank,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Right,8.17,Missed,,,,,,,,,,,,,,,,,,
144,PT01M24.00S,2023-02-26T01:34:56.3Z,1,REGULAR,rebound,defensive,[],1628418,,,1610612743,25,17,2023-02-26T01:34:57Z,1430000,False,,,0,,T. Bryant REBOUND (Off:0 Def:1),[1628418],1610612743.0,DEN,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),8-16 Right,,,,,143.0,1.0,1.0,0.0,,,,,,,,,,,,
145,PT01M18.00S,2023-02-26T01:35:03.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,92.19776609724047,48.28431372549019,1610612743,25,17,2023-02-26T01:38:00Z,1440000,False,-9.0,21.0,1,right,MISS B. Brown driving finger roll Layup,[1628971],1610612743.0,DEN,driving finger roll,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,2.25,Missed,,,,,,,,,,,,,,,,,,
146,PT01M15.00S,2023-02-26T01:35:06.6Z,1,REGULAR,rebound,defensive,[],1629634,,,1610612763,25,17,2023-02-26T01:35:08Z,1450000,False,,,0,,B. Clarke REBOUND (Off:0 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,,145.0,1.0,1.0,0.0,,,,,,,,,,,,
147,PT01M10.00S,2023-02-26T01:35:11.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630217,4.28712220762155,95.58823529411765,1610612763,25,17,2023-02-26T01:39:03Z,1460000,False,-228.0,-12.0,1,left,MISS D. Bane running 3PT,[1630217],1610612763.0,MEM,running,,,Bane,D. Bane,,,,,Left Corner 3,24+ Left,22.82,Missed,,,,,,,,,,,,,,,,,,
148,PT01M04.00S,2023-02-26T01:35:17.3Z,1,REGULAR,rebound,defensive,[],1631128,,,1610612743,25,17,2023-02-26T01:35:43Z,1470000,False,,,0,,C. Braun REBOUND (Off:0 Def:1),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Left Corner 3,24+ Left,,,,,147.0,1.0,1.0,0.0,,,,,,,,,,,,
149,PT00M54.30S,2023-02-26T01:35:27.9Z,1,REGULAR,3pt,Jump Shot,[],201145,90.3580814717477,3.1862745098039214,1610612743,25,20,2023-02-26T01:35:32Z,1480000,False,-234.0,38.0,1,right,J. Green 3PT  (3 PTS) (C. Braun 1 AST),"[201145, 1631128]",1610612743.0,DEN,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,23.72,Made,,,,,,,,,,3.0,C. Braun,1631128.0,1.0,,,,,
151,PT00M31.10S,2023-02-26T01:35:54.5Z,1,REGULAR,3pt,Jump Shot,[],1628991,7.966491458607096,3.9215686274509802,1610612763,28,20,2023-02-26T01:35:57Z,1500000,False,230.0,22.0,1,left,J. Jackson Jr. 3PT  (3 PTS) (D. Bane 2 AST),"[1628991, 1630217]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Right Corner 3,24+ Right,23.15,Made,,,,,,,,,,3.0,D. Bane,1630217.0,2.0,,,,,
153,PT00M06.10S,2023-02-26T01:36:22.8Z,1,REGULAR,2pt,Jump Shot,[],1628418,91.27792378449409,22.794117647058822,1610612743,28,20,2023-02-26T01:36:26Z,1520000,False,-136.0,29.0,1,right,MISS T. Bryant 13' fadeaway Shot,[1628418],1610612743.0,DEN,fadeaway,,,Bryant,T. Bryant,,,,,Mid-Range,8-16 Left,13.92,Missed,,,,,,,,,,,,,,,,,,
154,PT00M03.60S,2023-02-26T01:36:25.6Z,1,REGULAR,rebound,offensive,[],202704,,,1610612743,28,20,2023-02-26T01:36:25Z,1530000,False,,,0,,R. Jackson REBOUND (Off:1 Def:0),[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Mid-Range,8-16 Left,,,,,153.0,1.0,0.0,1.0,,,,,,,,,,,,
155,PT00M00.50S,2023-02-26T01:36:28.6Z,1,REGULAR,foul,offensive,[],201145,,,1610612743,28,20,2023-02-26T01:36:38Z,1540000,False,,,0,,J. Green offensive FOUL (1 PF),"[201145, 1628379]",1610612743.0,DEN,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1179.0,1.0,0.0,Kennard,1628379.0
157,PT00M00.50S,2023-02-26T01:36:28.6Z,1,REGULAR,turnover,offensive foul,[],201145,,,1610612743,28,20,2023-02-26T01:36:28Z,1560000,False,,,0,,J. Green offensive foul TURNOVER (1 TO),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1.0,,,,,,,1179.0,,,,
158,PT00M00.00S,2023-02-26T01:36:51.4Z,1,REGULAR,period,end,[],0,,,1610612763,28,20,2023-02-26T01:36:51Z,1570000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2023-02-26T01:38:54.0Z,2,REGULAR,substitution,out,['startperiod'],1628379,,,1610612763,28,20,2023-02-26T01:39:24Z,1580000,False,,,0,,SUB out: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2023-02-26T01:38:54.0Z,2,REGULAR,substitution,in,['startperiod'],1629723,,,1610612763,28,20,2023-02-26T01:39:24Z,1590000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2023-02-26T01:39:32.0Z,2,REGULAR,period,start,[],0,,,1610612743,28,20,2023-02-26T01:39:32Z,1600000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M41.00S,2023-02-26T01:39:50.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,80.76544021024968,43.13725490196079,1610612743,28,22,2023-02-26T01:39:54Z,1610000,False,-34.0,128.0,1,right,B. Brown 13' pullup Jump Shot (2 PTS),[1628971],1610612743.0,DEN,pullup,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,13.28,Made,,,,,,,,,,2.0,,,,,,,,
163,PT11M22.00S,2023-02-26T01:40:12.2Z,2,REGULAR,foul,personal,[],1628971,,,1610612763,28,22,2023-02-26T01:40:16Z,1620000,False,,,0,,B. Brown personal FOUL (1 PF),"[1628971, 1630217]",1610612743.0,DEN,,,,Brown,B. Brown,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1179.0,1.0,0.0,Bane,1630217.0
165,PT11M12.00S,2023-02-26T01:40:35.3Z,2,REGULAR,3pt,Jump Shot,[],1626145,31.750985545335087,44.11764705882353,1610612763,31,22,2023-02-26T01:40:38Z,1640000,False,29.0,246.0,1,left,T. Jones 24' 3PT pullup (3 PTS),[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,24.78,Made,,,,,,,,,,3.0,,,,,,,,
166,PT10M53.00S,2023-02-26T01:40:54.3Z,2,REGULAR,3pt,Jump Shot,[],201145,76.5604467805519,11.76470588235294,1610612743,31,22,2023-02-26T01:40:58Z,1650000,False,-191.0,168.0,1,right,MISS J. Green 25' pullup 3PT,[201145],1610612743.0,DEN,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,25.44,Missed,,,,,,,,,,,,,,,,,,
