actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
168,PT11M16.00S,2023-02-14T00:40:55.8Z,2,REGULAR,steal,,[],1630178,,,1610612755,34,30,2023-02-14T00:40:58Z,1670000,False,,,0,,T. Maxey STEAL (1 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
169,PT11M04.00S,2023-02-14T00:41:07.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629003,5.206964520367937,34.068627450980394,1610612755,34,30,2023-02-14T00:41:10Z,1680000,False,80.0,-4.0,1,left,MISS S. Milton 7' driving floating Shot,[1629003],1610612755.0,PHI,driving floating,,,Milton,S. Milton,,,,,In The Paint (Non-RA),0-8 Center,7.98,Missed,,,,,,,,,,,,,,,,,,
170,PT11M01.00S,2023-02-14T00:41:10.5Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,34,30,2023-02-14T00:41:10Z,1690000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:3),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,169.0,4.0,3.0,1.0,,,,,,,,,,,,,
171,PT10M58.00S,2023-02-14T00:41:13.4Z,2,REGULAR,turnover,bad pass,[],1631095,,,1610612745,34,30,2023-02-14T00:41:18Z,1700000,False,,,0,,J. Smith Jr. bad pass TURNOVER (1 TO),"[1631095, 1630178]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1.0,Maxey,1630178.0,,
172,PT10M58.00S,2023-02-14T00:41:13.4Z,2,REGULAR,steal,,[],1630178,,,1610612755,34,30,2023-02-14T00:41:15Z,1710000,False,,,0,,T. Maxey STEAL (2 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
173,PT10M54.00S,2023-02-14T00:41:17.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630178,5.732588699080158,48.529411764705884,1610612755,36,30,2023-02-14T00:41:26Z,1720000,False,7.0,1.0,1,left,T. Maxey running reverse Layup (11 PTS),[1630178],1610612755.0,PHI,running reverse,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,0.75,Made,11.0,,,,,,,,,,,,,,,,,
174,PT10M37.00S,2023-02-14T00:41:33.4Z,2,REGULAR,3pt,Jump Shot,[],1630528,96.00854139290408,97.54901960784314,1610612745,36,30,2023-02-14T00:41:37Z,1730000,False,238.0,-15.0,1,right,MISS J. Christopher 3PT,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,Right Corner 3,24+ Right,23.82,Missed,,,,,,,,,,,,,,,,,,
175,PT10M35.00S,2023-02-14T00:41:35.4Z,2,REGULAR,rebound,defensive,[],1629003,,,1610612755,36,30,2023-02-14T00:41:37Z,1740000,False,,,0,,S. Milton REBOUND (Off:0 Def:2),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,Right Corner 3,24+ Right,,,,174.0,2.0,2.0,0.0,,,,,,,,,,,,,
176,PT10M33.00S,2023-02-14T00:41:41.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629003,6.1268068331143235,51.9607843137255,1610612755,38,30,2023-02-14T00:41:46Z,1750000,False,-10.0,5.0,1,left,S. Milton running finger roll Layup (2 PTS),[1629003],1610612755.0,PHI,running finger roll,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,1.1,Made,2.0,,,,,,,,,,,,,,,,,
177,PT10M33.00S,2023-02-14T00:41:43.8Z,2,REGULAR,foul,personal,['1freethrow'],1631106,,,1610612755,38,30,2023-02-14T00:42:00Z,1760000,False,,,0,,T. Eason shooting personal FOUL (2 PF) (Milton 1 FT),"[1631106, 1629003]",1610612745.0,HOU,shooting,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,,,2005.0,2.0,0.0,Milton,1629003.0,,,,,,,,
179,PT10M33.00S,2023-02-14T00:42:13.0Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1629003,,,1610612755,39,30,2023-02-14T00:42:13Z,1780000,False,,,0,,S. Milton Free Throw 1 of 1 (3 PTS),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
180,PT10M23.00S,2023-02-14T00:42:27.5Z,2,REGULAR,foul,personal,[],1630194,,,1610612745,39,30,2023-02-14T00:42:32Z,1790000,False,,,0,,P. Reed personal FOUL (1 PF),"[1630194, 1630578]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,2005.0,1.0,0.0,Sengun,1630578.0,,,,,,,,
182,PT10M20.00S,2023-02-14T00:42:44.7Z,2,REGULAR,turnover,bad pass,[],1630528,,,1610612745,39,30,2023-02-14T00:42:50Z,1810000,False,,,0,,J. Christopher bad pass TURNOVER (2 TO),"[1630528, 1630194]",1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,2.0,Reed,1630194.0,,
183,PT10M20.00S,2023-02-14T00:42:44.7Z,2,REGULAR,steal,,[],1630194,,,1610612755,39,30,2023-02-14T00:42:47Z,1820000,False,,,0,,P. Reed STEAL (1 STL),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
184,PT10M16.00S,2023-02-14T00:42:48.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629003,7.178055190538765,50.49019607843137,1610612755,41,30,2023-02-14T00:42:54Z,1830000,False,-2.0,15.0,1,left,S. Milton running DUNK (5 PTS),[1629003],1610612755.0,PHI,running,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,1.52,Made,5.0,,,,,,,,,,,,,,,,,
185,PT10M16.00S,2023-02-14T00:42:56.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,41,30,2023-02-14T00:42:56Z,1840000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT09M51.00S,2023-02-14T00:46:09.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,89.04402102496715,43.872549019607845,1610612745,41,32,2023-02-14T00:46:13Z,1850000,False,-31.0,50.0,1,right,A. Sengun floating Jump Shot (4 PTS),[1630578],1610612745.0,HOU,floating,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,5.9,Made,4.0,,,,,,,,,,,,,,,,,
187,PT09M30.00S,2023-02-14T00:46:30.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630194,6.258212877792378,46.32352941176471,1610612755,41,32,2023-02-14T00:46:39Z,1860000,False,18.0,6.0,1,left,MISS P. Reed driving Layup,[1630194],1610612755.0,PHI,driving,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,1.94,Missed,,,,,,,,,,,,,,,,,,
188,PT09M26.00S,2023-02-14T00:46:34.1Z,2,REGULAR,rebound,offensive,[],1630194,,,1610612755,41,32,2023-02-14T00:46:34Z,1870000,False,,,0,,P. Reed REBOUND (Off:1 Def:0),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,187.0,1.0,0.0,1.0,,,,,,,,,,,,,
189,PT09M26.00S,2023-02-14T00:46:34.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630194,5.590000152587891,50.0,1610612755,41,32,2023-02-14T00:46:34Z,1880000,False,0.0,0.0,1,left,MISS P. Reed tip Layup,[1630194],1610612755.0,PHI,tip,,,Reed,P. Reed,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
190,PT09M25.00S,2023-02-14T00:46:35.1Z,2,REGULAR,rebound,defensive,[],1631106,,,1610612745,41,32,2023-02-14T00:46:35Z,1890000,False,,,0,,T. Eason REBOUND (Off:0 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,8-16 Left,,,,189.0,1.0,1.0,0.0,,,,,,,,,,,,,
191,PT09M13.00S,2023-02-14T00:46:50.6Z,2,REGULAR,foul,personal,[],1630194,,,1610612745,41,32,2023-02-14T00:46:57Z,1900000,False,,,0,,P. Reed personal FOUL (2 PF),"[1630194, 1631106]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,16-24 Right Center,,,,,,,,202027.0,2.0,0.0,Eason,1631106.0,,,,,,,,
193,PT09M06.00S,2023-02-14T00:47:12.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,93.64323258869908,48.28431372549019,1610612745,41,34,2023-02-14T00:47:19Z,1920000,False,-9.0,7.0,1,right,A. Sengun reverse Layup (6 PTS) (J. Christopher 1 AST),"[1630578, 1630528]",1610612745.0,HOU,reverse,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1.13,Made,6.0,,,,,,,,,,J. Christopher,1630528.0,1.0,,,,,
195,PT08M39.00S,2023-02-14T00:47:39.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,8.492115637319317,54.65686274509803,1610612755,41,34,2023-02-14T00:47:44Z,1940000,False,-23.0,27.0,1,left,MISS T. Maxey driving Layup,[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,3.59,Missed,,,,,,,,,,,,,,,,,,
196,PT08M36.00S,2023-02-14T00:47:42.8Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,41,34,2023-02-14T00:47:44Z,1950000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:4),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,195.0,5.0,4.0,1.0,,,,,,,,,,,,,
197,PT08M32.00S,2023-02-14T00:47:46.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631106,91.01511169513797,48.77450980392157,1610612745,41,34,2023-02-14T00:47:51Z,1960000,False,-6.0,32.0,1,right,MISS T. Eason running Layup,[1631106],1610612745.0,HOU,running,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,3.26,Missed,,,,,,,,,,,,,,,,,,
198,PT08M29.00S,2023-02-14T00:47:49.0Z,2,REGULAR,rebound,offensive,[],1631095,,,1610612745,41,34,2023-02-14T00:47:49Z,1970000,False,,,0,,J. Smith Jr. REBOUND (Off:2 Def:4),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,197.0,6.0,4.0,2.0,,,,,,,,,,,,,
199,PT08M22.00S,2023-02-14T00:47:56.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631106,91.67214191852825,44.85294117647059,1610612745,41,34,2023-02-14T00:48:02Z,1980000,False,-26.0,26.0,1,right,MISS T. Eason driving Layup,[1631106],1610612745.0,HOU,driving,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,3.64,Missed,,,,,,,,,,,,,,,,,,
200,PT08M18.00S,2023-02-14T00:48:00.3Z,2,REGULAR,rebound,offensive,[],1631106,,,1610612745,41,34,2023-02-14T00:48:02Z,1990000,False,,,0,,T. Eason REBOUND (Off:1 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,199.0,2.0,1.0,1.0,,,,,,,,,,,,,
201,PT08M18.00S,2023-02-14T00:48:00.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631106,94.40999984741211,50.0,1610612745,41,36,2023-02-14T00:48:23Z,2000000,False,0.0,0.0,1,right,T. Eason putback Layup (2 PTS),[1631106],1610612745.0,HOU,putback,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
202,PT08M04.00S,2023-02-14T00:48:13.8Z,2,REGULAR,3pt,Jump Shot,[],1627777,30.831143232588698,72.79411764705883,1610612755,41,36,2023-02-14T00:48:17Z,2010000,False,-114.0,237.0,1,left,MISS G. Niang 26' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,26.33,Missed,,,,,,,,,,,,,,,,,,
203,PT08M01.00S,2023-02-14T00:48:16.8Z,2,REGULAR,rebound,defensive,[],1631102,,,1610612745,41,36,2023-02-14T00:48:17Z,2020000,False,,,0,,T. Washington Jr. REBOUND (Off:0 Def:1),[1631102],1610612745.0,HOU,,,,Washington Jr.,T. Washington Jr.,,,,,Above the Break 3,24+ Left Center,,,,202.0,1.0,1.0,0.0,,,,,,,,,,,,,
204,PT07M46.00S,2023-02-14T00:48:31.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630528,91.40932982917214,61.76470588235294,1610612745,41,38,2023-02-14T00:48:35Z,2030000,False,59.0,28.0,1,right,J. Christopher 6' driving Hook (2 PTS),[1630528],1610612745.0,HOU,driving,,,Christopher,J. Christopher,,,,,In The Paint (Non-RA),0-8 Center,6.53,Made,2.0,,,,,,,,,,,,,,,,,
205,PT07M31.00S,2023-02-14T00:48:49.6Z,2,REGULAR,foul,offensive,[],1627777,,,1610612755,41,38,2023-02-14T00:48:56Z,2040000,False,,,0,,G. Niang charge offensive FOUL (2 PF),"[1627777, 1631102]",1610612755.0,PHI,charge,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,,,,,,202027.0,2.0,0.0,Washington Jr.,1631102.0,,,,,,,,
207,PT07M31.00S,2023-02-14T00:48:49.6Z,2,REGULAR,turnover,offensive foul,[],1627777,,,1610612755,41,38,2023-02-14T00:48:49Z,2060000,False,,,0,,G. Niang offensive foul TURNOVER (1 TO),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,,,,,,202027.0,,,,,,,,1.0,,,,
208,PT07M31.00S,2023-02-14T00:48:58.9Z,2,REGULAR,substitution,out,[],1630178,,,1610612745,41,38,2023-02-14T00:49:08Z,2070000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M31.00S,2023-02-14T00:48:58.9Z,2,REGULAR,substitution,out,[],1629667,,,1610612745,41,38,2023-02-14T00:49:08Z,2080000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612755.0,PHI,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M31.00S,2023-02-14T00:48:58.9Z,2,REGULAR,substitution,out,[],1629003,,,1610612745,41,38,2023-02-14T00:49:08Z,2090000,False,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M31.00S,2023-02-14T00:48:58.9Z,2,REGULAR,substitution,in,[],201935,,,1610612745,41,38,2023-02-14T00:49:08Z,2100000,False,,,0,,SUB in: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M31.00S,2023-02-14T00:48:58.9Z,2,REGULAR,substitution,in,[],202699,,,1610612745,41,38,2023-02-14T00:49:08Z,2110000,False,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M31.00S,2023-02-14T00:48:58.9Z,2,REGULAR,substitution,in,[],1629001,,,1610612745,41,38,2023-02-14T00:49:08Z,2120000,False,,,0,,SUB in: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M10.00S,2023-02-14T00:49:30.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631106,84.1819973718791,46.07843137254902,1610612745,41,40,2023-02-14T00:49:35Z,2130000,False,-20.0,96.0,1,right,T. Eason 9' driving floating Jump Shot (4 PTS) (A. Sengun 1 AST),"[1631106, 1630578]",1610612745.0,HOU,driving floating,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,9.82,Made,4.0,,,,,,,,,,A. Sengun,1630578.0,1.0,,,,,
217,PT07M09.00S,2023-02-14T00:49:34.9Z,2,REGULAR,turnover,bad pass,[],1630194,,,1610612755,41,40,2023-02-14T00:49:54Z,2160000,False,,,0,,P. Reed bad pass TURNOVER (1 TO),"[1630194, 1631102]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1.0,Washington Jr.,1631102.0,,
218,PT07M09.00S,2023-02-14T00:49:34.9Z,2,REGULAR,steal,,[],1631102,,,1610612745,41,40,2023-02-14T00:49:44Z,2170000,False,,,0,,T. Washington Jr. STEAL (1 STL),[1631102],1610612745.0,HOU,,,,Washington Jr.,T. Washington Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
219,PT06M51.00S,2023-02-14T00:50:05.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630528,93.77463863337714,54.41176470588235,1610612745,41,40,2023-02-14T00:50:29Z,2180000,False,22.0,6.0,1,right,MISS J. Christopher driving Layup - blocked,"[1630528, 1629001]",1610612745.0,HOU,driving,,,Christopher,J. Christopher,,,,,Restricted Area,0-8 Center,2.29,Missed,,,,,,,,,,,,,,,,,Melton,1629001.0
220,PT06M51.00S,2023-02-14T00:50:05.0Z,2,REGULAR,block,,[],1629001,,,1610612745,41,40,2023-02-14T00:50:08Z,2190000,False,,,0,,D. Melton BLOCK (1 BLK),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
221,PT06M49.00S,2023-02-14T00:50:07.0Z,2,REGULAR,rebound,offensive,[],1631095,,,1610612745,41,40,2023-02-14T00:50:43Z,2200000,False,,,0,,J. Smith Jr. REBOUND (Off:3 Def:4),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,219.0,7.0,4.0,3.0,,,,,,,,,,,,,
222,PT06M47.00S,2023-02-14T00:50:17.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1631095,94.40999984741211,50.0,1610612745,41,40,2023-02-14T00:50:54Z,2210000,False,0.0,0.0,1,right,MISS J. Smith Jr. putback Layup - blocked,"[1631095, 1630194]",1610612745.0,HOU,putback,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,Reed,1630194.0
223,PT06M47.00S,2023-02-14T00:50:17.3Z,2,REGULAR,block,,[],1630194,,,1610612745,41,40,2023-02-14T00:50:18Z,2220000,False,,,0,,P. Reed BLOCK (1 BLK),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
224,PT06M46.00S,2023-02-14T00:50:18.3Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,41,40,2023-02-14T00:50:54Z,2230000,False,,,0,,T. Harris REBOUND (Off:1 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,222.0,3.0,2.0,1.0,,,,,,,,,,,,,
225,PT06M41.00S,2023-02-14T00:50:26.6Z,2,REGULAR,foul,personal,['2freethrow'],1631102,,,1610612755,41,40,2023-02-14T00:50:33Z,2240000,False,,,0,,T. Washington Jr. shooting personal FOUL (1 PF) (Harden 2 FT),"[1631102, 201935]",1610612745.0,HOU,shooting,,,Washington Jr.,T. Washington Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1627529.0,1.0,0.0,Harden,201935.0,,,,,,,,
227,PT06M41.00S,2023-02-14T00:50:36.6Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],201935,,,1610612755,42,40,2023-02-14T00:50:36Z,2260000,False,,,0,,J. Harden Free Throw 1 of 2 (6 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
228,PT06M41.00S,2023-02-14T00:50:40.0Z,2,REGULAR,substitution,out,[],1627777,,,1610612755,42,40,2023-02-14T00:50:58Z,2270000,False,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M41.00S,2023-02-14T00:50:40.0Z,2,REGULAR,substitution,out,[],1630194,,,1610612755,42,40,2023-02-14T00:50:58Z,2280000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M41.00S,2023-02-14T00:50:40.0Z,2,REGULAR,substitution,out,[],1631102,,,1610612755,42,40,2023-02-14T00:50:58Z,2290000,False,,,0,,SUB out: T. Washington Jr.,[1631102],1610612745.0,HOU,,,,Washington Jr.,T. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M41.00S,2023-02-14T00:50:40.0Z,2,REGULAR,substitution,in,[],1630178,,,1610612755,42,40,2023-02-14T00:50:58Z,2300000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M41.00S,2023-02-14T00:50:40.0Z,2,REGULAR,substitution,in,[],203954,,,1610612755,42,40,2023-02-14T00:50:58Z,2310000,False,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M41.00S,2023-02-14T00:50:40.0Z,2,REGULAR,substitution,in,[],1630256,,,1610612755,42,40,2023-02-14T00:50:58Z,2320000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M41.00S,2023-02-14T00:51:04.0Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],201935,,,1610612755,43,40,2023-02-14T00:51:04Z,2330000,False,,,0,,J. Harden Free Throw 2 of 2 (7 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
235,PT06M21.00S,2023-02-14T00:51:25.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,88.78120893561103,47.05882352941176,1610612745,43,40,2023-02-14T00:51:30Z,2340000,False,-15.0,53.0,1,right,MISS A. Sengun turnaround Hook,[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,5.5,Missed,,,,,,,,,,,,,,,,,,
236,PT06M18.00S,2023-02-14T00:51:28.2Z,2,REGULAR,rebound,offensive,[],1631095,,,1610612745,43,40,2023-02-14T00:51:30Z,2350000,False,,,0,,J. Smith Jr. REBOUND (Off:4 Def:4),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,235.0,8.0,4.0,4.0,,,,,,,,,,,,,
237,PT06M18.00S,2023-02-14T00:51:30.6Z,2,REGULAR,foul,personal,['2freethrow'],203954,,,1610612745,43,40,2023-02-14T00:51:36Z,2360000,False,,,0,,J. Embiid shooting personal FOUL (1 PF) (Smith Jr. 2 FT),"[203954, 1631095]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627529.0,1.0,0.0,Smith Jr.,1631095.0,,,,,,,,
239,PT06M18.00S,2023-02-14T00:52:03.8Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1631095,,,1610612745,43,41,2023-02-14T00:52:03Z,2380000,False,,,0,,J. Smith Jr. Free Throw 1 of 2 (6 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
240,PT06M18.00S,2023-02-14T00:52:05.9Z,2,REGULAR,substitution,out,[],1631106,,,1610612745,43,41,2023-02-14T00:52:16Z,2390000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M18.00S,2023-02-14T00:52:05.9Z,2,REGULAR,substitution,in,[],1630231,,,1610612745,43,41,2023-02-14T00:52:16Z,2400000,False,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M18.00S,2023-02-14T00:52:38.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1631095,,,1610612745,43,42,2023-02-14T00:52:38Z,2410000,False,,,0,,J. Smith Jr. Free Throw 2 of 2 (7 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
243,PT06M01.00S,2023-02-14T00:52:57.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,16.63929040735874,37.99019607843137,1610612755,43,42,2023-02-14T00:53:01Z,2420000,False,60.0,104.0,1,left,MISS J. Embiid 12' Jump Shot,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,12.0,Missed,,,,,,,,,,,,,,,,,,
244,PT05M57.00S,2023-02-14T00:53:01.1Z,2,REGULAR,rebound,defensive,[],1630256,,,1610612745,43,42,2023-02-14T00:53:01Z,2430000,False,,,0,,J. Tate REBOUND (Off:0 Def:2),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,In The Paint (Non-RA),8-16 Center,,,,243.0,2.0,2.0,0.0,,,,,,,,,,,,,
245,PT05M48.00S,2023-02-14T00:53:10.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630256,87.46714848883047,53.18627450980392,1610612745,43,44,2023-02-14T00:59:58Z,2440000,False,16.0,65.0,1,right,J. Tate 6' driving floating Jump Shot (4 PTS),[1630256],1610612745.0,HOU,driving floating,,,Tate,J. Tate,,,,,In The Paint (Non-RA),0-8 Center,6.72,Made,4.0,,,,,,,,,,,,,,,,,
246,PT05M28.00S,2023-02-14T00:53:29.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,16.245072273324574,60.5392156862745,1610612755,43,44,2023-02-14T00:53:32Z,2450000,False,-53.0,100.0,1,left,MISS J. Embiid 11' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,11.32,Missed,,,,,,,,,,,,,,,,,,
