actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
90,PT04M35.00S,2022-11-02T22:26:16.4Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,18,16,2022-11-02T22:26:17Z,900000,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,88.0,1.0,1.0,0.0,,,,,,,,,,
91,PT04M25.00S,2022-11-02T22:26:27.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,90.88370565045992,50.98039215686274,1610612764,18,18,2022-11-02T22:26:36Z,910000,5.0,33.0,1,right,K. Porzingis turnaround Jump Shot (11 PTS),[204001],1610612764.0,WAS,turnaround,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,3.36,Made,11.0,,,,,,,,,,,,,,,,,
92,PT04M19.00S,2022-11-02T22:26:34.0Z,1,REGULAR,3pt,Jump Shot,[],1630178,26.363337713534822,87.00980392156863,1610612755,18,18,2022-11-02T22:31:06Z,920000,-185.0,195.0,1,left,MISS T. Maxey 26' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,26.9,Missed,,,,,,,,,,,,,,,,,,
93,PT04M19.00S,2022-11-02T22:26:34.0Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612764,18,18,2022-11-02T22:26:43Z,930000,,,0,,R. Hachimura REBOUND (Off:0 Def:1),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,,,,,,,92.0,1.0,1.0,0.0,,,,,,,,,,
94,PT04M09.00S,2022-11-02T22:26:42.4Z,1,REGULAR,2pt,Jump Shot,[],203115,94.95729303547962,70.83333333333334,1610612764,18,18,2022-11-02T22:26:47Z,940000,104.0,-5.0,1,right,MISS W. Barton 10' Jump Shot,[203115],1610612764.0,WAS,,,,Barton,W. Barton,,,,,Mid-Range,8-16 Right,10.43,Missed,,,,,,,,,,,,,,,,,,
95,PT04M06.00S,2022-11-02T22:26:45.4Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,18,18,2022-11-02T22:26:47Z,950000,,,0,,T. Harris REBOUND (Off:0 Def:5),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Mid-Range,8-16 Right,,,,,,,94.0,5.0,5.0,0.0,,,,,,,,,,
96,PT04M02.00S,2022-11-02T22:26:49.8Z,1,REGULAR,3pt,Jump Shot,[],1630178,25.969119579500656,84.80392156862744,1610612755,18,18,2022-11-02T22:26:56Z,960000,-174.0,192.0,1,left,MISS T. Maxey 25' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,25.88,Missed,,,,,,,,,,,,,,,,,,
97,PT04M01.00S,2022-11-02T22:26:50.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612764,18,18,2022-11-02T22:26:56Z,970000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,96.0,,,,,,,,,,,,,
99,PT04M01.00S,2022-11-02T22:26:57.9Z,1,REGULAR,substitution,out,[],1630178,,,1610612764,18,18,2022-11-02T22:27:06Z,990000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M01.00S,2022-11-02T22:26:57.9Z,1,REGULAR,substitution,in,[],1629003,,,1610612764,18,18,2022-11-02T22:27:06Z,1000000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M41.00S,2022-11-02T22:27:30.6Z,1,REGULAR,3pt,Jump Shot,[],1629060,76.03482260183968,10.53921568627451,1610612764,18,18,2022-11-02T22:27:34Z,1010000,-197.0,173.0,1,right,MISS R. Hachimura 26' 3PT,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,26.23,Missed,,,,,,,,,,,,,,,,,,
102,PT03M38.00S,2022-11-02T22:27:33.6Z,1,REGULAR,rebound,defensive,[],1629003,,,1610612755,18,18,2022-11-02T22:27:34Z,1020000,,,0,,S. Milton REBOUND (Off:0 Def:1),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Left Center,,,,,,,101.0,1.0,1.0,0.0,,,,,,,,,,
103,PT03M22.00S,2022-11-02T22:27:49.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627863,5.469776609724048,50.49019607843137,1610612755,18,18,2022-11-02T22:27:53Z,1030000,-2.0,-1.0,1,left,MISS D. House Jr. driving finger roll Layup,[1627863],1610612755.0,PHI,driving finger roll,,,House Jr.,D. House Jr.,,,,,Restricted Area,0-8 Center,0.27,Missed,,,,,,,,,,,,,,,,,,
104,PT03M20.00S,2022-11-02T22:27:51.1Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612764,18,18,2022-11-02T22:27:53Z,1040000,,,0,,R. Hachimura REBOUND (Off:0 Def:2),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,,103.0,2.0,2.0,0.0,,,,,,,,,,
105,PT03M13.00S,2022-11-02T22:27:57.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,94.69448094612353,52.94117647058824,1610612764,18,20,2022-11-02T22:28:03Z,1050000,15.0,-3.0,1,right,R. Hachimura cutting Layup (2 PTS) (W. Barton 1 AST),"[1629060, 203115]",1610612764.0,WAS,cutting,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,1.49,Made,2.0,W. Barton,203115.0,1.0,,,,,,,,,,,,,,
107,PT03M02.00S,2022-11-02T22:28:11.1Z,1,REGULAR,turnover,traveling,[],1629003,,,1610612755,18,20,2022-11-02T22:28:17Z,1070000,,,0,,S. Milton traveling TURNOVER (1 TO),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,,,200832.0,,,,,,
108,PT03M02.00S,2022-11-02T22:28:16.6Z,1,REGULAR,substitution,out,[],202699,,,1610612764,18,20,2022-11-02T22:28:20Z,1080000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M02.00S,2022-11-02T22:28:16.6Z,1,REGULAR,substitution,in,[],1627777,,,1610612764,18,20,2022-11-02T22:28:20Z,1090000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M50.00S,2022-11-02T22:28:44.4Z,1,REGULAR,foul,personal,[],1629003,,,1610612764,18,20,2022-11-02T22:28:51Z,1100000,,,0,,S. Milton personal FOUL (1 PF),"[1629003, 1630166]",1610612755.0,PHI,,,,Milton,S. Milton,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,200832.0,1.0,0.0,Avdija,1630166.0,,
112,PT02M50.00S,2022-11-02T22:28:54.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,18,20,2022-11-02T22:28:54Z,1120000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M48.00S,2022-11-02T22:31:46.9Z,1,REGULAR,foul,personal,[],200782,,,1610612764,18,20,2022-11-02T22:31:53Z,1130000,,,0,,P. Tucker personal FOUL (2 PF),"[200782, 204001]",1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202058.0,2.0,0.0,Porzingis,204001.0,,
115,PT02M48.00S,2022-11-02T22:32:05.7Z,1,REGULAR,substitution,out,[],200782,,,1610612764,18,20,2022-11-02T22:32:10Z,1150000,,,0,,SUB out: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M48.00S,2022-11-02T22:32:05.7Z,1,REGULAR,substitution,in,[],1626149,,,1610612764,18,20,2022-11-02T22:32:10Z,1160000,,,0,,SUB in: M. Harrell,[1626149],1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M36.00S,2022-11-02T22:32:29.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203078,93.77463863337714,53.92156862745098,1610612764,18,22,2022-11-02T22:32:33Z,1170000,20.0,6.0,1,right,B. Beal driving finger roll Layup (4 PTS) (R. Hachimura 1 AST),"[203078, 1629060]",1610612764.0,WAS,driving finger roll,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,2.05,Made,4.0,R. Hachimura,1629060.0,1.0,,,,,,,,,,,,,,
119,PT02M15.00S,2022-11-02T22:32:50.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,16.507884362680684,62.745098039215684,1610612755,18,22,2022-11-02T22:32:54Z,1190000,-64.0,103.0,1,left,MISS J. Harden 12' step back Shot - blocked,"[201935, 204001]",1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Left,12.09,Missed,,,,,,,,,,,,,,,,,Porzingis,204001.0
120,PT02M15.00S,2022-11-02T22:32:50.0Z,1,REGULAR,block,,[],204001,,,1610612755,18,22,2022-11-02T22:32:52Z,1200000,,,0,,K. Porzingis BLOCK (2 BLK),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
121,PT02M12.00S,2022-11-02T22:32:53.0Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,18,22,2022-11-02T22:32:54Z,1210000,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,119.0,2.0,2.0,0.0,,,,,,,,,,
122,PT02M11.00S,2022-11-02T22:32:58.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201935,,,1610612764,18,22,2022-11-02T22:33:05Z,1220000,,,0,,J. Harden personal FOUL (1 PF) (Avdija 2 FT),"[201935, 1630166]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,1204.0,1.0,0.0,Avdija,1630166.0,,
124,PT02M11.00S,2022-11-02T22:33:31.4Z,1,REGULAR,freethrow,1 of 2,[],1630166,,,1610612764,18,22,2022-11-02T22:33:31Z,1240000,,,0,,MISS D. Avdija Free Throw 1 of 2,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
125,PT02M11.00S,2022-11-02T22:33:31.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,18,22,2022-11-02T22:33:31Z,1250000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,124.0,,,,,,,,,,,,,
126,PT02M11.00S,2022-11-02T22:33:32.3Z,1,REGULAR,substitution,out,[],203078,,,1610612764,18,22,2022-11-02T22:33:44Z,1260000,,,0,,SUB out: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M11.00S,2022-11-02T22:33:32.3Z,1,REGULAR,substitution,out,[],204001,,,1610612764,18,22,2022-11-02T22:33:44Z,1270000,,,0,,SUB out: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M11.00S,2022-11-02T22:33:32.3Z,1,REGULAR,substitution,in,[],1629655,,,1610612764,18,22,2022-11-02T22:33:44Z,1280000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M11.00S,2022-11-02T22:33:32.3Z,1,REGULAR,substitution,in,[],1628420,,,1610612764,18,22,2022-11-02T22:33:44Z,1290000,,,0,,SUB in: M. Morris,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M11.00S,2022-11-02T22:33:51.6Z,1,REGULAR,freethrow,2 of 2,[],1630166,,,1610612764,18,23,2022-11-02T22:33:51Z,1300000,,,0,,D. Avdija Free Throw 2 of 2 (1 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
131,PT01M58.00S,2022-11-02T22:34:05.7Z,1,REGULAR,3pt,Jump Shot,[],1629003,18.610381077529567,3.431372549019608,1610612755,18,23,2022-11-02T22:34:09Z,1310000,233.0,122.0,1,left,MISS S. Milton 26' 3PT,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Right Center,26.3,Missed,,,,,,,,,,,,,,,,,,
132,PT01M55.00S,2022-11-02T22:34:08.7Z,1,REGULAR,rebound,defensive,[],1628420,,,1610612764,18,23,2022-11-02T22:34:09Z,1320000,,,0,,M. Morris REBOUND (Off:0 Def:1),[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,Above the Break 3,24+ Right Center,,,,,,,131.0,1.0,1.0,0.0,,,,,,,,,,
133,PT01M51.00S,2022-11-02T22:34:12.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203115,69.46452036793693,74.26470588235294,1610612764,18,23,2022-11-02T22:34:21Z,1330000,121.0,235.0,1,right,MISS W. Barton 26' running pullup 3PT,[203115],1610612764.0,WAS,running pullup,,,Barton,W. Barton,,,,,Above the Break 3,24+ Right Center,26.4,Missed,,,,,,,,,,,,,,,,,,
134,PT01M46.00S,2022-11-02T22:34:16.0Z,1,REGULAR,rebound,offensive,[],1630166,,,1610612764,18,23,2022-11-02T22:34:16Z,1340000,,,0,,D. Avdija REBOUND (Off:1 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,,,,133.0,3.0,2.0,1.0,,,,,,,,,,
135,PT01M38.00S,2022-11-02T22:34:23.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629060,85.10183968462549,34.31372549019608,1610612764,18,23,2022-11-02T22:34:28Z,1350000,-78.0,88.0,1,right,MISS R. Hachimura 11' step back Shot - blocked,"[1629060, 1627777]",1610612764.0,WAS,step back,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),8-16 Left,11.75,Missed,,,,,,,,,,,,,,,,,Niang,1627777.0
136,PT01M38.00S,2022-11-02T22:34:23.9Z,1,REGULAR,block,,[],1627777,,,1610612764,18,23,2022-11-02T22:34:27Z,1360000,,,0,,G. Niang BLOCK (1 BLK),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
137,PT01M35.00S,2022-11-02T22:34:26.9Z,1,REGULAR,rebound,offensive,[],1629655,,,1610612764,18,23,2022-11-02T22:34:28Z,1370000,,,0,,D. Gafford REBOUND (Off:1 Def:0),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,135.0,1.0,0.0,1.0,,,,,,,,,,
138,PT01M34.00S,2022-11-02T22:34:29.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628420,92.32917214191852,35.53921568627451,1610612764,18,25,2022-11-02T22:34:54Z,1380000,-72.0,20.0,1,right,M. Morris 7' pullup Jump Shot (2 PTS),[1628420],1610612764.0,WAS,pullup,,,Morris,M. Morris,,,,,In The Paint (Non-RA),0-8 Center,7.49,Made,2.0,,,,,,,,,,,,,,,,,
139,PT01M34.00S,2022-11-02T22:34:37.3Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626149,,,1610612764,18,25,2022-11-02T22:34:44Z,1390000,,,0,,M. Harrell shooting personal FOUL (1 PF) (Morris 1 FT),"[1626149, 1628420]",1610612755.0,PHI,shooting,,,Harrell,M. Harrell,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,200832.0,1.0,0.0,Morris,1628420.0,,
141,PT01M34.00S,2022-11-02T22:34:45.8Z,1,REGULAR,substitution,out,[],201935,,,1610612764,18,25,2022-11-02T22:34:54Z,1410000,,,0,,SUB out: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M34.00S,2022-11-02T22:34:45.8Z,1,REGULAR,substitution,out,[],1630166,,,1610612764,18,25,2022-11-02T22:34:54Z,1420000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M34.00S,2022-11-02T22:34:45.8Z,1,REGULAR,substitution,in,[],1630178,,,1610612764,18,25,2022-11-02T22:34:54Z,1430000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M34.00S,2022-11-02T22:34:45.8Z,1,REGULAR,substitution,in,[],1628398,,,1610612764,18,25,2022-11-02T22:34:54Z,1440000,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M34.00S,2022-11-02T22:35:01.0Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1628420,,,1610612764,18,26,2022-11-02T22:35:01Z,1450000,,,0,,M. Morris Free Throw 1 of 1 (3 PTS),[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
146,PT01M20.00S,2022-11-02T22:35:15.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627777,6.258212877792378,54.166666666666664,1610612755,18,26,2022-11-02T22:35:26Z,1460000,-21.0,6.0,1,left,MISS G. Niang Layup,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,2.17,Missed,,,,,,,,,,,,,,,,,,
147,PT01M18.00S,2022-11-02T22:35:17.4Z,1,REGULAR,rebound,offensive,[],1627777,,,1610612755,18,26,2022-11-02T22:35:26Z,1470000,,,0,,G. Niang REBOUND (Off:1 Def:0),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,,,,,146.0,1.0,0.0,1.0,,,,,,,,,,
148,PT01M17.00S,2022-11-02T22:35:22.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627777,7.046649145860711,48.28431372549019,1610612755,20,26,2022-11-02T22:36:12Z,1480000,9.0,14.0,1,left,G. Niang tip Layup (2 PTS),[1627777],1610612755.0,PHI,tip,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,1.62,Made,2.0,,,,,,,,,,,,,,,,,
149,PT01M15.00S,2022-11-02T22:35:27.5Z,1,REGULAR,3pt,Jump Shot,[],203115,72.93035479632063,14.728860294117647,1610612764,20,29,2022-11-02T22:38:00Z,1490000,-176.0,202.0,1,right,W. Barton 26' 3PT pullup (3 PTS) (D. Gafford 1 AST),"[203115, 1629655]",1610612764.0,WAS,pullup,,,Barton,W. Barton,,,,,Above the Break 3,24+ Left Center,26.82,Made,3.0,D. Gafford,1629655.0,1.0,,,,,,,,,,,,,,
150,PT00M52.10S,2022-11-02T22:35:44.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,7.178055190538765,51.470588235294116,1610612755,20,29,2022-11-02T22:38:34Z,1500000,-7.0,15.0,1,left,MISS T. Maxey driving Layup,[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,1.67,Missed,,,,,,,,,,,,,,,,,,
151,PT00M52.10S,2022-11-02T22:35:44.1Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612764,20,29,2022-11-02T22:36:05Z,1510000,,,0,,R. Hachimura REBOUND (Off:0 Def:3),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,,150.0,3.0,3.0,0.0,,,,,,,,,,
152,PT00M45.80S,2022-11-02T22:35:51.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203115,92.59198423127464,50.73529411764706,1610612764,20,31,2022-11-02T22:36:45Z,1520000,4.0,17.0,1,right,W. Barton driving reverse Layup (5 PTS) (R. Hachimura 2 AST),"[203115, 1629060]",1610612764.0,WAS,driving reverse,,,Barton,W. Barton,,,,,Restricted Area,0-8 Center,1.75,Made,5.0,R. Hachimura,1629060.0,2.0,,,,,,,,,,,,,,
155,PT00M31.20S,2022-11-02T22:36:11.3Z,1,REGULAR,3pt,Jump Shot,[],1627777,9.674770039421814,3.1862745098039214,1610612755,23,31,2022-11-02T22:36:15Z,1540000,234.0,38.0,1,left,G. Niang 3PT  (5 PTS) (S. Milton 1 AST),"[1627777, 1629003]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,Right Corner 3,24+ Right,23.72,Made,5.0,S. Milton,1629003.0,1.0,,,,,,,,,,,,,,
157,PT00M11.70S,2022-11-02T22:36:34.3Z,1,REGULAR,2pt,Jump Shot,[],1629060,86.02168199737189,25.0,1610612764,23,31,2022-11-02T22:36:40Z,1560000,-125.0,79.0,1,right,MISS R. Hachimura 14' pullup Shot,[1629060],1610612764.0,WAS,pullup,,,Hachimura,R. Hachimura,,,,,Mid-Range,8-16 Left,14.78,Missed,,,,,,,,,,,,,,,,,,
158,PT00M08.70S,2022-11-02T22:36:37.4Z,1,REGULAR,rebound,defensive,[],1627863,,,1610612755,23,31,2022-11-02T22:36:37Z,1570000,,,0,,D. House Jr. REBOUND (Off:0 Def:1),[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,Mid-Range,8-16 Left,,,,,,,157.0,1.0,1.0,0.0,,,,,,,,,,
159,PT00M03.20S,2022-11-02T22:36:44.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628398,,,1610612755,23,31,2022-11-02T22:36:55Z,1580000,,,0,,K. Kuzma personal FOUL (1 PF) (Maxey 2 FT),"[1628398, 1630178]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,202058.0,1.0,0.0,Maxey,1630178.0,,
161,PT00M03.20S,2022-11-02T22:37:13.2Z,1,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,24,31,2022-11-02T22:37:13Z,1600000,,,0,,T. Maxey Free Throw 1 of 2 (9 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
162,PT00M03.20S,2022-11-02T22:37:31.9Z,1,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,25,31,2022-11-02T22:37:32Z,1610000,,,0,,T. Maxey Free Throw 2 of 2 (10 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
163,PT00M02.20S,2022-11-02T22:37:38.3Z,1,REGULAR,turnover,traveling,[],1628398,,,1610612764,25,31,2022-11-02T22:37:44Z,1620000,,,0,,K. Kuzma traveling TURNOVER (2 TO),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2.0,,,1204.0,,,,,,
164,PT00M00.50S,2022-11-02T22:38:02.5Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1626149,8.623521681997373,75.0,1610612755,25,31,2022-11-02T22:38:09Z,1630000,-125.0,29.0,1,left,MISS M. Harrell 12' turnaround fadeaway Shot,[1626149],1610612755.0,PHI,turnaround fadeaway,,,Harrell,M. Harrell,,,,,Mid-Range,8-16 Left,12.82,Missed,,,,,,,,,,,,,,,,,,
165,PT00M00.50S,2022-11-02T22:38:02.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,25,31,2022-11-02T22:38:09Z,1640000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,164.0,,,,,,,,,,,,,
166,PT00M00.00S,2022-11-02T22:38:08.4Z,1,REGULAR,period,end,[],0,,,1610612755,25,31,2022-11-02T22:38:08Z,1650000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-11-02T22:40:46.1Z,2,REGULAR,period,start,[],0,,,1610612755,25,31,2022-11-02T22:40:46Z,1660000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT11M39.00S,2022-11-02T22:41:05.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627777,7.703679369250986,37.99019607843137,1610612755,27,31,2022-11-02T22:42:36Z,1670000,60.0,20.0,1,left,G. Niang 6' turnaround bank Jump Shot (7 PTS) (T. Maxey 1 AST),"[1627777, 1630178]",1610612755.0,PHI,turnaround bank,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,6.32,Made,7.0,T. Maxey,1630178.0,1.0,,,,,,,,,,,,,,
170,PT11M26.00S,2022-11-02T22:41:21.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,94.30026281208936,55.14705882352941,1610612764,27,33,2022-11-02T22:41:29Z,1690000,26.0,1.0,1,right,D. Gafford alley-oop Layup (2 PTS) (R. Hachimura 3 AST),"[1629655, 1629060]",1610612764.0,WAS,alley-oop,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,2.57,Made,2.0,R. Hachimura,1629060.0,3.0,,,,,,,,,,,,,,
172,PT11M26.00S,2022-11-02T22:41:24.7Z,2,REGULAR,foul,personal,['1freethrow'],1627777,,,1610612764,27,33,2022-11-02T22:41:29Z,1710000,,,0,,G. Niang shooting personal FOUL (1 PF) (Gafford 1 FT),"[1627777, 1629655]",1610612755.0,PHI,shooting,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202058.0,1.0,0.0,Gafford,1629655.0,,
174,PT11M26.00S,2022-11-02T22:41:46.6Z,2,REGULAR,freethrow,1 of 1,[],1629655,,,1610612764,27,34,2022-11-02T22:41:46Z,1730000,,,0,,D. Gafford Free Throw 1 of 1 (3 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
