actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
92,PT04M16.00S,2023-01-11T00:24:10.8Z,1,REGULAR,3pt,Jump Shot,[],1629001,9.773324572930349,2.4509803921568647,1610612755,21,15,2023-01-11T00:24:15Z,920000,False,238.0,39.0,1,left,MISS D. Melton 24' 3PT,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Right Corner 3,24+ Right,24.09,Missed,,,,,,,,,,,,,,,,,,
93,PT04M13.00S,2023-01-11T00:24:13.8Z,1,REGULAR,rebound,defensive,[],1630165,,,1610612765,21,15,2023-01-11T00:24:15Z,930000,False,,,0,,K. Hayes REBOUND (Off:0 Def:1),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Right Corner 3,24+ Right,,,,92.0,1.0,1.0,0.0,,,,,,,,,,,,,
120,PT04M03.00S,2023-01-11T00:24:17.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630165,88.96189224704337,61.74172794117647,1610612765,21,15,2023-01-11T00:26:55Z,935000,False,59.0,51.0,1,right,MISS K. Hayes 7' driving reverse Layup - blocked,"[1630165, 203954]",1610612765.0,DET,driving reverse,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),0-8 Center,7.8,Missed,,,,,,Embiid,203954.0,,,,,,,,,,,
121,PT04M03.00S,2023-01-11T00:24:17.2Z,1,REGULAR,block,,[],203954,,,1610612765,21,15,2023-01-11T00:26:55Z,937500,False,,,0,,J. Embiid BLOCK (1 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
122,PT04M03.00S,2023-01-11T00:24:17.2Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,21,15,2023-01-11T00:26:55Z,938750,False,,,0,,J. Embiid REBOUND (Off:0 Def:3),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,120.0,3.0,3.0,0.0,,,,,,,,,,,,,
96,PT03M56.00S,2023-01-11T00:24:31.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201935,6.225361366622863,50.98039215686275,1610612755,23,15,2023-01-11T00:27:00Z,960000,False,-5.0,6.0,1,left,J. Harden driving Layup (7 PTS),[201935],1610612755.0,PHI,driving,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,0.77,Made,7.0,,,,,,,,,,,,,,,,,
98,PT03M49.00S,2023-01-11T00:24:41.2Z,1,REGULAR,foul,personal,['2freethrow'],1629001,,,1610612765,23,15,2023-01-11T00:25:06Z,980000,False,,,0,,D. Melton shooting personal FOUL (1 PF) (Burks 2 FT),"[1629001, 202692]",1610612755.0,PHI,shooting,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1148.0,1.0,0.0,Burks,202692.0,,,
100,PT03M49.00S,2023-01-11T00:25:07.6Z,1,REGULAR,freethrow,1 of 2,[],202692,,,1610612765,23,16,2023-01-11T00:25:07Z,1000000,False,,,0,,A. Burks Free Throw 1 of 2 (1 PTS),[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
101,PT03M49.00S,2023-01-11T00:25:08.5Z,1,REGULAR,substitution,out,[],202699,,,1610612765,23,16,2023-01-11T00:25:12Z,1010000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M49.00S,2023-01-11T00:25:08.5Z,1,REGULAR,substitution,in,[],1629680,,,1610612765,23,16,2023-01-11T00:25:12Z,1020000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M49.00S,2023-01-11T00:25:29.1Z,1,REGULAR,freethrow,2 of 2,[],202692,,,1610612765,23,17,2023-01-11T00:25:29Z,1030000,False,,,0,,A. Burks Free Throw 2 of 2 (2 PTS),[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
104,PT03M32.00S,2023-01-11T00:25:47.4Z,1,REGULAR,turnover,bad pass,[],203954,,,1610612755,23,17,2023-01-11T00:25:52Z,1040000,False,,,0,,J. Embiid bad pass TURNOVER (2 TO),"[203954, 202692]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,2.0,Burks,202692.0
105,PT03M32.00S,2023-01-11T00:25:47.4Z,1,REGULAR,steal,,[],202692,,,1610612765,23,17,2023-01-11T00:25:49Z,1050000,False,,,0,,A. Burks STEAL (1 STL),[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
106,PT03M30.00S,2023-01-11T00:25:51.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202692,93.08475689881735,52.450980392156865,1610612765,23,17,2023-01-11T00:33:13Z,1060000,False,12.0,13.0,1,right,MISS A. Burks running Layup - blocked,"[202692, 203954]",1610612765.0,DET,running,,,Burks,A. Burks,,,,,Restricted Area,0-8 Center,1.75,Missed,,,,,,Embiid,203954.0,,,,,,,,,,,
107,PT03M30.00S,2023-01-11T00:25:51.1Z,1,REGULAR,block,,[],203954,,,1610612765,23,17,2023-01-11T00:25:53Z,1070000,False,,,0,,J. Embiid BLOCK (2 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
108,PT03M30.00S,2023-01-11T00:25:51.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,23,17,2023-01-11T00:25:56Z,1080000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,,106.0,,,,,,,,,,,,,,,,
110,PT03M30.00S,2023-01-11T00:26:03.7Z,1,REGULAR,substitution,out,[],203954,,,1610612765,23,17,2023-01-11T00:26:17Z,1100000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M30.00S,2023-01-11T00:26:03.7Z,1,REGULAR,substitution,out,[],203457,,,1610612765,23,17,2023-01-11T00:26:17Z,1110000,False,,,0,,SUB out: N. Noel,[203457],1610612765.0,DET,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M30.00S,2023-01-11T00:26:03.7Z,1,REGULAR,substitution,in,[],1626149,,,1610612765,23,17,2023-01-11T00:26:17Z,1120000,False,,,0,,SUB in: M. Harrell,[1626149],1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M30.00S,2023-01-11T00:26:03.7Z,1,REGULAR,substitution,in,[],1630180,,,1610612765,23,17,2023-01-11T00:26:17Z,1130000,False,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M21.00S,2023-01-11T00:26:36.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",202692,80.6011826544021,9.068627450980387,1610612765,23,17,2023-01-11T00:32:22Z,1140000,False,-205.0,130.0,1,right,MISS A. Burks 24' pullup 3PT - blocked,"[202692, 1629680]",1610612765.0,DET,pullup,,,Burks,A. Burks,,,,,Above the Break 3,24+ Left Center,24.24,Missed,,,,,,Thybulle,1629680.0,,,,,,,,,,,
115,PT03M21.00S,2023-01-11T00:26:36.0Z,1,REGULAR,block,,[],1629680,,,1610612765,23,17,2023-01-11T00:26:38Z,1150000,False,,,0,,M. Thybulle BLOCK (1 BLK),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
116,PT03M17.00S,2023-01-11T00:26:40.0Z,1,REGULAR,rebound,defensive,[],1627777,,,1610612755,23,17,2023-01-11T00:27:05Z,1160000,False,,,0,,G. Niang REBOUND (Off:0 Def:1),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,,,,114.0,1.0,1.0,0.0,,,,,,,,,,,,,
117,PT03M10.00S,2023-01-11T00:26:50.7Z,1,REGULAR,foul,offensive,[],1627777,,,1610612755,23,17,2023-01-11T00:26:55Z,1170000,False,,,0,,G. Niang offensive FOUL (1 PF),"[1627777, 1628977]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628953.0,1.0,0.0,Diallo,1628977.0,,,
119,PT03M10.00S,2023-01-11T00:26:50.7Z,1,REGULAR,turnover,offensive foul,[],1627777,,,1610612755,23,17,2023-01-11T00:26:50Z,1190000,False,,,0,,G. Niang offensive foul TURNOVER (1 TO),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628953.0,,,,,1.0,,
124,PT02M55.00S,2023-01-11T00:27:32.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630180,76.52759526938239,7.843137254901961,1610612765,23,17,2023-01-11T00:29:54Z,1210000,False,-211.0,168.0,1,right,MISS S. Bey 26' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,26.96,Missed,,,,,,,,,,,,,,,,,,
125,PT02M54.00S,2023-01-11T00:27:33.5Z,1,REGULAR,rebound,defensive,[],1629001,,,1610612755,23,17,2023-01-11T00:29:54Z,1220000,False,,,0,,D. Melton REBOUND (Off:0 Def:1),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,,,,124.0,1.0,1.0,0.0,,,,,,,,,,,,,
126,PT02M50.00S,2023-01-11T00:28:00.3Z,1,REGULAR,foul,technical,['1freethrow'],1627777,,,1610612755,23,17,2023-01-11T00:30:26Z,1230000,False,,,0,,G. Niang technical FOUL (1 Tech),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1628953.0,1.0,1.0,,,,,
127,PT02M50.00S,2023-01-11T00:28:23.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,23,17,2023-01-11T00:28:23Z,1240000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M50.00S,2023-01-11T00:30:09.3Z,1,REGULAR,substitution,out,[],201935,,,1610612755,23,17,2023-01-11T00:30:19Z,1250000,False,,,0,,SUB out: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M50.00S,2023-01-11T00:30:09.3Z,1,REGULAR,substitution,in,[],1629003,,,1610612755,23,17,2023-01-11T00:30:19Z,1260000,False,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M50.00S,2023-01-11T00:30:28.1Z,1,REGULAR,freethrow,1 of 1,[],1630165,,,1610612755,23,17,2023-01-11T00:30:28Z,1270000,False,,,0,,MISS K. Hayes technical Free Throw 1 of 1,[1630165],1610612765.0,DET,technical,,,Hayes,K. Hayes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
131,PT02M50.00S,2023-01-11T00:30:28.1Z,1,REGULAR,rebound,defensive,"['deadball', 'team']",0,,,1610612755,23,17,2023-01-11T00:30:28Z,1280000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,130.0,,,,,,,,,,,,,,,,
132,PT02M38.00S,2023-01-11T00:30:55.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629680,6.356767411300922,48.28431372549019,1610612755,25,17,2023-01-11T00:30:59Z,1290000,False,9.0,7.0,1,left,M. Thybulle cutting Layup (2 PTS) (M. Harrell 1 AST),"[1629680, 1626149]",1610612755.0,PHI,cutting,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,1.13,Made,2.0,,,,,,,M. Harrell,1626149.0,1.0,,,,,,,,
134,PT02M23.00S,2023-01-11T00:31:10.4Z,1,REGULAR,3pt,Jump Shot,[],1628995,88.09132720105124,96.81372549019608,1610612765,25,17,2023-01-11T00:31:18Z,1310000,False,234.0,59.0,1,right,MISS K. Knox II 24' 3PT,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,Right Corner 3,24+ Right,24.15,Missed,,,,,,,,,,,,,,,,,,
135,PT02M20.00S,2023-01-11T00:31:13.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,25,17,2023-01-11T00:31:18Z,1320000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Right Corner 3,24+ Right,,,,134.0,,,,,,,,,,,,,,,,
137,PT02M13.00S,2023-01-11T00:31:38.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630165,83.62352168199737,43.13725490196079,1610612765,25,17,2023-01-11T00:31:42Z,1340000,False,-34.0,101.0,1,right,MISS K. Hayes 10' pullup Shot,[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),8-16 Center,10.7,Missed,,,,,,,,,,,,,,,,,,
138,PT02M10.00S,2023-01-11T00:31:41.5Z,1,REGULAR,rebound,defensive,[],1629001,,,1610612755,25,17,2023-01-11T00:31:42Z,1350000,False,,,0,,D. Melton REBOUND (Off:0 Def:2),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,In The Paint (Non-RA),8-16 Center,,,,137.0,2.0,2.0,0.0,,,,,,,,,,,,,
139,PT02M05.00S,2023-01-11T00:31:46.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629003,27.38173455978975,16.911764705882348,1610612755,25,17,2023-01-11T00:31:56Z,1360000,False,165.0,205.0,1,left,MISS S. Milton 26' running 3PT,[1629003],1610612755.0,PHI,running,,,Milton,S. Milton,,,,,Above the Break 3,24+ Right Center,26.33,Missed,,,,,,,,,,,,,,,,,,
140,PT02M02.00S,2023-01-11T00:31:49.0Z,1,REGULAR,rebound,defensive,[],1628977,,,1610612765,25,17,2023-01-11T00:31:56Z,1370000,False,,,0,,H. Diallo REBOUND (Off:0 Def:1),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Above the Break 3,24+ Right Center,,,,139.0,1.0,1.0,0.0,,,,,,,,,,,,,
142,PT01M58.00S,2023-01-11T00:31:57.9Z,1,REGULAR,substitution,out,[],1630165,,,1610612765,25,17,2023-01-11T00:32:04Z,1390000,False,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M58.00S,2023-01-11T00:31:57.9Z,1,REGULAR,substitution,out,[],1628995,,,1610612765,25,17,2023-01-11T00:32:04Z,1400000,False,,,0,,SUB out: K. Knox II,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M58.00S,2023-01-11T00:31:57.9Z,1,REGULAR,substitution,in,[],203585,,,1610612765,25,17,2023-01-11T00:32:04Z,1410000,False,,,0,,SUB in: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M58.00S,2023-01-11T00:31:57.9Z,1,REGULAR,substitution,in,[],1631093,,,1610612765,25,17,2023-01-11T00:32:04Z,1420000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M51.00S,2023-01-11T00:32:30.2Z,1,REGULAR,foul,personal,['2freethrow'],1629680,,,1610612765,25,17,2023-01-11T00:32:36Z,1430000,False,,,0,,M. Thybulle shooting personal FOUL (1 PF) (Burks 2 FT),"[1629680, 202692]",1610612755.0,PHI,shooting,,,Thybulle,M. Thybulle,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1148.0,1.0,0.0,Burks,202692.0,,,
148,PT01M51.00S,2023-01-11T00:32:56.7Z,1,REGULAR,freethrow,1 of 2,[],202692,,,1610612765,25,18,2023-01-11T00:32:56Z,1450000,False,,,0,,A. Burks Free Throw 1 of 2 (3 PTS),[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
149,PT01M51.00S,2023-01-11T00:33:19.1Z,1,REGULAR,freethrow,2 of 2,[],202692,,,1610612765,25,19,2023-01-11T00:33:19Z,1460000,False,,,0,,A. Burks Free Throw 2 of 2 (4 PTS),[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
150,PT01M38.00S,2023-01-11T00:33:39.4Z,1,REGULAR,turnover,out-of-bounds,[],1629003,,,1610612755,25,19,2023-01-11T00:35:44Z,1470000,False,,,0,,S. Milton bad pass out-of-bounds TURNOVER (1 TO),[1629003],1610612755.0,PHI,bad pass,,,Milton,S. Milton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628953.0,,,,,1.0,,
151,PT01M35.00S,2023-01-11T00:33:49.5Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1631093,94.26741130091985,10.294117647058826,1610612765,25,19,2023-01-11T00:34:45Z,1480000,False,-199.0,1.0,1,right,MISS J. Ivey 19' driving floating Shot,[1631093],1610612765.0,DET,driving floating,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Left,19.85,Missed,,,,,,,,,,,,,,,,,,
152,PT01M33.00S,2023-01-11T00:33:51.5Z,1,REGULAR,rebound,defensive,[],1627777,,,1610612755,25,19,2023-01-11T00:34:45Z,1490000,False,,,0,,G. Niang REBOUND (Off:0 Def:2),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Mid-Range,16-24 Left,,,,151.0,2.0,2.0,0.0,,,,,,,,,,,,,
153,PT01M22.00S,2023-01-11T00:33:59.4Z,1,REGULAR,foul,offensive,[],1626149,,,1610612755,25,19,2023-01-11T00:34:07Z,1500000,False,,,0,,M. Harrell offensive FOUL (1 PF),"[1626149, 1630180]",1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1148.0,1.0,0.0,Bey,1630180.0,,,
155,PT01M22.00S,2023-01-11T00:33:59.4Z,1,REGULAR,turnover,offensive foul,[],1626149,,,1610612755,25,19,2023-01-11T00:33:59Z,1520000,False,,,0,,M. Harrell offensive foul TURNOVER (1 TO),[1626149],1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1148.0,,,,,1.0,,
156,PT01M22.00S,2023-01-11T00:34:07.4Z,1,REGULAR,substitution,out,[],1629680,,,1610612765,25,19,2023-01-11T00:34:10Z,1530000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT01M22.00S,2023-01-11T00:34:07.4Z,1,REGULAR,substitution,in,[],1630178,,,1610612765,25,19,2023-01-11T00:34:10Z,1540000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT01M10.00S,2023-01-11T00:34:22.9Z,1,REGULAR,turnover,out-of-bounds,[],1631093,,,1610612765,25,19,2023-01-11T00:34:28Z,1550000,False,,,0,,J. Ivey lost ball out-of-bounds TURNOVER (2 TO),[1631093],1610612765.0,DET,lost ball,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628953.0,,,,,2.0,,
159,PT00M49.60S,2023-01-11T00:34:51.8Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1626149,13.715505913272011,52.69607843137255,1610612755,27,19,2023-01-11T00:34:56Z,1560000,False,-13.0,76.0,1,left,M. Harrell 7' driving Hook (2 PTS),[1626149],1610612755.0,PHI,driving,,,Harrell,M. Harrell,,,,,In The Paint (Non-RA),0-8 Center,7.76,Made,2.0,,,,,,,,,,,,,,,,,
219,PT00M39.00S,2023-01-11T00:35:16.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,88.74835742444152,36.76470588235294,1610612765,27,19,2023-01-11T00:44:21Z,1575000,False,-66.0,53.0,1,right,MISS S. Bey 8' driving Layup - blocked,"[1630180, 1629003]",1610612765.0,DET,driving,,,Bey,S. Bey,,,,,In The Paint (Non-RA),8-16 Left,8.5,Missed,,,,,,Milton,1629003.0,,,,,,,,,,,
220,PT00M39.00S,2023-01-11T00:35:16.0Z,1,REGULAR,block,,[],1629003,,,1610612765,27,19,2023-01-11T00:44:21Z,1577500,False,,,0,,S. Milton BLOCK (1 BLK),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
221,PT00M38.70S,2023-01-11T00:35:16.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612755,27,19,2023-01-11T00:44:21Z,1578750,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,219.0,,,,,,,,,,,,,,,,
161,PT00M32.60S,2023-01-11T00:35:24.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,7.933639947437584,42.15686274509803,1610612755,27,19,2023-01-11T00:44:21Z,1580000,False,39.0,22.0,1,left,MISS T. Maxey driving Layup - blocked,"[1630178, 1630180]",1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,4.5,Missed,,,,,,Bey,1630180.0,,,,,,,,,,,
162,PT00M32.60S,2023-01-11T00:35:24.8Z,1,REGULAR,block,,[],1630180,,,1610612755,27,19,2023-01-11T00:35:28Z,1590000,False,,,0,,S. Bey BLOCK (1 BLK),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
163,PT00M32.60S,2023-01-11T00:35:24.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,27,19,2023-01-11T00:35:30Z,1600000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,161.0,,,,,,,,,,,,,,,,
165,PT00M29.40S,2023-01-11T00:35:41.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629001,20.154402102496718,90.44117647058823,1610612755,27,19,2023-01-11T00:44:21Z,1620000,False,-202.0,137.0,1,left,MISS D. Melton 24' 3PT,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,24.42,Missed,,,,,,,,,,,,,,,,,,
166,PT00M26.50S,2023-01-11T00:35:44.5Z,1,REGULAR,rebound,defensive,[],1628977,,,1610612765,27,19,2023-01-11T00:35:44Z,1630000,False,,,0,,H. Diallo REBOUND (Off:0 Def:2),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Above the Break 3,24+ Left Center,,,,165.0,2.0,2.0,0.0,,,,,,,,,,,,,
167,PT00M26.10S,2023-01-11T00:35:46.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630180,92.0335085413929,54.411764705882355,1610612765,27,19,2023-01-11T00:35:52Z,1640000,False,22.0,22.0,1,right,MISS S. Bey running Layup - blocked,"[1630180, 1629003]",1610612765.0,DET,running,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,3.15,Missed,,,,,,Milton,1629003.0,,,,,,,,,,,
168,PT00M26.10S,2023-01-11T00:35:46.2Z,1,REGULAR,block,,[],1629003,,,1610612765,27,19,2023-01-11T00:35:49Z,1650000,False,,,0,,S. Milton BLOCK (2 BLK),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
169,PT00M26.10S,2023-01-11T00:35:46.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,27,19,2023-01-11T00:35:52Z,1660000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,,167.0,,,,,,,,,,,,,,,,
171,PT00M24.60S,2023-01-11T00:36:07.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626149,,,1610612765,27,19,2023-01-11T00:36:19Z,1680000,False,,,0,,M. Harrell shooting personal FOUL (2 PF) (Diallo 2 FT),"[1626149, 1628977]",1610612755.0,PHI,shooting,,,Harrell,M. Harrell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628953.0,2.0,0.0,Diallo,1628977.0,,,
173,PT00M24.60S,2023-01-11T00:36:31.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628977,,,1610612765,27,20,2023-01-11T00:36:50Z,1700000,False,,,0,,H. Diallo Free Throw 1 of 2 (3 PTS),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
174,PT00M24.60S,2023-01-11T00:36:31.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628977,,,1610612765,27,20,2023-01-11T00:36:50Z,1710000,False,,,0,,MISS H. Diallo Free Throw 2 of 2,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
175,PT00M22.50S,2023-01-11T00:36:33.4Z,1,REGULAR,rebound,defensive,[],1629001,,,1610612755,27,20,2023-01-11T00:36:50Z,1720000,False,,,0,,D. Melton REBOUND (Off:0 Def:3),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,174.0,3.0,3.0,0.0,,,,,,,,,,,,,
176,PT00M05.20S,2023-01-11T00:37:06.5Z,1,REGULAR,3pt,Jump Shot,[],1627777,24.885019710906704,87.99019607843137,1610612755,27,20,2023-01-11T00:37:13Z,1730000,False,-190.0,181.0,1,left,MISS G. Niang 26' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,26.27,Missed,,,,,,,,,,,,,,,,,,
177,PT00M05.20S,2023-01-11T00:37:06.5Z,1,REGULAR,rebound,defensive,[],202692,,,1610612765,27,20,2023-01-11T00:45:40Z,1740000,False,,,0,,A. Burks REBOUND (Off:0 Def:1),[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Left Center,,,,176.0,1.0,1.0,0.0,,,,,,,,,,,,,
