actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
85,PT04M57.00S,2022-11-29T00:23:42.8Z,1,REGULAR,steal,,[],1628381,,,1610612737,18,20,2022-11-29T00:23:45Z,850000,False,,,0,,J. Collins STEAL (1 STL),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
86,PT04M49.00S,2022-11-29T00:23:50.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628381,71.82982917214193,13.480392156862745,1610612737,18,23,2022-11-29T00:23:55Z,860000,False,-183.0,212.0,1,right,J. Collins 28' 3PT  (5 PTS) (D. Murray 1 AST),"[1628381, 1627749]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,28.0,Made,5.0,,,,,,,,,,D. Murray,1627749.0,1.0,,,,,
88,PT04M28.00S,2022-11-29T00:24:11.1Z,1,REGULAR,3pt,Jump Shot,[],202699,16.507884362680684,2.941176470588235,1610612755,18,23,2022-11-29T00:24:15Z,880000,False,235.0,103.0,1,left,MISS T. Harris 25' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,25.67,Missed,,,,,,,,,,,,,,,,,,
89,PT04M26.00S,2022-11-29T00:24:13.1Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612737,18,23,2022-11-29T00:24:15Z,890000,False,,,0,,J. Collins REBOUND (Off:0 Def:4),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,,,,88.0,4.0,4.0,0.0,,,,,,,,,,,,,
90,PT04M11.00S,2022-11-29T00:24:28.1Z,1,REGULAR,turnover,bad pass,[],1629631,,,1610612737,18,23,2022-11-29T00:24:32Z,900000,False,,,0,,D. Hunter bad pass TURNOVER (1 TO),"[1629631, 1627788]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Korkmaz,1627788.0
91,PT04M11.00S,2022-11-29T00:24:28.1Z,1,REGULAR,steal,,[],1627788,,,1610612755,18,23,2022-11-29T00:24:30Z,910000,False,,,0,,F. Korkmaz STEAL (1 STL),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
92,PT03M57.00S,2022-11-29T00:24:41.7Z,1,REGULAR,turnover,lost ball,[],1629001,,,1610612755,18,23,2022-11-29T00:24:46Z,920000,False,,,0,,D. Melton lost ball TURNOVER (1 TO),"[1629001, 1630235]",1610612755.0,PHI,,,,Melton,D. Melton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,Forrest,1630235.0
93,PT03M57.00S,2022-11-29T00:24:41.7Z,1,REGULAR,steal,,[],1630235,,,1610612737,18,23,2022-11-29T00:34:27Z,930000,False,,,0,,T. Forrest STEAL (1 STL),[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
94,PT03M53.00S,2022-11-29T00:24:46.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628381,94.03745072273325,51.470588235294116,1610612737,18,25,2022-11-29T00:24:54Z,940000,False,7.0,4.0,1,right,J. Collins running DUNK (7 PTS) (D. Murray 2 AST),"[1628381, 1627749]",1610612737.0,ATL,running,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,0.82,Made,7.0,,,,,,,,,,D. Murray,1627749.0,2.0,,,,,
96,PT03M42.00S,2022-11-29T00:25:07.3Z,1,REGULAR,turnover,bad pass,[],202699,,,1610612755,18,25,2022-11-29T00:25:14Z,960000,False,,,0,,T. Harris bad pass TURNOVER (1 TO),"[202699, 1630235]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,1.0,Forrest,1630235.0
97,PT03M42.00S,2022-11-29T00:25:07.3Z,1,REGULAR,steal,,[],1630235,,,1610612737,18,25,2022-11-29T00:25:09Z,970000,False,,,0,,T. Forrest STEAL (2 STL),[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
98,PT03M42.00S,2022-11-29T00:25:12.1Z,1,REGULAR,foul,personal,[],200782,,,1610612737,18,25,2022-11-29T00:25:20Z,980000,False,,,0,,P. Tucker personal FOUL (2 PF),"[200782, 1630235]",1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Mid-Range,8-16 Right,,,,,,,,1627961.0,2.0,0.0,Forrest,1630235.0,,,,,,,,
100,PT03M42.00S,2022-11-29T00:25:19.3Z,1,REGULAR,substitution,out,[],1629001,,,1610612737,18,25,2022-11-29T00:25:28Z,1000000,False,,,0,,SUB out: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M42.00S,2022-11-29T00:25:19.3Z,1,REGULAR,substitution,out,[],200782,,,1610612737,18,25,2022-11-29T00:25:28Z,1010000,False,,,0,,SUB out: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M42.00S,2022-11-29T00:25:19.3Z,1,REGULAR,substitution,out,[],203954,,,1610612737,18,25,2022-11-29T00:25:28Z,1020000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M42.00S,2022-11-29T00:25:19.3Z,1,REGULAR,substitution,out,[],1627749,,,1610612737,18,25,2022-11-29T00:25:28Z,1030000,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M42.00S,2022-11-29T00:25:19.3Z,1,REGULAR,substitution,in,[],1629003,,,1610612737,18,25,2022-11-29T00:25:28Z,1040000,False,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M42.00S,2022-11-29T00:25:19.3Z,1,REGULAR,substitution,in,[],1627863,,,1610612737,18,25,2022-11-29T00:25:28Z,1050000,False,,,0,,SUB in: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M42.00S,2022-11-29T00:25:19.3Z,1,REGULAR,substitution,in,[],1630194,,,1610612737,18,25,2022-11-29T00:25:28Z,1060000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M42.00S,2022-11-29T00:25:19.3Z,1,REGULAR,substitution,in,[],1629027,,,1610612737,18,25,2022-11-29T00:25:28Z,1070000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT03M27.00S,2022-11-29T00:25:41.3Z,1,REGULAR,foul,personal,[],202699,,,1610612737,18,25,2022-11-29T00:31:21Z,1085000,False,,,0,,T. Harris personal FOUL (1 PF),"[202699, 1629631]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,Mid-Range,16-24 Center,,,,,,,,1662.0,1.0,0.0,Hunter,1629631.0,,,,,,,,
110,PT03M27.00S,2022-11-29T00:26:03.3Z,1,REGULAR,substitution,out,[],202699,,,1610612737,18,25,2022-11-29T00:28:48Z,1100000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M27.00S,2022-11-29T00:26:03.3Z,1,REGULAR,substitution,in,[],1627777,,,1610612737,18,25,2022-11-29T00:28:48Z,1110000,False,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M27.00S,2022-11-29T00:26:20.1Z,1,REGULAR,substitution,out,[],1629631,,,1610612737,18,25,2022-11-29T00:28:52Z,1120000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M27.00S,2022-11-29T00:26:20.1Z,1,REGULAR,substitution,out,[],1628381,,,1610612737,18,25,2022-11-29T00:28:52Z,1130000,False,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M27.00S,2022-11-29T00:26:20.1Z,1,REGULAR,substitution,in,[],1631100,,,1610612737,18,25,2022-11-29T00:28:52Z,1140000,False,,,0,,SUB in: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M27.00S,2022-11-29T00:26:20.1Z,1,REGULAR,substitution,in,[],203200,,,1610612737,18,25,2022-11-29T00:28:52Z,1150000,False,,,0,,SUB in: J. Holiday,[203200],1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M17.00S,2022-11-29T00:26:50.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631100,90.48948751642575,97.30392156862744,1610612737,18,25,2022-11-29T00:31:52Z,1180000,False,237.0,37.0,1,right,MISS A. Griffin 3PT,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Right Corner 3,24+ Right,23.94,Missed,,,,,,,,,,,,,,,,,,
119,PT03M14.00S,2022-11-29T00:26:55.8Z,1,REGULAR,rebound,offensive,[],1631100,,,1610612737,18,25,2022-11-29T00:26:55Z,1190000,False,,,0,,A. Griffin REBOUND (Off:1 Def:0),[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Right Corner 3,24+ Right,,,,118.0,1.0,0.0,1.0,,,,,,,,,,,,,
121,PT03M14.00S,2022-11-29T00:27:01.7Z,1,REGULAR,substitution,out,[],1630168,,,1610612737,18,25,2022-11-29T00:27:06Z,1210000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M14.00S,2022-11-29T00:27:01.7Z,1,REGULAR,substitution,in,[],203991,,,1610612737,18,25,2022-11-29T00:27:06Z,1220000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M05.00S,2022-11-29T00:27:32.5Z,1,REGULAR,foul,personal,"['2freethrow', 'inpenalty']",1627863,,,1610612737,18,25,2022-11-29T00:31:21Z,1230000,False,,,0,,D. House Jr. shooting personal FOUL (1 PF) (Young 2 FT),"[1627863, 1629027]",1610612755.0,PHI,shooting,,,House Jr.,D. House Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1662.0,1.0,0.0,Young,1629027.0,,,,,,,,
129,PT03M05.00S,2022-11-29T00:27:56.4Z,1,REGULAR,freethrow,1 of 2,"['2ndchance', 'fromturnover']",1629027,,,1610612737,18,26,2022-11-29T00:31:52Z,1250000,False,,,0,,T. Young Free Throw 1 of 2 (4 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
131,PT03M05.00S,2022-11-29T00:28:12.7Z,1,REGULAR,freethrow,2 of 2,"['2ndchance', 'fromturnover']",1629027,,,1610612737,18,27,2022-11-29T00:31:52Z,1260000,False,,,0,,T. Young Free Throw 2 of 2 (5 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
132,PT02M52.00S,2022-11-29T00:28:27.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627788,3.892904073587385,46.07843137254902,1610612755,18,27,2022-11-29T00:28:35Z,1270000,False,20.0,-16.0,1,left,MISS F. Korkmaz driving finger roll Layup,[1627788],1610612755.0,PHI,driving finger roll,,,Korkmaz,F. Korkmaz,,,,,In The Paint (Non-RA),0-8 Center,2.52,Missed,,,,,,,,,,,,,,,,,,
133,PT02M49.00S,2022-11-29T00:28:29.5Z,1,REGULAR,rebound,defensive,[],1630235,,,1610612737,18,27,2022-11-29T00:28:29Z,1280000,False,,,0,,T. Forrest REBOUND (Off:0 Def:1),[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,In The Paint (Non-RA),0-8 Center,,,,132.0,1.0,1.0,0.0,,,,,,,,,,,,,
134,PT02M43.00S,2022-11-29T00:28:36.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630235,90.3580814717477,43.13725490196079,1610612737,18,27,2022-11-29T00:29:12Z,1290000,False,-34.0,38.0,1,right,MISS T. Forrest driving bank Hook,[1630235],1610612737.0,ATL,driving bank,,,Forrest,T. Forrest,,,,,In The Paint (Non-RA),0-8 Center,5.13,Missed,,,,,,,,,,,,,,,,,,
135,PT02M41.00S,2022-11-29T00:28:38.5Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,18,27,2022-11-29T00:28:38Z,1300000,False,,,0,,C. Capela REBOUND (Off:2 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,134.0,3.0,1.0,2.0,,,,,,,,,,,,,
139,PT02M38.00S,2022-11-29T00:28:40.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631100,91.93495400788436,4.166666666666666,1610612737,18,27,2022-11-29T00:28:49Z,1310000,False,-229.0,23.0,1,right,MISS A. Griffin 3PT,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,
140,PT02M35.00S,2022-11-29T00:28:43.9Z,1,REGULAR,rebound,offensive,[],1630235,,,1610612737,18,27,2022-11-29T00:28:43Z,1320000,False,,,0,,T. Forrest REBOUND (Off:1 Def:1),[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,Left Corner 3,24+ Left,,,,139.0,2.0,1.0,1.0,,,,,,,,,,,,,
142,PT02M34.00S,2022-11-29T00:28:49.7Z,1,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612737,18,27,2022-11-29T00:31:52Z,1330000,False,,,0,,T. Young bad pass out-of-bounds TURNOVER (2 TO),[1629027],1610612737.0,ATL,bad pass,,,Young,T. Young,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,2.0,,
143,PT02M34.00S,2022-11-29T00:29:13.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,18,27,2022-11-29T00:29:13Z,1340000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT02M18.00S,2022-11-29T00:31:54.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630194,17.427726675427067,40.931372549019606,1610612755,20,27,2022-11-29T00:32:00Z,1350000,False,45.0,111.0,1,left,P. Reed 12' turnaround fadeaway Jump Shot (2 PTS) (G. Niang 1 AST),"[1630194, 1627777]",1610612755.0,PHI,turnaround fadeaway,,,Reed,P. Reed,,,,,In The Paint (Non-RA),8-16 Center,12.02,Made,2.0,,,,,,,,,,G. Niang,1627777.0,1.0,,,,,
146,PT02M01.00S,2022-11-29T00:32:11.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,93.64323258869908,50.245098039215684,1610612737,20,29,2022-11-29T00:32:16Z,1370000,False,1.0,7.0,1,right,C. Capela alley-oop DUNK (6 PTS) (T. Young 4 AST),"[203991, 1629027]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,0.74,Made,6.0,,,,,,,,,,T. Young,1629027.0,4.0,,,,,
148,PT01M49.00S,2022-11-29T00:32:29.0Z,1,REGULAR,foul,personal,[],1631100,,,1610612755,20,29,2022-11-29T00:32:33Z,1390000,False,,,0,,A. Griffin personal FOUL (1 PF),"[1631100, 1627788]",1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Mid-Range,8-16 Right,,,,,,,,1662.0,1.0,0.0,Korkmaz,1627788.0,,,,,,,,
150,PT01M43.00S,2022-11-29T00:32:44.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629003,15.982260183968464,38.23529411764706,1610612755,20,29,2022-11-29T00:32:49Z,1410000,False,59.0,98.0,1,left,MISS S. Milton 11' driving floating Shot,[1629003],1610612755.0,PHI,driving floating,,,Milton,S. Milton,,,,,In The Paint (Non-RA),8-16 Center,11.4,Missed,,,,,,,,,,,,,,,,,,
151,PT01M39.00S,2022-11-29T00:32:48.9Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,20,29,2022-11-29T00:32:49Z,1420000,False,,,0,,C. Capela REBOUND (Off:2 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,,,,150.0,4.0,2.0,2.0,,,,,,,,,,,,,
152,PT01M28.00S,2022-11-29T00:32:59.2Z,1,REGULAR,3pt,Jump Shot,[],203200,74.32654402102497,14.215686274509803,1610612737,20,32,2022-11-29T00:33:03Z,1430000,False,-179.0,189.0,1,right,J. Holiday 26' 3PT  (3 PTS) (T. Forrest 1 AST),"[203200, 1630235]",1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,26.01,Made,3.0,,,,,,,,,,T. Forrest,1630235.0,1.0,,,,,
154,PT01M07.00S,2022-11-29T00:33:19.7Z,1,REGULAR,3pt,Jump Shot,[],1627777,30.17411300919842,23.774509803921568,1610612755,20,32,2022-11-29T00:33:23Z,1450000,False,131.0,231.0,1,left,MISS G. Niang 26' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,26.57,Missed,,,,,,,,,,,,,,,,,,
155,PT01M05.00S,2022-11-29T00:33:21.7Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,20,32,2022-11-29T00:33:23Z,1460000,False,,,0,,C. Capela REBOUND (Off:2 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Right Center,,,,154.0,5.0,3.0,2.0,,,,,,,,,,,,,
156,PT01M01.00S,2022-11-29T00:33:27.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629027,94.43166885676742,48.03921568627451,1610612737,20,32,2022-11-29T00:37:03Z,1470000,False,-10.0,0.0,1,right,MISS T. Young running Layup,[1629027],1610612737.0,ATL,running,,,Young,T. Young,,,,,Restricted Area,0-8 Center,0.98,Missed,,,,,,,,,,,,,,,,,,
157,PT00M58.90S,2022-11-29T00:33:29.2Z,1,REGULAR,rebound,defensive,[],1630194,,,1610612755,20,32,2022-11-29T00:33:32Z,1480000,False,,,0,,P. Reed REBOUND (Off:0 Def:1),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,156.0,1.0,1.0,0.0,,,,,,,,,,,,,
158,PT00M44.70S,2022-11-29T00:33:43.5Z,1,REGULAR,2pt,Jump Shot,[],1629003,4.418528252299605,19.852941176470587,1610612755,20,32,2022-11-29T00:33:50Z,1490000,False,151.0,-11.0,1,left,MISS S. Milton 15' fadeaway Shot,[1629003],1610612755.0,PHI,fadeaway,,,Milton,S. Milton,,,,,Mid-Range,8-16 Right,15.11,Missed,,,,,,,,,,,,,,,,,,
159,PT00M41.40S,2022-11-29T00:33:46.8Z,1,REGULAR,rebound,offensive,[],1630194,,,1610612755,20,32,2022-11-29T00:33:50Z,1500000,False,,,0,,P. Reed REBOUND (Off:1 Def:1),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,8-16 Right,,,,158.0,2.0,1.0,1.0,,,,,,,,,,,,,
160,PT00M39.10S,2022-11-29T00:33:50.8Z,1,REGULAR,foul,offensive,['inpenalty'],1630194,,,1610612755,20,32,2022-11-29T00:34:00Z,1510000,False,,,0,,P. Reed charge offensive FOUL (1 PF),"[1630194, 203991]",1610612755.0,PHI,charge,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,1627961.0,1.0,0.0,Capela,203991.0,,,,,,,,
162,PT00M39.10S,2022-11-29T00:33:50.8Z,1,REGULAR,turnover,offensive foul,[],1630194,,,1610612755,20,32,2022-11-29T00:33:50Z,1530000,False,,,0,,P. Reed offensive foul TURNOVER (1 TO),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,1627961.0,,,,,,,,,,1.0,,
163,PT00M27.90S,2022-11-29T00:34:31.3Z,1,REGULAR,foul,offensive,[],1631100,,,1610612737,20,32,2022-11-29T00:34:38Z,1540000,False,,,0,,A. Griffin offensive FOUL (2 PF),"[1631100, 1629003]",1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Mid-Range,8-16 Right,,,,,,,,201245.0,2.0,0.0,Milton,1629003.0,,,,,,,,
165,PT00M27.90S,2022-11-29T00:34:31.3Z,1,REGULAR,turnover,offensive foul,[],1631100,,,1610612737,20,32,2022-11-29T00:34:31Z,1560000,False,,,0,,A. Griffin offensive foul TURNOVER (1 TO),[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Mid-Range,8-16 Right,,,,,,,,201245.0,,,,,,,,,,1.0,,
166,PT00M09.20S,2022-11-29T00:34:56.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627788,30.831143232588698,29.411764705882355,1610612755,20,32,2022-11-29T00:35:01Z,1570000,False,103.0,237.0,1,left,MISS F. Korkmaz 25' pullup 3PT,[1627788],1610612755.0,PHI,pullup,,,Korkmaz,F. Korkmaz,,,,,Above the Break 3,24+ Right Center,25.86,Missed,,,,,,,,,,,,,,,,,,
167,PT00M06.10S,2022-11-29T00:34:59.6Z,1,REGULAR,rebound,defensive,[],1629027,,,1610612737,20,32,2022-11-29T00:34:59Z,1580000,False,,,0,,T. Young REBOUND (Off:0 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,,,,166.0,1.0,1.0,0.0,,,,,,,,,,,,,
168,PT00M04.10S,2022-11-29T00:35:02.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203200,93.24901445466492,50.73529411764706,1610612737,20,34,2022-11-29T00:35:08Z,1590000,False,4.0,11.0,1,right,J. Holiday running DUNK (5 PTS) (T. Young 5 AST),"[203200, 1629027]",1610612737.0,ATL,running,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,1.16,Made,5.0,,,,,,,,,,T. Young,1629027.0,5.0,,,,,
170,PT00M00.30S,2022-11-29T00:35:08.7Z,1,REGULAR,3pt,Jump Shot,[],1627777,25.18068331143233,88.72549019607843,1610612755,23,34,2022-11-29T00:35:21Z,1610000,False,-194.0,184.0,1,left,G. Niang 26' 3PT running (3 PTS) (S. Milton 2 AST),"[1627777, 1629003]",1610612755.0,PHI,running,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,26.72,Made,3.0,,,,,,,,,,S. Milton,1629003.0,2.0,,,,,
172,PT00M00.00S,2022-11-29T00:35:21.1Z,1,REGULAR,period,end,[],0,,,1610612737,23,34,2022-11-29T00:35:21Z,1630000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2022-11-29T00:37:26.7Z,2,REGULAR,substitution,out,['startperiod'],1629027,,,1610612737,23,34,2022-11-29T00:37:41Z,1640000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2022-11-29T00:37:26.7Z,2,REGULAR,substitution,out,['startperiod'],203991,,,1610612737,23,34,2022-11-29T00:37:41Z,1650000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2022-11-29T00:37:26.7Z,2,REGULAR,substitution,in,['startperiod'],1627749,,,1610612737,23,34,2022-11-29T00:37:41Z,1660000,False,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2022-11-29T00:37:26.7Z,2,REGULAR,substitution,in,['startperiod'],1630168,,,1610612737,23,34,2022-11-29T00:37:41Z,1670000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2022-11-29T00:37:57.0Z,2,REGULAR,period,start,[],0,,,1610612755,23,34,2022-11-29T00:37:57Z,1680000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT11M40.00S,2022-11-29T00:38:15.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629003,11.777266754270697,55.63725490196079,1610612755,23,34,2022-11-29T00:39:36Z,1690000,False,-28.0,58.0,1,left,MISS S. Milton 6' turnaround Shot,[1629003],1610612755.0,PHI,turnaround,,,Milton,S. Milton,,,,,In The Paint (Non-RA),0-8 Center,6.47,Missed,,,,,,,,,,,,,,,,,,
179,PT11M37.00S,2022-11-29T00:38:18.8Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612737,23,34,2022-11-29T00:38:19Z,1700000,False,,,0,,D. Murray REBOUND (Off:1 Def:1),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,178.0,2.0,1.0,1.0,,,,,,,,,,,,,
180,PT11M34.00S,2022-11-29T00:38:21.5Z,2,REGULAR,turnover,lost ball,[],1627749,,,1610612737,23,34,2022-11-29T00:38:27Z,1710000,False,,,0,,D. Murray lost ball TURNOVER (1 TO),"[1627749, 1630194]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Reed,1630194.0
181,PT11M34.00S,2022-11-29T00:38:21.5Z,2,REGULAR,steal,,[],1630194,,,1610612755,23,34,2022-11-29T00:38:23Z,1720000,False,,,0,,P. Reed STEAL (1 STL),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
