actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
182,PT10M07.00S,2023-03-30T00:21:02.5Z,2,REGULAR,freethrow,1 of 1,[],202681,,,1610612742,37,39,2023-03-30T00:21:02Z,1810000,False,,,0,,K. Irving technical Free Throw 1 of 1 (12 PTS),[202681],1610612742.0,DAL,technical,,,Irving,K. Irving,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
183,PT10M07.00S,2023-03-30T00:21:03.8Z,2,REGULAR,substitution,out,[],1626174,,,1610612742,37,39,2023-03-30T00:21:06Z,1820000,False,,,0,,SUB out: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT10M07.00S,2023-03-30T00:21:03.8Z,2,REGULAR,substitution,in,[],201580,,,1610612742,37,39,2023-03-30T00:21:06Z,1830000,False,,,0,,SUB in: J. McGee,[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M55.00S,2023-03-30T00:21:29.3Z,2,REGULAR,2pt,Jump Shot,[],1630702,77.21747700394218,44.11764705882353,1610612742,37,39,2023-03-30T00:21:33Z,1840000,False,-29.0,162.0,1,right,MISS J. Hardy 16' step back Shot,[1630702],1610612742.0,DAL,step back,,,Hardy,J. Hardy,,,,,Mid-Range,16-24 Center,,,16.44,Missed,,,,,,,,,,,,,,,,
186,PT09M52.00S,2023-03-30T00:21:32.3Z,2,REGULAR,rebound,defensive,[],1627777,,,1610612755,37,39,2023-03-30T00:21:33Z,1850000,False,,,0,,G. Niang REBOUND (Off:0 Def:2),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,185.0,2.0,2.0,0.0,,,,
187,PT09M46.00S,2023-03-30T00:21:38.1Z,2,REGULAR,turnover,bad pass,[],1629001,,,1610612755,37,39,2023-03-30T00:21:43Z,1860000,False,,,0,,D. Melton bad pass TURNOVER (1 TO),"[1629001, 202681]",1610612755.0,PHI,,,,Melton,D. Melton,,,,,In The Paint (Non-RA),0-8 Center,,1.0,,,,,,,,,,,,,,,Irving,202681.0,,
188,PT09M46.00S,2023-03-30T00:21:38.1Z,2,REGULAR,steal,,[],202681,,,1610612742,37,39,2023-03-30T00:21:40Z,1870000,False,,,0,,K. Irving STEAL (2 STL),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
189,PT09M41.00S,2023-03-30T00:21:43.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630702,93.64323258869908,54.65686274509803,1610612742,37,39,2023-03-30T00:21:47Z,1880000,False,23.0,7.0,1,right,MISS J. Hardy running Layup,[1630702],1610612742.0,DAL,running,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,,,2.44,Missed,,,,,,,,,,,,,,,,
191,PT09M41.00S,2023-03-30T00:21:43.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,37,39,2023-03-30T00:21:47Z,1900000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,189.0,,,,,,,
193,PT09M33.00S,2023-03-30T00:22:08.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",202681,77.08607095926413,10.049019607843137,1610612742,37,39,2023-03-30T00:22:14Z,1920000,False,-200.0,163.0,1,right,MISS K. Irving 25' 3PT,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,25.78,Missed,,,,,,,,,,,,,,,,
194,PT09M29.00S,2023-03-30T00:22:12.4Z,2,REGULAR,rebound,offensive,[],201580,,,1610612742,37,39,2023-03-30T00:22:14Z,1930000,False,,,0,,J. McGee REBOUND (Off:1 Def:0),[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,193.0,1.0,0.0,1.0,,,,
195,PT09M28.00S,2023-03-30T00:22:14.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630702,67.49342969776609,36.27450980392157,1610612742,37,39,2023-03-30T00:22:17Z,1940000,False,-69.0,253.0,1,right,MISS J. Hardy 26' 3PT,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Center,,,26.22,Missed,,,,,,,,,,,,,,,,
196,PT09M25.00S,2023-03-30T00:22:17.0Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612755,37,39,2023-03-30T00:22:17Z,1950000,False,,,0,,D. Melton REBOUND (Off:2 Def:1),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,195.0,3.0,1.0,2.0,,,,
197,PT09M17.00S,2023-03-30T00:22:25.4Z,2,REGULAR,3pt,Jump Shot,[],1630178,33.327858081471746,62.00980392156863,1610612755,37,39,2023-03-30T00:28:16Z,1960000,False,-60.0,261.0,1,left,MISS T. Maxey 26' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,26.76,Missed,,,,,,,,,,,,,,,,
198,PT09M15.00S,2023-03-30T00:22:27.4Z,2,REGULAR,rebound,defensive,[],201580,,,1610612742,37,39,2023-03-30T00:22:29Z,1970000,False,,,0,,J. McGee REBOUND (Off:1 Def:1),[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,197.0,2.0,1.0,1.0,,,,
199,PT09M13.00S,2023-03-30T00:22:29.1Z,2,REGULAR,turnover,lost ball,[],201580,,,1610612742,37,39,2023-03-30T00:22:32Z,1980000,False,,,0,,J. McGee lost ball TURNOVER (1 TO),"[201580, 1630194]",1610612742.0,DAL,,,,McGee,J. McGee,,,,,Mid-Range,16-24 Right,,1.0,,,,,,,,,,,,,,,Reed,1630194.0,,
200,PT09M13.00S,2023-03-30T00:22:29.1Z,2,REGULAR,steal,,[],1630194,,,1610612755,37,39,2023-03-30T00:22:31Z,1990000,False,,,0,,P. Reed STEAL (1 STL),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
202,PT09M05.00S,2023-03-30T00:22:42.4Z,2,REGULAR,substitution,out,[],1630182,,,1610612755,37,39,2023-03-30T00:22:47Z,2010000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M05.00S,2023-03-30T00:22:42.4Z,2,REGULAR,substitution,in,[],203501,,,1610612755,37,39,2023-03-30T00:22:47Z,2020000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M54.00S,2023-03-30T00:23:06.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630194,20.71287779237845,28.431372549019606,1610612755,37,39,2023-03-30T00:23:10Z,2030000,False,108.0,142.0,1,left,MISS P. Reed 17' Jump Shot,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,16-24 Right Center,,,17.84,Missed,,,,,,,,,,,,,,,,
205,PT08M51.00S,2023-03-30T00:23:09.7Z,2,REGULAR,rebound,defensive,[],201580,,,1610612742,37,39,2023-03-30T00:23:10Z,2040000,False,,,0,,J. McGee REBOUND (Off:1 Def:2),[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,204.0,3.0,2.0,1.0,,,,
206,PT08M46.00S,2023-03-30T00:23:16.2Z,2,REGULAR,foul,personal,[],1627777,,,1610612742,37,39,2023-03-30T00:23:27Z,2050000,False,,,0,,G. Niang personal FOUL (2 PF),"[1627777, 1630702]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,202026.0,,,,,,,,2.0,1.0,Hardy,1630702.0,,,,,,,,
208,PT08M41.00S,2023-03-30T00:23:41.8Z,2,REGULAR,foul,personal,['2freethrow'],1630194,,,1610612742,37,39,2023-03-30T00:23:47Z,2070000,False,,,0,,P. Reed shooting personal FOUL (1 PF) (Hardy 2 FT),"[1630194, 1630702]",1610612755.0,PHI,shooting,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,204059.0,,,,,,,,1.0,0.0,Hardy,1630702.0,,,,,,,,
210,PT08M41.00S,2023-03-30T00:24:09.2Z,2,REGULAR,freethrow,1 of 2,[],1630702,,,1610612742,37,40,2023-03-30T00:24:09Z,2090000,False,,,0,,J. Hardy Free Throw 1 of 2 (1 PTS),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
211,PT08M41.00S,2023-03-30T00:24:24.3Z,2,REGULAR,freethrow,2 of 2,[],1630702,,,1610612742,37,41,2023-03-30T00:24:24Z,2100000,False,,,0,,J. Hardy Free Throw 2 of 2 (2 PTS),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
212,PT08M29.00S,2023-03-30T00:24:40.0Z,2,REGULAR,foul,personal,[],203501,,,1610612755,37,41,2023-03-30T00:24:45Z,2110000,False,,,0,,T. Hardaway Jr. personal FOUL (1 PF),"[203501, 1627777]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,202026.0,,,,,,,,1.0,0.0,Niang,1627777.0,,,,,,,,
214,PT08M19.00S,2023-03-30T00:25:12.5Z,2,REGULAR,foul,personal,['2freethrow'],203501,,,1610612755,37,41,2023-03-30T00:25:18Z,2130000,False,,,0,,T. Hardaway Jr. shooting personal FOUL (2 PF) (Maxey 2 FT),"[203501, 1630178]",1610612742.0,DAL,shooting,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),0-8 Center,1626302.0,,,,,,,,2.0,0.0,Maxey,1630178.0,,,,,,,,
216,PT08M19.00S,2023-03-30T00:25:42.2Z,2,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,38,41,2023-03-30T00:25:42Z,2150000,False,,,0,,T. Maxey Free Throw 1 of 2 (7 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
217,PT08M19.00S,2023-03-30T00:25:45.0Z,2,REGULAR,substitution,out,[],1629667,,,1610612755,38,41,2023-03-30T00:25:48Z,2160000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612755.0,PHI,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M19.00S,2023-03-30T00:25:45.0Z,2,REGULAR,substitution,in,[],202699,,,1610612755,38,41,2023-03-30T00:25:48Z,2170000,False,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M19.00S,2023-03-30T00:26:11.3Z,2,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,39,41,2023-03-30T00:26:11Z,2180000,False,,,0,,T. Maxey Free Throw 2 of 2 (8 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
220,PT08M08.00S,2023-03-30T00:26:22.8Z,2,REGULAR,3pt,Jump Shot,[],203501,67.36202365308804,69.85294117647058,1610612742,39,44,2023-03-30T00:26:26Z,2190000,False,99.0,254.0,1,right,T. Hardaway Jr. 27' 3PT  (3 PTS) (K. Irving 1 AST),"[203501, 202681]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,,,27.3,Made,3.0,K. Irving,202681.0,1.0,,,,,,,,,,,,
222,PT07M58.00S,2023-03-30T00:26:34.7Z,2,REGULAR,turnover,out-of-bounds,[],1630178,,,1610612755,39,44,2023-03-30T00:26:42Z,2210000,False,,,0,,T. Maxey bad pass out-of-bounds TURNOVER (1 TO),[1630178],1610612755.0,PHI,bad pass,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,202026.0,1.0,,,,,,,,,,,,,,,,,,
223,PT07M45.00S,2023-03-30T00:26:53.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203493,81.8166885676741,95.83333333333334,1610612742,39,44,2023-03-30T00:26:57Z,2220000,False,229.0,118.0,1,right,MISS R. Bullock 25' 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Right Center,,,25.8,Missed,,,,,,,,,,,,,,,,
224,PT07M41.00S,2023-03-30T00:26:57.0Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,39,44,2023-03-30T00:26:57Z,2230000,False,,,0,,T. Maxey REBOUND (Off:0 Def:4),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,223.0,4.0,4.0,0.0,,,,
225,PT07M23.00S,2023-03-30T00:27:13.9Z,2,REGULAR,3pt,Jump Shot,[],1627777,3.3672798948751645,97.79411764705883,1610612755,39,44,2023-03-30T00:27:17Z,2240000,False,-239.0,-21.0,1,left,MISS G. Niang 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Left Corner 3,24+ Left,,,23.99,Missed,,,,,,,,,,,,,,,,
226,PT07M21.00S,2023-03-30T00:27:15.9Z,2,REGULAR,rebound,defensive,[],203493,,,1610612742,39,44,2023-03-30T00:27:17Z,2250000,False,,,0,,R. Bullock REBOUND (Off:0 Def:1),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,225.0,1.0,1.0,0.0,,,,
227,PT07M08.00S,2023-03-30T00:27:29.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203501,86.02168199737189,43.872549019607845,1610612742,39,46,2023-03-30T00:27:33Z,2260000,False,-31.0,79.0,1,right,T. Hardaway Jr. 8' Jump Shot (5 PTS) (J. Hardy 3 AST),"[203501, 1630702]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,8.46,Made,5.0,J. Hardy,1630702.0,3.0,,,,,,,,,,,,
229,PT07M07.00S,2023-03-30T00:27:34.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,39,46,2023-03-30T00:27:34Z,2280000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M07.00S,2023-03-30T00:30:34.0Z,2,REGULAR,substitution,out,[],1627777,,,1610612755,39,46,2023-03-30T00:30:49Z,2290000,False,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M07.00S,2023-03-30T00:30:34.0Z,2,REGULAR,substitution,out,[],1630194,,,1610612755,39,46,2023-03-30T00:30:49Z,2300000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M07.00S,2023-03-30T00:30:34.0Z,2,REGULAR,substitution,in,[],203954,,,1610612755,39,46,2023-03-30T00:30:49Z,2310000,False,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M07.00S,2023-03-30T00:30:34.0Z,2,REGULAR,substitution,in,[],201935,,,1610612755,39,46,2023-03-30T00:30:49Z,2320000,False,,,0,,SUB in: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M46.00S,2023-03-30T00:31:21.3Z,2,REGULAR,foul,personal,['2freethrow'],201580,,,1610612755,39,46,2023-03-30T00:31:27Z,2330000,False,,,0,,J. McGee shooting personal FOUL (1 PF) (Maxey 2 FT),"[201580, 1630178]",1610612742.0,DAL,shooting,,,McGee,J. McGee,,,,,Restricted Area,0-8 Center,202026.0,,,,,,,,1.0,0.0,Maxey,1630178.0,,,,,,,,
236,PT06M46.00S,2023-03-30T00:31:50.7Z,2,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,40,46,2023-03-30T00:31:50Z,2350000,False,,,0,,T. Maxey Free Throw 1 of 2 (9 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
237,PT06M46.00S,2023-03-30T00:32:18.0Z,2,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,41,46,2023-03-30T00:32:18Z,2360000,False,,,0,,T. Maxey Free Throw 2 of 2 (10 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
238,PT06M29.00S,2023-03-30T00:32:37.7Z,2,REGULAR,2pt,Jump Shot,[],203501,96.5341655716163,28.186274509803923,1610612742,41,48,2023-03-30T00:32:43Z,2370000,False,-109.0,-20.0,1,right,T. Hardaway Jr. 11' pullup Jump Shot (7 PTS) (J. Hardy 4 AST),"[203501, 1630702]",1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,8-16 Left,,,11.09,Made,7.0,J. Hardy,1630702.0,4.0,,,,,,,,,,,,
240,PT06M20.00S,2023-03-30T00:32:48.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629001,10.5946123521682,56.86274509803921,1610612755,41,48,2023-03-30T00:32:52Z,2390000,False,-34.0,47.0,1,left,MISS D. Melton driving Layup - blocked,"[1629001, 1630702]",1610612755.0,PHI,driving,,,Melton,D. Melton,,,,,In The Paint (Non-RA),0-8 Center,,,5.83,Missed,,,,,,,,,,,,,,,Hardy,1630702.0
241,PT06M20.00S,2023-03-30T00:32:48.1Z,2,REGULAR,block,,[],1630702,,,1610612755,41,48,2023-03-30T00:32:50Z,2400000,False,,,0,,J. Hardy BLOCK (1 BLK),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
242,PT06M20.00S,2023-03-30T00:32:48.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,41,48,2023-03-30T00:32:52Z,2410000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,240.0,,,,,,,
244,PT06M20.00S,2023-03-30T00:32:55.5Z,2,REGULAR,substitution,out,[],201580,,,1610612755,41,48,2023-03-30T00:33:03Z,2430000,False,,,0,,SUB out: J. McGee,[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M20.00S,2023-03-30T00:32:55.5Z,2,REGULAR,substitution,out,[],1630702,,,1610612755,41,48,2023-03-30T00:33:03Z,2440000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M20.00S,2023-03-30T00:32:55.5Z,2,REGULAR,substitution,in,[],1629029,,,1610612755,41,48,2023-03-30T00:33:03Z,2450000,False,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M20.00S,2023-03-30T00:32:55.5Z,2,REGULAR,substitution,in,[],203939,,,1610612755,41,48,2023-03-30T00:33:03Z,2460000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M09.00S,2023-03-30T00:33:21.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201935,7.30946123521682,56.127450980392155,1610612755,41,48,2023-03-30T00:33:25Z,2470000,False,-31.0,16.0,1,left,MISS J. Harden driving Layup,[201935],1610612755.0,PHI,driving,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,3.46,Missed,,,,,,,,,,,,,,,,
249,PT06M08.00S,2023-03-30T00:33:22.2Z,2,REGULAR,rebound,offensive,[],201935,,,1610612755,41,48,2023-03-30T00:33:25Z,2480000,False,,,0,,J. Harden REBOUND (Off:1 Def:0),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,248.0,1.0,0.0,1.0,,,,
250,PT06M07.00S,2023-03-30T00:33:23.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201935,7.5722733245729295,51.71568627450981,1610612755,43,48,2023-03-30T00:41:15Z,2490000,False,-9.0,19.0,1,left,J. Harden putback Layup (3 PTS),[201935],1610612755.0,PHI,putback,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,2.06,Made,3.0,,,,,,,,,,,,,,,
251,PT05M48.00S,2023-03-30T00:33:43.2Z,2,REGULAR,turnover,bad pass,[],203493,,,1610612742,43,48,2023-03-30T00:38:26Z,2500000,False,,,0,,R. Bullock bad pass TURNOVER (1 TO),"[203493, 1630178]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Mid-Range,8-16 Left,,1.0,,,,,,,,,,,,,,,Maxey,1630178.0,,
252,PT05M48.00S,2023-03-30T00:33:43.2Z,2,REGULAR,steal,,[],1630178,,,1610612755,43,48,2023-03-30T00:33:45Z,2510000,False,,,0,,T. Maxey STEAL (1 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
253,PT05M38.00S,2023-03-30T00:33:53.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203954,18.478975032851512,60.049019607843135,1610612755,43,48,2023-03-30T00:33:57Z,2520000,False,-50.0,121.0,1,left,MISS J. Embiid 13' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,,,13.12,Missed,,,,,,,,,,,,,,,,
254,PT05M35.00S,2023-03-30T00:33:56.4Z,2,REGULAR,rebound,defensive,[],203493,,,1610612742,43,48,2023-03-30T00:33:57Z,2530000,False,,,0,,R. Bullock REBOUND (Off:0 Def:2),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,253.0,2.0,2.0,0.0,,,,
255,PT05M25.00S,2023-03-30T00:34:05.9Z,2,REGULAR,3pt,Jump Shot,[],203493,68.28186596583443,60.29411764705882,1610612742,43,51,2023-03-30T00:34:09Z,2540000,False,51.0,246.0,1,right,R. Bullock 25' 3PT  (5 PTS) (D. Powell 1 AST),"[203493, 203939]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Center,,,25.1,Made,5.0,D. Powell,203939.0,1.0,,,,,,,,,,,,
257,PT04M57.00S,2023-03-30T00:34:32.8Z,2,REGULAR,3pt,Jump Shot,[],1630178,25.312089356110377,89.95098039215686,1610612755,43,51,2023-03-30T00:42:15Z,2560000,False,-200.0,185.0,1,left,MISS T. Maxey 27' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,27.26,Missed,,,,,,,,,,,,,,,,
258,PT04M55.00S,2023-03-30T00:34:34.8Z,2,REGULAR,rebound,defensive,[],203493,,,1610612742,43,51,2023-03-30T00:34:37Z,2570000,False,,,0,,R. Bullock REBOUND (Off:0 Def:3),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,257.0,3.0,3.0,0.0,,,,
259,PT04M45.00S,2023-03-30T00:34:45.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,93.9060446780552,51.9607843137255,1610612742,43,53,2023-03-30T00:34:48Z,2580000,False,10.0,5.0,1,right,L. Doncic driving Layup (7 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,1.09,Made,7.0,,,,,,,,,,,,,,,
260,PT04M33.00S,2023-03-30T00:34:59.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202699,6.389618922470433,50.73529411764706,1610612755,45,53,2023-03-30T00:35:05Z,2590000,False,-4.0,8.0,1,left,T. Harris driving Layup (4 PTS) (D. Melton 1 AST),"[202699, 1629001]",1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,0.85,Made,4.0,D. Melton,1629001.0,1.0,,,,,,,,,,,,
261,PT04M33.00S,2023-03-30T00:35:02.9Z,2,REGULAR,foul,personal,['1freethrow'],1629029,,,1610612755,45,53,2023-03-30T00:35:11Z,2600000,False,,,0,,L. Doncic shooting personal FOUL (2 PF) (Harris 1 FT),"[1629029, 202699]",1610612742.0,DAL,shooting,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,202026.0,,,,,,,,2.0,0.0,Harris,202699.0,,,,,,,,
263,PT04M33.00S,2023-03-30T00:35:13.5Z,2,REGULAR,substitution,out,[],1629001,,,1610612755,45,53,2023-03-30T00:35:17Z,2620000,False,,,0,,SUB out: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M33.00S,2023-03-30T00:35:13.5Z,2,REGULAR,substitution,in,[],200782,,,1610612755,45,53,2023-03-30T00:35:17Z,2630000,False,,,0,,SUB in: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M33.00S,2023-03-30T00:35:36.0Z,2,REGULAR,freethrow,1 of 1,[],202699,,,1610612755,46,53,2023-03-30T00:35:36Z,2640000,False,,,0,,T. Harris Free Throw 1 of 1 (5 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
266,PT04M21.00S,2023-03-30T00:35:49.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202681,94.03745072273325,46.07843137254902,1610612742,46,53,2023-03-30T00:35:53Z,2650000,False,-20.0,4.0,1,right,MISS K. Irving driving Layup,[202681],1610612742.0,DAL,driving,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,1.99,Missed,,,,,,,,,,,,,,,,
