actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
169,PT10M27.00S,2023-01-07T00:38:35.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201609,93.61038107752957,44.85294117647059,1610612741,35,27,2023-01-07T00:38:39Z,1680000,False,-26.0,8.0,1,right,MISS G. Dragic driving Layup,[201609],1610612741.0,CHI,driving,,,Dragic,G. Dragic,,,,,Restricted Area,0-8 Center,2.68,Missed,,,,,,,,,,,,,,,,,,
170,PT10M26.00S,2023-01-07T00:38:36.6Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,35,27,2023-01-07T00:38:39Z,1690000,False,,,0,,T. Maxey REBOUND (Off:0 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,169.0,2.0,2.0,0.0,,,,,,,,,,,,,,
171,PT10M20.00S,2023-01-07T00:38:41.8Z,2,REGULAR,3pt,Jump Shot,[],1630178,31.192509855453352,77.94117647058823,1610612755,35,27,2023-01-07T00:38:48Z,1700000,False,-140.0,241.0,1,left,MISS T. Maxey 27' running pullup 3PT,[1630178],1610612755.0,PHI,running pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,27.83,Missed,,,,,,,,,,,,,,,,,,
172,PT10M17.00S,2023-01-07T00:38:44.8Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,35,27,2023-01-07T00:38:48Z,1710000,False,,,0,,A. Drummond REBOUND (Off:1 Def:3),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,171.0,4.0,3.0,1.0,,,,,,,,,,,,,,
173,PT10M11.00S,2023-01-07T00:38:56.7Z,2,REGULAR,foul,offensive,[],1629632,,,1610612741,35,27,2023-01-07T00:39:03Z,1720000,False,,,0,,C. White charge offensive FOUL (1 PF),"[1629632, 1627777]",1610612741.0,CHI,charge,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Niang,1627777.0
175,PT10M11.00S,2023-01-07T00:38:56.7Z,2,REGULAR,turnover,offensive foul,[],1629632,,,1610612741,35,27,2023-01-07T00:39:03Z,1740000,False,,,0,,C. White offensive foul TURNOVER (1 TO),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,,,,1.0,,,,,,,202053.0,,,,
176,PT10M11.00S,2023-01-07T00:39:03.0Z,2,REGULAR,substitution,out,[],1629680,,,1610612755,35,27,2023-01-07T00:39:05Z,1750000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT10M11.00S,2023-01-07T00:39:03.0Z,2,REGULAR,substitution,in,[],202699,,,1610612755,35,27,2023-01-07T00:39:05Z,1760000,False,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT09M56.00S,2023-01-07T00:39:28.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626149,5.436925098554539,49.50980392156863,1610612755,37,27,2023-01-07T00:39:31Z,1770000,False,2.0,-1.0,1,left,M. Harrell DUNK (2 PTS) (S. Milton 1 AST),"[1626149, 1629003]",1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,Restricted Area,0-8 Center,0.29,Made,,,,,,,,,,2.0,S. Milton,1629003.0,1.0,,,,,
180,PT09M34.00S,2023-01-07T00:39:49.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203083,94.13600525624179,46.07843137254902,1610612741,37,29,2023-01-07T00:39:53Z,1790000,False,-20.0,3.0,1,right,A. Drummond Layup (4 PTS) (G. Dragic 1 AST),"[203083, 201609]",1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,1.98,Made,,,,,,,,,,4.0,G. Dragic,201609.0,1.0,,,,,
182,PT09M20.00S,2023-01-07T00:40:04.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627777,8.590670170827863,53.67647058823529,1610612755,37,29,2023-01-07T00:40:09Z,1810000,False,-18.0,28.0,1,left,MISS G. Niang driving Layup,[1627777],1610612755.0,PHI,driving,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,3.38,Missed,,,,,,,,,,,,,,,,,,
183,PT09M17.00S,2023-01-07T00:40:07.4Z,2,REGULAR,rebound,offensive,[],1627777,,,1610612755,37,29,2023-01-07T00:40:07Z,1820000,False,,,0,,G. Niang REBOUND (Off:1 Def:1),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,182.0,2.0,1.0,1.0,,,,,,,,,,,,,,
184,PT09M14.00S,2023-01-07T00:40:10.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629003,33.6892247043364,71.07843137254902,1610612755,37,29,2023-01-07T00:40:14Z,1830000,False,-105.0,264.0,1,left,MISS S. Milton 28' 3PT,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Left Center,28.44,Missed,,,,,,,,,,,,,,,,,,
185,PT09M11.00S,2023-01-07T00:40:13.5Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,37,29,2023-01-07T00:40:14Z,1840000,False,,,0,,A. Drummond REBOUND (Off:1 Def:4),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,184.0,5.0,4.0,1.0,,,,,,,,,,,,,,
186,PT09M01.00S,2023-01-07T00:40:26.0Z,2,REGULAR,foul,personal,['2freethrow'],1626149,,,1610612741,37,29,2023-01-07T00:40:33Z,1850000,False,,,0,,M. Harrell shooting personal FOUL (2 PF) (Drummond 2 FT),"[1626149, 203083]",1610612755.0,PHI,shooting,,,Harrell,M. Harrell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1662.0,2.0,0.0,Drummond,203083.0
188,PT09M01.00S,2023-01-07T00:40:47.3Z,2,REGULAR,freethrow,1 of 2,[],203083,,,1610612741,37,29,2023-01-07T00:41:04Z,1870000,False,,,0,,MISS A. Drummond Free Throw 1 of 2,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
189,PT09M01.00S,2023-01-07T00:40:47.3Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612741,37,29,2023-01-07T00:41:04Z,1880000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,188.0,,,,,,,,,,,,,,,,,
190,PT09M01.00S,2023-01-07T00:40:50.5Z,2,REGULAR,substitution,out,[],1629632,,,1610612741,37,29,2023-01-07T00:40:53Z,1890000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M01.00S,2023-01-07T00:40:50.5Z,2,REGULAR,substitution,in,[],1630245,,,1610612741,37,29,2023-01-07T00:40:53Z,1900000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M01.00S,2023-01-07T00:40:47.3Z,2,REGULAR,freethrow,2 of 2,[],203083,,,1610612741,37,29,2023-01-07T00:41:04Z,1910000,False,,,0,,MISS A. Drummond Free Throw 2 of 2,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
193,PT08M59.00S,2023-01-07T00:40:49.3Z,2,REGULAR,rebound,defensive,[],1627777,,,1610612755,37,29,2023-01-07T00:41:04Z,1920000,False,,,0,,G. Niang REBOUND (Off:1 Def:2),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,192.0,3.0,2.0,1.0,,,,,,,,,,,,,,
194,PT08M44.00S,2023-01-07T00:41:18.7Z,2,REGULAR,3pt,Jump Shot,[],1629003,6.4881734559789805,97.05882352941177,1610612755,40,29,2023-01-07T00:41:25Z,1930000,False,-235.0,8.0,1,left,S. Milton 3PT  (5 PTS) (T. Maxey 2 AST),"[1629003, 1630178]",1610612755.0,PHI,,,,Milton,S. Milton,,,,,Left Corner 3,24+ Left,23.55,Made,,,,,,,,,,5.0,T. Maxey,1630178.0,2.0,,,,,
196,PT08M27.00S,2023-01-07T00:41:35.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,84.01773981603154,61.27450980392157,1610612741,40,31,2023-01-07T00:41:42Z,1950000,False,56.0,98.0,1,right,D. DeRozan 11' turnaround Jump Shot (4 PTS),[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,11.28,Made,,,,,,,,,,4.0,,,,,,,,
198,PT08M10.00S,2023-01-07T00:41:55.5Z,2,REGULAR,turnover,traveling,[],1630178,,,1610612755,40,31,2023-01-07T00:42:05Z,1970000,False,,,0,,T. Maxey traveling TURNOVER (1 TO),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Center,,,,,,,,,1.0,,,,,,,202053.0,,,,
199,PT08M10.00S,2023-01-07T00:41:59.5Z,2,REGULAR,substitution,out,[],201942,,,1610612741,40,31,2023-01-07T00:42:03Z,1980000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M10.00S,2023-01-07T00:41:59.5Z,2,REGULAR,substitution,in,[],203897,,,1610612741,40,31,2023-01-07T00:42:03Z,1990000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M51.00S,2023-01-07T00:42:28.4Z,2,REGULAR,turnover,bad pass,[],203897,,,1610612741,40,31,2023-01-07T00:42:32Z,2000000,False,,,0,,Z. LaVine bad pass TURNOVER (1 TO),"[203897, 1626149]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Center,,,,,,,,,1.0,Harrell,1626149.0,,,,,,,,,
202,PT07M51.00S,2023-01-07T00:42:28.4Z,2,REGULAR,steal,,[],1626149,,,1610612755,40,31,2023-01-07T00:42:30Z,2010000,False,,,0,,M. Harrell STEAL (1 STL),[1626149],1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
203,PT07M40.00S,2023-01-07T00:42:39.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626149,6.8823915900131425,36.029411764705884,1610612755,42,31,2023-01-07T00:42:44Z,2020000,False,70.0,12.0,1,left,M. Harrell 7' Jump Shot (4 PTS) (T. Maxey 3 AST),"[1626149, 1630178]",1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,In The Paint (Non-RA),0-8 Center,7.1,Made,,,,,,,,,,4.0,T. Maxey,1630178.0,3.0,,,,,
205,PT07M33.00S,2023-01-07T00:42:50.8Z,2,REGULAR,foul,offensive,[],1627884,,,1610612741,42,31,2023-01-07T00:42:56Z,2040000,False,,,0,,D. Jones Jr. charge offensive FOUL (1 PF),"[1627884, 1626149]",1610612741.0,CHI,charge,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Harrell,1626149.0
207,PT07M33.00S,2023-01-07T00:42:50.8Z,2,REGULAR,turnover,offensive foul,[],1627884,,,1610612741,42,31,2023-01-07T00:42:50Z,2060000,False,,,0,,D. Jones Jr. offensive foul TURNOVER (1 TO),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,1.0,,,,,,,1627534.0,,,,
208,PT07M33.00S,2023-01-07T00:43:02.7Z,2,REGULAR,substitution,out,[],203083,,,1610612755,42,31,2023-01-07T00:43:18Z,2070000,False,,,0,,SUB out: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M33.00S,2023-01-07T00:43:02.7Z,2,REGULAR,substitution,out,[],1627884,,,1610612755,42,31,2023-01-07T00:43:18Z,2080000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M33.00S,2023-01-07T00:43:02.7Z,2,REGULAR,substitution,in,[],202696,,,1610612755,42,31,2023-01-07T00:43:18Z,2090000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M33.00S,2023-01-07T00:43:02.7Z,2,REGULAR,substitution,in,[],1630172,,,1610612755,42,31,2023-01-07T00:43:18Z,2100000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M11.00S,2023-01-07T00:43:44.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1626149,5.831143232588701,69.36274509803921,1610612755,42,31,2023-01-07T00:43:49Z,2110000,False,-97.0,2.0,1,left,MISS M. Harrell 9' step back Shot,[1626149],1610612755.0,PHI,step back,,,Harrell,M. Harrell,,,,,Mid-Range,8-16 Left,9.68,Missed,,,,,,,,,,,,,,,,,,
213,PT07M09.00S,2023-01-07T00:43:46.6Z,2,REGULAR,rebound,offensive,[],1626149,,,1610612755,42,31,2023-01-07T00:43:46Z,2120000,False,,,0,,M. Harrell REBOUND (Off:1 Def:0),[1626149],1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,Mid-Range,8-16 Left,,,212.0,1.0,0.0,1.0,,,,,,,,,,,,,,
214,PT07M07.00S,2023-01-07T00:43:48.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626149,6.356767411300922,50.73529411764706,1610612755,44,31,2023-01-07T00:44:07Z,2130000,False,-4.0,7.0,1,left,M. Harrell putback Layup (6 PTS),[1626149],1610612755.0,PHI,putback,,,Harrell,M. Harrell,,,,,Restricted Area,0-8 Center,0.82,Made,,,,,,,,,,6.0,,,,,,,,
215,PT06M58.00S,2023-01-07T00:43:57.2Z,2,REGULAR,2pt,Jump Shot,[],202696,90.8508541392904,71.56862745098039,1610612741,44,33,2023-01-07T00:44:00Z,2140000,False,108.0,34.0,1,right,N. Vucevic 11' Jump Shot (11 PTS) (G. Dragic 2 AST),"[202696, 201609]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Right,11.29,Made,,,,,,,,,,11.0,G. Dragic,201609.0,2.0,,,,,
217,PT06M51.00S,2023-01-07T00:44:04.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202699,7.013797634691201,46.568627450980394,1610612755,44,33,2023-01-07T00:44:09Z,2160000,False,17.0,13.0,1,left,MISS T. Harris driving Layup,[202699],1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,2.18,Missed,,,,,,,,,,,,,,,,,,
218,PT06M49.00S,2023-01-07T00:44:06.8Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,44,33,2023-01-07T00:44:06Z,2170000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:7),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,217.0,8.0,7.0,1.0,,,,,,,,,,,,,,
219,PT06M32.00S,2023-01-07T00:44:23.4Z,2,REGULAR,3pt,Jump Shot,[],201609,74.4250985545335,87.00980392156862,1610612741,44,36,2023-01-07T00:44:27Z,2180000,False,185.0,188.0,1,right,G. Dragic 26' 3PT  (5 PTS) (N. Vucevic 1 AST),"[201609, 202696]",1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,Above the Break 3,24+ Right Center,26.37,Made,,,,,,,,,,5.0,N. Vucevic,202696.0,1.0,,,,,
221,PT06M31.00S,2023-01-07T00:44:29.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,44,36,2023-01-07T00:44:29Z,2200000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M31.00S,2023-01-07T00:46:55.7Z,2,REGULAR,substitution,out,[],1629003,,,1610612755,44,36,2023-01-07T00:47:05Z,2210000,False,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M31.00S,2023-01-07T00:46:55.7Z,2,REGULAR,substitution,out,[],201609,,,1610612755,44,36,2023-01-07T00:47:05Z,2220000,False,,,0,,SUB out: G. Dragic,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M31.00S,2023-01-07T00:46:55.7Z,2,REGULAR,substitution,in,[],201935,,,1610612755,44,36,2023-01-07T00:47:05Z,2230000,False,,,0,,SUB in: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M31.00S,2023-01-07T00:46:55.7Z,2,REGULAR,substitution,in,[],201942,,,1610612755,44,36,2023-01-07T00:47:05Z,2240000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M16.00S,2023-01-07T00:47:33.5Z,2,REGULAR,3pt,Jump Shot,[],1627777,25.410643889618925,86.02941176470588,1610612755,44,36,2023-01-07T00:47:38Z,2250000,False,-180.0,186.0,1,left,MISS G. Niang 25' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,25.92,Missed,,,,,,,,,,,,,,,,,,
227,PT06M14.00S,2023-01-07T00:47:35.5Z,2,REGULAR,rebound,defensive,[],1630172,,,1610612741,44,36,2023-01-07T00:47:38Z,2260000,False,,,0,,P. Williams REBOUND (Off:0 Def:2),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,,,226.0,2.0,2.0,0.0,,,,,,,,,,,,,,
228,PT06M06.00S,2023-01-07T00:47:45.0Z,2,REGULAR,3pt,Jump Shot,[],203897,92.82194480946123,96.81372549019608,1610612741,44,39,2023-01-07T00:47:48Z,2270000,False,234.0,15.0,1,right,Z. LaVine 3PT  (6 PTS) (P. Williams 1 AST),"[203897, 1630172]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Right Corner 3,24+ Right,23.46,Made,,,,,,,,,,6.0,P. Williams,1630172.0,1.0,,,,,
230,PT05M48.00S,2023-01-07T00:48:01.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,6.093955321944804,50.0,1610612755,46,39,2023-01-07T00:48:07Z,2290000,False,0.0,5.0,1,left,M. Harrell cutting finger roll Layup (8 PTS) (J. Harden 6 AST),"[1626149, 201935]",1610612755.0,PHI,cutting finger roll,,,Harrell,M. Harrell,,,,,Restricted Area,0-8 Center,0.48,Made,,,,,,,,,,8.0,J. Harden,201935.0,6.0,,,,,
232,PT05M28.00S,2023-01-07T00:48:24.8Z,2,REGULAR,turnover,traveling,[],201942,,,1610612741,46,39,2023-01-07T00:48:30Z,2310000,False,,,0,,D. DeRozan traveling TURNOVER (1 TO),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Right Corner 3,24+ Right,,,,,,,,,1.0,,,,,,,202053.0,,,,
233,PT05M28.00S,2023-01-07T00:48:31.6Z,2,REGULAR,substitution,out,[],1626149,,,1610612755,46,39,2023-01-07T00:48:37Z,2320000,False,,,0,,SUB out: M. Harrell,[1626149],1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT05M28.00S,2023-01-07T00:48:31.6Z,2,REGULAR,substitution,out,[],1627777,,,1610612755,46,39,2023-01-07T00:48:37Z,2330000,False,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT05M28.00S,2023-01-07T00:48:31.6Z,2,REGULAR,substitution,in,[],200782,,,1610612755,46,39,2023-01-07T00:48:37Z,2340000,False,,,0,,SUB in: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT05M28.00S,2023-01-07T00:48:31.6Z,2,REGULAR,substitution,in,[],1629001,,,1610612755,46,39,2023-01-07T00:48:37Z,2350000,False,,,0,,SUB in: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT05M18.00S,2023-01-07T00:48:49.9Z,2,REGULAR,turnover,bad pass,[],1629001,,,1610612755,46,39,2023-01-07T00:48:55Z,2360000,False,,,0,,D. Melton bad pass TURNOVER (1 TO),"[1629001, 203897]",1610612755.0,PHI,,,,Melton,D. Melton,,,,,Left Corner 3,24+ Left,,,,,,,,,1.0,LaVine,203897.0,,,,,,,,,
238,PT05M18.00S,2023-01-07T00:48:49.9Z,2,REGULAR,steal,,[],203897,,,1610612741,46,39,2023-01-07T00:48:52Z,2370000,False,,,0,,Z. LaVine STEAL (2 STL),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
239,PT05M14.00S,2023-01-07T00:48:53.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203897,93.74178712220763,48.529411764705884,1610612741,46,41,2023-01-07T00:49:01Z,2380000,False,-7.0,6.0,1,right,Z. LaVine running DUNK (8 PTS),[203897],1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,0.97,Made,,,,,,,,,,8.0,,,,,,,,
240,PT04M55.00S,2023-01-07T00:49:12.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,9.510512483574246,47.79411764705882,1610612755,48,41,2023-01-07T00:49:16Z,2390000,False,11.0,37.0,1,left,T. Harris driving floating Jump Shot (6 PTS) (T. Maxey 4 AST),"[202699, 1630178]",1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,3.85,Made,,,,,,,,,,6.0,T. Maxey,1630178.0,4.0,,,,,
242,PT04M40.00S,2023-01-07T00:49:29.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202696,92.55913272010513,59.31372549019608,1610612741,48,43,2023-01-07T00:49:33Z,2410000,False,47.0,17.0,1,right,N. Vucevic Layup (13 PTS) (Z. LaVine 4 AST),"[202696, 203897]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,4.97,Made,,,,,,,,,,13.0,Z. LaVine,203897.0,4.0,,,,,
244,PT04M40.00S,2023-01-07T00:49:32.0Z,2,REGULAR,foul,personal,['1freethrow'],1629001,,,1610612741,48,43,2023-01-07T00:49:57Z,2430000,False,,,0,,D. Melton shooting personal FOUL (2 PF) (Vucevic 1 FT),"[1629001, 202696]",1610612755.0,PHI,shooting,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627534.0,2.0,0.0,Vucevic,202696.0
246,PT04M40.00S,2023-01-07T00:49:52.9Z,2,REGULAR,freethrow,1 of 1,[],202696,,,1610612741,48,44,2023-01-07T00:49:52Z,2450000,False,,,0,,N. Vucevic Free Throw 1 of 1 (14 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,Made,,,,,,,,,,14.0,,,,,,,,
247,PT04M26.00S,2023-01-07T00:50:09.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,17.526281208935615,42.892156862745104,1610612755,50,44,2023-01-07T00:50:13Z,2460000,False,36.0,112.0,1,left,T. Harris 11' pullup Jump Shot (8 PTS),[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,11.77,Made,,,,,,,,,,8.0,,,,,,,,
248,PT04M10.00S,2023-01-07T00:50:24.0Z,2,REGULAR,turnover,bad pass,[],203897,,,1610612741,50,44,2023-01-07T00:50:29Z,2470000,False,,,0,,Z. LaVine bad pass TURNOVER (2 TO),"[203897, 1629001]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Left Center,,,,,,,,,2.0,Melton,1629001.0,,,,,,,,,
249,PT04M10.00S,2023-01-07T00:50:24.0Z,2,REGULAR,steal,,[],1629001,,,1610612755,50,44,2023-01-07T00:50:26Z,2480000,False,,,0,,D. Melton STEAL (1 STL),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
250,PT03M55.00S,2023-01-07T00:50:39.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629001,29.48423127463863,78.43137254901961,1610612755,50,44,2023-01-07T00:50:43Z,2490000,False,-142.0,225.0,1,left,MISS D. Melton 26' 3PT,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,26.59,Missed,,,,,,,,,,,,,,,,,,
251,PT03M52.00S,2023-01-07T00:50:42.3Z,2,REGULAR,rebound,defensive,[],201942,,,1610612741,50,44,2023-01-07T00:50:43Z,2500000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,,,250.0,1.0,1.0,0.0,,,,,,,,,,,,,,
252,PT03M44.00S,2023-01-07T00:50:52.6Z,2,REGULAR,foul,personal,['2freethrow'],202699,,,1610612741,50,44,2023-01-07T00:51:04Z,2510000,False,,,0,,T. Harris shooting personal FOUL (1 PF) (DeRozan 2 FT),"[202699, 201942]",1610612755.0,PHI,shooting,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202053.0,1.0,0.0,DeRozan,201942.0
254,PT03M44.00S,2023-01-07T00:51:24.0Z,2,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,50,44,2023-01-07T00:51:24Z,2530000,False,,,0,,MISS D. DeRozan Free Throw 1 of 2,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
255,PT03M44.00S,2023-01-07T00:51:24.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,50,44,2023-01-07T00:51:24Z,2540000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,254.0,,,,,,,,,,,,,,,,,
