actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
170,PT10M03.00S,2023-02-11T00:41:24.5Z,2,REGULAR,freethrow,1 of 1,[],1630178,,,1610612755,35,38,2023-02-11T00:41:24Z,1690000,False,,,0,,T. Maxey Free Throw 1 of 1 (7 PTS),[1630178],1610612755.0,PHI,,,,,,,,,,Made,7.0,Maxey,T. Maxey,,,,,,,,,,,,,,,,,
171,PT09M51.00S,2023-02-11T00:41:42.7Z,2,REGULAR,violation,kicked ball,[],1627863,,,1610612752,35,38,2023-02-11T00:42:04Z,1700000,False,,,0,,D. House Jr. kicked ball VIOLATION,[1627863],1610612755.0,PHI,,,,,,,,,,,,House Jr.,D. House Jr.,,,,,,,,1626302.0,,,,,,,,,
172,PT09M45.00S,2023-02-11T00:42:01.7Z,2,REGULAR,3pt,Jump Shot,[],1630167,66.5735873850197,34.55882352941176,1610612752,35,38,2023-02-11T00:42:07Z,1710000,False,-77.0,262.0,1,right,MISS O. Toppin 27' 3PT,[1630167],1610612752.0,NYK,,,,,,,Above the Break 3,24+ Center,27.28,Missed,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,
173,PT09M42.00S,2023-02-11T00:42:04.6Z,2,REGULAR,rebound,defensive,[],1630194,,,1610612755,35,38,2023-02-11T00:42:04Z,1720000,False,,,0,,P. Reed REBOUND (Off:0 Def:3),[1630194],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,Reed,P. Reed,172.0,3.0,3.0,0.0,,,,,,,,,,,,,
174,PT09M37.00S,2023-02-11T00:42:10.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630178,33.065045992115635,43.13725490196079,1610612755,38,38,2023-02-11T00:42:17Z,1730000,False,34.0,258.0,1,left,T. Maxey 26' 3PT running pullup (10 PTS),[1630178],1610612755.0,PHI,running pullup,,,,,,Above the Break 3,24+ Center,26.06,Made,10.0,Maxey,T. Maxey,,,,,,,,,,,,,,,,,
175,PT09M14.00S,2023-02-11T00:42:32.4Z,2,REGULAR,3pt,Jump Shot,[],1629628,87.46714848883047,97.79411764705883,1610612752,38,41,2023-02-11T00:42:36Z,1740000,False,239.0,65.0,1,right,R. Barrett 24' 3PT  (6 PTS) (O. Toppin 1 AST),"[1629628, 1630167]",1610612752.0,NYK,,,,,,,Right Corner 3,24+ Right,24.78,Made,6.0,Barrett,R. Barrett,,,,,O. Toppin,1630167.0,1.0,,,,,,,,,,
177,PT08M59.00S,2023-02-11T00:42:50.5Z,2,REGULAR,foul,personal,['2freethrow'],1630540,,,1610612755,38,41,2023-02-11T00:43:01Z,1760000,False,,,0,,M. McBride shooting personal FOUL (1 PF) (Maxey 2 FT),"[1630540, 1630178]",1610612752.0,NYK,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,McBride,M. McBride,,,,,,,,1626302.0,1.0,0.0,Maxey,1630178.0,,,,,
179,PT08M59.00S,2023-02-11T00:43:21.7Z,2,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,38,41,2023-02-11T00:43:21Z,1780000,False,,,0,,MISS T. Maxey Free Throw 1 of 2,[1630178],1610612755.0,PHI,,,,,,,,,,Missed,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,
180,PT08M59.00S,2023-02-11T00:43:21.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,38,41,2023-02-11T00:43:21Z,1790000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,179.0,,,,,,,,,,,,,,,,
181,PT08M59.00S,2023-02-11T00:43:47.4Z,2,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,39,41,2023-02-11T00:43:47Z,1800000,False,,,0,,T. Maxey Free Throw 2 of 2 (11 PTS),[1630178],1610612755.0,PHI,,,,,,,,,,Made,11.0,Maxey,T. Maxey,,,,,,,,,,,,,,,,,
182,PT08M45.00S,2023-02-11T00:44:05.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630193,94.69448094612353,51.9607843137255,1610612752,39,43,2023-02-11T00:44:10Z,1810000,False,10.0,-3.0,1,right,I. Quickley driving Layup (4 PTS),[1630193],1610612752.0,NYK,driving,,,,,,Restricted Area,0-8 Center,1.01,Made,4.0,Quickley,I. Quickley,,,,,,,,,,,,,,,,,
183,PT08M45.00S,2023-02-11T00:44:08.1Z,2,REGULAR,foul,personal,['1freethrow'],1630194,,,1610612752,39,43,2023-02-11T00:44:19Z,1820000,False,,,0,,P. Reed shooting personal FOUL (1 PF) (Quickley 1 FT),"[1630194, 1630193]",1610612755.0,PHI,shooting,,,,,,Restricted Area,0-8 Center,,,,Reed,P. Reed,,,,,,,,1627961.0,1.0,0.0,Quickley,1630193.0,,,,,
185,PT08M45.00S,2023-02-11T00:44:38.1Z,2,REGULAR,freethrow,1 of 1,[],1630193,,,1610612752,39,44,2023-02-11T00:44:38Z,1840000,False,,,0,,I. Quickley Free Throw 1 of 1 (5 PTS),[1630193],1610612752.0,NYK,,,,,,,,,,Made,5.0,Quickley,I. Quickley,,,,,,,,,,,,,,,,,
186,PT08M32.00S,2023-02-11T00:44:53.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629003,7.046649145860711,56.86274509803921,1610612755,39,44,2023-02-11T00:44:57Z,1850000,False,-34.0,14.0,1,left,MISS S. Milton driving Layup - blocked,"[1629003, 1628392]",1610612755.0,PHI,driving,,,,,,Restricted Area,0-8 Center,3.69,Missed,,Milton,S. Milton,,,,,,,,,,,,,,,,Hartenstein,1628392.0
187,PT08M32.00S,2023-02-11T00:44:53.2Z,2,REGULAR,block,,[],1628392,,,1610612755,39,44,2023-02-11T00:44:56Z,1860000,False,,,0,,I. Hartenstein BLOCK (2 BLK),[1628392],1610612752.0,NYK,,,,,,,Restricted Area,0-8 Center,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,
188,PT08M28.00S,2023-02-11T00:44:57.2Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612752,39,44,2023-02-11T00:44:57Z,1870000,False,,,0,,R. Barrett REBOUND (Off:0 Def:2),[1629628],1610612752.0,NYK,,,,,,,Restricted Area,0-8 Center,,,,Barrett,R. Barrett,186.0,2.0,2.0,0.0,,,,,,,,,,,,,
189,PT08M26.00S,2023-02-11T00:44:59.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629628,93.64323258869908,50.0,1610612752,39,46,2023-02-11T00:45:04Z,1880000,False,0.0,7.0,1,right,R. Barrett running finger roll Layup (8 PTS) (I. Quickley 2 AST),"[1629628, 1630193]",1610612752.0,NYK,running finger roll,,,,,,Restricted Area,0-8 Center,0.73,Made,8.0,Barrett,R. Barrett,,,,,I. Quickley,1630193.0,2.0,,,,,,,,,,
191,PT08M06.00S,2023-02-11T00:45:18.2Z,2,REGULAR,3pt,Jump Shot,[],1630178,29.25427069645204,12.5,1610612755,39,46,2023-02-11T00:45:23Z,1900000,False,188.0,222.0,1,left,MISS T. Maxey 29' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,,,,Above the Break 3,24+ Right Center,29.1,Missed,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,
192,PT08M04.00S,2023-02-11T00:45:20.2Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612752,39,46,2023-02-11T00:45:23Z,1910000,False,,,0,,R. Barrett REBOUND (Off:0 Def:3),[1629628],1610612752.0,NYK,,,,,,,Above the Break 3,24+ Right Center,,,,Barrett,R. Barrett,191.0,3.0,3.0,0.0,,,,,,,,,,,,,
193,PT07M56.00S,2023-02-11T00:45:29.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,86.41590013140605,45.83333333333333,1610612752,39,48,2023-02-11T00:45:35Z,1920000,False,-21.0,75.0,1,right,I. Hartenstein 7' floating Jump Shot (2 PTS) (R. Barrett 2 AST),"[1628392, 1629628]",1610612752.0,NYK,floating,,,,,,In The Paint (Non-RA),0-8 Center,7.8,Made,2.0,Hartenstein,I. Hartenstein,,,,,R. Barrett,1629628.0,2.0,,,,,,,,,,
195,PT07M56.00S,2023-02-11T00:45:34.7Z,2,REGULAR,foul,personal,['1freethrow'],1630194,,,1610612752,39,48,2023-02-11T00:45:40Z,1940000,False,,,0,,P. Reed shooting personal FOUL (2 PF) (Hartenstein 1 FT),"[1630194, 1628392]",1610612755.0,PHI,shooting,,,,,,In The Paint (Non-RA),8-16 Center,,,,Reed,P. Reed,,,,,,,,1626302.0,2.0,0.0,Hartenstein,1628392.0,,,,,
197,PT07M56.00S,2023-02-11T00:45:43.6Z,2,REGULAR,substitution,out,[],1629003,,,1610612752,39,48,2023-02-11T00:45:59Z,1960000,False,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,,,,,,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,
198,PT07M56.00S,2023-02-11T00:45:43.6Z,2,REGULAR,substitution,out,[],1627777,,,1610612752,39,48,2023-02-11T00:45:59Z,1970000,False,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,,,,,,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,
199,PT07M56.00S,2023-02-11T00:45:43.6Z,2,REGULAR,substitution,out,[],1627863,,,1610612752,39,48,2023-02-11T00:45:59Z,1980000,False,,,0,,SUB out: D. House Jr.,[1627863],1610612755.0,PHI,,,,,,,,,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,
200,PT07M56.00S,2023-02-11T00:45:43.6Z,2,REGULAR,substitution,in,[],202699,,,1610612752,39,48,2023-02-11T00:45:59Z,1990000,False,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,,,,,,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,
201,PT07M56.00S,2023-02-11T00:45:43.6Z,2,REGULAR,substitution,in,[],201935,,,1610612752,39,48,2023-02-11T00:45:59Z,2000000,False,,,0,,SUB in: J. Harden,[201935],1610612755.0,PHI,,,,,,,,,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,
202,PT07M56.00S,2023-02-11T00:45:43.6Z,2,REGULAR,substitution,in,[],1629001,,,1610612752,39,48,2023-02-11T00:45:59Z,2010000,False,,,0,,SUB in: D. Melton,[1629001],1610612755.0,PHI,,,,,,,,,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,
203,PT07M56.00S,2023-02-11T00:46:11.6Z,2,REGULAR,freethrow,1 of 1,[],1628392,,,1610612752,39,48,2023-02-11T00:46:13Z,2020000,False,,,0,,MISS I. Hartenstein Free Throw 1 of 1,[1628392],1610612752.0,NYK,,,,,,,,,,Missed,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,
204,PT07M54.00S,2023-02-11T00:46:13.6Z,2,REGULAR,rebound,defensive,[],201935,,,1610612755,39,48,2023-02-11T00:46:13Z,2030000,False,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612755.0,PHI,,,,,,,,,,,,Harden,J. Harden,203.0,1.0,1.0,0.0,,,,,,,,,,,,,
205,PT07M35.00S,2023-02-11T00:46:31.5Z,2,REGULAR,3pt,Jump Shot,[],1629001,8.229303547963205,96.32352941176471,1610612755,39,48,2023-02-11T00:46:37Z,2040000,False,-232.0,25.0,1,left,MISS D. Melton 3PT - blocked,"[1629001, 1630193]",1610612755.0,PHI,,,,,,,Left Corner 3,24+ Left,23.29,Missed,,Melton,D. Melton,,,,,,,,,,,,,,,,Quickley,1630193.0
206,PT07M35.00S,2023-02-11T00:46:31.5Z,2,REGULAR,block,,[],1630193,,,1610612755,39,48,2023-02-11T00:46:35Z,2050000,False,,,0,,I. Quickley BLOCK (1 BLK),[1630193],1610612752.0,NYK,,,,,,,Left Corner 3,24+ Left,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,
207,PT07M30.00S,2023-02-11T00:46:36.5Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612752,39,48,2023-02-11T00:46:37Z,2060000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:2),[1628392],1610612752.0,NYK,,,,,,,Left Corner 3,24+ Left,,,,Hartenstein,I. Hartenstein,205.0,3.0,2.0,1.0,,,,,,,,,,,,,
208,PT07M21.00S,2023-02-11T00:46:45.4Z,2,REGULAR,turnover,bad pass,[],1629628,,,1610612752,39,48,2023-02-11T00:46:50Z,2070000,False,,,0,,R. Barrett bad pass TURNOVER (2 TO),"[1629628, 1630194]",1610612752.0,NYK,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Barrett,R. Barrett,,,,,,,,,,,,,2.0,Reed,1630194.0,,
209,PT07M21.00S,2023-02-11T00:46:45.4Z,2,REGULAR,steal,,[],1630194,,,1610612755,39,48,2023-02-11T00:46:47Z,2080000,False,,,0,,P. Reed STEAL (1 STL),[1630194],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,
210,PT07M13.00S,2023-02-11T00:46:53.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630178,5.601182654402102,51.470588235294116,1610612755,41,48,2023-02-11T00:46:58Z,2090000,False,-7.0,0.0,1,left,T. Maxey driving reverse Layup (13 PTS) (J. Harden 3 AST),"[1630178, 201935]",1610612755.0,PHI,driving reverse,,,,,,Restricted Area,0-8 Center,0.74,Made,13.0,Maxey,T. Maxey,,,,,J. Harden,201935.0,3.0,,,,,,,,,,
212,PT06M57.00S,2023-02-11T00:47:09.3Z,2,REGULAR,3pt,Jump Shot,[],1629628,69.72733245729303,75.0,1610612752,41,51,2023-02-11T00:47:13Z,2110000,False,125.0,232.0,1,right,R. Barrett 26' 3PT  (11 PTS) (M. McBride 1 AST),"[1629628, 1630540]",1610612752.0,NYK,,,,,,,Above the Break 3,24+ Right Center,26.36,Made,11.0,Barrett,R. Barrett,,,,,M. McBride,1630540.0,1.0,,,,,,,,,,
214,PT06M47.00S,2023-02-11T00:47:23.1Z,2,REGULAR,foul,personal,[],1629628,,,1610612755,41,51,2023-02-11T00:50:24Z,2130000,False,,,0,,R. Barrett personal FOUL (1 PF),"[1629628, 201935]",1610612752.0,NYK,,,,,,,Above the Break 3,24+ Center,,,,Barrett,R. Barrett,,,,,,,,1627961.0,1.0,0.0,Harden,201935.0,,,,,
216,PT06M47.00S,2023-02-11T00:47:36.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,41,51,2023-02-11T00:47:36Z,2150000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M47.00S,2023-02-11T00:50:01.6Z,2,REGULAR,substitution,out,[],1630194,,,1610612755,41,51,2023-02-11T00:50:05Z,2160000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,,,,,,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,
218,PT06M47.00S,2023-02-11T00:50:01.6Z,2,REGULAR,substitution,in,[],203954,,,1610612755,41,51,2023-02-11T00:50:05Z,2170000,False,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,,,,,,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,
219,PT06M41.00S,2023-02-11T00:50:36.9Z,2,REGULAR,3pt,Jump Shot,[],202699,25.969119579500656,12.745098039215685,1610612755,41,51,2023-02-11T00:50:40Z,2180000,False,186.0,192.0,1,left,MISS T. Harris 26' 3PT,[202699],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,26.72,Missed,,Harris,T. Harris,,,,,,,,,,,,,,,,,
220,PT06M38.00S,2023-02-11T00:50:39.9Z,2,REGULAR,rebound,defensive,[],1630540,,,1610612752,41,51,2023-02-11T00:50:40Z,2190000,False,,,0,,M. McBride REBOUND (Off:0 Def:1),[1630540],1610612752.0,NYK,,,,,,,Above the Break 3,24+ Right Center,,,,McBride,M. McBride,219.0,1.0,1.0,0.0,,,,,,,,,,,,,
221,PT06M25.00S,2023-02-11T00:50:52.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630193,92.9862023653088,49.50980392156863,1610612752,41,53,2023-02-11T00:50:57Z,2200000,False,-2.0,13.0,1,right,I. Quickley driving finger roll Layup (7 PTS),[1630193],1610612752.0,NYK,driving finger roll,,,,,,Restricted Area,0-8 Center,1.36,Made,7.0,Quickley,I. Quickley,,,,,,,,,,,,,,,,,
222,PT06M15.00S,2023-02-11T00:51:07.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630167,,,1610612755,41,53,2023-02-11T00:51:14Z,2210000,False,,,0,,O. Toppin shooting personal FOUL (2 PF) (Harden 2 FT),"[1630167, 201935]",1610612752.0,NYK,shooting,,,,,,Restricted Area,0-8 Center,,,,Toppin,O. Toppin,,,,,,,,200832.0,2.0,0.0,Harden,201935.0,,,,,
224,PT06M15.00S,2023-02-11T00:51:40.0Z,2,REGULAR,freethrow,1 of 2,[],201935,,,1610612755,42,53,2023-02-11T00:51:40Z,2230000,False,,,0,,J. Harden Free Throw 1 of 2 (6 PTS),[201935],1610612755.0,PHI,,,,,,,,,,Made,6.0,Harden,J. Harden,,,,,,,,,,,,,,,,,
225,PT06M15.00S,2023-02-11T00:51:45.4Z,2,REGULAR,substitution,out,[],1629628,,,1610612755,42,53,2023-02-11T00:51:49Z,2240000,False,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,,,,,,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,
226,PT06M15.00S,2023-02-11T00:51:45.4Z,2,REGULAR,substitution,in,[],1629656,,,1610612755,42,53,2023-02-11T00:51:49Z,2250000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,,,,,,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,
227,PT06M15.00S,2023-02-11T00:52:06.0Z,2,REGULAR,freethrow,2 of 2,[],201935,,,1610612755,43,53,2023-02-11T00:52:06Z,2260000,False,,,0,,J. Harden Free Throw 2 of 2 (7 PTS),[201935],1610612755.0,PHI,,,,,,,,,,Made,7.0,Harden,J. Harden,,,,,,,,,,,,,,,,,
228,PT05M53.00S,2023-02-11T00:52:29.3Z,2,REGULAR,3pt,Jump Shot,[],1630167,94.69448094612353,95.34313725490196,1610612752,43,53,2023-02-11T00:52:33Z,2270000,False,227.0,-3.0,1,right,MISS O. Toppin 3PT,[1630167],1610612752.0,NYK,,,,,,,Right Corner 3,24+ Right,22.67,Missed,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,
229,PT05M50.00S,2023-02-11T00:52:32.3Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,43,53,2023-02-11T00:52:33Z,2280000,False,,,0,,J. Embiid REBOUND (Off:1 Def:4),[203954],1610612755.0,PHI,,,,,,,Right Corner 3,24+ Right,,,,Embiid,J. Embiid,228.0,5.0,4.0,1.0,,,,,,,,,,,,,
230,PT05M43.00S,2023-02-11T00:52:39.3Z,2,REGULAR,3pt,Jump Shot,[],201935,32.40801576872536,33.33333333333333,1610612755,43,53,2023-02-11T00:52:43Z,2290000,False,83.0,252.0,1,left,MISS J. Harden 26' step back 3PT,[201935],1610612755.0,PHI,step back,,,,,,Above the Break 3,24+ Right Center,26.55,Missed,,Harden,J. Harden,,,,,,,,,,,,,,,,,
231,PT05M40.00S,2023-02-11T00:52:42.3Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612752,43,53,2023-02-11T00:52:43Z,2300000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:3),[1628392],1610612752.0,NYK,,,,,,,Above the Break 3,24+ Right Center,,,,Hartenstein,I. Hartenstein,230.0,4.0,3.0,1.0,,,,,,,,,,,,,
232,PT05M36.00S,2023-02-11T00:52:47.3Z,2,REGULAR,turnover,bad pass,[],1630193,,,1610612752,43,53,2023-02-11T00:53:06Z,2310000,False,,,0,,I. Quickley bad pass TURNOVER (1 TO),"[1630193, 202699]",1610612752.0,NYK,,,,,,,Above the Break 3,24+ Left Center,,,,Quickley,I. Quickley,,,,,,,,,,,,,1.0,Harris,202699.0,,
233,PT05M36.00S,2023-02-11T00:52:47.3Z,2,REGULAR,steal,,[],202699,,,1610612755,43,53,2023-02-11T00:52:52Z,2320000,False,,,0,,T. Harris STEAL (1 STL),[202699],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,
234,PT05M35.00S,2023-02-11T00:52:57.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628392,,,1610612755,43,53,2023-02-11T00:53:04Z,2330000,False,,,0,,I. Hartenstein personal FOUL (1 PF) (Harden 2 FT),"[1628392, 201935]",1610612752.0,NYK,,,,,,,Mid-Range,16-24 Left,,,,Hartenstein,I. Hartenstein,,,,,,,,1627961.0,1.0,0.0,Harden,201935.0,,,,,
236,PT05M35.00S,2023-02-11T00:53:25.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],201935,,,1610612755,43,53,2023-02-11T00:53:25Z,2350000,False,,,0,,MISS J. Harden Free Throw 1 of 2,[201935],1610612755.0,PHI,,,,,,,,,,Missed,,Harden,J. Harden,,,,,,,,,,,,,,,,,
237,PT05M35.00S,2023-02-11T00:53:25.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,43,53,2023-02-11T00:53:25Z,2360000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,236.0,,,,,,,,,,,,,,,,
238,PT05M35.00S,2023-02-11T00:53:26.3Z,2,REGULAR,substitution,out,[],1630178,,,1610612755,43,53,2023-02-11T00:53:40Z,2370000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,,,,,,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,
239,PT05M35.00S,2023-02-11T00:53:26.3Z,2,REGULAR,substitution,out,[],1630167,,,1610612755,43,53,2023-02-11T00:53:40Z,2380000,False,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,,,,,,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,
240,PT05M35.00S,2023-02-11T00:53:26.3Z,2,REGULAR,substitution,out,[],1630540,,,1610612755,43,53,2023-02-11T00:53:40Z,2390000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,,,,,,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,
241,PT05M35.00S,2023-02-11T00:53:26.3Z,2,REGULAR,substitution,out,[],1628392,,,1610612755,43,53,2023-02-11T00:53:40Z,2400000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,,,,,,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,
242,PT05M35.00S,2023-02-11T00:53:26.3Z,2,REGULAR,substitution,in,[],200782,,,1610612755,43,53,2023-02-11T00:53:40Z,2410000,False,,,0,,SUB in: P. Tucker,[200782],1610612755.0,PHI,,,,,,,,,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,
243,PT05M35.00S,2023-02-11T00:53:26.3Z,2,REGULAR,substitution,in,[],203944,,,1610612755,43,53,2023-02-11T00:53:40Z,2420000,False,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,,,,,,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,
244,PT05M35.00S,2023-02-11T00:53:26.3Z,2,REGULAR,substitution,in,[],1628973,,,1610612755,43,53,2023-02-11T00:53:40Z,2430000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,,,,,,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,
245,PT05M35.00S,2023-02-11T00:53:26.3Z,2,REGULAR,substitution,in,[],1630579,,,1610612755,43,53,2023-02-11T00:53:40Z,2440000,False,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,,,,,,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,
246,PT05M35.00S,2023-02-11T00:53:59.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],201935,,,1610612755,44,53,2023-02-11T00:53:59Z,2450000,False,,,0,,J. Harden Free Throw 2 of 2 (8 PTS),[201935],1610612755.0,PHI,,,,,,,,,,Made,8.0,Harden,J. Harden,,,,,,,,,,,,,,,,,
247,PT05M11.00S,2023-02-11T00:54:23.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,90.3580814717477,51.225490196078425,1610612752,44,55,2023-02-11T00:54:28Z,2460000,False,6.0,38.0,1,right,I. Quickley driving floating Jump Shot (9 PTS),[1630193],1610612752.0,NYK,driving floating,,,,,,Restricted Area,0-8 Center,3.86,Made,9.0,Quickley,I. Quickley,,,,,,,,,,,,,,,,,
248,PT05M01.00S,2023-02-11T00:54:34.7Z,2,REGULAR,3pt,Jump Shot,[],202699,28.465834428383708,80.14705882352942,1610612755,47,55,2023-02-11T00:54:38Z,2470000,False,-151.0,215.0,1,left,T. Harris 26' 3PT  (5 PTS) (J. Embiid 1 AST),"[202699, 203954]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,26.26,Made,5.0,Harris,T. Harris,,,,,J. Embiid,203954.0,1.0,,,,,,,,,,
250,PT04M34.00S,2023-02-11T00:55:00.2Z,2,REGULAR,2pt,Jump Shot,[],203944,92.06636005256242,23.52941176470588,1610612752,47,55,2023-02-11T00:55:05Z,2490000,False,-132.0,22.0,1,right,MISS J. Randle 13' turnaround fadeaway Shot,[203944],1610612752.0,NYK,turnaround fadeaway,,,,,,Mid-Range,8-16 Left,13.42,Missed,,Randle,J. Randle,,,,,,,,,,,,,,,,,
251,PT04M31.00S,2023-02-11T00:55:03.2Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,47,55,2023-02-11T00:55:05Z,2500000,False,,,0,,J. Embiid REBOUND (Off:1 Def:5),[203954],1610612755.0,PHI,,,,,,,Mid-Range,8-16 Left,,,,Embiid,J. Embiid,250.0,6.0,5.0,1.0,,,,,,,,,,,,,
252,PT04M25.00S,2023-02-11T00:55:09.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629001,29.911300919842315,20.833333333333336,1610612755,47,55,2023-02-11T00:57:24Z,2510000,False,146.0,229.0,1,left,MISS D. Melton 27' running 3PT,[1629001],1610612755.0,PHI,running,,,,,,Above the Break 3,24+ Right Center,27.12,Missed,,Melton,D. Melton,,,,,,,,,,,,,,,,,
253,PT04M20.00S,2023-02-11T00:55:14.4Z,2,REGULAR,rebound,defensive,[],1629656,,,1610612752,47,55,2023-02-11T00:55:16Z,2520000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:2),[1629656],1610612752.0,NYK,,,,,,,Above the Break 3,24+ Right Center,,,,Grimes,Q. Grimes,252.0,2.0,2.0,0.0,,,,,,,,,,,,,
