actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
258,PT07M38.00S,2023-02-24T01:18:00.3Z,2,REGULAR,substitution,out,[],1627777,,,1610612755,34,50,2023-02-24T01:18:07Z,2540000,False,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT07M38.00S,2023-02-24T01:18:00.3Z,2,REGULAR,substitution,out,[],1630194,,,1610612755,34,50,2023-02-24T01:18:07Z,2550000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT07M38.00S,2023-02-24T01:18:00.3Z,2,REGULAR,substitution,in,[],200782,,,1610612755,34,50,2023-02-24T01:18:07Z,2560000,False,,,0,,SUB in: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT07M38.00S,2023-02-24T01:18:00.3Z,2,REGULAR,substitution,in,[],203954,,,1610612755,34,50,2023-02-24T01:18:07Z,2570000,False,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT07M38.00S,2023-02-24T01:18:25.7Z,2,REGULAR,freethrow,2 of 2,[],201935,,,1610612755,35,50,2023-02-24T01:18:25Z,2580000,False,,,0,,J. Harden Free Throw 2 of 2 (13 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,,,,,,13.0,,,,,
263,PT07M20.00S,2023-02-24T01:18:45.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,87.0400788436268,44.85294117647059,1610612763,35,50,2023-02-24T01:18:49Z,2590000,False,-26.0,69.0,1,right,MISS T. Jones 7' driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,7.39,Missed,,,,,,,,,,,,,,,,,,
264,PT07M17.00S,2023-02-24T01:18:48.6Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,35,50,2023-02-24T01:18:49Z,2600000,False,,,0,,J. Embiid REBOUND (Off:1 Def:6),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,263.0,7.0,6.0,1.0,,,,,,,,,,,,,,
265,PT07M03.00S,2023-02-24T01:19:03.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203954,10.561760840998687,46.81372549019608,1610612755,35,50,2023-02-24T01:19:10Z,2610000,False,16.0,47.0,1,left,MISS J. Embiid cutting DUNK - blocked,"[203954, 1628991]",1610612755.0,PHI,cutting,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,4.94,Missed,,,,,Jackson Jr.,1628991.0,,,,,,,,,,,,
266,PT07M03.00S,2023-02-24T01:19:03.1Z,2,REGULAR,block,,[],1628991,,,1610612755,35,50,2023-02-24T01:19:06Z,2620000,False,,,0,,J. Jackson Jr. BLOCK (3 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
267,PT06M59.00S,2023-02-24T01:19:07.1Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,35,50,2023-02-24T01:19:10Z,2630000,False,,,0,,J. Konchar REBOUND (Off:2 Def:2),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),0-8 Center,,,265.0,4.0,2.0,2.0,,,,,,,,,,,,,,
268,PT06M57.00S,2023-02-24T01:19:08.6Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1631223,95.58147174770039,48.774509803921575,1610612763,35,52,2023-02-24T01:19:20Z,2640000,False,-6.0,-11.0,1,right,D. Roddy running DUNK (2 PTS) (B. Clarke 2 AST),"[1631223, 1629634]",1610612763.0,MEM,running,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,1.26,Made,,,,,,,,,,,,,2.0,B. Clarke,1629634.0,2.0,,
270,PT06M40.00S,2023-02-24T01:19:28.0Z,2,REGULAR,foul,personal,['2freethrow'],1629634,,,1610612755,35,52,2023-02-24T01:19:34Z,2660000,False,,,0,,B. Clarke shooting personal FOUL (3 PF) (Maxey 2 FT),"[1629634, 1630178]",1610612763.0,MEM,shooting,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,202035.0,3.0,0.0,Maxey,1630178.0,,,,,,,
272,PT06M40.00S,2023-02-24T01:19:37.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,35,52,2023-02-24T01:19:37Z,2680000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT06M40.00S,2023-02-24T01:22:47.9Z,2,REGULAR,substitution,out,[],1628991,,,1610612755,35,52,2023-02-24T01:22:57Z,2690000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT06M40.00S,2023-02-24T01:22:47.9Z,2,REGULAR,substitution,out,[],1629634,,,1610612755,35,52,2023-02-24T01:22:57Z,2700000,False,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT06M40.00S,2023-02-24T01:22:47.9Z,2,REGULAR,substitution,out,[],1626145,,,1610612755,35,52,2023-02-24T01:22:57Z,2710000,False,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT06M40.00S,2023-02-24T01:22:47.9Z,2,REGULAR,substitution,out,[],1629723,,,1610612755,35,52,2023-02-24T01:22:57Z,2720000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT06M40.00S,2023-02-24T01:22:47.9Z,2,REGULAR,substitution,in,[],1630583,,,1610612755,35,52,2023-02-24T01:22:57Z,2730000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT06M40.00S,2023-02-24T01:22:47.9Z,2,REGULAR,substitution,in,[],1629630,,,1610612755,35,52,2023-02-24T01:22:57Z,2740000,False,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT06M40.00S,2023-02-24T01:22:47.9Z,2,REGULAR,substitution,in,[],1628415,,,1610612755,35,52,2023-02-24T01:22:57Z,2750000,False,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT06M40.00S,2023-02-24T01:22:47.9Z,2,REGULAR,substitution,in,[],1630214,,,1610612755,35,52,2023-02-24T01:22:57Z,2760000,False,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT06M40.00S,2023-02-24T01:23:19.7Z,2,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,36,52,2023-02-24T01:23:19Z,2770000,False,,,0,,T. Maxey Free Throw 1 of 2 (3 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,,,,,,,,,,,,,3.0,,,,,
283,PT06M40.00S,2023-02-24T01:23:35.4Z,2,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,37,52,2023-02-24T01:23:35Z,2780000,False,,,0,,T. Maxey Free Throw 2 of 2 (4 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,,,,,,,,,,,,,4.0,,,,,
284,PT06M23.00S,2023-02-24T01:23:52.2Z,2,REGULAR,3pt,Jump Shot,[],1629630,68.9060446780552,75.24509803921569,1610612763,37,52,2023-02-24T01:23:57Z,2790000,False,126.0,240.0,1,right,MISS J. Morant 27' pullup 3PT,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,27.1,Missed,,,,,,,,,,,,,,,,,,
285,PT06M20.00S,2023-02-24T01:23:55.2Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,37,52,2023-02-24T01:23:57Z,2800000,False,,,0,,J. Embiid REBOUND (Off:1 Def:7),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Right Center,,,284.0,8.0,7.0,1.0,,,,,,,,,,,,,,
286,PT06M09.00S,2023-02-24T01:24:06.5Z,2,REGULAR,3pt,Jump Shot,[],201935,9.773324572930349,3.1862745098039227,1610612755,37,52,2023-02-24T01:24:11Z,2810000,False,234.0,39.0,1,left,MISS J. Harden step back 3PT,[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,Right Corner 3,24+ Right,23.74,Missed,,,,,,,,,,,,,,,,,,
287,PT06M05.00S,2023-02-24T01:24:10.5Z,2,REGULAR,rebound,defensive,[],1630214,,,1610612763,37,52,2023-02-24T01:24:11Z,2820000,False,,,0,,X. Tillman REBOUND (Off:1 Def:3),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Right Corner 3,24+ Right,,,286.0,4.0,3.0,1.0,,,,,,,,,,,,,,
289,PT05M58.00S,2023-02-24T01:24:22.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201935,,,1610612763,37,52,2023-02-24T01:24:30Z,2830000,False,,,0,,J. Harden personal FOUL (2 PF) (Aldama 2 FT),"[201935, 1630583]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Left,,,,,,,,,101283.0,2.0,0.0,Aldama,1630583.0,,,,,,,
291,PT05M58.00S,2023-02-24T01:24:44.0Z,2,REGULAR,freethrow,1 of 2,[],1630583,,,1610612763,37,53,2023-02-24T01:24:56Z,2850000,False,,,0,,S. Aldama Free Throw 1 of 2 (3 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,Made,,,,,,,,,,,,,3.0,,,,,
292,PT05M58.00S,2023-02-24T01:24:44.0Z,2,REGULAR,freethrow,2 of 2,[],1630583,,,1610612763,37,53,2023-02-24T01:24:56Z,2860000,False,,,0,,MISS S. Aldama Free Throw 2 of 2,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
293,PT05M56.00S,2023-02-24T01:24:46.0Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,37,53,2023-02-24T01:24:56Z,2870000,False,,,0,,J. Embiid REBOUND (Off:1 Def:8),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,292.0,9.0,8.0,1.0,,,,,,,,,,,,,,
294,PT05M40.00S,2023-02-24T01:25:15.6Z,2,REGULAR,turnover,traveling,[],203954,,,1610612755,37,53,2023-02-24T01:25:20Z,2880000,False,,,0,,J. Embiid traveling TURNOVER (1 TO),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2715.0,,,,,1.0,,,,,,
295,PT05M40.00S,2023-02-24T01:25:19.0Z,2,REGULAR,substitution,out,[],1630178,,,1610612763,37,53,2023-02-24T01:25:25Z,2890000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT05M40.00S,2023-02-24T01:25:19.0Z,2,REGULAR,substitution,in,[],1629001,,,1610612763,37,53,2023-02-24T01:25:25Z,2900000,False,,,0,,SUB in: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT05M31.00S,2023-02-24T01:25:43.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630214,83.75492772667542,53.92156862745098,1610612763,37,53,2023-02-24T01:25:47Z,2910000,False,20.0,100.0,1,right,MISS X. Tillman 10' driving floating Shot,[1630214],1610612763.0,MEM,driving floating,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),8-16 Center,10.21,Missed,,,,,,,,,,,,,,,,,,
298,PT05M29.00S,2023-02-24T01:25:45.0Z,2,REGULAR,rebound,defensive,[],201935,,,1610612755,37,53,2023-02-24T01:25:47Z,2920000,False,,,0,,J. Harden REBOUND (Off:0 Def:3),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,,,297.0,3.0,3.0,0.0,,,,,,,,,,,,,,
299,PT05M04.00S,2023-02-24T01:26:10.3Z,2,REGULAR,2pt,Jump Shot,[],203954,8.196452036793687,27.941176470588232,1610612755,37,53,2023-02-24T01:58:44Z,2930000,False,110.0,25.0,1,left,MISS J. Embiid 11' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Right,11.3,Missed,,,,,,,,,,,,,,,,,,
300,PT04M59.00S,2023-02-24T01:26:15.3Z,2,REGULAR,rebound,offensive,[],1629001,,,1610612755,37,53,2023-02-24T01:58:26Z,2940000,False,,,0,,D. Melton REBOUND (Off:1 Def:0),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Mid-Range,8-16 Right,,,299.0,1.0,0.0,1.0,,,,,,,,,,,,,,
303,PT04M58.00S,2023-02-24T01:26:15.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629001,5.590000152587891,50.0,1610612755,37,53,2023-02-24T01:58:26Z,2970000,False,0.0,0.0,1,left,MISS D. Melton tip Layup,[1629001],1610612755.0,PHI,tip,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
304,PT04M58.00S,2023-02-24T01:26:15.8Z,2,REGULAR,rebound,defensive,[],1630214,,,1610612763,37,53,2023-02-24T01:26:54Z,2980000,False,,,0,,X. Tillman REBOUND (Off:1 Def:4),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,303.0,5.0,4.0,1.0,,,,,,,,,,,,,,
305,PT04M58.00S,2023-02-24T01:26:20.5Z,2,REGULAR,turnover,traveling,[],1629630,,,1610612763,37,53,2023-02-24T01:26:25Z,2990000,False,,,0,,J. Morant traveling TURNOVER (1 TO),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2715.0,,,,,1.0,,,,,,
306,PT04M58.00S,2023-02-24T01:26:31.0Z,2,REGULAR,substitution,out,[],1631223,,,1610612755,37,53,2023-02-24T01:26:35Z,3000000,False,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT04M58.00S,2023-02-24T01:26:31.0Z,2,REGULAR,substitution,in,[],1630217,,,1610612755,37,53,2023-02-24T01:26:35Z,3010000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT04M36.00S,2023-02-24T01:27:07.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201935,32.637976346911955,66.17647058823529,1610612755,37,53,2023-02-24T01:27:11Z,3020000,False,-81.0,254.0,1,left,MISS J. Harden 26' step back 3PT,[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,26.69,Missed,,,,,,,,,,,,,,,,,,
309,PT04M33.00S,2023-02-24T01:27:10.7Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612763,37,53,2023-02-24T01:27:11Z,3030000,False,,,0,,D. Bane REBOUND (Off:0 Def:2),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,,,308.0,2.0,2.0,0.0,,,,,,,,,,,,,,
310,PT04M13.00S,2023-02-24T01:27:30.5Z,2,REGULAR,2pt,Jump Shot,[],1628415,85.5946123521682,33.82352941176471,1610612763,37,53,2023-02-24T01:27:34Z,3040000,False,-81.0,83.0,1,right,MISS D. Brooks 11' pullup Shot,[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Left,11.58,Missed,,,,,,,,,,,,,,,,,,
311,PT04M11.00S,2023-02-24T01:27:32.5Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,37,53,2023-02-24T01:27:34Z,3050000,False,,,0,,J. Embiid REBOUND (Off:1 Def:9),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Left,,,310.0,10.0,9.0,1.0,,,,,,,,,,,,,,
312,PT03M53.00S,2023-02-24T01:27:50.2Z,2,REGULAR,3pt,Jump Shot,[],203954,34.74047306176085,49.26470588235294,1610612755,37,53,2023-02-24T01:27:57Z,3060000,False,4.0,274.0,1,left,MISS J. Embiid 27' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,27.41,Missed,,,,,,,,,,,,,,,,,,
313,PT03M50.00S,2023-02-24T01:27:53.2Z,2,REGULAR,rebound,offensive,[],202699,,,1610612755,37,53,2023-02-24T01:27:57Z,3070000,False,,,0,,T. Harris REBOUND (Off:1 Def:0),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Center,,,312.0,1.0,0.0,1.0,,,,,,,,,,,,,,
314,PT03M38.00S,2023-02-24T01:28:05.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203954,11.350197109067011,53.431372549019606,1610612755,37,53,2023-02-24T01:28:10Z,3080000,False,-17.0,54.0,1,left,MISS J. Embiid turnaround Shot,[203954],1610612755.0,PHI,turnaround,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,5.69,Missed,,,,,,,,,,,,,,,,,,
315,PT03M36.00S,2023-02-24T01:28:07.9Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612763,37,53,2023-02-24T01:28:10Z,3090000,False,,,0,,D. Bane REBOUND (Off:0 Def:3),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,314.0,3.0,3.0,0.0,,,,,,,,,,,,,,
316,PT03M28.00S,2023-02-24T01:28:17.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629001,,,1610612763,37,53,2023-02-24T01:28:26Z,3100000,False,,,0,,D. Melton shooting personal FOUL (3 PF) (Aldama 2 FT),"[1629001, 1630583]",1610612755.0,PHI,shooting,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,,,,,,,,,202035.0,3.0,0.0,Aldama,1630583.0,,,,,,,
318,PT03M28.00S,2023-02-24T01:28:40.7Z,2,REGULAR,freethrow,1 of 2,[],1630583,,,1610612763,37,53,2023-02-24T01:28:40Z,3120000,False,,,0,,MISS S. Aldama Free Throw 1 of 2,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
319,PT03M28.00S,2023-02-24T01:28:40.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,37,53,2023-02-24T01:28:40Z,3130000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,318.0,,,,,,,,,,,,,,,,,
320,PT03M28.00S,2023-02-24T01:28:44.5Z,2,REGULAR,substitution,out,[],1629001,,,1610612763,37,53,2023-02-24T01:28:50Z,3140000,False,,,0,,SUB out: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT03M28.00S,2023-02-24T01:28:44.5Z,2,REGULAR,substitution,in,[],1630178,,,1610612763,37,53,2023-02-24T01:28:50Z,3150000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT03M28.00S,2023-02-24T01:29:00.0Z,2,REGULAR,freethrow,2 of 2,[],1630583,,,1610612763,37,54,2023-02-24T01:29:00Z,3160000,False,,,0,,S. Aldama Free Throw 2 of 2 (4 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,Made,,,,,,,,,,,,,4.0,,,,,
323,PT03M05.00S,2023-02-24T01:29:25.7Z,2,REGULAR,3pt,Jump Shot,[],203954,34.346254927726676,61.76470588235294,1610612755,37,54,2023-02-24T01:29:32Z,3170000,False,-59.0,270.0,1,left,MISS J. Embiid 27' step back 3PT,[203954],1610612755.0,PHI,step back,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,27.67,Missed,,,,,,,,,,,,,,,,,,
324,PT03M03.00S,2023-02-24T01:29:27.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,37,54,2023-02-24T01:29:32Z,3180000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Center,,,323.0,,,,,,,,,,,,,,,,,
325,PT03M03.00S,2023-02-24T01:29:31.3Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612755,37,54,2023-02-24T01:29:37Z,3190000,False,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,101283.0,,,,,,,,,,,
326,PT02M50.00S,2023-02-24T01:29:55.2Z,2,REGULAR,turnover,traveling,[],1630217,,,1610612763,37,54,2023-02-24T01:30:00Z,3200000,False,,,0,,D. Bane traveling TURNOVER (3 TO),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Mid-Range,16-24 Right,,,,,,,,,202035.0,,,,,3.0,,,,,,
327,PT02M50.00S,2023-02-24T01:30:01.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,37,54,2023-02-24T01:30:01Z,3210000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT02M50.00S,2023-02-24T01:33:26.6Z,2,REGULAR,substitution,out,[],1630583,,,1610612755,37,54,2023-02-24T01:33:31Z,3220000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT02M50.00S,2023-02-24T01:33:26.6Z,2,REGULAR,substitution,in,[],1628991,,,1610612755,37,54,2023-02-24T01:33:31Z,3230000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT02M36.00S,2023-02-24T01:33:49.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630178,8.327858081471746,44.36274509803921,1610612755,39,54,2023-02-24T01:33:53Z,3240000,False,28.0,26.0,1,left,T. Maxey driving floating Jump Shot (6 PTS) (J. Embiid 2 AST),"[1630178, 203954]",1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,3.82,Made,,,,,,,,,,,,,6.0,J. Embiid,203954.0,2.0,,
332,PT02M12.00S,2023-02-24T01:34:13.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,85.46320630749014,45.09803921568627,1610612763,39,56,2023-02-24T01:34:16Z,3260000,False,-25.0,84.0,1,right,D. Bane 8' driving floating Jump Shot (21 PTS) (J. Morant 2 AST),"[1630217, 1629630]",1610612763.0,MEM,driving floating,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,8.76,Made,,,,,,,,,,,,,21.0,J. Morant,1629630.0,2.0,,
334,PT01M47.00S,2023-02-24T01:34:38.9Z,2,REGULAR,3pt,Jump Shot,[],1630178,34.346254927726676,36.76470588235294,1610612755,39,56,2023-02-24T01:34:43Z,3280000,False,66.0,270.0,1,left,MISS T. Maxey 27' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,27.84,Missed,,,,,,,,,,,,,,,,,,
335,PT01M43.00S,2023-02-24T01:34:42.9Z,2,REGULAR,rebound,defensive,[],1630214,,,1610612763,39,56,2023-02-24T01:34:43Z,3290000,False,,,0,,X. Tillman REBOUND (Off:1 Def:5),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Above the Break 3,24+ Center,,,334.0,6.0,5.0,1.0,,,,,,,,,,,,,,
336,PT01M38.00S,2023-02-24T01:34:47.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630217,94.92444152431011,1.470588235294116,1610612763,39,56,2023-02-24T01:34:52Z,3300000,False,-243.0,-5.0,1,right,MISS D. Bane 24' running 3PT,[1630217],1610612763.0,MEM,running,,,Bane,D. Bane,,,,,Left Corner 3,24+ Left,24.26,Missed,,,,,,,,,,,,,,,,,,
337,PT01M35.00S,2023-02-24T01:34:50.4Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,39,56,2023-02-24T01:34:52Z,3310000,False,,,0,,T. Harris REBOUND (Off:1 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Left Corner 3,24+ Left,,,336.0,2.0,1.0,1.0,,,,,,,,,,,,,,
338,PT01M28.00S,2023-02-24T01:34:57.5Z,2,REGULAR,3pt,Jump Shot,[],201935,33.163600525624176,45.833333333333336,1610612755,42,56,2023-02-24T01:35:03Z,3320000,False,21.0,259.0,1,left,J. Harden 26' 3PT  (16 PTS) (T. Harris 1 AST),"[201935, 202699]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,26.0,Made,,,,,,,,,,,,,16.0,T. Harris,202699.0,1.0,,
340,PT01M05.00S,2023-02-24T01:35:19.8Z,2,REGULAR,3pt,Jump Shot,[],1628415,75.73915900131406,87.5,1610612763,42,56,2023-02-24T01:35:23Z,3340000,False,188.0,176.0,1,right,MISS D. Brooks 25' step back 3PT,[1628415],1610612763.0,MEM,step back,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,25.69,Missed,,,,,,,,,,,,,,,,,,
341,PT01M03.00S,2023-02-24T01:35:21.8Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,42,56,2023-02-24T01:35:23Z,3350000,False,,,0,,J. Embiid REBOUND (Off:1 Def:10),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Right Center,,,340.0,11.0,10.0,1.0,,,,,,,,,,,,,,
