shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
11:02,176,PT11M02.00S,2022-12-11T23:38:48.4Z,2,REGULAR,foul,personal,['1freethrow'],1629003,,,1610612766,24,26,2022-12-11T23:38:55Z,1740000,False,,,0,,S. Milton shooting personal FOUL (1 PF) (Oubre Jr. 1 FT),"[1629003, 1626162]",18,1610612755.0,PHI,shooting,,,Milton,S. Milton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202007.0,1.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,
11:02,178,PT11M02.00S,2022-12-11T23:39:12.8Z,2,REGULAR,freethrow,1 of 1,[],1626162,,,1610612766,24,27,2022-12-11T23:39:12Z,1760000,False,,,0,,K. Oubre Jr. Free Throw 1 of 1 (11 PTS),[1626162],12,1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,,,,,,,,,,11.0,,,,,,,,
10:53,179,PT10M53.00S,2022-12-11T23:39:21.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629003,18.610381077529567,46.81372549019608,1610612755,24,27,2022-12-11T23:39:26Z,1770000,False,16.0,122.0,1,left,MISS S. Milton 12' driving floating Shot,[1629003],18,1610612755.0,PHI,driving floating,,,Milton,S. Milton,,,,,In The Paint (Non-RA),8-16 Center,12.34,Missed,,,,,,,,,,,,,,,,,,
10:50,180,PT10M50.00S,2022-12-11T23:39:24.9Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612766,24,27,2022-12-11T23:39:26Z,1780000,False,,,0,,T. Rozier REBOUND (Off:0 Def:3),[1626179],3,1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,,,179.0,3.0,3.0,0.0,,,,,,,,,,,,,,
10:43,181,PT10M43.00S,2022-12-11T23:39:32.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,92.72339027595268,55.63725490196079,1610612766,24,29,2022-12-12T01:51:27Z,1790000,False,28.0,16.0,1,right,T. Rozier Layup (10 PTS),[1626179],3,1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,3.24,Made,,,,,,,,,,10.0,,,,,,,,
10:29,182,PT10M29.00S,2022-12-11T23:39:46.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627788,6.521024967148489,41.42156862745098,1610612755,24,29,2022-12-11T23:39:52Z,1800000,False,43.0,9.0,1,left,MISS F. Korkmaz driving Layup,[1627788],30,1610612755.0,PHI,driving,,,Korkmaz,F. Korkmaz,,,,,In The Paint (Non-RA),0-8 Center,4.38,Missed,,,,,,,,,,,,,,,,,,
10:26,183,PT10M26.00S,2022-12-11T23:39:49.5Z,2,REGULAR,rebound,offensive,[],1626149,,,1610612755,24,29,2022-12-11T23:39:49Z,1810000,False,,,0,,M. Harrell REBOUND (Off:1 Def:0),[1626149],5,1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,In The Paint (Non-RA),0-8 Center,,,182.0,1.0,0.0,1.0,,,,,,,,,,,,,,
10:12,184,PT10M12.00S,2022-12-11T23:40:02.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626149,5.075558475689881,50.49019607843137,1610612755,26,29,2022-12-11T23:40:05Z,1820000,False,-2.0,-5.0,1,left,M. Harrell DUNK (7 PTS) (S. Milton 2 AST),"[1626149, 1629003]",5,1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,,,,,,7.0,S. Milton,1629003.0,2.0,,,,,
10:03,186,PT10M03.00S,2022-12-11T23:40:12.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626179,92.06636005256242,53.92156862745098,1610612766,26,31,2022-12-11T23:40:18Z,1840000,False,20.0,22.0,1,right,T. Rozier driving Hook (12 PTS),[1626179],3,1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,2.95,Made,,,,,,,,,,12.0,,,,,,,,
09:51,187,PT09M51.00S,2022-12-11T23:40:27.9Z,2,REGULAR,foul,personal,['2freethrow'],1626179,,,1610612755,26,31,2022-12-11T23:40:38Z,1850000,False,,,0,,T. Rozier shooting personal FOUL (2 PF) (Milton 2 FT),"[1626179, 1629003]",3,1610612766.0,CHA,shooting,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,,,,202007.0,2.0,0.0,Milton,1629003.0,,,,,,,,,
09:51,189,PT09M51.00S,2022-12-11T23:41:07.0Z,2,REGULAR,freethrow,1 of 2,[],1629003,,,1610612755,27,31,2022-12-11T23:41:27Z,1870000,False,,,0,,S. Milton Free Throw 1 of 2 (6 PTS),[1629003],18,1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
09:51,190,PT09M51.00S,2022-12-11T23:41:08.0Z,2,REGULAR,substitution,out,[],1629680,,,1610612755,27,31,2022-12-11T23:41:14Z,1880000,False,,,0,,SUB out: M. Thybulle,[1629680],22,1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
09:51,191,PT09M51.00S,2022-12-11T23:41:08.0Z,2,REGULAR,substitution,out,[],1627788,,,1610612755,27,31,2022-12-11T23:41:14Z,1890000,False,,,0,,SUB out: F. Korkmaz,[1627788],30,1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,,
09:51,192,PT09M51.00S,2022-12-11T23:41:08.0Z,2,REGULAR,substitution,in,[],201935,,,1610612755,27,31,2022-12-11T23:41:14Z,1900000,False,,,0,,SUB in: J. Harden,[201935],1,1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
09:51,193,PT09M51.00S,2022-12-11T23:41:08.0Z,2,REGULAR,substitution,in,[],202699,,,1610612755,27,31,2022-12-11T23:41:14Z,1910000,False,,,0,,SUB in: T. Harris,[202699],12,1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
09:51,194,PT09M51.00S,2022-12-11T23:41:07.0Z,2,REGULAR,freethrow,2 of 2,[],1629003,,,1610612755,27,31,2022-12-11T23:41:27Z,1920000,False,,,0,,MISS S. Milton Free Throw 2 of 2,[1629003],18,1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
09:49,195,PT09M49.00S,2022-12-11T23:41:09.0Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612766,27,31,2022-12-11T23:41:27Z,1930000,False,,,0,,N. Richards REBOUND (Off:0 Def:1),[1630208],4,1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,194.0,1.0,1.0,0.0,,,,,,,,,,,,,,
09:34,196,PT09M34.00S,2022-12-11T23:41:42.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626179,90.62089356110381,56.61764705882353,1610612766,27,31,2022-12-11T23:41:59Z,1940000,False,33.0,36.0,1,right,MISS T. Rozier driving Hook,[1626179],3,1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,4.87,Missed,,,,,,,,,,,,,,,,,,
09:34,197,PT09M34.00S,2022-12-11T23:41:42.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,27,31,2022-12-11T23:41:59Z,1950000,False,,,0,,TEAM offensive REBOUND,[],,1610612766.0,CHA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,196.0,,,,,,,,,,,,,,,,,
09:34,198,PT09M34.00S,2022-12-11T23:41:54.6Z,2,REGULAR,foul,personal,[],201935,,,1610612766,27,31,2022-12-11T23:42:01Z,1960000,False,,,0,,J. Harden loose ball personal FOUL (1 PF),"[201935, 1630208]",1,1610612755.0,PHI,loose ball,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202007.0,1.0,0.0,Richards,1630208.0,,,,,,,,,
09:34,200,PT09M34.00S,2022-12-11T23:42:01.1Z,2,REGULAR,substitution,out,[],1627777,,,1610612766,27,31,2022-12-11T23:42:03Z,1980000,False,,,0,,SUB out: G. Niang,[1627777],20,1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
09:34,201,PT09M34.00S,2022-12-11T23:42:01.1Z,2,REGULAR,substitution,in,[],200782,,,1610612766,27,31,2022-12-11T23:42:03Z,1990000,False,,,0,,SUB in: P. Tucker,[200782],17,1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
09:19,202,PT09M19.00S,2022-12-11T23:42:25.3Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612766,27,31,2022-12-11T23:42:30Z,2000000,False,,,0,,CHA shot clock Team TURNOVER,[],,1610612766.0,CHA,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,202007.0,,,,,,,,,,,,,
09:09,204,PT09M09.00S,2022-12-11T23:42:51.4Z,2,REGULAR,substitution,out,[],1626162,,,1610612755,27,31,2022-12-11T23:42:57Z,2020000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],12,1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
09:09,205,PT09M09.00S,2022-12-11T23:42:51.4Z,2,REGULAR,substitution,in,[],1631121,,,1610612755,27,31,2022-12-11T23:42:57Z,2030000,False,,,0,,SUB in: B. McGowens,[1631121],7,1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
09:01,208,PT09M01.00S,2022-12-11T23:43:14.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201935,26.231931668856767,85.04901960784314,1610612755,27,31,2022-12-11T23:43:58Z,2040000,False,-175.0,194.0,1,left,MISS J. Harden 26' pullup 3PT,[201935],1,1610612755.0,PHI,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,26.15,Missed,,,,,,,,,,,,,,,,,,
08:58,209,PT08M58.00S,2022-12-11T23:43:17.5Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612766,27,31,2022-12-11T23:43:17Z,2050000,False,,,0,,N. Richards REBOUND (Off:0 Def:2),[1630208],4,1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Left Center,,,208.0,2.0,2.0,0.0,,,,,,,,,,,,,,
08:43,210,PT08M43.00S,2022-12-11T23:43:35.1Z,2,REGULAR,foul,personal,['2freethrow'],200782,,,1610612766,27,31,2022-12-11T23:43:43Z,2060000,False,,,0,,P. Tucker shooting personal FOUL (2 PF) (Richards 2 FT),"[200782, 1630208]",17,1610612755.0,PHI,shooting,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203592.0,2.0,0.0,Richards,1630208.0,,,,,,,,,
08:43,212,PT08M43.00S,2022-12-11T23:44:08.0Z,2,REGULAR,freethrow,1 of 2,[],1630208,,,1610612766,27,32,2022-12-11T23:44:08Z,2080000,False,,,0,,N. Richards Free Throw 1 of 2 (1 PTS),[1630208],4,1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
08:43,213,PT08M43.00S,2022-12-11T23:44:32.6Z,2,REGULAR,freethrow,2 of 2,[],1630208,,,1610612766,27,33,2022-12-11T23:44:32Z,2090000,False,,,0,,N. Richards Free Throw 2 of 2 (2 PTS),[1630208],4,1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
08:21,214,PT08M21.00S,2022-12-11T23:45:01.6Z,2,REGULAR,foul,personal,['3freethrow'],1629667,,,1610612755,27,33,2022-12-11T23:45:10Z,2100000,False,,,0,,J. McDaniels shooting personal FOUL (2 PF) (Tucker 3 FT),"[1629667, 200782]",6,1610612766.0,CHA,shooting,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,,,,,,,203592.0,2.0,0.0,Tucker,200782.0,,,,,,,,,
08:21,216,PT08M21.00S,2022-12-11T23:45:29.2Z,2,REGULAR,freethrow,1 of 3,[],200782,,,1610612755,28,33,2022-12-11T23:45:29Z,2120000,False,,,0,,P. Tucker Free Throw 1 of 3 (1 PTS),[200782],17,1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
08:21,217,PT08M21.00S,2022-12-11T23:45:45.5Z,2,REGULAR,freethrow,2 of 3,[],200782,,,1610612755,29,33,2022-12-11T23:45:45Z,2130000,False,,,0,,P. Tucker Free Throw 2 of 3 (2 PTS),[200782],17,1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
08:21,218,PT08M21.00S,2022-12-11T23:45:47.6Z,2,REGULAR,substitution,out,[],1626149,,,1610612755,29,33,2022-12-11T23:46:03Z,2140000,False,,,0,,SUB out: M. Harrell,[1626149],5,1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,
08:21,219,PT08M21.00S,2022-12-11T23:45:47.6Z,2,REGULAR,substitution,out,[],1629003,,,1610612755,29,33,2022-12-11T23:46:03Z,2150000,False,,,0,,SUB out: S. Milton,[1629003],18,1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
08:21,220,PT08M21.00S,2022-12-11T23:45:47.6Z,2,REGULAR,substitution,out,[],1626179,,,1610612755,29,33,2022-12-11T23:46:03Z,2160000,False,,,0,,SUB out: T. Rozier,[1626179],3,1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
08:21,221,PT08M21.00S,2022-12-11T23:45:47.6Z,2,REGULAR,substitution,out,[],1630539,,,1610612755,29,33,2022-12-11T23:46:03Z,2170000,False,,,0,,SUB out: K. Jones,[1630539],23,1610612766.0,CHA,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
08:21,222,PT08M21.00S,2022-12-11T23:45:47.6Z,2,REGULAR,substitution,in,[],203954,,,1610612755,29,33,2022-12-11T23:46:03Z,2180000,False,,,0,,SUB in: J. Embiid,[203954],21,1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
08:21,223,PT08M21.00S,2022-12-11T23:45:47.6Z,2,REGULAR,substitution,in,[],1629001,,,1610612755,29,33,2022-12-11T23:46:03Z,2190000,False,,,0,,SUB in: D. Melton,[1629001],8,1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
08:21,224,PT08M21.00S,2022-12-11T23:45:47.6Z,2,REGULAR,substitution,in,[],1629023,,,1610612755,29,33,2022-12-11T23:46:03Z,2200000,False,,,0,,SUB in: P. Washington,[1629023],25,1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
08:21,225,PT08M21.00S,2022-12-11T23:45:47.6Z,2,REGULAR,substitution,in,[],1630177,,,1610612755,29,33,2022-12-11T23:46:03Z,2210000,False,,,0,,SUB in: T. Maledon,[1630177],9,1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
08:21,226,PT08M21.00S,2022-12-11T23:46:16.2Z,2,REGULAR,freethrow,3 of 3,[],200782,,,1610612755,30,33,2022-12-11T23:46:16Z,2220000,False,,,0,,P. Tucker Free Throw 3 of 3 (3 PTS),[200782],17,1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
08:08,227,PT08M08.00S,2022-12-11T23:46:29.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,86.94152431011827,57.35294117647059,1610612766,30,33,2022-12-11T23:46:33Z,2230000,False,37.0,70.0,1,right,MISS P. Washington 7' floating Shot,[1629023],25,1610612766.0,CHA,floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,7.93,Missed,,,,,,,,,,,,,,,,,,
08:05,228,PT08M05.00S,2022-12-11T23:46:32.7Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,30,33,2022-12-11T23:46:33Z,2240000,False,,,0,,J. Embiid REBOUND (Off:2 Def:3),[203954],21,1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,227.0,5.0,3.0,2.0,,,,,,,,,,,,,,
07:51,229,PT07M51.00S,2022-12-11T23:46:46.8Z,2,REGULAR,3pt,Jump Shot,[],203954,28.33442838370565,76.7156862745098,1610612755,33,33,2022-12-11T23:46:50Z,2250000,False,-134.0,214.0,1,left,J. Embiid 25' 3PT  (11 PTS) (T. Harris 1 AST),"[203954, 202699]",21,1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,25.21,Made,,,,,,,,,,11.0,T. Harris,202699.0,1.0,,,,,
07:42,231,PT07M42.00S,2022-12-11T23:46:59.0Z,2,REGULAR,foul,personal,[],202699,,,1610612766,33,33,2022-12-11T23:47:04Z,2270000,False,,,0,,T. Harris personal FOUL (1 PF),"[202699, 1629667]",12,1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Center,,,,,,,1179.0,1.0,0.0,McDaniels,1629667.0,,,,,,,,,
07:33,233,PT07M33.00S,2022-12-11T23:47:24.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630177,89.56964520367937,54.90196078431373,1610612766,33,33,2022-12-11T23:47:27Z,2290000,False,25.0,46.0,1,right,MISS T. Maledon driving floating Shot,[1630177],9,1610612766.0,CHA,driving floating,,,Maledon,T. Maledon,,,,,In The Paint (Non-RA),0-8 Center,5.17,Missed,,,,,,,,,,,,,,,,,,
07:31,234,PT07M31.00S,2022-12-11T23:47:26.5Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612755,33,33,2022-12-11T23:47:27Z,2300000,False,,,0,,D. Melton REBOUND (Off:0 Def:2),[1629001],8,1610612755.0,PHI,,,,Melton,D. Melton,,,,,In The Paint (Non-RA),0-8 Center,,,233.0,2.0,2.0,0.0,,,,,,,,,,,,,,
07:22,235,PT07M22.00S,2022-12-11T23:47:35.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201935,5.469776609724048,50.245098039215684,1610612755,35,33,2022-12-11T23:47:38Z,2310000,False,-1.0,-1.0,1,left,J. Harden driving Layup (7 PTS),[201935],1,1610612755.0,PHI,driving,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,0.16,Made,,,,,,,,,,7.0,,,,,,,,
06:58,236,PT06M58.00S,2022-12-11T23:47:58.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,86.94152431011827,50.49019607843137,1610612766,35,33,2022-12-11T23:48:04Z,2320000,False,2.0,70.0,1,right,MISS P. Washington 7' turnaround Shot,[1629023],25,1610612766.0,CHA,turnaround,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,7.02,Missed,,,,,,,,,,,,,,,,,,
06:56,237,PT06M56.00S,2022-12-11T23:48:00.8Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,35,33,2022-12-11T23:48:04Z,2330000,False,,,0,,J. Embiid REBOUND (Off:2 Def:4),[203954],21,1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,236.0,6.0,4.0,2.0,,,,,,,,,,,,,,
06:53,238,PT06M53.00S,2022-12-11T23:48:04.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",202699,5.601182654402102,48.529411764705884,1610612755,37,33,2022-12-11T23:48:09Z,2340000,False,7.0,0.0,1,left,T. Harris running DUNK (2 PTS) (J. Embiid 1 AST),"[202699, 203954]",12,1610612755.0,PHI,running,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,0.74,Made,,,,,,,,,,2.0,J. Embiid,203954.0,1.0,,,,,
06:53,240,PT06M53.00S,2022-12-11T23:48:10.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,37,33,2022-12-11T23:48:10Z,2360000,False,,,0,,CHA Timeout,[],,1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:53,241,PT06M53.00S,2022-12-11T23:50:22.4Z,2,REGULAR,substitution,out,[],1630208,,,1610612766,37,33,2022-12-11T23:50:42Z,2370000,False,,,0,,SUB out: N. Richards,[1630208],4,1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
06:53,242,PT06M53.00S,2022-12-11T23:50:22.4Z,2,REGULAR,substitution,in,[],203486,,,1610612766,37,33,2022-12-11T23:50:42Z,2380000,False,,,0,,SUB in: M. Plumlee,[203486],24,1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
06:35,243,PT06M35.00S,2022-12-11T23:51:26.8Z,2,REGULAR,turnover,out-of-bounds,[],1631121,,,1610612766,37,33,2022-12-11T23:51:33Z,2390000,False,,,0,,B. McGowens lost ball out-of-bounds TURNOVER (2 TO),[1631121],7,1610612766.0,CHA,lost ball,,,McGowens,B. McGowens,,,,,Mid-Range,8-16 Left,,,,,,,203592.0,,,,,,,,,,,2.0,,
06:25,244,PT06M25.00S,2022-12-11T23:51:48.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203954,18.084756898817346,40.931372549019606,1610612755,39,33,2022-12-11T23:51:53Z,2400000,False,45.0,117.0,1,left,J. Embiid 12' Jump Shot (13 PTS) (J. Harden 2 AST),"[203954, 201935]",21,1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,12.59,Made,,,,,,,,,,13.0,J. Harden,201935.0,2.0,,,,,
06:08,246,PT06M08.00S,2022-12-11T23:52:04.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629667,86.94152431011827,43.13725490196079,1610612766,39,33,2022-12-11T23:52:08Z,2420000,False,-34.0,70.0,1,right,MISS J. McDaniels 7' floating Shot,[1629667],6,1610612766.0,CHA,floating,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,7.81,Missed,,,,,,,,,,,,,,,,,,
06:06,247,PT06M06.00S,2022-12-11T23:52:06.2Z,2,REGULAR,rebound,offensive,[],203486,,,1610612766,39,33,2022-12-11T23:52:08Z,2430000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:4),[203486],24,1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,246.0,5.0,4.0,1.0,,,,,,,,,,,,,,
05:59,248,PT05M59.00S,2022-12-11T23:52:13.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629667,68.9388961892247,21.813725490196077,1610612766,39,33,2022-12-11T23:52:18Z,2440000,False,-141.0,239.0,1,right,MISS J. McDaniels 27' 3PT,[1629667],6,1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,27.79,Missed,,,,,,,,,,,,,,,,,,
05:55,249,PT05M55.00S,2022-12-11T23:52:17.2Z,2,REGULAR,rebound,defensive,[],201935,,,1610612755,39,33,2022-12-11T23:52:18Z,2450000,False,,,0,,J. Harden REBOUND (Off:1 Def:5),[201935],1,1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,248.0,6.0,5.0,1.0,,,,,,,,,,,,,,
05:51,250,PT05M51.00S,2022-12-11T23:52:24.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202699,5.469776609724048,45.83333333333333,1610612755,41,33,2022-12-11T23:52:30Z,2460000,False,21.0,-1.0,1,left,T. Harris driving Layup (4 PTS) (D. Melton 2 AST),"[202699, 1629001]",12,1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,,,,,,4.0,D. Melton,1629001.0,2.0,,,,,
05:51,252,PT05M51.00S,2022-12-11T23:52:27.4Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629023,,,1610612755,41,33,2022-12-11T23:52:34Z,2480000,False,,,0,,P. Washington shooting personal FOUL (1 PF) (Harris 1 FT),"[1629023, 202699]",25,1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,1179.0,1.0,0.0,Harris,202699.0,,,,,,,,,
05:51,254,PT05M51.00S,2022-12-11T23:52:38.8Z,2,REGULAR,substitution,out,[],1631121,,,1610612755,41,33,2022-12-11T23:52:58Z,2500000,False,,,0,,SUB out: B. McGowens,[1631121],7,1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
05:51,255,PT05M51.00S,2022-12-11T23:52:38.8Z,2,REGULAR,substitution,out,[],1630177,,,1610612755,41,33,2022-12-11T23:52:58Z,2510000,False,,,0,,SUB out: T. Maledon,[1630177],9,1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
05:51,256,PT05M51.00S,2022-12-11T23:52:38.8Z,2,REGULAR,substitution,in,[],1626179,,,1610612755,41,33,2022-12-11T23:52:58Z,2520000,False,,,0,,SUB in: T. Rozier,[1626179],3,1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
05:51,257,PT05M51.00S,2022-12-11T23:52:38.8Z,2,REGULAR,substitution,in,[],1626162,,,1610612755,41,33,2022-12-11T23:52:58Z,2530000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],12,1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
05:51,258,PT05M51.00S,2022-12-11T23:53:04.0Z,2,REGULAR,freethrow,1 of 1,[],202699,,,1610612755,42,33,2022-12-11T23:53:04Z,2540000,False,,,0,,T. Harris Free Throw 1 of 1 (5 PTS),[202699],12,1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
05:30,259,PT05M30.00S,2022-12-11T23:53:27.3Z,2,REGULAR,turnover,out-of-bounds,[],1629667,,,1610612766,42,33,2022-12-11T23:53:35Z,2550000,False,,,0,,J. McDaniels bad pass out-of-bounds TURNOVER (1 TO),[1629667],6,1610612766.0,CHA,bad pass,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Left,,,,,,,203592.0,,,,,,,,,,,1.0,,
05:13,260,PT05M13.00S,2022-12-11T23:53:54.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203954,5.601182654402102,46.568627450980394,1610612755,42,33,2022-12-11T23:53:59Z,2560000,False,17.0,0.0,1,left,MISS J. Embiid driving Layup,[203954],21,1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,1.72,Missed,,,,,,,,,,,,,,,,,,
