actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
88,PT04M05.00S,2022-11-08T01:16:16.8Z,1,REGULAR,substitution,out,[],1629028,,,1610612755,20,13,2022-11-08T01:16:44Z,860000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M05.00S,2022-11-08T01:16:16.8Z,1,REGULAR,substitution,in,[],1627777,,,1610612755,20,13,2022-11-08T01:16:44Z,870000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M05.00S,2022-11-08T01:16:16.8Z,1,REGULAR,substitution,in,[],203954,,,1610612755,20,13,2022-11-08T01:16:44Z,880000,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M05.00S,2022-11-08T01:16:16.8Z,1,REGULAR,substitution,in,[],1626166,,,1610612755,20,13,2022-11-08T01:16:44Z,890000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M05.00S,2022-11-08T01:16:16.8Z,1,REGULAR,substitution,in,[],1629111,,,1610612755,20,13,2022-11-08T01:16:44Z,900000,,,0,,SUB in: J. Landale,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M05.00S,2022-11-08T01:16:16.8Z,1,REGULAR,substitution,in,[],1627814,,,1610612755,20,13,2022-11-08T01:16:44Z,910000,,,0,,SUB in: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M55.00S,2022-11-08T01:16:50.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629001,8.459264126149804,50.49019607843137,1610612755,22,13,2022-11-08T01:16:56Z,920000,-2.0,27.0,1,left,D. Melton driving Layup (5 PTS),[1629001],1610612755.0,PHI,driving,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,2.71,Made,5.0,,,,,,,,,,,,,,,,,
95,PT03M45.00S,2022-11-08T01:17:00.3Z,1,REGULAR,3pt,Jump Shot,[],1628969,76.26478318002628,8.57843137254902,1610612756,22,13,2022-11-08T01:17:04Z,930000,-207.0,171.0,1,right,MISS M. Bridges 26' 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,26.83,Missed,,,,,,,,,,,,,,,,,,
96,PT03M41.00S,2022-11-08T01:17:04.3Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,22,13,2022-11-08T01:17:04Z,940000,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,,,,,,,,95.0,2.0,2.0,0.0,,,,,,,,,
97,PT03M37.00S,2022-11-08T01:17:10.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202699,6.750985545335084,44.11764705882353,1610612755,24,13,2022-11-08T01:17:15Z,950000,29.0,11.0,1,left,T. Harris running Layup (8 PTS),[202699],1610612755.0,PHI,running,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,3.14,Made,8.0,,,,,,,,,,,,,,,,,
98,PT03M37.00S,2022-11-08T01:17:13.0Z,1,REGULAR,foul,personal,['1freethrow'],1627814,,,1610612755,24,13,2022-11-08T01:17:22Z,960000,,,0,,D. Lee shooting personal FOUL (1 PF) (Harris 1 FT),"[1627814, 202699]",1610612756.0,PHX,shooting,,,Lee,D. Lee,,,,,Restricted Area,0-8 Center,,,,,,,201638.0,,,,,,,,,,1.0,0.0,Harris,202699.0
101,PT03M37.00S,2022-11-08T01:17:23.9Z,1,REGULAR,substitution,in,[],1629003,,,1610612755,24,13,2022-11-08T01:17:33Z,990000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M37.00S,2022-11-08T01:17:23.9Z,1,REGULAR,substitution,out,[],1630178,,,1610612755,24,13,2022-11-08T01:17:49Z,1000000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M37.00S,2022-11-08T01:17:50.9Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],202699,,,1610612755,25,13,2022-11-08T01:17:50Z,1010000,,,0,,T. Harris Free Throw 1 of 1 (9 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
104,PT03M20.00S,2022-11-08T01:18:07.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629111,86.64586070959264,59.31372549019608,1610612756,25,13,2022-11-08T01:18:12Z,1020000,47.0,73.0,1,right,MISS J. Landale 8' floating Shot,[1629111],1610612756.0,PHX,floating,,,Landale,J. Landale,,,,,In The Paint (Non-RA),8-16 Right,8.66,Missed,,,,,,,,,,,,,,,,,,
105,PT03M17.00S,2022-11-08T01:18:10.7Z,1,REGULAR,rebound,defensive,[],1629003,,,1610612755,25,13,2022-11-08T01:18:12Z,1030000,,,0,,S. Milton REBOUND (Off:0 Def:1),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,104.0,1.0,1.0,0.0,,,,,,,,,
106,PT03M09.00S,2022-11-08T01:18:19.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202699,5.568331143232584,48.0392156862745,1610612755,27,13,2022-11-08T01:18:24Z,1040000,10.0,0.0,1,left,T. Harris cutting Layup (11 PTS) (J. Embiid 1 AST),"[202699, 203954]",1610612755.0,PHI,cutting,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,0.98,Made,11.0,J. Embiid,203954.0,1.0,,,,,,,,,,,,,,
108,PT03M09.00S,2022-11-08T01:18:27.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,27,13,2022-11-08T01:18:27Z,1060000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M09.00S,2022-11-08T01:21:05.8Z,1,REGULAR,substitution,out,[],1628969,,,1610612756,27,13,2022-11-08T01:21:17Z,1070000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M09.00S,2022-11-08T01:21:05.8Z,1,REGULAR,substitution,in,[],203967,,,1610612756,27,13,2022-11-08T01:21:17Z,1080000,,,0,,SUB in: D. Saric,[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M48.00S,2022-11-08T01:21:38.3Z,1,REGULAR,3pt,Jump Shot,[],1627814,94.92444152431011,2.6960784313725554,1610612756,27,13,2022-11-08T01:21:42Z,1090000,-237.0,-5.0,1,right,MISS D. Lee 3PT,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Left Corner 3,24+ Left,23.65,Missed,,,,,,,,,,,,,,,,,,
112,PT02M45.00S,2022-11-08T01:21:41.3Z,1,REGULAR,rebound,defensive,[],1629001,,,1610612755,27,13,2022-11-08T01:21:42Z,1100000,,,0,,D. Melton REBOUND (Off:0 Def:1),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Left Corner 3,24+ Left,,,,,,,,111.0,1.0,1.0,0.0,,,,,,,,,
113,PT02M27.00S,2022-11-08T01:21:59.6Z,1,REGULAR,turnover,bad pass,[],1629003,,,1610612755,27,13,2022-11-08T01:22:04Z,1110000,,,0,,S. Milton bad pass TURNOVER (1 TO),"[1629003, 1629111]",1610612755.0,PHI,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1.0,Landale,1629111.0,,,,,,
114,PT02M27.00S,2022-11-08T01:21:59.6Z,1,REGULAR,steal,,[],1629111,,,1610612756,27,13,2022-11-08T01:22:02Z,1120000,,,0,,J. Landale STEAL (1 STL),[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
115,PT02M22.00S,2022-11-08T01:22:05.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629111,94.92444152431011,48.774509803921575,1610612756,27,15,2022-11-08T01:22:10Z,1130000,-6.0,-5.0,1,right,J. Landale running DUNK (2 PTS) (D. Booker 2 AST),"[1629111, 1626164]",1610612756.0,PHX,running,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,0.78,Made,2.0,D. Booker,1626164.0,2.0,,,,,,,,,,,,,,
117,PT02M11.00S,2022-11-08T01:22:16.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629003,13.32128777923785,49.26470588235294,1610612755,27,15,2022-11-08T01:22:30Z,1150000,4.0,73.0,1,left,MISS S. Milton 7' driving floating Shot,[1629003],1610612755.0,PHI,driving floating,,,Milton,S. Milton,,,,,In The Paint (Non-RA),0-8 Center,7.28,Missed,,,,,,,,,,,,,,,,,,
118,PT02M11.00S,2022-11-08T01:22:16.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,27,15,2022-11-08T01:22:30Z,1160000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,117.0,,,,,,,,,,,,
120,PT02M00.00S,2022-11-08T01:22:38.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203954,5.831143232588701,44.607843137254896,1610612755,27,15,2022-11-08T01:22:44Z,1180000,27.0,2.0,1,left,MISS J. Embiid driving finger roll Layup,[203954],1610612755.0,PHI,driving finger roll,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,2.71,Missed,,,,,,,,,,,,,,,,,,
121,PT01M58.00S,2022-11-08T01:22:40.7Z,1,REGULAR,rebound,defensive,[],203967,,,1610612756,27,15,2022-11-08T01:22:44Z,1190000,,,0,,D. Saric REBOUND (Off:0 Def:1),[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,,,,,,,,120.0,1.0,1.0,0.0,,,,,,,,,
122,PT01M52.00S,2022-11-08T01:22:46.0Z,1,REGULAR,turnover,bad pass,[],1626166,,,1610612756,27,15,2022-11-08T01:22:49Z,1200000,,,0,,C. Payne bad pass TURNOVER (1 TO),"[1626166, 1629001]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,1.0,Melton,1629001.0,,,,,,
123,PT01M52.00S,2022-11-08T01:22:46.0Z,1,REGULAR,steal,,[],1629001,,,1610612755,27,15,2022-11-08T01:22:48Z,1210000,,,0,,D. Melton STEAL (1 STL),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
124,PT01M43.00S,2022-11-08T01:22:58.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629111,,,1610612755,27,15,2022-11-08T01:23:04Z,1220000,,,0,,J. Landale shooting personal FOUL (1 PF) (Embiid 2 FT),"[1629111, 203954]",1610612756.0,PHX,shooting,,,Landale,J. Landale,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1626300.0,,,,,,,,,,1.0,0.0,Embiid,203954.0
126,PT01M43.00S,2022-11-08T01:23:26.1Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203954,,,1610612755,28,15,2022-11-08T01:23:26Z,1240000,,,0,,J. Embiid Free Throw 1 of 2 (7 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
127,PT01M43.00S,2022-11-08T01:23:47.4Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203954,,,1610612755,29,15,2022-11-08T01:23:47Z,1250000,,,0,,J. Embiid Free Throw 2 of 2 (8 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
128,PT01M27.00S,2022-11-08T01:24:03.9Z,1,REGULAR,2pt,Jump Shot,[],1626164,78.76149802890933,53.67647058823529,1610612756,29,17,2022-11-08T01:25:10Z,1260000,18.0,147.0,1,right,D. Booker 14' pullup Jump Shot (4 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,8-16 Center,14.82,Made,4.0,,,,,,,,,,,,,,,,,
129,PT01M13.00S,2022-11-08T01:24:17.6Z,1,REGULAR,2pt,Jump Shot,[],202699,21.0742444152431,70.34313725490196,1610612755,29,17,2022-11-08T01:24:23Z,1270000,-102.0,146.0,1,left,MISS T. Harris 17' pullup Shot,[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,Mid-Range,16-24 Left Center,17.76,Missed,,,,,,,,,,,,,,,,,,
130,PT01M09.00S,2022-11-08T01:24:21.6Z,1,REGULAR,rebound,defensive,[],1627814,,,1610612756,29,17,2022-11-08T01:24:23Z,1280000,,,0,,D. Lee REBOUND (Off:0 Def:1),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Mid-Range,16-24 Left Center,,,,,,,,129.0,1.0,1.0,0.0,,,,,,,,,
131,PT01M01.00S,2022-11-08T01:24:33.0Z,1,REGULAR,turnover,palming,[],1626166,,,1610612756,29,17,2022-11-08T01:24:38Z,1290000,,,0,,C. Payne palming TURNOVER (2 TO),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,Mid-Range,8-16 Right,,,,,,,1830.0,,,,,2.0,,,,,,,,
132,PT01M01.00S,2022-11-08T01:24:37.0Z,1,REGULAR,substitution,out,[],202699,,,1610612755,29,17,2022-11-08T01:24:41Z,1300000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M01.00S,2022-11-08T01:24:37.0Z,1,REGULAR,substitution,in,[],1629680,,,1610612755,29,17,2022-11-08T01:24:41Z,1310000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT00M54.80S,2022-11-08T01:24:55.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626166,,,1610612755,29,17,2022-11-08T01:25:02Z,1320000,,,0,,C. Payne personal FOUL (1 PF) (Milton 2 FT),"[1626166, 1629003]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,,,,,,,201638.0,,,,,,,,,,1.0,0.0,Milton,1629003.0
136,PT00M54.80S,2022-11-08T01:25:20.5Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629003,,,1610612755,30,17,2022-11-08T01:25:20Z,1340000,,,0,,S. Milton Free Throw 1 of 2 (1 PTS),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
137,PT00M54.80S,2022-11-08T01:25:31.4Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629003,,,1610612755,31,17,2022-11-08T01:25:31Z,1350000,,,0,,S. Milton Free Throw 2 of 2 (2 PTS),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
138,PT00M30.60S,2022-11-08T01:25:56.6Z,1,REGULAR,3pt,Jump Shot,[],1626166,77.18462549277267,7.35294117647058,1610612756,31,17,2022-11-08T01:26:08Z,1360000,-213.0,162.0,1,right,MISS C. Payne 26' 3PT,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Left Center,26.78,Missed,,,,,,,,,,,,,,,,,,
139,PT00M25.20S,2022-11-08T01:26:02.0Z,1,REGULAR,rebound,offensive,[],1626164,,,1610612756,31,17,2022-11-08T01:26:02Z,1370000,,,0,,D. Booker REBOUND (Off:1 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,,,,,,138.0,2.0,1.0,1.0,,,,,,,,,
140,PT00M25.10S,2022-11-08T01:26:04.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626164,94.26741130091985,64.70588235294117,1610612756,31,19,2022-11-08T01:26:11Z,1380000,74.0,1.0,1,right,D. Booker 7' driving floating Jump Shot (6 PTS),[1626164],1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,7.35,Made,6.0,,,,,,,,,,,,,,,,,
141,PT00M25.10S,2022-11-08T01:26:07.2Z,1,REGULAR,foul,personal,['1freethrow'],1629680,,,1610612756,31,19,2022-11-08T01:26:15Z,1390000,,,0,,M. Thybulle shooting personal FOUL (1 PF) (Booker 1 FT),"[1629680, 1626164]",1610612755.0,PHI,shooting,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201638.0,,,,,,,,,,1.0,0.0,Booker,1626164.0
143,PT00M25.10S,2022-11-08T01:26:38.7Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1626164,,,1610612756,31,20,2022-11-08T01:26:38Z,1410000,,,0,,D. Booker Free Throw 1 of 1 (7 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
144,PT00M04.40S,2022-11-08T01:26:56.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629111,,,1610612755,31,20,2022-11-08T01:27:05Z,1420000,,,0,,J. Landale shooting personal FOUL (2 PF) (Embiid 2 FT),"[1629111, 203954]",1610612756.0,PHX,shooting,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1830.0,,,,,,,,,,2.0,0.0,Embiid,203954.0
147,PT00M04.40S,2022-11-08T01:27:27.3Z,1,REGULAR,substitution,out,[],1627777,,,1610612755,31,20,2022-11-08T01:27:33Z,1450000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M04.40S,2022-11-08T01:27:27.3Z,1,REGULAR,substitution,in,[],1630194,,,1610612755,31,20,2022-11-08T01:27:33Z,1460000,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT00M04.40S,2022-11-08T01:27:27.9Z,1,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,32,20,2022-11-08T01:30:35Z,1462500,,,0,,J. Embiid Free Throw 1 of 2 (9 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
149,PT00M04.40S,2022-11-08T01:27:27.9Z,1,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,33,20,2022-11-08T01:30:35Z,1463750,,,0,,J. Embiid Free Throw 2 of 2 (10 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
150,PT00M00.10S,2022-11-08T01:27:55.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,93.74178712220763,62.00980392156863,1610612756,33,20,2022-11-08T01:29:03Z,1465000,60.0,6.0,1,right,MISS D. Booker 6' driving floating Shot,[1626164],1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,6.03,Missed,,,,,,,,,,,,,,,,,,
151,PT00M00.10S,2022-11-08T01:27:55.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,33,20,2022-11-08T01:29:03Z,1467500,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,150.0,,,,,,,,,,,,
152,PT00M00.00S,2022-11-08T01:28:07.4Z,1,REGULAR,period,end,[],0,,,1610612756,33,20,2022-11-08T01:28:07Z,1500000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2022-11-08T01:30:15.2Z,2,REGULAR,substitution,out,['startperiod'],1629001,,,1610612756,33,20,2022-11-08T01:30:43Z,1510000,,,0,,SUB out: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2022-11-08T01:30:15.2Z,2,REGULAR,substitution,out,['startperiod'],1629680,,,1610612756,33,20,2022-11-08T01:30:43Z,1520000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2022-11-08T01:30:15.2Z,2,REGULAR,substitution,out,['startperiod'],1630194,,,1610612756,33,20,2022-11-08T01:30:43Z,1530000,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2022-11-08T01:30:15.2Z,2,REGULAR,substitution,out,['startperiod'],1626164,,,1610612756,33,20,2022-11-08T01:30:43Z,1540000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2022-11-08T01:30:15.2Z,2,REGULAR,substitution,out,['startperiod'],1629111,,,1610612756,33,20,2022-11-08T01:30:43Z,1550000,,,0,,SUB out: J. Landale,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2022-11-08T01:30:15.2Z,2,REGULAR,substitution,out,['startperiod'],1626166,,,1610612756,33,20,2022-11-08T01:30:43Z,1560000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-11-08T01:30:15.2Z,2,REGULAR,substitution,in,['startperiod'],1630178,,,1610612756,33,20,2022-11-08T01:30:43Z,1570000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-11-08T01:30:15.2Z,2,REGULAR,substitution,in,['startperiod'],200782,,,1610612756,33,20,2022-11-08T01:30:43Z,1590000,,,0,,SUB in: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2022-11-08T01:30:15.2Z,2,REGULAR,substitution,in,['startperiod'],101108,,,1610612756,33,20,2022-11-08T01:30:43Z,1600000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2022-11-08T01:30:15.2Z,2,REGULAR,substitution,in,['startperiod'],1629013,,,1610612756,33,20,2022-11-08T01:30:43Z,1610000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2022-11-08T01:30:15.2Z,2,REGULAR,substitution,in,['startperiod'],1629028,,,1610612756,33,20,2022-11-08T01:30:43Z,1620000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-11-08T01:30:15.2Z,2,REGULAR,substitution,in,['startperiod'],1627777,,,1610612756,33,20,2022-11-08T01:31:11Z,1627500,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2022-11-08T01:30:15.2Z,2,REGULAR,substitution,out,['startperiod'],203967,,,1610612756,33,20,2022-11-08T01:31:14Z,1628750,,,0,,SUB out: D. Saric,[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2022-11-08T01:30:15.2Z,2,REGULAR,substitution,in,['startperiod'],1628969,,,1610612756,33,20,2022-11-08T01:31:14Z,1629375,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2022-11-08T01:30:59.5Z,2,REGULAR,period,start,[],0,,,1610612755,33,20,2022-11-08T01:30:59Z,1630000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT11M39.00S,2022-11-08T01:31:19.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,15.686596583442835,50.98039215686275,1610612755,35,20,2022-11-08T01:31:24Z,1640000,-5.0,95.0,1,left,J. Embiid 9' turnaround fadeaway Jump Shot (12 PTS) (T. Maxey 4 AST),"[203954, 1630178]",1610612755.0,PHI,turnaround fadeaway,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,9.51,Made,12.0,T. Maxey,1630178.0,4.0,,,,,,,,,,,,,,
172,PT11M23.00S,2022-11-08T01:31:35.2Z,2,REGULAR,2pt,Jump Shot,[],1629028,77.44743758212877,54.411764705882355,1610612756,35,22,2022-11-08T01:31:39Z,1660000,22.0,159.0,1,right,D. Ayton 16' Jump Shot (8 PTS) (C. Paul 2 AST),"[1629028, 101108]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Center,16.1,Made,8.0,C. Paul,101108.0,2.0,,,,,,,,,,,,,,
174,PT11M07.00S,2022-11-08T01:31:51.1Z,2,REGULAR,3pt,Jump Shot,[],1630178,31.45532194480947,26.470588235294116,1610612755,35,22,2022-11-08T01:31:55Z,1680000,118.0,243.0,1,left,MISS T. Maxey 27' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,27.01,Missed,,,,,,,,,,,,,,,,,,
175,PT11M04.00S,2022-11-08T01:31:54.1Z,2,REGULAR,rebound,defensive,[],1627814,,,1610612756,35,22,2022-11-08T01:31:55Z,1690000,,,0,,D. Lee REBOUND (Off:0 Def:2),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Above the Break 3,24+ Right Center,,,,,,,,174.0,2.0,2.0,0.0,,,,,,,,,
