shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
10:29,28,PT10M29.00S,2022-12-14T00:13:23.1Z,1,REGULAR,steal,,[],201935,,,1610612755,2,2,2022-12-14T00:13:24Z,280000,False,,,0,,J. Harden STEAL (1 STL),[201935],1,1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
10:26,29,PT10M26.00S,2022-12-14T00:13:26.1Z,1,REGULAR,turnover,bad pass,[],201935,,,1610612755,2,2,2022-12-14T00:13:29Z,290000,False,,,0,,J. Harden bad pass TURNOVER (1 TO),"[201935, 1631099]",1,1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1.0,Murray,1631099.0,,
10:26,30,PT10M26.00S,2022-12-14T00:13:26.1Z,1,REGULAR,steal,,[],1631099,,,1610612758,2,2,2022-12-14T00:13:28Z,300000,False,,,0,,K. Murray STEAL (1 STL),[1631099],13,1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
10:13,31,PT10M13.00S,2022-12-14T00:13:38.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628989,11.48160315374507,3.67647058823529,1610612758,2,5,2022-12-14T00:13:44Z,310000,False,232.0,55.0,1,left,K. Huerter 3PT  (5 PTS) (D. Fox 1 AST),"[1628989, 1628368]",9,1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Right Corner 3,24+ Right,23.81,Made,5.0,D. Fox,1628368.0,1.0,,,,,,,,,,,,,,
09:59,33,PT09M59.00S,2022-12-14T00:13:55.1Z,1,REGULAR,foul,personal,['2freethrow'],1627734,,,1610612755,2,5,2022-12-14T00:13:59Z,330000,False,,,0,,D. Sabonis shooting personal FOUL (1 PF) (Embiid 2 FT),"[1627734, 203954]",10,1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Center,,,,,,,1146.0,1.0,0.0,Embiid,203954.0,,,,,,,,,
09:59,35,PT09M59.00S,2022-12-14T00:14:27.2Z,1,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,3,5,2022-12-14T00:14:27Z,350000,False,,,0,,J. Embiid Free Throw 1 of 2 (3 PTS),[203954],21,1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
09:59,36,PT09M59.00S,2022-12-14T00:14:28.3Z,1,REGULAR,substitution,out,[],1629680,,,1610612755,3,5,2022-12-14T00:14:31Z,360000,False,,,0,,SUB out: M. Thybulle,[1629680],22,1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
09:59,37,PT09M59.00S,2022-12-14T00:14:28.3Z,1,REGULAR,substitution,in,[],1629003,,,1610612755,3,5,2022-12-14T00:14:31Z,370000,False,,,0,,SUB in: S. Milton,[1629003],18,1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
09:59,38,PT09M59.00S,2022-12-14T00:14:48.2Z,1,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,4,5,2022-12-14T00:14:48Z,380000,False,,,0,,J. Embiid Free Throw 2 of 2 (4 PTS),[203954],21,1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
09:51,39,PT09M51.00S,2022-12-14T00:14:57.6Z,1,REGULAR,3pt,Jump Shot,[],1628368,30.929697766097235,73.77450980392157,1610612758,4,8,2022-12-14T00:15:01Z,390000,False,-119.0,238.0,1,left,D. Fox 26' 3PT pullup (3 PTS),[1628368],5,1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,26.62,Made,3.0,,,,,,,,,,,,,,,,,
09:30,40,PT09M30.00S,2022-12-14T00:15:18.2Z,1,REGULAR,2pt,Jump Shot,[],203954,75.34494086727989,63.970588235294116,1610612755,4,8,2022-12-14T00:15:22Z,400000,False,70.0,179.0,1,right,MISS J. Embiid 19' step back Shot,[203954],21,1610612755.0,PHI,step back,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Right Center,19.24,Missed,,,,,,,,,,,,,,,,,,
09:27,41,PT09M27.00S,2022-12-14T00:15:21.2Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,4,8,2022-12-14T00:15:22Z,410000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:2),[1627734],10,1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,40.0,3.0,2.0,1.0,,,,,
09:20,42,PT09M20.00S,2022-12-14T00:15:27.9Z,1,REGULAR,3pt,Jump Shot,[],203084,13.452693823915894,96.07843137254902,1610612758,4,8,2022-12-14T00:15:31Z,420000,False,-230.0,74.0,1,left,MISS H. Barnes 24' 3PT,[203084],40,1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,24.2,Missed,,,,,,,,,,,,,,,,,,
09:18,43,PT09M18.00S,2022-12-14T00:15:29.9Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,4,8,2022-12-14T00:15:31Z,430000,False,,,0,,J. Embiid REBOUND (Off:0 Def:1),[203954],21,1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,42.0,1.0,1.0,0.0,,,,,
09:11,44,PT09M11.00S,2022-12-14T00:15:38.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203954,93.87319316688567,49.01960784313726,1610612755,6,8,2022-12-14T00:16:14Z,440000,False,-5.0,5.0,1,right,J. Embiid driving DUNK (6 PTS) (J. Harden 1 AST),"[203954, 201935]",21,1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,0.71,Made,6.0,J. Harden,201935.0,1.0,,,,,,,,,,,,,,
08:56,46,PT08M56.00S,2022-12-14T00:15:52.8Z,1,REGULAR,3pt,Jump Shot,[],1628368,30.14126149802891,23.039215686274503,1610612758,6,8,2022-12-14T00:15:58Z,460000,False,135.0,231.0,1,left,MISS D. Fox 26' step back 3PT,[1628368],5,1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,26.73,Missed,,,,,,,,,,,,,,,,,,
08:54,47,PT08M54.00S,2022-12-14T00:15:54.8Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,6,8,2022-12-14T00:15:58Z,470000,False,,,0,,J. Embiid REBOUND (Off:0 Def:2),[203954],21,1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,46.0,2.0,2.0,0.0,,,,,
08:45,48,PT08M45.00S,2022-12-14T00:16:03.6Z,1,REGULAR,3pt,Jump Shot,[],202699,73.242444152431,81.86274509803921,1610612755,9,8,2022-12-14T00:16:07Z,480000,False,159.0,199.0,1,right,T. Harris 25' 3PT  (3 PTS) (J. Harden 2 AST),"[202699, 201935]",12,1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,25.49,Made,3.0,J. Harden,201935.0,2.0,,,,,,,,,,,,,,
08:33,50,PT08M33.00S,2022-12-14T00:16:16.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,9.510512483574246,49.50980392156863,1610612758,9,10,2022-12-14T00:16:20Z,500000,False,2.0,37.0,1,left,D. Sabonis cutting finger roll Layup (2 PTS) (K. Huerter 1 AST),"[1627734, 1628989]",10,1610612758.0,SAC,cutting finger roll,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,3.7,Made,2.0,K. Huerter,1628989.0,1.0,,,,,,,,,,,,,,
08:26,52,PT08M26.00S,2022-12-14T00:16:25.3Z,1,REGULAR,foul,personal,['2freethrow'],1631099,,,1610612755,9,10,2022-12-14T00:16:30Z,520000,False,,,0,,K. Murray shooting personal FOUL (2 PF) (Embiid 2 FT),"[1631099, 203954]",13,1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,1626302.0,2.0,0.0,Embiid,203954.0,,,,,,,,,
08:26,54,PT08M26.00S,2022-12-14T00:16:52.5Z,1,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,10,10,2022-12-14T00:16:52Z,540000,False,,,0,,J. Embiid Free Throw 1 of 2 (7 PTS),[203954],21,1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
08:26,55,PT08M26.00S,2022-12-14T00:17:11.1Z,1,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,11,10,2022-12-14T00:17:11Z,550000,False,,,0,,J. Embiid Free Throw 2 of 2 (8 PTS),[203954],21,1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
08:13,56,PT08M13.00S,2022-12-14T00:17:24.8Z,1,REGULAR,3pt,Jump Shot,[],1628989,28.56438896189225,80.88235294117646,1610612758,11,10,2022-12-14T00:17:29Z,560000,False,-154.0,216.0,1,left,MISS K. Huerter 26' 3PT,[1628989],9,1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,26.55,Missed,,,,,,,,,,,,,,,,,,
08:09,57,PT08M09.00S,2022-12-14T00:17:28.8Z,1,REGULAR,rebound,defensive,[],200782,,,1610612755,11,10,2022-12-14T00:17:29Z,570000,False,,,0,,P. Tucker REBOUND (Off:0 Def:1),[200782],17,1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,56.0,1.0,1.0,0.0,,,,,
07:58,58,PT07M58.00S,2022-12-14T00:17:39.4Z,1,REGULAR,3pt,Jump Shot,[],202699,86.90867279894876,96.32352941176471,1610612755,11,10,2022-12-14T00:17:44Z,580000,False,232.0,71.0,1,right,MISS T. Harris 24' 3PT,[202699],12,1610612755.0,PHI,,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,24.21,Missed,,,,,,,,,,,,,,,,,,
07:55,59,PT07M55.00S,2022-12-14T00:17:42.4Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,11,10,2022-12-14T00:17:44Z,590000,False,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],40,1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,58.0,1.0,1.0,0.0,,,,,
07:46,60,PT07M46.00S,2022-12-14T00:17:53.4Z,1,REGULAR,foul,personal,['2freethrow'],200782,,,1610612758,11,10,2022-12-14T00:18:01Z,600000,False,,,0,,P. Tucker shooting personal FOUL (1 PF) (Sabonis 2 FT),"[200782, 1627734]",17,1610612755.0,PHI,shooting,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1626302.0,1.0,0.0,Sabonis,1627734.0,,,,,,,,,
07:46,62,PT07M46.00S,2022-12-14T00:18:23.2Z,1,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,11,11,2022-12-14T00:18:48Z,620000,False,,,0,,D. Sabonis Free Throw 1 of 2 (3 PTS),[1627734],10,1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
07:46,63,PT07M46.00S,2022-12-14T00:18:23.2Z,1,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,11,11,2022-12-14T00:18:48Z,630000,False,,,0,,MISS D. Sabonis Free Throw 2 of 2,[1627734],10,1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
07:44,64,PT07M44.00S,2022-12-14T00:18:25.2Z,1,REGULAR,rebound,defensive,[],201935,,,1610612755,11,11,2022-12-14T00:18:48Z,640000,False,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1,1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,63.0,1.0,1.0,0.0,,,,,
07:36,65,PT07M36.00S,2022-12-14T00:18:56.7Z,1,REGULAR,foul,personal,[],1627734,,,1610612755,11,11,2022-12-14T00:19:02Z,650000,False,,,0,,D. Sabonis personal FOUL (2 PF),"[1627734, 203954]",10,1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,,,,,,,1628484.0,2.0,0.0,Embiid,203954.0,,,,,,,,,
07:36,67,PT07M36.00S,2022-12-14T00:19:14.3Z,1,REGULAR,substitution,out,[],1627734,,,1610612755,11,11,2022-12-14T00:19:22Z,670000,False,,,0,,SUB out: D. Sabonis,[1627734],10,1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
07:36,68,PT07M36.00S,2022-12-14T00:19:14.3Z,1,REGULAR,substitution,in,[],1629674,,,1610612755,11,11,2022-12-14T00:19:22Z,680000,False,,,0,,SUB in: N. Queta,[1629674],88,1610612758.0,SAC,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
07:21,69,PT07M21.00S,2022-12-14T00:19:47.5Z,1,REGULAR,3pt,Jump Shot,[],202699,95.84428383705651,0.735294117647058,1610612755,11,11,2022-12-14T00:19:52Z,690000,False,-246.0,-13.0,1,right,MISS T. Harris 24' 3PT,[202699],12,1610612755.0,PHI,,,,Harris,T. Harris,,,,,Left Corner 3,24+ Left,24.67,Missed,,,,,,,,,,,,,,,,,,
07:18,70,PT07M18.00S,2022-12-14T00:19:50.5Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,11,11,2022-12-14T00:19:52Z,700000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],5,1610612758.0,SAC,,,,Fox,D. Fox,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,69.0,1.0,1.0,0.0,,,,,
07:11,71,PT07M11.00S,2022-12-14T00:19:59.8Z,1,REGULAR,turnover,out-of-bounds,[],1628368,,,1610612758,11,11,2022-12-14T00:20:08Z,710000,False,,,0,,D. Fox lost ball out-of-bounds TURNOVER (1 TO),[1628368],5,1610612758.0,SAC,lost ball,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,,,,,,,1626302.0,,,,,,,,,1.0,,,,
06:58,72,PT06M58.00S,2022-12-14T00:20:25.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629674,,,1610612755,11,11,2022-12-14T00:20:38Z,720000,False,,,0,,N. Queta shooting personal FOUL (1 PF) (Harden 2 FT),"[1629674, 201935]",88,1610612758.0,SAC,shooting,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,,,1146.0,1.0,0.0,Harden,201935.0,,,,,,,,,
06:58,74,PT06M58.00S,2022-12-14T00:20:37.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,11,11,2022-12-14T00:20:37Z,740000,False,,,0,,PHI Timeout,[],,1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:58,75,PT06M58.00S,2022-12-14T00:23:50.8Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],201935,,,1610612755,11,11,2022-12-14T00:23:50Z,750000,False,,,0,,MISS J. Harden Free Throw 1 of 2,[201935],1,1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
06:58,76,PT06M58.00S,2022-12-14T00:23:50.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,11,11,2022-12-14T00:23:50Z,760000,False,,,0,,TEAM offensive REBOUND,[],,1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,75.0,,,,,,,,
06:58,77,PT06M58.00S,2022-12-14T00:24:11.5Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],201935,,,1610612755,12,11,2022-12-14T00:24:11Z,770000,False,,,0,,J. Harden Free Throw 2 of 2 (1 PTS),[201935],1,1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
06:47,78,PT06M47.00S,2022-12-14T00:24:26.1Z,1,REGULAR,2pt,Jump Shot,[],1628989,23.4395532194481,33.82352941176471,1610612758,12,11,2022-12-14T00:24:32Z,780000,False,81.0,168.0,1,left,MISS K. Huerter 18' pullup Shot,[1628989],9,1610612758.0,SAC,pullup,,,Huerter,K. Huerter,,,,,Mid-Range,16-24 Right Center,18.63,Missed,,,,,,,,,,,,,,,,,,
06:44,79,PT06M44.00S,2022-12-14T00:24:30.2Z,1,REGULAR,rebound,offensive,[],1629674,,,1610612758,12,11,2022-12-14T00:24:30Z,790000,False,,,0,,N. Queta REBOUND (Off:1 Def:0),[1629674],88,1610612758.0,SAC,,,,Queta,N. Queta,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,78.0,1.0,0.0,1.0,,,,,
06:40,80,PT06M40.00S,2022-12-14T00:24:33.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203084,13.978318002628114,48.0392156862745,1610612758,12,13,2022-12-14T00:24:37Z,800000,False,10.0,79.0,1,left,H. Barnes 7' driving floating Jump Shot (2 PTS) (N. Queta 1 AST),"[203084, 1629674]",40,1610612758.0,SAC,driving floating,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,7.95,Made,2.0,N. Queta,1629674.0,1.0,,,,,,,,,,,,,,
06:19,82,PT06M19.00S,2022-12-14T00:24:54.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202699,95.05584756898817,52.94117647058824,1610612755,14,13,2022-12-14T00:24:57Z,820000,False,15.0,-6.0,1,right,T. Harris driving finger roll Layup (5 PTS) (J. Harden 3 AST),"[202699, 201935]",12,1610612755.0,PHI,driving finger roll,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,1.59,Made,5.0,J. Harden,201935.0,3.0,,,,,,,,,,,,,,
06:14,84,PT06M14.00S,2022-12-14T00:25:01.8Z,1,REGULAR,turnover,out-of-bounds,[],1628989,,,1610612758,14,13,2022-12-14T00:25:11Z,840000,False,,,0,,K. Huerter step out-of-bounds TURNOVER (2 TO),[1628989],9,1610612758.0,SAC,step,,,Huerter,K. Huerter,,,,,Mid-Range,0-8 Center,,,,,,,,,,,,,,,,2.0,,,,
06:14,85,PT06M14.00S,2022-12-14T00:25:05.8Z,1,REGULAR,substitution,out,[],1628368,,,1610612755,14,13,2022-12-14T00:25:12Z,850000,False,,,0,,SUB out: D. Fox,[1628368],5,1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
06:14,86,PT06M14.00S,2022-12-14T00:25:05.8Z,1,REGULAR,substitution,out,[],1631099,,,1610612755,14,13,2022-12-14T00:25:12Z,860000,False,,,0,,SUB out: K. Murray,[1631099],13,1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
