actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
177,PT11M24.00S,2022-11-19T01:19:07.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629003,5.699737187910642,47.30392156862745,1610612755,24,34,2022-11-19T01:19:15Z,1740000,False,13.0,1.0,1,left,MISS S. Milton running finger roll Layup,[1629003],1610612755.0,PHI,running finger roll,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,1.35,Missed,,,,,,,,,,,,,,,,,,
178,PT11M22.00S,2022-11-19T01:19:09.7Z,2,REGULAR,rebound,offensive,[],1630194,,,1610612755,24,34,2022-11-19T01:19:09Z,1750000,False,,,0,,P. Reed REBOUND (Off:1 Def:0),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,177.0,1.0,0.0,1.0,,,,,,,,,,,,,,
179,PT11M20.00S,2022-11-19T01:19:11.0Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630194,6.4881734559789805,39.70588235294118,1610612755,24,34,2022-11-19T01:19:17Z,1760000,False,51.0,8.0,1,left,MISS P. Reed Hook,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,5.22,Missed,,,,,,,,,,,,,,,,,,
180,PT11M18.00S,2022-11-19T01:19:13.0Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,24,34,2022-11-19T01:19:17Z,1770000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,179.0,6.0,6.0,0.0,,,,,,,,,,,,,,
181,PT11M12.00S,2022-11-19T01:19:18.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203507,93.47897503285151,54.90196078431372,1610612749,24,34,2022-11-19T01:22:31Z,1780000,False,25.0,9.0,1,right,MISS G. Antetokounmpo running Layup,[203507],1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.6,Missed,,,,,,,,,,,,,,,,,,
182,PT11M10.00S,2022-11-19T01:19:20.7Z,2,REGULAR,rebound,defensive,[],1630194,,,1610612755,24,34,2022-11-19T01:19:24Z,1790000,False,,,0,,P. Reed REBOUND (Off:1 Def:1),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,181.0,2.0,1.0,1.0,,,,,,,,,,,,,,
183,PT11M03.00S,2022-11-19T01:19:27.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,12.270039421813408,44.36274509803921,1610612755,26,34,2022-11-19T01:19:30Z,1800000,False,28.0,63.0,1,left,T. Maxey 6' driving floating Jump Shot (12 PTS),[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,6.88,Made,,,,,12.0,,,,,,,,,,,,,
184,PT10M37.00S,2022-11-19T01:19:53.9Z,2,REGULAR,3pt,Jump Shot,[],201588,67.32917214191853,66.66666666666667,1610612749,26,37,2022-11-19T01:19:57Z,1810000,False,83.0,255.0,1,right,G. Hill 26' 3PT  (7 PTS) (G. Antetokounmpo 1 AST),"[201588, 203507]",1610612749.0,MIL,,,,Hill,G. Hill,,,,,Above the Break 3,24+ Right Center,26.79,Made,,,,,7.0,,,,,,,,,G. Antetokounmpo,203507.0,1.0,,
186,PT10M24.00S,2022-11-19T01:20:07.0Z,2,REGULAR,2pt,Jump Shot,[],1630178,20.68002628120894,41.666666666666664,1610612755,28,37,2022-11-19T01:20:10Z,1830000,False,42.0,142.0,1,left,T. Maxey 14' pullup Jump Shot (14 PTS) (S. Milton 2 AST),"[1630178, 1629003]",1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Center,14.79,Made,,,,,14.0,,,,,,,,,S. Milton,1629003.0,2.0,,
188,PT10M07.00S,2022-11-19T01:20:24.1Z,2,REGULAR,turnover,bad pass,[],201950,,,1610612749,28,37,2022-11-19T01:20:30Z,1850000,False,,,0,,J. Holiday bad pass TURNOVER (1 TO),"[201950, 1627777]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,,,,,,,,Niang,1627777.0
189,PT10M07.00S,2022-11-19T01:20:24.1Z,2,REGULAR,steal,,[],1627777,,,1610612755,28,37,2022-11-19T01:20:26Z,1860000,False,,,0,,G. Niang STEAL (1 STL),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
190,PT10M03.00S,2022-11-19T01:20:28.1Z,2,REGULAR,turnover,lost ball,[],1629003,,,1610612755,28,37,2022-11-19T01:20:33Z,1870000,False,,,0,,S. Milton lost ball TURNOVER (2 TO),"[1629003, 201588]",1610612755.0,PHI,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,2.0,,,,,,,,Hill,201588.0
191,PT10M03.00S,2022-11-19T01:20:28.1Z,2,REGULAR,steal,,[],201588,,,1610612749,28,37,2022-11-19T01:20:30Z,1880000,False,,,0,,G. Hill STEAL (1 STL),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
192,PT09M57.00S,2022-11-19T01:20:34.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201950,93.61038107752957,53.18627450980392,1610612749,28,39,2022-11-19T01:20:40Z,1890000,False,16.0,8.0,1,right,J. Holiday running reverse Layup (2 PTS) (M. Beauchamp 1 AST),"[201950, 1630699]",1610612749.0,MIL,running reverse,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,1.76,Made,,,,,2.0,,,,,,,,,M. Beauchamp,1630699.0,1.0,,
194,PT09M46.00S,2022-11-19T01:20:44.3Z,2,REGULAR,3pt,Jump Shot,[],1630178,22.2568988173456,90.93137254901961,1610612755,28,39,2022-11-19T01:20:49Z,1910000,False,-205.0,157.0,1,left,MISS T. Maxey 25' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,25.78,Missed,,,,,,,,,,,,,,,,,,
195,PT09M43.00S,2022-11-19T01:20:47.3Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,28,39,2022-11-19T01:20:49Z,1920000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,194.0,7.0,7.0,0.0,,,,,,,,,,,,,,
196,PT09M33.00S,2022-11-19T01:20:57.1Z,2,REGULAR,2pt,Jump Shot,[],201950,76.39618922470433,48.774509803921575,1610612749,28,39,2022-11-19T01:21:01Z,1930000,False,-6.0,169.0,1,right,MISS J. Holiday 16' pullup Shot,[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Center,16.95,Missed,,,,,,,,,,,,,,,,,,
197,PT09M31.00S,2022-11-19T01:20:59.1Z,2,REGULAR,rebound,defensive,[],1630194,,,1610612755,28,39,2022-11-19T01:21:01Z,1940000,False,,,0,,P. Reed REBOUND (Off:1 Def:2),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,16-24 Center,,,196.0,3.0,2.0,1.0,,,,,,,,,,,,,,
198,PT09M22.00S,2022-11-19T01:21:08.8Z,2,REGULAR,3pt,Jump Shot,[],1629003,22.78252299605782,91.66666666666667,1610612755,28,39,2022-11-19T01:21:13Z,1950000,False,-208.0,162.0,1,left,MISS S. Milton 26' pullup 3PT,[1629003],1610612755.0,PHI,pullup,,,Milton,S. Milton,,,,,Above the Break 3,24+ Left Center,26.37,Missed,,,,,,,,,,,,,,,,,,
199,PT09M19.00S,2022-11-19T01:21:11.8Z,2,REGULAR,rebound,defensive,[],1630699,,,1610612749,28,39,2022-11-19T01:21:13Z,1960000,False,,,0,,M. Beauchamp REBOUND (Off:0 Def:1),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Left Center,,,198.0,1.0,1.0,0.0,,,,,,,,,,,,,,
200,PT08M58.00S,2022-11-19T01:21:32.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630699,94.79303547963207,37.745098039215684,1610612749,28,39,2022-11-19T01:21:35Z,1970000,False,-61.0,-4.0,1,right,MISS M. Beauchamp 6' driving floating Shot,[1630699],1610612749.0,MIL,driving floating,,,Beauchamp,M. Beauchamp,,,,,In The Paint (Non-RA),0-8 Center,6.14,Missed,,,,,,,,,,,,,,,,,,
201,PT08M56.00S,2022-11-19T01:21:34.2Z,2,REGULAR,rebound,defensive,[],1630194,,,1610612755,28,39,2022-11-19T01:21:34Z,1980000,False,,,0,,P. Reed REBOUND (Off:1 Def:3),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,200.0,4.0,3.0,1.0,,,,,,,,,,,,,,
202,PT08M40.00S,2022-11-19T01:21:50.7Z,2,REGULAR,2pt,Jump Shot,[],1630178,4.648488830486201,11.274509803921575,1610612755,30,39,2022-11-19T01:21:55Z,1990000,False,194.0,-9.0,1,left,T. Maxey 19' step back Jump Shot (16 PTS) (P. Tucker 1 AST),"[1630178, 200782]",1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Right,19.38,Made,,,,,16.0,,,,,,,,,P. Tucker,200782.0,1.0,,
204,PT08M22.00S,2022-11-19T01:22:09.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201586,93.87319316688567,49.26470588235294,1610612749,30,41,2022-11-19T01:22:13Z,2010000,False,-4.0,5.0,1,right,S. Ibaka Layup (2 PTS) (J. Holiday 1 AST),"[201586, 201950]",1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,2.0,,,,,,,,,J. Holiday,201950.0,1.0,,
206,PT08M08.00S,2022-11-19T01:22:22.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629003,14.898160315374511,53.431372549019606,1610612755,32,41,2022-11-19T01:22:26Z,2030000,False,-17.0,88.0,1,left,S. Milton 8' driving floating Jump Shot (2 PTS) (T. Maxey 3 AST),"[1629003, 1630178]",1610612755.0,PHI,driving floating,,,Milton,S. Milton,,,,,In The Paint (Non-RA),8-16 Center,8.92,Made,,,,,2.0,,,,,,,,,T. Maxey,1630178.0,3.0,,
208,PT07M58.00S,2022-11-19T01:22:33.6Z,2,REGULAR,2pt,Jump Shot,[],203507,92.82194480946123,31.862745098039213,1610612749,32,43,2022-11-19T01:22:39Z,2050000,False,-91.0,15.0,1,right,G. Antetokounmpo 9' turnaround fadeaway Jump Shot (13 PTS),[203507],1610612749.0,MIL,turnaround fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,9.19,Made,,,,,13.0,,,,,,,,,,,,,
209,PT07M39.00S,2022-11-19T01:22:51.8Z,2,REGULAR,3pt,Jump Shot,[],1627777,17.263469119579497,1.470588235294116,1610612755,35,43,2022-11-19T01:22:55Z,2060000,False,243.0,110.0,1,left,G. Niang 26' 3PT  (5 PTS) (P. Tucker 2 AST),"[1627777, 200782]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,26.63,Made,,,,,5.0,,,,,,,,,P. Tucker,200782.0,2.0,,
211,PT07M30.00S,2022-11-19T01:23:07.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,35,43,2022-11-19T01:23:07Z,2080000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M30.00S,2022-11-19T01:25:54.3Z,2,REGULAR,substitution,out,[],1629003,,,1610612749,35,43,2022-11-19T01:26:25Z,2090000,False,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M30.00S,2022-11-19T01:25:54.3Z,2,REGULAR,substitution,out,[],1630194,,,1610612749,35,43,2022-11-19T01:26:25Z,2100000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M30.00S,2022-11-19T01:25:54.3Z,2,REGULAR,substitution,out,[],201586,,,1610612749,35,43,2022-11-19T01:26:25Z,2110000,False,,,0,,SUB out: S. Ibaka,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M30.00S,2022-11-19T01:25:54.3Z,2,REGULAR,substitution,out,[],203507,,,1610612749,35,43,2022-11-19T01:26:25Z,2120000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M30.00S,2022-11-19T01:25:54.3Z,2,REGULAR,substitution,out,[],1630699,,,1610612749,35,43,2022-11-19T01:26:25Z,2130000,False,,,0,,SUB out: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M30.00S,2022-11-19T01:25:54.3Z,2,REGULAR,substitution,out,[],201950,,,1610612749,35,43,2022-11-19T01:26:25Z,2140000,False,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M30.00S,2022-11-19T01:25:54.3Z,2,REGULAR,substitution,in,[],1629001,,,1610612749,35,43,2022-11-19T01:26:25Z,2150000,False,,,0,,SUB in: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M30.00S,2022-11-19T01:25:54.3Z,2,REGULAR,substitution,in,[],203954,,,1610612749,35,43,2022-11-19T01:26:25Z,2160000,False,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M30.00S,2022-11-19T01:25:54.3Z,2,REGULAR,substitution,in,[],1628975,,,1610612749,35,43,2022-11-19T01:26:25Z,2170000,False,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M30.00S,2022-11-19T01:25:54.3Z,2,REGULAR,substitution,in,[],1626171,,,1610612749,35,43,2022-11-19T01:26:25Z,2180000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M30.00S,2022-11-19T01:25:54.3Z,2,REGULAR,substitution,in,[],201572,,,1610612749,35,43,2022-11-19T01:26:25Z,2190000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M30.00S,2022-11-19T01:25:54.3Z,2,REGULAR,substitution,in,[],1628960,,,1610612749,35,43,2022-11-19T01:26:25Z,2200000,False,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M30.00S,2022-11-19T01:25:54.3Z,2,REGULAR,substitution,out,[],200782,,,1610612749,35,43,2022-11-19T01:26:49Z,2205000,False,,,0,,SUB out: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M30.00S,2022-11-19T01:25:54.3Z,2,REGULAR,substitution,in,[],1627863,,,1610612749,35,43,2022-11-19T01:26:49Z,2207500,False,,,0,,SUB in: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M30.00S,2022-11-19T01:26:38.4Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612749,35,43,2022-11-19T01:26:45Z,2210000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,101284.0,,,,,,,,,,
227,PT07M13.00S,2022-11-19T01:27:07.4Z,2,REGULAR,3pt,Jump Shot,[],201572,79.02431011826545,5.637254901960787,1610612749,35,46,2022-11-19T01:27:12Z,2220000,False,-222.0,145.0,1,right,B. Lopez 26' 3PT  (8 PTS) (G. Hill 2 AST),"[201572, 201588]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,26.48,Made,,,,,8.0,,,,,,,,,G. Hill,201588.0,2.0,,
229,PT07M11.00S,2022-11-19T01:27:20.8Z,2,REGULAR,foul,technical,"['team', '1freethrow']",0,,,1610612755,35,46,2022-11-19T01:27:41Z,2240000,False,,,0,,TEAM foul technical,[],1610612749.0,MIL,delay,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,101284.0,,,,,,,,,,
230,PT07M11.00S,2022-11-19T01:27:40.3Z,2,REGULAR,freethrow,1 of 1,[],203954,,,1610612755,36,46,2022-11-19T01:27:40Z,2250000,False,,,0,,J. Embiid technical Free Throw 1 of 1 (8 PTS),[203954],1610612755.0,PHI,technical,,,Embiid,J. Embiid,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
231,PT06M54.00S,2022-11-19T01:28:09.7Z,2,REGULAR,3pt,Jump Shot,[],203954,29.878449408672807,81.86274509803921,1610612755,39,46,2022-11-19T01:28:13Z,2260000,False,-159.0,228.0,1,left,J. Embiid 27' 3PT  (11 PTS) (T. Maxey 4 AST),"[203954, 1630178]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,27.85,Made,,,,,11.0,,,,,,,,,T. Maxey,1630178.0,4.0,,
233,PT06M38.00S,2022-11-19T01:28:26.0Z,2,REGULAR,2pt,Jump Shot,[],1626171,96.10709592641261,74.01960784313725,1610612749,39,48,2022-11-19T01:28:31Z,2280000,False,120.0,-16.0,1,right,B. Portis 12' Jump Shot (11 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Right,12.11,Made,,,,,11.0,,,,,,,,,,,,,
235,PT06M27.00S,2022-11-19T01:28:36.6Z,2,REGULAR,3pt,Jump Shot,[],1627777,31.84954007884363,73.0392156862745,1610612755,42,48,2022-11-19T01:28:41Z,2300000,False,-115.0,247.0,1,left,G. Niang 27' 3PT  (8 PTS) (T. Maxey 5 AST),"[1627777, 1630178]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,27.25,Made,,,,,8.0,,,,,,,,,T. Maxey,1630178.0,5.0,,
237,PT06M11.00S,2022-11-19T01:28:57.2Z,2,REGULAR,foul,personal,[],1627777,,,1610612749,42,48,2022-11-19T01:29:05Z,2320000,False,,,0,,G. Niang personal FOUL (1 PF),"[1627777, 1626171]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,101284.0,,1.0,0.0,Portis,1626171.0,,,,,
239,PT06M11.00S,2022-11-19T01:29:07.8Z,2,REGULAR,substitution,out,[],201588,,,1610612749,42,48,2022-11-19T01:29:11Z,2340000,False,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M11.00S,2022-11-19T01:29:07.8Z,2,REGULAR,substitution,in,[],1629670,,,1610612749,42,48,2022-11-19T01:29:11Z,2350000,False,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M58.00S,2022-11-19T01:29:35.0Z,2,REGULAR,3pt,Jump Shot,[],1628975,68.51182654402103,75.24509803921569,1610612749,42,48,2022-11-19T01:29:40Z,2360000,False,126.0,243.0,1,right,MISS J. Carter 27' pullup 3PT,[1628975],1610612749.0,MIL,pullup,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,27.43,Missed,,,,,,,,,,,,,,,,,,
242,PT05M57.00S,2022-11-19T01:29:36.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,42,48,2022-11-19T01:29:53Z,2370000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Right Center,,,241.0,,,,,,,,,,,,,,,,,
244,PT05M56.00S,2022-11-19T01:29:54.2Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612749,42,48,2022-11-19T01:29:59Z,2390000,False,,,0,,MIL shot clock Team TURNOVER,[],1610612749.0,MIL,,,,,,,,,,Mid-Range,16-24 Left,,,,,,,,,,101284.0,,,,,,,,,,
245,PT05M44.00S,2022-11-19T01:30:05.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630178,14.898160315374511,33.33333333333334,1610612755,44,48,2022-11-19T01:30:08Z,2400000,False,83.0,88.0,1,left,T. Maxey 12' pullup Jump Shot (18 PTS),[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Right,12.08,Made,,,,,18.0,,,,,,,,,,,,,
246,PT05M24.00S,2022-11-19T01:30:25.7Z,2,REGULAR,3pt,Jump Shot,[],1628960,79.81274638633377,3.9215686274509807,1610612749,44,51,2022-11-19T01:30:30Z,2410000,False,-230.0,137.0,1,right,G. Allen 26' 3PT  (3 PTS) (B. Portis 1 AST),"[1628960, 1626171]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,26.82,Made,,,,,3.0,,,,,,,,,B. Portis,1626171.0,1.0,,
248,PT05M11.00S,2022-11-19T01:30:40.8Z,2,REGULAR,turnover,out-of-bounds,[],1630178,,,1610612755,44,51,2022-11-19T01:30:47Z,2430000,False,,,0,,T. Maxey lost ball out-of-bounds TURNOVER (1 TO),[1630178],1610612755.0,PHI,lost ball,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,202049.0,1.0,,,,,,,,,
249,PT05M01.00S,2022-11-19T01:30:57.5Z,2,REGULAR,foul,personal,['2freethrow'],1627777,,,1610612749,44,51,2022-11-19T01:31:02Z,2440000,False,,,0,,G. Niang shooting personal FOUL (2 PF) (Lopez 2 FT),"[1627777, 201572]",1610612755.0,PHI,shooting,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,,,,,,,,202049.0,,2.0,0.0,Lopez,201572.0,,,,,
251,PT05M01.00S,2022-11-19T01:31:20.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],201572,,,1610612749,44,51,2022-11-19T01:31:20Z,2460000,False,,,0,,MISS B. Lopez Free Throw 1 of 2,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
252,PT05M01.00S,2022-11-19T01:31:20.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,44,51,2022-11-19T01:31:20Z,2470000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,251.0,,,,,,,,,,,,,,,,,
253,PT05M01.00S,2022-11-19T01:31:38.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],201572,,,1610612749,44,52,2022-11-19T01:31:38Z,2480000,False,,,0,,B. Lopez Free Throw 2 of 2 (9 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
254,PT04M50.00S,2022-11-19T01:31:53.1Z,2,REGULAR,turnover,out-of-bounds,[],1629001,,,1610612755,44,52,2022-11-19T01:32:01Z,2490000,False,,,0,,D. Melton lost ball out-of-bounds TURNOVER (2 TO),[1629001],1610612755.0,PHI,lost ball,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1627963.0,2.0,,,,,,,,,
255,PT04M39.00S,2022-11-19T01:32:09.8Z,2,REGULAR,turnover,traveling,[],1628960,,,1610612749,44,52,2022-11-19T01:32:14Z,2500000,False,,,0,,G. Allen traveling TURNOVER (1 TO),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,101284.0,1.0,,,,,,,,,
256,PT04M26.00S,2022-11-19T01:32:47.5Z,2,REGULAR,turnover,bad pass,[],203954,,,1610612755,44,52,2022-11-19T01:32:51Z,2510000,False,,,0,,J. Embiid bad pass TURNOVER (2 TO),"[203954, 1628975]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,2.0,,,,,,,,Carter,1628975.0
257,PT04M26.00S,2022-11-19T01:32:47.5Z,2,REGULAR,steal,,[],1628975,,,1610612749,44,52,2022-11-19T01:32:49Z,2520000,False,,,0,,J. Carter STEAL (2 STL),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
258,PT04M22.00S,2022-11-19T01:32:51.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628975,70.87713534822602,81.61764705882354,1610612749,44,52,2022-11-19T01:32:58Z,2530000,False,158.0,221.0,1,right,MISS J. Carter 27' running pullup 3PT,[1628975],1610612749.0,MIL,running pullup,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,27.2,Missed,,,,,,,,,,,,,,,,,,
259,PT04M19.00S,2022-11-19T01:32:54.3Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,44,52,2022-11-19T01:32:54Z,2540000,False,,,0,,T. Maxey REBOUND (Off:0 Def:3),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,,258.0,3.0,3.0,0.0,,,,,,,,,,,,,,
260,PT04M17.00S,2022-11-19T01:32:57.9Z,2,REGULAR,turnover,out-of-bounds,[],1629001,,,1610612755,44,52,2022-11-19T01:33:05Z,2550000,False,,,0,,D. Melton bad pass out-of-bounds TURNOVER (3 TO),[1629001],1610612755.0,PHI,bad pass,,,Melton,D. Melton,,,,,Above the Break 3,24+ Center,,,,,,,,,,101284.0,3.0,,,,,,,,,
261,PT04M17.00S,2022-11-19T01:33:05.6Z,2,REGULAR,substitution,out,[],1627777,,,1610612749,44,52,2022-11-19T01:33:09Z,2560000,False,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
