actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
344,PT11M26.00S,2022-11-13T02:01:30.4Z,3,REGULAR,steal,,[],1627749,,,1610612737,69,51,2022-11-13T02:01:32Z,3410000,False,,,0,,D. Murray STEAL (2 STL),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
366,PT11M16.00S,2022-11-13T02:01:40.7Z,3,REGULAR,turnover,bad pass,[],1629027,,,1610612737,69,51,2022-11-13T02:06:37Z,3430000,False,,,0,,T. Young bad pass TURNOVER (5 TO),"[1629027, 203954]",1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,5.0,,,,,Embiid,203954.0,,
367,PT11M16.00S,2022-11-13T02:01:40.7Z,3,REGULAR,steal,,[],203954,,,1610612755,69,51,2022-11-13T02:06:37Z,3440000,False,,,0,,J. Embiid STEAL (1 STL),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
348,PT11M06.00S,2022-11-13T02:01:51.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630178,83.39356110381078,49.50980392156863,1610612755,71,51,2022-11-13T02:06:37Z,3450000,False,-2.0,104.0,1,right,T. Maxey 10' driving floating Jump Shot (16 PTS),[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,10.36,Made,16.0,,,,,,,,,,,,,,,,,
349,PT11M00.00S,2022-11-13T02:01:57.6Z,3,REGULAR,3pt,Jump Shot,[],1629027,28.33442838370565,83.33333333333334,1610612737,71,51,2022-11-13T02:02:01Z,3460000,False,-167.0,214.0,1,left,MISS T. Young 27' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,27.11,Missed,,,,,,,,,,,,,,,,,,
350,PT10M57.00S,2022-11-13T02:01:59.4Z,3,REGULAR,rebound,offensive,[],1629631,,,1610612737,71,51,2022-11-13T02:01:59Z,3470000,False,,,0,,D. Hunter REBOUND (Off:1 Def:2),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,349.0,3.0,2.0,1.0,,,,
352,PT10M56.00S,2022-11-13T02:02:16.1Z,3,REGULAR,foul,offensive,[],1629631,,,1610612737,71,51,2022-11-13T02:02:37Z,3490000,False,,,0,,D. Hunter charge offensive FOUL (3 PF),"[1629631, 1629680]",1610612737.0,ATL,charge,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,,,,204059.0,3.0,0.0,Thybulle,1629680.0,,,,,,,,,,,,
354,PT10M56.00S,2022-11-13T02:02:16.1Z,3,REGULAR,turnover,offensive foul,[],1629631,,,1610612737,71,51,2022-11-13T02:02:16Z,3510000,False,,,0,,D. Hunter offensive foul TURNOVER (1 TO),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,,,,204059.0,,,,,,,,1.0,,,,,,,,
355,PT10M44.00S,2022-11-13T02:02:34.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630178,74.06373193166885,59.31372549019608,1610612755,71,51,2022-11-13T02:02:40Z,3520000,False,47.0,191.0,1,right,MISS T. Maxey 19' Jump Shot,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Center,19.69,Missed,,,,,,,,,,,,,,,,,,
356,PT10M41.00S,2022-11-13T02:02:37.2Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,71,51,2022-11-13T02:02:37Z,3530000,False,,,0,,C. Capela REBOUND (Off:2 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,355.0,7.0,5.0,2.0,,,,
357,PT10M18.00S,2022-11-13T02:03:00.4Z,3,REGULAR,3pt,Jump Shot,[],1629027,46.59986859395532,83.82352941176471,1610612737,71,51,2022-11-13T02:03:10Z,3540000,False,-169.0,386.0,1,left,MISS T. Young 42' running 3PT,[1629027],1610612737.0,ATL,running,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,42.1,Missed,,,,,,,,,,,,,,,,,,
358,PT10M14.00S,2022-11-13T02:03:03.7Z,3,REGULAR,rebound,defensive,[],200782,,,1610612755,71,51,2022-11-13T02:03:03Z,3550000,False,,,0,,P. Tucker REBOUND (Off:1 Def:3),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,357.0,4.0,3.0,1.0,,,,
359,PT10M05.00S,2022-11-13T02:03:13.1Z,3,REGULAR,3pt,Jump Shot,[],203954,66.04796320630749,61.274509803921575,1610612755,71,51,2022-11-13T02:03:19Z,3560000,False,56.0,267.0,1,right,MISS J. Embiid 27' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,27.25,Missed,,,,,,,,,,,,,,,,,,
360,PT10M02.00S,2022-11-13T02:03:16.1Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,71,51,2022-11-13T02:03:16Z,3570000,False,,,0,,J. Collins REBOUND (Off:1 Def:3),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,359.0,4.0,3.0,1.0,,,,
361,PT09M56.00S,2022-11-13T02:03:21.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,18.74178712220762,58.08823529411765,1610612737,71,51,2022-11-13T02:03:27Z,3580000,False,-40.0,124.0,1,left,MISS D. Murray 13' driving Layup,[1627749],1610612737.0,ATL,driving,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,13.01,Missed,,,,,,,,,,,,,,,,,,
362,PT09M53.00S,2022-11-13T02:03:24.1Z,3,REGULAR,rebound,defensive,[],1629680,,,1610612755,71,51,2022-11-13T02:03:24Z,3590000,False,,,0,,M. Thybulle REBOUND (Off:0 Def:2),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,361.0,2.0,2.0,0.0,,,,
363,PT09M45.00S,2022-11-13T02:03:33.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,92.06636005256242,47.549019607843135,1610612755,73,51,2022-11-13T02:03:38Z,3600000,False,-12.0,22.0,1,right,T. Maxey driving finger roll Layup (18 PTS) (P. Tucker 1 AST),"[1630178, 200782]",1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,2.53,Made,18.0,,,,,,P. Tucker,200782.0,1.0,,,,,,,,,
365,PT09M45.00S,2022-11-13T02:03:41.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,73,51,2022-11-13T02:03:41Z,3620000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT09M27.00S,2022-11-13T02:06:49.9Z,3,REGULAR,3pt,Jump Shot,[],1628381,26.888961892247043,16.42156862745098,1610612737,73,51,2022-11-13T02:06:54Z,3630000,False,168.0,200.0,1,left,MISS J. Collins 26' 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,26.14,Missed,,,,,,,,,,,,,,,,,,
369,PT09M23.00S,2022-11-13T02:06:53.9Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,73,51,2022-11-13T02:06:54Z,3640000,False,,,0,,T. Harris REBOUND (Off:0 Def:3),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,368.0,3.0,3.0,0.0,,,,
370,PT09M13.00S,2022-11-13T02:07:04.1Z,3,REGULAR,3pt,Jump Shot,[],1629680,88.12417871222075,96.56862745098039,1610612755,73,51,2022-11-13T02:07:09Z,3650000,False,233.0,59.0,1,right,MISS M. Thybulle 24' 3PT,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,Right Corner 3,24+ Right,24.02,Missed,,,,,,,,,,,,,,,,,,
371,PT09M10.00S,2022-11-13T02:07:07.1Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,73,51,2022-11-13T02:07:09Z,3660000,False,,,0,,J. Collins REBOUND (Off:1 Def:4),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,370.0,5.0,4.0,1.0,,,,
372,PT08M57.00S,2022-11-13T02:07:21.6Z,3,REGULAR,foul,personal,['2freethrow'],1629680,,,1610612737,73,51,2022-11-13T02:07:27Z,3670000,False,,,0,,M. Thybulle shooting personal FOUL (2 PF) (Young 2 FT),"[1629680, 1629027]",1610612755.0,PHI,shooting,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),8-16 Center,,,,202007.0,2.0,0.0,Young,1629027.0,,,,,,,,,,,,
374,PT08M57.00S,2022-11-13T02:07:55.2Z,3,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,73,52,2022-11-13T02:07:55Z,3690000,False,,,0,,T. Young Free Throw 1 of 2 (18 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
375,PT08M57.00S,2022-11-13T02:08:09.5Z,3,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,73,53,2022-11-13T02:08:09Z,3700000,False,,,0,,T. Young Free Throw 2 of 2 (19 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
376,PT08M49.00S,2022-11-13T02:08:23.9Z,3,REGULAR,foul,personal,[],1629631,,,1610612755,73,53,2022-11-13T02:08:34Z,3710000,False,,,0,,D. Hunter personal FOUL (4 PF),"[1629631, 1629680]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Left,,,,202037.0,4.0,0.0,Thybulle,1629680.0,,,,,,,,,,,,
378,PT08M42.00S,2022-11-13T02:08:45.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203954,93.64323258869908,50.98039215686274,1610612755,75,53,2022-11-13T02:08:50Z,3730000,False,5.0,7.0,1,right,J. Embiid alley-oop DUNK (22 PTS) (T. Maxey 6 AST),"[203954, 1630178]",1610612755.0,PHI,alley-oop,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,0.88,Made,22.0,,,,,,T. Maxey,1630178.0,6.0,,,,,,,,,
380,PT08M21.00S,2022-11-13T02:09:06.9Z,3,REGULAR,2pt,Jump Shot,[],1629631,24.78646517739816,30.637254901960787,1610612737,75,53,2022-11-13T02:09:13Z,3750000,False,97.0,180.0,1,left,MISS D. Hunter 20' step back Shot,[1629631],1610612737.0,ATL,step back,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Right Center,20.48,Missed,,,,,,,,,,,,,,,,,,
381,PT08M18.00S,2022-11-13T02:09:09.9Z,3,REGULAR,rebound,defensive,[],200782,,,1610612755,75,53,2022-11-13T02:09:13Z,3760000,False,,,0,,P. Tucker REBOUND (Off:1 Def:4),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,380.0,5.0,4.0,1.0,,,,
382,PT08M06.00S,2022-11-13T02:09:22.0Z,3,REGULAR,2pt,Jump Shot,[],1630178,90.3580814717477,18.872549019607842,1610612755,77,53,2022-11-13T02:09:27Z,3770000,False,-156.0,38.0,1,right,T. Maxey 16' pullup Jump Shot (20 PTS) (J. Embiid 5 AST),"[1630178, 203954]",1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Left,16.02,Made,20.0,,,,,,J. Embiid,203954.0,5.0,,,,,,,,,
384,PT07M59.00S,2022-11-13T02:09:32.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,5.863994743758213,65.19607843137256,1610612737,77,55,2022-11-13T02:09:38Z,3790000,False,-76.0,3.0,1,left,D. Murray 7' driving floating Jump Shot (16 PTS) (T. Young 2 AST),"[1627749, 1629027]",1610612737.0,ATL,driving floating,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,7.6,Made,16.0,,,,,,T. Young,1629027.0,2.0,,,,,,,,,
386,PT07M59.00S,2022-11-13T02:09:37.1Z,3,REGULAR,foul,personal,['1freethrow'],1630178,,,1610612737,77,55,2022-11-13T02:10:00Z,3810000,False,,,0,,T. Maxey shooting personal FOUL (4 PF) (Murray 1 FT),"[1630178, 1627749]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Left,,,,202037.0,4.0,0.0,Murray,1627749.0,,,,,,,,,,,,
388,PT07M59.00S,2022-11-13T02:09:58.2Z,3,REGULAR,freethrow,1 of 1,[],1627749,,,1610612737,77,56,2022-11-13T02:09:58Z,3830000,False,,,0,,D. Murray Free Throw 1 of 1 (17 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
389,PT07M49.00S,2022-11-13T02:10:11.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203954,92.59198423127464,48.28431372549019,1610612755,79,56,2022-11-13T02:10:15Z,3840000,False,-9.0,17.0,1,right,J. Embiid Layup (24 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,1.91,Made,24.0,,,,,,,,,,,,,,,,,
390,PT07M39.00S,2022-11-13T02:10:21.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203991,7.178055190538765,50.73529411764706,1610612737,79,58,2022-11-13T02:10:26Z,3850000,False,-4.0,15.0,1,left,C. Capela alley-oop Layup (6 PTS) (T. Young 3 AST),"[203991, 1629027]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,1.54,Made,6.0,,,,,,T. Young,1629027.0,3.0,,,,,,,,,
392,PT07M23.00S,2022-11-13T02:10:39.8Z,3,REGULAR,foul,technical,['1freethrow'],1628381,,,1610612755,79,58,2022-11-13T02:10:52Z,3870000,False,,,0,,J. Collins defensive-3-second technical FOUL (1 Tech),[1628381],1610612737.0,ATL,defensive-3-second,,,Collins,J. Collins,,,,,Mid-Range,8-16 Left,,,,204059.0,1.0,1.0,,,,,,,,,,,,,,
393,PT07M23.00S,2022-11-13T02:11:02.9Z,3,REGULAR,freethrow,1 of 1,[],203954,,,1610612755,80,58,2022-11-13T02:11:02Z,3880000,False,,,0,,J. Embiid technical Free Throw 1 of 1 (25 PTS),[203954],1610612755.0,PHI,technical,,,Embiid,J. Embiid,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
394,PT07M23.00S,2022-11-13T02:11:08.6Z,3,REGULAR,substitution,out,[],1630178,,,1610612755,80,58,2022-11-13T02:11:16Z,3890000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT07M23.00S,2022-11-13T02:11:08.6Z,3,REGULAR,substitution,in,[],1629003,,,1610612755,80,58,2022-11-13T02:11:16Z,3900000,False,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT07M15.00S,2022-11-13T02:11:30.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1629003,93.51182654402102,50.0,1610612755,82,58,2022-11-13T02:11:45Z,3910000,False,0.0,8.0,1,right,S. Milton driving Layup (8 PTS),[1629003],1610612755.0,PHI,driving,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,0.85,Made,8.0,,,,,,,,,,,,,,,,,
397,PT07M15.00S,2022-11-13T02:11:36.0Z,3,REGULAR,violation,defensive goaltending,[],1628381,,,1610612755,82,58,2022-11-13T02:11:45Z,3920000,False,,,0,,J. Collins defensive goaltending VIOLATION,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,202007.0,,,,,,,,,,,,,,,,
398,PT07M15.00S,2022-11-13T02:11:42.0Z,3,REGULAR,foul,technical,['1freethrow'],1628381,,,1610612737,82,58,2022-11-13T02:12:00Z,3930000,False,,,0,,J. Collins technical FOUL (2 Tech),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,202007.0,1.0,2.0,,,,,,,,,,,,,,
399,PT07M15.00S,2022-11-13T02:12:07.3Z,3,REGULAR,freethrow,1 of 1,[],203954,,,1610612737,83,58,2022-11-13T02:12:07Z,3940000,False,,,0,,J. Embiid technical Free Throw 1 of 1 (26 PTS),[203954],1610612755.0,PHI,technical,,,Embiid,J. Embiid,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
401,PT07M03.00S,2022-11-13T02:12:33.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,5.732588699080158,50.0,1610612737,83,60,2022-11-13T02:12:40Z,3950000,False,0.0,1.0,1,left,D. Hunter driving Layup (6 PTS) (T. Young 4 AST),"[1629631, 1629027]",1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,0.14,Made,6.0,,,,,,T. Young,1629027.0,4.0,,,,,,,,,
403,PT07M03.00S,2022-11-13T02:12:36.9Z,3,REGULAR,foul,personal,['1freethrow'],203954,,,1610612737,83,60,2022-11-13T02:12:49Z,3970000,False,,,0,,J. Embiid shooting personal FOUL (2 PF) (Hunter 1 FT),"[203954, 1629631]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,202007.0,2.0,0.0,Hunter,1629631.0,,,,,,,,,,,,
405,PT07M03.00S,2022-11-13T02:13:03.9Z,3,REGULAR,freethrow,1 of 1,[],1629631,,,1610612737,83,60,2022-11-13T02:13:06Z,3990000,False,,,0,,MISS D. Hunter Free Throw 1 of 1,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
406,PT07M01.00S,2022-11-13T02:13:05.9Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,83,60,2022-11-13T02:13:06Z,4000000,False,,,0,,T. Harris REBOUND (Off:0 Def:4),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,405.0,4.0,4.0,0.0,,,,
407,PT06M55.00S,2022-11-13T02:13:11.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629003,93.24901445466492,51.71568627450981,1610612755,85,60,2022-11-13T02:24:08Z,4010000,False,9.0,11.0,1,right,S. Milton running Layup (10 PTS) (J. Embiid 6 AST),"[1629003, 203954]",1610612755.0,PHI,running,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,1.4,Made,10.0,,,,,,J. Embiid,203954.0,6.0,,,,,,,,,
409,PT06M39.00S,2022-11-13T02:13:26.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,6.258212877792378,41.17647058823529,1610612737,85,60,2022-11-13T02:13:30Z,4030000,False,44.0,6.0,1,left,MISS T. Young driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,4.45,Missed,,,,,,,,,,,,,,,,,,
410,PT06M38.00S,2022-11-13T02:13:27.9Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,85,60,2022-11-13T02:13:27Z,4040000,False,,,0,,J. Embiid REBOUND (Off:0 Def:6),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,409.0,6.0,6.0,0.0,,,,
411,PT06M27.00S,2022-11-13T02:13:41.4Z,3,REGULAR,turnover,traveling,[],203954,,,1610612755,85,60,2022-11-13T02:13:50Z,4050000,False,,,0,,J. Embiid traveling TURNOVER (2 TO),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Left Center,,,,204059.0,,,,,,,,2.0,,,,,,,,
412,PT06M14.00S,2022-11-13T02:14:04.4Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629631,23.866622864651774,54.90196078431373,1610612737,85,62,2022-11-13T02:14:08Z,4060000,False,-25.0,172.0,1,left,D. Hunter 17' pullup Jump Shot (8 PTS) (D. Murray 4 AST),"[1629631, 1627749]",1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Center,17.35,Made,8.0,,,,,,D. Murray,1627749.0,4.0,,,,,,,,,
414,PT05M55.00S,2022-11-13T02:14:22.9Z,3,REGULAR,2pt,Jump Shot,[],203954,74.32654402102497,31.61764705882353,1610612755,87,62,2022-11-13T02:14:27Z,4080000,False,-92.0,189.0,1,right,J. Embiid 21' pullup Jump Shot (28 PTS),[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Left Center,21.0,Made,28.0,,,,,,,,,,,,,,,,,
415,PT05M41.00S,2022-11-13T02:14:36.5Z,3,REGULAR,turnover,bad pass,[],1629027,,,1610612737,87,62,2022-11-13T02:14:40Z,4090000,False,,,0,,T. Young bad pass TURNOVER (6 TO),"[1629027, 203954]",1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,6.0,,,,,Embiid,203954.0,,
416,PT05M41.00S,2022-11-13T02:14:36.5Z,3,REGULAR,steal,,[],203954,,,1610612755,87,62,2022-11-13T02:14:38Z,4100000,False,,,0,,J. Embiid STEAL (2 STL),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
417,PT05M28.00S,2022-11-13T02:14:50.2Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203954,77.21747700394218,28.921568627450984,1610612755,89,62,2022-11-13T02:14:55Z,4110000,False,-105.0,162.0,1,right,J. Embiid 19' pullup Jump Shot (30 PTS),[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Left Center,19.3,Made,30.0,,,,,,,,,,,,,,,,,
418,PT05M12.00S,2022-11-13T02:15:07.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,8.360709592641262,47.30392156862745,1610612737,89,62,2022-11-13T02:15:14Z,4120000,False,13.0,26.0,1,left,MISS T. Young driving finger roll Layup,[1629027],1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,Restricted Area,0-8 Center,2.94,Missed,,,,,,,,,,,,,,,,,,
419,PT05M12.00S,2022-11-13T02:15:07.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,89,62,2022-11-13T02:15:14Z,4130000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,418.0,,,,,,,
420,PT05M12.00S,2022-11-13T02:15:10.2Z,3,REGULAR,foul,personal,[],200782,,,1610612737,89,62,2022-11-13T02:15:19Z,4140000,False,,,0,,P. Tucker loose ball personal FOUL (3 PF),"[200782, 203991]",1610612755.0,PHI,loose ball,,,Tucker,P. Tucker,,,,,Restricted Area,0-8 Center,,,,204059.0,3.0,0.0,Capela,203991.0,,,,,,,,,,,,
422,PT05M12.00S,2022-11-13T02:15:22.2Z,3,REGULAR,substitution,out,[],203954,,,1610612737,89,62,2022-11-13T02:15:31Z,4160000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT05M12.00S,2022-11-13T02:15:22.2Z,3,REGULAR,substitution,out,[],1627749,,,1610612737,89,62,2022-11-13T02:15:31Z,4170000,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT05M12.00S,2022-11-13T02:15:22.2Z,3,REGULAR,substitution,in,[],1630194,,,1610612737,89,62,2022-11-13T02:15:31Z,4180000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT05M12.00S,2022-11-13T02:15:22.2Z,3,REGULAR,substitution,in,[],1628988,,,1610612737,89,62,2022-11-13T02:15:31Z,4190000,False,,,0,,SUB in: A. Holiday,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT05M05.00S,2022-11-13T02:15:46.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630194,,,1610612737,89,62,2022-11-13T02:16:03Z,4200000,False,,,0,,P. Reed personal FOUL (3 PF) (Young 2 FT),"[1630194, 1629027]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,8-16 Right,,,,202037.0,3.0,0.0,Young,1629027.0,,,,,,,,,,,,
428,PT05M05.00S,2022-11-13T02:16:09.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629027,,,1610612737,89,63,2022-11-13T02:16:31Z,4220000,False,,,0,,T. Young Free Throw 1 of 2 (20 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
429,PT05M05.00S,2022-11-13T02:16:11.2Z,3,REGULAR,substitution,out,[],203991,,,1610612737,89,63,2022-11-13T02:16:17Z,4230000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT05M05.00S,2022-11-13T02:16:11.2Z,3,REGULAR,substitution,in,[],203200,,,1610612737,89,63,2022-11-13T02:16:17Z,4240000,False,,,0,,SUB in: J. Holiday,[203200],1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT05M05.00S,2022-11-13T02:16:09.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629027,,,1610612737,89,63,2022-11-13T02:16:31Z,4250000,False,,,0,,MISS T. Young Free Throw 2 of 2,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
432,PT05M03.00S,2022-11-13T02:16:11.0Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,89,63,2022-11-13T02:16:31Z,4260000,False,,,0,,T. Harris REBOUND (Off:0 Def:5),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,431.0,5.0,5.0,0.0,,,,
