actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
172,PT11M22.00S,2024-11-14T00:36:55.9Z,2,REGULAR,freethrow,2 of 2,[],1627783,,,1610612754,21,29,2024-11-14T00:36:55Z,1690000,False,,,0,,P. Siakam Free Throw 2 of 2 (7 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
173,PT11M09.00S,2024-11-14T00:37:11.1Z,2,REGULAR,3pt,Jump Shot,[],1641724,69.46452036793693,21.813725490196077,1610612753,24,29,2024-11-14T00:37:17Z,1700000,False,-141.0,235.0,1,right,J. Howard 27' 3PT  (6 PTS) (A. Black 1 AST),"[1641724, 1641710]",1610612753.0,ORL,,,,Howard,J. Howard,,,,,Above the Break 3,24+ Left Center,27.36,Made,6.0,A. Black,1641710.0,1.0,,,,,,,,,,,,,,
175,PT10M52.00S,2024-11-14T00:37:27.3Z,2,REGULAR,2pt,Jump Shot,[],1627783,24.78646517739816,33.57843137254902,1610612754,24,31,2024-11-14T00:37:31Z,1720000,False,82.0,180.0,1,left,P. Siakam 19' Jump Shot (9 PTS) (T. McConnell 2 AST),"[1627783, 204456]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Right Center,19.83,Made,9.0,T. McConnell,204456.0,2.0,,,,,,,,,,,,,,
177,PT10M37.00S,2024-11-14T00:37:42.2Z,2,REGULAR,2pt,Jump Shot,[],1628371,74.58935611038108,61.274509803921575,1610612753,24,31,2024-11-14T00:37:47Z,1740000,False,56.0,186.0,1,right,MISS J. Isaac 19' Jump Shot,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Mid-Range,16-24 Center,19.47,Missed,,,,,,,,,,,,,,,,,,
178,PT10M35.00S,2024-11-14T00:37:44.2Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612754,24,31,2024-11-14T00:37:47Z,1750000,False,,,0,,O. Toppin REBOUND (Off:1 Def:2),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Mid-Range,16-24 Center,,,,,,,177.0,3.0,2.0,1.0,,,,,,,,,,
179,PT10M23.00S,2024-11-14T00:37:57.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642277,6.521024967148489,46.81372549019608,1610612754,24,33,2024-11-14T00:38:24Z,1760000,False,16.0,9.0,1,left,J. Furphy driving reverse Layup (4 PTS) (O. Toppin 1 AST),"[1642277, 1630167]",1610612754.0,IND,driving reverse,,,Furphy,J. Furphy,,,,,Restricted Area,0-8 Center,1.82,Made,4.0,O. Toppin,1630167.0,1.0,,,,,,,,,,,,,,
181,PT10M11.00S,2024-11-14T00:38:10.8Z,2,REGULAR,foul,personal,[],204456,,,1610612753,24,33,2024-11-14T00:38:20Z,1780000,False,,,0,,T. McConnell personal FOUL (2 PF),"[204456, 1629021]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,200832.0,,2.0,0.0,Wagner,1629021.0,,
183,PT10M03.00S,2024-11-14T00:38:38.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,91.27792378449409,57.84313725490197,1610612753,24,33,2024-11-14T00:38:46Z,1800000,False,39.0,29.0,1,right,MISS M. Wagner Layup - blocked,"[1629021, 1630167]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,4.91,Missed,,,,,,,,,Toppin,1630167.0,,,,,,,,
184,PT10M03.00S,2024-11-14T00:38:38.3Z,2,REGULAR,block,,[],1630167,,,1610612753,24,33,2024-11-14T00:38:40Z,1810000,False,,,0,,O. Toppin BLOCK (1 BLK),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
185,PT09M59.00S,2024-11-14T00:38:42.3Z,2,REGULAR,rebound,offensive,[],1629021,,,1610612753,24,33,2024-11-14T00:38:46Z,1820000,False,,,0,,M. Wagner REBOUND (Off:1 Def:0),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,183.0,1.0,0.0,1.0,,,,,,,,,,
186,PT09M59.00S,2024-11-14T00:38:41.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629021,92.72339027595268,59.55882352941176,1610612753,26,33,2024-11-14T00:38:50Z,1830000,False,48.0,16.0,1,right,M. Wagner putback Layup (2 PTS),[1629021],1610612753.0,ORL,putback,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,5.04,Made,2.0,,,,,,,,,,,,,,,,,
187,PT09M36.00S,2024-11-14T00:39:04.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641716,15.982260183968464,37.5,1610612754,26,35,2024-11-14T00:40:01Z,1840000,False,62.0,98.0,1,left,J. Walker 11' driving Layup (2 PTS) (P. Siakam 1 AST),"[1641716, 1627783]",1610612754.0,IND,driving,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Right,11.6,Made,2.0,P. Siakam,1627783.0,1.0,,,,,,,,,,,,,,
189,PT09M25.00S,2024-11-14T00:39:17.7Z,2,REGULAR,turnover,out-of-bounds,[],1641724,,,1610612753,26,35,2024-11-14T00:39:29Z,1860000,False,,,0,,J. Howard bad pass out-of-bounds TURNOVER (1 TO),[1641724],1610612753.0,ORL,bad pass,,,Howard,J. Howard,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,2005.0,1.0,,,,,,
190,PT09M17.00S,2024-11-14T00:39:31.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",204456,3.6793692509855447,39.192708333333336,1610612754,26,35,2024-11-14T01:20:01Z,1870000,False,54.0,-18.0,1,left,MISS T. McConnell pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,5.69,Missed,,,,,,,,,,,,,,,,,,
191,PT09M17.00S,2024-11-14T00:39:31.4Z,2,REGULAR,rebound,offensive,[],1642277,,,1610612754,26,35,2024-11-14T00:39:38Z,1880000,False,,,0,,J. Furphy REBOUND (Off:1 Def:0),[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,190.0,1.0,0.0,1.0,,,,,,,,,,
192,PT09M17.00S,2024-11-14T00:39:36.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642277,5.590000152587891,50.0,1610612754,26,37,2024-11-14T00:39:36Z,1890000,False,0.0,0.0,1,left,J. Furphy tip Layup (6 PTS),[1642277],1610612754.0,IND,tip,,,Furphy,J. Furphy,,,,,Mid-Range,8-16 Left,0.0,Made,6.0,,,,,,,,,,,,,,,,,
193,PT09M17.00S,2024-11-14T00:39:37.5Z,2,REGULAR,foul,personal,['1freethrow'],1630591,,,1610612754,26,37,2024-11-14T00:39:49Z,1900000,False,,,0,,J. Suggs shooting personal FOUL (1 PF) (Furphy 1 FT),"[1630591, 1642277]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,200832.0,,1.0,0.0,Furphy,1642277.0,,
195,PT09M17.00S,2024-11-14T00:39:50.7Z,2,REGULAR,substitution,out,[],1641710,,,1610612754,26,37,2024-11-14T00:40:07Z,1920000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M17.00S,2024-11-14T00:39:50.7Z,2,REGULAR,substitution,in,[],1630532,,,1610612754,26,37,2024-11-14T00:40:07Z,1930000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M17.00S,2024-11-14T00:40:08.1Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1642277,,,1610612754,26,38,2024-11-14T00:40:08Z,1940000,False,,,0,,J. Furphy Free Throw 1 of 1 (7 PTS),[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
198,PT08M57.00S,2024-11-14T00:40:25.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630591,86.81011826544021,34.80392156862745,1610612753,26,38,2024-11-14T00:41:44Z,1950000,False,-76.0,71.0,1,right,MISS J. Suggs 10' pullup Shot - blocked,"[1630591, 204456]",1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Left,10.43,Missed,,,,,,,,,McConnell,204456.0,,,,,,,,
199,PT08M57.00S,2024-11-14T00:40:25.0Z,2,REGULAR,block,,[],204456,,,1610612753,26,38,2024-11-14T00:40:26Z,1960000,False,,,0,,T. McConnell BLOCK (1 BLK),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
200,PT08M56.00S,2024-11-14T00:40:26.0Z,2,REGULAR,rebound,offensive,[],1630591,,,1610612753,26,38,2024-11-14T00:40:34Z,1970000,False,,,0,,J. Suggs REBOUND (Off:1 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,198.0,2.0,1.0,1.0,,,,,,,,,,
205,PT08M56.00S,2024-11-14T00:40:53.4Z,2,REGULAR,substitution,out,[],1628371,,,1610612753,26,38,2024-11-14T00:40:56Z,2020000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M56.00S,2024-11-14T00:40:53.4Z,2,REGULAR,substitution,in,[],1641783,,,1610612753,26,38,2024-11-14T00:40:56Z,2030000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M54.00S,2024-11-14T00:41:07.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641724,93.38042049934296,5.637254901960785,1610612753,26,38,2024-11-14T00:41:57Z,2040000,False,-222.0,10.0,1,right,MISS J. Howard 3PT,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,Left Corner 3,24+ Left,22.2,Missed,,,,,,,,,,,,,,,,,,
208,PT08M53.00S,2024-11-14T00:41:14.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,26,38,2024-11-14T00:41:14Z,2050000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,207.0,,,,,,,,,,,,,
209,PT08M53.00S,2024-11-14T00:41:15.3Z,2,REGULAR,foul,personal,[],1641783,,,1610612754,26,38,2024-11-14T00:42:53Z,2060000,False,,,0,,T. da Silva loose ball personal FOUL (1 PF),"[1641783, 1627783]",1610612753.0,ORL,loose ball,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2005.0,,1.0,0.0,Siakam,1627783.0,,
211,PT08M53.00S,2024-11-14T00:41:24.2Z,2,REGULAR,substitution,out,[],1641724,,,1610612754,26,38,2024-11-14T00:41:40Z,2080000,False,,,0,,SUB out: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M53.00S,2024-11-14T00:41:24.2Z,2,REGULAR,substitution,in,[],203484,,,1610612754,26,38,2024-11-14T00:41:40Z,2090000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M45.00S,2024-11-14T00:41:50.1Z,2,REGULAR,turnover,out-of-bounds,[],204456,,,1610612754,26,38,2024-11-14T00:43:34Z,2100000,False,,,0,,T. McConnell lost ball out-of-bounds TURNOVER (1 TO),[204456],1610612754.0,IND,lost ball,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2005.0,1.0,,,,,,
214,PT08M44.00S,2024-11-14T00:42:01.6Z,2,REGULAR,turnover,bad pass,[],203484,,,1610612753,26,38,2024-11-14T01:30:30Z,2110000,False,,,0,,K. Caldwell-Pope bad pass TURNOVER (1 TO),"[203484, 204456]",1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,,,,,McConnell,204456.0
215,PT08M44.00S,2024-11-14T00:42:01.6Z,2,REGULAR,steal,,[],204456,,,1610612754,26,38,2024-11-14T00:42:03Z,2120000,False,,,0,,T. McConnell STEAL (1 STL),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
216,PT08M43.00S,2024-11-14T00:42:03.7Z,2,REGULAR,turnover,bad pass,[],204456,,,1610612754,26,38,2024-11-14T01:30:55Z,2130000,False,,,0,,T. McConnell bad pass TURNOVER (2 TO),"[204456, 1630532]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2.0,,,,,Wagner,1630532.0
217,PT08M43.00S,2024-11-14T00:42:03.7Z,2,REGULAR,steal,,[],1630532,,,1610612753,26,38,2024-11-14T00:44:11Z,2140000,False,,,0,,F. Wagner STEAL (1 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
218,PT08M32.00S,2024-11-14T00:42:06.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630591,67.23061760840999,30.637254901960787,1610612753,29,38,2024-11-14T00:42:35Z,2150000,False,-97.0,256.0,1,right,J. Suggs 27' 3PT  (3 PTS) (K. Caldwell-Pope 2 AST),"[1630591, 203484]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,27.32,Made,3.0,K. Caldwell-Pope,203484.0,2.0,,,,,,,,,,,,,,
220,PT08M25.00S,2024-11-14T00:42:19.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,29,38,2024-11-14T00:42:19Z,2170000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M25.00S,2024-11-14T00:43:30.1Z,2,REGULAR,substitution,out,[],1629021,,,1610612754,29,38,2024-11-14T00:44:57Z,2180000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M25.00S,2024-11-14T00:43:30.1Z,2,REGULAR,substitution,in,[],1629048,,,1610612754,29,38,2024-11-14T00:44:57Z,2190000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M09.00S,2024-11-14T00:45:26.9Z,2,REGULAR,2pt,Jump Shot,[],1627783,16.245072273324574,68.13725490196079,1610612754,29,38,2024-11-14T00:45:34Z,2200000,False,-91.0,100.0,1,left,MISS P. Siakam 13' turnaround Shot,[1627783],1610612754.0,IND,turnaround,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,13.52,Missed,,,,,,,,,,,,,,,,,,
224,PT08M06.00S,2024-11-14T00:45:28.6Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,29,38,2024-11-14T00:45:28Z,2210000,False,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Left,,,,,,,223.0,1.0,1.0,0.0,,,,,,,,,,
225,PT07M45.00S,2024-11-14T00:45:49.3Z,2,REGULAR,3pt,Jump Shot,[],1630532,66.44218134034165,52.94117647058824,1610612753,29,38,2024-11-14T00:45:54Z,2220000,False,15.0,263.0,1,right,MISS F. Wagner 26' step back 3PT,[1630532],1610612753.0,ORL,step back,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,26.33,Missed,,,,,,,,,,,,,,,,,,
226,PT07M43.00S,2024-11-14T00:45:51.3Z,2,REGULAR,rebound,defensive,[],204456,,,1610612754,29,38,2024-11-14T00:45:54Z,2230000,False,,,0,,T. McConnell REBOUND (Off:0 Def:4),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Center,,,,,,,225.0,4.0,4.0,0.0,,,,,,,,,,
227,PT07M30.00S,2024-11-14T00:46:04.7Z,2,REGULAR,3pt,Jump Shot,[],1627783,34.641918528252305,48.529411764705884,1610612754,29,38,2024-11-14T00:46:08Z,2240000,False,7.0,273.0,1,left,MISS P. Siakam 27' 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,27.32,Missed,,,,,,,,,,,,,,,,,,
228,PT07M29.00S,2024-11-14T00:46:05.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,29,38,2024-11-14T00:46:08Z,2250000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,227.0,,,,,,,,,,,,,
230,PT07M29.00S,2024-11-14T00:46:09.2Z,2,REGULAR,substitution,out,[],1630167,,,1610612753,29,38,2024-11-14T00:46:15Z,2270000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M29.00S,2024-11-14T00:46:09.2Z,2,REGULAR,substitution,in,[],1626167,,,1610612753,29,38,2024-11-14T00:46:15Z,2280000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M17.00S,2024-11-14T00:46:34.6Z,2,REGULAR,foul,personal,['2freethrow'],1641716,,,1610612753,29,38,2024-11-14T00:46:41Z,2290000,False,,,0,,J. Walker shooting personal FOUL (1 PF) (Wagner 2 FT),"[1641716, 1630532]",1610612754.0,IND,shooting,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628953.0,,1.0,0.0,Wagner,1630532.0,,
234,PT07M17.00S,2024-11-14T00:47:30.7Z,2,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,29,38,2024-11-14T00:47:30Z,2310000,False,,,0,,MISS F. Wagner Free Throw 1 of 2,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
235,PT07M17.00S,2024-11-14T00:47:30.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,29,38,2024-11-14T00:47:30Z,2320000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,234.0,,,,,,,,,,,,,
236,PT07M17.00S,2024-11-14T00:47:31.7Z,2,REGULAR,substitution,out,[],1630591,,,1610612753,29,38,2024-11-14T00:47:47Z,2330000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M17.00S,2024-11-14T00:47:31.7Z,2,REGULAR,substitution,out,[],204456,,,1610612753,29,38,2024-11-14T00:47:47Z,2340000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M17.00S,2024-11-14T00:47:31.7Z,2,REGULAR,substitution,out,[],1627783,,,1610612753,29,38,2024-11-14T00:47:47Z,2350000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M17.00S,2024-11-14T00:47:31.7Z,2,REGULAR,substitution,in,[],1630175,,,1610612753,29,38,2024-11-14T00:47:47Z,2360000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M17.00S,2024-11-14T00:47:31.7Z,2,REGULAR,substitution,in,[],1630169,,,1610612753,29,38,2024-11-14T00:47:47Z,2370000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M17.00S,2024-11-14T00:47:31.7Z,2,REGULAR,substitution,in,[],1631097,,,1610612753,29,38,2024-11-14T00:47:47Z,2380000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M17.00S,2024-11-14T00:47:55.9Z,2,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,30,38,2024-11-14T00:47:55Z,2390000,False,,,0,,F. Wagner Free Throw 2 of 2 (12 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
243,PT07M03.00S,2024-11-14T00:48:13.1Z,2,REGULAR,3pt,Jump Shot,[],1642277,11.383048620236531,4.901960784313726,1610612754,30,38,2024-11-14T00:48:23Z,2400000,False,225.0,55.0,1,left,MISS J. Furphy 3PT,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Right Corner 3,24+ Right,23.2,Missed,,,,,,,,,,,,,,,,,,
244,PT07M00.00S,2024-11-14T00:48:16.1Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,30,38,2024-11-14T00:48:23Z,2410000,False,,,0,,F. Wagner REBOUND (Off:0 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Right Corner 3,24+ Right,,,,,,,243.0,2.0,2.0,0.0,,,,,,,,,,
245,PT06M55.00S,2024-11-14T00:48:21.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630532,93.64323258869908,56.372549019607845,1610612753,32,38,2024-11-14T00:48:30Z,2420000,False,32.0,7.0,1,right,F. Wagner running Layup (14 PTS) (C. Anthony 1 AST),"[1630532, 1630175]",1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.27,Made,14.0,C. Anthony,1630175.0,1.0,,,,,,,,,,,,,,
247,PT06M32.00S,2024-11-14T00:48:44.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642277,8.09789750328515,46.32352941176471,1610612754,32,38,2024-11-14T00:48:50Z,2440000,False,18.0,24.0,1,left,MISS J. Furphy cutting DUNK - blocked,"[1642277, 1629048]",1610612754.0,IND,cutting,,,Furphy,J. Furphy,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,Bitadze,1629048.0,,,,,,,,
248,PT06M32.00S,2024-11-14T00:48:44.7Z,2,REGULAR,block,,[],1629048,,,1610612754,32,38,2024-11-14T00:48:46Z,2450000,False,,,0,,G. Bitadze BLOCK (1 BLK),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
249,PT06M29.00S,2024-11-14T00:48:47.7Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,32,38,2024-11-14T00:48:50Z,2460000,False,,,0,,C. Anthony REBOUND (Off:0 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,,,,247.0,1.0,1.0,0.0,,,,,,,,,,
250,PT06M27.00S,2024-11-14T00:48:49.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203484,93.51182654402102,96.56862745098039,1610612753,32,38,2024-11-14T00:48:57Z,2470000,False,233.0,8.0,1,right,MISS K. Caldwell-Pope running 3PT,[203484],1610612753.0,ORL,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Right Corner 3,24+ Right,23.3,Missed,,,,,,,,,,,,,,,,,,
251,PT06M24.00S,2024-11-14T00:48:52.8Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,32,38,2024-11-14T00:48:57Z,2480000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:3),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Right Corner 3,24+ Right,,,,,,,250.0,3.0,3.0,0.0,,,,,,,,,,
252,PT06M16.00S,2024-11-14T00:49:03.4Z,2,REGULAR,foul,offensive,[],1626167,,,1610612754,32,38,2024-11-14T00:49:26Z,2490000,False,,,0,,M. Turner off-the-ball offensive FOUL (2 PF),"[1626167, 1630532]",1610612754.0,IND,off-the-ball,,,Turner,M. Turner,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,200832.0,,2.0,0.0,Wagner,1630532.0,,
254,PT06M16.00S,2024-11-14T00:49:03.4Z,2,REGULAR,turnover,offensive foul,[],1626167,,,1610612754,32,38,2024-11-14T00:49:03Z,2510000,False,,,0,,M. Turner offensive foul TURNOVER (1 TO),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,200832.0,1.0,,,,,,
255,PT06M16.00S,2024-11-14T00:49:13.6Z,2,REGULAR,substitution,out,[],1642277,,,1610612753,32,38,2024-11-14T00:49:19Z,2520000,False,,,0,,SUB out: J. Furphy,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M16.00S,2024-11-14T00:49:13.6Z,2,REGULAR,substitution,in,[],1641767,,,1610612753,32,38,2024-11-14T00:49:19Z,2530000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M03.00S,2024-11-14T00:49:36.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630175,92.72339027595268,4.6568627450980395,1610612753,32,38,2024-11-14T00:49:43Z,2540000,False,-227.0,16.0,1,right,MISS C. Anthony 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Left Corner 3,24+ Left,22.73,Missed,,,,,,,,,,,,,,,,,,
258,PT05M59.00S,2024-11-14T00:49:40.6Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,32,38,2024-11-14T00:49:43Z,2550000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:4),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Left Corner 3,24+ Left,,,,,,,257.0,4.0,4.0,0.0,,,,,,,,,,
