actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
171,PT09M43.00S,2024-11-16T00:43:00.1Z,2,REGULAR,2pt,Jump Shot,[],1641710,5.863994743758213,76.7156862745098,1610612753,24,27,2024-11-16T00:43:06Z,1680000,False,-134.0,3.0,1,left,MISS A. Black 13' pullup Shot - blocked,"[1641710, 1627824]",1610612753.0,ORL,pullup,,,Black,A. Black,,,,,Mid-Range,8-16 Left,,,,,,Missed,,13.36,,,,,Yabusele,1627824.0,,,,,,
172,PT09M43.00S,2024-11-16T00:43:00.1Z,2,REGULAR,block,,[],1627824,,,1610612753,24,27,2024-11-16T00:43:03Z,1690000,False,,,0,,G. Yabusele BLOCK (1 BLK),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
173,PT09M39.00S,2024-11-16T00:43:04.1Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,24,27,2024-11-16T00:43:06Z,1700000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:2),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,171.0,3.0,2.0,1.0,,,,,,,,
174,PT09M36.00S,2024-11-16T00:43:07.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1642272,92.72339027595268,55.63725490196079,1610612755,24,29,2024-11-16T00:43:15Z,1710000,False,28.0,16.0,1,right,J. McCain running DUNK (4 PTS) (G. Yabusele 1 AST),"[1642272, 1627824]",1610612755.0,PHI,running,,,McCain,J. McCain,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,3.24,,,,,,,G. Yabusele,1627824.0,1.0,,,
176,PT09M36.00S,2024-11-16T00:43:15.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,24,29,2024-11-16T00:43:15Z,1730000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT09M36.00S,2024-11-16T00:45:41.9Z,2,REGULAR,substitution,out,[],1641710,,,1610612753,24,29,2024-11-16T00:46:01Z,1740000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT09M36.00S,2024-11-16T00:45:41.9Z,2,REGULAR,substitution,in,[],1630532,,,1610612753,24,29,2024-11-16T00:46:01Z,1750000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT09M27.00S,2024-11-16T00:46:26.8Z,2,REGULAR,foul,personal,['2freethrow'],1627824,,,1610612753,24,29,2024-11-16T00:47:01Z,1760000,False,,,0,,G. Yabusele shooting personal FOUL (1 PF) (Wagner 2 FT),"[1627824, 1629021]",1610612755.0,PHI,shooting,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),0-8 Center,1627963.0,1.0,0.0,Wagner,1629021.0,,,,,,,,,,,,,,,
181,PT09M27.00S,2024-11-16T00:47:03.2Z,2,REGULAR,freethrow,1 of 2,[],1629021,,,1610612753,24,29,2024-11-16T00:47:03Z,1780000,False,,,0,,MISS M. Wagner Free Throw 1 of 2,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
182,PT09M27.00S,2024-11-16T00:47:03.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,24,29,2024-11-16T00:47:03Z,1790000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,181.0,,,,,,,,,,,
183,PT09M27.00S,2024-11-16T00:47:11.8Z,2,REGULAR,freethrow,2 of 2,[],1629021,,,1610612753,25,29,2024-11-16T00:47:11Z,1800000,False,,,0,,M. Wagner Free Throw 2 of 2 (3 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
186,PT09M20.00S,2024-11-16T00:47:38.0Z,2,REGULAR,foul,personal,[],1630532,,,1610612755,25,29,2024-11-16T00:47:53Z,1830000,False,,,0,,F. Wagner personal FOUL (2 PF),"[1630532, 1626162]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Center,202007.0,2.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,,,,,,,
188,PT09M09.00S,2024-11-16T00:47:48.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203954,92.32917214191852,44.36274509803921,1610612755,25,31,2024-11-16T00:47:56Z,1850000,False,-28.0,20.0,1,right,J. Embiid Layup (14 PTS) (J. McCain 3 AST),"[203954, 1642272]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,Made,14.0,3.43,,,,,,,J. McCain,1642272.0,3.0,,,
190,PT08M50.00S,2024-11-16T00:48:11.2Z,2,REGULAR,foul,personal,[],1626162,,,1610612753,25,31,2024-11-16T00:48:32Z,1870000,False,,,0,,K. Oubre Jr. personal FOUL (2 PF),"[1626162, 1630532]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,1155.0,2.0,0.0,Wagner,1630532.0,,,,,,,,,,,,,,,
192,PT08M50.00S,2024-11-16T00:48:32.5Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612753,25,31,2024-11-16T00:48:45Z,1890000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612753.0,ORL,,,,,,,,,,,,202007.0,,,,,,,,,,,,,,,,,,,
193,PT08M44.00S,2024-11-16T00:48:42.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,6.1268068331143235,42.64705882352941,1610612753,25,31,2024-11-16T00:49:18Z,1900000,False,37.0,5.0,1,left,MISS J. Suggs cutting Layup,[1630591],1610612753.0,ORL,cutting,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.72,,,,,,,,,,,,
194,PT08M42.00S,2024-11-16T00:48:44.4Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,25,31,2024-11-16T00:48:44Z,1910000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:3),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,193.0,4.0,3.0,1.0,,,,,,,,
195,PT08M36.00S,2024-11-16T00:48:50.5Z,2,REGULAR,turnover,lost ball,[],1626162,,,1610612755,25,31,2024-11-16T00:48:59Z,1920000,False,,,0,,K. Oubre Jr. lost ball TURNOVER (1 TO),"[1626162, 1630591]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,1.0,Suggs,1630591.0
196,PT08M36.00S,2024-11-16T00:48:50.5Z,2,REGULAR,steal,,[],1630591,,,1610612753,25,31,2024-11-16T00:48:52Z,1930000,False,,,0,,J. Suggs STEAL (1 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
197,PT08M32.00S,2024-11-16T00:48:54.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630532,7.966491458607096,49.01960784313725,1610612753,27,31,2024-11-16T00:49:03Z,1940000,False,5.0,22.0,1,left,F. Wagner running Layup (12 PTS),[1630532],1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,Made,12.0,2.29,,,,,,,,,,,,
198,PT08M06.00S,2024-11-16T00:49:20.7Z,2,REGULAR,3pt,Jump Shot,[],1627824,73.27529566360053,15.441176470588236,1610612755,27,31,2024-11-16T00:49:25Z,1950000,False,-173.0,199.0,1,right,MISS G. Yabusele 26' 3PT,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.33,,,,,,,,,,,,
199,PT08M03.00S,2024-11-16T00:49:23.7Z,2,REGULAR,rebound,defensive,[],1628371,,,1610612753,27,31,2024-11-16T00:49:25Z,1960000,False,,,0,,J. Isaac REBOUND (Off:0 Def:2),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Left Center,,,,,,,,,198.0,2.0,2.0,0.0,,,,,,,,
200,PT07M57.00S,2024-11-16T00:49:29.8Z,2,REGULAR,3pt,Jump Shot,[],1628371,28.86005256241787,23.284313725490197,1610612753,30,31,2024-11-16T00:49:38Z,1970000,False,134.0,219.0,1,left,J. Isaac 25' 3PT  (3 PTS) (M. Wagner 1 AST),"[1628371, 1629021]",1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Right Center,,,,,,Made,3.0,25.64,,,,,,,M. Wagner,1629021.0,1.0,,,
203,PT07M53.00S,2024-11-16T00:49:49.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,30,31,2024-11-16T00:49:49Z,2000000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M53.00S,2024-11-16T00:49:58.5Z,2,REGULAR,substitution,out,[],203914,,,1610612755,30,31,2024-11-16T00:52:34Z,2010000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M53.00S,2024-11-16T00:49:58.5Z,2,REGULAR,substitution,out,[],1629021,,,1610612755,30,31,2024-11-16T00:52:34Z,2020000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M53.00S,2024-11-16T00:49:58.5Z,2,REGULAR,substitution,out,[],1626162,,,1610612755,30,31,2024-11-16T00:52:34Z,2030000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M53.00S,2024-11-16T00:49:58.5Z,2,REGULAR,substitution,out,[],1642272,,,1610612755,30,31,2024-11-16T00:52:34Z,2040000,False,,,0,,SUB out: J. McCain,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M53.00S,2024-11-16T00:49:58.5Z,2,REGULAR,substitution,out,[],203954,,,1610612755,30,31,2024-11-16T00:52:34Z,2050000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M53.00S,2024-11-16T00:49:58.5Z,2,REGULAR,substitution,out,[],1627824,,,1610612755,30,31,2024-11-16T00:52:34Z,2060000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M53.00S,2024-11-16T00:49:58.5Z,2,REGULAR,substitution,in,[],1629048,,,1610612755,30,31,2024-11-16T00:52:34Z,2070000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M53.00S,2024-11-16T00:49:58.5Z,2,REGULAR,substitution,in,[],203484,,,1610612755,30,31,2024-11-16T00:52:34Z,2080000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M53.00S,2024-11-16T00:49:58.5Z,2,REGULAR,substitution,in,[],1628997,,,1610612755,30,31,2024-11-16T00:52:34Z,2090000,False,,,0,,SUB in: C. Martin,[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M53.00S,2024-11-16T00:49:58.5Z,2,REGULAR,substitution,in,[],203083,,,1610612755,30,31,2024-11-16T00:52:34Z,2100000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M53.00S,2024-11-16T00:49:58.5Z,2,REGULAR,substitution,in,[],200768,,,1610612755,30,31,2024-11-16T00:52:34Z,2110000,False,,,0,,SUB in: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M53.00S,2024-11-16T00:49:58.5Z,2,REGULAR,substitution,in,[],202331,,,1610612755,30,31,2024-11-16T00:52:34Z,2120000,False,,,0,,SUB in: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M35.00S,2024-11-16T00:53:00.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203083,92.46057818659659,62.00980392156863,1610612755,30,31,2024-11-16T00:53:11Z,2130000,False,60.0,18.0,1,right,MISS A. Drummond 6' Layup - blocked,"[203083, 1628371]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.28,,,,,Isaac,1628371.0,,,,,,
218,PT07M35.00S,2024-11-16T00:53:00.6Z,2,REGULAR,block,,[],1628371,,,1610612755,30,31,2024-11-16T00:55:24Z,2140000,False,,,0,,J. Isaac BLOCK (1 BLK),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
219,PT07M30.00S,2024-11-16T00:53:05.6Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,30,31,2024-11-16T00:53:11Z,2150000,False,,,0,,F. Wagner REBOUND (Off:1 Def:5),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,217.0,6.0,5.0,1.0,,,,,,,,
220,PT07M28.00S,2024-11-16T00:53:07.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630591,28.991458607095925,18.627450980392158,1610612753,30,31,2024-11-16T00:53:14Z,2160000,False,157.0,220.0,1,left,MISS J. Suggs 27' running 3PT,[1630591],1610612753.0,ORL,running,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,27.02,,,,,,,,,,,,
221,PT07M25.00S,2024-11-16T00:53:10.6Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,30,31,2024-11-16T00:53:14Z,2170000,False,,,0,,A. Drummond REBOUND (Off:0 Def:1),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Right Center,,,,,,,,,220.0,1.0,1.0,0.0,,,,,,,,
222,PT07M15.00S,2024-11-16T00:53:22.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203083,92.59198423127464,40.931372549019606,1610612755,30,31,2024-11-16T00:53:32Z,2180000,False,-45.0,17.0,1,right,MISS A. Drummond reverse Layup,[203083],1610612755.0,PHI,reverse,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.84,,,,,,,,,,,,
223,PT07M15.00S,2024-11-16T00:53:22.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,30,31,2024-11-16T00:53:46Z,2190000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,222.0,,,,,,,,,,,
224,PT07M15.00S,2024-11-16T00:53:28.4Z,2,REGULAR,turnover,traveling,[],203083,,,1610612755,30,31,2024-11-16T00:53:39Z,2200000,False,,,0,,A. Drummond traveling TURNOVER (1 TO),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,1155.0,,,,,,,,,,,,,,,,,1.0,,
225,PT06M57.00S,2024-11-16T00:54:00.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630591,21.23850197109067,92.15686274509804,1610612753,30,31,2024-11-16T00:54:06Z,2210000,False,-211.0,147.0,1,left,MISS J. Suggs 25' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.71,,,,,,,,,,,,
226,PT06M53.00S,2024-11-16T00:54:04.8Z,2,REGULAR,rebound,offensive,[],1628371,,,1610612753,30,31,2024-11-16T00:54:06Z,2220000,False,,,0,,J. Isaac REBOUND (Off:1 Def:2),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Left Center,,,,,,,,,225.0,3.0,2.0,1.0,,,,,,,,
227,PT06M53.00S,2024-11-16T00:54:04.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628371,6.521024967148489,48.77450980392157,1610612753,32,31,2024-11-16T00:54:37Z,2230000,False,6.0,9.0,1,left,J. Isaac putback Layup (5 PTS),[1628371],1610612753.0,ORL,putback,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,1.07,,,,,,,,,,,,
228,PT06M32.00S,2024-11-16T00:54:24.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,84.83902759526939,49.50980392156863,1610612755,32,31,2024-11-16T00:55:32Z,2240000,False,-2.0,90.0,1,right,MISS P. George 9' driving floating Shot,[202331],1610612755.0,PHI,driving floating,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,9.0,,,,,,,,,,,,
229,PT06M30.00S,2024-11-16T00:54:26.9Z,2,REGULAR,rebound,defensive,[],1630591,,,1610612753,32,31,2024-11-16T00:54:30Z,2250000,False,,,0,,J. Suggs REBOUND (Off:2 Def:2),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,228.0,4.0,2.0,2.0,,,,,,,,
230,PT06M22.00S,2024-11-16T00:54:41.5Z,2,REGULAR,foul,personal,[],1628997,,,1610612753,32,31,2024-11-16T01:11:05Z,2260000,False,,,0,,C. Martin personal FOUL (1 PF),"[1628997, 1630532]",1610612755.0,PHI,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,1627963.0,1.0,0.0,Wagner,1630532.0,,,,,,,,,,,,,,,
232,PT06M22.00S,2024-11-16T00:54:53.0Z,2,REGULAR,substitution,out,[],1628371,,,1610612753,32,31,2024-11-16T00:55:11Z,2280000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M22.00S,2024-11-16T00:54:53.0Z,2,REGULAR,substitution,out,[],1630591,,,1610612753,32,31,2024-11-16T00:55:11Z,2290000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M22.00S,2024-11-16T00:54:53.0Z,2,REGULAR,substitution,out,[],201569,,,1610612753,32,31,2024-11-16T00:55:11Z,2300000,False,,,0,,SUB out: E. Gordon,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M22.00S,2024-11-16T00:54:53.0Z,2,REGULAR,substitution,in,[],1630175,,,1610612753,32,31,2024-11-16T00:55:11Z,2310000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M22.00S,2024-11-16T00:54:53.0Z,2,REGULAR,substitution,in,[],1641783,,,1610612753,32,31,2024-11-16T00:55:11Z,2320000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M22.00S,2024-11-16T00:54:53.0Z,2,REGULAR,substitution,in,[],1642272,,,1610612753,32,31,2024-11-16T00:55:11Z,2330000,False,,,0,,SUB in: J. McCain,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M14.00S,2024-11-16T00:55:24.1Z,2,REGULAR,2pt,Jump Shot,[],203484,12.040078843626807,74.26470588235294,1610612753,32,31,2024-11-16T00:55:29Z,2340000,False,-121.0,61.0,1,left,MISS K. Caldwell-Pope 13' turnaround Shot,[203484],1610612753.0,ORL,turnaround,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,8-16 Left,,,,,,Missed,,13.56,,,,,,,,,,,,
239,PT06M11.00S,2024-11-16T00:55:27.1Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,32,31,2024-11-16T00:55:29Z,2350000,False,,,0,,A. Drummond REBOUND (Off:0 Def:2),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Left,,,,,,,,,238.0,2.0,2.0,0.0,,,,,,,,
240,PT06M06.00S,2024-11-16T00:55:32.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203083,91.14651773981603,51.470588235294116,1610612755,32,33,2024-11-16T00:55:50Z,2360000,False,7.0,31.0,1,right,A. Drummond alley-oop Layup (2 PTS) (K. Lowry 1 AST),"[203083, 200768]",1610612755.0,PHI,alley-oop,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,3.16,,,,,,,K. Lowry,200768.0,1.0,,,
242,PT05M39.00S,2024-11-16T00:55:58.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,10.85742444152431,50.98039215686274,1610612753,32,33,2024-11-16T00:56:03Z,2380000,False,-5.0,50.0,1,left,MISS C. Anthony driving floating Shot,[1630175],1610612753.0,ORL,driving floating,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.98,,,,,,,,,,,,
243,PT05M37.00S,2024-11-16T00:56:00.8Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,32,33,2024-11-16T00:56:03Z,2390000,False,,,0,,A. Drummond REBOUND (Off:0 Def:3),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,242.0,3.0,3.0,0.0,,,,,,,,
244,PT05M23.00S,2024-11-16T00:56:15.3Z,2,REGULAR,2pt,Jump Shot,[],1628997,74.90144546649145,21.83670343137255,1610612755,32,33,2024-11-16T00:56:21Z,2400000,False,-141.0,183.0,1,right,MISS C. Martin 23' pullup Shot,[1628997],1610612755.0,PHI,pullup,,,Martin,C. Martin,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,23.12,,,,,,,,,,,,
245,PT05M20.00S,2024-11-16T00:56:18.3Z,2,REGULAR,rebound,offensive,[],203083,,,1610612755,32,33,2024-11-16T00:56:21Z,2410000,False,,,0,,A. Drummond REBOUND (Off:1 Def:3),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Mid-Range,16-24 Left Center,,,,,,,,,244.0,4.0,3.0,1.0,,,,,,,,
246,PT05M16.00S,2024-11-16T00:56:25.1Z,2,REGULAR,foul,personal,[],1630175,,,1610612755,32,33,2024-11-16T00:56:37Z,2420000,False,,,0,,C. Anthony personal FOUL (1 PF),"[1630175, 200768]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,1627963.0,1.0,0.0,Lowry,200768.0,,,,,,,,,,,,,,,
249,PT05M02.00S,2024-11-16T00:57:54.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",200768,90.22667542706965,58.57843137254902,1610612755,32,35,2024-11-16T00:57:59Z,2450000,False,43.0,39.0,1,right,K. Lowry driving floating Jump Shot (4 PTS) (J. McCain 4 AST),"[200768, 1642272]",1610612755.0,PHI,driving floating,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,4.0,5.82,,,,,,,J. McCain,1642272.0,4.0,,,
305,PT04M52.00S,2024-11-16T00:59:29.2Z,2,REGULAR,turnover,offensive goaltending,[],1629048,,,1610612753,32,35,2024-11-16T01:06:45Z,2505000,False,,,0,,G. Bitadze offensive goaltending TURNOVER (2 TO),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,1155.0,,,,,,,,,,,,,,,,,2.0,,
256,PT04M52.00S,2024-11-16T01:00:25.1Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612755,32,35,2024-11-16T01:08:23Z,2520000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M33.00S,2024-11-16T01:01:07.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],200768,69.46452036793693,17.15686274509804,1610612755,32,35,2024-11-16T01:06:45Z,2540000,False,-164.0,235.0,1,right,MISS K. Lowry 28' 3PT,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,28.63,,,,,,,,,,,,
261,PT04M31.00S,2024-11-16T01:01:09.5Z,2,REGULAR,rebound,offensive,[],202331,,,1610612755,32,35,2024-11-16T01:01:13Z,2550000,False,,,0,,P. George REBOUND (Off:1 Def:2),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,,,,,,,259.0,3.0,2.0,1.0,,,,,,,,
262,PT04M29.00S,2024-11-16T01:01:11.2Z,2,REGULAR,turnover,bad pass,[],202331,,,1610612755,32,35,2024-11-16T01:05:25Z,2560000,False,,,0,,P. George bad pass TURNOVER (1 TO),"[202331, 203484]",1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Caldwell-Pope,203484.0
263,PT04M29.00S,2024-11-16T01:01:11.2Z,2,REGULAR,steal,,[],203484,,,1610612753,32,35,2024-11-16T01:05:25Z,2570000,False,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
264,PT04M22.00S,2024-11-16T01:01:19.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630532,20.18725361366623,90.68627450980392,1610612753,32,35,2024-11-16T01:01:25Z,2580000,False,-203.0,137.0,1,left,MISS F. Wagner 24' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,24.54,,,,,,,,,,,,
