actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
92,PT04M03.00S,2024-12-29T20:55:54.4Z,1,REGULAR,substitution,in,[],1630549,,,1610612751,19,15,2024-12-29T20:56:13Z,890000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M03.00S,2024-12-29T20:55:54.4Z,1,REGULAR,substitution,in,[],1630553,,,1610612751,19,15,2024-12-29T20:56:13Z,900000,False,,,0,,SUB in: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M52.00S,2024-12-29T20:56:25.2Z,1,REGULAR,foul,personal,[],1630243,,,1610612751,19,15,2024-12-29T20:56:35Z,910000,False,,,0,,T. Queen personal FOUL (1 PF),"[1630243, 1630560]",1610612753.0,ORL,,,,Queen,T. Queen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628951.0,,,,1.0,0.0,Thomas,1630560.0,,
96,PT03M52.00S,2024-12-29T20:56:42.7Z,1,REGULAR,substitution,out,[],1641783,,,1610612751,19,15,2024-12-29T20:56:47Z,930000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M52.00S,2024-12-29T20:56:42.7Z,1,REGULAR,substitution,in,[],1641724,,,1610612751,19,15,2024-12-29T20:56:47Z,940000,False,,,0,,SUB in: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M35.00S,2024-12-29T20:57:05.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630560,84.83902759526939,2.941176470588235,1610612751,19,18,2024-12-29T20:59:57Z,950000,False,-235.0,90.0,1,right,C. Thomas 25' 3PT fadeaway (3 PTS),[1630560],1610612751.0,BKN,fadeaway,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left,25.19,Made,3.0,,,,,,,,,,,,,,,,,
99,PT03M35.00S,2024-12-29T20:57:19.2Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612753,19,18,2024-12-29T20:57:32Z,960000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,1628954.0,,,,,,,,,
100,PT03M15.00S,2024-12-29T20:57:40.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628371,7.178055190538765,48.28431372549019,1610612753,21,18,2024-12-29T20:57:46Z,970000,False,9.0,15.0,1,left,J. Isaac cutting Layup (2 PTS) (G. Harris 1 AST),"[1628371, 203914]",1610612753.0,ORL,cutting,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,1.73,Made,2.0,G. Harris,203914.0,1.0,,,,,,,,,,,,,,
102,PT02M57.00S,2024-12-29T20:57:59.0Z,1,REGULAR,3pt,Jump Shot,[],1630592,91.93495400788436,3.1862745098039214,1610612751,21,21,2024-12-29T20:58:05Z,990000,False,-234.0,23.0,1,right,J. Wilson 3PT  (3 PTS) (C. Thomas 1 AST),"[1630592, 1630560]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Left Corner 3,24+ Left,23.53,Made,3.0,C. Thomas,1630560.0,1.0,,,,,,,,,,,,,,
104,PT02M36.00S,2024-12-29T20:58:23.3Z,1,REGULAR,turnover,out-of-bounds,[],203914,,,1610612753,21,21,2024-12-29T20:58:38Z,1010000,False,,,0,,G. Harris bad pass out-of-bounds TURNOVER (1 TO),[203914],1610612753.0,ORL,bad pass,,,Harris,G. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2004.0,1.0,,,,,,,,
105,PT02M36.00S,2024-12-29T20:58:31.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,21,21,2024-12-29T20:58:31Z,1020000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M36.00S,2024-12-29T20:58:48.6Z,1,REGULAR,substitution,out,[],1629048,,,1610612751,21,21,2024-12-29T21:01:17Z,1030000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M36.00S,2024-12-29T20:58:48.6Z,1,REGULAR,substitution,in,[],1628976,,,1610612751,21,21,2024-12-29T21:01:17Z,1040000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M21.00S,2024-12-29T21:01:33.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630560,86.07095926412615,52.841605392156865,1610612751,21,23,2024-12-29T21:01:42Z,1050000,False,14.0,78.0,1,right,C. Thomas 7' pullup Jump Shot (5 PTS) (D. Sharpe 1 AST),"[1630560, 1630549]",1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,7.97,Made,5.0,D. Sharpe,1630549.0,1.0,,,,,,,,,,,,,,
111,PT02M11.00S,2024-12-29T21:01:44.7Z,1,REGULAR,turnover,bad pass,[],1630243,,,1610612753,21,23,2024-12-29T21:01:50Z,1060000,False,,,0,,T. Queen bad pass TURNOVER (1 TO),"[1630243, 1630553]",1610612753.0,ORL,,,,Queen,T. Queen,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,,,,,,,Johnson,1630553.0
112,PT02M11.00S,2024-12-29T21:01:44.7Z,1,REGULAR,steal,,[],1630553,,,1610612751,21,23,2024-12-29T21:01:48Z,1070000,False,,,0,,K. Johnson STEAL (1 STL),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
113,PT01M54.00S,2024-12-29T21:02:01.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630560,78.13731931668858,17.647058823529413,1610612751,21,23,2024-12-29T21:03:47Z,1080000,False,-162.0,153.0,1,right,MISS C. Thomas 22' step back Shot,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Left Center,22.27,Missed,,,,,,,,,,,,,,,,,,
114,PT01M50.00S,2024-12-29T21:02:05.6Z,1,REGULAR,rebound,defensive,[],1630243,,,1610612753,21,23,2024-12-29T21:02:07Z,1090000,False,,,0,,T. Queen REBOUND (Off:0 Def:1),[1630243],1610612753.0,ORL,,,,Queen,T. Queen,,,,,Mid-Range,16-24 Left Center,,,,,,,113.0,1.0,1.0,0.0,,,,,,,,,,
115,PT01M37.00S,2024-12-29T21:02:17.9Z,1,REGULAR,turnover,lost ball,[],1630243,,,1610612753,21,23,2024-12-29T21:05:57Z,1100000,False,,,0,,T. Queen lost ball TURNOVER (2 TO),"[1630243, 1630549]",1610612753.0,ORL,,,,Queen,T. Queen,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,2.0,,,,,,,Sharpe,1630549.0
116,PT01M37.00S,2024-12-29T21:02:17.9Z,1,REGULAR,steal,,[],1630549,,,1610612751,21,23,2024-12-29T21:02:20Z,1110000,False,,,0,,D. Sharpe STEAL (1 STL),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
117,PT01M33.00S,2024-12-29T21:02:21.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630549,92.19776609724047,51.71568627450981,1610612751,21,25,2024-12-29T21:05:24Z,1120000,False,9.0,21.0,1,right,D. Sharpe driving DUNK (2 PTS),[1630549],1610612751.0,BKN,driving,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,2.25,Made,2.0,,,,,,,,,,,,,,,,,
118,PT01M16.00S,2024-12-29T21:02:42.7Z,1,REGULAR,foul,offensive,[],1628976,,,1610612753,21,25,2024-12-29T21:03:08Z,1130000,False,,,0,,W. Carter Jr. charge offensive FOUL (1 PF),"[1628976, 1630549]",1610612753.0,ORL,charge,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628951.0,,,,1.0,0.0,Sharpe,1630549.0,,
120,PT01M16.00S,2024-12-29T21:02:42.7Z,1,REGULAR,turnover,offensive foul,[],1628976,,,1610612753,21,25,2024-12-29T21:02:42Z,1150000,False,,,0,,W. Carter Jr. offensive foul TURNOVER (1 TO),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628951.0,1.0,,,,,,,,
121,PT01M07.00S,2024-12-29T21:03:14.0Z,1,REGULAR,turnover,out-of-bounds,[],1631213,,,1610612751,21,25,2024-12-29T21:03:30Z,1160000,False,,,0,,T. Martin bad pass out-of-bounds TURNOVER (1 TO),[1631213],1610612751.0,BKN,bad pass,,,Martin,T. Martin,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2004.0,1.0,,,,,,,,
122,PT00M49.40S,2024-12-29T21:03:49.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203914,21.632720105124836,89.95098039215686,1610612753,21,25,2024-12-29T21:03:55Z,1170000,False,-200.0,151.0,1,left,MISS G. Harris 25' 3PT - blocked,"[203914, 1631213]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Left Center,25.03,Missed,,,,,,,,,,,Martin,1631213.0,,,,,,
123,PT00M49.40S,2024-12-29T21:03:49.3Z,1,REGULAR,block,,[],1631213,,,1610612753,21,25,2024-12-29T21:03:53Z,1180000,False,,,0,,T. Martin BLOCK (1 BLK),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
124,PT00M45.10S,2024-12-29T21:03:53.6Z,1,REGULAR,rebound,defensive,[],1630549,,,1610612751,21,25,2024-12-29T21:03:55Z,1190000,False,,,0,,D. Sharpe REBOUND (Off:0 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,,122.0,1.0,1.0,0.0,,,,,,,,,,
125,PT00M36.00S,2024-12-29T21:04:02.7Z,1,REGULAR,3pt,Jump Shot,[],1630560,64.73390275952694,41.911764705882355,1610612751,21,25,2024-12-29T21:04:12Z,1200000,False,-40.0,279.0,1,right,MISS C. Thomas 28' pullup 3PT,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,28.19,Missed,,,,,,,,,,,,,,,,,,
126,PT00M32.40S,2024-12-29T21:04:06.4Z,1,REGULAR,rebound,offensive,[],1630560,,,1610612751,21,25,2024-12-29T21:04:06Z,1210000,False,,,0,,C. Thomas REBOUND (Off:1 Def:0),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,,,,,,,125.0,1.0,0.0,1.0,,,,,,,,,,
129,PT00M24.10S,2024-12-29T21:04:45.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630549,92.06636005256242,50.49019607843137,1610612751,21,27,2024-12-29T21:04:57Z,1240000,False,2.0,22.0,1,right,D. Sharpe cutting Layup (4 PTS) (C. Thomas 2 AST),"[1630549, 1630560]",1610612751.0,BKN,cutting,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,2.22,Made,4.0,C. Thomas,1630560.0,2.0,,,,,,,,,,,,,,
131,PT00M04.00S,2024-12-29T21:05:07.8Z,1,REGULAR,3pt,Jump Shot,[],1641724,23.340998685939553,85.7843137254902,1610612753,21,27,2024-12-29T21:05:18Z,1260000,False,-179.0,167.0,1,left,MISS J. Howard 24' 3PT,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,Above the Break 3,24+ Left Center,24.47,Missed,,,,,,,,,,,,,,,,,,
132,PT00M00.60S,2024-12-29T21:05:11.2Z,1,REGULAR,rebound,offensive,[],1628371,,,1610612753,21,27,2024-12-29T21:05:11Z,1270000,False,,,0,,J. Isaac REBOUND (Off:1 Def:0),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Left Center,,,,,,,131.0,1.0,0.0,1.0,,,,,,,,,,
133,PT00M00.00S,2024-12-29T21:05:15.4Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628371,7.884362680683312,27.014399509803923,1610612753,21,27,2024-12-29T21:05:28Z,1280000,False,115.0,22.0,1,left,MISS J. Isaac 11' Jump Shot,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Mid-Range,8-16 Right,11.69,Missed,,,,,,,,,,,,,,,,,,
134,PT00M00.00S,2024-12-29T21:05:15.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,21,27,2024-12-29T21:05:28Z,1290000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,133.0,,,,,,,,,,,,,
135,PT00M00.00S,2024-12-29T21:05:21.8Z,1,REGULAR,period,end,[],0,,,1610612753,21,27,2024-12-29T21:05:21Z,1300000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT12M00.00S,2024-12-29T21:05:54.2Z,2,REGULAR,substitution,out,['startperiod'],1630549,,,1610612753,21,27,2024-12-29T21:07:48Z,1310000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT12M00.00S,2024-12-29T21:05:54.2Z,2,REGULAR,substitution,in,['startperiod'],1629651,,,1610612753,21,27,2024-12-29T21:07:48Z,1320000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT12M00.00S,2024-12-29T21:07:56.1Z,2,REGULAR,period,start,[],0,,,1610612751,21,27,2024-12-29T21:07:56Z,1330000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT11M37.00S,2024-12-29T21:08:35.8Z,2,REGULAR,3pt,Jump Shot,[],1630560,93.64323258869908,3.9215686274509802,1610612751,21,30,2024-12-29T21:08:43Z,1350000,False,-230.0,7.0,1,right,C. Thomas 3PT  (8 PTS) (N. Claxton 1 AST),"[1630560, 1629651]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Left Corner 3,24+ Left,23.05,Made,8.0,N. Claxton,1629651.0,1.0,,,,,,,,,,,,,,
143,PT11M19.00S,2024-12-29T21:08:54.5Z,2,REGULAR,turnover,bad pass,[],1630243,,,1610612753,21,30,2024-12-29T21:08:59Z,1370000,False,,,0,,T. Queen bad pass TURNOVER (3 TO),"[1630243, 1630592]",1610612753.0,ORL,,,,Queen,T. Queen,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,3.0,,,,,,,Wilson,1630592.0
144,PT11M19.00S,2024-12-29T21:08:54.5Z,2,REGULAR,steal,,[],1630592,,,1610612751,21,30,2024-12-29T21:08:56Z,1380000,False,,,0,,J. Wilson STEAL (1 STL),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
145,PT11M11.00S,2024-12-29T21:09:02.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629651,93.38042049934296,50.245098039215684,1610612751,21,32,2024-12-29T21:09:14Z,1390000,False,1.0,10.0,1,right,N. Claxton alley-oop DUNK (3 PTS) (C. Thomas 3 AST),"[1629651, 1630560]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.98,Made,3.0,C. Thomas,1630560.0,3.0,,,,,,,,,,,,,,
147,PT10M54.00S,2024-12-29T21:09:19.4Z,2,REGULAR,3pt,Jump Shot,[],203914,6.1268068331143235,94.11764705882352,1610612753,24,32,2024-12-29T21:09:24Z,1410000,False,-221.0,5.0,1,left,G. Harris 3PT  (6 PTS) (J. Isaac 2 AST),"[203914, 1628371]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Left Corner 3,24+ Left,22.07,Made,6.0,J. Isaac,1628371.0,2.0,,,,,,,,,,,,,,
149,PT10M36.00S,2024-12-29T21:09:36.8Z,2,REGULAR,2pt,Jump Shot,[],1630560,83.13074901445466,69.11764705882352,1610612751,24,34,2024-12-29T21:09:43Z,1430000,False,96.0,106.0,1,right,C. Thomas 14' turnaround fadeaway Jump Shot (10 PTS),[1630560],1610612751.0,BKN,turnaround fadeaway,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Right,14.28,Made,10.0,,,,,,,,,,,,,,,,,
151,PT10M24.00S,2024-12-29T21:09:53.3Z,2,REGULAR,substitution,out,[],1630243,,,1610612753,24,34,2024-12-29T21:09:58Z,1450000,False,,,0,,SUB out: T. Queen,[1630243],1610612753.0,ORL,,,,Queen,T. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT10M24.00S,2024-12-29T21:09:53.3Z,2,REGULAR,substitution,in,[],1630591,,,1610612753,24,34,2024-12-29T21:09:58Z,1460000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT10M12.00S,2024-12-29T21:11:24.3Z,2,REGULAR,turnover,out-of-bounds,[],1630591,,,1610612753,24,34,2024-12-29T21:11:36Z,1490000,False,,,0,,J. Suggs step out-of-bounds TURNOVER (1 TO),[1630591],1610612753.0,ORL,step,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2004.0,1.0,,,,,,,,
156,PT09M59.00S,2024-12-29T21:11:48.2Z,2,REGULAR,foul,offensive,[],1630592,,,1610612751,24,34,2024-12-29T21:13:16Z,1500000,False,,,0,,J. Wilson offensive FOUL (1 PF),"[1630592, 1630591]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1628954.0,,,,1.0,0.0,Suggs,1630591.0,,
158,PT09M59.00S,2024-12-29T21:11:48.2Z,2,REGULAR,turnover,offensive foul,[],1630592,,,1610612751,24,34,2024-12-29T21:11:48Z,1520000,False,,,0,,J. Wilson offensive foul TURNOVER (1 TO),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1628954.0,1.0,,,,,,,,
159,PT09M59.00S,2024-12-29T21:12:01.6Z,2,REGULAR,substitution,out,[],203914,,,1610612753,24,34,2024-12-29T21:12:15Z,1530000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT09M59.00S,2024-12-29T21:12:01.6Z,2,REGULAR,substitution,in,[],203484,,,1610612753,24,34,2024-12-29T21:12:15Z,1540000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT09M41.00S,2024-12-29T21:12:47.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630591,12.171484888304862,60.049019607843135,1610612753,24,34,2024-12-29T21:14:13Z,1550000,False,-50.0,62.0,1,left,MISS J. Suggs 7' driving floating Shot,[1630591],1610612753.0,ORL,driving floating,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,7.97,Missed,,,,,,,,,,,,,,,,,,
162,PT09M41.00S,2024-12-29T21:12:47.2Z,2,REGULAR,rebound,offensive,[],1628371,,,1610612753,24,34,2024-12-29T21:14:13Z,1560000,False,,,0,,J. Isaac REBOUND (Off:2 Def:0),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,161.0,2.0,0.0,2.0,,,,,,,,,,
163,PT09M41.00S,2024-12-29T21:12:51.1Z,2,REGULAR,foul,personal,['2freethrow'],1629651,,,1610612753,24,34,2024-12-29T21:13:21Z,1570000,False,,,0,,N. Claxton shooting personal FOUL (2 PF) (Isaac 2 FT),"[1629651, 1628371]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628954.0,,,,2.0,0.0,Isaac,1628371.0,,
165,PT09M41.00S,2024-12-29T21:13:26.5Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1628371,,,1610612753,24,34,2024-12-29T21:13:26Z,1590000,False,,,0,,MISS J. Isaac Free Throw 1 of 2,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
166,PT09M41.00S,2024-12-29T21:13:26.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,24,34,2024-12-29T21:13:26Z,1600000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,
167,PT09M41.00S,2024-12-29T21:13:27.2Z,2,REGULAR,substitution,out,[],1631213,,,1610612753,24,34,2024-12-29T21:13:32Z,1610000,False,,,0,,SUB out: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT09M41.00S,2024-12-29T21:13:27.2Z,2,REGULAR,substitution,in,[],1641730,,,1610612753,24,34,2024-12-29T21:13:32Z,1620000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT09M41.00S,2024-12-29T21:13:50.2Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1628371,,,1610612753,25,34,2024-12-29T21:13:50Z,1630000,False,,,0,,J. Isaac Free Throw 2 of 2 (3 PTS),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
170,PT09M22.00S,2024-12-29T21:14:10.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630553,92.19776609724047,52.20588235294118,1610612751,25,36,2024-12-29T21:14:19Z,1640000,False,11.0,21.0,1,right,K. Johnson driving Layup (7 PTS),[1630553],1610612751.0,BKN,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,2.35,Made,7.0,,,,,,,,,,,,,,,,,
171,PT09M09.00S,2024-12-29T21:14:25.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630591,6.652431011826544,55.88235294117647,1610612753,27,36,2024-12-29T21:15:27Z,1650000,False,-29.0,10.0,1,left,J. Suggs turnaround Jump Shot (2 PTS),[1630591],1610612753.0,ORL,turnaround,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,3.11,Made,2.0,,,,,,,,,,,,,,,,,
172,PT09M09.00S,2024-12-29T21:14:30.4Z,2,REGULAR,foul,personal,['1freethrow'],1630553,,,1610612753,27,36,2024-12-29T21:14:43Z,1660000,False,,,0,,K. Johnson shooting personal FOUL (1 PF) (Suggs 1 FT),"[1630553, 1630591]",1610612751.0,BKN,shooting,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2004.0,,,,1.0,0.0,Suggs,1630591.0,,
174,PT09M09.00S,2024-12-29T21:14:45.9Z,2,REGULAR,substitution,out,[],1630553,,,1610612753,27,36,2024-12-29T21:15:23Z,1680000,False,,,0,,SUB out: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT09M09.00S,2024-12-29T21:14:45.9Z,2,REGULAR,substitution,in,[],1629661,,,1610612753,27,36,2024-12-29T21:15:23Z,1690000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT09M09.00S,2024-12-29T21:15:00.4Z,2,REGULAR,freethrow,1 of 1,[],1630591,,,1610612753,28,36,2024-12-29T21:15:00Z,1700000,False,,,0,,J. Suggs Free Throw 1 of 1 (3 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
177,PT08M54.00S,2024-12-29T21:15:17.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,92.06636005256242,51.470588235294116,1610612751,28,36,2024-12-29T21:15:25Z,1710000,False,7.0,22.0,1,right,MISS C. Thomas driving Layup - blocked,"[1630560, 203484]",1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,,,,Caldwell-Pope,203484.0,,,,,,
178,PT08M54.00S,2024-12-29T21:15:17.2Z,2,REGULAR,block,,[],203484,,,1610612751,28,36,2024-12-29T21:15:22Z,1720000,False,,,0,,K. Caldwell-Pope BLOCK (1 BLK),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
179,PT08M47.00S,2024-12-29T21:15:24.2Z,2,REGULAR,rebound,defensive,[],1641724,,,1610612753,28,36,2024-12-29T21:16:55Z,1730000,False,,,0,,J. Howard REBOUND (Off:0 Def:1),[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,Restricted Area,0-8 Center,,,,,,,177.0,1.0,1.0,0.0,,,,,,,,,,
180,PT08M45.00S,2024-12-29T21:15:26.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630591,6.652431011826544,50.49019607843137,1610612753,30,36,2024-12-29T21:15:36Z,1740000,False,-2.0,10.0,1,left,J. Suggs running Layup (5 PTS) (J. Howard 1 AST),"[1630591, 1641724]",1610612753.0,ORL,running,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,1.03,Made,5.0,J. Howard,1641724.0,1.0,,,,,,,,,,,,,,
181,PT08M27.00S,2024-12-29T21:15:47.8Z,2,REGULAR,foul,personal,['2freethrow'],1641724,,,1610612751,30,36,2024-12-29T21:16:01Z,1750000,False,,,0,,J. Howard shooting personal FOUL (1 PF) (Thomas 2 FT),"[1641724, 1630560]",1610612753.0,ORL,shooting,,,Howard,J. Howard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2004.0,,,,1.0,0.0,Thomas,1630560.0,,
