actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
90,PT05M07.00S,2024-11-09T00:25:01.9Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630532,93.38042049934296,51.9607843137255,1610612753,22,8,2024-11-09T00:39:23Z,870000,False,10.0,10.0,1,right,F. Wagner running DUNK (7 PTS) (J. Suggs 1 AST),"[1630532, 1630591]",1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.38,Made,,,,,7.0,,,,,J. Suggs,1630591.0,1.0,,,,,,
92,PT05M07.00S,2024-11-09T00:25:21.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,22,8,2024-11-09T00:25:21Z,890000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M07.00S,2024-11-09T00:27:29.3Z,1,REGULAR,substitution,out,[],1630591,,,1610612740,22,8,2024-11-09T00:27:56Z,900000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M07.00S,2024-11-09T00:27:29.3Z,1,REGULAR,substitution,out,[],1630527,,,1610612740,22,8,2024-11-09T00:27:56Z,910000,False,,,0,,SUB out: B. Boston Jr.,[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M07.00S,2024-11-09T00:27:29.3Z,1,REGULAR,substitution,out,[],1642274,,,1610612740,22,8,2024-11-09T00:27:56Z,920000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M07.00S,2024-11-09T00:27:29.3Z,1,REGULAR,substitution,in,[],1641710,,,1610612740,22,8,2024-11-09T00:27:56Z,930000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT05M07.00S,2024-11-09T00:27:29.3Z,1,REGULAR,substitution,in,[],1628464,,,1610612740,22,8,2024-11-09T00:27:56Z,940000,False,,,0,,SUB in: D. Theis,[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT05M07.00S,2024-11-09T00:27:29.3Z,1,REGULAR,substitution,in,[],1641810,,,1610612740,22,8,2024-11-09T00:27:56Z,950000,False,,,0,,SUB in: A. Reeves,[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M55.00S,2024-11-09T00:28:08.3Z,1,REGULAR,2pt,Jump Shot,[],1627742,23.47240473061761,39.21568627450981,1610612740,22,10,2024-11-09T00:28:19Z,960000,False,54.0,168.0,1,left,B. Ingram 17' pullup Jump Shot (4 PTS),[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Center,17.65,Made,,,,,4.0,,,,,,,,,,,,,
102,PT04M33.00S,2024-11-09T00:28:29.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,89.17542706964521,38.23529411764706,1610612753,24,10,2024-11-09T00:40:08Z,970000,False,-59.0,49.0,1,right,F. Wagner 7' floating Jump Shot (9 PTS),[1630532],1610612753.0,ORL,floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,7.67,Made,,,,,9.0,,,,,,,,,,,,,
103,PT04M13.00S,2024-11-09T00:28:49.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629750,11.777266754270697,39.950980392156865,1610612740,24,10,2024-11-09T00:28:55Z,980000,False,50.0,58.0,1,left,MISS J. Green 7' driving floating bank Shot,[1629750],1610612740.0,NOP,driving floating bank,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,7.69,Missed,,,,,,,,,,,,,,,,,,
104,PT04M11.00S,2024-11-09T00:28:51.6Z,1,REGULAR,rebound,defensive,[],1641783,,,1610612753,24,10,2024-11-09T00:28:55Z,990000,False,,,0,,T. da Silva REBOUND (Off:0 Def:2),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),0-8 Center,,,103.0,2.0,2.0,0.0,,,,,,,,,,,,,,
105,PT04M00.00S,2024-11-09T00:29:03.2Z,1,REGULAR,3pt,Jump Shot,[],1630532,70.51576872536137,21.07843137254902,1610612753,27,10,2024-11-09T00:29:08Z,1000000,False,-145.0,225.0,1,right,F. Wagner 26' 3PT  (12 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,26.72,Made,,,,,12.0,,,,,,,,,,,,,
106,PT03M45.00S,2024-11-09T00:29:18.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628464,8.623521681997373,50.245098039215684,1610612740,27,10,2024-11-09T00:41:15Z,1010000,False,-1.0,29.0,1,left,MISS D. Theis floating Shot,[1628464],1610612740.0,NOP,floating,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,,,,,,,,,,,,,
107,PT03M40.00S,2024-11-09T00:29:22.9Z,1,REGULAR,rebound,offensive,[],1628464,,,1610612740,27,10,2024-11-09T00:29:22Z,1020000,False,,,0,,D. Theis REBOUND (Off:1 Def:0),[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,,,106.0,1.0,0.0,1.0,,,,,,,,,,,,,,
108,PT03M40.00S,2024-11-09T00:29:22.9Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628464,5.590000152587891,50.0,1610612740,27,12,2024-11-09T00:29:30Z,1030000,False,0.0,0.0,1,left,D. Theis tip Layup (2 PTS),[1628464],1610612740.0,NOP,tip,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,2.0,,,,,,,,,,,,,
109,PT03M27.00S,2024-11-09T00:29:35.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629048,93.11760840998686,45.588235294117645,1610612753,27,12,2024-11-09T00:29:42Z,1040000,False,-22.0,12.0,1,right,MISS G. Bitadze alley-oop DUNK,[1629048],1610612753.0,ORL,alley-oop,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,2.52,Missed,,,,,,,,,,,,,,,,,,
110,PT03M25.00S,2024-11-09T00:29:37.5Z,1,REGULAR,rebound,defensive,[],1641810,,,1610612740,27,12,2024-11-09T00:29:42Z,1050000,False,,,0,,A. Reeves REBOUND (Off:0 Def:1),[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,Restricted Area,0-8 Center,,,109.0,1.0,1.0,0.0,,,,,,,,,,,,,,
111,PT03M15.00S,2024-11-09T00:29:50.8Z,1,REGULAR,foul,personal,['2freethrow'],1641710,,,1610612740,27,12,2024-11-09T00:30:01Z,1060000,False,,,0,,A. Black shooting personal FOUL (1 PF) (Alvarado 2 FT),"[1641710, 1630631]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,2002.0,,,,1.0,0.0,Alvarado,1630631.0,,
113,PT03M15.00S,2024-11-09T00:30:23.2Z,1,REGULAR,freethrow,1 of 2,[],1630631,,,1610612740,27,12,2024-11-09T00:30:23Z,1080000,False,,,0,,MISS J. Alvarado Free Throw 1 of 2,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
114,PT03M15.00S,2024-11-09T00:30:23.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,27,12,2024-11-09T00:30:23Z,1090000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,113.0,,,,,,,,,,,,,,,,,
115,PT03M15.00S,2024-11-09T00:30:24.7Z,1,REGULAR,substitution,out,[],203484,,,1610612740,27,12,2024-11-09T00:30:54Z,1100000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M15.00S,2024-11-09T00:30:24.7Z,1,REGULAR,substitution,out,[],1641783,,,1610612740,27,12,2024-11-09T00:30:54Z,1110000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M15.00S,2024-11-09T00:30:24.7Z,1,REGULAR,substitution,out,[],1627742,,,1610612740,27,12,2024-11-09T00:30:54Z,1120000,False,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M15.00S,2024-11-09T00:30:24.7Z,1,REGULAR,substitution,in,[],1628371,,,1610612740,27,12,2024-11-09T00:30:54Z,1130000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M15.00S,2024-11-09T00:30:24.7Z,1,REGULAR,substitution,in,[],203914,,,1610612740,27,12,2024-11-09T00:30:54Z,1140000,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M15.00S,2024-11-09T00:30:24.7Z,1,REGULAR,substitution,in,[],1630527,,,1610612740,27,12,2024-11-09T00:30:54Z,1150000,False,,,0,,SUB in: B. Boston Jr.,[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M15.00S,2024-11-09T00:30:55.4Z,1,REGULAR,freethrow,2 of 2,[],1630631,,,1610612740,27,13,2024-11-09T00:30:55Z,1160000,False,,,0,,J. Alvarado Free Throw 2 of 2 (1 PTS),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
122,PT02M52.00S,2024-11-09T00:31:09.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,92.19776609724047,46.07843137254902,1610612753,27,13,2024-11-09T00:31:16Z,1170000,False,-20.0,21.0,1,right,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,,,,,,,,,,,,,
123,PT02M48.00S,2024-11-09T00:31:13.2Z,1,REGULAR,rebound,offensive,[],1629048,,,1610612753,27,13,2024-11-09T00:31:13Z,1180000,False,,,0,,G. Bitadze REBOUND (Off:3 Def:1),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,122.0,4.0,1.0,3.0,,,,,,,,,,,,,,
124,PT02M48.00S,2024-11-09T00:31:13.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629048,94.40999984741211,50.0,1610612753,29,13,2024-11-09T00:31:28Z,1190000,False,0.0,0.0,1,right,G. Bitadze tip Layup (6 PTS),[1629048],1610612753.0,ORL,tip,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,6.0,,,,,,,,,,,,,
125,PT02M32.00S,2024-11-09T00:31:29.4Z,1,REGULAR,3pt,Jump Shot,[],1629750,28.728646517739815,21.07843137254902,1610612740,29,16,2024-11-09T00:31:34Z,1200000,False,145.0,218.0,1,left,J. Green 26' 3PT  (3 PTS) (A. Reeves 1 AST),"[1629750, 1641810]",1610612740.0,NOP,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,26.12,Made,,,,,3.0,,,,,A. Reeves,1641810.0,1.0,,,,,,
127,PT02M16.00S,2024-11-09T00:31:45.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,88.38699080157687,51.470588235294116,1610612753,31,16,2024-11-09T00:31:54Z,1220000,False,7.0,57.0,1,right,F. Wagner Hook (14 PTS) (A. Black 1 AST),"[1630532, 1641710]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,5.72,Made,,,,,14.0,,,,,A. Black,1641710.0,1.0,,,,,,
129,PT02M02.00S,2024-11-09T00:32:00.2Z,1,REGULAR,2pt,Jump Shot,[],1630527,16.245072273324574,70.34313725490196,1610612740,31,16,2024-11-09T00:43:28Z,1240000,False,-102.0,100.0,1,left,MISS B. Boston Jr. 14' step back Shot,[1630527],1610612740.0,NOP,step back,,,Boston Jr.,B. Boston Jr.,,,,,Mid-Range,8-16 Left,14.28,Missed,,,,,,,,,,,,,,,,,,
130,PT01M58.00S,2024-11-09T00:32:04.2Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,31,16,2024-11-09T00:32:05Z,1250000,False,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Left,,,129.0,1.0,1.0,0.0,,,,,,,,,,,,,,
131,PT01M51.00S,2024-11-09T00:32:10.6Z,1,REGULAR,3pt,Jump Shot,[],1630532,70.51576872536137,76.22549019607843,1610612753,34,16,2024-11-09T00:32:15Z,1260000,False,131.0,225.0,1,right,F. Wagner 26' 3PT  (17 PTS) (G. Harris 1 AST),"[1630532, 203914]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,26.01,Made,,,,,17.0,,,,,G. Harris,203914.0,1.0,,,,,,
133,PT01M32.00S,2024-11-09T00:32:29.8Z,1,REGULAR,2pt,Jump Shot,[],1630631,16.770696452036795,32.59803921568628,1610612740,34,18,2024-11-09T00:32:34Z,1280000,False,87.0,105.0,1,left,J. Alvarado 13' driving floating Jump Shot (3 PTS) (D. Theis 1 AST),"[1630631, 1628464]",1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,Mid-Range,8-16 Right,13.64,Made,,,,,3.0,,,,,D. Theis,1628464.0,1.0,,,,,,
134,PT01M20.00S,2024-11-09T00:32:44.5Z,1,REGULAR,violation,kicked ball,[],1628464,,,1610612753,34,18,2024-11-09T00:32:52Z,1290000,False,,,0,,D. Theis kicked ball VIOLATION,[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,2002.0,,,,,,,,,
135,PT01M20.00S,2024-11-09T00:32:48.9Z,1,REGULAR,substitution,out,[],1629048,,,1610612753,34,18,2024-11-09T00:33:00Z,1300000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M20.00S,2024-11-09T00:32:48.9Z,1,REGULAR,substitution,in,[],1629021,,,1610612753,34,18,2024-11-09T00:33:00Z,1310000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M11.00S,2024-11-09T00:33:15.0Z,1,REGULAR,2pt,Jump Shot,[],1641710,86.81011826544021,30.14705882352941,1610612753,34,18,2024-11-09T00:33:27Z,1320000,False,-99.0,71.0,1,right,MISS A. Black 12' Jump Shot,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Mid-Range,8-16 Left,12.24,Missed,,,,,,,,,,,,,,,,,,
139,PT01M08.00S,2024-11-09T00:33:18.0Z,1,REGULAR,rebound,offensive,[],1641710,,,1610612753,34,18,2024-11-09T00:33:27Z,1330000,False,,,0,,A. Black REBOUND (Off:1 Def:0),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Mid-Range,8-16 Left,,,138.0,1.0,0.0,1.0,,,,,,,,,,,,,,
140,PT01M08.00S,2024-11-09T00:33:19.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641710,92.9862023653088,54.90196078431373,1610612753,34,18,2024-11-09T00:33:33Z,1340000,False,25.0,13.0,1,right,MISS A. Black driving Layup,[1641710],1610612753.0,ORL,driving,,,Black,A. Black,,,,,Restricted Area,0-8 Center,2.79,Missed,,,,,,,,,,,,,,,,,,
141,PT01M06.00S,2024-11-09T00:33:21.3Z,1,REGULAR,rebound,offensive,[],1628371,,,1610612753,34,18,2024-11-09T00:33:21Z,1350000,False,,,0,,J. Isaac REBOUND (Off:1 Def:0),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,140.0,1.0,0.0,1.0,,,,,,,,,,,,,,
142,PT01M06.00S,2024-11-09T00:33:23.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628371,92.32917214191852,49.50980392156863,1610612753,36,18,2024-11-09T00:46:06Z,1360000,False,-2.0,20.0,1,right,J. Isaac putback Layup (2 PTS),[1628371],1610612753.0,ORL,putback,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,1.98,Made,,,,,2.0,,,,,,,,,,,,,
143,PT01M06.00S,2024-11-09T00:33:27.4Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628464,,,1610612753,36,18,2024-11-09T00:33:39Z,1370000,False,,,0,,D. Theis shooting personal FOUL (1 PF) (Isaac 1 FT),"[1628464, 1628371]",1610612740.0,NOP,shooting,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626300.0,,,,1.0,0.0,Isaac,1628371.0,,
145,PT01M06.00S,2024-11-09T00:33:52.6Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1628371,,,1610612753,37,18,2024-11-09T00:33:52Z,1390000,False,,,0,,J. Isaac Free Throw 1 of 1 (3 PTS),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
146,PT01M06.00S,2024-11-09T00:33:52.7Z,1,REGULAR,substitution,out,[],1630631,,,1610612740,37,18,2024-11-09T00:34:13Z,1400000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M06.00S,2024-11-09T00:33:52.7Z,1,REGULAR,substitution,in,[],1629669,,,1610612740,37,18,2024-11-09T00:34:13Z,1410000,False,,,0,,SUB in: J. Nowell,[1629669],1610612740.0,NOP,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M52.00S,2024-11-09T00:34:14.6Z,1,REGULAR,2pt,Jump Shot,[],1629750,5.699737187910642,25.490196078431367,1610612740,37,18,2024-11-09T00:48:08Z,1420000,False,123.0,1.0,1,left,MISS J. Green 12' driving floating Shot,[1629750],1610612740.0,NOP,driving floating,,,Green,J. Green,,,,,Mid-Range,8-16 Right,12.25,Missed,,,,,,,,,,,,,,,,,,
149,PT00M50.60S,2024-11-09T00:34:16.0Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,37,18,2024-11-09T00:48:08Z,1430000,False,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,8-16 Right,,,148.0,1.0,1.0,0.0,,,,,,,,,,,,,,
150,PT00M48.60S,2024-11-09T00:34:17.5Z,1,REGULAR,turnover,lost ball,[],1629021,,,1610612753,37,18,2024-11-09T00:49:00Z,1440000,False,,,0,,M. Wagner lost ball TURNOVER (1 TO),"[1629021, 1641810]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,Reeves,1641810.0,,,,,,,,,,
151,PT00M48.60S,2024-11-09T00:34:17.5Z,1,REGULAR,steal,,[],1641810,,,1610612740,37,18,2024-11-09T00:34:20Z,1450000,False,,,0,,A. Reeves STEAL (1 STL),[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
152,PT00M45.60S,2024-11-09T00:34:20.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641810,29.517082785808146,21.323529411764707,1610612740,37,21,2024-11-09T00:34:37Z,1460000,False,143.0,225.0,1,left,A. Reeves 26' 3PT  (3 PTS),[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,Above the Break 3,24+ Right Center,26.68,Made,,,,,3.0,,,,,,,,,,,,,
153,PT00M31.60S,2024-11-09T00:34:36.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,90.09526938239159,47.05882352941176,1610612753,37,21,2024-11-09T00:34:44Z,1470000,False,-15.0,41.0,1,right,MISS M. Wagner cutting Layup,[1629021],1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,4.32,Missed,,,,,,,,,,,,,,,,,,
154,PT00M28.10S,2024-11-09T00:34:40.1Z,1,REGULAR,rebound,defensive,[],1641810,,,1610612740,37,21,2024-11-09T00:34:40Z,1480000,False,,,0,,A. Reeves REBOUND (Off:0 Def:2),[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,Restricted Area,0-8 Center,,,153.0,2.0,2.0,0.0,,,,,,,,,,,,,,
155,PT00M12.20S,2024-11-09T00:34:56.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630527,7.046649145860711,47.30392156862745,1610612740,37,23,2024-11-09T00:35:02Z,1490000,False,13.0,14.0,1,left,B. Boston Jr. driving Layup (4 PTS),[1630527],1610612740.0,NOP,driving,,,Boston Jr.,B. Boston Jr.,,,,,Restricted Area,0-8 Center,1.92,Made,,,,,4.0,,,,,,,,,,,,,
156,PT00M02.00S,2024-11-09T00:35:08.8Z,1,REGULAR,3pt,Jump Shot,[],1630532,68.01905387647832,67.15686274509804,1610612753,37,23,2024-11-09T00:52:14Z,1500000,False,86.0,248.0,1,right,MISS F. Wagner 26' step back 3PT,[1630532],1610612753.0,ORL,step back,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,26.25,Missed,,,,,,,,,,,,,,,,,,
157,PT00M02.00S,2024-11-09T00:35:08.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,37,23,2024-11-09T01:15:01Z,1510000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Right Center,,,156.0,,,,,,,,,,,,,,,,,
158,PT00M00.00S,2024-11-09T00:35:15.9Z,1,REGULAR,period,end,[],0,,,1610612753,37,23,2024-11-09T00:35:15Z,1520000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2024-11-09T00:37:36.0Z,2,REGULAR,substitution,out,['startperiod'],1630532,,,1610612753,37,23,2024-11-09T00:37:57Z,1530000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2024-11-09T00:37:36.0Z,2,REGULAR,substitution,in,['startperiod'],1630591,,,1610612753,37,23,2024-11-09T00:37:57Z,1540000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2024-11-09T00:37:54.4Z,2,REGULAR,period,start,[],0,,,1610612740,37,23,2024-11-09T00:37:57Z,1550000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M45.00S,2024-11-09T00:38:08.9Z,2,REGULAR,3pt,Jump Shot,[],1630527,33.85348226018397,29.65686274509804,1610612740,37,23,2024-11-09T00:38:26Z,1560000,False,102.0,266.0,1,left,MISS B. Boston Jr. 28' pullup 3PT,[1630527],1610612740.0,NOP,pullup,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Right Center,28.45,Missed,,,,,,,,,,,,,,,,,,
163,PT11M40.00S,2024-11-09T00:38:13.9Z,2,REGULAR,rebound,defensive,[],1641710,,,1610612753,37,23,2024-11-09T01:15:13Z,1570000,False,,,0,,A. Black REBOUND (Off:1 Def:1),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Right Center,,,162.0,2.0,1.0,1.0,,,,,,,,,,,,,,
164,PT11M33.00S,2024-11-09T00:38:20.3Z,2,REGULAR,3pt,Jump Shot,[],1630591,93.77463863337714,3.9215686274509802,1610612753,37,23,2024-11-09T00:38:29Z,1580000,False,-230.0,6.0,1,right,MISS J. Suggs 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Left Corner 3,24+ Left,23.05,Missed,,,,,,,,,,,,,,,,,,
165,PT11M31.00S,2024-11-09T00:38:22.5Z,2,REGULAR,rebound,offensive,[],1628371,,,1610612753,37,23,2024-11-09T00:38:22Z,1590000,False,,,0,,J. Isaac REBOUND (Off:2 Def:0),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Left Corner 3,24+ Left,,,164.0,2.0,0.0,2.0,,,,,,,,,,,,,,
166,PT11M24.00S,2024-11-09T00:38:29.1Z,2,REGULAR,turnover,bad pass,[],1630591,,,1610612753,37,23,2024-11-09T00:38:37Z,1600000,False,,,0,,J. Suggs bad pass TURNOVER (2 TO),"[1630591, 1630527]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,,,,,,2.0,Boston Jr.,1630527.0,,,,,,,,,,
167,PT11M24.00S,2024-11-09T00:38:29.1Z,2,REGULAR,steal,,[],1630527,,,1610612740,37,23,2024-11-09T00:38:32Z,1610000,False,,,0,,B. Boston Jr. STEAL (1 STL),[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
168,PT11M22.00S,2024-11-09T00:38:34.3Z,2,REGULAR,foul,personal,['2freethrow'],1641710,,,1610612740,37,23,2024-11-09T00:38:49Z,1620000,False,,,0,,A. Black shooting personal FOUL (2 PF) (Boston Jr. 2 FT),"[1641710, 1630527]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626300.0,,,,2.0,0.0,Boston Jr.,1630527.0,,
170,PT11M22.00S,2024-11-09T00:38:59.1Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630527,,,1610612740,37,24,2024-11-09T00:38:59Z,1640000,False,,,0,,B. Boston Jr. Free Throw 1 of 2 (5 PTS),[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
