actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
180,PT10M03.00S,2024-11-28T00:42:35.3Z,2,REGULAR,substitution,out,[],1630581,,,1610612741,43,28,2024-11-28T00:42:46Z,1770000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT10M03.00S,2024-11-28T00:42:35.3Z,2,REGULAR,substitution,in,[],1628976,,,1610612741,43,28,2024-11-28T00:42:46Z,1780000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT10M03.00S,2024-11-28T00:42:35.3Z,2,REGULAR,substitution,in,[],1628366,,,1610612741,43,28,2024-11-28T00:42:46Z,1790000,False,,,0,,SUB in: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT10M03.00S,2024-11-28T00:43:03.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,43,28,2024-11-28T00:43:03Z,1800000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT09M53.00S,2024-11-28T00:46:01.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,18.2161629434954,48.77450980392157,1610612741,43,30,2024-11-28T00:46:07Z,1810000,False,6.0,119.0,1,left,N. Vučević 11' floating Jump Shot (6 PTS) (T. Horton-Tucker 1 AST),"[202696, 1629659]",1610612741.0,CHI,floating,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Center,11.89,Made,6.0,,,,,,,T. Horton-Tucker,1629659.0,1.0,,,,,,,,
188,PT09M37.00S,2024-11-28T00:46:17.5Z,2,REGULAR,3pt,Jump Shot,[],1630591,67.7562417871222,69.6078431372549,1610612753,46,30,2024-11-28T00:46:23Z,1830000,False,98.0,251.0,1,right,J. Suggs 26' 3PT  (12 PTS) (A. Black 3 AST),"[1630591, 1641710]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,26.91,Made,12.0,,,,,,,A. Black,1641710.0,3.0,,,,,,,,
190,PT09M26.00S,2024-11-28T00:46:28.4Z,2,REGULAR,3pt,Jump Shot,[],202696,37.13863337713535,30.14705882352941,1610612741,46,30,2024-11-28T00:46:42Z,1850000,False,99.0,297.0,1,left,MISS N. Vučević 31' 3PT,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Right Center,31.28,Missed,,,,,,,,,,,,,,,,,,
191,PT09M25.00S,2024-11-28T00:46:29.4Z,2,REGULAR,rebound,offensive,[],1641763,,,1610612741,46,30,2024-11-28T00:46:42Z,1860000,False,,,0,,J. Phillips REBOUND (Off:1 Def:0),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Above the Break 3,24+ Right Center,,,,,,190.0,1.0,0.0,1.0,,,,,,,,,,,
192,PT09M25.00S,2024-11-28T00:46:42.1Z,2,REGULAR,foul,personal,['2freethrow'],1629021,,,1610612741,46,30,2024-11-28T00:46:50Z,1870000,False,,,0,,M. Wagner shooting personal FOUL (1 PF) (Phillips 2 FT),"[1629021, 1641763]",1610612753.0,ORL,shooting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Phillips,1641763.0
194,PT09M25.00S,2024-11-28T00:46:57.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1641763,,,1610612741,46,31,2024-11-28T00:46:57Z,1890000,False,,,0,,J. Phillips Free Throw 1 of 2 (1 PTS),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
195,PT09M25.00S,2024-11-28T00:47:10.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1641763,,,1610612741,46,32,2024-11-28T00:47:10Z,1900000,False,,,0,,J. Phillips Free Throw 2 of 2 (2 PTS),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
196,PT09M07.00S,2024-11-28T00:47:30.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641783,92.46057818659659,50.73529411764706,1610612753,48,32,2024-11-28T00:47:38Z,1910000,False,4.0,18.0,1,right,T. da Silva driving Layup (5 PTS) (M. Wagner 2 AST),"[1641783, 1629021]",1610612753.0,ORL,driving,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,1.88,Made,5.0,,,,,,,M. Wagner,1629021.0,2.0,,,,,,,,
198,PT08M59.00S,2024-11-28T00:47:39.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202696,13.61695137976347,51.225490196078425,1610612741,48,32,2024-11-28T00:47:45Z,1930000,False,-6.0,75.0,1,left,MISS N. Vučević 7' driving Layup,[202696],1610612741.0,CHI,driving,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,7.57,Missed,,,,,,,,,,,,,,,,,,
199,PT08M56.00S,2024-11-28T00:47:42.8Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,48,32,2024-11-28T00:47:45Z,1940000,False,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,198.0,1.0,1.0,0.0,,,,,,,,,,,
200,PT08M50.00S,2024-11-28T00:47:48.3Z,2,REGULAR,3pt,Jump Shot,[],1628976,72.22404730617609,16.42156862745098,1610612753,48,32,2024-11-28T00:48:00Z,1950000,False,-168.0,209.0,1,right,MISS W. Carter Jr. 26' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,26.78,Missed,,,,,,,,,,,,,,,,,,
201,PT08M47.00S,2024-11-28T00:47:56.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,48,32,2024-11-28T00:47:56Z,1960000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,200.0,,,,,,,,,,,,,,
203,PT08M47.00S,2024-11-28T00:47:59.3Z,2,REGULAR,substitution,out,[],1629632,,,1610612753,48,32,2024-11-28T00:48:08Z,1980000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M47.00S,2024-11-28T00:47:59.3Z,2,REGULAR,substitution,out,[],1641763,,,1610612753,48,32,2024-11-28T00:48:08Z,1990000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M47.00S,2024-11-28T00:47:59.3Z,2,REGULAR,substitution,in,[],203897,,,1610612753,48,32,2024-11-28T00:48:08Z,2000000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M47.00S,2024-11-28T00:47:59.3Z,2,REGULAR,substitution,in,[],1630245,,,1610612753,48,32,2024-11-28T00:48:08Z,2010000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M37.00S,2024-11-28T00:48:40.6Z,2,REGULAR,turnover,lost ball,[],1628976,,,1610612753,48,32,2024-11-28T00:48:44Z,2020000,False,,,0,,W. Carter Jr. lost ball TURNOVER (1 TO),"[1628976, 1628366]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,1.0,Ball,1628366.0,,,,,
208,PT08M37.00S,2024-11-28T00:48:40.6Z,2,REGULAR,steal,,[],1628366,,,1610612741,48,32,2024-11-28T00:48:43Z,2030000,False,,,0,,L. Ball STEAL (2 STL),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
209,PT08M33.00S,2024-11-28T00:48:44.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203897,4.944152431011826,96.81372549019608,1610612741,48,32,2024-11-28T00:48:52Z,2040000,False,-234.0,-6.0,1,left,MISS Z. LaVine running 3PT,[203897],1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,23.42,Missed,,,,,,,,,,,,,,,,,,
210,PT08M28.00S,2024-11-28T00:48:49.6Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,48,32,2024-11-28T00:48:52Z,2050000,False,,,0,,M. Wagner REBOUND (Off:0 Def:2),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Left Corner 3,24+ Left,,,,,,209.0,2.0,2.0,0.0,,,,,,,,,,,
211,PT08M13.00S,2024-11-28T00:49:04.4Z,2,REGULAR,3pt,Jump Shot,[],1630591,59.34625492772667,68.87254901960785,1610612753,48,32,2024-11-28T00:49:11Z,2060000,False,94.0,330.0,1,right,MISS J. Suggs 34' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,34.29,Missed,,,,,,,,,,,,,,,,,,
212,PT08M08.00S,2024-11-28T00:49:09.4Z,2,REGULAR,rebound,offensive,[],1629021,,,1610612753,48,32,2024-11-28T00:49:11Z,2070000,False,,,0,,M. Wagner REBOUND (Off:1 Def:2),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Center,,,,,,211.0,3.0,2.0,1.0,,,,,,,,,,,
213,PT08M02.00S,2024-11-28T00:49:15.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641710,87.33574244415243,43.38235294117647,1610612753,48,32,2024-11-28T00:50:10Z,2080000,False,-33.0,67.0,1,right,MISS A. Black 7' fadeaway Shot - blocked,"[1641710, 1628366]",1610612753.0,ORL,fadeaway,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,7.43,Missed,,Ball,1628366.0,,,,,,,,,,,,,,,
214,PT08M02.00S,2024-11-28T00:49:15.3Z,2,REGULAR,block,,[],1628366,,,1610612753,48,32,2024-11-28T00:49:19Z,2090000,False,,,0,,L. Ball BLOCK (1 BLK),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
215,PT08M02.00S,2024-11-28T00:49:15.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612741,48,32,2024-11-28T00:49:27Z,2100000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,213.0,,,,,,,,,,,,,,
216,PT08M02.00S,2024-11-28T00:49:24.5Z,2,REGULAR,foul,personal,[],1641710,,,1610612741,48,32,2024-11-28T00:49:30Z,2110000,False,,,0,,A. Black personal FOUL (1 PF),"[1641710, 1628366]",1610612753.0,ORL,,,,Black,A. Black,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Ball,1628366.0
218,PT08M02.00S,2024-11-28T00:49:31.0Z,2,REGULAR,substitution,out,[],1641710,,,1610612741,48,32,2024-11-28T00:49:53Z,2130000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M02.00S,2024-11-28T00:49:31.0Z,2,REGULAR,substitution,out,[],1641783,,,1610612741,48,32,2024-11-28T00:49:53Z,2140000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M02.00S,2024-11-28T00:49:31.0Z,2,REGULAR,substitution,out,[],202696,,,1610612741,48,32,2024-11-28T00:49:53Z,2150000,False,,,0,,SUB out: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M02.00S,2024-11-28T00:49:31.0Z,2,REGULAR,substitution,in,[],203484,,,1610612741,48,32,2024-11-28T00:49:53Z,2160000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M02.00S,2024-11-28T00:49:31.0Z,2,REGULAR,substitution,in,[],1630175,,,1610612741,48,32,2024-11-28T00:49:53Z,2170000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M02.00S,2024-11-28T00:49:31.0Z,2,REGULAR,substitution,in,[],1630604,,,1610612741,48,32,2024-11-28T00:49:53Z,2180000,False,,,0,,SUB in: E. Liddell,[1630604],1610612741.0,CHI,,,,Liddell,E. Liddell,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M50.00S,2024-11-28T00:50:02.6Z,2,REGULAR,turnover,traveling,[],1629659,,,1610612741,48,32,2024-11-28T00:50:10Z,2190000,False,,,0,,T. Horton-Tucker traveling TURNOVER (1 TO),[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1.0,,,1162.0,,,,
225,PT07M38.00S,2024-11-28T00:50:29.1Z,2,REGULAR,turnover,bad pass,[],1630591,,,1610612753,48,32,2024-11-28T00:50:34Z,2200000,False,,,0,,J. Suggs bad pass TURNOVER (1 TO),"[1630591, 1630604]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1.0,Liddell,1630604.0,,,,,
226,PT07M38.00S,2024-11-28T00:50:29.1Z,2,REGULAR,steal,,[],1630604,,,1610612741,48,32,2024-11-28T01:10:23Z,2210000,False,,,0,,E. Liddell STEAL (1 STL),[1630604],1610612741.0,CHI,,,,Liddell,E. Liddell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
227,PT07M34.00S,2024-11-28T00:50:33.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629659,21.369908015768726,90.44117647058823,1610612741,48,35,2024-11-28T00:50:43Z,2220000,False,-202.0,148.0,1,left,T. Horton-Tucker 25' 3PT running (3 PTS) (A. Dosunmu 1 AST),"[1629659, 1630245]",1610612741.0,CHI,running,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Left Center,25.08,Made,3.0,,,,,,,A. Dosunmu,1630245.0,1.0,,,,,,,,
229,PT07M17.00S,2024-11-28T00:50:53.5Z,2,REGULAR,foul,personal,[],1629659,,,1610612753,48,35,2024-11-28T00:51:08Z,2240000,False,,,0,,T. Horton-Tucker personal FOUL (1 PF),"[1629659, 1628976]",1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,202901.0,1.0,0.0,Carter Jr.,1628976.0
231,PT07M17.00S,2024-11-28T00:51:09.1Z,2,REGULAR,substitution,out,[],1630591,,,1610612753,48,35,2024-11-28T00:51:13Z,2260000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M17.00S,2024-11-28T00:51:09.1Z,2,REGULAR,substitution,in,[],1630532,,,1610612753,48,35,2024-11-28T00:51:13Z,2270000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M09.00S,2024-11-28T00:51:26.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,81.42247043363994,41.42156862745098,1610612753,48,35,2024-11-28T00:52:13Z,2280000,False,-43.0,122.0,1,right,MISS F. Wagner 12' pullup Shot,[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,12.94,Missed,,,,,,,,,,,,,,,,,,
234,PT07M05.00S,2024-11-28T00:51:30.6Z,2,REGULAR,rebound,defensive,[],1628366,,,1610612741,48,35,2024-11-28T00:51:35Z,2290000,False,,,0,,L. Ball REBOUND (Off:0 Def:1),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,,,,,,233.0,1.0,1.0,0.0,,,,,,,,,,,
235,PT07M02.00S,2024-11-28T00:51:33.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628366,32.40801576872536,28.186274509803923,1610612741,48,38,2024-11-28T00:52:30Z,2300000,False,109.0,252.0,1,left,L. Ball 27' 3PT running pullup (3 PTS),[1628366],1610612741.0,CHI,running pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,27.47,Made,3.0,,,,,,,,,,,,,,,,,
236,PT06M49.00S,2024-11-28T00:51:48.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,92.59198423127464,48.77450980392157,1610612753,50,38,2024-11-28T00:51:56Z,2310000,False,-6.0,17.0,1,right,M. Wagner Layup (8 PTS) (K. Caldwell-Pope 2 AST),"[1629021, 203484]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,1.82,Made,8.0,,,,,,,K. Caldwell-Pope,203484.0,2.0,,,,,,,,
238,PT06M49.00S,2024-11-28T00:51:53.4Z,2,REGULAR,foul,personal,['1freethrow'],1630604,,,1610612753,50,38,2024-11-28T00:52:10Z,2330000,False,,,0,,E. Liddell shooting personal FOUL (1 PF) (Wagner 1 FT),"[1630604, 1629021]",1610612741.0,CHI,shooting,,,Liddell,E. Liddell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Wagner,1629021.0
240,PT06M49.00S,2024-11-28T00:52:14.6Z,2,REGULAR,foul,technical,['1freethrow'],1628366,,,1610612753,50,38,2024-11-28T00:52:50Z,2350000,False,,,0,,L. Ball technical FOUL (1 Tech),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,1627962.0,0.0,1.0,,
241,PT06M49.00S,2024-11-28T00:52:23.7Z,2,REGULAR,freethrow,1 of 1,[],203484,,,1610612753,51,38,2024-11-28T00:52:23Z,2360000,False,,,0,,K. Caldwell-Pope technical Free Throw 1 of 1 (7 PTS),[203484],1610612753.0,ORL,technical,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
242,PT06M49.00S,2024-11-28T00:52:56.8Z,2,REGULAR,freethrow,1 of 1,[],1629021,,,1610612753,52,38,2024-11-28T00:52:56Z,2370000,False,,,0,,M. Wagner Free Throw 1 of 1 (9 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
243,PT06M24.00S,2024-11-28T00:53:22.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,7.440867279894875,50.98039215686274,1610612741,52,40,2024-11-28T00:53:29Z,2380000,False,-5.0,17.0,1,left,T. Horton-Tucker driving Layup (5 PTS) (Z. LaVine 5 AST),"[1629659, 203897]",1610612741.0,CHI,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,1.81,Made,5.0,,,,,,,Z. LaVine,203897.0,5.0,,,,,,,,
245,PT06M07.00S,2024-11-28T00:53:39.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,85.89027595269383,54.90196078431373,1610612753,52,40,2024-11-28T00:53:44Z,2400000,False,25.0,80.0,1,right,MISS C. Anthony 8' driving floating Shot,[1630175],1610612753.0,ORL,driving floating,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,8.38,Missed,,,,,,,,,,,,,,,,,,
246,PT06M04.00S,2024-11-28T00:53:42.2Z,2,REGULAR,rebound,defensive,[],1630245,,,1610612741,52,40,2024-11-28T00:53:42Z,2410000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:2),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,245.0,2.0,2.0,0.0,,,,,,,,,,,
247,PT06M03.00S,2024-11-28T00:53:46.4Z,2,REGULAR,foul,personal,['2freethrow'],1630532,,,1610612741,52,40,2024-11-28T00:54:05Z,2420000,False,,,0,,F. Wagner shooting personal FOUL (2 PF) (Dosunmu 2 FT),"[1630532, 1630245]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202901.0,2.0,0.0,Dosunmu,1630245.0
249,PT06M03.00S,2024-11-28T00:54:15.7Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630245,,,1610612741,52,40,2024-11-28T00:54:43Z,2440000,False,,,0,,MISS A. Dosunmu Free Throw 1 of 2,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
250,PT06M03.00S,2024-11-28T00:54:15.7Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612741,52,40,2024-11-28T00:54:43Z,2450000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,249.0,,,,,,,,,,,,,,
251,PT06M03.00S,2024-11-28T00:54:16.8Z,2,REGULAR,substitution,out,[],1629021,,,1610612741,52,40,2024-11-28T00:54:35Z,2460000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M03.00S,2024-11-28T00:54:16.8Z,2,REGULAR,substitution,out,[],1628366,,,1610612741,52,40,2024-11-28T00:54:35Z,2470000,False,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M03.00S,2024-11-28T00:54:16.8Z,2,REGULAR,substitution,in,[],1629048,,,1610612741,52,40,2024-11-28T00:54:35Z,2480000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M03.00S,2024-11-28T00:54:16.8Z,2,REGULAR,substitution,in,[],1630581,,,1610612741,52,40,2024-11-28T00:54:35Z,2490000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M03.00S,2024-11-28T00:54:15.7Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630245,,,1610612741,52,40,2024-11-28T00:54:43Z,2500000,False,,,0,,MISS A. Dosunmu Free Throw 2 of 2,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
256,PT06M00.00S,2024-11-28T00:54:18.7Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612753,52,40,2024-11-28T00:54:43Z,2510000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:2),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,255.0,3.0,2.0,1.0,,,,,,,,,,,
257,PT05M52.00S,2024-11-28T00:54:53.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630604,,,1610612753,52,40,2024-11-28T00:55:05Z,2520000,False,,,0,,E. Liddell personal FOUL (2 PF) (Bitadze 2 FT),"[1630604, 1629048]",1610612741.0,CHI,,,,Liddell,E. Liddell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1162.0,2.0,0.0,Bitadze,1629048.0
259,PT05M52.00S,2024-11-28T00:55:20.9Z,2,REGULAR,freethrow,1 of 2,[],1629048,,,1610612753,53,40,2024-11-28T00:55:20Z,2540000,False,,,0,,G. Bitadze Free Throw 1 of 2 (5 PTS),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
260,PT05M52.00S,2024-11-28T00:55:48.2Z,2,REGULAR,freethrow,2 of 2,[],1629048,,,1610612753,54,40,2024-11-28T00:55:48Z,2550000,False,,,0,,G. Bitadze Free Throw 2 of 2 (6 PTS),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
261,PT05M34.00S,2024-11-28T00:56:08.6Z,2,REGULAR,3pt,Jump Shot,[],1629659,33.327858081471746,55.88235294117647,1610612741,54,40,2024-11-28T00:56:14Z,2560000,False,-29.0,261.0,1,left,MISS T. Horton-Tucker 26' pullup 3PT,[1629659],1610612741.0,CHI,pullup,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Center,26.25,Missed,,,,,,,,,,,,,,,,,,
262,PT05M28.00S,2024-11-28T00:56:14.6Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,54,40,2024-11-28T00:56:14Z,2570000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,,,,,,261.0,1.0,1.0,0.0,,,,,,,,,,,
263,PT05M15.00S,2024-11-28T00:56:26.5Z,2,REGULAR,3pt,Jump Shot,[],1630532,69.33311432325887,27.205882352941174,1610612753,54,40,2024-11-28T00:56:32Z,2580000,False,-114.0,236.0,1,right,MISS F. Wagner 26' step back 3PT,[1630532],1610612753.0,ORL,step back,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,26.19,Missed,,,,,,,,,,,,,,,,,,
264,PT05M10.00S,2024-11-28T00:56:31.5Z,2,REGULAR,rebound,defensive,[],1630245,,,1610612741,54,40,2024-11-28T00:56:32Z,2590000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:3),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,,,,,,263.0,3.0,3.0,0.0,,,,,,,,,,,
265,PT05M07.00S,2024-11-28T00:56:34.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630581,8.360709592641262,95.09803921568627,1610612741,54,40,2024-11-28T00:56:45Z,2600000,False,-225.0,26.0,1,left,MISS J. Giddey running 3PT,[1630581],1610612741.0,CHI,running,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,22.7,Missed,,,,,,,,,,,,,,,,,,
