actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
174,PT00M31.40S,2025-03-07T00:37:40.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,8.623521681997373,48.03921568627451,1610612741,33,33,2025-03-07T00:37:52Z,1690000,False,10.0,29.0,1,left,C. White driving finger roll Layup (5 PTS),[1629632],1610612741.0,CHI,driving finger roll,,,White,C. White,,,,,Restricted Area,0-8 Center,3.02,Made,,,,,,,,,,,5.0,,,,,,,
175,PT00M14.20S,2025-03-07T00:38:05.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,79.97700394218134,50.245098039215684,1610612753,33,33,2025-03-07T00:38:12Z,1700000,False,1.0,136.0,1,right,MISS F. Wagner 13' driving floating Shot,[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,13.57,Missed,,,,,,,,,,,,,,,,,,
176,PT00M10.90S,2025-03-07T00:38:09.0Z,1,REGULAR,rebound,defensive,[],1629659,,,1610612741,33,33,2025-03-07T00:38:09Z,1710000,False,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:1),[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),8-16 Center,,,175.0,1.0,1.0,0.0,,,,,,,,,,,,,,
177,PT00M09.00S,2025-03-07T00:38:12.9Z,1,REGULAR,turnover,out-of-bounds,[],1629659,,,1610612741,33,33,2025-03-07T00:38:21Z,1720000,False,,,0,,T. Horton-Tucker bad pass out-of-bounds TURNOVER (1 TO),[1629659],1610612741.0,CHI,bad pass,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Right Center,,,,,,,1628480.0,1.0,,,,,,,,,,,,
178,PT00M00.90S,2025-03-07T00:38:32.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630532,92.72339027595268,46.81372549019608,1610612753,35,33,2025-03-07T00:38:46Z,1730000,False,-16.0,16.0,1,right,F. Wagner driving finger roll Layup (4 PTS) (C. Joseph 1 AST),"[1630532, 202709]",1610612753.0,ORL,driving finger roll,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,2.25,Made,,,,,,,,,,,4.0,C. Joseph,202709.0,1.0,,,,
180,PT00M00.00S,2025-03-07T00:38:37.2Z,1,REGULAR,period,end,[],0,,,1610612741,35,33,2025-03-07T00:38:37Z,1750000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2025-03-07T00:40:43.5Z,2,REGULAR,substitution,out,['startperiod'],1630188,,,1610612741,35,33,2025-03-07T00:41:11Z,1760000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2025-03-07T00:40:43.5Z,2,REGULAR,substitution,out,['startperiod'],1629659,,,1610612741,35,33,2025-03-07T00:41:11Z,1770000,False,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2025-03-07T00:40:43.5Z,2,REGULAR,substitution,in,['startperiod'],1628380,,,1610612741,35,33,2025-03-07T00:41:11Z,1780000,False,,,0,,SUB in: Z. Collins,[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2025-03-07T00:40:43.5Z,2,REGULAR,substitution,in,['startperiod'],1631207,,,1610612741,35,33,2025-03-07T00:41:11Z,1790000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2025-03-07T00:41:22.9Z,2,REGULAR,period,start,[],0,,,1610612753,35,33,2025-03-07T00:41:22Z,1800000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT11M39.00S,2025-03-07T00:41:43.3Z,2,REGULAR,3pt,Jump Shot,[],1641783,69.07030223390277,23.284313725490197,1610612753,35,33,2025-03-07T00:41:52Z,1810000,False,-134.0,238.0,1,right,MISS T. da Silva 27' 3PT,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Left Center,27.31,Missed,,,,,,,,,,,,,,,,,,
187,PT11M35.00S,2025-03-07T00:41:47.3Z,2,REGULAR,rebound,offensive,[],1629048,,,1610612753,35,33,2025-03-07T00:41:52Z,1820000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:0),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Left Center,,,186.0,1.0,0.0,1.0,,,,,,,,,,,,,,
188,PT11M33.00S,2025-03-07T00:41:49.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641783,91.14651773981603,48.529411764705884,1610612753,37,33,2025-03-07T00:42:57Z,1830000,False,-7.0,31.0,1,right,T. da Silva driving Layup (2 PTS) (G. Bitadze 2 AST),"[1641783, 1629048]",1610612753.0,ORL,driving,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,3.16,Made,,,,,,,,,,,2.0,G. Bitadze,1629048.0,2.0,,,,
190,PT11M33.00S,2025-03-07T00:41:57.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,37,33,2025-03-07T00:41:57Z,1850000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT11M20.00S,2025-03-07T00:44:57.3Z,2,REGULAR,turnover,bad pass,[],1628989,,,1610612741,37,33,2025-03-07T00:45:04Z,1860000,False,,,0,,K. Huerter bad pass TURNOVER (2 TO),"[1628989, 1641710]",1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,,,,,,,,2.0,,,,,,,,,Black,1641710.0,,
192,PT11M20.00S,2025-03-07T00:44:57.3Z,2,REGULAR,steal,,[],1641710,,,1610612753,37,33,2025-03-07T00:44:59Z,1870000,False,,,0,,A. Black STEAL (1 STL),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
193,PT11M19.00S,2025-03-07T00:45:00.1Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641710,93.9060446780552,51.470588235294116,1610612753,39,33,2025-03-07T00:45:20Z,1880000,False,7.0,5.0,1,right,A. Black running DUNK (5 PTS),[1641710],1610612753.0,ORL,running,,,Black,A. Black,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,,,,,,,5.0,,,,,,,
195,PT10M58.00S,2025-03-07T00:45:31.7Z,2,REGULAR,2pt,Jump Shot,[],1628989,10.726018396846255,78.67647058823529,1610612741,39,35,2025-03-07T00:45:43Z,1900000,False,-143.0,48.0,1,left,K. Huerter 15' Jump Shot (5 PTS) (D. Terry 1 AST),"[1628989, 1631207]",1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Mid-Range,8-16 Left,15.13,Made,,,,,,,,,,,5.0,D. Terry,1631207.0,1.0,,,,
197,PT10M38.00S,2025-03-07T00:45:53.5Z,2,REGULAR,foul,personal,['2freethrow'],1628380,,,1610612753,39,35,2025-03-07T00:46:01Z,1920000,False,,,0,,Z. Collins shooting personal FOUL (3 PF) (da Silva 2 FT),"[1628380, 1641783]",1610612741.0,CHI,shooting,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,1628480.0,,3.0,0.0,da Silva,1641783.0,,,,,,,,
199,PT10M38.00S,2025-03-07T00:46:19.0Z,2,REGULAR,freethrow,1 of 2,[],1641783,,,1610612753,40,35,2025-03-07T00:46:19Z,1940000,False,,,0,,T. da Silva Free Throw 1 of 2 (3 PTS),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,Made,,,,,,,,,,,3.0,,,,,,,
200,PT10M38.00S,2025-03-07T00:46:36.8Z,2,REGULAR,freethrow,2 of 2,[],1641783,,,1610612753,41,35,2025-03-07T00:46:36Z,1950000,False,,,0,,T. da Silva Free Throw 2 of 2 (4 PTS),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,Made,,,,,,,,,,,4.0,,,,,,,
201,PT10M25.00S,2025-03-07T00:46:52.0Z,2,REGULAR,3pt,Jump Shot,[],1629632,31.882391590013142,32.1078431372549,1610612741,41,38,2025-03-07T00:47:05Z,1960000,False,89.0,247.0,1,left,C. White 26' 3PT step back (8 PTS),[1629632],1610612741.0,CHI,step back,,,White,C. White,,,,,Above the Break 3,24+ Right Center,26.29,Made,,,,,,,,,,,8.0,,,,,,,
202,PT10M00.00S,2025-03-07T00:47:16.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,90.62089356110381,46.568627450980394,1610612753,41,38,2025-03-07T00:47:45Z,1970000,False,-17.0,36.0,1,right,MISS F. Wagner cutting Layup - blocked,"[1630532, 1628380]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.96,Missed,,,,,,,,,,,,,,,,,Collins,1628380.0
203,PT10M00.00S,2025-03-07T00:47:16.5Z,2,REGULAR,block,,[],1628380,,,1610612753,41,38,2025-03-07T00:47:19Z,1980000,False,,,0,,Z. Collins BLOCK (1 BLK),[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
204,PT09M58.00S,2025-03-07T00:47:18.5Z,2,REGULAR,rebound,defensive,[],1629632,,,1610612741,41,38,2025-03-07T00:47:54Z,1990000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Restricted Area,0-8 Center,,,202.0,1.0,1.0,0.0,,,,,,,,,,,,,,
205,PT09M55.00S,2025-03-07T00:47:22.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629632,31.09395532194481,33.57843137254902,1610612741,41,41,2025-03-07T00:48:05Z,2000000,False,82.0,240.0,1,left,C. White 25' 3PT running pullup (11 PTS),[1629632],1610612741.0,CHI,running pullup,,,White,C. White,,,,,Above the Break 3,24+ Right Center,25.35,Made,,,,,,,,,,,11.0,,,,,,,
206,PT09M55.00S,2025-03-07T00:47:32.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,41,41,2025-03-07T00:48:30Z,2010000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M55.00S,2025-03-07T00:50:02.9Z,2,REGULAR,substitution,out,[],202709,,,1610612753,41,41,2025-03-07T00:50:21Z,2020000,False,,,0,,SUB out: C. Joseph,[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M55.00S,2025-03-07T00:50:02.9Z,2,REGULAR,substitution,out,[],1628380,,,1610612753,41,41,2025-03-07T00:50:21Z,2030000,False,,,0,,SUB out: Z. Collins,[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M55.00S,2025-03-07T00:50:02.9Z,2,REGULAR,substitution,in,[],1631094,,,1610612753,41,41,2025-03-07T00:50:21Z,2040000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M55.00S,2025-03-07T00:50:02.9Z,2,REGULAR,substitution,in,[],1630188,,,1610612753,41,41,2025-03-07T00:50:21Z,2050000,False,,,0,,SUB in: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M38.00S,2025-03-07T00:50:45.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629048,91.80354796320631,45.83333333333333,1610612753,43,41,2025-03-07T00:51:03Z,2060000,False,-21.0,25.0,1,right,G. Bitadze Layup (8 PTS) (A. Black 1 AST),"[1629048, 1641710]",1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,3.21,Made,,,,,,,,,,,8.0,A. Black,1641710.0,1.0,,,,
213,PT09M24.00S,2025-03-07T00:50:59.1Z,2,REGULAR,3pt,Jump Shot,[],1631207,7.5722733245729295,94.85294117647058,1610612741,43,44,2025-03-07T00:51:03Z,2080000,False,-224.0,19.0,1,left,D. Terry 3PT  (3 PTS) (K. Huerter 3 AST),"[1631207, 1628989]",1610612741.0,CHI,,,,Terry,D. Terry,,,,,Left Corner 3,24+ Left,22.51,Made,,,,,,,,,,,3.0,K. Huerter,1628989.0,3.0,,,,
215,PT09M06.00S,2025-03-07T00:51:17.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,92.32917214191852,57.107843137254896,1610612753,43,44,2025-03-07T00:51:22Z,2100000,False,36.0,20.0,1,right,MISS P. Banchero Layup,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,4.06,Missed,,,,,,,,,,,,,,,,,,
216,PT09M02.00S,2025-03-07T00:51:21.4Z,2,REGULAR,rebound,defensive,[],1631207,,,1610612741,43,44,2025-03-07T00:51:22Z,2110000,False,,,0,,D. Terry REBOUND (Off:0 Def:1),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,,,215.0,1.0,1.0,0.0,,,,,,,,,,,,,,
217,PT08M59.00S,2025-03-07T00:51:23.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629632,32.40801576872536,24.264705882352942,1610612741,43,44,2025-03-07T00:51:31Z,2120000,False,129.0,252.0,1,left,MISS C. White 28' pullup 3PT,[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,Above the Break 3,24+ Right Center,28.31,Missed,,,,,,,,,,,,,,,,,,
218,PT08M57.00S,2025-03-07T00:51:25.7Z,2,REGULAR,rebound,defensive,[],1641710,,,1610612753,43,44,2025-03-07T00:51:59Z,2130000,False,,,0,,A. Black REBOUND (Off:0 Def:2),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Right Center,,,217.0,2.0,2.0,0.0,,,,,,,,,,,,,,
219,PT08M47.00S,2025-03-07T00:51:38.1Z,2,REGULAR,foul,personal,['2freethrow'],1641763,,,1610612753,43,44,2025-03-07T00:51:50Z,2140000,False,,,0,,J. Phillips shooting personal FOUL (1 PF) (Banchero 2 FT),"[1641763, 1631094]",1610612741.0,CHI,shooting,,,Phillips,J. Phillips,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628480.0,,1.0,0.0,Banchero,1631094.0,,,,,,,,
221,PT08M47.00S,2025-03-07T00:52:11.2Z,2,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,44,44,2025-03-07T00:52:11Z,2160000,False,,,0,,P. Banchero Free Throw 1 of 2 (5 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,,,,,5.0,,,,,,,
222,PT08M47.00S,2025-03-07T00:52:12.6Z,2,REGULAR,substitution,out,[],1629632,,,1610612753,44,44,2025-03-07T00:52:23Z,2170000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M47.00S,2025-03-07T00:52:12.6Z,2,REGULAR,substitution,out,[],1628989,,,1610612753,44,44,2025-03-07T00:52:23Z,2180000,False,,,0,,SUB out: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M47.00S,2025-03-07T00:52:12.6Z,2,REGULAR,substitution,out,[],1641763,,,1610612753,44,44,2025-03-07T00:52:23Z,2190000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M47.00S,2025-03-07T00:52:12.6Z,2,REGULAR,substitution,in,[],1630581,,,1610612753,44,44,2025-03-07T00:52:23Z,2200000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M47.00S,2025-03-07T00:52:12.6Z,2,REGULAR,substitution,in,[],1641824,,,1610612753,44,44,2025-03-07T00:52:23Z,2210000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M47.00S,2025-03-07T00:52:12.6Z,2,REGULAR,substitution,in,[],1630200,,,1610612753,44,44,2025-03-07T00:52:23Z,2220000,False,,,0,,SUB in: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M47.00S,2025-03-07T00:52:41.1Z,2,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,45,44,2025-03-07T00:52:41Z,2230000,False,,,0,,P. Banchero Free Throw 2 of 2 (6 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,,,,,6.0,,,,,,,
229,PT08M39.00S,2025-03-07T00:52:51.3Z,2,REGULAR,3pt,Jump Shot,[],1630188,33.065045992115635,33.088235294117645,1610612741,45,44,2025-03-07T00:53:01Z,2240000,False,85.0,258.0,1,left,MISS J. Smith 27' 3PT,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,27.18,Missed,,,,,,,,,,,,,,,,,,
230,PT08M34.00S,2025-03-07T00:52:55.2Z,2,REGULAR,rebound,offensive,[],1641824,,,1610612741,45,44,2025-03-07T00:52:55Z,2250000,False,,,0,,M. Buzelis REBOUND (Off:1 Def:0),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Center,,,229.0,1.0,0.0,1.0,,,,,,,,,,,,,,
231,PT08M31.00S,2025-03-07T00:52:58.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630200,8.229303547963205,46.32352941176471,1610612741,45,46,2025-03-07T00:53:16Z,2260000,False,18.0,25.0,1,left,T. Jones driving finger roll Layup (6 PTS) (M. Buzelis 1 AST),"[1630200, 1641824]",1610612741.0,CHI,driving finger roll,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,3.1,Made,,,,,,,,,,,6.0,M. Buzelis,1641824.0,1.0,,,,
233,PT08M16.00S,2025-03-07T00:53:15.4Z,2,REGULAR,turnover,out-of-bounds,[],1641710,,,1610612753,45,46,2025-03-07T00:53:22Z,2280000,False,,,0,,A. Black lost ball out-of-bounds TURNOVER (1 TO),[1641710],1610612753.0,ORL,lost ball,,,Black,A. Black,,,,,Above the Break 3,24+ Right Center,,,,,,,1628480.0,1.0,,,,,,,,,,,,
234,PT08M16.00S,2025-03-07T00:53:21.3Z,2,REGULAR,substitution,out,[],1641710,,,1610612741,45,46,2025-03-07T00:53:33Z,2290000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT08M16.00S,2025-03-07T00:53:21.3Z,2,REGULAR,substitution,out,[],1641783,,,1610612741,45,46,2025-03-07T00:53:33Z,2300000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M16.00S,2025-03-07T00:53:21.3Z,2,REGULAR,substitution,out,[],1629048,,,1610612741,45,46,2025-03-07T00:53:33Z,2310000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT08M16.00S,2025-03-07T00:53:21.3Z,2,REGULAR,substitution,in,[],1628976,,,1610612741,45,46,2025-03-07T00:53:33Z,2320000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT08M16.00S,2025-03-07T00:53:21.3Z,2,REGULAR,substitution,in,[],203484,,,1610612741,45,46,2025-03-07T00:53:33Z,2330000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT08M16.00S,2025-03-07T00:53:21.3Z,2,REGULAR,substitution,in,[],1630175,,,1610612741,45,46,2025-03-07T00:53:33Z,2340000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M59.00S,2025-03-07T00:53:56.1Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630581,13.748357424441524,38.970588235294116,1610612741,45,48,2025-03-07T00:54:04Z,2350000,False,55.0,77.0,1,left,J. Giddey 9' driving bank Hook (6 PTS),[1630581],1610612741.0,CHI,driving bank,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Right,9.44,Made,,,,,,,,,,,6.0,,,,,,,
241,PT07M46.00S,2025-03-07T00:54:09.3Z,2,REGULAR,2pt,Jump Shot,[],1631094,92.59198423127464,74.50980392156863,1610612753,45,48,2025-03-07T00:54:14Z,2360000,False,123.0,17.0,1,right,MISS P. Banchero 12' step back Shot,[1631094],1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,12.37,Missed,,,,,,,,,,,,,,,,,,
242,PT07M44.00S,2025-03-07T00:54:11.3Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612741,45,48,2025-03-07T00:54:14Z,2370000,False,,,0,,J. Giddey REBOUND (Off:4 Def:2),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Right,,,241.0,6.0,2.0,4.0,,,,,,,,,,,,,,
243,PT07M38.00S,2025-03-07T00:54:17.8Z,2,REGULAR,turnover,lost ball,[],1630200,,,1610612741,45,48,2025-03-07T00:54:21Z,2380000,False,,,0,,T. Jones lost ball TURNOVER (1 TO),"[1630200, 1630532]",1610612741.0,CHI,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Right Center,,,,,,,,1.0,,,,,,,,,Wagner,1630532.0,,
244,PT07M38.00S,2025-03-07T00:54:17.8Z,2,REGULAR,steal,,[],1630532,,,1610612753,45,48,2025-03-07T00:54:20Z,2390000,False,,,0,,F. Wagner STEAL (1 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
245,PT07M24.00S,2025-03-07T00:54:34.4Z,2,REGULAR,foul,personal,['2freethrow'],1630200,,,1610612753,45,48,2025-03-07T00:54:43Z,2400000,False,,,0,,T. Jones shooting personal FOUL (1 PF) (Anthony 2 FT),"[1630200, 1630175]",1610612741.0,CHI,shooting,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627534.0,,1.0,0.0,Anthony,1630175.0,,,,,,,,
247,PT07M24.00S,2025-03-07T00:55:05.8Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630175,,,1610612753,46,48,2025-03-07T00:55:05Z,2420000,False,,,0,,C. Anthony Free Throw 1 of 2 (6 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,,,,,,,,,,,6.0,,,,,,,
248,PT07M24.00S,2025-03-07T00:55:31.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630175,,,1610612753,47,48,2025-03-07T00:55:31Z,2430000,False,,,0,,C. Anthony Free Throw 2 of 2 (7 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,,,,,,,,,,,7.0,,,,,,,
250,PT07M15.00S,2025-03-07T00:55:59.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,5.995400788436268,52.69607843137255,1610612741,47,50,2025-03-07T00:56:06Z,2450000,False,-13.0,4.0,1,left,M. Buzelis cutting Layup (10 PTS) (J. Giddey 2 AST),"[1641824, 1630581]",1610612741.0,CHI,cutting,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,1.41,Made,,,,,,,,,,,10.0,J. Giddey,1630581.0,2.0,,,,
252,PT07M15.00S,2025-03-07T00:56:02.4Z,2,REGULAR,foul,personal,['1freethrow'],203484,,,1610612741,47,50,2025-03-07T00:56:35Z,2470000,False,,,0,,K. Caldwell-Pope shooting personal FOUL (2 PF) (Buzelis 1 FT),"[203484, 1641824]",1610612753.0,ORL,shooting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,,,,,200832.0,,2.0,0.0,Buzelis,1641824.0,,,,,,,,
254,PT07M15.00S,2025-03-07T00:56:36.0Z,2,REGULAR,freethrow,1 of 1,[],1641824,,,1610612741,47,51,2025-03-07T00:56:36Z,2490000,False,,,0,,M. Buzelis Free Throw 1 of 1 (11 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,Made,,,,,,,,,,,11.0,,,,,,,
257,PT07M05.00S,2025-03-07T00:57:16.1Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612753,47,51,2025-03-07T00:57:23Z,2520000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT07M05.00S,2025-03-07T00:59:12.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,90.48948751642575,51.225490196078425,1610612753,47,51,2025-03-07T00:59:24Z,2540000,False,6.0,37.0,1,right,MISS C. Anthony driving Layup,[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,3.74,Missed,,,,,,,,,,,,,,,,,,
260,PT07M05.00S,2025-03-07T00:59:14.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612741,47,51,2025-03-07T00:59:14Z,2550000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,259.0,,,,,,,,,,,,,,,,,
261,PT06M45.00S,2025-03-07T00:59:56.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,7.046649145860711,47.30392156862745,1610612741,47,53,2025-03-07T01:00:19Z,2560000,False,13.0,14.0,1,left,T. Jones driving finger roll Layup (8 PTS),[1630200],1610612741.0,CHI,driving finger roll,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.92,Made,,,,,,,,,,,8.0,,,,,,,
