actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
170,PT11M22.00S,2025-03-19T23:40:28.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629048,92.46057818659659,46.07843137254902,1610612753,25,28,2025-03-19T23:40:33Z,1690000,False,-20.0,18.0,1,right,G. Bitadze alley-oop DUNK (4 PTS) (F. Wagner 3 AST),"[1629048, 1630532]",1610612753.0,ORL,alley-oop,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,2.69,Made,,,,,,,4.0,,,,,,,,,F. Wagner,1630532.0,3.0
172,PT11M12.00S,2025-03-19T23:40:39.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,7.046649145860711,48.03921568627451,1610612745,25,28,2025-03-19T23:40:44Z,1710000,False,10.0,14.0,1,left,MISS F. VanVleet driving Layup - blocked,"[1627832, 1641710]",1610612745.0,HOU,driving,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,1.68,Missed,Black,1641710.0,,,,,,,,,,,,,,,,
173,PT11M12.00S,2025-03-19T23:40:39.8Z,2,REGULAR,block,,[],1641710,,,1610612745,25,28,2025-03-19T23:40:42Z,1720000,False,,,0,,A. Black BLOCK (1 BLK),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
174,PT11M12.00S,2025-03-19T23:40:39.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,25,28,2025-03-19T23:40:44Z,1730000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,,,172.0,,,,,,,,,,,,,,,
176,PT11M04.00S,2025-03-19T23:41:01.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628988,31.35676741130092,74.50980392156863,1610612745,25,28,2025-03-19T23:41:06Z,1750000,False,-123.0,242.0,1,left,MISS A. Holiday 27' 3PT,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,27.15,Missed,,,,,,,,,,,,,,,,,,
177,PT11M00.00S,2025-03-19T23:41:05.7Z,2,REGULAR,rebound,defensive,[],1641710,,,1610612753,25,28,2025-03-19T23:41:06Z,1760000,False,,,0,,A. Black REBOUND (Off:0 Def:3),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Left Center,,,,,176.0,,,,,3.0,3.0,0.0,,,,,,,,
178,PT10M54.00S,2025-03-19T23:41:14.8Z,2,REGULAR,foul,personal,[],1627832,,,1610612753,25,28,2025-03-19T23:41:20Z,1770000,False,,,0,,F. VanVleet personal FOUL (1 PF),"[1627832, 1630532]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1151.0,1.0,0.0,Wagner,1630532.0,,,
180,PT10M37.00S,2025-03-19T23:41:47.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641710,90.88370565045992,50.49019607843137,1610612753,27,28,2025-03-19T23:41:51Z,1790000,False,2.0,33.0,1,right,A. Black driving Layup (2 PTS) (T. da Silva 1 AST),"[1641710, 1641783]",1610612753.0,ORL,driving,,,Black,A. Black,,,,,Restricted Area,0-8 Center,3.33,Made,,,,,,,2.0,,,,,,,,,T. da Silva,1641783.0,1.0
182,PT10M12.00S,2025-03-19T23:42:12.2Z,2,REGULAR,3pt,Jump Shot,[],1628988,38.97831800262812,32.59803921568628,1610612745,27,28,2025-03-19T23:42:17Z,1810000,False,87.0,314.0,1,left,MISS A. Holiday 32' pullup 3PT,[1628988],1610612745.0,HOU,pullup,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Center,32.57,Missed,,,,,,,,,,,,,,,,,,
183,PT10M08.00S,2025-03-19T23:42:16.2Z,2,REGULAR,rebound,defensive,[],203914,,,1610612753,27,28,2025-03-19T23:52:36Z,1820000,False,,,0,,G. Harris REBOUND (Off:0 Def:1),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Center,,,,,182.0,,,,,1.0,1.0,0.0,,,,,,,,
184,PT09M59.00S,2025-03-19T23:42:26.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1641783,92.19776609724047,47.549019607843135,1610612753,29,28,2025-03-19T23:42:39Z,1830000,False,-12.0,21.0,1,right,T. da Silva cutting Layup (2 PTS) (F. Wagner 4 AST),"[1641783, 1630532]",1610612753.0,ORL,cutting,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,2.42,Made,,,,,,,2.0,,,,,,,,,F. Wagner,1630532.0,4.0
186,PT09M59.00S,2025-03-19T23:42:31.8Z,2,REGULAR,violation,defensive goaltending,[],1630578,,,1610612753,29,28,2025-03-19T23:42:39Z,1850000,False,,,0,,A. Sengun defensive goaltending VIOLATION,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,1628159.0,,,,,,,
187,PT09M40.00S,2025-03-19T23:43:14.8Z,2,REGULAR,foul,personal,['2freethrow'],1629048,,,1610612745,29,28,2025-03-19T23:43:23Z,1860000,False,,,0,,G. Bitadze shooting personal FOUL (1 PF) (Green 2 FT),"[1629048, 201145]",1610612753.0,ORL,shooting,,,Bitadze,G. Bitadze,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,202049.0,1.0,0.0,Green,201145.0,,,
189,PT09M40.00S,2025-03-19T23:43:39.3Z,2,REGULAR,freethrow,1 of 2,[],201145,,,1610612745,29,29,2025-03-19T23:43:39Z,1880000,False,,,0,,J. Green Free Throw 1 of 2 (1 PTS),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
190,PT09M40.00S,2025-03-19T23:43:40.4Z,2,REGULAR,substitution,out,[],1629048,,,1610612745,29,29,2025-03-19T23:43:49Z,1890000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M40.00S,2025-03-19T23:43:40.4Z,2,REGULAR,substitution,out,[],1641783,,,1610612745,29,29,2025-03-19T23:43:49Z,1900000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M40.00S,2025-03-19T23:43:40.4Z,2,REGULAR,substitution,in,[],1628371,,,1610612745,29,29,2025-03-19T23:43:49Z,1910000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M40.00S,2025-03-19T23:43:40.4Z,2,REGULAR,substitution,in,[],1631094,,,1610612745,29,29,2025-03-19T23:43:49Z,1920000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M40.00S,2025-03-19T23:44:06.2Z,2,REGULAR,freethrow,2 of 2,[],201145,,,1610612745,29,30,2025-03-19T23:44:06Z,1930000,False,,,0,,J. Green Free Throw 2 of 2 (2 PTS),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
195,PT09M26.00S,2025-03-19T23:44:24.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628371,92.46057818659659,52.450980392156865,1610612753,29,30,2025-03-20T00:18:06Z,1940000,False,12.0,18.0,1,right,MISS J. Isaac cutting DUNK - blocked,"[1628371, 1631095]",1610612753.0,ORL,cutting,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,2.21,Missed,Smith Jr.,1631095.0,,,,,,,,,,,,,,,,
196,PT09M26.00S,2025-03-19T23:44:24.0Z,2,REGULAR,block,,[],1631095,,,1610612753,29,30,2025-03-19T23:44:29Z,1950000,False,,,0,,J. Smith Jr. BLOCK (1 BLK),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
197,PT09M25.00S,2025-03-19T23:44:25.0Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,29,30,2025-03-19T23:52:46Z,1960000,False,,,0,,A. Sengun REBOUND (Off:1 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,195.0,,,,,4.0,3.0,1.0,,,,,,,,
198,PT09M22.00S,2025-03-19T23:44:31.8Z,2,REGULAR,turnover,lost ball,[],1628988,,,1610612745,29,30,2025-03-19T23:45:25Z,1970000,False,,,0,,A. Holiday lost ball TURNOVER (1 TO),"[1628988, 1641710]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Center,,,,,,1.0,Black,1641710.0,,,,,,,,,,,,
199,PT09M22.00S,2025-03-19T23:44:31.8Z,2,REGULAR,steal,,[],1641710,,,1610612753,29,30,2025-03-19T23:44:34Z,1980000,False,,,0,,A. Black STEAL (1 STL),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
200,PT09M13.00S,2025-03-19T23:44:40.3Z,2,REGULAR,foul,personal,['2freethrow'],1627832,,,1610612753,29,30,2025-03-19T23:44:48Z,1990000,False,,,0,,F. VanVleet shooting personal FOUL (2 PF) (Banchero 2 FT),"[1627832, 1631094]",1610612745.0,HOU,shooting,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202049.0,2.0,0.0,Banchero,1631094.0,,,
202,PT09M13.00S,2025-03-19T23:45:29.3Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631094,,,1610612753,30,30,2025-03-19T23:46:04Z,2010000,False,,,0,,P. Banchero Free Throw 1 of 2 (8 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
203,PT09M13.00S,2025-03-19T23:45:35.8Z,2,REGULAR,substitution,out,[],1631095,,,1610612753,30,30,2025-03-19T23:45:42Z,2020000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M13.00S,2025-03-19T23:45:35.8Z,2,REGULAR,substitution,in,[],203500,,,1610612753,30,30,2025-03-19T23:45:42Z,2030000,False,,,0,,SUB in: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M13.00S,2025-03-19T23:45:29.3Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1631094,,,1610612753,31,30,2025-03-19T23:46:04Z,2040000,False,,,0,,P. Banchero Free Throw 2 of 2 (9 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
206,PT08M58.00S,2025-03-19T23:46:15.3Z,2,REGULAR,3pt,Jump Shot,[],1627832,32.53942181340342,46.32352941176471,1610612745,31,30,2025-03-19T23:46:20Z,2050000,False,18.0,253.0,1,left,MISS F. VanVleet 25' pullup 3PT,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,25.41,Missed,,,,,,,,,,,,,,,,,,
207,PT08M54.00S,2025-03-19T23:46:19.3Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,31,30,2025-03-19T23:46:20Z,2060000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,,,206.0,,,,,2.0,2.0,0.0,,,,,,,,
208,PT08M49.00S,2025-03-19T23:46:24.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631094,66.17936925098554,50.73529411764706,1610612753,34,30,2025-03-19T23:46:41Z,2070000,False,4.0,265.0,1,right,P. Banchero 26' 3PT running pullup (12 PTS),[1631094],1610612753.0,ORL,running pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,26.54,Made,,,,,,,12.0,,,,,,,,,,,
209,PT08M31.00S,2025-03-19T23:46:42.5Z,2,REGULAR,3pt,Jump Shot,[],1627832,33.459264126149804,45.09803921568628,1610612745,34,30,2025-03-19T23:46:48Z,2080000,False,25.0,262.0,1,left,MISS F. VanVleet 26' 3PT,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,26.31,Missed,,,,,,,,,,,,,,,,,,
210,PT08M31.00S,2025-03-19T23:46:42.5Z,2,REGULAR,rebound,defensive,[],1628371,,,1610612753,34,30,2025-03-19T23:47:27Z,2090000,False,,,0,,J. Isaac REBOUND (Off:2 Def:1),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Center,,,,,209.0,,,,,3.0,1.0,2.0,,,,,,,,
211,PT08M15.00S,2025-03-19T23:46:59.0Z,2,REGULAR,2pt,Jump Shot,[],1628371,93.95532194480947,26.114430147058826,1610612753,36,30,2025-03-19T23:49:55Z,2100000,False,-119.0,4.0,1,right,J. Isaac 11' Jump Shot (2 PTS) (P. Banchero 2 AST),"[1628371, 1631094]",1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Mid-Range,8-16 Left,11.95,Made,,,,,,,2.0,,,,,,,,,P. Banchero,1631094.0,2.0
213,PT08M06.00S,2025-03-19T23:47:11.1Z,2,REGULAR,turnover,lost ball,[],1630578,,,1610612745,36,30,2025-03-19T23:47:48Z,2120000,False,,,0,,A. Sengun lost ball TURNOVER (1 TO),"[1630578, 1628371]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,,,,1.0,Isaac,1628371.0,,,,,,,,,,,,
214,PT08M06.00S,2025-03-19T23:47:11.1Z,2,REGULAR,steal,,[],1628371,,,1610612753,36,30,2025-03-19T23:47:13Z,2130000,False,,,0,,J. Isaac STEAL (1 STL),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
215,PT08M03.00S,2025-03-19T23:47:17.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630532,91.77069645203679,51.470588235294116,1610612753,36,30,2025-03-19T23:59:44Z,2132500,False,7.0,25.0,1,right,MISS F. Wagner running Layup - blocked,"[1630532, 1628988]",1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,2.6,Missed,Holiday,1628988.0,,,,,,,,,,,,,,,,
216,PT08M03.00S,2025-03-19T23:47:17.5Z,2,REGULAR,block,,[],1628988,,,1610612753,36,30,2025-03-19T23:47:20Z,2133750,False,,,0,,A. Holiday BLOCK (1 BLK),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
217,PT08M02.00S,2025-03-19T23:47:18.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,36,30,2025-03-19T23:59:44Z,2134375,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,,215.0,,,,,,,,,,,,,,,
219,PT08M00.00S,2025-03-19T23:47:23.9Z,2,REGULAR,substitution,out,[],203914,,,1610612753,36,30,2025-03-20T00:00:57Z,2180000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M00.00S,2025-03-19T23:47:23.9Z,2,REGULAR,substitution,out,[],1628988,,,1610612753,36,30,2025-03-20T00:00:57Z,2190000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M00.00S,2025-03-19T23:47:23.9Z,2,REGULAR,substitution,out,[],1627832,,,1610612753,36,30,2025-03-20T00:00:57Z,2200000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M00.00S,2025-03-19T23:47:23.9Z,2,REGULAR,substitution,in,[],203484,,,1610612753,36,30,2025-03-20T00:00:57Z,2210000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M00.00S,2025-03-19T23:47:23.9Z,2,REGULAR,substitution,in,[],1628415,,,1610612753,36,30,2025-03-20T00:00:57Z,2220000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M00.00S,2025-03-19T23:47:23.9Z,2,REGULAR,substitution,in,[],1630224,,,1610612753,36,30,2025-03-20T00:00:57Z,2230000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M00.00S,2025-03-19T23:47:25.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630532,88.25558475689881,58.57843137254902,1610612753,36,30,2025-03-20T00:01:09Z,2250000,False,43.0,58.0,1,right,MISS F. Wagner 7' cutting Layup - blocked,"[1630532, 203500]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,7.21,Missed,Adams,203500.0,,,,,,,,,,,,,,,,
226,PT08M00.00S,2025-03-19T23:47:25.8Z,2,REGULAR,block,,[],203500,,,1610612753,36,30,2025-03-19T23:47:49Z,2260000,False,,,0,,S. Adams BLOCK (1 BLK),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
227,PT07M58.00S,2025-03-19T23:47:27.8Z,2,REGULAR,rebound,defensive,[],203500,,,1610612745,36,30,2025-03-20T00:01:09Z,2265000,False,,,0,,S. Adams REBOUND (Off:0 Def:2),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,,225.0,,,,,2.0,2.0,0.0,,,,,,,,
228,PT07M57.00S,2025-03-19T23:47:52.5Z,2,REGULAR,turnover,bad pass,[],203500,,,1610612745,36,30,2025-03-19T23:59:11Z,2270000,False,,,0,,S. Adams bad pass TURNOVER (2 TO),"[203500, 1628371]",1610612745.0,HOU,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Center,,,,,,2.0,Isaac,1628371.0,,,,,,,,,,,,
229,PT07M57.00S,2025-03-19T23:47:52.5Z,2,REGULAR,steal,,[],1628371,,,1610612753,36,30,2025-03-19T23:50:55Z,2280000,False,,,0,,J. Isaac STEAL (2 STL),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
230,PT07M49.00S,2025-03-19T23:47:56.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631094,91.67214191852825,50.98039215686274,1610612753,38,30,2025-03-20T00:19:43Z,2290000,False,5.0,26.0,1,right,P. Banchero pullup Jump Shot (14 PTS) (A. Black 1 AST),"[1631094, 1641710]",1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.63,Made,,,,,,,14.0,,,,,,,,,A. Black,1641710.0,1.0
231,PT07M29.00S,2025-03-19T23:48:12.1Z,2,REGULAR,turnover,lost ball,[],1630224,,,1610612745,38,30,2025-03-19T23:48:17Z,2300000,False,,,0,,J. Green lost ball TURNOVER (1 TO),"[1630224, 1631094]",1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,16-24 Center,,,,,,1.0,Banchero,1631094.0,,,,,,,,,,,,
232,PT07M29.00S,2025-03-19T23:48:12.1Z,2,REGULAR,steal,,[],1631094,,,1610612753,38,30,2025-03-19T23:48:15Z,2310000,False,,,0,,P. Banchero STEAL (1 STL),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
233,PT07M22.00S,2025-03-19T23:48:19.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628371,69.07030223390277,71.81372549019608,1610612753,38,30,2025-03-19T23:48:26Z,2320000,False,109.0,238.0,1,right,MISS J. Isaac 26' 3PT,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Right Center,26.2,Missed,,,,,,,,,,,,,,,,,,
234,PT07M17.00S,2025-03-19T23:48:24.4Z,2,REGULAR,rebound,defensive,[],1628415,,,1610612745,38,30,2025-03-19T23:48:26Z,2330000,False,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,,,233.0,,,,,1.0,1.0,0.0,,,,,,,,
235,PT07M14.00S,2025-03-19T23:48:27.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628415,32.276609724047304,28.186274509803923,1610612745,38,33,2025-03-19T23:50:00Z,2340000,False,109.0,251.0,1,left,D. Brooks 27' 3PT running pullup (5 PTS),[1628415],1610612745.0,HOU,running pullup,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,27.36,Made,,,,,,,5.0,,,,,,,,,,,
236,PT06M51.00S,2025-03-19T23:48:50.7Z,2,REGULAR,3pt,Jump Shot,[],1630532,66.83639947437582,46.07843137254902,1610612753,41,33,2025-03-19T23:48:54Z,2350000,False,-20.0,259.0,1,right,F. Wagner 25' 3PT  (9 PTS) (A. Black 2 AST),"[1630532, 1641710]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,25.99,Made,,,,,,,9.0,,,,,,,,,A. Black,1641710.0,2.0
238,PT06M32.00S,2025-03-19T23:49:09.5Z,2,REGULAR,foul,personal,['3freethrow'],1631094,,,1610612745,41,33,2025-03-19T23:50:29Z,2370000,False,,,0,,P. Banchero shooting personal FOUL (1 PF) (Green 3 FT),"[1631094, 1630224]",1610612753.0,ORL,shooting,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1151.0,1.0,0.0,Green,1630224.0,,,
240,PT06M32.00S,2025-03-19T23:49:27.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,41,33,2025-03-19T23:49:27Z,2390000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M32.00S,2025-03-19T23:50:50.5Z,2,REGULAR,substitution,out,[],1641710,,,1610612745,41,33,2025-03-19T23:52:15Z,2400000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M32.00S,2025-03-19T23:50:50.5Z,2,REGULAR,substitution,out,[],1628371,,,1610612745,41,33,2025-03-19T23:52:15Z,2410000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M32.00S,2025-03-19T23:50:50.5Z,2,REGULAR,substitution,out,[],1630532,,,1610612745,41,33,2025-03-19T23:52:15Z,2420000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M32.00S,2025-03-19T23:50:50.5Z,2,REGULAR,substitution,out,[],201145,,,1610612745,41,33,2025-03-19T23:52:15Z,2430000,False,,,0,,SUB out: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M32.00S,2025-03-19T23:50:50.5Z,2,REGULAR,substitution,in,[],1641783,,,1610612745,41,33,2025-03-19T23:52:15Z,2440000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M32.00S,2025-03-19T23:50:50.5Z,2,REGULAR,substitution,in,[],202709,,,1610612745,41,33,2025-03-19T23:52:15Z,2450000,False,,,0,,SUB in: C. Joseph,[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M32.00S,2025-03-19T23:50:50.5Z,2,REGULAR,substitution,in,[],1628976,,,1610612745,41,33,2025-03-19T23:52:15Z,2460000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M32.00S,2025-03-19T23:50:50.5Z,2,REGULAR,substitution,in,[],1631106,,,1610612745,41,33,2025-03-19T23:52:15Z,2470000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M32.00S,2025-03-19T23:52:40.3Z,2,REGULAR,freethrow,1 of 3,[],1630224,,,1610612745,41,33,2025-03-19T23:53:24Z,2480000,False,,,0,,MISS J. Green Free Throw 1 of 3,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
251,PT06M32.00S,2025-03-19T23:52:40.3Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,41,33,2025-03-19T23:53:24Z,2490000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,250.0,,,,,,,,,,,,,,,
252,PT06M32.00S,2025-03-19T23:52:40.3Z,2,REGULAR,freethrow,2 of 3,[],1630224,,,1610612745,41,33,2025-03-19T23:53:24Z,2500000,False,,,0,,MISS J. Green Free Throw 2 of 3,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
253,PT06M32.00S,2025-03-19T23:52:40.3Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,41,33,2025-03-19T23:53:24Z,2510000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,252.0,,,,,,,,,,,,,,,
254,PT06M32.00S,2025-03-19T23:52:40.3Z,2,REGULAR,freethrow,3 of 3,[],1630224,,,1610612745,41,34,2025-03-19T23:53:24Z,2520000,False,,,0,,J. Green Free Throw 3 of 3 (12 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
