actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
169,PT10M50.00S,2025-03-27T23:39:24.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203076,91.67214191852825,44.6078431372549,1610612742,21,19,2025-03-27T23:39:29Z,1690000,False,-27.0,26.0,1,right,MISS A. Davis driving Layup,[203076],1610612742.0,DAL,driving,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,3.73,Missed,,,,,,,,,,,,,,,,,,
171,PT10M48.00S,2025-03-27T23:39:26.7Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612753,21,19,2025-03-27T23:45:42Z,1710000,False,,,0,,G. Bitadze REBOUND (Off:0 Def:3),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,169.0,,,,,,,,,,3.0,3.0,0.0,,,,,
172,PT10M44.00S,2025-03-27T23:39:30.8Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1631094,7.966491458607096,46.81372549019608,1610612753,23,19,2025-03-27T23:47:16Z,1720000,False,16.0,22.0,1,left,P. Banchero driving floating bank Jump Shot (5 PTS),[1631094],1610612753.0,ORL,driving floating bank,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.75,Made,,,,,,,5.0,,,,,,,,,,,
174,PT10M35.00S,2025-03-27T23:39:40.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,92.46057818659659,55.88235294117647,1610612742,23,19,2025-03-27T23:48:33Z,1740000,False,29.0,18.0,1,right,MISS S. Dinwiddie driving floating bank Shot,[203915],1610612742.0,DAL,driving floating bank,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,3.47,Missed,,,,,,,,,,,,,,,,,,
175,PT10M34.00S,2025-03-27T23:39:41.2Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612753,23,19,2025-03-27T23:48:55Z,1750000,False,,,0,,G. Bitadze REBOUND (Off:0 Def:4),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,174.0,,,,,,,,,,4.0,4.0,0.0,,,,,
176,PT10M26.00S,2025-03-27T23:39:48.2Z,2,REGULAR,turnover,lost ball,[],1631094,,,1610612753,23,19,2025-03-27T23:39:52Z,1760000,False,,,0,,P. Banchero lost ball TURNOVER (2 TO),"[1631094, 203076]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2.0,Davis,203076.0,,
177,PT10M26.00S,2025-03-27T23:39:48.2Z,2,REGULAR,steal,,[],203076,,,1610612742,23,19,2025-03-27T23:58:51Z,1770000,False,,,0,,A. Davis STEAL (1 STL),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
178,PT10M22.00S,2025-03-27T23:39:54.1Z,2,REGULAR,foul,personal,['2freethrow'],1631216,,,1610612742,23,19,2025-03-27T23:40:05Z,1780000,False,,,0,,C. Houstan shooting personal FOUL (1 PF) (Hardy 2 FT),"[1631216, 1630702]",1610612753.0,ORL,shooting,,,Houstan,C. Houstan,,,,,Restricted Area,0-8 Center,,,,1626300.0,1.0,0.0,Hardy,1630702.0,,,,,,,,,,,,
180,PT10M22.00S,2025-03-27T23:40:28.8Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630702,,,1610612742,23,19,2025-03-27T23:40:28Z,1800000,False,,,0,,MISS J. Hardy Free Throw 1 of 2,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
181,PT10M22.00S,2025-03-27T23:40:28.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,23,19,2025-03-27T23:40:28Z,1810000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,180.0,,,,,,,,,,,,,,,,,
182,PT10M22.00S,2025-03-27T23:40:51.0Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630702,,,1610612742,23,20,2025-03-27T23:40:51Z,1820000,False,,,0,,J. Hardy Free Throw 2 of 2 (1 PTS),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
183,PT10M08.00S,2025-03-27T23:41:09.5Z,2,REGULAR,foul,personal,['2freethrow'],203915,,,1610612753,23,20,2025-03-27T23:41:42Z,1830000,False,,,0,,S. Dinwiddie shooting personal FOUL (1 PF) (Black 2 FT),"[203915, 1641710]",1610612742.0,DAL,shooting,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,1626300.0,1.0,0.0,Black,1641710.0,,,,,,,,,,,,
185,PT10M08.00S,2025-03-27T23:41:43.6Z,2,REGULAR,freethrow,1 of 2,[],1641710,,,1610612753,24,20,2025-03-27T23:41:43Z,1850000,False,,,0,,A. Black Free Throw 1 of 2 (8 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
186,PT10M08.00S,2025-03-27T23:41:44.5Z,2,REGULAR,substitution,out,[],203914,,,1610612753,24,20,2025-03-27T23:41:47Z,1860000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT10M08.00S,2025-03-27T23:41:44.5Z,2,REGULAR,substitution,in,[],1630532,,,1610612753,24,20,2025-03-27T23:41:47Z,1870000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT10M08.00S,2025-03-27T23:42:00.9Z,2,REGULAR,freethrow,2 of 2,[],1641710,,,1610612753,25,20,2025-03-27T23:42:00Z,1880000,False,,,0,,A. Black Free Throw 2 of 2 (9 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
189,PT09M43.00S,2025-03-27T23:42:28.6Z,2,REGULAR,2pt,Jump Shot,[],203076,85.75886990801577,31.127450980392158,1610612742,25,20,2025-03-27T23:42:34Z,1890000,False,-94.0,81.0,1,right,MISS A. Davis 12' turnaround fadeaway Shot,[203076],1610612742.0,DAL,turnaround fadeaway,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,12.46,Missed,,,,,,,,,,,,,,,,,,
190,PT09M41.00S,2025-03-27T23:42:30.6Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,25,20,2025-03-27T23:50:41Z,1900000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,,,189.0,,,,,,,,,,1.0,1.0,0.0,,,,,
191,PT09M33.00S,2025-03-27T23:42:40.7Z,2,REGULAR,turnover,traveling,[],1630532,,,1610612753,25,20,2025-03-27T23:42:49Z,1910000,False,,,0,,F. Wagner traveling TURNOVER (2 TO),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,1626300.0,,,,,,,,,,,,2.0,,,,
192,PT09M23.00S,2025-03-27T23:43:04.0Z,2,REGULAR,turnover,out-of-bounds,[],203915,,,1610612742,25,20,2025-03-27T23:43:10Z,1920000,False,,,0,,S. Dinwiddie bad pass out-of-bounds TURNOVER (3 TO),[203915],1610612742.0,DAL,bad pass,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Right,,,,1628954.0,,,,,,,,,,,,3.0,,,,
193,PT09M08.00S,2025-03-27T23:43:26.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629048,11.908672798948752,62.00980392156863,1610612753,25,20,2025-03-27T23:54:11Z,1930000,False,-60.0,59.0,1,left,MISS G. Bitadze 8' floating Shot,[1629048],1610612753.0,ORL,floating,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),8-16 Left,8.44,Missed,,,,,,,,,,,,,,,,,,
194,PT09M06.00S,2025-03-27T23:43:29.5Z,2,REGULAR,rebound,defensive,[],202691,,,1610612742,25,20,2025-03-27T23:43:29Z,1940000,False,,,0,,K. Thompson REBOUND (Off:0 Def:2),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Left,,,193.0,,,,,,,,,,2.0,2.0,0.0,,,,,
195,PT08M53.00S,2025-03-27T23:43:41.6Z,2,REGULAR,2pt,Jump Shot,[],1630702,78.13731931668858,69.85294117647058,1610612742,25,22,2025-03-27T23:54:36Z,1950000,False,99.0,153.0,1,right,J. Hardy 18' turnaround fadeaway Jump Shot (3 PTS),[1630702],1610612742.0,DAL,turnaround fadeaway,,,Hardy,J. Hardy,,,,,Mid-Range,16-24 Right Center,18.24,Made,,,,,,,3.0,,,,,,,,,,,
196,PT08M30.00S,2025-03-27T23:44:08.4Z,2,REGULAR,foul,personal,['2freethrow'],203915,,,1610612753,25,22,2025-03-27T23:44:14Z,1960000,False,,,0,,S. Dinwiddie shooting personal FOUL (2 PF) (Wagner 2 FT),"[203915, 1630532]",1610612742.0,DAL,shooting,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Center,,,,1626300.0,2.0,0.0,Wagner,1630532.0,,,,,,,,,,,,
198,PT08M30.00S,2025-03-27T23:44:34.4Z,2,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,26,22,2025-03-27T23:44:34Z,1980000,False,,,0,,F. Wagner Free Throw 1 of 2 (5 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
199,PT08M30.00S,2025-03-27T23:44:35.4Z,2,REGULAR,substitution,out,[],1631216,,,1610612753,26,22,2025-03-27T23:44:47Z,1990000,False,,,0,,SUB out: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M30.00S,2025-03-27T23:44:35.4Z,2,REGULAR,substitution,out,[],203076,,,1610612753,26,22,2025-03-27T23:44:47Z,2000000,False,,,0,,SUB out: A. Davis,[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M30.00S,2025-03-27T23:44:35.4Z,2,REGULAR,substitution,out,[],203915,,,1610612753,26,22,2025-03-27T23:44:47Z,2010000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M30.00S,2025-03-27T23:44:35.4Z,2,REGULAR,substitution,in,[],203484,,,1610612753,26,22,2025-03-27T23:44:47Z,2020000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M30.00S,2025-03-27T23:44:35.4Z,2,REGULAR,substitution,in,[],203939,,,1610612753,26,22,2025-03-27T23:44:47Z,2030000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M30.00S,2025-03-27T23:44:35.4Z,2,REGULAR,substitution,in,[],1630314,,,1610612753,26,22,2025-03-27T23:44:47Z,2040000,False,,,0,,SUB in: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M30.00S,2025-03-27T23:45:08.6Z,2,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,27,22,2025-03-27T23:45:08Z,2050000,False,,,0,,F. Wagner Free Throw 2 of 2 (6 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
206,PT08M18.00S,2025-03-27T23:45:25.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,85.49605781865965,48.77450980392157,1610612742,27,24,2025-03-27T23:45:31Z,2060000,False,-6.0,84.0,1,right,K. Thompson 8' driving floating Jump Shot (4 PTS),[202691],1610612742.0,DAL,driving floating,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,8.4,Made,,,,,,,4.0,,,,,,,,,,,
208,PT07M56.00S,2025-03-27T23:45:50.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631094,14.799605781865965,53.67647058823529,1610612753,29,24,2025-03-27T23:55:38Z,2080000,False,-18.0,87.0,1,left,P. Banchero 8' turnaround bank Hook (7 PTS) (A. Black 2 AST),"[1631094, 1641710]",1610612753.0,ORL,turnaround bank,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,8.85,Made,,,,,,,7.0,A. Black,1641710.0,2.0,,,,,,,,
210,PT07M56.00S,2025-03-27T23:45:55.5Z,2,REGULAR,foul,personal,['1freethrow'],1630314,,,1610612753,29,24,2025-03-27T23:46:31Z,2100000,False,,,0,,B. Williams shooting personal FOUL (2 PF) (Banchero 1 FT),"[1630314, 1631094]",1610612742.0,DAL,shooting,,,Williams,B. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,1628954.0,2.0,0.0,Banchero,1631094.0,,,,,,,,,,,,
212,PT07M56.00S,2025-03-27T23:46:05.2Z,2,REGULAR,substitution,out,[],1629048,,,1610612753,29,24,2025-03-27T23:46:08Z,2120000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M56.00S,2025-03-27T23:46:05.2Z,2,REGULAR,substitution,in,[],1628976,,,1610612753,29,24,2025-03-27T23:46:08Z,2130000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M56.00S,2025-03-27T23:46:20.8Z,2,REGULAR,freethrow,1 of 1,[],1631094,,,1610612753,29,24,2025-03-27T23:46:24Z,2140000,False,,,0,,MISS P. Banchero Free Throw 1 of 1,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
215,PT07M53.00S,2025-03-27T23:46:23.8Z,2,REGULAR,rebound,defensive,[],202691,,,1610612742,29,24,2025-03-27T23:56:03Z,2150000,False,,,0,,K. Thompson REBOUND (Off:0 Def:3),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,214.0,,,,,,,,,,3.0,3.0,0.0,,,,,
216,PT07M45.00S,2025-03-27T23:46:33.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,90.62089356110381,58.08823529411765,1610612742,29,24,2025-03-27T23:46:37Z,2160000,False,40.0,36.0,1,right,MISS B. Williams cutting Layup - blocked,"[1630314, 1641710]",1610612742.0,DAL,cutting,,,Williams,B. Williams,,,,,In The Paint (Non-RA),0-8 Center,5.39,Missed,,,,,,,,,,,,,,,,,Black,1641710.0
217,PT07M45.00S,2025-03-27T23:46:33.5Z,2,REGULAR,block,,[],1641710,,,1610612742,29,24,2025-03-27T23:46:35Z,2170000,False,,,0,,A. Black BLOCK (1 BLK),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
218,PT07M45.00S,2025-03-27T23:46:33.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,29,24,2025-03-27T23:46:37Z,2180000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,216.0,,,,,,,,,,,,,,,,,
220,PT07M45.00S,2025-03-27T23:46:38.4Z,2,REGULAR,substitution,out,[],1630702,,,1610612742,29,24,2025-03-27T23:46:44Z,2200000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M45.00S,2025-03-27T23:46:38.4Z,2,REGULAR,substitution,in,[],1628997,,,1610612742,29,24,2025-03-27T23:46:44Z,2210000,False,,,0,,SUB in: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M45.00S,2025-03-27T23:46:59.8Z,2,REGULAR,turnover,inbound,[],1630314,,,1610612742,29,24,2025-03-27T23:47:08Z,2220000,False,,,0,,B. Williams inbound TURNOVER (1 TO),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,1628954.0,,,,,,,,,,,,1.0,,,,
224,PT07M24.00S,2025-03-27T23:47:36.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631094,9.543363994743759,53.92156862745098,1610612753,31,24,2025-03-27T23:57:23Z,2240000,False,-20.0,37.0,1,left,P. Banchero driving finger roll Layup (9 PTS),[1631094],1610612753.0,ORL,driving finger roll,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,4.2,Made,,,,,,,9.0,,,,,,,,,,,
225,PT07M13.00S,2025-03-27T23:47:48.9Z,2,REGULAR,turnover,out-of-bounds,[],1630314,,,1610612742,31,24,2025-03-27T23:47:56Z,2250000,False,,,0,,B. Williams lost ball out-of-bounds TURNOVER (2 TO),[1630314],1610612742.0,DAL,lost ball,,,Williams,B. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,1628954.0,,,,,,,,,,,,2.0,,,,
226,PT07M01.00S,2025-03-27T23:48:15.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641710,31.225361366622867,64.4607843137255,1610612753,31,24,2025-03-27T23:48:19Z,2260000,False,-72.0,241.0,1,left,MISS A. Black 25' pullup 3PT,[1641710],1610612753.0,ORL,pullup,,,Black,A. Black,,,,,Above the Break 3,24+ Center,25.16,Missed,,,,,,,,,,,,,,,,,,
227,PT06M58.00S,2025-03-27T23:48:18.3Z,2,REGULAR,rebound,defensive,[],202691,,,1610612742,31,24,2025-03-27T23:48:19Z,2270000,False,,,0,,K. Thompson REBOUND (Off:0 Def:4),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Center,,,226.0,,,,,,,,,,4.0,4.0,0.0,,,,,
228,PT06M50.00S,2025-03-27T23:48:25.9Z,2,REGULAR,3pt,Jump Shot,[],1630314,69.85873850197109,19.607843137254903,1610612742,31,27,2025-03-27T23:48:31Z,2280000,False,-152.0,231.0,1,right,B. Williams 27' 3PT  (3 PTS) (C. Martin 1 AST),"[1630314, 1628997]",1610612742.0,DAL,,,,Williams,B. Williams,,,,,Above the Break 3,24+ Left Center,27.64,Made,,,,,,,3.0,C. Martin,1628997.0,1.0,,,,,,,,
230,PT06M32.00S,2025-03-27T23:48:46.6Z,2,REGULAR,foul,offensive,[],1628976,,,1610612753,31,27,2025-03-27T23:49:15Z,2300000,False,,,0,,W. Carter Jr. charge offensive FOUL (1 PF),"[1628976, 203939]",1610612753.0,ORL,charge,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,200832.0,1.0,0.0,Powell,203939.0,,,,,,,,,,,,
232,PT06M32.00S,2025-03-27T23:48:46.6Z,2,REGULAR,turnover,offensive foul,[],1628976,,,1610612753,31,27,2025-03-27T23:48:46Z,2320000,False,,,0,,W. Carter Jr. offensive foul TURNOVER (1 TO),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,200832.0,,,,,,,,,,,,1.0,,,,
233,PT06M32.00S,2025-03-27T23:49:00.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,31,27,2025-03-27T23:49:00Z,2330000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M32.00S,2025-03-27T23:51:17.6Z,2,REGULAR,substitution,out,[],1641710,,,1610612742,31,27,2025-03-27T23:51:32Z,2340000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M32.00S,2025-03-27T23:51:17.6Z,2,REGULAR,substitution,out,[],1630230,,,1610612742,31,27,2025-03-27T23:51:32Z,2350000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M32.00S,2025-03-27T23:51:17.6Z,2,REGULAR,substitution,in,[],202709,,,1610612742,31,27,2025-03-27T23:51:32Z,2360000,False,,,0,,SUB in: C. Joseph,[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M32.00S,2025-03-27T23:51:17.6Z,2,REGULAR,substitution,in,[],1631108,,,1610612742,31,27,2025-03-27T23:51:32Z,2370000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M11.00S,2025-03-27T23:52:06.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631108,84.83902759526939,49.01960784313725,1610612742,31,27,2025-03-27T23:52:10Z,2380000,False,-5.0,90.0,1,right,MISS M. Christie 9' driving floating Shot,[1631108],1610612742.0,DAL,driving floating,,,Christie,M. Christie,,,,,In The Paint (Non-RA),8-16 Center,9.01,Missed,,,,,,,,,,,,,,,,,,
241,PT06M09.00S,2025-03-27T23:52:08.2Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,31,27,2025-03-28T00:00:46Z,2390000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,240.0,,,,,,,,,,2.0,2.0,0.0,,,,,
242,PT05M53.00S,2025-03-27T23:52:23.8Z,2,REGULAR,3pt,Jump Shot,[],202709,25.57490144546649,16.911764705882355,1610612753,34,27,2025-03-27T23:52:28Z,2400000,False,165.0,188.0,1,left,C. Joseph 25' 3PT  (6 PTS) (P. Banchero 2 AST),"[202709, 1631094]",1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Right Center,25.03,Made,,,,,,,6.0,P. Banchero,1631094.0,2.0,,,,,,,,
244,PT05M26.00S,2025-03-27T23:52:51.3Z,2,REGULAR,2pt,Jump Shot,[],1628997,91.80354796320631,71.07843137254902,1610612742,34,29,2025-03-27T23:52:55Z,2420000,False,105.0,25.0,1,right,C. Martin 10' turnaround fadeaway Jump Shot (2 PTS),[1628997],1610612742.0,DAL,turnaround fadeaway,,,Martin,C. Martin,,,,,Mid-Range,8-16 Right,10.82,Made,,,,,,,2.0,,,,,,,,,,,
245,PT05M09.00S,2025-03-27T23:53:07.2Z,2,REGULAR,turnover,bad pass,[],1630532,,,1610612753,34,29,2025-03-27T23:53:11Z,2430000,False,,,0,,F. Wagner bad pass TURNOVER (3 TO),"[1630532, 1628997]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,3.0,Martin,1628997.0,,
246,PT05M09.00S,2025-03-27T23:53:07.2Z,2,REGULAR,steal,,[],1628997,,,1610612742,34,29,2025-03-27T23:53:10Z,2440000,False,,,0,,C. Martin STEAL (1 STL),[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
247,PT05M02.00S,2025-03-27T23:53:14.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630314,92.46057818659659,54.65686274509803,1610612742,34,31,2025-03-27T23:53:19Z,2450000,False,23.0,18.0,1,right,B. Williams running Layup (5 PTS),[1630314],1610612742.0,DAL,running,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,2.97,Made,,,,,,,5.0,,,,,,,,,,,
248,PT04M44.00S,2025-03-27T23:53:35.8Z,2,REGULAR,foul,offensive,[],1628976,,,1610612753,34,31,2025-03-27T23:53:44Z,2460000,False,,,0,,W. Carter Jr. off-the-ball offensive FOUL (2 PF),"[1628976, 203939]",1610612753.0,ORL,off-the-ball,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Center,,,,1628954.0,2.0,0.0,Powell,203939.0,,,,,,,,,,,,
250,PT04M44.00S,2025-03-27T23:53:35.8Z,2,REGULAR,turnover,offensive foul,[],1628976,,,1610612753,34,31,2025-03-27T23:53:35Z,2480000,False,,,0,,W. Carter Jr. offensive foul TURNOVER (2 TO),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Center,,,,1628954.0,,,,,,,,,,,,2.0,,,,
251,PT04M44.00S,2025-03-27T23:53:42.6Z,2,REGULAR,substitution,out,[],202691,,,1610612742,34,31,2025-03-27T23:53:45Z,2490000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT04M44.00S,2025-03-27T23:53:42.6Z,2,REGULAR,substitution,in,[],203915,,,1610612742,34,31,2025-03-27T23:53:45Z,2500000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M29.00S,2025-03-27T23:54:07.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628997,91.27792378449409,48.03921568627451,1610612742,34,33,2025-03-27T23:54:12Z,2510000,False,-10.0,29.0,1,right,C. Martin driving finger roll Layup (4 PTS) (D. Powell 1 AST),"[1628997, 203939]",1610612742.0,DAL,driving finger roll,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,3.11,Made,,,,,,,4.0,D. Powell,203939.0,1.0,,,,,,,,
255,PT04M11.00S,2025-03-27T23:54:25.4Z,2,REGULAR,3pt,Jump Shot,[],202709,30.699737187910642,33.82352941176471,1610612753,34,33,2025-03-27T23:54:29Z,2530000,False,81.0,236.0,1,left,MISS C. Joseph 24' 3PT,[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Right Center,24.96,Missed,,,,,,,,,,,,,,,,,,
256,PT04M09.00S,2025-03-27T23:54:27.5Z,2,REGULAR,rebound,offensive,[],1628976,,,1610612753,34,33,2025-03-27T23:54:27Z,2540000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,255.0,,,,,,,,,,2.0,1.0,1.0,,,,,
