actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
173,PT00M13.80S,2025-04-08T23:40:08.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628371,6.1268068331143235,46.32352941176471,1610612753,30,31,2025-04-08T23:40:13Z,1720000,False,18.0,5.0,1,left,MISS J. Isaac Layup - blocked,"[1628371, 1631243]",1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,1.91,Missed,,,,,,,,,,,,,,Gueye,1631243.0
174,PT00M13.80S,2025-04-08T23:40:08.8Z,1,REGULAR,block,,[],1631243,,,1610612753,30,31,2025-04-08T23:40:11Z,1730000,False,,,0,,M. Gueye BLOCK (2 BLK),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
175,PT00M09.40S,2025-04-08T23:40:13.2Z,1,REGULAR,rebound,defensive,[],1627747,,,1610612737,30,31,2025-04-08T23:40:13Z,1740000,False,,,0,,C. LeVert REBOUND (Off:0 Def:1),[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,173.0,1.0,1.0,0.0,,
176,PT00M01.00S,2025-04-08T23:40:23.2Z,1,REGULAR,turnover,bad pass,[],1627747,,,1610612737,30,31,2025-04-08T23:40:50Z,1750000,False,,,0,,C. LeVert bad pass TURNOVER (2 TO),"[1627747, 1630532]",1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Center,2.0,Wagner,1630532.0,,,,,,,,,,,,,,,,,
177,PT00M01.00S,2025-04-08T23:40:23.2Z,1,REGULAR,steal,,[],1630532,,,1610612753,30,31,2025-04-08T23:40:25Z,1760000,False,,,0,,F. Wagner STEAL (1 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
178,PT00M00.00S,2025-04-08T23:40:28.7Z,1,REGULAR,period,end,[],0,,,1610612753,30,31,2025-04-08T23:40:28Z,1770000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2025-04-08T23:42:31.3Z,2,REGULAR,substitution,out,['startperiod'],1630175,,,1610612753,30,31,2025-04-08T23:42:59Z,1780000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2025-04-08T23:42:31.3Z,2,REGULAR,substitution,out,['startperiod'],1630700,,,1610612753,30,31,2025-04-08T23:42:59Z,1790000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2025-04-08T23:42:31.3Z,2,REGULAR,substitution,in,['startperiod'],203914,,,1610612753,30,31,2025-04-08T23:42:59Z,1800000,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2025-04-08T23:42:31.3Z,2,REGULAR,substitution,in,['startperiod'],1629027,,,1610612753,30,31,2025-04-08T23:42:59Z,1810000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2025-04-08T23:43:07.0Z,2,REGULAR,period,start,[],0,,,1610612737,30,31,2025-04-08T23:43:07Z,1820000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT11M43.00S,2025-04-08T23:43:23.4Z,2,REGULAR,3pt,Jump Shot,[],1627777,75.77201051248358,10.53921568627451,1610612737,30,31,2025-04-08T23:43:31Z,1830000,False,-197.0,175.0,1,right,MISS G. Niang 26' 3PT,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,,,,26.39,Missed,,,,,,,,,,,,,,,
185,PT11M41.00S,2025-04-08T23:43:25.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,30,31,2025-04-08T23:43:31Z,1840000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,184.0,,,,,
187,PT11M33.00S,2025-04-08T23:43:50.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627747,69.72733245729303,70.34313725490196,1610612737,30,31,2025-04-08T23:43:55Z,1860000,False,102.0,232.0,1,right,MISS C. LeVert 25' pullup 3PT,[1627747],1610612737.0,ATL,pullup,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,,,,25.34,Missed,,,,,,,,,,,,,,,
188,PT11M30.00S,2025-04-08T23:43:53.1Z,2,REGULAR,rebound,defensive,[],1631216,,,1610612753,30,31,2025-04-08T23:43:55Z,1870000,False,,,0,,C. Houstan REBOUND (Off:0 Def:1),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,187.0,1.0,1.0,0.0,,
189,PT11M22.00S,2025-04-08T23:44:02.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641710,6.783837056504599,47.549019607843135,1610612753,32,31,2025-04-08T23:44:07Z,1880000,False,12.0,11.0,1,left,A. Black driving Layup (2 PTS) (J. Isaac 1 AST),"[1641710, 1628371]",1610612753.0,ORL,driving,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,1.67,Made,2.0,J. Isaac,1628371.0,1.0,,,,,,,,,,,
191,PT11M22.00S,2025-04-08T23:44:05.6Z,2,REGULAR,foul,personal,['1freethrow'],1631243,,,1610612753,32,31,2025-04-08T23:44:34Z,1900000,False,,,0,,M. Gueye shooting personal FOUL (3 PF) (Black 1 FT),"[1631243, 1641710]",1610612737.0,ATL,shooting,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627529.0,3.0,0.0,Black,1641710.0,,,,,,
193,PT11M22.00S,2025-04-08T23:44:17.0Z,2,REGULAR,substitution,out,[],1629611,,,1610612753,32,31,2025-04-08T23:44:33Z,1920000,False,,,0,,SUB out: T. Mann,[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT11M22.00S,2025-04-08T23:44:17.0Z,2,REGULAR,substitution,out,[],1631243,,,1610612753,32,31,2025-04-08T23:44:33Z,1930000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT11M22.00S,2025-04-08T23:44:17.0Z,2,REGULAR,substitution,in,[],1642258,,,1610612753,32,31,2025-04-08T23:44:33Z,1940000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT11M22.00S,2025-04-08T23:44:17.0Z,2,REGULAR,substitution,in,[],1630168,,,1610612753,32,31,2025-04-08T23:44:33Z,1950000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT11M22.00S,2025-04-08T23:44:44.3Z,2,REGULAR,freethrow,1 of 1,[],1641710,,,1610612753,33,31,2025-04-08T23:44:44Z,1960000,False,,,0,,A. Black Free Throw 1 of 1 (3 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
198,PT11M11.00S,2025-04-08T23:44:57.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627777,90.48948751642575,47.30392156862745,1610612737,33,33,2025-04-08T23:45:06Z,1970000,False,-13.0,37.0,1,right,G. Niang driving finger roll Layup (5 PTS) (T. Young 3 AST),"[1627777, 1629027]",1610612737.0,ATL,driving finger roll,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,,3.93,Made,5.0,T. Young,1629027.0,3.0,,,,,,,,,,,
200,PT11M01.00S,2025-04-08T23:45:10.1Z,2,REGULAR,3pt,Jump Shot,[],1631216,10.988830486202366,95.83333333333334,1610612753,36,33,2025-04-08T23:45:17Z,1990000,False,-229.0,51.0,1,left,C. Houstan 3PT  (3 PTS) (A. Black 1 AST),"[1631216, 1641710]",1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Left Corner 3,24+ Left,,,,23.48,Made,3.0,A. Black,1641710.0,1.0,,,,,,,,,,,
202,PT11M01.00S,2025-04-08T23:45:14.1Z,2,REGULAR,foul,personal,['1freethrow'],1629027,,,1610612753,36,33,2025-04-08T23:45:43Z,2010000,False,,,0,,T. Young shooting personal FOUL (3 PF) (Houstan 1 FT),"[1629027, 1631216]",1610612737.0,ATL,shooting,,,Young,T. Young,,,,,Left Corner 3,24+ Left,,,,,,,,,,1148.0,3.0,0.0,Houstan,1631216.0,,,,,,
204,PT11M01.00S,2025-04-08T23:45:27.5Z,2,REGULAR,substitution,out,[],1627747,,,1610612753,36,33,2025-04-08T23:45:35Z,2030000,False,,,0,,SUB out: C. LeVert,[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT11M01.00S,2025-04-08T23:45:27.5Z,2,REGULAR,substitution,in,[],1629611,,,1610612753,36,33,2025-04-08T23:45:35Z,2040000,False,,,0,,SUB in: T. Mann,[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT11M01.00S,2025-04-08T23:45:49.7Z,2,REGULAR,freethrow,1 of 1,[],1631216,,,1610612753,37,33,2025-04-08T23:45:49Z,2050000,False,,,0,,C. Houstan Free Throw 1 of 1 (4 PTS),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
207,PT10M50.00S,2025-04-08T23:46:00.7Z,2,REGULAR,3pt,Jump Shot,[],1627777,76.2976346911958,10.53921568627451,1610612737,37,33,2025-04-08T23:46:05Z,2060000,False,-197.0,170.0,1,right,MISS G. Niang 26' 3PT,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,,,,26.06,Missed,,,,,,,,,,,,,,,
208,PT10M47.00S,2025-04-08T23:46:03.7Z,2,REGULAR,rebound,offensive,[],1629611,,,1610612737,37,33,2025-04-08T23:46:47Z,2070000,False,,,0,,T. Mann REBOUND (Off:1 Def:0),[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,207.0,1.0,0.0,1.0,,
209,PT10M46.00S,2025-04-08T23:46:07.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629027,87.72996057818659,40.931372549019606,1610612737,37,35,2025-04-08T23:46:19Z,2080000,False,-45.0,63.0,1,right,T. Young 7' driving floating Jump Shot (8 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,7.74,Made,8.0,,,,,,,,,,,,,,
210,PT10M46.00S,2025-04-08T23:46:16.4Z,2,REGULAR,foul,personal,['1freethrow'],203914,,,1610612737,37,35,2025-04-08T23:46:36Z,2090000,False,,,0,,G. Harris shooting personal FOUL (1 PF) (Young 1 FT),"[203914, 1629027]",1610612753.0,ORL,shooting,,,Harris,G. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1148.0,1.0,0.0,Young,1629027.0,,,,,,
212,PT10M46.00S,2025-04-08T23:46:36.6Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1629027,,,1610612737,37,36,2025-04-08T23:46:36Z,2110000,False,,,0,,T. Young Free Throw 1 of 1 (9 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
214,PT10M21.00S,2025-04-08T23:47:18.1Z,2,REGULAR,2pt,Jump Shot,[],1630532,16.770696452036795,66.66666666666666,1610612753,37,36,2025-04-08T23:47:29Z,2130000,False,-83.0,105.0,1,left,MISS F. Wagner 13' fadeaway Shot,[1630532],1610612753.0,ORL,fadeaway,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Left,,,,13.41,Missed,,,,,,,,,,,,,,,
215,PT10M18.00S,2025-04-08T23:47:21.1Z,2,REGULAR,rebound,offensive,[],1628371,,,1610612753,37,36,2025-04-08T23:47:29Z,2140000,False,,,0,,J. Isaac REBOUND (Off:2 Def:0),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,214.0,2.0,0.0,2.0,,
216,PT10M17.00S,2025-04-08T23:47:22.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628371,6.521024967148489,50.73529411764706,1610612753,39,36,2025-04-08T23:47:34Z,2150000,False,-4.0,9.0,1,left,J. Isaac putback Layup (5 PTS),[1628371],1610612753.0,ORL,putback,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,0.95,Made,5.0,,,,,,,,,,,,,,
217,PT10M03.00S,2025-04-08T23:47:36.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627777,90.88370565045992,61.029411764705884,1610612737,39,38,2025-04-08T23:47:40Z,2160000,False,55.0,33.0,1,right,G. Niang 6' driving Layup (7 PTS) (T. Young 4 AST),"[1627777, 1629027]",1610612737.0,ATL,driving,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,,,,6.43,Made,7.0,T. Young,1629027.0,4.0,,,,,,,,,,,
219,PT09M51.00S,2025-04-08T23:47:51.6Z,2,REGULAR,foul,personal,[],1642258,,,1610612753,39,38,2025-04-08T23:48:05Z,2180000,False,,,0,,Z. Risacher personal FOUL (3 PF),"[1642258, 1641710]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1148.0,3.0,0.0,Black,1641710.0,,,,,,
221,PT09M51.00S,2025-04-08T23:48:02.5Z,2,REGULAR,substitution,out,[],1631216,,,1610612753,39,38,2025-04-08T23:48:06Z,2200000,False,,,0,,SUB out: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT09M51.00S,2025-04-08T23:48:02.5Z,2,REGULAR,substitution,in,[],1631094,,,1610612753,39,38,2025-04-08T23:48:06Z,2210000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT09M44.00S,2025-04-08T23:48:20.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631094,5.075558475689881,48.77450980392157,1610612753,41,38,2025-04-08T23:48:27Z,2220000,False,6.0,-5.0,1,left,P. Banchero driving DUNK (12 PTS),[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,0.78,Made,12.0,,,,,,,,,,,,,,
224,PT09M32.00S,2025-04-08T23:48:32.4Z,2,REGULAR,3pt,Jump Shot,[],1627777,86.5473061760841,94.85294117647058,1610612737,41,38,2025-04-08T23:48:38Z,2230000,False,224.0,74.0,1,right,MISS G. Niang 3PT,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,Right Corner 3,24+ Right,,,,23.62,Missed,,,,,,,,,,,,,,,
225,PT09M28.00S,2025-04-08T23:48:36.7Z,2,REGULAR,rebound,offensive,[],1629611,,,1610612737,41,38,2025-04-08T23:48:36Z,2240000,False,,,0,,T. Mann REBOUND (Off:2 Def:0),[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,224.0,2.0,0.0,2.0,,
226,PT09M26.00S,2025-04-08T23:48:41.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629027,89.30683311432325,63.23529411764706,1610612737,41,40,2025-04-08T23:49:02Z,2250000,False,66.0,48.0,1,right,T. Young 8' driving floating Jump Shot (11 PTS) (T. Mann 3 AST),"[1629027, 1629611]",1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Right,,,,8.18,Made,11.0,T. Mann,1629611.0,3.0,,,,,,,,,,,
227,PT09M26.00S,2025-04-08T23:48:48.3Z,2,REGULAR,foul,personal,['1freethrow'],1628371,,,1610612737,41,40,2025-04-08T23:49:25Z,2260000,False,,,0,,J. Isaac shooting personal FOUL (1 PF) (Young 1 FT),"[1628371, 1629027]",1610612753.0,ORL,shooting,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,1627529.0,1.0,0.0,Young,1629027.0,,,,,,
230,PT09M26.00S,2025-04-08T23:49:05.5Z,2,REGULAR,substitution,out,[],1628371,,,1610612737,41,40,2025-04-08T23:49:23Z,2280000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT09M26.00S,2025-04-08T23:49:05.5Z,2,REGULAR,substitution,out,[],1642258,,,1610612737,41,40,2025-04-08T23:49:23Z,2290000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT09M26.00S,2025-04-08T23:49:05.5Z,2,REGULAR,substitution,in,[],1628976,,,1610612737,41,40,2025-04-08T23:49:23Z,2300000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT09M26.00S,2025-04-08T23:49:05.5Z,2,REGULAR,substitution,in,[],1630249,,,1610612737,41,40,2025-04-08T23:49:23Z,2310000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT09M26.00S,2025-04-08T23:49:26.9Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1629027,,,1610612737,41,41,2025-04-08T23:49:26Z,2320000,False,,,0,,T. Young Free Throw 1 of 1 (12 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
235,PT09M13.00S,2025-04-08T23:49:41.0Z,2,REGULAR,2pt,Jump Shot,[],1631094,9.543363994743759,75.0,1610612753,41,41,2025-04-08T23:50:09Z,2330000,False,-125.0,37.0,1,left,MISS P. Banchero 13' driving floating Shot,[1631094],1610612753.0,ORL,driving floating,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,,,,13.04,Missed,,,,,,,,,,,,,,,
236,PT09M13.00S,2025-04-08T23:49:41.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,41,41,2025-04-08T23:49:46Z,2340000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,235.0,,,,,
237,PT09M13.00S,2025-04-08T23:49:45.7Z,2,REGULAR,foul,personal,[],1627777,,,1610612753,41,41,2025-04-08T23:50:00Z,2350000,False,,,0,,G. Niang loose ball personal FOUL (1 PF),"[1627777, 1628976]",1610612737.0,ATL,loose ball,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627529.0,1.0,0.0,Carter Jr.,1628976.0,,,,,,
239,PT08M58.00S,2025-04-08T23:50:20.6Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1631094,20.844283837056505,27.205882352941174,1610612753,43,41,2025-04-08T23:50:25Z,2370000,False,114.0,143.0,1,left,P. Banchero 18' pullup Jump Shot (14 PTS),[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right Center,,,,18.32,Made,14.0,,,,,,,,,,,,,,
240,PT08M44.00S,2025-04-08T23:50:35.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627777,88.25558475689881,50.245098039215684,1610612737,43,43,2025-04-08T23:51:12Z,2380000,False,1.0,58.0,1,right,G. Niang driving Hook (9 PTS),[1627777],1610612737.0,ATL,driving,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,,,,5.79,Made,9.0,,,,,,,,,,,,,,
242,PT08M36.00S,2025-04-08T23:50:43.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641710,8.360709592641262,46.32352941176471,1610612753,43,43,2025-04-08T23:50:47Z,2400000,False,18.0,26.0,1,left,MISS A. Black driving Layup - blocked,"[1641710, 1627777]",1610612753.0,ORL,driving,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,3.19,Missed,,,,,,,,,,,,,,Niang,1627777.0
243,PT08M36.00S,2025-04-08T23:50:43.1Z,2,REGULAR,block,,[],1627777,,,1610612753,43,43,2025-04-08T23:51:22Z,2410000,False,,,0,,G. Niang BLOCK (1 BLK),[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
244,PT08M33.00S,2025-04-08T23:50:46.1Z,2,REGULAR,rebound,defensive,[],1630249,,,1610612737,43,43,2025-04-08T23:54:15Z,2420000,False,,,0,,V. Krejčí REBOUND (Off:0 Def:1),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,242.0,1.0,1.0,0.0,,
245,PT08M29.00S,2025-04-08T23:50:50.8Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629027,83.26215505913272,51.470588235294116,1610612737,43,45,2025-04-08T23:53:46Z,2430000,False,7.0,105.0,1,right,T. Young 10' running pullup Jump Shot (14 PTS),[1629027],1610612737.0,ATL,running pullup,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,,10.51,Made,14.0,,,,,,,,,,,,,,
246,PT08M15.00S,2025-04-08T23:51:03.9Z,2,REGULAR,3pt,Jump Shot,[],203914,23.73521681997372,85.04901960784314,1610612753,46,45,2025-04-08T23:51:15Z,2440000,False,-175.0,171.0,1,left,G. Harris 24' 3PT  (3 PTS) (F. Wagner 1 AST),"[203914, 1630532]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Left Center,,,,24.45,Made,3.0,F. Wagner,1630532.0,1.0,,,,,,,,,,,
248,PT07M57.00S,2025-04-08T23:51:21.5Z,2,REGULAR,3pt,Jump Shot,[],1629611,90.75229960578186,3.431372549019608,1610612737,46,45,2025-04-08T23:51:30Z,2460000,False,-233.0,34.0,1,right,MISS T. Mann 3PT,[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,,,,23.53,Missed,,,,,,,,,,,,,,,
249,PT07M54.00S,2025-04-08T23:51:24.5Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,46,45,2025-04-08T23:51:30Z,2470000,False,,,0,,F. Wagner REBOUND (Off:0 Def:4),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,248.0,4.0,4.0,0.0,,
250,PT07M45.00S,2025-04-08T23:51:34.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,5.995400788436268,51.225490196078425,1610612753,48,45,2025-04-08T23:51:42Z,2480000,False,-6.0,4.0,1,left,W. Carter Jr. cutting DUNK (7 PTS) (F. Wagner 2 AST),"[1628976, 1630532]",1610612753.0,ORL,cutting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,0.72,Made,7.0,F. Wagner,1630532.0,2.0,,,,,,,,,,,
252,PT07M45.00S,2025-04-08T23:51:48.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,48,45,2025-04-08T23:51:48Z,2500000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT07M45.00S,2025-04-08T23:54:19.9Z,2,REGULAR,substitution,out,[],1630532,,,1610612737,48,45,2025-04-08T23:54:38Z,2510000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT07M45.00S,2025-04-08T23:54:19.9Z,2,REGULAR,substitution,out,[],1629027,,,1610612737,48,45,2025-04-08T23:54:38Z,2520000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT07M45.00S,2025-04-08T23:54:19.9Z,2,REGULAR,substitution,out,[],1627777,,,1610612737,48,45,2025-04-08T23:54:38Z,2530000,False,,,0,,SUB out: G. Niang,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT07M45.00S,2025-04-08T23:54:19.9Z,2,REGULAR,substitution,in,[],203484,,,1610612737,48,45,2025-04-08T23:54:38Z,2540000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT07M45.00S,2025-04-08T23:54:19.9Z,2,REGULAR,substitution,in,[],1630700,,,1610612737,48,45,2025-04-08T23:54:38Z,2550000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT07M45.00S,2025-04-08T23:54:19.9Z,2,REGULAR,substitution,in,[],1627747,,,1610612737,48,45,2025-04-08T23:54:38Z,2560000,False,,,0,,SUB in: C. LeVert,[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT07M28.00S,2025-04-08T23:54:56.2Z,2,REGULAR,3pt,Jump Shot,[],1630168,66.96780551905388,52.450980392156865,1610612737,48,48,2025-04-08T23:55:01Z,2570000,False,12.0,258.0,1,right,O. Okongwu 25' 3PT  (11 PTS) (D. Daniels 1 AST),"[1630168, 1630700]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,,,,25.83,Made,11.0,D. Daniels,1630700.0,1.0,,,,,,,,,,,
261,PT07M03.00S,2025-04-08T23:55:24.8Z,2,REGULAR,turnover,out-of-bounds,[],1628976,,,1610612753,48,48,2025-04-08T23:55:31Z,2590000,False,,,0,,W. Carter Jr. bad pass out-of-bounds TURNOVER (4 TO),[1628976],1610612753.0,ORL,bad pass,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Left,4.0,,,,,,,,,1627529.0,,,,,,,,,,
