actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
86,PT05M22.00S,2024-12-20T00:20:33.6Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628392,12.959921156373195,49.26470588235294,1610612760,14,18,2024-12-20T00:20:37Z,850000,False,4.0,69.0,1,left,MISS I. Hartenstein 6' Hook,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,6.94,Missed,,,,,,,,,,,,,,,,,,
87,PT05M20.00S,2024-12-20T00:20:35.8Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612753,14,18,2024-12-20T00:20:35Z,860000,False,,,0,,G. Bitadze REBOUND (Off:0 Def:2),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,,86.0,2.0,2.0,0.0,,,,,,,,,,,,
88,PT05M07.00S,2024-12-20T00:20:52.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,93.64323258869908,52.94117647058824,1610612753,16,18,2024-12-20T00:20:57Z,870000,False,15.0,7.0,1,right,W. Carter Jr. Layup (4 PTS) (K. Caldwell-Pope 1 AST),"[1628976, 203484]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,1.64,Made,,,,,,,4.0,,,,,K. Caldwell-Pope,203484.0,1.0,,,,
90,PT05M07.00S,2024-12-20T00:20:55.5Z,1,REGULAR,foul,personal,['1freethrow'],1641717,,,1610612753,16,18,2024-12-20T00:21:04Z,890000,False,,,0,,C. Wallace shooting personal FOUL (1 PF) (Carter Jr. 1 FT),"[1641717, 1628976]",1610612760.0,OKC,shooting,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627541.0,,,,1.0,0.0,Carter Jr.,1628976.0
92,PT05M07.00S,2024-12-20T00:21:06.3Z,1,REGULAR,substitution,out,[],1630591,,,1610612753,16,18,2024-12-20T00:21:40Z,910000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M07.00S,2024-12-20T00:21:06.3Z,1,REGULAR,substitution,in,[],1641710,,,1610612753,16,18,2024-12-20T00:21:40Z,920000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M07.00S,2024-12-20T00:21:14.3Z,1,REGULAR,substitution,out,[],1628392,,,1610612753,16,18,2024-12-20T00:21:40Z,930000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M07.00S,2024-12-20T00:21:14.3Z,1,REGULAR,substitution,in,[],1630598,,,1610612753,16,18,2024-12-20T00:21:40Z,940000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M07.00S,2024-12-20T00:21:37.6Z,1,REGULAR,freethrow,1 of 1,[],1628976,,,1610612753,16,18,2024-12-20T00:21:42Z,950000,False,,,0,,MISS W. Carter Jr. Free Throw 1 of 1,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
97,PT05M01.00S,2024-12-20T00:21:43.6Z,1,REGULAR,rebound,offensive,[],1629048,,,1610612753,16,18,2024-12-20T00:21:42Z,960000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:2),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,96.0,3.0,2.0,1.0,,,,,,,,,,,,
98,PT05M01.00S,2024-12-20T00:21:40.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629048,94.40999984741211,50.0,1610612753,18,18,2024-12-20T00:21:46Z,970000,False,0.0,0.0,1,right,G. Bitadze tip Layup (2 PTS),[1629048],1610612753.0,ORL,tip,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,2.0,,,,,,,,,,,
99,PT04M46.00S,2024-12-20T00:21:56.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630198,11.383048620236531,46.81372549019608,1610612760,18,18,2024-12-20T00:22:03Z,980000,False,16.0,55.0,1,left,MISS I. Joe driving Layup,[1630198],1610612760.0,OKC,driving,,,Joe,I. Joe,,,,,In The Paint (Non-RA),0-8 Center,5.68,Missed,,,,,,,,,,,,,,,,,,
100,PT04M45.00S,2024-12-20T00:21:57.5Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,18,18,2024-12-20T00:22:05Z,990000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,99.0,2.0,2.0,0.0,,,,,,,,,,,,
101,PT04M40.00S,2024-12-20T00:22:09.2Z,1,REGULAR,foul,personal,[],1630598,,,1610612753,18,18,2024-12-20T00:22:16Z,1000000,False,,,0,,A. Wiggins personal FOUL (1 PF),"[1630598, 1628976]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,101284.0,,,,1.0,0.0,Carter Jr.,1628976.0
103,PT04M40.00S,2024-12-20T00:22:16.1Z,1,REGULAR,substitution,out,[],1629048,,,1610612753,18,18,2024-12-20T00:22:19Z,1020000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M40.00S,2024-12-20T00:22:16.1Z,1,REGULAR,substitution,in,[],1628371,,,1610612753,18,18,2024-12-20T00:22:19Z,1030000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M40.00S,2024-12-20T00:22:23.8Z,1,REGULAR,substitution,out,[],1631114,,,1610612753,18,18,2024-12-20T00:22:27Z,1040000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M40.00S,2024-12-20T00:22:23.8Z,1,REGULAR,substitution,in,[],1629026,,,1610612753,18,18,2024-12-20T00:22:27Z,1050000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M26.00S,2024-12-20T00:22:46.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641783,84.57621550591328,39.950980392156865,1610612753,18,18,2024-12-20T00:27:31Z,1060000,False,-50.0,92.0,1,right,MISS T. da Silva 10' cutting Layup - blocked,"[1641783, 1628983]",1610612753.0,ORL,cutting,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),8-16 Center,10.52,Missed,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,,
108,PT04M26.00S,2024-12-20T00:22:46.6Z,1,REGULAR,block,,[],1628983,,,1610612753,18,18,2024-12-20T00:22:49Z,1070000,False,,,0,,S. Gilgeous-Alexander BLOCK (1 BLK),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
109,PT04M26.00S,2024-12-20T00:22:46.6Z,1,REGULAR,rebound,offensive,[],1641783,,,1610612753,18,18,2024-12-20T00:22:56Z,1080000,False,,,0,,T. da Silva REBOUND (Off:1 Def:0),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),8-16 Center,,,,,107.0,1.0,0.0,1.0,,,,,,,,,,,,
111,PT04M23.00S,2024-12-20T00:23:09.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641783,91.01511169513797,59.55882352941176,1610612753,20,18,2024-12-20T00:23:15Z,1100000,False,48.0,32.0,1,right,T. da Silva alley-oop Layup (4 PTS) (K. Caldwell-Pope 2 AST),"[1641783, 203484]",1610612753.0,ORL,alley-oop,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),0-8 Center,5.75,Made,,,,,,,4.0,,,,,K. Caldwell-Pope,203484.0,2.0,,,,
113,PT04M23.00S,2024-12-20T00:23:15.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,20,18,2024-12-20T00:23:15Z,1120000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT04M23.00S,2024-12-20T00:25:42.6Z,1,REGULAR,substitution,out,[],1641717,,,1610612760,20,18,2024-12-20T00:26:45Z,1130000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT04M23.00S,2024-12-20T00:25:42.6Z,1,REGULAR,substitution,in,[],1627936,,,1610612760,20,18,2024-12-20T00:26:45Z,1140000,False,,,0,,SUB in: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT04M09.00S,2024-12-20T00:26:50.1Z,1,REGULAR,3pt,Jump Shot,[],1630198,21.23850197109067,89.4607843137255,1610612760,20,18,2024-12-20T00:26:54Z,1150000,False,-197.0,147.0,1,left,MISS I. Joe 24' 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,24.61,Missed,,,,,,,,,,,,,,,,,,
120,PT04M07.00S,2024-12-20T00:26:52.1Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,20,18,2024-12-20T00:26:54Z,1160000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,119.0,3.0,3.0,0.0,,,,,,,,,,,,
121,PT03M50.00S,2024-12-20T00:27:08.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641710,89.43823915900131,51.470588235294116,1610612753,20,18,2024-12-20T01:59:35Z,1170000,False,7.0,47.0,1,right,MISS A. Black floating Shot,[1641710],1610612753.0,ORL,floating,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,4.74,Missed,,,,,,,,,,,,,,,,,,
122,PT03M48.00S,2024-12-20T00:27:10.7Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,20,18,2024-12-20T00:27:12Z,1180000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,121.0,2.0,2.0,0.0,,,,,,,,,,,,
123,PT03M40.00S,2024-12-20T00:27:18.6Z,1,REGULAR,3pt,Jump Shot,[],1627936,2.0532194480946124,96.81372549019608,1610612760,20,18,2024-12-20T00:27:22Z,1190000,False,-234.0,-33.0,1,left,MISS A. Caruso 3PT,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Left Corner 3,24+ Left,23.64,Missed,,,,,,,,,,,,,,,,,,
124,PT03M38.00S,2024-12-20T00:27:20.6Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,20,18,2024-12-20T00:27:22Z,1200000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,,,,,123.0,4.0,4.0,0.0,,,,,,,,,,,,
126,PT03M27.00S,2024-12-20T00:27:36.2Z,1,REGULAR,substitution,out,[],1641783,,,1610612753,20,18,2024-12-20T00:27:48Z,1220000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M27.00S,2024-12-20T00:27:36.2Z,1,REGULAR,substitution,out,[],1628976,,,1610612753,20,18,2024-12-20T00:27:48Z,1230000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M27.00S,2024-12-20T00:27:36.2Z,1,REGULAR,substitution,in,[],1629021,,,1610612753,20,18,2024-12-20T00:27:48Z,1240000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT03M27.00S,2024-12-20T00:27:36.2Z,1,REGULAR,substitution,in,[],1630175,,,1610612753,20,18,2024-12-20T00:27:48Z,1250000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT03M24.00S,2024-12-20T00:28:01.8Z,1,REGULAR,2pt,Jump Shot,[],203484,95.40078843626807,8.60140931372549,1610612753,20,18,2024-12-20T00:38:00Z,1260000,False,-207.0,-9.0,1,right,MISS K. Caldwell-Pope 20' Jump Shot,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Left,20.72,Missed,,,,,,,,,,,,,,,,,,
131,PT03M24.00S,2024-12-20T00:28:01.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,20,18,2024-12-20T00:38:00Z,1270000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,16-24 Left,,,,,130.0,,,,,,,,,,,,,,,
132,PT03M24.00S,2024-12-20T00:28:12.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629026,,,1610612753,20,18,2024-12-20T00:28:22Z,1280000,False,,,0,,K. Williams loose ball personal FOUL (1 PF) (Wagner 2 FT),"[1629026, 1629021]",1610612760.0,OKC,loose ball,,,Williams,K. Williams,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1627541.0,,,,1.0,0.0,Wagner,1629021.0
134,PT03M24.00S,2024-12-20T00:28:34.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629021,,,1610612753,21,18,2024-12-20T00:29:10Z,1300000,False,,,0,,M. Wagner Free Throw 1 of 2 (1 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
135,PT03M24.00S,2024-12-20T00:28:34.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629021,,,1610612753,21,18,2024-12-20T00:29:10Z,1310000,False,,,0,,MISS M. Wagner Free Throw 2 of 2,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
136,PT03M22.00S,2024-12-20T00:28:36.5Z,1,REGULAR,rebound,defensive,[],1627936,,,1610612760,21,18,2024-12-20T00:29:10Z,1320000,False,,,0,,A. Caruso REBOUND (Off:0 Def:1),[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,135.0,1.0,1.0,0.0,,,,,,,,,,,,
137,PT03M09.00S,2024-12-20T00:29:10.0Z,1,REGULAR,2pt,Jump Shot,[],1628983,7.966491458607096,72.54901960784314,1610612760,21,20,2024-12-20T00:30:08Z,1330000,False,-113.0,22.0,1,left,S. Gilgeous-Alexander 11' fadeaway Jump Shot (9 PTS),[1628983],1610612760.0,OKC,fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,11.49,Made,,,,,,,9.0,,,,,,,,,,,
138,PT03M03.00S,2024-12-20T00:29:15.2Z,1,REGULAR,turnover,bad pass,[],1630175,,,1610612753,21,20,2024-12-20T01:24:07Z,1340000,False,,,0,,C. Anthony bad pass TURNOVER (1 TO),"[1630175, 1628983]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Right,,,,,,,,,,1.0,Gilgeous-Alexander,1628983.0,,,,,,,,
139,PT03M03.00S,2024-12-20T00:29:15.2Z,1,REGULAR,steal,,[],1628983,,,1610612760,21,20,2024-12-20T00:29:19Z,1350000,False,,,0,,S. Gilgeous-Alexander STEAL (1 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
140,PT02M56.00S,2024-12-20T00:29:21.9Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630198,5.206964520367937,94.85294117647058,1610612760,21,23,2024-12-20T00:31:32Z,1360000,False,-224.0,-4.0,1,left,I. Joe 3PT step back (3 PTS) (S. Gilgeous-Alexander 2 AST),"[1630198, 1628983]",1610612760.0,OKC,step back,,,Joe,I. Joe,,,,,Left Corner 3,24+ Left,22.43,Made,,,,,,,3.0,,,,,S. Gilgeous-Alexander,1628983.0,2.0,,,,
142,PT02M37.00S,2024-12-20T00:29:41.2Z,1,REGULAR,turnover,bad pass,[],1630175,,,1610612753,21,23,2024-12-20T00:29:45Z,1380000,False,,,0,,C. Anthony bad pass TURNOVER (2 TO),"[1630175, 1627936]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2.0,Caruso,1627936.0,,,,,,,,
143,PT02M37.00S,2024-12-20T00:29:41.2Z,1,REGULAR,steal,,[],1627936,,,1610612760,21,23,2024-12-20T00:29:42Z,1390000,False,,,0,,A. Caruso STEAL (1 STL),[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
144,PT02M31.00S,2024-12-20T00:29:47.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629026,7.835085413929041,46.568627450980394,1610612760,21,25,2024-12-20T00:29:55Z,1400000,False,17.0,21.0,1,left,K. Williams running Layup (2 PTS) (S. Gilgeous-Alexander 3 AST),"[1629026, 1628983]",1610612760.0,OKC,running,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,2.72,Made,,,,,,,2.0,,,,,S. Gilgeous-Alexander,1628983.0,3.0,,,,
146,PT02M07.00S,2024-12-20T00:30:13.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628371,90.88370565045992,46.81372549019608,1610612753,23,25,2024-12-20T00:30:21Z,1420000,False,-16.0,33.0,1,right,J. Isaac cutting DUNK (2 PTS) (C. Anthony 1 AST),"[1628371, 1630175]",1610612753.0,ORL,cutting,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,3.68,Made,,,,,,,2.0,,,,,C. Anthony,1630175.0,1.0,,,,
148,PT02M07.00S,2024-12-20T00:30:16.0Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629026,,,1610612753,23,25,2024-12-20T00:30:35Z,1440000,False,,,0,,K. Williams shooting personal FOUL (2 PF) (Isaac 1 FT),"[1629026, 1628371]",1610612760.0,OKC,shooting,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1629183.0,,,,2.0,0.0,Isaac,1628371.0
150,PT02M07.00S,2024-12-20T00:30:30.7Z,1,REGULAR,substitution,out,[],203484,,,1610612753,23,25,2024-12-20T00:30:34Z,1460000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT02M07.00S,2024-12-20T00:30:30.7Z,1,REGULAR,substitution,in,[],1641724,,,1610612753,23,25,2024-12-20T00:30:34Z,1470000,False,,,0,,SUB in: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT02M07.00S,2024-12-20T00:30:42.2Z,1,REGULAR,freethrow,1 of 1,[],1628371,,,1610612753,24,25,2024-12-20T00:30:42Z,1480000,False,,,0,,J. Isaac Free Throw 1 of 1 (3 PTS),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
153,PT01M56.00S,2024-12-20T00:30:56.2Z,1,REGULAR,turnover,out-of-bounds,[],1628983,,,1610612760,24,25,2024-12-20T00:32:28Z,1490000,False,,,0,,S. Gilgeous-Alexander bad pass out-of-bounds TURNOVER (1 TO),[1628983],1610612760.0,OKC,bad pass,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,,,,,,,,,,1.0,,,,,,,,,,
239,PT01M41.00S,2024-12-20T00:31:12.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629021,92.29632063074901,50.73529411764706,1610612753,24,25,2024-12-20T00:46:56Z,1515000,False,4.0,20.0,1,right,MISS M. Wagner driving Layup - blocked,"[1629021, 1628983]",1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,2.02,Missed,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,,
240,PT01M41.00S,2024-12-20T00:31:12.6Z,1,REGULAR,block,,[],1628983,,,1610612753,24,25,2024-12-20T00:46:56Z,1522500,False,,,0,,S. Gilgeous-Alexander BLOCK (2 BLK),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
241,PT01M40.00S,2024-12-20T00:31:13.6Z,1,REGULAR,rebound,defensive,[],1630198,,,1610612760,24,25,2024-12-20T00:46:56Z,1526250,False,,,0,,I. Joe REBOUND (Off:0 Def:1),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,,,,,239.0,1.0,1.0,0.0,,,,,,,,,,,,
157,PT01M32.00S,2024-12-20T00:31:26.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630598,24.392247043363994,12.5,1610612760,24,25,2024-12-20T00:46:10Z,1530000,False,188.0,177.0,1,left,MISS A. Wiggins 25' running pullup 3PT,[1630598],1610612760.0,OKC,running pullup,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,25.77,Missed,,,,,,,,,,,,,,,,,,
158,PT01M27.00S,2024-12-20T00:31:31.0Z,1,REGULAR,rebound,defensive,[],1630175,,,1610612753,24,25,2024-12-20T00:31:34Z,1540000,False,,,0,,C. Anthony REBOUND (Off:0 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Right Center,,,,,157.0,1.0,1.0,0.0,,,,,,,,,,,,
159,PT01M25.00S,2024-12-20T00:31:38.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627936,,,1610612753,24,25,2024-12-20T00:31:59Z,1550000,False,,,0,,A. Caruso shooting personal FOUL (1 PF) (Black 2 FT),"[1627936, 1641710]",1610612760.0,OKC,shooting,,,Caruso,A. Caruso,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1629183.0,,,,1.0,0.0,Black,1641710.0
161,PT01M25.00S,2024-12-20T00:32:00.2Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1641710,,,1610612753,25,25,2024-12-20T00:32:00Z,1570000,False,,,0,,A. Black Free Throw 1 of 2 (1 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
162,PT01M25.00S,2024-12-20T00:32:16.5Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1641710,,,1610612753,26,25,2024-12-20T00:32:16Z,1580000,False,,,0,,A. Black Free Throw 2 of 2 (2 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
163,PT01M16.00S,2024-12-20T00:32:30.0Z,1,REGULAR,foul,personal,[],1630175,,,1610612760,26,25,2024-12-20T00:33:18Z,1590000,False,,,0,,C. Anthony personal FOUL (1 PF),"[1630175, 1630198]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1627541.0,,,,1.0,0.0,Joe,1630198.0
165,PT01M07.00S,2024-12-20T00:33:01.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,7.440867279894875,47.30392156862745,1610612760,26,27,2024-12-20T00:33:24Z,1610000,False,13.0,17.0,1,left,S. Gilgeous-Alexander driving Layup (11 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.2,Made,,,,,,,11.0,,,,,,,,,,,
166,PT00M53.50S,2024-12-20T00:33:14.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628371,87.72996057818659,59.80392156862745,1610612753,26,27,2024-12-20T00:34:25Z,1620000,False,49.0,63.0,1,right,MISS J. Isaac 7' driving floating Shot,[1628371],1610612753.0,ORL,driving floating,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),0-8 Center,7.97,Missed,,,,,,,,,,,,,,,,,,
167,PT00M53.50S,2024-12-20T00:33:14.9Z,1,REGULAR,rebound,defensive,[],1627936,,,1610612760,26,27,2024-12-20T00:33:27Z,1630000,False,,,0,,A. Caruso REBOUND (Off:0 Def:2),[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,,,,,166.0,2.0,2.0,0.0,,,,,,,,,,,,
168,PT00M32.30S,2024-12-20T00:33:37.6Z,1,REGULAR,2pt,Jump Shot,[],1628983,23.078186596583443,49.754901960784316,1610612760,26,29,2024-12-20T00:33:42Z,1640000,False,1.0,164.0,1,left,S. Gilgeous-Alexander 16' pullup Jump Shot (13 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Center,16.44,Made,,,,,,,13.0,,,,,,,,,,,
169,PT00M17.30S,2024-12-20T00:33:58.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629021,85.23324572930355,46.81372549019608,1610612753,28,29,2024-12-20T00:38:06Z,1650000,False,-16.0,86.0,1,right,M. Wagner 8' driving floating Jump Shot (3 PTS) (C. Anthony 2 AST),"[1629021, 1630175]",1610612753.0,ORL,driving floating,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),8-16 Center,8.78,Made,,,,,,,3.0,,,,,C. Anthony,1630175.0,2.0,,,,
