actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
89,PT05M15.00S,2025-03-02T23:26:14.8Z,1,REGULAR,foul,personal,[],1630175,,,1610612761,10,9,2025-03-02T23:26:32Z,890000,False,,,0,,C. Anthony personal FOUL (1 PF),"[1630175, 1629628]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,8-16 Left,,,,,,,1628481.0,1.0,0.0,Barrett,1629628.0,,,,,,,,,
91,PT05M09.00S,2025-03-02T23:26:46.0Z,1,REGULAR,turnover,out-of-bounds,[],1629628,,,1610612761,10,9,2025-03-02T23:26:52Z,910000,False,,,0,,R. Barrett bad pass out-of-bounds TURNOVER (2 TO),[1629628],1610612761.0,TOR,bad pass,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1627963.0,,,,,2.0,,,,,,,,
92,PT04M44.00S,2025-03-02T23:27:19.9Z,1,REGULAR,turnover,bad pass,[],1630175,,,1610612753,10,9,2025-03-02T23:27:24Z,920000,False,,,0,,C. Anthony bad pass TURNOVER (1 TO),"[1630175, 1629628]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,,,,,,,Barrett,1629628.0
93,PT04M44.00S,2025-03-02T23:27:19.9Z,1,REGULAR,steal,,[],1629628,,,1610612761,10,9,2025-03-02T23:27:22Z,930000,False,,,0,,R. Barrett STEAL (1 STL),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
94,PT04M38.00S,2025-03-02T23:27:25.8Z,1,REGULAR,turnover,bad pass,[],1629628,,,1610612761,10,9,2025-03-02T23:27:33Z,940000,False,,,0,,R. Barrett bad pass TURNOVER (3 TO),"[1629628, 1630175]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,3.0,,,,,,,Anthony,1630175.0
95,PT04M38.00S,2025-03-02T23:27:25.8Z,1,REGULAR,steal,,[],1630175,,,1610612753,10,9,2025-03-02T23:27:28Z,950000,False,,,0,,C. Anthony STEAL (1 STL),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
96,PT04M33.00S,2025-03-02T23:27:30.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630175,91.27792378449409,52.69607843137255,1610612753,10,9,2025-03-02T23:27:37Z,960000,False,13.0,29.0,1,right,MISS C. Anthony running Layup,[1630175],1610612753.0,ORL,running,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,3.24,Missed,,,,,,,,,,,,,,,,,,
97,PT04M31.00S,2025-03-02T23:27:32.8Z,1,REGULAR,rebound,defensive,[],1631115,,,1610612761,10,9,2025-03-02T23:27:32Z,970000,False,,,0,,O. Robinson REBOUND (Off:1 Def:1),[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,96.0,2.0,1.0,1.0,,,,
98,PT04M26.00S,2025-03-02T23:27:37.1Z,1,REGULAR,3pt,Jump Shot,[],1642347,30.699737187910642,25.245098039215684,1610612761,10,12,2025-03-02T23:29:52Z,980000,False,124.0,236.0,1,left,J. Shead 26' 3PT  (3 PTS) (J. Mogbo 1 AST),"[1642347, 1642367]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Right Center,26.66,Made,3.0,J. Mogbo,1642367.0,1.0,,,,,,,,,,,,,,
100,PT04M07.00S,2025-03-02T23:27:58.9Z,1,REGULAR,foul,personal,['2freethrow'],1642367,,,1610612753,10,12,2025-03-02T23:28:07Z,1000000,False,,,0,,J. Mogbo shooting personal FOUL (1 PF) (Banchero 2 FT),"[1642367, 1631094]",1610612761.0,TOR,shooting,,,Mogbo,J. Mogbo,,,,,Restricted Area,0-8 Center,,,,,,,1628481.0,1.0,0.0,Banchero,1631094.0,,,,,,,,,
102,PT04M07.00S,2025-03-02T23:28:33.0Z,1,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,11,12,2025-03-02T23:28:33Z,1020000,False,,,0,,P. Banchero Free Throw 1 of 2 (1 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
103,PT04M07.00S,2025-03-02T23:28:34.7Z,1,REGULAR,substitution,out,[],1628976,,,1610612753,11,12,2025-03-02T23:28:47Z,1030000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M07.00S,2025-03-02T23:28:34.7Z,1,REGULAR,substitution,out,[],1630175,,,1610612753,11,12,2025-03-02T23:28:47Z,1040000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M07.00S,2025-03-02T23:28:34.7Z,1,REGULAR,substitution,out,[],1641711,,,1610612753,11,12,2025-03-02T23:28:47Z,1050000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M07.00S,2025-03-02T23:28:34.7Z,1,REGULAR,substitution,in,[],1641710,,,1610612753,11,12,2025-03-02T23:28:47Z,1060000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M07.00S,2025-03-02T23:28:34.7Z,1,REGULAR,substitution,in,[],1629048,,,1610612753,11,12,2025-03-02T23:28:47Z,1070000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M07.00S,2025-03-02T23:28:34.7Z,1,REGULAR,substitution,in,[],1642266,,,1610612753,11,12,2025-03-02T23:28:47Z,1080000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M07.00S,2025-03-02T23:28:59.9Z,1,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,12,12,2025-03-02T23:28:59Z,1090000,False,,,0,,P. Banchero Free Throw 2 of 2 (2 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
110,PT03M55.00S,2025-03-02T23:29:16.0Z,1,REGULAR,3pt,Jump Shot,[],1642347,6.783837056504599,96.81372549019608,1610612761,12,15,2025-03-02T23:29:22Z,1100000,False,-234.0,11.0,1,left,J. Shead 3PT  (6 PTS) (R. Barrett 2 AST),"[1642347, 1629628]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,Left Corner 3,24+ Left,23.44,Made,6.0,R. Barrett,1629628.0,2.0,,,,,,,,,,,,,,
112,PT03M36.00S,2025-03-02T23:29:34.4Z,1,REGULAR,turnover,bad pass,[],1631094,,,1610612753,12,15,2025-03-02T23:29:38Z,1120000,False,,,0,,P. Banchero bad pass TURNOVER (1 TO),"[1631094, 1642266]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1.0,,,,,,,Walter,1642266.0
113,PT03M36.00S,2025-03-02T23:29:34.4Z,1,REGULAR,steal,,[],1642266,,,1610612761,12,15,2025-03-02T23:29:36Z,1130000,False,,,0,,J. Walter STEAL (1 STL),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
114,PT03M32.00S,2025-03-02T23:29:40.0Z,1,REGULAR,foul,personal,['2freethrow'],1641710,,,1610612761,12,15,2025-03-02T23:29:57Z,1140000,False,,,0,,A. Black shooting personal FOUL (1 PF) (Robinson 2 FT),"[1641710, 1631115]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628481.0,1.0,0.0,Robinson,1631115.0,,,,,,,,,
116,PT03M32.00S,2025-03-02T23:30:07.2Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631115,,,1610612761,12,16,2025-03-02T23:31:07Z,1160000,False,,,0,,O. Robinson Free Throw 1 of 2 (1 PTS),[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
117,PT03M32.00S,2025-03-02T23:30:09.8Z,1,REGULAR,substitution,out,[],1629628,,,1610612761,12,16,2025-03-02T23:30:14Z,1170000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M32.00S,2025-03-02T23:30:09.8Z,1,REGULAR,substitution,in,[],1630567,,,1610612761,12,16,2025-03-02T23:30:14Z,1180000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M32.00S,2025-03-02T23:30:07.2Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1631115,,,1610612761,12,17,2025-03-02T23:31:07Z,1190000,False,,,0,,O. Robinson Free Throw 2 of 2 (2 PTS),[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
120,PT03M16.00S,2025-03-02T23:30:48.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642367,,,1610612753,12,17,2025-03-02T23:30:54Z,1200000,False,,,0,,J. Mogbo shooting personal FOUL (2 PF) (Black 2 FT),"[1642367, 1641710]",1610612761.0,TOR,shooting,,,Mogbo,J. Mogbo,,,,,Restricted Area,0-8 Center,,,,,,,1146.0,2.0,0.0,Black,1641710.0,,,,,,,,,
122,PT03M16.00S,2025-03-02T23:31:41.8Z,1,REGULAR,freethrow,1 of 2,[],1641710,,,1610612753,12,17,2025-03-02T23:31:41Z,1220000,False,,,0,,MISS A. Black Free Throw 1 of 2,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
123,PT03M16.00S,2025-03-02T23:31:41.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,12,17,2025-03-02T23:31:41Z,1230000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,122.0,,,,,,,
124,PT03M16.00S,2025-03-02T23:31:43.4Z,1,REGULAR,freethrow,2 of 2,[],1641710,,,1610612753,13,17,2025-03-02T23:31:43Z,1240000,False,,,0,,A. Black Free Throw 2 of 2 (1 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
125,PT02M56.00S,2025-03-02T23:31:56.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642347,10.5946123521682,63.48039215686274,1610612761,13,19,2025-03-02T23:32:04Z,1250000,False,-67.0,47.0,1,left,J. Shead 8' driving floating bank Jump Shot (8 PTS),[1642347],1610612761.0,TOR,driving floating bank,,,Shead,J. Shead,,,,,In The Paint (Non-RA),8-16 Left,8.22,Made,8.0,,,,,,,,,,,,,,,,,
127,PT02M46.00S,2025-03-02T23:32:09.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642347,,,1610612753,13,19,2025-03-02T23:32:16Z,1270000,False,,,0,,J. Shead personal FOUL (1 PF) (Black 2 FT),"[1642347, 1641710]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,Mid-Range,16-24 Right Center,,,,,,,1146.0,1.0,0.0,Black,1641710.0,,,,,,,,,
129,PT02M46.00S,2025-03-02T23:32:24.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,13,19,2025-03-02T23:32:24Z,1290000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M46.00S,2025-03-02T23:32:27.1Z,1,REGULAR,substitution,out,[],203484,,,1610612753,13,19,2025-03-02T23:34:48Z,1300000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M46.00S,2025-03-02T23:32:27.1Z,1,REGULAR,substitution,out,[],1631094,,,1610612753,13,19,2025-03-02T23:34:48Z,1310000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M46.00S,2025-03-02T23:32:27.1Z,1,REGULAR,substitution,out,[],1641724,,,1610612753,13,19,2025-03-02T23:34:48Z,1320000,False,,,0,,SUB out: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M46.00S,2025-03-02T23:32:27.1Z,1,REGULAR,substitution,out,[],1631115,,,1610612753,13,19,2025-03-02T23:34:48Z,1330000,False,,,0,,SUB out: O. Robinson,[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M46.00S,2025-03-02T23:32:27.1Z,1,REGULAR,substitution,out,[],1642347,,,1610612753,13,19,2025-03-02T23:34:48Z,1340000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M46.00S,2025-03-02T23:32:27.1Z,1,REGULAR,substitution,in,[],1628371,,,1610612753,13,19,2025-03-02T23:34:48Z,1350000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M46.00S,2025-03-02T23:32:27.1Z,1,REGULAR,substitution,in,[],1630532,,,1610612753,13,19,2025-03-02T23:34:48Z,1360000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M46.00S,2025-03-02T23:32:27.1Z,1,REGULAR,substitution,in,[],1641783,,,1610612753,13,19,2025-03-02T23:34:48Z,1370000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M46.00S,2025-03-02T23:32:27.1Z,1,REGULAR,substitution,in,[],1630193,,,1610612753,13,19,2025-03-02T23:34:48Z,1380000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M46.00S,2025-03-02T23:32:27.1Z,1,REGULAR,substitution,in,[],1627751,,,1610612753,13,19,2025-03-02T23:34:48Z,1390000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M46.00S,2025-03-02T23:35:12.8Z,1,REGULAR,freethrow,1 of 2,[],1641710,,,1610612753,14,19,2025-03-02T23:35:12Z,1400000,False,,,0,,A. Black Free Throw 1 of 2 (2 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
141,PT02M46.00S,2025-03-02T23:35:27.9Z,1,REGULAR,freethrow,2 of 2,[],1641710,,,1610612753,15,19,2025-03-02T23:35:27Z,1410000,False,,,0,,A. Black Free Throw 2 of 2 (3 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
142,PT02M34.00S,2025-03-02T23:35:41.2Z,1,REGULAR,3pt,Jump Shot,[],1642266,23.73521681997372,10.53921568627451,1610612761,15,22,2025-03-02T23:35:46Z,1420000,False,197.0,171.0,1,left,J. Walter 26' 3PT  (3 PTS) (J. Poeltl 1 AST),"[1642266, 1627751]",1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Right Center,26.08,Made,3.0,J. Poeltl,1627751.0,1.0,,,,,,,,,,,,,,
144,PT02M14.00S,2025-03-02T23:36:06.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630193,,,1610612753,15,22,2025-03-02T23:36:21Z,1440000,False,,,0,,I. Quickley shooting personal FOUL (2 PF) (Wagner 2 FT),"[1630193, 1630532]",1610612761.0,TOR,shooting,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627963.0,2.0,0.0,Wagner,1630532.0,,,,,,,,,
146,PT02M14.00S,2025-03-02T23:36:27.9Z,1,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,16,22,2025-03-02T23:36:27Z,1460000,False,,,0,,F. Wagner Free Throw 1 of 2 (3 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
147,PT02M14.00S,2025-03-02T23:36:44.1Z,1,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,17,22,2025-03-02T23:36:44Z,1470000,False,,,0,,F. Wagner Free Throw 2 of 2 (4 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
148,PT01M59.00S,2025-03-02T23:37:01.0Z,1,REGULAR,3pt,Jump Shot,[],1630193,5.995400788436268,94.11764705882352,1610612761,17,22,2025-03-02T23:37:06Z,1480000,False,-221.0,4.0,1,left,MISS I. Quickley 3PT,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Left Corner 3,24+ Left,22.06,Missed,,,,,,,,,,,,,,,,,,
149,PT01M57.00S,2025-03-02T23:37:04.2Z,1,REGULAR,rebound,offensive,[],1642266,,,1610612761,17,22,2025-03-02T23:37:04Z,1490000,False,,,0,,J. Walter REBOUND (Off:1 Def:0),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,148.0,1.0,0.0,1.0,,,,
150,PT01M57.00S,2025-03-02T23:37:07.2Z,1,REGULAR,foul,personal,[],1641783,,,1610612761,17,22,2025-03-02T23:37:15Z,1500000,False,,,0,,T. da Silva personal FOUL (1 PF),"[1641783, 1642266]",1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627963.0,1.0,0.0,Walter,1642266.0,,,,,,,,,
152,PT01M55.00S,2025-03-02T23:37:27.8Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630567,10.200394218134035,19.11764705882353,1610612761,17,24,2025-03-02T23:38:16Z,1520000,False,154.0,43.0,1,left,S. Barnes 16' turnaround fadeaway Jump Shot (4 PTS) (I. Quickley 1 AST),"[1630567, 1630193]",1610612761.0,TOR,turnaround fadeaway,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Right,16.04,Made,4.0,I. Quickley,1630193.0,1.0,,,,,,,,,,,,,,
154,PT01M31.00S,2025-03-02T23:37:52.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641710,87.46714848883047,43.13725490196079,1610612753,17,24,2025-03-02T23:37:57Z,1540000,False,-34.0,65.0,1,right,MISS A. Black 7' fadeaway Shot,[1641710],1610612753.0,ORL,fadeaway,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,7.38,Missed,,,,,,,,,,,,,,,,,,
155,PT01M28.00S,2025-03-02T23:37:54.5Z,1,REGULAR,rebound,defensive,[],1642367,,,1610612761,17,24,2025-03-02T23:37:54Z,1550000,False,,,0,,J. Mogbo REBOUND (Off:0 Def:1),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,154.0,1.0,1.0,0.0,,,,
156,PT01M19.00S,2025-03-02T23:38:03.4Z,1,REGULAR,2pt,Jump Shot,[],1630567,26.62614980289093,67.40196078431373,1610612761,17,24,2025-03-02T23:38:08Z,1560000,False,-87.0,198.0,1,left,MISS S. Barnes 21' pullup Shot,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Left Center,21.61,Missed,,,,,,,,,,,,,,,,,,
157,PT01M16.00S,2025-03-02T23:38:06.4Z,1,REGULAR,rebound,defensive,[],1641783,,,1610612753,17,24,2025-03-02T23:46:21Z,1570000,False,,,0,,T. da Silva REBOUND (Off:0 Def:1),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,156.0,1.0,1.0,0.0,,,,
158,PT01M10.00S,2025-03-02T23:38:12.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641710,91.40932982917214,49.01960784313725,1610612753,17,24,2025-03-02T23:38:19Z,1580000,False,-5.0,28.0,1,right,MISS A. Black running Layup,[1641710],1610612753.0,ORL,running,,,Black,A. Black,,,,,Restricted Area,0-8 Center,2.87,Missed,,,,,,,,,,,,,,,,,,
159,PT01M08.00S,2025-03-02T23:38:14.8Z,1,REGULAR,rebound,defensive,[],1642367,,,1610612761,17,24,2025-03-02T23:46:33Z,1590000,False,,,0,,J. Mogbo REBOUND (Off:0 Def:2),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,158.0,2.0,2.0,0.0,,,,
160,PT01M03.00S,2025-03-02T23:38:19.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630193,12.828515111695138,43.627450980392155,1610612761,17,24,2025-03-02T23:38:27Z,1600000,False,32.0,68.0,1,left,MISS I. Quickley 7' running Layup,[1630193],1610612761.0,TOR,running,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,7.52,Missed,,,,,,,,,,,,,,,,,,
161,PT00M58.00S,2025-03-02T23:38:24.6Z,1,REGULAR,rebound,defensive,[],1628371,,,1610612753,17,24,2025-03-02T23:47:15Z,1610000,False,,,0,,J. Isaac REBOUND (Off:0 Def:1),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,160.0,1.0,1.0,0.0,,,,
164,PT00M55.70S,2025-03-02T23:38:29.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641710,89.56964520367937,55.88235294117647,1610612753,17,24,2025-03-02T23:38:36Z,1640000,False,29.0,46.0,1,right,MISS A. Black running Layup - blocked,"[1641710, 1642367]",1610612753.0,ORL,running,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,5.42,Missed,,,,,,,,,,,,,,,Mogbo,1642367.0,,
165,PT00M55.70S,2025-03-02T23:38:29.1Z,1,REGULAR,block,,[],1642367,,,1610612753,17,24,2025-03-02T23:38:32Z,1650000,False,,,0,,J. Mogbo BLOCK (1 BLK),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
166,PT00M55.70S,2025-03-02T23:38:29.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,17,24,2025-03-02T23:38:36Z,1660000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,164.0,,,,,,,
168,PT00M53.10S,2025-03-02T23:38:48.0Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629048,77.7431011826544,34.31372549019608,1610612753,17,24,2025-03-02T23:38:52Z,1680000,False,-78.0,157.0,1,right,MISS G. Bitadze 17' Jump Shot,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Mid-Range,16-24 Left Center,17.52,Missed,,,,,,,,,,,,,,,,,,
169,PT00M49.90S,2025-03-02T23:38:51.2Z,1,REGULAR,rebound,defensive,[],1642266,,,1610612761,17,24,2025-03-02T23:38:52Z,1690000,False,,,0,,J. Walter REBOUND (Off:1 Def:1),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,168.0,2.0,1.0,1.0,,,,
170,PT00M47.80S,2025-03-02T23:38:57.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629048,,,1610612761,17,24,2025-03-02T23:39:09Z,1700000,False,,,0,,G. Bitadze shooting personal FOUL (1 PF) (Walter 2 FT),"[1629048, 1642266]",1610612753.0,ORL,shooting,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628481.0,1.0,0.0,Walter,1642266.0,,,,,,,,,
172,PT00M47.80S,2025-03-02T23:39:22.7Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1642266,,,1610612761,17,25,2025-03-02T23:39:53Z,1720000,False,,,0,,J. Walter Free Throw 1 of 2 (4 PTS),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
173,PT00M47.80S,2025-03-02T23:39:23.4Z,1,REGULAR,substitution,out,[],1642367,,,1610612761,17,25,2025-03-02T23:39:35Z,1730000,False,,,0,,SUB out: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT00M47.80S,2025-03-02T23:39:23.4Z,1,REGULAR,substitution,out,[],1630193,,,1610612761,17,25,2025-03-02T23:39:35Z,1740000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT00M47.80S,2025-03-02T23:39:23.4Z,1,REGULAR,substitution,in,[],1630639,,,1610612761,17,25,2025-03-02T23:39:35Z,1750000,False,,,0,,SUB in: A. Lawson,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT00M47.80S,2025-03-02T23:39:23.4Z,1,REGULAR,substitution,in,[],1642347,,,1610612761,17,25,2025-03-02T23:39:35Z,1760000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT00M47.80S,2025-03-02T23:39:22.7Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1642266,,,1610612761,17,26,2025-03-02T23:39:53Z,1770000,False,,,0,,J. Walter Free Throw 2 of 2 (5 PTS),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
