actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
87,PT04M46.00S,2024-12-08T23:53:42.0Z,1,REGULAR,steal,,[],1626164,,,1610612756,13,20,2024-12-08T23:54:11Z,840000,False,,,0,,D. Booker STEAL (1 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
88,PT04M40.00S,2024-12-08T23:53:50.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626164,5.995400788436268,55.392156862745104,1610612756,13,22,2024-12-08T23:55:05Z,850000,False,-27.0,4.0,1,left,D. Booker running Layup (2 PTS),[1626164],1610612756.0,PHX,running,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,2.73,Made,,,,,,,,,,,,,2.0,,,,,
89,PT04M40.00S,2024-12-08T23:53:55.4Z,1,REGULAR,foul,personal,['1freethrow'],1641783,,,1610612756,13,22,2024-12-08T23:54:02Z,860000,False,,,0,,T. da Silva shooting personal FOUL (2 PF) (Booker 1 FT),"[1641783, 1626164]",1610612753.0,ORL,shooting,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,,,,,,,,,,2003.0,2.0,0.0,Booker,1626164.0,,,,,,
91,PT04M40.00S,2024-12-08T23:54:03.9Z,1,REGULAR,substitution,out,[],1641783,,,1610612756,13,22,2024-12-08T23:54:11Z,880000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M40.00S,2024-12-08T23:54:03.9Z,1,REGULAR,substitution,in,[],1630175,,,1610612756,13,22,2024-12-08T23:54:11Z,890000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M40.00S,2024-12-08T23:54:14.9Z,1,REGULAR,substitution,out,[],203078,,,1610612756,13,22,2024-12-08T23:54:17Z,900000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M40.00S,2024-12-08T23:54:14.9Z,1,REGULAR,substitution,in,[],1629006,,,1610612756,13,22,2024-12-08T23:54:17Z,910000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M40.00S,2024-12-08T23:54:29.6Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1626164,,,1610612756,13,23,2024-12-08T23:54:29Z,920000,False,,,0,,D. Booker Free Throw 1 of 1 (3 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,,,,,,,,,3.0,,,,,
96,PT04M27.00S,2024-12-08T23:54:44.1Z,1,REGULAR,2pt,Jump Shot,[],1630175,72.88107752956637,32.84313725490196,1610612753,15,23,2024-12-08T23:54:49Z,930000,False,-86.0,202.0,1,right,C. Anthony 21' pullup Jump Shot (2 PTS),[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Left Center,21.98,Made,,,,,,,,,,,,,2.0,,,,,
97,PT04M12.00S,2024-12-08T23:54:58.5Z,1,REGULAR,3pt,Jump Shot,[],1626164,27.677398160315374,79.90196078431373,1610612756,15,26,2024-12-08T23:55:04Z,940000,False,-150.0,208.0,1,left,D. Booker 25' 3PT pullup (6 PTS) (T. Jones 2 AST),"[1626164, 1626145]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,25.59,Made,,,,,,,,,,,,,6.0,,,T. Jones,1626145.0,2.0
98,PT04M02.00S,2024-12-08T23:55:10.5Z,1,REGULAR,turnover,out-of-bounds,[],1630175,,,1610612753,15,26,2024-12-08T23:55:25Z,950000,False,,,0,,C. Anthony lost ball out-of-bounds TURNOVER (1 TO),[1630175],1610612753.0,ORL,lost ball,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1.0,,,2003.0,,,,,,,,,,
99,PT03M50.00S,2024-12-08T23:55:27.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626164,35.03613666228647,43.13725490196079,1610612756,15,26,2024-12-08T23:55:35Z,960000,False,34.0,277.0,1,left,MISS D. Booker 27' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,27.89,Missed,,,,,,,,,,,,,,,,,,
100,PT03M45.00S,2024-12-08T23:55:32.0Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612753,15,26,2024-12-08T23:55:35Z,970000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:2),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Center,,,99.0,3.0,2.0,1.0,,,,,,,,,,,,,,
101,PT03M43.00S,2024-12-08T23:55:35.9Z,1,REGULAR,foul,personal,[],1628960,,,1610612753,15,26,2024-12-08T23:55:46Z,980000,False,,,0,,G. Allen personal FOUL (1 PF),"[1628960, 1630175]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,2003.0,1.0,0.0,Anthony,1630175.0,,,,,,
103,PT03M43.00S,2024-12-08T23:55:44.9Z,1,REGULAR,substitution,out,[],1630591,,,1610612753,15,26,2024-12-08T23:55:57Z,1000000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M43.00S,2024-12-08T23:55:44.9Z,1,REGULAR,substitution,out,[],1629048,,,1610612753,15,26,2024-12-08T23:55:57Z,1010000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M43.00S,2024-12-08T23:55:44.9Z,1,REGULAR,substitution,out,[],1626145,,,1610612753,15,26,2024-12-08T23:55:57Z,1020000,False,,,0,,SUB out: T. Jones,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M43.00S,2024-12-08T23:55:44.9Z,1,REGULAR,substitution,in,[],1629021,,,1610612753,15,26,2024-12-08T23:55:57Z,1030000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M43.00S,2024-12-08T23:55:44.9Z,1,REGULAR,substitution,in,[],1641710,,,1610612753,15,26,2024-12-08T23:55:57Z,1040000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M43.00S,2024-12-08T23:55:44.9Z,1,REGULAR,substitution,in,[],1628420,,,1610612753,15,26,2024-12-08T23:55:57Z,1050000,False,,,0,,SUB in: M. Morris,[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M32.00S,2024-12-08T23:56:22.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,91.01511169513797,52.20588235294118,1610612753,17,26,2024-12-08T23:56:26Z,1060000,False,11.0,32.0,1,right,C. Anthony cutting Layup (4 PTS) (M. Wagner 1 AST),"[1630175, 1629021]",1610612753.0,ORL,cutting,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,3.38,Made,,,,,,,,,,,,,4.0,,,M. Wagner,1629021.0,1.0
111,PT03M18.00S,2024-12-08T23:56:35.7Z,1,REGULAR,3pt,Jump Shot,[],1628420,13.485545335085414,3.9215686274509802,1610612756,17,26,2024-12-08T23:56:41Z,1080000,False,230.0,74.0,1,left,MISS M. Morris 24' 3PT,[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,Right Corner 3,24+ Right,24.21,Missed,,,,,,,,,,,,,,,,,,
112,PT03M16.00S,2024-12-08T23:56:37.7Z,1,REGULAR,rebound,offensive,[],1642345,,,1610612756,17,26,2024-12-08T23:56:41Z,1090000,False,,,0,,O. Ighodaro REBOUND (Off:1 Def:0),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Right Corner 3,24+ Right,,,111.0,1.0,0.0,1.0,,,,,,,,,,,,,,
113,PT03M15.00S,2024-12-08T23:56:39.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642345,10.90670170827858,47.08180147058824,1610612756,17,26,2024-12-09T00:00:14Z,1100000,False,15.0,50.0,1,left,MISS O. Ighodaro putback Layup - blocked,"[1642345, 1630175]",1610612756.0,PHX,putback,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,5.21,Missed,,,,,,,,,,,,,,Anthony,1630175.0,,,
118,PT03M15.00S,2024-12-08T23:56:39.5Z,1,REGULAR,block,,[],1630175,,,1610612756,17,26,2024-12-08T23:57:09Z,1105000,False,,,0,,C. Anthony BLOCK (1 BLK),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
114,PT03M15.00S,2024-12-08T23:56:39.5Z,1,REGULAR,rebound,offensive,[],1642345,,,1610612756,17,26,2024-12-08T23:57:53Z,1110000,False,,,0,,O. Ighodaro REBOUND (Off:2 Def:0),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,,,113.0,2.0,0.0,2.0,,,,,,,,,,,,,,
115,PT03M09.00S,2024-12-08T23:56:45.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642345,17.559132720105126,64.70588235294117,1610612756,17,26,2024-12-09T00:01:04Z,1120000,False,-74.0,113.0,1,left,MISS O. Ighodaro 13' putback Layup,[1642345],1610612756.0,PHX,putback,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),8-16 Left,13.45,Missed,,,,,,,,,,,,,,,,,,
116,PT03M09.00S,2024-12-08T23:56:45.0Z,1,REGULAR,rebound,defensive,[],1641710,,,1610612753,17,26,2024-12-08T23:56:52Z,1130000,False,,,0,,A. Black REBOUND (Off:0 Def:1),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),8-16 Left,,,115.0,1.0,1.0,0.0,,,,,,,,,,,,,,
117,PT02M57.00S,2024-12-08T23:56:59.3Z,1,REGULAR,turnover,out-of-bounds,[],1630175,,,1610612753,17,26,2024-12-08T23:57:26Z,1140000,False,,,0,,C. Anthony bad pass out-of-bounds TURNOVER (2 TO),[1630175],1610612753.0,ORL,bad pass,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,,,,,,,2.0,,,202049.0,,,,,,,,,,
119,PT02M57.00S,2024-12-08T23:57:14.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,17,26,2024-12-08T23:57:14Z,1150000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M57.00S,2024-12-08T23:58:01.8Z,1,REGULAR,substitution,out,[],203484,,,1610612756,17,26,2024-12-08T23:59:48Z,1160000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M57.00S,2024-12-08T23:58:01.8Z,1,REGULAR,substitution,in,[],1641724,,,1610612756,17,26,2024-12-08T23:59:48Z,1170000,False,,,0,,SUB in: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M42.00S,2024-12-09T00:00:09.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628960,10.85742444152431,2.696078431372549,1610612756,17,29,2024-12-09T00:00:16Z,1180000,False,237.0,50.0,1,left,G. Allen 24' 3PT  (3 PTS) (O. Ighodaro 1 AST),"[1628960, 1642345]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Right Corner 3,24+ Right,24.16,Made,,,,,,,,,,,,,3.0,,,O. Ighodaro,1642345.0,1.0
125,PT02M18.00S,2024-12-09T00:00:33.9Z,1,REGULAR,3pt,Jump Shot,[],1630175,68.01905387647832,69.6078431372549,1610612753,17,29,2024-12-09T00:00:40Z,1200000,False,98.0,248.0,1,right,MISS C. Anthony 26' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Right Center,26.68,Missed,,,,,,,,,,,,,,,,,,
127,PT02M16.00S,2024-12-09T00:00:35.6Z,1,REGULAR,rebound,offensive,[],1629021,,,1610612753,17,29,2024-12-09T00:00:35Z,1210000,False,,,0,,M. Wagner REBOUND (Off:1 Def:0),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Right Center,,,125.0,1.0,0.0,1.0,,,,,,,,,,,,,,
128,PT02M14.00S,2024-12-09T00:00:37.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641724,93.38042049934296,51.71568627450981,1610612753,19,29,2024-12-09T00:00:43Z,1220000,False,9.0,10.0,1,right,J. Howard cutting Layup (2 PTS) (M. Wagner 2 AST),"[1641724, 1629021]",1610612753.0,ORL,cutting,,,Howard,J. Howard,,,,,Restricted Area,0-8 Center,1.3,Made,,,,,,,,,,,,,2.0,,,M. Wagner,1629021.0,2.0
130,PT02M00.00S,2024-12-09T00:00:51.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628420,12.828515111695138,49.01960784313725,1610612756,19,31,2024-12-09T00:02:22Z,1240000,False,5.0,68.0,1,left,M. Morris 6' driving floating Jump Shot (2 PTS),[1628420],1610612756.0,PHX,driving floating,,,Morris,M. Morris,,,,,In The Paint (Non-RA),0-8 Center,6.83,Made,,,,,,,,,,,,,2.0,,,,,
131,PT01M47.00S,2024-12-09T00:01:05.2Z,1,REGULAR,3pt,Jump Shot,[],1629021,66.83639947437582,56.127450980392155,1610612753,22,31,2024-12-09T00:01:11Z,1250000,False,31.0,259.0,1,right,M. Wagner 26' 3PT  (3 PTS) (C. Anthony 1 AST),"[1629021, 1630175]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Center,26.1,Made,,,,,,,,,,,,,3.0,,,C. Anthony,1630175.0,1.0
133,PT01M29.00S,2024-12-09T00:01:30.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,14.931011826544022,45.09803921568628,1610612756,22,33,2024-12-09T00:01:55Z,1270000,False,25.0,88.0,1,left,G. Allen 9' driving Layup (5 PTS) (M. Morris 1 AST),"[1628960, 1628420]",1610612756.0,PHX,driving,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Center,9.13,Made,,,,,,,,,,,,,5.0,,,M. Morris,1628420.0,1.0
134,PT01M29.00S,2024-12-09T00:01:37.5Z,1,REGULAR,foul,personal,['1freethrow'],1641724,,,1610612756,22,33,2024-12-09T00:01:56Z,1280000,False,,,0,,J. Howard shooting personal FOUL (1 PF) (Allen 1 FT),"[1641724, 1628960]",1610612753.0,ORL,shooting,,,Howard,J. Howard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,2003.0,1.0,0.0,Allen,1628960.0,,,,,,
148,PT01M29.00S,2024-12-09T00:01:47.8Z,1,REGULAR,substitution,out,[],1631216,,,1610612756,22,33,2024-12-09T00:03:23Z,1295000,False,,,0,,SUB out: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT01M29.00S,2024-12-09T00:01:47.8Z,1,REGULAR,substitution,in,[],1628976,,,1610612756,22,33,2024-12-09T00:03:23Z,1297500,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M29.00S,2024-12-09T00:01:58.2Z,1,REGULAR,freethrow,1 of 1,[],1628960,,,1610612756,22,34,2024-12-09T00:01:58Z,1300000,False,,,0,,G. Allen Free Throw 1 of 1 (6 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,Made,,,,,,,,,,,,,6.0,,,,,
137,PT01M14.00S,2024-12-09T00:02:15.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641710,89.70105124835742,48.03921568627451,1610612753,24,34,2024-12-09T00:02:26Z,1310000,False,-10.0,44.0,1,right,A. Black driving floating Jump Shot (2 PTS),[1641710],1610612753.0,ORL,driving floating,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,4.54,Made,,,,,,,,,,,,,2.0,,,,,
140,PT01M00.00S,2024-12-09T00:02:29.2Z,1,REGULAR,3pt,Jump Shot,[],1628420,32.013797634691194,40.19607843137255,1610612756,24,34,2024-12-09T00:02:34Z,1340000,False,49.0,248.0,1,left,MISS M. Morris 25' 3PT,[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,Above the Break 3,24+ Center,25.32,Missed,,,,,,,,,,,,,,,,,,
141,PT00M57.40S,2024-12-09T00:02:31.8Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,24,34,2024-12-09T00:02:34Z,1350000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,,,140.0,1.0,1.0,0.0,,,,,,,,,,,,,,
142,PT00M50.60S,2024-12-09T00:02:39.4Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1641724,85.75886990801577,47.30392156862745,1610612753,24,34,2024-12-09T00:03:41Z,1360000,False,-13.0,81.0,1,right,MISS J. Howard 8' driving floating Shot,[1641724],1610612753.0,ORL,driving floating,,,Howard,J. Howard,,,,,In The Paint (Non-RA),8-16 Center,8.25,Missed,,,,,,,,,,,,,,,,,,
143,PT00M50.30S,2024-12-09T00:02:39.7Z,1,REGULAR,rebound,offensive,[],1629021,,,1610612753,24,34,2024-12-09T00:03:41Z,1370000,False,,,0,,M. Wagner REBOUND (Off:2 Def:0),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,142.0,2.0,0.0,2.0,,,,,,,,,,,,,,
144,PT00M50.30S,2024-12-09T00:02:42.3Z,1,REGULAR,foul,personal,['2freethrow'],1629006,,,1610612753,24,34,2024-12-09T00:02:48Z,1380000,False,,,0,,J. Okogie shooting personal FOUL (1 PF) (Wagner 2 FT),"[1629006, 1629021]",1610612756.0,PHX,shooting,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,202049.0,1.0,0.0,Wagner,1629021.0,,,,,,
146,PT00M50.30S,2024-12-09T00:03:11.7Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629021,,,1610612753,24,34,2024-12-09T00:03:11Z,1400000,False,,,0,,MISS M. Wagner Free Throw 1 of 2,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
147,PT00M50.30S,2024-12-09T00:03:11.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,24,34,2024-12-09T00:03:11Z,1410000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,146.0,,,,,,,,,,,,,,,,,
150,PT00M50.30S,2024-12-09T00:03:30.0Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629021,,,1610612753,25,34,2024-12-09T00:03:30Z,1420000,False,,,0,,M. Wagner Free Throw 2 of 2 (4 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,,,,,,,,,,,,,4.0,,,,,
151,PT00M35.70S,2024-12-09T00:03:47.0Z,1,REGULAR,turnover,bad pass,[],1626164,,,1610612756,25,34,2024-12-09T00:03:55Z,1430000,False,,,0,,D. Booker bad pass TURNOVER (1 TO),"[1626164, 1630175]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1.0,Anthony,1630175.0,,,,,,,,,,,
153,PT00M35.70S,2024-12-09T00:03:47.0Z,1,REGULAR,steal,,[],1630175,,,1610612753,25,34,2024-12-09T00:04:12Z,1435000,False,,,0,,C. Anthony STEAL (1 STL),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
152,PT00M30.50S,2024-12-09T00:03:57.5Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630175,72.22404730617609,22.30392156862745,1610612753,28,34,2024-12-09T00:04:38Z,1440000,False,-138.0,209.0,1,right,C. Anthony 25' 3PT running pullup (7 PTS),[1630175],1610612753.0,ORL,running pullup,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,25.04,Made,,,,,,,,,,,,,7.0,,,,,
154,PT00M14.00S,2024-12-09T00:05:02.8Z,1,REGULAR,jumpball,recovered,[],1641710,,,1610612756,28,34,2024-12-09T00:05:02Z,1450000,False,,,0,,Jump Ball M. Wagner vs. M. Morris: Tip to A. Black,"[1641710, 1629021, 1628420]",1610612753.0,ORL,heldball,A. Black,1641710.0,Black,A. Black,Wagner,1629021.0,Morris,1628420.0,,,,,,,,,,,,,,,,,,,,,,
157,PT00M14.00S,2024-12-09T00:05:02.8Z,1,REGULAR,turnover,lost ball,[],1628420,,,1610612756,28,34,2024-12-09T00:05:58Z,1480000,False,,,0,,M. Morris lost ball TURNOVER (1 TO),"[1628420, 1629021]",1610612756.0,PHX,,,,Morris,M. Morris,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,Wagner,1629021.0,,,,,,,,,,,
158,PT00M14.00S,2024-12-09T00:05:02.8Z,1,REGULAR,steal,,[],1629021,,,1610612753,28,34,2024-12-09T00:05:02Z,1490000,False,,,0,,M. Wagner STEAL (1 STL),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
159,PT00M03.40S,2024-12-09T00:05:14.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642345,,,1610612753,28,34,2024-12-09T00:05:27Z,1500000,False,,,0,,O. Ighodaro shooting personal FOUL (1 PF) (Wagner 2 FT),"[1642345, 1629021]",1610612756.0,PHX,shooting,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627529.0,1.0,0.0,Wagner,1629021.0,,,,,,
161,PT00M03.40S,2024-12-09T00:05:43.4Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629021,,,1610612753,28,34,2024-12-09T00:05:43Z,1520000,False,,,0,,MISS M. Wagner Free Throw 1 of 2,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
162,PT00M03.40S,2024-12-09T00:05:43.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,28,34,2024-12-09T00:05:43Z,1530000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,161.0,,,,,,,,,,,,,,,,,
163,PT00M03.40S,2024-12-09T00:05:55.3Z,1,REGULAR,substitution,out,[],1629006,,,1610612753,28,34,2024-12-09T00:06:14Z,1540000,False,,,0,,SUB out: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT00M03.40S,2024-12-09T00:05:55.3Z,1,REGULAR,substitution,out,[],1628420,,,1610612753,28,34,2024-12-09T00:06:14Z,1550000,False,,,0,,SUB out: M. Morris,[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M03.40S,2024-12-09T00:05:55.3Z,1,REGULAR,substitution,in,[],1626220,,,1610612753,28,34,2024-12-09T00:06:14Z,1560000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT00M03.40S,2024-12-09T00:05:55.3Z,1,REGULAR,substitution,in,[],203078,,,1610612753,28,34,2024-12-09T00:06:14Z,1570000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT00M03.40S,2024-12-09T00:06:23.3Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629021,,,1610612753,29,34,2024-12-09T00:06:23Z,1580000,False,,,0,,M. Wagner Free Throw 2 of 2 (5 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,,,,,,,,,,,,,5.0,,,,,
168,PT00M00.00S,2024-12-09T00:06:30.0Z,1,REGULAR,3pt,Jump Shot,[],1626220,37.00722733245729,77.94117647058823,1610612756,29,34,2024-12-09T00:06:37Z,1590000,False,-140.0,295.0,1,left,MISS R. O'Neale 32' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,32.68,Missed,,,,,,,,,,,,,,,,,,
169,PT00M00.00S,2024-12-09T00:06:30.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,29,34,2024-12-09T00:06:37Z,1600000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Left Center,,,168.0,,,,,,,,,,,,,,,,,
170,PT00M00.00S,2024-12-09T00:06:37.4Z,1,REGULAR,period,end,[],0,,,1610612756,29,34,2024-12-09T00:06:37Z,1610000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2024-12-09T00:06:43.5Z,2,REGULAR,substitution,out,['startperiod'],1626164,,,1610612756,29,34,2024-12-09T00:09:10Z,1620000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2024-12-09T00:06:43.5Z,2,REGULAR,substitution,out,['startperiod'],1626220,,,1610612756,29,34,2024-12-09T00:09:10Z,1630000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2024-12-09T00:06:43.5Z,2,REGULAR,substitution,in,['startperiod'],1628420,,,1610612756,29,34,2024-12-09T00:09:10Z,1640000,False,,,0,,SUB in: M. Morris,[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
