actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
173,PT00M13.00S,2025-03-05T00:37:48.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,21,19,2025-03-05T00:37:48Z,1700000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,172.0,,,,,,,,,,,,
174,PT00M13.00S,2025-03-05T00:38:08.9Z,1,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,22,19,2025-03-05T00:38:08Z,1710000,False,,,0,,F. Wagner Free Throw 2 of 2 (6 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
175,PT00M07.70S,2025-03-05T00:38:22.5Z,1,REGULAR,foul,personal,['3freethrow'],1641710,,,1610612761,22,19,2025-03-05T00:38:32Z,1720000,False,,,0,,A. Black shooting personal FOUL (1 PF) (Quickley 3 FT),"[1641710, 1630193]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,202049.0,1.0,0.0,Quickley,1630193.0,,
177,PT00M07.70S,2025-03-05T00:38:54.2Z,1,REGULAR,freethrow,1 of 3,[],1630193,,,1610612761,22,20,2025-03-05T00:38:54Z,1740000,False,,,0,,I. Quickley Free Throw 1 of 3 (3 PTS),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
178,PT00M07.70S,2025-03-05T00:39:19.8Z,1,REGULAR,freethrow,2 of 3,[],1630193,,,1610612761,22,21,2025-03-05T00:39:19Z,1750000,False,,,0,,I. Quickley Free Throw 2 of 3 (4 PTS),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
179,PT00M07.70S,2025-03-05T00:39:20.4Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,22,21,2025-03-05T00:39:26Z,1760000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT00M07.70S,2025-03-05T00:39:20.4Z,1,REGULAR,substitution,in,[],1631197,,,1610612761,22,21,2025-03-05T00:39:26Z,1770000,False,,,0,,SUB in: J. Rhoden,[1631197],1610612761.0,TOR,,,,Rhoden,J. Rhoden,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT00M07.70S,2025-03-05T00:39:42.2Z,1,REGULAR,freethrow,3 of 3,[],1630193,,,1610612761,22,22,2025-03-05T00:39:42Z,1780000,False,,,0,,I. Quickley Free Throw 3 of 3 (5 PTS),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
182,PT00M01.70S,2025-03-05T00:39:51.5Z,1,REGULAR,turnover,traveling,[],1630532,,,1610612753,22,22,2025-03-05T00:39:58Z,1790000,False,,,0,,F. Wagner traveling TURNOVER (2 TO),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,,,,,,,2.0,,,,,,,202037.0,,,,,,
183,PT00M00.00S,2025-03-05T00:40:10.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631197,70.22010512483574,29.65686274509804,1610612761,22,22,2025-03-05T00:40:15Z,1800000,False,-102.0,227.0,1,right,MISS J. Rhoden 24' 3PT,[1631197],1610612761.0,TOR,,,,Rhoden,J. Rhoden,,,,,Above the Break 3,24+ Left Center,24.91,Missed,,,,,,,,,,,,,,,,,,
184,PT00M00.00S,2025-03-05T00:40:10.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,22,22,2025-03-05T00:40:15Z,1810000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,183.0,,,,,,,,,,,,
185,PT00M00.00S,2025-03-05T00:40:16.0Z,1,REGULAR,period,end,[],0,,,1610612761,22,22,2025-03-05T00:40:16Z,1820000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2025-03-05T00:40:20.6Z,2,REGULAR,substitution,out,['startperiod'],1642367,,,1610612761,22,22,2025-03-05T00:42:47Z,1830000,False,,,0,,SUB out: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2025-03-05T00:40:20.6Z,2,REGULAR,substitution,in,['startperiod'],1630567,,,1610612761,22,22,2025-03-05T00:42:47Z,1840000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2025-03-05T00:42:49.6Z,2,REGULAR,period,start,[],0,,,1610612761,22,22,2025-03-05T00:42:49Z,1850000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT11M41.00S,2025-03-05T00:43:07.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,92.95335085413929,46.568627450980394,1610612761,22,22,2025-03-05T00:43:12Z,1860000,False,-17.0,14.0,1,right,MISS S. Barnes driving Layup,[1630567],1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,2.2,Missed,,,,,,,,,,,,,,,,,,
190,PT11M38.00S,2025-03-05T00:43:11.1Z,2,REGULAR,rebound,offensive,[],1630567,,,1610612761,22,22,2025-03-05T00:43:11Z,1870000,False,,,0,,S. Barnes REBOUND (Off:2 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,189.0,5.0,3.0,2.0,,,,,,,,,
191,PT11M35.00S,2025-03-05T00:43:12.9Z,2,REGULAR,turnover,lost ball,[],1630567,,,1610612761,22,22,2025-03-05T00:43:17Z,1880000,False,,,0,,S. Barnes lost ball TURNOVER (2 TO),"[1630567, 1628371]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,2.0,,,,,Isaac,1628371.0,,,,,,,
192,PT11M35.00S,2025-03-05T00:43:12.9Z,2,REGULAR,steal,,[],1628371,,,1610612753,22,22,2025-03-05T00:43:14Z,1890000,False,,,0,,J. Isaac STEAL (1 STL),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
193,PT11M24.00S,2025-03-05T00:43:24.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628371,9.247700394218143,95.34313725490196,1610612753,22,22,2025-03-05T00:43:28Z,1900000,False,-227.0,34.0,1,left,MISS J. Isaac 3PT,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Left Corner 3,24+ Left,22.93,Missed,,,,,,,,,,,,,,,,,,
194,PT11M21.00S,2025-03-05T00:43:27.2Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612761,22,22,2025-03-05T00:43:28Z,1910000,False,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Left Corner 3,24+ Left,,,,,,,,193.0,1.0,1.0,0.0,,,,,,,,,
195,PT11M20.00S,2025-03-05T00:43:30.6Z,2,REGULAR,foul,personal,['2freethrow'],1641710,,,1610612761,22,22,2025-03-05T00:43:43Z,1920000,False,,,0,,A. Black shooting personal FOUL (2 PF) (Quickley 2 FT),"[1641710, 1630193]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,202037.0,2.0,0.0,Quickley,1630193.0,,
197,PT11M20.00S,2025-03-05T00:44:03.0Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630193,,,1610612761,22,22,2025-03-05T00:44:33Z,1940000,False,,,0,,MISS I. Quickley Free Throw 1 of 2,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
198,PT11M20.00S,2025-03-05T00:44:03.0Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612761,22,22,2025-03-05T00:44:33Z,1950000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,197.0,,,,,,,,,,,,
199,PT11M20.00S,2025-03-05T00:44:03.0Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630193,,,1610612761,22,22,2025-03-05T00:44:33Z,1960000,False,,,0,,MISS I. Quickley Free Throw 2 of 2,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
200,PT11M18.00S,2025-03-05T00:44:05.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,22,22,2025-03-05T00:44:33Z,1970000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,199.0,,,,,,,,,,,,
201,PT11M18.00S,2025-03-05T00:44:30.8Z,2,REGULAR,foul,personal,[],1627751,,,1610612753,22,22,2025-03-05T00:44:46Z,1980000,False,,,0,,J. Poeltl loose ball personal FOUL (2 PF),"[1627751, 1629048]",1610612761.0,TOR,loose ball,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1627519.0,2.0,0.0,Bitadze,1629048.0,,
203,PT11M00.00S,2025-03-05T00:44:59.6Z,2,REGULAR,2pt,Jump Shot,[],1630532,25.147831800262807,37.5,1610612753,22,22,2025-03-05T00:45:26Z,2000000,False,62.0,184.0,1,left,MISS F. Wagner 19' pullup Shot,[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Right Center,19.42,Missed,,,,,,,,,,,,,,,,,,
204,PT10M58.00S,2025-03-05T00:45:01.6Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612761,22,22,2025-03-05T00:45:03Z,2010000,False,,,0,,I. Quickley REBOUND (Off:0 Def:2),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Right Center,,,,,,,,203.0,2.0,2.0,0.0,,,,,,,,,
205,PT10M53.00S,2025-03-05T00:45:06.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630193,89.93101182654402,58.088235294117645,1610612761,22,22,2025-03-05T00:45:13Z,2020000,False,40.0,42.0,1,right,MISS I. Quickley running Layup,[1630193],1610612761.0,TOR,running,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,5.83,Missed,,,,,,,,,,,,,,,,,,
206,PT10M51.00S,2025-03-05T00:45:08.7Z,2,REGULAR,rebound,defensive,[],1641783,,,1610612753,22,22,2025-03-05T00:45:13Z,2030000,False,,,0,,T. da Silva REBOUND (Off:1 Def:1),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,205.0,2.0,1.0,1.0,,,,,,,,,
207,PT10M44.00S,2025-03-05T00:45:16.7Z,2,REGULAR,turnover,out-of-bounds,[],1641783,,,1610612753,22,22,2025-03-05T00:45:22Z,2040000,False,,,0,,T. da Silva bad pass out-of-bounds TURNOVER (1 TO),[1641783],1610612753.0,ORL,bad pass,,,da Silva,T. da Silva,,,,,Mid-Range,16-24 Right,,,,,,,1.0,,,,,,,1627519.0,,,,,,
208,PT10M27.00S,2025-03-05T00:45:39.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627751,85.98883048620237,56.372549019607845,1610612761,22,22,2025-03-05T00:45:45Z,2050000,False,32.0,79.0,1,right,MISS J. Poeltl 8' floating Shot,[1627751],1610612761.0,TOR,floating,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,8.54,Missed,,,,,,,,,,,,,,,,,,
209,PT10M25.00S,2025-03-05T00:45:41.5Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612753,22,22,2025-03-05T00:45:45Z,2060000,False,,,0,,G. Bitadze REBOUND (Off:0 Def:2),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,208.0,2.0,2.0,0.0,,,,,,,,,
210,PT10M11.00S,2025-03-05T00:45:55.8Z,2,REGULAR,2pt,Jump Shot,[],1630532,19.628777923784497,21.813725490196077,1610612753,24,22,2025-03-05T00:46:04Z,2070000,False,141.0,132.0,1,left,F. Wagner 19' turnaround Jump Shot (8 PTS) (G. Bitadze 2 AST),"[1630532, 1629048]",1610612753.0,ORL,turnaround,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Right Center,19.31,Made,8.0,G. Bitadze,1629048.0,2.0,,,,,,,,,,,,,,
212,PT10M00.00S,2025-03-05T00:46:06.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,85.98883048620237,47.79411764705882,1610612761,24,22,2025-03-05T00:47:30Z,2090000,False,-11.0,79.0,1,right,MISS S. Barnes 8' driving floating Shot,[1630567],1610612761.0,TOR,driving floating,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,8.0,Missed,,,,,,,,,,,,,,,,,,
213,PT09M58.00S,2025-03-05T00:46:08.3Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612753,24,22,2025-03-05T00:46:15Z,2100000,False,,,0,,G. Bitadze REBOUND (Off:0 Def:3),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,212.0,3.0,3.0,0.0,,,,,,,,,
214,PT09M50.00S,2025-03-05T00:46:18.4Z,2,REGULAR,foul,personal,[],1627751,,,1610612753,24,22,2025-03-05T00:46:50Z,2110000,False,,,0,,J. Poeltl personal FOUL (3 PF),"[1627751, 1629048]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,202037.0,3.0,0.0,Bitadze,1629048.0,,
216,PT09M50.00S,2025-03-05T00:46:37.8Z,2,REGULAR,substitution,out,[],1627751,,,1610612753,24,22,2025-03-05T00:46:40Z,2130000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT09M50.00S,2025-03-05T00:46:37.8Z,2,REGULAR,substitution,in,[],1631115,,,1610612753,24,22,2025-03-05T00:46:40Z,2140000,False,,,0,,SUB in: O. Robinson,[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT09M42.00S,2025-03-05T00:46:56.0Z,2,REGULAR,2pt,Jump Shot,[],1630532,23.04533508541394,67.40196078431373,1610612753,24,22,2025-03-05T00:48:22Z,2150000,False,-87.0,164.0,1,left,MISS F. Wagner 18' pullup Shot - blocked,"[1630532, 1631197]",1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Left Center,18.57,Missed,,,,,,,,,,,,,,,,,Rhoden,1631197.0
219,PT09M42.00S,2025-03-05T00:46:56.0Z,2,REGULAR,block,,[],1631197,,,1610612753,24,22,2025-03-05T00:47:07Z,2160000,False,,,0,,J. Rhoden BLOCK (1 BLK),[1631197],1610612761.0,TOR,,,,Rhoden,J. Rhoden,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
220,PT09M38.00S,2025-03-05T00:47:00.0Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612761,24,22,2025-03-05T00:47:07Z,2170000,False,,,0,,I. Quickley REBOUND (Off:0 Def:3),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Left Center,,,,,,,,218.0,3.0,3.0,0.0,,,,,,,,,
221,PT09M31.00S,2025-03-05T00:47:07.4Z,2,REGULAR,3pt,Jump Shot,[],1631197,72.9796320630749,80.63725490196079,1610612761,24,22,2025-03-05T00:47:12Z,2180000,False,153.0,201.0,1,right,MISS J. Rhoden 25' 3PT,[1631197],1610612761.0,TOR,,,,Rhoden,J. Rhoden,,,,,Above the Break 3,24+ Right Center,25.31,Missed,,,,,,,,,,,,,,,,,,
222,PT09M28.00S,2025-03-05T00:47:10.4Z,2,REGULAR,rebound,defensive,[],1641783,,,1610612753,24,22,2025-03-05T00:47:12Z,2190000,False,,,0,,T. da Silva REBOUND (Off:1 Def:2),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Right Center,,,,,,,,221.0,3.0,2.0,1.0,,,,,,,,,
223,PT09M26.00S,2025-03-05T00:47:12.5Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630532,6.619579500657039,49.26470588235294,1610612753,26,22,2025-03-05T00:49:09Z,2200000,False,4.0,10.0,1,left,F. Wagner running DUNK (10 PTS) (T. da Silva 1 AST),"[1630532, 1641783]",1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.04,Made,10.0,T. da Silva,1641783.0,1.0,,,,,,,,,,,,,,
226,PT09M13.00S,2025-03-05T00:47:30.8Z,2,REGULAR,substitution,out,[],1628371,,,1610612761,26,22,2025-03-05T00:47:35Z,2230000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT09M13.00S,2025-03-05T00:47:30.8Z,2,REGULAR,substitution,in,[],1631094,,,1610612761,26,22,2025-03-05T00:47:35Z,2240000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT09M04.00S,2025-03-05T00:47:53.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631197,93.61038107752957,48.774509803921575,1610612761,26,24,2025-03-05T00:51:03Z,2250000,False,-6.0,8.0,1,right,J. Rhoden driving Layup (2 PTS) (S. Barnes 3 AST),"[1631197, 1630567]",1610612761.0,TOR,driving,,,Rhoden,J. Rhoden,,,,,Restricted Area,0-8 Center,0.97,Made,2.0,S. Barnes,1630567.0,3.0,,,,,,,,,,,,,,
230,PT08M59.00S,2025-03-05T00:48:03.1Z,2,REGULAR,foul,personal,[],1631197,,,1610612753,26,24,2025-03-05T00:48:10Z,2270000,False,,,0,,J. Rhoden personal FOUL (1 PF),"[1631197, 1630532]",1610612761.0,TOR,,,,Rhoden,J. Rhoden,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1627519.0,1.0,0.0,Wagner,1630532.0,,
232,PT08M59.00S,2025-03-05T00:48:17.0Z,2,REGULAR,substitution,out,[],1630193,,,1610612753,26,24,2025-03-05T00:48:20Z,2290000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT08M59.00S,2025-03-05T00:48:17.0Z,2,REGULAR,substitution,in,[],1642347,,,1610612753,26,24,2025-03-05T00:48:20Z,2300000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT08M46.00S,2025-03-05T00:48:37.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631094,13.058475689881732,52.450980392156865,1610612753,28,24,2025-03-05T00:48:46Z,2310000,False,-12.0,70.0,1,left,P. Banchero 7' turnaround bank Hook (8 PTS) (F. Wagner 1 AST),"[1631094, 1630532]",1610612753.0,ORL,turnaround bank,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,7.13,Made,8.0,F. Wagner,1630532.0,1.0,,,,,,,,,,,,,,
236,PT08M29.00S,2025-03-05T00:48:54.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,90.5880420499343,48.0392156862745,1610612761,28,26,2025-03-05T00:49:02Z,2330000,False,-10.0,36.0,1,right,S. Barnes driving Layup (2 PTS) (J. Shead 1 AST),"[1630567, 1642347]",1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,3.73,Made,2.0,J. Shead,1642347.0,1.0,,,,,,,,,,,,,,
238,PT08M13.00S,2025-03-05T00:49:10.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641710,6.619579500657039,49.50980392156863,1610612753,30,26,2025-03-05T00:49:16Z,2350000,False,2.0,10.0,1,left,A. Black cutting Layup (2 PTS) (P. Banchero 3 AST),"[1641710, 1631094]",1610612753.0,ORL,cutting,,,Black,A. Black,,,,,Restricted Area,0-8 Center,1.0,Made,2.0,P. Banchero,1631094.0,3.0,,,,,,,,,,,,,,
240,PT08M10.00S,2025-03-05T00:49:18.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,30,26,2025-03-05T00:49:18Z,2370000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT08M10.00S,2025-03-05T00:50:27.3Z,2,REGULAR,substitution,out,[],1641710,,,1610612761,30,26,2025-03-05T00:52:04Z,2380000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT08M10.00S,2025-03-05T00:50:27.3Z,2,REGULAR,substitution,out,[],1641783,,,1610612761,30,26,2025-03-05T00:52:04Z,2390000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT08M10.00S,2025-03-05T00:50:27.3Z,2,REGULAR,substitution,out,[],1629048,,,1610612761,30,26,2025-03-05T00:52:04Z,2400000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT08M10.00S,2025-03-05T00:50:27.3Z,2,REGULAR,substitution,out,[],1630567,,,1610612761,30,26,2025-03-05T00:52:04Z,2410000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT08M10.00S,2025-03-05T00:50:27.3Z,2,REGULAR,substitution,in,[],202709,,,1610612761,30,26,2025-03-05T00:52:04Z,2420000,False,,,0,,SUB in: C. Joseph,[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT08M10.00S,2025-03-05T00:50:27.3Z,2,REGULAR,substitution,in,[],203484,,,1610612761,30,26,2025-03-05T00:52:04Z,2430000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT08M10.00S,2025-03-05T00:50:27.3Z,2,REGULAR,substitution,in,[],1628976,,,1610612761,30,26,2025-03-05T00:52:04Z,2440000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT08M10.00S,2025-03-05T00:50:27.3Z,2,REGULAR,substitution,in,[],1629628,,,1610612761,30,26,2025-03-05T00:52:04Z,2450000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M53.00S,2025-03-05T00:52:30.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,88.87976346911958,52.69607843137255,1610612761,30,28,2025-03-05T00:52:45Z,2460000,False,13.0,52.0,1,right,R. Barrett driving finger roll Layup (7 PTS) (A. Lawson 1 AST),"[1629628, 1630639]",1610612761.0,TOR,driving finger roll,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,5.37,Made,7.0,A. Lawson,1630639.0,1.0,,,,,,,,,,,,,,
251,PT07M26.00S,2025-03-05T00:52:56.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203484,14.241130091984232,55.63725490196079,1610612753,30,28,2025-03-05T00:53:03Z,2480000,False,-28.0,81.0,1,left,MISS K. Caldwell-Pope 8' driving floating bank Shot,[203484],1610612753.0,ORL,driving floating bank,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),8-16 Center,8.61,Missed,,,,,,,,,,,,,,,,,,
252,PT07M23.00S,2025-03-05T00:52:59.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,30,28,2025-03-05T00:53:03Z,2490000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,251.0,,,,,,,,,,,,
254,PT07M19.00S,2025-03-05T00:53:26.9Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203484,7.670827858081481,14.705882352941174,1610612753,32,28,2025-03-05T00:53:31Z,2510000,False,176.0,20.0,1,left,K. Caldwell-Pope 17' Jump Shot (6 PTS) (C. Joseph 3 AST),"[203484, 202709]",1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Right,17.76,Made,6.0,C. Joseph,202709.0,3.0,,,,,,,,,,,,,,
256,PT07M02.00S,2025-03-05T00:53:43.5Z,2,REGULAR,3pt,Jump Shot,[],1630639,84.23127463863338,4.143688725490193,1610612761,32,31,2025-03-05T00:53:50Z,2530000,False,-229.0,96.0,1,right,A. Lawson 24' 3PT  (5 PTS) (R. Barrett 4 AST),"[1630639, 1629628]",1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,Above the Break 3,24+ Left Center,24.85,Made,5.0,R. Barrett,1629628.0,4.0,,,,,,,,,,,,,,
258,PT06M44.00S,2025-03-05T00:54:01.2Z,2,REGULAR,3pt,Jump Shot,[],1630532,7.802233902759525,96.81372549019608,1610612753,35,31,2025-03-05T00:54:05Z,2550000,False,-234.0,21.0,1,left,F. Wagner 3PT  (13 PTS) (K. Caldwell-Pope 1 AST),"[1630532, 203484]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Left Corner 3,24+ Left,23.5,Made,13.0,K. Caldwell-Pope,203484.0,1.0,,,,,,,,,,,,,,
260,PT06M28.00S,2025-03-05T00:54:17.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,91.63929040735874,46.81372549019608,1610612761,35,33,2025-03-05T00:54:22Z,2570000,False,-16.0,26.0,1,right,R. Barrett driving Layup (9 PTS),[1629628],1610612761.0,TOR,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,3.06,Made,9.0,,,,,,,,,,,,,,,,,
