actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
173,PT11M50.00S,2025-03-24T23:41:32.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641710,29.517082785808146,25.245098039215684,1610612753,26,30,2025-03-25T00:40:12Z,1710000,False,124.0,225.0,1,left,MISS A. Black 25' pullup 3PT,[1641710],1610612753.0,ORL,pullup,,,Black,A. Black,,,,,Above the Break 3,24+ Right Center,,,25.68,Missed,,,,,,,,,,,,,,,,
174,PT11M48.00S,2025-03-24T23:41:34.2Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,26,30,2025-03-24T23:41:37Z,1720000,False,,,0,,L. James REBOUND (Off:1 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,,,173.0,3.0,2.0,1.0,,,,,,,,,,,,
175,PT11M40.00S,2025-03-24T23:41:43.5Z,2,REGULAR,3pt,Jump Shot,[],1630559,63.81406044678055,65.44117647058823,1610612747,26,30,2025-03-24T23:41:48Z,1730000,False,77.0,288.0,1,right,MISS A. Reaves 29' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,,,29.78,Missed,,,,,,,,,,,,,,,,
176,PT11M36.00S,2025-03-24T23:41:47.5Z,2,REGULAR,rebound,defensive,[],1641710,,,1610612753,26,30,2025-03-24T23:41:48Z,1740000,False,,,0,,A. Black REBOUND (Off:0 Def:1),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Center,,,,,175.0,1.0,1.0,0.0,,,,,,,,,,,,
177,PT11M29.00S,2025-03-24T23:41:53.2Z,2,REGULAR,2pt,Jump Shot,[],1630532,12.302890932982917,25.98039215686275,1610612753,28,30,2025-03-24T23:41:58Z,1750000,False,120.0,63.0,1,left,F. Wagner 13' driving floating bank Jump Shot (4 PTS),[1630532],1610612753.0,ORL,driving floating bank,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Right,,,13.57,Made,,,,,4.0,,,,,,,,,,,
178,PT11M09.00S,2025-03-24T23:42:13.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,93.11760840998686,57.35294117647059,1610612747,28,30,2025-03-24T23:42:18Z,1760000,False,37.0,12.0,1,right,MISS A. Reaves driving Layup,[1630559],1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,3.88,Missed,,,,,,,,,,,,,,,,
179,PT11M07.00S,2025-03-24T23:42:15.6Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,28,30,2025-03-24T23:52:54Z,1770000,False,,,0,,F. Wagner REBOUND (Off:0 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,178.0,2.0,2.0,0.0,,,,,,,,,,,,
180,PT11M00.00S,2025-03-24T23:42:22.4Z,2,REGULAR,3pt,Jump Shot,[],1628371,8.492115637319317,95.83333333333334,1610612753,28,30,2025-03-24T23:42:27Z,1780000,False,-229.0,27.0,1,left,MISS J. Isaac 3PT,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Left Corner 3,24+ Left,,,23.08,Missed,,,,,,,,,,,,,,,,
181,PT10M57.00S,2025-03-24T23:42:25.2Z,2,REGULAR,rebound,defensive,[],1629060,,,1610612747,28,30,2025-03-24T23:42:25Z,1790000,False,,,0,,R. Hachimura REBOUND (Off:1 Def:1),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Left Corner 3,24+ Left,,,,,180.0,2.0,1.0,1.0,,,,,,,,,,,,
182,PT10M39.00S,2025-03-24T23:42:44.1Z,2,REGULAR,turnover,bad pass,[],1630559,,,1610612747,28,30,2025-03-24T23:42:51Z,1800000,False,,,0,,A. Reaves bad pass TURNOVER (2 TO),"[1630559, 1628371]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Left Center,,2.0,,,,,,,,,,,,,,,,,Isaac,1628371.0
183,PT10M39.00S,2025-03-24T23:42:44.1Z,2,REGULAR,steal,,[],1628371,,,1610612753,28,30,2025-03-24T23:42:49Z,1810000,False,,,0,,J. Isaac STEAL (1 STL),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
184,PT10M26.00S,2025-03-24T23:42:57.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641710,8.492115637319317,50.98039215686274,1610612753,28,30,2025-03-24T23:43:03Z,1820000,False,-5.0,27.0,1,left,MISS A. Black driving Layup,[1641710],1610612753.0,ORL,driving,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,2.77,Missed,,,,,,,,,,,,,,,,
185,PT10M23.00S,2025-03-24T23:43:00.0Z,2,REGULAR,rebound,defensive,[],1629637,,,1610612747,28,30,2025-03-24T23:43:00Z,1830000,False,,,0,,J. Hayes REBOUND (Off:1 Def:2),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,184.0,3.0,2.0,1.0,,,,,,,,,,,,
186,PT10M09.00S,2025-03-24T23:43:13.7Z,2,REGULAR,3pt,Jump Shot,[],1642261,77.08607095926413,89.95098039215686,1610612747,28,33,2025-03-24T23:43:19Z,1840000,False,200.0,163.0,1,right,D. Knecht 25' 3PT  (3 PTS) (A. Reaves 4 AST),"[1642261, 1630559]",1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Right Center,,,25.78,Made,,,,,3.0,A. Reaves,1630559.0,4.0,,,,,,,,
188,PT09M44.00S,2025-03-24T23:43:38.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,18.084756898817346,54.65686274509803,1610612753,28,33,2025-03-24T23:48:20Z,1860000,False,-23.0,117.0,1,left,MISS F. Wagner 11' driving floating Shot,[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,11.98,Missed,,,,,,,,,,,,,,,,
189,PT09M42.00S,2025-03-24T23:43:40.9Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,28,33,2025-03-24T23:43:42Z,1870000,False,,,0,,L. James REBOUND (Off:1 Def:3),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,,,,,188.0,4.0,3.0,1.0,,,,,,,,,,,,
191,PT09M41.00S,2025-03-24T23:43:50.5Z,2,REGULAR,substitution,out,[],1628371,,,1610612747,28,33,2025-03-24T23:43:58Z,1890000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M41.00S,2025-03-24T23:43:50.5Z,2,REGULAR,substitution,out,[],1629060,,,1610612747,28,33,2025-03-24T23:43:58Z,1900000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M41.00S,2025-03-24T23:43:50.5Z,2,REGULAR,substitution,in,[],1631094,,,1610612747,28,33,2025-03-24T23:43:58Z,1910000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M41.00S,2025-03-24T23:43:50.5Z,2,REGULAR,substitution,in,[],1627827,,,1610612747,28,33,2025-03-24T23:43:58Z,1920000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M32.00S,2025-03-24T23:44:12.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629637,88.51839684625493,52.69607843137255,1610612747,28,33,2025-03-24T23:44:20Z,1930000,False,13.0,55.0,1,right,MISS J. Hayes Layup - blocked,"[1629637, 1631094]",1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,5.7,Missed,,,,,,,,,,,,,Banchero,1631094.0,,
196,PT09M32.00S,2025-03-24T23:44:12.0Z,2,REGULAR,block,,[],1631094,,,1610612747,28,33,2025-03-24T23:44:14Z,1940000,False,,,0,,P. Banchero BLOCK (1 BLK),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
197,PT09M31.00S,2025-03-24T23:44:13.0Z,2,REGULAR,rebound,defensive,[],203914,,,1610612753,28,33,2025-03-24T23:49:21Z,1950000,False,,,0,,G. Harris REBOUND (Off:0 Def:1),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,195.0,1.0,1.0,0.0,,,,,,,,,,,,
198,PT09M28.00S,2025-03-24T23:44:21.0Z,2,REGULAR,foul,personal,['2freethrow'],1630559,,,1610612753,28,33,2025-03-24T23:44:36Z,1960000,False,,,0,,A. Reaves shooting personal FOUL (1 PF) (Wagner 2 FT),"[1630559, 1630532]",1610612747.0,LAL,shooting,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,1193.0,,,,,,,,,,,,1.0,0.0,Wagner,1630532.0,,,,
200,PT09M28.00S,2025-03-24T23:44:53.1Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630532,,,1610612753,29,33,2025-03-24T23:44:53Z,1980000,False,,,0,,F. Wagner Free Throw 1 of 2 (5 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,
201,PT09M28.00S,2025-03-24T23:45:13.6Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630532,,,1610612753,30,33,2025-03-24T23:45:13Z,1990000,False,,,0,,F. Wagner Free Throw 2 of 2 (6 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,
202,PT09M11.00S,2025-03-24T23:45:33.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,82.34231274638634,49.26470588235294,1610612747,30,33,2025-03-24T23:45:39Z,2000000,False,-4.0,113.0,1,right,MISS L. James 11' turnaround fadeaway Shot,[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,,,11.36,Missed,,,,,,,,,,,,,,,,
203,PT09M08.00S,2025-03-24T23:45:36.0Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,30,33,2025-03-24T23:45:36Z,2010000,False,,,0,,F. Wagner REBOUND (Off:0 Def:3),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,,202.0,3.0,3.0,0.0,,,,,,,,,,,,
204,PT09M01.00S,2025-03-24T23:45:42.6Z,2,REGULAR,3pt,Jump Shot,[],1641710,9.543363994743759,94.36274509803921,1610612753,33,33,2025-03-24T23:45:47Z,2020000,False,-222.0,37.0,1,left,A. Black 3PT  (3 PTS) (F. Wagner 1 AST),"[1641710, 1630532]",1610612753.0,ORL,,,,Black,A. Black,,,,,Left Corner 3,24+ Left,,,22.49,Made,,,,,3.0,F. Wagner,1630532.0,1.0,,,,,,,,
206,PT08M52.00S,2025-03-24T23:45:52.9Z,2,REGULAR,turnover,lost ball,[],2544,,,1610612747,33,33,2025-03-24T23:45:59Z,2040000,False,,,0,,L. James lost ball TURNOVER (1 TO),"[2544, 1641783]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Center,,1.0,,,,,,,,,,,,,,,,,da Silva,1641783.0
207,PT08M52.00S,2025-03-24T23:45:52.9Z,2,REGULAR,steal,,[],1641783,,,1610612753,33,33,2025-03-24T23:46:06Z,2050000,False,,,0,,T. da Silva STEAL (1 STL),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
208,PT08M47.00S,2025-03-24T23:45:57.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641783,7.703679369250986,50.73529411764706,1610612753,35,33,2025-03-24T23:46:04Z,2060000,False,-4.0,20.0,1,left,T. da Silva running Layup (2 PTS),[1641783],1610612753.0,ORL,running,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,,,2.02,Made,,,,,2.0,,,,,,,,,,,
209,PT08M37.00S,2025-03-24T23:46:12.1Z,2,REGULAR,foul,personal,['3freethrow'],1641783,,,1610612747,35,33,2025-03-24T23:46:22Z,2070000,False,,,0,,T. da Silva shooting personal FOUL (1 PF) (James 3 FT),"[1641783, 2544]",1610612753.0,ORL,shooting,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Center,1627962.0,,,,,,,,,,,,1.0,0.0,James,2544.0,,,,
211,PT08M37.00S,2025-03-24T23:46:37.7Z,2,REGULAR,freethrow,1 of 3,[],2544,,,1610612747,35,33,2025-03-24T23:46:37Z,2090000,False,,,0,,MISS L. James Free Throw 1 of 3,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
212,PT08M37.00S,2025-03-24T23:46:37.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,35,33,2025-03-24T23:46:37Z,2100000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,211.0,,,,,,,,,,,,,,,
213,PT08M37.00S,2025-03-24T23:46:58.0Z,2,REGULAR,freethrow,2 of 3,[],2544,,,1610612747,35,34,2025-03-24T23:46:58Z,2110000,False,,,0,,L. James Free Throw 2 of 3 (5 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,
214,PT08M37.00S,2025-03-24T23:46:58.9Z,2,REGULAR,substitution,out,[],203914,,,1610612747,35,34,2025-03-24T23:47:05Z,2120000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M37.00S,2025-03-24T23:46:58.9Z,2,REGULAR,substitution,in,[],203484,,,1610612747,35,34,2025-03-24T23:47:05Z,2130000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M37.00S,2025-03-24T23:47:17.7Z,2,REGULAR,freethrow,3 of 3,[],2544,,,1610612747,35,35,2025-03-24T23:47:17Z,2140000,False,,,0,,L. James Free Throw 3 of 3 (6 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,
217,PT08M24.00S,2025-03-24T23:47:32.3Z,2,REGULAR,3pt,Jump Shot,[],1630532,32.14520367936925,41.911764705882355,1610612753,38,35,2025-03-24T23:47:36Z,2150000,False,40.0,250.0,1,left,F. Wagner 25' 3PT  (9 PTS) (P. Banchero 1 AST),"[1630532, 1631094]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,,,25.29,Made,,,,,9.0,P. Banchero,1631094.0,1.0,,,,,,,,
219,PT08M07.00S,2025-03-24T23:47:50.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],2544,90.75229960578186,62.99019607843137,1610612747,38,37,2025-03-24T23:47:58Z,2170000,False,65.0,34.0,1,right,L. James 7' driving bank Hook (8 PTS),[2544],1610612747.0,LAL,driving bank,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,7.35,Made,,,,,8.0,,,,,,,,,,,
220,PT07M57.00S,2025-03-24T23:48:03.4Z,2,REGULAR,foul,personal,['2freethrow'],1642261,,,1610612753,38,37,2025-03-24T23:48:19Z,2180000,False,,,0,,D. Knecht shooting personal FOUL (1 PF) (Banchero 2 FT),"[1642261, 1631094]",1610612747.0,LAL,shooting,,,Knecht,D. Knecht,,,,,Restricted Area,0-8 Center,1627962.0,,,,,,,,,,,,1.0,0.0,Banchero,1631094.0,,,,
222,PT07M57.00S,2025-03-24T23:48:32.7Z,2,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,38,37,2025-03-24T23:48:32Z,2200000,False,,,0,,MISS P. Banchero Free Throw 1 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
223,PT07M57.00S,2025-03-24T23:48:32.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,38,37,2025-03-24T23:48:32Z,2210000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,222.0,,,,,,,,,,,,,,,
224,PT07M57.00S,2025-03-24T23:48:33.6Z,2,REGULAR,substitution,out,[],1642261,,,1610612753,38,37,2025-03-24T23:48:37Z,2220000,False,,,0,,SUB out: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M57.00S,2025-03-24T23:48:33.6Z,2,REGULAR,substitution,in,[],1629029,,,1610612753,38,37,2025-03-24T23:48:37Z,2230000,False,,,0,,SUB in: L. Dončić,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M57.00S,2025-03-24T23:48:39.3Z,2,REGULAR,substitution,out,[],1641783,,,1610612753,38,37,2025-03-24T23:48:42Z,2240000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M57.00S,2025-03-24T23:48:39.3Z,2,REGULAR,substitution,in,[],1628976,,,1610612753,38,37,2025-03-24T23:48:42Z,2250000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M57.00S,2025-03-24T23:48:53.7Z,2,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,39,37,2025-03-24T23:48:53Z,2260000,False,,,0,,P. Banchero Free Throw 2 of 2 (12 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,Made,,,,,12.0,,,,,,,,,,,
231,PT07M44.00S,2025-03-24T23:49:08.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,80.50262812089356,38.23529411764706,1610612747,39,39,2025-03-24T23:49:33Z,2270000,False,-59.0,131.0,1,right,L. Dončić 14' step back Jump Shot (13 PTS),[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,,,14.34,Made,,,,,13.0,,,,,,,,,,,
232,PT07M22.00S,2025-03-24T23:49:31.0Z,2,REGULAR,2pt,Jump Shot,[],1631094,20.45006570302234,58.08823529411765,1610612753,41,39,2025-03-24T23:49:37Z,2280000,False,-40.0,140.0,1,left,P. Banchero 14' turnaround Jump Shot (14 PTS),[1631094],1610612753.0,ORL,turnaround,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Center,,,14.54,Made,,,,,14.0,,,,,,,,,,,
233,PT07M01.00S,2025-03-24T23:49:50.9Z,2,REGULAR,2pt,Jump Shot,[],1629029,84.31340341655716,74.75490196078431,1610612747,41,39,2025-03-24T23:49:55Z,2290000,False,124.0,95.0,1,right,MISS L. Dončić 15' pullup Shot,[1629029],1610612747.0,LAL,pullup,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Right,,,15.6,Missed,,,,,,,,,,,,,,,,
234,PT06M58.00S,2025-03-24T23:49:53.9Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,41,39,2025-03-24T23:49:55Z,2300000,False,,,0,,F. Wagner REBOUND (Off:0 Def:4),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Right,,,,,233.0,4.0,4.0,0.0,,,,,,,,,,,,
235,PT06M52.00S,2025-03-24T23:50:00.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641710,7.835085413929041,97.05882352941177,1610612753,44,39,2025-03-24T23:53:30Z,2310000,False,-235.0,21.0,1,left,A. Black 3PT step back (6 PTS) (F. Wagner 2 AST),"[1641710, 1630532]",1610612753.0,ORL,step back,,,Black,A. Black,,,,,Left Corner 3,24+ Left,,,23.62,Made,,,,,6.0,F. Wagner,1630532.0,2.0,,,,,,,,
237,PT06M52.00S,2025-03-24T23:50:05.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,44,39,2025-03-24T23:50:05Z,2330000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M52.00S,2025-03-24T23:52:07.1Z,2,REGULAR,substitution,out,[],1629637,,,1610612747,44,39,2025-03-24T23:52:53Z,2340000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M52.00S,2025-03-24T23:52:07.1Z,2,REGULAR,substitution,in,[],1629060,,,1610612747,44,39,2025-03-24T23:52:53Z,2350000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M36.00S,2025-03-24T23:53:24.6Z,2,REGULAR,foul,personal,['2freethrow'],1631094,,,1610612747,44,39,2025-03-24T23:53:34Z,2360000,False,,,0,,P. Banchero shooting personal FOUL (2 PF) (James 2 FT),"[1631094, 2544]",1610612753.0,ORL,shooting,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,1627962.0,,,,,,,,,,,,2.0,0.0,James,2544.0,,,,
242,PT06M36.00S,2025-03-24T23:53:46.9Z,2,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,44,40,2025-03-24T23:53:46Z,2380000,False,,,0,,L. James Free Throw 1 of 2 (9 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,Made,,,,,9.0,,,,,,,,,,,
243,PT06M36.00S,2025-03-24T23:53:47.6Z,2,REGULAR,substitution,out,[],1630559,,,1610612747,44,40,2025-03-24T23:53:56Z,2390000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M36.00S,2025-03-24T23:53:47.6Z,2,REGULAR,substitution,in,[],1629216,,,1610612747,44,40,2025-03-24T23:53:56Z,2400000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M36.00S,2025-03-24T23:54:03.4Z,2,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,44,41,2025-03-24T23:54:03Z,2410000,False,,,0,,L. James Free Throw 2 of 2 (10 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,Made,,,,,10.0,,,,,,,,,,,
246,PT06M19.00S,2025-03-24T23:54:21.3Z,2,REGULAR,3pt,Jump Shot,[],1631094,31.882391590013142,67.8921568627451,1610612753,44,41,2025-03-24T23:54:38Z,2420000,False,-89.0,247.0,1,left,MISS P. Banchero 26' pullup 3PT,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,26.29,Missed,,,,,,,,,,,,,,,,
247,PT06M19.00S,2025-03-24T23:54:26.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,44,41,2025-03-24T23:54:26Z,2430000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,246.0,,,,,,,,,,,,,,,
248,PT06M19.00S,2025-03-24T23:54:29.6Z,2,REGULAR,foul,personal,[],1629060,,,1610612753,44,41,2025-03-24T23:55:02Z,2440000,False,,,0,,R. Hachimura loose ball personal FOUL (1 PF),"[1629060, 1628976]",1610612747.0,LAL,loose ball,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,1627962.0,,,,,,,,,,,,1.0,0.0,Carter Jr.,1628976.0,,,,
250,PT06M19.00S,2025-03-24T23:54:41.9Z,2,REGULAR,substitution,out,[],2544,,,1610612753,44,41,2025-03-24T23:54:47Z,2460000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M19.00S,2025-03-24T23:54:41.9Z,2,REGULAR,substitution,in,[],1630692,,,1610612753,44,41,2025-03-24T23:54:47Z,2470000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612747.0,LAL,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M09.00S,2025-03-24T23:54:58.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630532,12.828515111695138,63.725490196078425,1610612753,44,41,2025-03-24T23:55:33Z,2480000,False,-69.0,68.0,1,left,MISS F. Wagner 9' driving floating Shot,[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Left,,,9.67,Missed,,,,,,,,,,,,,,,,
253,PT06M06.00S,2025-03-24T23:55:01.9Z,2,REGULAR,rebound,offensive,[],1628976,,,1610612753,44,41,2025-03-24T23:55:01Z,2490000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,252.0,4.0,2.0,2.0,,,,,,,,,,,,
254,PT06M06.00S,2025-03-24T23:55:01.9Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628976,5.590000152587891,50.0,1610612753,44,41,2025-03-24T23:55:47Z,2500000,False,0.0,0.0,1,left,MISS W. Carter Jr. tip DUNK,[1628976],1610612753.0,ORL,tip,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
255,PT06M05.00S,2025-03-24T23:55:02.9Z,2,REGULAR,rebound,offensive,[],203484,,,1610612753,44,41,2025-03-24T23:55:47Z,2510000,False,,,0,,K. Caldwell-Pope REBOUND (Off:2 Def:1),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,,,254.0,3.0,1.0,2.0,,,,,,,,,,,,
